Datetime,SRCL
2017-12-05 18:30:00,65.99500274658203
2017-12-05 19:30:00,66.51000213623047
2017-12-05 20:30:00,66.5
2017-12-06 14:30:00,65.7300033569336
2017-12-06 15:30:00,65.19819641113281
2017-12-06 16:30:00,65.37999725341797
2017-12-06 17:30:00,65.22000122070312
2017-12-06 18:30:00,65.80000305175781
2017-12-06 19:30:00,65.83000183105469
2017-12-06 20:30:00,65.79000091552734
2017-12-07 14:30:00,67.18000030517578
2017-12-07 15:30:00,67.19000244140625
2017-12-07 16:30:00,67.13999938964844
2017-12-07 17:30:00,66.80500030517578
2017-12-07 18:30:00,67.17340087890625
2017-12-07 19:30:00,67.15989685058594
2017-12-07 20:30:00,66.95999908447266
2017-12-08 14:30:00,67.0999984741211
2017-12-08 15:30:00,67.05000305175781
2017-12-08 16:30:00,67.0999984741211
2017-12-08 17:30:00,66.76000213623047
2017-12-08 18:30:00,66.59300231933594
2017-12-08 19:30:00,66.38999938964844
2017-12-08 20:30:00,66.58999633789062
2017-12-11 14:30:00,67.19000244140625
2017-12-11 15:30:00,67.51000213623047
2017-12-11 16:30:00,67.31999969482422
2017-12-11 17:30:00,67.20999908447266
2017-12-11 18:30:00,67.19499969482422
2017-12-11 19:30:00,67.16999816894531
2017-12-11 20:30:00,67.13999938964844
2017-12-12 14:30:00,67.20600128173828
2017-12-12 15:30:00,67.24500274658203
2017-12-12 16:30:00,67.08999633789062
2017-12-12 17:30:00,67.18000030517578
2017-12-12 18:30:00,67.16999816894531
2017-12-12 19:30:00,67.13999938964844
2017-12-12 20:30:00,67.29000091552734
2017-12-13 14:30:00,67.03849792480469
2017-12-13 15:30:00,66.80000305175781
2017-12-13 16:30:00,66.69999694824219
2017-12-13 17:30:00,66.6500015258789
2017-12-13 18:30:00,66.68499755859375
2017-12-13 19:30:00,66.20999908447266
2017-12-13 20:30:00,66.02999877929688
2017-12-14 14:30:00,66.06999969482422
2017-12-14 15:30:00,66.19000244140625
2017-12-14 16:30:00,66.02100372314453
2017-12-14 17:30:00,65.94000244140625
2017-12-14 18:30:00,65.9000015258789
2017-12-14 19:30:00,65.83219909667969
2017-12-14 20:30:00,65.87999725341797
2017-12-15 14:30:00,67.27999877929688
2017-12-15 15:30:00,67.69000244140625
2017-12-15 16:30:00,67.62999725341797
2017-12-15 17:30:00,67.05000305175781
2017-12-15 18:30:00,67.0199966430664
2017-12-15 19:30:00,67.01000213623047
2017-12-15 20:30:00,66.88999938964844
2017-12-18 14:30:00,67.30000305175781
2017-12-18 15:30:00,67.68440246582031
2017-12-18 16:30:00,67.44999694824219
2017-12-18 17:30:00,67.5999984741211
2017-12-18 18:30:00,67.76000213623047
2017-12-18 19:30:00,67.8499984741211
2017-12-18 20:30:00,67.83999633789062
2017-12-19 14:30:00,67.95999908447266
2017-12-19 15:30:00,67.41500091552734
2017-12-19 16:30:00,67.66500091552734
2017-12-19 17:30:00,67.99500274658203
2017-12-19 18:30:00,67.91000366210938
2017-12-19 19:30:00,67.7300033569336
2017-12-19 20:30:00,67.80999755859375
2017-12-20 14:30:00,68.43000030517578
2017-12-20 15:30:00,68.37999725341797
2017-12-20 16:30:00,68.58000183105469
2017-12-20 17:30:00,68.97000122070312
2017-12-20 18:30:00,68.83999633789062
2017-12-20 19:30:00,68.66000366210938
2017-12-20 20:30:00,68.79000091552734
2017-12-21 14:30:00,68.7251968383789
2017-12-21 15:30:00,68.80000305175781
2017-12-21 16:30:00,68.80000305175781
2017-12-21 17:30:00,68.77249908447266
2017-12-21 18:30:00,68.96099853515625
2017-12-21 19:30:00,68.91000366210938
2017-12-21 20:30:00,68.83999633789062
2017-12-22 14:30:00,68.69000244140625
2017-12-22 15:30:00,68.6500015258789
2017-12-22 16:30:00,68.70999908447266
2017-12-22 17:30:00,68.59989929199219
