Datetime,LVNTA
2017-12-04 17:30:00,58.084999084472656
2017-12-04 18:30:00,57.630001068115234
2017-12-04 19:30:00,57.459999084472656
2017-12-04 20:30:00,57.31999969482422
2017-12-05 14:30:00,57.75
2017-12-05 15:30:00,57.46500015258789
2017-12-05 16:30:00,57.32500076293945
2017-12-05 17:30:00,57.20000076293945
2017-12-05 18:30:00,57.14500045776367
2017-12-05 19:30:00,57.04999923706055
2017-12-05 20:30:00,56.619998931884766
2017-12-06 14:30:00,56.439998626708984
2017-12-06 15:30:00,56.040000915527344
2017-12-06 16:30:00,55.63999938964844
2017-12-06 17:30:00,55.630001068115234
2017-12-06 18:30:00,55.529998779296875
2017-12-06 19:30:00,55.599998474121094
2017-12-06 20:30:00,55.58000183105469
2017-12-07 14:30:00,56.33000183105469
2017-12-07 15:30:00,56.27000045776367
2017-12-07 16:30:00,56.27000045776367
2017-12-07 17:30:00,56.2599983215332
2017-12-07 18:30:00,56.15999984741211
2017-12-07 19:30:00,56.400001525878906
2017-12-07 20:30:00,56.28499984741211
2017-12-08 14:30:00,56.599998474121094
2017-12-08 15:30:00,56.34000015258789
2017-12-08 16:30:00,56.78499984741211
2017-12-08 17:30:00,56.85499954223633
2017-12-08 18:30:00,56.58000183105469
2017-12-08 19:30:00,56.41999816894531
2017-12-08 20:30:00,56.459999084472656
2017-12-11 14:30:00,56.880001068115234
2017-12-11 15:30:00,57.11000061035156
2017-12-11 16:30:00,57.41999816894531
2017-12-11 17:30:00,57.40999984741211
2017-12-11 18:30:00,57.34000015258789
2017-12-11 19:30:00,57.369998931884766
2017-12-11 20:30:00,57.40999984741211
2017-12-12 14:30:00,57.349998474121094
2017-12-12 15:30:00,57.2599983215332
2017-12-12 16:30:00,57.04999923706055
2017-12-12 17:30:00,56.93000030517578
2017-12-12 18:30:00,56.98500061035156
2017-12-12 19:30:00,57.0099983215332
2017-12-12 20:30:00,56.900001525878906
2017-12-13 14:30:00,57.0
2017-12-13 15:30:00,56.97999954223633
2017-12-13 16:30:00,57.16999816894531
2017-12-13 17:30:00,57.45000076293945
2017-12-13 18:30:00,56.939998626708984
2017-12-13 19:30:00,56.869998931884766
2017-12-13 20:30:00,56.93000030517578
2017-12-14 14:30:00,57.09000015258789
2017-12-14 15:30:00,57.04999923706055
2017-12-14 16:30:00,56.97999954223633
2017-12-14 17:30:00,56.8849983215332
2017-12-14 18:30:00,56.810001373291016
2017-12-14 19:30:00,56.65999984741211
2017-12-14 20:30:00,56.5099983215332
2017-12-15 14:30:00,56.33000183105469
2017-12-15 15:30:00,56.5
2017-12-15 16:30:00,56.497501373291016
2017-12-15 17:30:00,56.68000030517578
2017-12-15 18:30:00,56.86000061035156
2017-12-15 19:30:00,56.7599983215332
2017-12-15 20:30:00,56.540000915527344
2017-12-18 14:30:00,57.400001525878906
2017-12-18 15:30:00,57.404998779296875
2017-12-18 16:30:00,57.45000076293945
2017-12-18 17:30:00,57.630001068115234
2017-12-18 18:30:00,57.31999969482422
2017-12-18 19:30:00,57.150001525878906
2017-12-18 20:30:00,57.189998626708984
2017-12-19 14:30:00,56.58000183105469
2017-12-19 15:30:00,56.76499938964844
