Datetime,VIAB
2018-05-04 15:30:00,29.969999313354492
2018-05-04 16:30:00,29.950000762939453
2018-05-04 17:30:00,30.079999923706055
2018-05-04 18:30:00,30.899999618530273
2018-05-04 19:30:00,30.299999237060547
2018-05-07 13:30:00,30.075000762939453
2018-05-07 14:30:00,30.420000076293945
2018-05-07 15:30:00,30.149999618530273
2018-05-07 16:30:00,30.219999313354492
2018-05-07 17:30:00,30.43000030517578
2018-05-07 18:30:00,30.549999237060547
2018-05-07 19:30:00,30.690000534057617
2018-05-08 13:30:00,30.3700008392334
2018-05-08 14:30:00,30.200000762939453
2018-05-08 15:30:00,30.0
2018-05-08 16:30:00,29.799999237060547
2018-05-08 17:30:00,29.530000686645508
2018-05-08 18:30:00,29.6200008392334
2018-05-08 19:30:00,29.799999237060547
2018-05-09 13:30:00,29.815000534057617
2018-05-09 14:30:00,29.93000030517578
2018-05-09 15:30:00,29.90999984741211
2018-05-09 16:30:00,29.989999771118164
2018-05-09 17:30:00,29.989999771118164
2018-05-09 18:30:00,30.040000915527344
2018-05-09 19:30:00,30.06999969482422
2018-05-10 13:30:00,30.149999618530273
2018-05-10 14:30:00,30.40999984741211
2018-05-10 15:30:00,30.600000381469727
2018-05-10 16:30:00,30.610000610351562
2018-05-10 17:30:00,30.540000915527344
2018-05-10 18:30:00,30.530000686645508
2018-05-10 19:30:00,30.540000915527344
2018-05-11 13:30:00,30.3700008392334
2018-05-11 14:30:00,30.520000457763672
2018-05-11 15:30:00,30.3799991607666
2018-05-11 16:30:00,30.389999389648438
2018-05-11 17:30:00,30.329999923706055
2018-05-11 18:30:00,30.375
2018-05-11 19:30:00,30.209999084472656
2018-05-14 13:30:00,28.030000686645508
2018-05-14 14:30:00,28.3700008392334
2018-05-14 15:30:00,28.43000030517578
2018-05-14 16:30:00,28.100000381469727
2018-05-14 17:30:00,28.104999542236328
2018-05-14 18:30:00,28.690000534057617
2018-05-14 19:30:00,28.739999771118164
2018-05-15 13:30:00,28.459999084472656
2018-05-15 14:30:00,28.378999710083008
2018-05-15 15:30:00,28.270000457763672
2018-05-15 16:30:00,28.325000762939453
2018-05-15 17:30:00,28.260000228881836
2018-05-15 18:30:00,28.420000076293945
2018-05-15 19:30:00,28.280000686645508
2018-05-16 13:30:00,28.645000457763672
2018-05-16 14:30:00,28.65999984741211
2018-05-16 15:30:00,28.530000686645508
2018-05-16 16:30:00,28.489999771118164
2018-05-16 17:30:00,28.450000762939453
2018-05-16 18:30:00,28.34000015258789
2018-05-16 19:30:00,28.25
2018-05-17 13:30:00,28.34000015258789
2018-05-17 14:30:00,28.270000457763672
2018-05-17 15:30:00,27.899999618530273
2018-05-17 16:30:00,28.415000915527344
2018-05-17 17:30:00,28.25
2018-05-17 18:30:00,28.18000030517578
2018-05-17 19:30:00,28.149999618530273
2018-05-18 13:30:00,27.75
2018-05-18 14:30:00,27.559999465942383
2018-05-18 15:30:00,27.299999237060547
2018-05-18 16:30:00,27.3700008392334
2018-05-18 17:30:00,27.400999069213867
2018-05-18 18:30:00,27.360000610351562
2018-05-18 19:30:00,27.229999542236328
2018-05-21 13:30:00,27.716800689697266
2018-05-21 14:30:00,27.549999237060547
2018-05-21 15:30:00,27.51059913635254
2018-05-21 16:30:00,27.459999084472656
2018-05-21 17:30:00,27.420000076293945
2018-05-21 18:30:00,27.40999984741211
2018-05-21 19:30:00,27.440000534057617
2018-05-22 13:30:00,27.6200008392334
2018-05-22 14:30:00,27.75
2018-05-22 15:30:00,27.739999771118164
2018-05-22 16:30:00,27.739999771118164
2018-05-22 17:30:00,27.729999542236328
2018-05-22 18:30:00,27.665000915527344
2018-05-22 19:30:00,27.575000762939453
2018-05-23 13:30:00,27.174999237060547
2018-05-23 14:30:00,27.149999618530273
2018-05-23 15:30:00,27.1299991607666
2018-05-23 16:30:00,27.1299991607666
2018-05-23 17:30:00,27.190000534057617
2018-05-23 18:30:00,27.125
2018-05-23 19:30:00,27.18000030517578
2018-05-24 13:30:00,26.709999084472656
2018-05-24 14:30:00,27.040000915527344
2018-05-24 15:30:00,27.165000915527344
2018-05-24 16:30:00,27.31999969482422
2018-05-24 17:30:00,27.239999771118164
2018-05-24 18:30:00,27.280000686645508
2018-05-24 19:30:00,27.290000915527344
2018-05-25 13:30:00,27.575000762939453
2018-05-25 14:30:00,27.670000076293945
2018-05-25 15:30:00,27.420000076293945
2018-05-25 16:30:00,27.475000381469727
2018-05-25 17:30:00,27.450000762939453
2018-05-25 18:30:00,27.43000030517578
2018-05-25 19:30:00,27.489999771118164
2018-05-29 13:30:00,27.219999313354492
2018-05-29 14:30:00,26.871400833129883
2018-05-29 15:30:00,26.684099197387695
2018-05-29 16:30:00,26.635000228881836
2018-05-29 17:30:00,26.66119956970215
2018-05-29 18:30:00,26.770000457763672
2018-05-29 19:30:00,26.8700008392334
2018-05-30 13:30:00,27.260000228881836
2018-05-30 14:30:00,27.100000381469727
2018-05-30 15:30:00,27.155000686645508
2018-05-30 16:30:00,27.260000228881836
2018-05-30 17:30:00,27.2549991607666
2018-05-30 18:30:00,27.174999237060547
2018-05-30 19:30:00,27.190000534057617
2018-05-31 13:30:00,26.90999984741211
2018-05-31 14:30:00,26.84000015258789
2018-05-31 15:30:00,26.780000686645508
2018-05-31 16:30:00,26.829999923706055
2018-05-31 17:30:00,26.864999771118164
2018-05-31 18:30:00,26.920000076293945
2018-05-31 19:30:00,27.104999542236328
2018-06-01 13:30:00,27.09000015258789
2018-06-01 14:30:00,26.93000030517578
2018-06-01 15:30:00,26.84000015258789
2018-06-01 16:30:00,26.835100173950195
2018-06-01 17:30:00,26.8799991607666
2018-06-01 18:30:00,26.760000228881836
2018-06-01 19:30:00,26.709999084472656
2018-06-04 13:30:00,26.670000076293945
2018-06-04 14:30:00,26.790000915527344
2018-06-04 15:30:00,26.799999237060547
2018-06-04 16:30:00,26.8799991607666
2018-06-04 17:30:00,26.8700008392334
2018-06-04 18:30:00,26.90999984741211
2018-06-04 19:30:00,26.940000534057617
2018-06-05 13:30:00,26.969999313354492
2018-06-05 14:30:00,27.03499984741211
2018-06-05 15:30:00,26.920000076293945
2018-06-05 16:30:00,27.059999465942383
2018-06-05 17:30:00,27.1200008392334
