Datetime,BMRN
2017-12-04 17:30:00,85.0
2017-12-04 18:30:00,84.52999877929688
2017-12-04 19:30:00,84.37999725341797
2017-12-04 20:30:00,83.5999984741211
2017-12-05 14:30:00,83.12000274658203
2017-12-05 15:30:00,82.87000274658203
2017-12-05 16:30:00,82.13999938964844
2017-12-05 17:30:00,82.05999755859375
2017-12-05 18:30:00,81.56999969482422
2017-12-05 19:30:00,81.11000061035156
2017-12-05 20:30:00,80.75
2017-12-06 14:30:00,80.80999755859375
2017-12-06 15:30:00,81.05999755859375
2017-12-06 16:30:00,80.41000366210938
2017-12-06 17:30:00,80.3499984741211
2017-12-06 18:30:00,81.55999755859375
2017-12-06 19:30:00,81.41999816894531
2017-12-06 20:30:00,80.83999633789062
2017-12-07 14:30:00,80.9800033569336
2017-12-07 15:30:00,81.34500122070312
2017-12-07 16:30:00,81.61830139160156
2017-12-07 17:30:00,81.25
2017-12-07 18:30:00,81.48999786376953
2017-12-07 19:30:00,81.18000030517578
2017-12-07 20:30:00,80.93000030517578
2017-12-08 14:30:00,82.26000213623047
2017-12-08 15:30:00,82.77999877929688
2017-12-08 16:30:00,82.9406967163086
2017-12-08 17:30:00,82.30999755859375
2017-12-08 18:30:00,82.04000091552734
2017-12-08 19:30:00,82.22000122070312
2017-12-08 20:30:00,81.98999786376953
2017-12-11 14:30:00,87.9375991821289
2017-12-11 15:30:00,87.87000274658203
2017-12-11 16:30:00,87.08999633789062
2017-12-11 17:30:00,87.48999786376953
2017-12-11 18:30:00,88.23999786376953
2017-12-11 19:30:00,88.05999755859375
2017-12-11 20:30:00,88.11000061035156
2017-12-12 14:30:00,87.87000274658203
2017-12-12 15:30:00,89.41999816894531
2017-12-12 16:30:00,88.37000274658203
2017-12-12 17:30:00,86.98280334472656
2017-12-12 18:30:00,87.48999786376953
2017-12-12 19:30:00,87.55999755859375
2017-12-12 20:30:00,87.33000183105469
2017-12-13 14:30:00,87.04000091552734
2017-12-13 15:30:00,88.08999633789062
2017-12-13 16:30:00,88.03009796142578
2017-12-13 17:30:00,88.16999816894531
2017-12-13 18:30:00,88.52999877929688
2017-12-13 19:30:00,89.01000213623047
2017-12-13 20:30:00,88.61000061035156
2017-12-14 14:30:00,88.97000122070312
2017-12-14 15:30:00,88.93000030517578
2017-12-14 16:30:00,88.47000122070312
2017-12-14 17:30:00,88.48999786376953
2017-12-14 18:30:00,88.5199966430664
2017-12-14 19:30:00,88.48999786376953
2017-12-14 20:30:00,88.51000213623047
2017-12-15 14:30:00,89.38999938964844
2017-12-15 15:30:00,89.43000030517578
2017-12-15 16:30:00,90.13999938964844
2017-12-15 17:30:00,91.33499908447266
2017-12-15 18:30:00,92.05000305175781
2017-12-15 19:30:00,92.4800033569336
2017-12-15 20:30:00,92.95999908447266
2017-12-18 14:30:00,92.52999877929688
2017-12-18 15:30:00,92.83899688720703
2017-12-18 16:30:00,92.87999725341797
2017-12-18 17:30:00,92.70600128173828
2017-12-18 18:30:00,92.55000305175781
2017-12-18 19:30:00,92.53500366210938
2017-12-18 20:30:00,92.61000061035156
2017-12-19 14:30:00,91.3499984741211
2017-12-19 15:30:00,91.4800033569336
2017-12-19 16:30:00,90.79000091552734
2017-12-19 17:30:00,90.94000244140625
2017-12-19 18:30:00,90.95500183105469
2017-12-19 19:30:00,90.91000366210938
2017-12-19 20:30:00,90.80000305175781
2017-12-20 14:30:00,90.72000122070312
2017-12-20 15:30:00,90.95999908447266
2017-12-20 16:30:00,91.04000091552734
2017-12-20 17:30:00,90.87999725341797
2017-12-20 18:30:00,90.77040100097656
2017-12-20 19:30:00,90.91999816894531
2017-12-20 20:30:00,91.12000274658203
2017-12-21 14:30:00,92.05000305175781
2017-12-21 15:30:00,91.99500274658203
2017-12-21 16:30:00,91.9749984741211
2017-12-21 17:30:00,91.56999969482422
2017-12-21 18:30:00,91.41999816894531
2017-12-21 19:30:00,91.55000305175781
2017-12-21 20:30:00,91.55000305175781
2017-12-22 14:30:00,90.58999633789062
2017-12-22 15:30:00,90.37999725341797
2017-12-22 16:30:00,89.81999969482422
2017-12-22 17:30:00,89.73999786376953
2017-12-22 18:30:00,90.0250015258789
2017-12-22 19:30:00,90.27999877929688
2017-12-22 20:30:00,90.43000030517578
2017-12-26 14:30:00,90.55000305175781
2017-12-26 15:30:00,90.33999633789062
2017-12-26 16:30:00,90.45999908447266
2017-12-26 17:30:00,90.33999633789062
2017-12-26 18:30:00,90.63999938964844
2017-12-26 19:30:00,90.5999984741211
2017-12-26 20:30:00,90.81999969482422
2017-12-27 14:30:00,91.12000274658203
2017-12-27 15:30:00,90.69999694824219
2017-12-27 16:30:00,90.45999908447266
2017-12-27 17:30:00,90.69499969482422
2017-12-27 18:30:00,90.79000091552734
2017-12-27 19:30:00,90.62999725341797
2017-12-27 20:30:00,90.7300033569336
2017-12-28 14:30:00,89.0999984741211
2017-12-28 15:30:00,89.3499984741211
2017-12-28 16:30:00,89.98500061035156
2017-12-28 17:30:00,90.45999908447266
2017-12-28 18:30:00,90.4800033569336
2017-12-28 19:30:00,90.29000091552734
2017-12-28 20:30:00,90.47000122070312
2017-12-29 14:30:00,90.44000244140625
2017-12-29 15:30:00,89.75
2017-12-29 16:30:00,89.68009948730469
2017-12-29 17:30:00,89.51000213623047
2017-12-29 18:30:00,89.2300033569336
2017-12-29 19:30:00,89.55000305175781
2017-12-29 20:30:00,89.19000244140625
2018-01-02 14:30:00,89.62000274658203
2018-01-02 15:30:00,90.27999877929688
2018-01-02 16:30:00,89.81330108642578
2018-01-02 17:30:00,90.44999694824219
2018-01-02 18:30:00,90.9000015258789
2018-01-02 19:30:00,91.03050231933594
2018-01-02 20:30:00,91.04000091552734
2018-01-03 14:30:00,91.96499633789062
2018-01-03 15:30:00,92.91000366210938
2018-01-03 16:30:00,93.26000213623047
2018-01-03 17:30:00,92.80000305175781
2018-01-03 18:30:00,92.81999969482422
2018-01-03 19:30:00,92.11499786376953
2018-01-03 20:30:00,92.04000091552734
2018-01-04 14:30:00,90.62000274658203
2018-01-04 15:30:00,90.87000274658203
2018-01-04 16:30:00,90.33999633789062
2018-01-04 17:30:00,90.0
2018-01-04 18:30:00,90.25
2018-01-04 19:30:00,90.08999633789062
2018-01-04 20:30:00,90.30999755859375
2018-01-05 14:30:00,90.0199966430664
2018-01-05 15:30:00,90.52999877929688
2018-01-05 16:30:00,90.08499908447266
2018-01-05 17:30:00,89.77999877929688
2018-01-05 18:30:00,89.91999816894531
2018-01-05 19:30:00,90.02999877929688
2018-01-05 20:30:00,90.26000213623047
2018-01-08 14:30:00,90.0999984741211
2018-01-08 15:30:00,89.03520202636719
2018-01-08 16:30:00,88.91999816894531
2018-01-08 17:30:00,89.08000183105469
2018-01-08 18:30:00,89.31999969482422
2018-01-08 19:30:00,88.8949966430664
2018-01-08 20:30:00,88.63999938964844
2018-01-09 14:30:00,89.0199966430664
2018-01-09 15:30:00,89.05000305175781
2018-01-09 16:30:00,88.9000015258789
2018-01-09 17:30:00,89.08499908447266
2018-01-09 18:30:00,89.08999633789062
2018-01-09 19:30:00,89.22000122070312
2018-01-09 20:30:00,89.12999725341797
2018-01-10 14:30:00,88.0199966430664
2018-01-10 15:30:00,87.41999816894531
2018-01-10 16:30:00,87.8499984741211
2018-01-10 17:30:00,87.88500213623047
2018-01-10 18:30:00,88.08999633789062
2018-01-10 19:30:00,88.28500366210938
2018-01-10 20:30:00,88.3499984741211
2018-01-11 14:30:00,88.34500122070312
2018-01-11 15:30:00,88.70149993896484
2018-01-11 16:30:00,89.0999984741211
2018-01-11 17:30:00,89.61000061035156
2018-01-11 18:30:00,89.80339813232422
2018-01-11 19:30:00,90.37999725341797
2018-01-11 20:30:00,89.98999786376953
