Datetime,CHKP
2017-12-07 17:30:00,103.26000213623047
2017-12-07 18:30:00,103.23999786376953
2017-12-07 19:30:00,103.5199966430664
2017-12-07 20:30:00,103.55999755859375
2017-12-08 14:30:00,104.66999816894531
2017-12-08 15:30:00,104.44999694824219
2017-12-08 16:30:00,104.91999816894531
2017-12-08 17:30:00,104.81500244140625
2017-12-08 18:30:00,105.05000305175781
2017-12-08 19:30:00,105.19000244140625
2017-12-08 20:30:00,104.75
2017-12-11 14:30:00,104.79000091552734
2017-12-11 15:30:00,105.33000183105469
2017-12-11 16:30:00,105.41999816894531
2017-12-11 17:30:00,105.44000244140625
2017-12-11 18:30:00,105.69000244140625
2017-12-11 19:30:00,105.70999908447266
2017-12-11 20:30:00,105.81999969482422
2017-12-12 14:30:00,105.30999755859375
2017-12-12 15:30:00,105.9800033569336
2017-12-12 16:30:00,105.95999908447266
2017-12-12 17:30:00,105.87000274658203
2017-12-12 18:30:00,105.5999984741211
2017-12-12 19:30:00,105.44999694824219
2017-12-12 20:30:00,105.41999816894531
2017-12-13 14:30:00,106.38999938964844
2017-12-13 15:30:00,106.87999725341797
2017-12-13 16:30:00,106.48500061035156
2017-12-13 17:30:00,106.63999938964844
2017-12-13 18:30:00,106.6500015258789
2017-12-13 19:30:00,106.12000274658203
2017-12-13 20:30:00,106.41999816894531
2017-12-14 14:30:00,107.41000366210938
2017-12-14 15:30:00,106.51000213623047
2017-12-14 16:30:00,106.44999694824219
2017-12-14 17:30:00,106.13999938964844
2017-12-14 18:30:00,105.69999694824219
2017-12-14 19:30:00,106.27999877929688
2017-12-14 20:30:00,106.30000305175781
2017-12-15 14:30:00,106.83999633789062
2017-12-15 15:30:00,106.54000091552734
2017-12-15 16:30:00,106.83999633789062
2017-12-15 17:30:00,106.95999908447266
2017-12-15 18:30:00,107.08999633789062
2017-12-15 19:30:00,107.12000274658203
2017-12-15 20:30:00,107.1500015258789
2017-12-18 14:30:00,106.41999816894531
2017-12-18 15:30:00,105.5999984741211
2017-12-18 16:30:00,105.4749984741211
2017-12-18 17:30:00,105.69999694824219
2017-12-18 18:30:00,105.58999633789062
2017-12-18 19:30:00,105.5250015258789
2017-12-18 20:30:00,105.5
2017-12-19 14:30:00,105.41999816894531
2017-12-19 15:30:00,105.33999633789062
2017-12-19 16:30:00,105.31050109863281
2017-12-19 17:30:00,105.3499984741211
2017-12-19 18:30:00,105.29000091552734
2017-12-19 19:30:00,105.07499694824219
2017-12-19 20:30:00,104.91999816894531
2017-12-20 14:30:00,103.93000030517578
2017-12-20 15:30:00,104.05000305175781
2017-12-20 16:30:00,104.125
2017-12-20 17:30:00,104.30000305175781
2017-12-20 18:30:00,104.26480102539062
2017-12-20 19:30:00,104.5
2017-12-20 20:30:00,104.36000061035156
2017-12-21 14:30:00,103.16999816894531
2017-12-21 15:30:00,102.91999816894531
2017-12-21 16:30:00,103.04000091552734
2017-12-21 17:30:00,103.18000030517578
2017-12-21 18:30:00,103.08999633789062
2017-12-21 19:30:00,103.29000091552734
2017-12-21 20:30:00,103.20999908447266
2017-12-22 14:30:00,102.04499816894531
2017-12-22 15:30:00,101.97000122070312
2017-12-22 16:30:00,101.88999938964844
2017-12-22 17:30:00,101.66999816894531
2017-12-22 18:30:00,101.83999633789062
2017-12-22 19:30:00,101.66000366210938
2017-12-22 20:30:00,101.9000015258789
2017-12-26 14:30:00,101.94999694824219
2017-12-26 15:30:00,102.26000213623047
2017-12-26 16:30:00,102.38899993896484
2017-12-26 17:30:00,102.4000015258789
2017-12-26 18:30:00,102.43000030517578
2017-12-26 19:30:00,102.2750015258789
2017-12-26 20:30:00,102.72000122070312
2017-12-27 14:30:00,103.0
2017-12-27 15:30:00,103.41000366210938
2017-12-27 16:30:00,103.08999633789062
2017-12-27 17:30:00,103.22000122070312
2017-12-27 18:30:00,103.22000122070312
2017-12-27 19:30:00,103.18000030517578
2017-12-27 20:30:00,103.31999969482422
2017-12-28 14:30:00,103.63999938964844
2017-12-28 15:30:00,103.71900177001953
2017-12-28 16:30:00,103.66000366210938
2017-12-28 17:30:00,103.63999938964844
2017-12-28 18:30:00,103.58000183105469
2017-12-28 19:30:00,103.77999877929688
2017-12-28 20:30:00,103.62999725341797
2017-12-29 14:30:00,103.59970092773438
2017-12-29 15:30:00,103.41000366210938
2017-12-29 16:30:00,103.55999755859375
2017-12-29 17:30:00,103.78980255126953
2017-12-29 18:30:00,104.08000183105469
2017-12-29 19:30:00,103.94999694824219
2017-12-29 20:30:00,103.62000274658203
2018-01-02 14:30:00,104.18000030517578
2018-01-02 15:30:00,103.9000015258789
2018-01-02 16:30:00,104.05000305175781
2018-01-02 17:30:00,103.91840362548828
2018-01-02 18:30:00,103.7665023803711
2018-01-02 19:30:00,103.69000244140625
2018-01-02 20:30:00,103.7300033569336
2018-01-03 14:30:00,105.0999984741211
2018-01-03 15:30:00,104.69999694824219
2018-01-03 16:30:00,105.05999755859375
2018-01-03 17:30:00,105.0199966430664
2018-01-03 18:30:00,105.3499984741211
2018-01-03 19:30:00,105.41999816894531
2018-01-03 20:30:00,105.20999908447266
2018-01-04 14:30:00,106.55999755859375
2018-01-04 15:30:00,106.45999908447266
2018-01-04 16:30:00,106.13999938964844
2018-01-04 17:30:00,105.9000015258789
2018-01-04 18:30:00,105.80000305175781
2018-01-04 19:30:00,105.69000244140625
2018-01-04 20:30:00,105.6500015258789
2018-01-05 14:30:00,103.11499786376953
2018-01-05 15:30:00,103.29000091552734
2018-01-05 16:30:00,103.33999633789062
2018-01-05 17:30:00,102.91000366210938
2018-01-05 18:30:00,103.23999786376953
2018-01-05 19:30:00,103.45369720458984
2018-01-05 20:30:00,103.4000015258789
2018-01-08 14:30:00,102.61000061035156
2018-01-08 15:30:00,102.41999816894531
2018-01-08 16:30:00,103.61000061035156
2018-01-08 17:30:00,103.1500015258789
2018-01-08 18:30:00,103.18000030517578
2018-01-08 19:30:00,103.5199966430664
2018-01-08 20:30:00,103.62999725341797
2018-01-09 14:30:00,101.56999969482422
2018-01-09 15:30:00,101.98999786376953
2018-01-09 16:30:00,101.83999633789062
2018-01-09 17:30:00,102.20999908447266
2018-01-09 18:30:00,102.5999984741211
2018-01-09 19:30:00,102.90899658203125
2018-01-09 20:30:00,103.27999877929688
2018-01-10 14:30:00,103.43000030517578
2018-01-10 15:30:00,103.02999877929688
2018-01-10 16:30:00,102.62999725341797
2018-01-10 17:30:00,102.7300033569336
2018-01-10 18:30:00,102.6500015258789
2018-01-10 19:30:00,102.71499633789062
2018-01-10 20:30:00,103.13999938964844
2018-01-11 14:30:00,103.06999969482422
2018-01-11 15:30:00,102.6500015258789
2018-01-11 16:30:00,102.65499877929688
2018-01-11 17:30:00,102.54000091552734
2018-01-11 18:30:00,102.81500244140625
2018-01-11 19:30:00,102.81999969482422
2018-01-11 20:30:00,102.93000030517578
2018-01-12 14:30:00,103.67500305175781
2018-01-12 15:30:00,103.55999755859375
2018-01-12 16:30:00,103.5
2018-01-12 17:30:00,103.42500305175781
2018-01-12 18:30:00,103.48999786376953
2018-01-12 19:30:00,102.9800033569336
2018-01-12 20:30:00,103.0
2018-01-16 14:30:00,103.37000274658203
2018-01-16 15:30:00,102.91000366210938
2018-01-16 16:30:00,102.7300033569336
2018-01-16 17:30:00,102.97000122070312
2018-01-16 18:30:00,102.58000183105469
2018-01-16 19:30:00,102.37999725341797
2018-01-16 20:30:00,102.48999786376953
2018-01-17 14:30:00,103.0999984741211
2018-01-17 15:30:00,103.50499725341797
2018-01-17 16:30:00,103.22000122070312
2018-01-17 17:30:00,103.4800033569336
2018-01-17 18:30:00,103.34500122070312
2018-01-17 19:30:00,103.47000122070312
2018-01-17 20:30:00,103.56999969482422
2018-01-18 14:30:00,104.44000244140625
2018-01-18 15:30:00,103.9800033569336
2018-01-18 16:30:00,103.44999694824219
2018-01-18 17:30:00,103.81999969482422
2018-01-18 18:30:00,103.70999908447266
2018-01-18 19:30:00,103.29000091552734
2018-01-18 20:30:00,103.19000244140625
2018-01-19 14:30:00,103.77999877929688
2018-01-19 15:30:00,103.27999877929688
2018-01-19 16:30:00,103.94999694824219
2018-01-19 17:30:00,103.70500183105469
2018-01-19 18:30:00,103.75
2018-01-19 19:30:00,104.37999725341797
2018-01-19 20:30:00,104.43000030517578
2018-01-22 14:30:00,105.41000366210938
2018-01-22 15:30:00,104.7249984741211
2018-01-22 16:30:00,104.87000274658203
2018-01-22 17:30:00,104.5
2018-01-22 18:30:00,104.62000274658203
2018-01-22 19:30:00,104.69999694824219
2018-01-22 20:30:00,104.9800033569336
2018-01-23 14:30:00,105.7699966430664
2018-01-23 15:30:00,106.04000091552734
2018-01-23 16:30:00,105.81999969482422
2018-01-23 17:30:00,105.41999816894531
2018-01-23 18:30:00,104.9000015258789
2018-01-23 19:30:00,105.44499969482422
2018-01-23 20:30:00,105.33999633789062
2018-01-24 14:30:00,106.01499938964844
2018-01-24 15:30:00,105.29000091552734
2018-01-24 16:30:00,104.86000061035156
2018-01-24 17:30:00,104.91999816894531
2018-01-24 18:30:00,105.04000091552734
2018-01-24 19:30:00,105.0
2018-01-24 20:30:00,105.14900207519531
2018-01-25 14:30:00,104.36000061035156
2018-01-25 15:30:00,104.24500274658203
2018-01-25 16:30:00,104.66500091552734
2018-01-25 17:30:00,104.4000015258789
2018-01-25 18:30:00,104.1500015258789
2018-01-25 19:30:00,103.95999908447266
2018-01-25 20:30:00,103.9800033569336
2018-01-26 14:30:00,104.61000061035156
2018-01-26 15:30:00,104.70999908447266
2018-01-26 16:30:00,104.5
2018-01-26 17:30:00,105.0
2018-01-26 18:30:00,105.11000061035156
2018-01-26 19:30:00,104.7249984741211
2018-01-26 20:30:00,104.54000091552734
2018-01-29 14:30:00,106.0999984741211
2018-01-29 15:30:00,105.6050033569336
2018-01-29 16:30:00,106.04000091552734
2018-01-29 17:30:00,106.0999984741211
2018-01-29 18:30:00,106.51000213623047
2018-01-29 19:30:00,105.41500091552734
2018-01-29 20:30:00,105.31009674072266
2018-01-30 14:30:00,104.19000244140625
2018-01-30 15:30:00,104.68000030517578
2018-01-30 16:30:00,104.76000213623047
2018-01-30 17:30:00,105.0
2018-01-30 18:30:00,105.02999877929688
2018-01-30 19:30:00,105.0
2018-01-30 20:30:00,104.41999816894531
2018-01-31 14:30:00,104.0
2018-01-31 15:30:00,103.0199966430664
2018-01-31 16:30:00,103.61160278320312
2018-01-31 17:30:00,103.98999786376953
2018-01-31 18:30:00,103.04000091552734
2018-01-31 19:30:00,103.83000183105469
2018-01-31 20:30:00,103.43000030517578
2018-02-01 14:30:00,103.25749969482422
2018-02-01 15:30:00,103.98500061035156
2018-02-01 16:30:00,104.06999969482422
2018-02-01 17:30:00,104.16999816894531
2018-02-01 18:30:00,103.33000183105469
2018-02-01 19:30:00,103.09500122070312
2018-02-01 20:30:00,103.01000213623047
2018-02-02 14:30:00,102.2699966430664
2018-02-02 15:30:00,101.66000366210938
2018-02-02 16:30:00,101.94000244140625
2018-02-02 17:30:00,101.58999633789062
2018-02-02 18:30:00,100.76000213623047
2018-02-02 19:30:00,101.30000305175781
2018-02-02 20:30:00,101.36000061035156
2018-02-05 14:30:00,102.95500183105469
2018-02-05 15:30:00,102.37999725341797
2018-02-05 16:30:00,101.9000015258789
2018-02-05 17:30:00,101.80999755859375
2018-02-05 18:30:00,101.6500015258789
2018-02-05 19:30:00,101.69999694824219
2018-02-05 20:30:00,101.0
2018-02-06 14:30:00,100.05500030517578
2018-02-06 15:30:00,100.48999786376953
2018-02-06 16:30:00,101.22000122070312
2018-02-06 17:30:00,100.81999969482422
2018-02-06 18:30:00,99.94999694824219
2018-02-06 19:30:00,101.33000183105469
2018-02-06 20:30:00,101.41999816894531
2018-02-07 14:30:00,100.95999908447266
2018-02-07 15:30:00,101.3499984741211
2018-02-07 16:30:00,101.0199966430664
2018-02-07 17:30:00,100.2699966430664
2018-02-07 18:30:00,100.0
2018-02-07 19:30:00,99.66500091552734
2018-02-07 20:30:00,99.04000091552734
2018-02-08 14:30:00,98.58999633789062
2018-02-08 15:30:00,98.13999938964844
2018-02-08 16:30:00,99.29499816894531
2018-02-08 17:30:00,99.0199966430664
2018-02-08 18:30:00,99.13999938964844
2018-02-08 19:30:00,98.83999633789062
2018-02-08 20:30:00,98.19999694824219
2018-02-09 14:30:00,98.29499816894531
2018-02-09 15:30:00,96.79000091552734
2018-02-09 16:30:00,95.83999633789062
2018-02-09 17:30:00,96.48999786376953
2018-02-09 18:30:00,97.7300033569336
2018-02-09 19:30:00,97.4000015258789
2018-02-09 20:30:00,97.83000183105469
2018-02-12 14:30:00,99.19999694824219
2018-02-12 15:30:00,99.88999938964844
2018-02-12 16:30:00,99.95999908447266
2018-02-12 17:30:00,99.83999633789062
2018-02-12 18:30:00,100.38999938964844
2018-02-12 19:30:00,99.8499984741211
2018-02-12 20:30:00,99.51000213623047
2018-02-13 14:30:00,100.0250015258789
2018-02-13 15:30:00,100.37000274658203
2018-02-13 16:30:00,100.375
2018-02-13 17:30:00,100.69999694824219
2018-02-13 18:30:00,100.83000183105469
2018-02-13 19:30:00,101.06999969482422
2018-02-13 20:30:00,100.83999633789062
2018-02-14 14:30:00,101.18000030517578
2018-02-14 15:30:00,100.36000061035156
2018-02-14 16:30:00,100.71499633789062
2018-02-14 17:30:00,100.95999908447266
2018-02-14 18:30:00,101.0
2018-02-14 19:30:00,100.95999908447266
2018-02-14 20:30:00,101.18000030517578
2018-02-15 14:30:00,101.75
2018-02-15 15:30:00,101.62999725341797
2018-02-15 16:30:00,102.38999938964844
2018-02-15 17:30:00,102.44999694824219
2018-02-15 18:30:00,102.66999816894531
2018-02-15 19:30:00,102.7699966430664
2018-02-15 20:30:00,102.91999816894531
2018-02-16 14:30:00,103.01000213623047
2018-02-16 15:30:00,103.08999633789062
2018-02-16 16:30:00,103.45500183105469
2018-02-16 17:30:00,103.38999938964844
2018-02-16 18:30:00,103.3499984741211
2018-02-16 19:30:00,103.5
2018-02-16 20:30:00,103.29000091552734
2018-02-20 14:30:00,102.62999725341797
2018-02-20 15:30:00,102.7699966430664
2018-02-20 16:30:00,103.20999908447266
2018-02-20 17:30:00,102.73999786376953
2018-02-20 18:30:00,102.69000244140625
2018-02-20 19:30:00,102.0199966430664
2018-02-20 20:30:00,102.23999786376953
2018-02-21 14:30:00,103.38999938964844
2018-02-21 15:30:00,103.55000305175781
2018-02-21 16:30:00,103.73999786376953
2018-02-21 17:30:00,103.6500015258789
2018-02-21 18:30:00,104.29000091552734
2018-02-21 19:30:00,103.80999755859375
2018-02-21 20:30:00,103.0199966430664
2018-02-22 14:30:00,103.45999908447266
2018-02-22 15:30:00,103.62879943847656
2018-02-22 16:30:00,103.0999984741211
2018-02-22 17:30:00,102.80000305175781
2018-02-22 18:30:00,103.01309967041016
2018-02-22 19:30:00,102.7699966430664
2018-02-22 20:30:00,102.58999633789062
2018-02-23 14:30:00,103.13500213623047
2018-02-23 15:30:00,103.23500061035156
2018-02-23 16:30:00,103.80000305175781
2018-02-23 17:30:00,103.91999816894531
2018-02-23 18:30:00,104.12999725341797
2018-02-23 19:30:00,104.12999725341797
2018-02-23 20:30:00,104.33999633789062
2018-02-26 14:30:00,104.23999786376953
2018-02-26 15:30:00,104.76000213623047
2018-02-26 16:30:00,105.08999633789062
2018-02-26 17:30:00,105.30999755859375
2018-02-26 18:30:00,105.4000015258789
2018-02-26 19:30:00,105.81999969482422
2018-02-26 20:30:00,105.83000183105469
2018-02-27 14:30:00,105.56999969482422
2018-02-27 15:30:00,104.51000213623047
2018-02-27 16:30:00,104.43000030517578
2018-02-27 17:30:00,104.33000183105469
2018-02-27 18:30:00,103.86000061035156
2018-02-27 19:30:00,103.62000274658203
2018-02-27 20:30:00,103.72000122070312
2018-02-28 14:30:00,104.34500122070312
2018-02-28 15:30:00,104.50499725341797
2018-02-28 16:30:00,104.38999938964844
2018-02-28 17:30:00,104.80999755859375
2018-02-28 18:30:00,105.27999877929688
2018-02-28 19:30:00,104.44000244140625
2018-02-28 20:30:00,103.94000244140625
2018-03-01 14:30:00,101.77999877929688
2018-03-01 15:30:00,102.4749984741211
2018-03-01 16:30:00,102.16999816894531
2018-03-01 17:30:00,102.69000244140625
2018-03-01 18:30:00,102.19999694824219
2018-03-01 19:30:00,103.01000213623047
2018-03-01 20:30:00,102.63999938964844
2018-03-02 14:30:00,102.66500091552734
2018-03-02 15:30:00,102.87000274658203
2018-03-02 16:30:00,103.5
2018-03-02 17:30:00,103.29499816894531
2018-03-02 18:30:00,103.45999908447266
2018-03-02 19:30:00,103.6500015258789
2018-03-02 20:30:00,103.83999633789062
2018-03-05 14:30:00,103.37999725341797
2018-03-05 15:30:00,103.8499984741211
2018-03-05 16:30:00,103.94000244140625
2018-03-05 17:30:00,104.25
2018-03-05 18:30:00,104.13999938964844
2018-03-05 19:30:00,104.33000183105469
2018-03-05 20:30:00,104.23999786376953
2018-03-06 14:30:00,104.68000030517578
2018-03-06 15:30:00,103.91000366210938
2018-03-06 16:30:00,103.70999908447266
2018-03-06 17:30:00,103.54000091552734
2018-03-06 18:30:00,103.36000061035156
2018-03-06 19:30:00,103.81999969482422
2018-03-06 20:30:00,103.93000030517578
2018-03-07 14:30:00,104.57499694824219
2018-03-07 15:30:00,105.1500015258789
2018-03-07 16:30:00,104.94000244140625
2018-03-07 17:30:00,105.13999938964844
2018-03-07 18:30:00,105.2876968383789
2018-03-07 19:30:00,105.31999969482422
2018-03-07 20:30:00,105.04000091552734
2018-03-08 14:30:00,104.62999725341797
2018-03-08 15:30:00,104.875
2018-03-08 16:30:00,104.92890167236328
2018-03-08 17:30:00,104.72000122070312
2018-03-08 18:30:00,104.74459838867188
2018-03-08 19:30:00,105.08999633789062
2018-03-08 20:30:00,105.18000030517578
2018-03-09 14:30:00,105.36000061035156
2018-03-09 15:30:00,105.69999694824219
2018-03-09 16:30:00,106.30000305175781
2018-03-09 17:30:00,106.30999755859375
2018-03-09 18:30:00,106.05000305175781
2018-03-09 19:30:00,106.02999877929688
2018-03-09 20:30:00,106.0
2018-03-12 13:30:00,106.36000061035156
2018-03-12 14:30:00,105.9000015258789
2018-03-12 15:30:00,106.75
2018-03-12 16:30:00,106.94000244140625
2018-03-12 17:30:00,106.45999908447266
2018-03-12 18:30:00,106.4800033569336
2018-03-12 19:30:00,106.41999816894531
2018-03-13 13:30:00,106.19000244140625
2018-03-13 14:30:00,105.3499984741211
2018-03-13 15:30:00,105.19999694824219
2018-03-13 16:30:00,105.41999816894531
2018-03-13 17:30:00,105.29000091552734
2018-03-13 18:30:00,105.1449966430664
2018-03-13 19:30:00,105.23999786376953
2018-03-14 13:30:00,105.4219970703125
2018-03-14 14:30:00,105.22000122070312
2018-03-14 15:30:00,105.2699966430664
2018-03-14 16:30:00,105.32499694824219
2018-03-14 17:30:00,105.20999908447266
2018-03-14 18:30:00,104.7699966430664
2018-03-14 19:30:00,104.91999816894531
2018-03-15 13:30:00,104.4000015258789
2018-03-15 14:30:00,104.9000015258789
2018-03-15 15:30:00,104.97000122070312
2018-03-15 16:30:00,104.88999938964844
2018-03-15 17:30:00,104.56999969482422
2018-03-15 18:30:00,104.53500366210938
2018-03-15 19:30:00,104.58000183105469
2018-03-16 13:30:00,104.58000183105469
2018-03-16 14:30:00,104.0199966430664
2018-03-16 15:30:00,103.94000244140625
2018-03-16 16:30:00,103.58000183105469
2018-03-16 17:30:00,103.66000366210938
2018-03-16 18:30:00,103.68000030517578
2018-03-16 19:30:00,103.62000274658203
2018-03-19 13:30:00,103.69999694824219
2018-03-19 14:30:00,103.19999694824219
2018-03-19 15:30:00,103.08000183105469
2018-03-19 16:30:00,102.5999984741211
2018-03-19 17:30:00,102.51000213623047
2018-03-19 18:30:00,103.05999755859375
2018-03-19 19:30:00,103.36000061035156
2018-03-20 13:30:00,103.22000122070312
2018-03-20 14:30:00,103.41999816894531
2018-03-20 15:30:00,103.37000274658203
2018-03-20 16:30:00,103.19000244140625
2018-03-20 17:30:00,103.20999908447266
2018-03-20 18:30:00,103.37249755859375
2018-03-20 19:30:00,103.2300033569336
2018-03-21 13:30:00,103.5250015258789
2018-03-21 14:30:00,103.58999633789062
2018-03-21 15:30:00,103.19999694824219
2018-03-21 16:30:00,103.20999908447266
2018-03-21 17:30:00,103.30999755859375
2018-03-21 18:30:00,103.18160247802734
2018-03-21 19:30:00,103.05000305175781
2018-03-22 13:30:00,103.2300033569336
2018-03-22 14:30:00,102.07499694824219
2018-03-22 15:30:00,102.4800033569336
2018-03-22 16:30:00,102.5199966430664
2018-03-22 17:30:00,102.05000305175781
2018-03-22 18:30:00,101.69000244140625
2018-03-22 19:30:00,101.19000244140625
2018-03-23 13:30:00,101.37000274658203
2018-03-23 14:30:00,101.04949951171875
2018-03-23 15:30:00,100.62000274658203
2018-03-23 16:30:00,100.56999969482422
2018-03-23 17:30:00,100.30999755859375
2018-03-23 18:30:00,99.88999938964844
2018-03-23 19:30:00,99.37000274658203
2018-03-26 13:30:00,100.25
2018-03-26 14:30:00,100.16999816894531
2018-03-26 15:30:00,100.80999755859375
2018-03-26 16:30:00,100.58999633789062
2018-03-26 17:30:00,100.69499969482422
2018-03-26 18:30:00,100.76000213623047
2018-03-26 19:30:00,100.83999633789062
2018-03-27 13:30:00,100.87000274658203
2018-03-27 14:30:00,100.80000305175781
2018-03-27 15:30:00,101.01000213623047
