Datetime,ADP
2018-04-09 15:30:00,115.73999786376953
2018-04-09 16:30:00,115.86470031738281
2018-04-09 17:30:00,115.6500015258789
2018-04-09 18:30:00,115.22119903564453
2018-04-09 19:30:00,114.45999908447266
2018-04-10 13:30:00,116.08000183105469
2018-04-10 14:30:00,116.42900085449219
2018-04-10 15:30:00,115.75
2018-04-10 16:30:00,116.16000366210938
2018-04-10 17:30:00,115.51000213623047
2018-04-10 18:30:00,115.9800033569336
2018-04-10 19:30:00,115.9000015258789
2018-04-11 13:30:00,114.98999786376953
2018-04-11 14:30:00,114.9000015258789
2018-04-11 15:30:00,115.33000183105469
2018-04-11 16:30:00,115.19000244140625
2018-04-11 17:30:00,115.47000122070312
2018-04-11 18:30:00,115.51000213623047
2018-04-11 19:30:00,115.61000061035156
2018-04-12 13:30:00,116.26000213623047
2018-04-12 14:30:00,116.33999633789062
2018-04-12 15:30:00,116.0
2018-04-12 16:30:00,115.48999786376953
2018-04-12 17:30:00,115.94999694824219
2018-04-12 18:30:00,115.98999786376953
2018-04-12 19:30:00,115.23999786376953
2018-04-13 13:30:00,115.27999877929688
2018-04-13 14:30:00,115.34500122070312
2018-04-13 15:30:00,115.06999969482422
2018-04-13 16:30:00,115.23999786376953
2018-04-13 17:30:00,115.31500244140625
2018-04-13 18:30:00,114.7490005493164
2018-04-13 19:30:00,115.25
2018-04-16 13:30:00,116.27999877929688
2018-04-16 14:30:00,116.52999877929688
2018-04-16 15:30:00,116.70999908447266
2018-04-16 16:30:00,117.38999938964844
2018-04-16 17:30:00,117.12999725341797
2018-04-16 18:30:00,116.86000061035156
2018-04-16 19:30:00,116.9000015258789
2018-04-17 13:30:00,117.91999816894531
2018-04-17 14:30:00,117.93000030517578
2018-04-17 15:30:00,117.58000183105469
2018-04-17 16:30:00,117.58999633789062
2018-04-17 17:30:00,117.63999938964844
2018-04-17 18:30:00,118.0
2018-04-17 19:30:00,117.8499984741211
2018-04-18 13:30:00,117.73500061035156
2018-04-18 14:30:00,117.74500274658203
2018-04-18 15:30:00,117.7699966430664
2018-04-18 16:30:00,118.33000183105469
2018-04-18 17:30:00,118.88999938964844
2018-04-18 18:30:00,119.0
2018-04-18 19:30:00,118.61000061035156
2018-04-19 13:30:00,118.08999633789062
2018-04-19 14:30:00,117.98529815673828
2018-04-19 15:30:00,117.48999786376953
2018-04-19 16:30:00,117.4800033569336
2018-04-19 17:30:00,117.2300033569336
2018-04-19 18:30:00,117.48999786376953
2018-04-19 19:30:00,117.75
2018-04-20 13:30:00,117.20999908447266
2018-04-20 14:30:00,116.05000305175781
2018-04-20 15:30:00,116.27999877929688
2018-04-20 16:30:00,116.80000305175781
2018-04-20 17:30:00,116.86000061035156
2018-04-20 18:30:00,116.38999938964844
2018-04-20 19:30:00,116.83999633789062
2018-04-23 13:30:00,117.32499694824219
2018-04-23 14:30:00,117.48999786376953
2018-04-23 15:30:00,117.54000091552734
2018-04-23 16:30:00,117.3499984741211
2018-04-23 17:30:00,117.16000366210938
2018-04-23 18:30:00,117.19999694824219
2018-04-23 19:30:00,117.0999984741211
2018-04-24 13:30:00,118.12000274658203
2018-04-24 14:30:00,117.81999969482422
2018-04-24 15:30:00,117.20999908447266
2018-04-24 16:30:00,116.45999908447266
2018-04-24 17:30:00,115.62999725341797
2018-04-24 18:30:00,116.22000122070312
2018-04-24 19:30:00,116.36000061035156
2018-04-25 13:30:00,115.66999816894531
2018-04-25 14:30:00,115.6500015258789
2018-04-25 15:30:00,115.80999755859375
2018-04-25 16:30:00,115.88999938964844
2018-04-25 17:30:00,116.06999969482422
2018-04-25 18:30:00,116.60929870605469
2018-04-25 19:30:00,116.69000244140625
2018-04-26 13:30:00,117.51000213623047
2018-04-26 14:30:00,117.58999633789062
2018-04-26 15:30:00,117.91000366210938
2018-04-26 16:30:00,117.83000183105469
2018-04-26 17:30:00,117.97000122070312
2018-04-26 18:30:00,118.47000122070312
2018-04-26 19:30:00,118.69999694824219
2018-04-27 13:30:00,119.36000061035156
2018-04-27 14:30:00,119.3550033569336
2018-04-27 15:30:00,119.55000305175781
2018-04-27 16:30:00,119.63999938964844
2018-04-27 17:30:00,119.81999969482422
2018-04-27 18:30:00,119.77999877929688
2018-04-27 19:30:00,119.88999938964844
2018-04-30 13:30:00,118.56999969482422
2018-04-30 14:30:00,118.7300033569336
2018-04-30 15:30:00,118.33999633789062
2018-04-30 16:30:00,118.56999969482422
2018-04-30 17:30:00,118.5199966430664
2018-04-30 18:30:00,118.4000015258789
2018-04-30 19:30:00,118.08000183105469
2018-05-01 13:30:00,117.95999908447266
2018-05-01 14:30:00,117.7300033569336
2018-05-01 15:30:00,117.7699966430664
2018-05-01 16:30:00,117.16000366210938
2018-05-01 17:30:00,118.20999908447266
2018-05-01 18:30:00,118.625
2018-05-01 19:30:00,118.80000305175781
2018-05-02 13:30:00,122.12999725341797
2018-05-02 14:30:00,121.5250015258789
2018-05-02 15:30:00,120.75
2018-05-02 16:30:00,121.69000244140625
2018-05-02 17:30:00,123.51000213623047
2018-05-02 18:30:00,122.51000213623047
2018-05-02 19:30:00,122.08000183105469
2018-05-03 13:30:00,122.68000030517578
2018-05-03 14:30:00,122.45500183105469
2018-05-03 15:30:00,122.34500122070312
2018-05-03 16:30:00,122.76000213623047
2018-05-03 17:30:00,123.11000061035156
2018-05-03 18:30:00,123.0199966430664
2018-05-03 19:30:00,123.12000274658203
2018-05-04 13:30:00,123.91999816894531
2018-05-04 14:30:00,124.79000091552734
2018-05-04 15:30:00,125.19999694824219
2018-05-04 16:30:00,125.54000091552734
2018-05-04 17:30:00,125.8499984741211
2018-05-04 18:30:00,125.66000366210938
2018-05-04 19:30:00,125.37000274658203
2018-05-07 13:30:00,125.20999908447266
2018-05-07 14:30:00,125.55000305175781
2018-05-07 15:30:00,125.5199966430664
2018-05-07 16:30:00,125.4800033569336
2018-05-07 17:30:00,125.5999984741211
2018-05-07 18:30:00,125.16000366210938
2018-05-07 19:30:00,125.56999969482422
2018-05-08 13:30:00,125.13999938964844
2018-05-08 14:30:00,125.75
2018-05-08 15:30:00,125.43000030517578
2018-05-08 16:30:00,125.72000122070312
2018-05-08 17:30:00,125.41000366210938
2018-05-08 18:30:00,125.52999877929688
2018-05-08 19:30:00,125.76000213623047
2018-05-09 13:30:00,126.2699966430664
2018-05-09 14:30:00,126.30000305175781
2018-05-09 15:30:00,126.79000091552734
2018-05-09 16:30:00,127.55000305175781
2018-05-09 17:30:00,127.70999908447266
2018-05-09 18:30:00,127.13099670410156
2018-05-09 19:30:00,127.01000213623047
2018-05-10 13:30:00,127.0999984741211
2018-05-10 14:30:00,126.98999786376953
2018-05-10 15:30:00,127.22000122070312
2018-05-10 16:30:00,127.54000091552734
2018-05-10 17:30:00,127.55000305175781
2018-05-10 18:30:00,126.83999633789062
2018-05-10 19:30:00,127.38999938964844
2018-05-11 13:30:00,127.2300033569336
2018-05-11 14:30:00,127.44000244140625
2018-05-11 15:30:00,127.30999755859375
2018-05-11 16:30:00,127.83000183105469
2018-05-11 17:30:00,127.8499984741211
2018-05-11 18:30:00,127.30000305175781
2018-05-11 19:30:00,127.33999633789062
2018-05-14 13:30:00,127.3550033569336
2018-05-14 14:30:00,127.30999755859375
2018-05-14 15:30:00,127.2699966430664
2018-05-14 16:30:00,126.58000183105469
2018-05-14 17:30:00,126.56999969482422
2018-05-14 18:30:00,126.83999633789062
2018-05-14 19:30:00,126.66999816894531
2018-05-15 13:30:00,126.2300033569336
2018-05-15 14:30:00,126.1500015258789
2018-05-15 15:30:00,126.18000030517578
2018-05-15 16:30:00,126.5
2018-05-15 17:30:00,126.73500061035156
2018-05-15 18:30:00,126.58000183105469
2018-05-15 19:30:00,127.06999969482422
2018-05-16 13:30:00,127.12999725341797
2018-05-16 14:30:00,127.29000091552734
2018-05-16 15:30:00,127.71499633789062
2018-05-16 16:30:00,127.95999908447266
2018-05-16 17:30:00,128.36000061035156
2018-05-16 18:30:00,127.95999908447266
2018-05-16 19:30:00,128.02999877929688
2018-05-17 13:30:00,128.0500030517578
2018-05-17 14:30:00,128.50999450683594
