Datetime,REGN
2017-12-13 19:30:00,389.0
2017-12-13 20:30:00,386.67498779296875
2017-12-14 14:30:00,382.8927001953125
2017-12-14 15:30:00,383.69000244140625
2017-12-14 16:30:00,383.7099914550781
2017-12-14 17:30:00,382.3900146484375
2017-12-14 18:30:00,381.8299865722656
2017-12-14 19:30:00,381.5799865722656
2017-12-14 20:30:00,383.0799865722656
2017-12-15 14:30:00,386.3399963378906
2017-12-15 15:30:00,383.8633117675781
2017-12-15 16:30:00,384.2099914550781
2017-12-15 17:30:00,385.4800109863281
2017-12-15 18:30:00,385.9150085449219
2017-12-15 19:30:00,386.95001220703125
2017-12-15 20:30:00,388.9100036621094
2017-12-18 14:30:00,386.45001220703125
2017-12-18 15:30:00,385.510009765625
2017-12-18 16:30:00,384.0050048828125
2017-12-18 17:30:00,385.25
2017-12-18 18:30:00,384.0
2017-12-18 19:30:00,383.3800048828125
2017-12-18 20:30:00,383.4800109863281
2017-12-19 14:30:00,383.5400085449219
2017-12-19 15:30:00,389.19000244140625
2017-12-19 16:30:00,388.0400085449219
2017-12-19 17:30:00,385.239990234375
2017-12-19 18:30:00,387.6199951171875
2017-12-19 19:30:00,387.1499938964844
2017-12-19 20:30:00,385.5799865722656
2017-12-20 14:30:00,383.4700012207031
2017-12-20 15:30:00,384.4049987792969
2017-12-20 16:30:00,385.54998779296875
2017-12-20 17:30:00,384.53619384765625
2017-12-20 18:30:00,383.1600036621094
2017-12-20 19:30:00,383.1099853515625
2017-12-20 20:30:00,382.9700012207031
2017-12-21 14:30:00,386.5199890136719
2017-12-21 15:30:00,387.25
2017-12-21 16:30:00,387.4700012207031
2017-12-21 17:30:00,387.4599914550781
2017-12-21 18:30:00,386.4100036621094
2017-12-21 19:30:00,385.7674865722656
2017-12-21 20:30:00,384.1300048828125
2017-12-22 14:30:00,382.04998779296875
2017-12-22 15:30:00,381.3999938964844
2017-12-22 16:30:00,378.6700134277344
2017-12-22 17:30:00,379.7850036621094
2017-12-22 18:30:00,380.1400146484375
2017-12-22 19:30:00,381.0
2017-12-22 20:30:00,381.0
2017-12-26 14:30:00,383.3399963378906
2017-12-26 15:30:00,384.5
2017-12-26 16:30:00,386.1600036621094
2017-12-26 17:30:00,386.5199890136719
2017-12-26 18:30:00,384.90008544921875
2017-12-26 19:30:00,387.2049865722656
2017-12-26 20:30:00,387.42999267578125
2017-12-27 14:30:00,385.9100036621094
2017-12-27 15:30:00,384.75
2017-12-27 16:30:00,384.4800109863281
2017-12-27 17:30:00,384.7200012207031
2017-12-27 18:30:00,383.7900085449219
2017-12-27 19:30:00,383.4599914550781
2017-12-27 20:30:00,384.1000061035156
2017-12-28 14:30:00,380.2799987792969
2017-12-28 15:30:00,380.510009765625
2017-12-28 16:30:00,381.57000732421875
2017-12-28 17:30:00,382.20001220703125
2017-12-28 18:30:00,381.9800109863281
2017-12-28 19:30:00,381.2749938964844
2017-12-28 20:30:00,382.9049987792969
2017-12-29 14:30:00,381.0
2017-12-29 15:30:00,378.56549072265625
2017-12-29 16:30:00,377.7099914550781
2017-12-29 17:30:00,377.82000732421875
2017-12-29 18:30:00,375.3399963378906
2017-12-29 19:30:00,378.1400146484375
2017-12-29 20:30:00,375.8999938964844
2018-01-02 14:30:00,381.7049865722656
2018-01-02 15:30:00,383.4700012207031
2018-01-02 16:30:00,381.8999938964844
2018-01-02 17:30:00,382.6300048828125
2018-01-02 18:30:00,382.8349914550781
2018-01-02 19:30:00,382.5299987792969
2018-01-02 20:30:00,382.29998779296875
2018-01-03 14:30:00,386.7900085449219
2018-01-03 15:30:00,393.82000732421875
2018-01-03 16:30:00,396.7002868652344
2018-01-03 17:30:00,394.54998779296875
2018-01-03 18:30:00,395.2850036621094
2018-01-03 19:30:00,394.70001220703125
2018-01-03 20:30:00,393.739990234375
2018-01-04 14:30:00,387.0
2018-01-04 15:30:00,387.1203918457031
2018-01-04 16:30:00,385.6099853515625
2018-01-04 17:30:00,385.80499267578125
2018-01-04 18:30:00,385.95001220703125
2018-01-04 19:30:00,384.54998779296875
2018-01-04 20:30:00,382.9599914550781
2018-01-05 14:30:00,385.92498779296875
2018-01-05 15:30:00,385.5299987792969
2018-01-05 16:30:00,385.80999755859375
2018-01-05 17:30:00,383.44000244140625
2018-01-05 18:30:00,382.1099853515625
2018-01-05 19:30:00,384.3550109863281
2018-01-05 20:30:00,384.8599853515625
2018-01-08 14:30:00,375.5
2018-01-08 15:30:00,372.79998779296875
2018-01-08 16:30:00,372.5
2018-01-08 17:30:00,371.75
2018-01-08 18:30:00,372.69500732421875
2018-01-08 19:30:00,372.6000061035156
2018-01-08 20:30:00,372.260009765625
2018-01-09 14:30:00,375.4700012207031
2018-01-09 15:30:00,377.32000732421875
2018-01-09 16:30:00,372.0
2018-01-09 17:30:00,370.0
2018-01-09 18:30:00,368.95001220703125
2018-01-09 19:30:00,369.45001220703125
2018-01-09 20:30:00,368.260009765625
2018-01-10 14:30:00,367.4100036621094
2018-01-10 15:30:00,366.80999755859375
2018-01-10 16:30:00,367.32000732421875
2018-01-10 17:30:00,366.9849853515625
2018-01-10 18:30:00,366.0199890136719
2018-01-10 19:30:00,366.9049987792969
2018-01-10 20:30:00,366.45001220703125
2018-01-11 14:30:00,365.5159912109375
2018-01-11 15:30:00,363.33880615234375
2018-01-11 16:30:00,365.3760070800781
2018-01-11 17:30:00,368.67999267578125
2018-01-11 18:30:00,368.45001220703125
2018-01-11 19:30:00,367.9800109863281
2018-01-11 20:30:00,368.25
2018-01-12 14:30:00,367.3900146484375
2018-01-12 15:30:00,367.9649963378906
2018-01-12 16:30:00,367.8299865722656
2018-01-12 17:30:00,367.3800048828125
2018-01-12 18:30:00,368.1000061035156
2018-01-12 19:30:00,367.989990234375
2018-01-12 20:30:00,366.8500061035156
2018-01-16 14:30:00,374.44000244140625
2018-01-16 15:30:00,372.92999267578125
2018-01-16 16:30:00,370.9750061035156
2018-01-16 17:30:00,370.79998779296875
2018-01-16 18:30:00,371.32501220703125
2018-01-16 19:30:00,371.4200134277344
2018-01-16 20:30:00,370.0799865722656
2018-01-17 14:30:00,374.4150085449219
2018-01-17 15:30:00,375.9587097167969
2018-01-17 16:30:00,375.6199951171875
2018-01-17 17:30:00,378.239990234375
2018-01-17 18:30:00,376.79998779296875
2018-01-17 19:30:00,374.489990234375
2018-01-17 20:30:00,374.010009765625
2018-01-18 14:30:00,369.9049987792969
2018-01-18 15:30:00,369.9599914550781
