Datetime,DISH
2017-12-04 17:30:00,51.63999938964844
2017-12-04 18:30:00,51.959999084472656
2017-12-04 19:30:00,51.720001220703125
2017-12-04 20:30:00,51.61000061035156
2017-12-05 14:30:00,51.689998626708984
2017-12-05 15:30:00,51.91999816894531
2017-12-05 16:30:00,52.27000045776367
2017-12-05 17:30:00,52.209999084472656
2017-12-05 18:30:00,52.43000030517578
2017-12-05 19:30:00,52.41999816894531
2017-12-05 20:30:00,52.040000915527344
2017-12-06 14:30:00,50.970001220703125
2017-12-06 15:30:00,50.80500030517578
2017-12-06 16:30:00,50.2400016784668
2017-12-06 17:30:00,49.810001373291016
2017-12-06 18:30:00,49.529998779296875
2017-12-06 19:30:00,49.47999954223633
2017-12-06 20:30:00,49.29999923706055
2017-12-07 14:30:00,49.13999938964844
