Datetime,QCOM
2017-12-04 18:30:00,64.55000305175781
2017-12-04 19:30:00,64.51000213623047
2017-12-04 20:30:00,64.5999984741211
2017-12-05 14:30:00,64.69999694824219
2017-12-05 15:30:00,64.68000030517578
2017-12-05 16:30:00,64.66999816894531
2017-12-05 17:30:00,64.88999938964844
2017-12-05 18:30:00,64.70999908447266
2017-12-05 19:30:00,64.94999694824219
2017-12-05 20:30:00,64.72000122070312
2017-12-06 14:30:00,64.9000015258789
2017-12-06 15:30:00,64.87999725341797
2017-12-06 16:30:00,65.02410125732422
2017-12-06 17:30:00,65.20999908447266
2017-12-06 18:30:00,65.44000244140625
2017-12-06 19:30:00,65.12999725341797
2017-12-06 20:30:00,65.0
2017-12-07 14:30:00,65.33999633789062
2017-12-07 15:30:00,65.47000122070312
2017-12-07 16:30:00,65.19000244140625
2017-12-07 17:30:00,65.17469787597656
2017-12-07 18:30:00,64.88999938964844
2017-12-07 19:30:00,65.2699966430664
2017-12-07 20:30:00,65.22000122070312
2017-12-08 14:30:00,65.0969009399414
2017-12-08 15:30:00,64.62999725341797
2017-12-08 16:30:00,64.70999908447266
2017-12-08 17:30:00,64.66000366210938
2017-12-08 18:30:00,64.51000213623047
2017-12-08 19:30:00,64.4800033569336
2017-12-08 20:30:00,64.23999786376953
2017-12-11 14:30:00,64.5999984741211
2017-12-11 15:30:00,64.83000183105469
2017-12-11 16:30:00,64.80999755859375
2017-12-11 17:30:00,64.83999633789062
2017-12-11 18:30:00,64.88500213623047
2017-12-11 19:30:00,64.88999938964844
2017-12-11 20:30:00,65.16999816894531
2017-12-12 14:30:00,64.625
2017-12-12 15:30:00,64.91999816894531
2017-12-12 16:30:00,64.91999816894531
2017-12-12 17:30:00,65.0250015258789
2017-12-12 18:30:00,64.98999786376953
2017-12-12 19:30:00,64.93000030517578
2017-12-12 20:30:00,64.94000244140625
2017-12-13 14:30:00,65.2699966430664
2017-12-13 15:30:00,65.06990051269531
2017-12-13 16:30:00,65.05999755859375
2017-12-13 17:30:00,65.0
2017-12-13 18:30:00,65.30000305175781
2017-12-13 19:30:00,65.06999969482422
2017-12-13 20:30:00,64.97000122070312
2017-12-14 14:30:00,64.96499633789062
2017-12-14 15:30:00,64.96499633789062
2017-12-14 16:30:00,64.9800033569336
2017-12-14 17:30:00,64.94000244140625
2017-12-14 18:30:00,64.93000030517578
2017-12-14 19:30:00,64.79000091552734
2017-12-14 20:30:00,64.7699966430664
2017-12-15 14:30:00,65.16000366210938
2017-12-15 15:30:00,65.17759704589844
2017-12-15 16:30:00,65.2699966430664
2017-12-15 17:30:00,65.33999633789062
2017-12-15 18:30:00,65.26000213623047
2017-12-15 19:30:00,65.06999969482422
2017-12-15 20:30:00,64.80999755859375
2017-12-18 14:30:00,65.13999938964844
2017-12-18 15:30:00,65.11000061035156
2017-12-18 16:30:00,65.19000244140625
2017-12-18 17:30:00,65.11430358886719
2017-12-18 18:30:00,65.13999938964844
2017-12-18 19:30:00,65.17500305175781
2017-12-18 20:30:00,65.37000274658203
2017-12-19 14:30:00,64.93499755859375
2017-12-19 15:30:00,64.94000244140625
2017-12-19 16:30:00,64.61000061035156
2017-12-19 17:30:00,64.58999633789062
2017-12-19 18:30:00,64.72000122070312
2017-12-19 19:30:00,64.68009948730469
2017-12-19 20:30:00,64.5199966430664
2017-12-20 14:30:00,64.55999755859375
2017-12-20 15:30:00,64.9800033569336
2017-12-20 16:30:00,64.99500274658203
2017-12-20 17:30:00,65.0
2017-12-20 18:30:00,64.79000091552734
2017-12-20 19:30:00,64.58000183105469
2017-12-20 20:30:00,64.61000061035156
2017-12-21 14:30:00,64.66999816894531
2017-12-21 15:30:00,64.70999908447266
2017-12-21 16:30:00,64.64430236816406
2017-12-21 17:30:00,64.80999755859375
2017-12-21 18:30:00,64.66999816894531
2017-12-21 19:30:00,64.54000091552734
2017-12-21 20:30:00,64.4000015258789
2017-12-22 14:30:00,64.63400268554688
2017-12-22 15:30:00,64.56999969482422
2017-12-22 16:30:00,64.5999984741211
2017-12-22 17:30:00,64.60659790039062
2017-12-22 18:30:00,64.81500244140625
2017-12-22 19:30:00,64.79000091552734
2017-12-22 20:30:00,64.73999786376953
2017-12-26 14:30:00,64.62000274658203
2017-12-26 15:30:00,64.4749984741211
2017-12-26 16:30:00,64.43499755859375
2017-12-26 17:30:00,64.33000183105469
2017-12-26 18:30:00,64.375
2017-12-26 19:30:00,64.30000305175781
2017-12-26 20:30:00,64.29000091552734
2017-12-27 14:30:00,64.38999938964844
2017-12-27 15:30:00,64.36000061035156
2017-12-27 16:30:00,64.3499984741211
2017-12-27 17:30:00,64.37000274658203
2017-12-27 18:30:00,64.57499694824219
2017-12-27 19:30:00,64.44000244140625
2017-12-27 20:30:00,64.52999877929688
2017-12-28 14:30:00,64.5199966430664
2017-12-28 15:30:00,64.5
2017-12-28 16:30:00,64.51000213623047
2017-12-28 17:30:00,64.49639892578125
2017-12-28 18:30:00,64.44000244140625
2017-12-28 19:30:00,64.4000015258789
2017-12-28 20:30:00,64.37999725341797
2017-12-29 14:30:00,64.37000274658203
2017-12-29 15:30:00,64.45500183105469
2017-12-29 16:30:00,64.3843994140625
2017-12-29 17:30:00,64.375
2017-12-29 18:30:00,64.36000061035156
2017-12-29 19:30:00,64.375
2017-12-29 20:30:00,64.06999969482422
2018-01-02 14:30:00,64.48999786376953
2018-01-02 15:30:00,64.81009674072266
2018-01-02 16:30:00,64.87000274658203
2018-01-02 17:30:00,64.8499984741211
2018-01-02 18:30:00,65.1709976196289
2018-01-02 19:30:00,65.16000366210938
2018-01-02 20:30:00,65.1989974975586
2018-01-03 14:30:00,65.24410247802734
2018-01-03 15:30:00,65.33999633789062
2018-01-03 16:30:00,65.45999908447266
2018-01-03 17:30:00,65.77999877929688
2018-01-03 18:30:00,65.62310028076172
2018-01-03 19:30:00,65.88999938964844
2018-01-03 20:30:00,65.93000030517578
2018-01-04 14:30:00,66.0999984741211
2018-01-04 15:30:00,66.29979705810547
2018-01-04 16:30:00,66.4000015258789
2018-01-04 17:30:00,66.36000061035156
2018-01-04 18:30:00,66.20500183105469
2018-01-04 19:30:00,66.16010284423828
2018-01-04 20:30:00,66.06999969482422
2018-01-05 14:30:00,65.69000244140625
2018-01-05 15:30:00,66.22000122070312
2018-01-05 16:30:00,66.26000213623047
2018-01-05 17:30:00,66.08000183105469
2018-01-05 18:30:00,66.20500183105469
2018-01-05 19:30:00,66.23999786376953
2018-01-05 20:30:00,66.37999725341797
2018-01-08 14:30:00,66.33999633789062
2018-01-08 15:30:00,66.43340301513672
2018-01-08 16:30:00,66.37999725341797
2018-01-08 17:30:00,66.37999725341797
2018-01-08 18:30:00,66.30000305175781
2018-01-08 19:30:00,66.30000305175781
2018-01-08 20:30:00,66.23999786376953
2018-01-09 14:30:00,65.37999725341797
2018-01-09 15:30:00,65.5199966430664
2018-01-09 16:30:00,65.41000366210938
2018-01-09 17:30:00,65.45999908447266
2018-01-09 18:30:00,65.51100158691406
2018-01-09 19:30:00,65.3550033569336
2018-01-09 20:30:00,65.30000305175781
2018-01-10 14:30:00,65.4800033569336
2018-01-10 15:30:00,65.47850036621094
2018-01-10 16:30:00,65.5199966430664
2018-01-10 17:30:00,65.6500015258789
2018-01-10 18:30:00,65.2300033569336
2018-01-10 19:30:00,65.20999908447266
2018-01-10 20:30:00,65.2699966430664
2018-01-11 14:30:00,65.33000183105469
2018-01-11 15:30:00,65.20999908447266
2018-01-11 16:30:00,65.3499984741211
2018-01-11 17:30:00,65.41999816894531
2018-01-11 18:30:00,65.30000305175781
2018-01-11 19:30:00,65.39759826660156
2018-01-11 20:30:00,65.44000244140625
2018-01-12 14:30:00,65.80000305175781
2018-01-12 15:30:00,65.48999786376953
2018-01-12 16:30:00,65.45999908447266
2018-01-12 17:30:00,65.4000015258789
2018-01-12 18:30:00,65.41000366210938
2018-01-12 19:30:00,65.30999755859375
2018-01-12 20:30:00,65.33999633789062
2018-01-16 14:30:00,67.5
2018-01-16 15:30:00,67.5999984741211
2018-01-16 16:30:00,67.72000122070312
2018-01-16 17:30:00,68.20500183105469
2018-01-16 18:30:00,68.36499786376953
2018-01-16 19:30:00,68.44000244140625
2018-01-16 20:30:00,68.29000091552734
2018-01-17 14:30:00,68.39119720458984
2018-01-17 15:30:00,68.4800033569336
2018-01-17 16:30:00,68.55999755859375
2018-01-17 17:30:00,67.73999786376953
2018-01-17 18:30:00,68.0
2018-01-17 19:30:00,68.05999755859375
2018-01-17 20:30:00,68.01000213623047
2018-01-18 14:30:00,67.68000030517578
2018-01-18 15:30:00,67.54000091552734
2018-01-18 16:30:00,67.97000122070312
2018-01-18 17:30:00,67.83599853515625
2018-01-18 18:30:00,68.04000091552734
2018-01-18 19:30:00,68.01000213623047
