Datetime,TRIP
2018-04-09 15:30:00,40.22999954223633
2018-04-09 16:30:00,40.20000076293945
2018-04-09 17:30:00,40.099998474121094
2018-04-09 18:30:00,39.93000030517578
2018-04-09 19:30:00,39.790000915527344
2018-04-10 13:30:00,40.09000015258789
2018-04-10 14:30:00,40.15999984741211
2018-04-10 15:30:00,40.18000030517578
2018-04-10 16:30:00,40.65999984741211
2018-04-10 17:30:00,40.75
2018-04-10 18:30:00,41.18000030517578
2018-04-10 19:30:00,40.83000183105469
2018-04-11 13:30:00,41.09000015258789
2018-04-11 14:30:00,40.709999084472656
2018-04-11 15:30:00,40.84000015258789
2018-04-11 16:30:00,40.59000015258789
2018-04-11 17:30:00,40.54999923706055
2018-04-11 18:30:00,40.310001373291016
2018-04-11 19:30:00,40.33000183105469
2018-04-12 13:30:00,40.630001068115234
2018-04-12 14:30:00,40.63999938964844
2018-04-12 15:30:00,40.529998779296875
2018-04-12 16:30:00,40.630001068115234
2018-04-12 17:30:00,40.619998931884766
2018-04-12 18:30:00,40.7400016784668
2018-04-12 19:30:00,40.720001220703125
2018-04-13 13:30:00,40.279998779296875
2018-04-13 14:30:00,40.41999816894531
2018-04-13 15:30:00,40.66999816894531
2018-04-13 16:30:00,40.66999816894531
2018-04-13 17:30:00,40.5099983215332
2018-04-13 18:30:00,40.27000045776367
2018-04-13 19:30:00,40.5099983215332
2018-04-16 13:30:00,40.9900016784668
2018-04-16 14:30:00,41.20000076293945
2018-04-16 15:30:00,41.560001373291016
2018-04-16 16:30:00,41.7599983215332
2018-04-16 17:30:00,41.189998626708984
2018-04-16 18:30:00,41.20009994506836
2018-04-16 19:30:00,41.150001525878906
2018-04-17 13:30:00,42.02000045776367
2018-04-17 14:30:00,41.97999954223633
2018-04-17 15:30:00,42.15999984741211
2018-04-17 16:30:00,42.2400016784668
2018-04-17 17:30:00,42.099998474121094
2018-04-17 18:30:00,42.13999938964844
2018-04-17 19:30:00,41.97999954223633
2018-04-18 13:30:00,41.84000015258789
2018-04-18 14:30:00,42.189998626708984
2018-04-18 15:30:00,42.11000061035156
2018-04-18 16:30:00,42.130001068115234
2018-04-18 17:30:00,42.119998931884766
2018-04-18 18:30:00,42.18000030517578
2018-04-18 19:30:00,42.099998474121094
2018-04-19 13:30:00,41.540000915527344
2018-04-19 14:30:00,41.77000045776367
2018-04-19 15:30:00,41.45000076293945
2018-04-19 16:30:00,41.5
2018-04-19 17:30:00,41.54999923706055
2018-04-19 18:30:00,41.619998931884766
2018-04-19 19:30:00,41.63999938964844
2018-04-20 13:30:00,42.029998779296875
2018-04-20 14:30:00,41.619998931884766
2018-04-20 15:30:00,41.65999984741211
2018-04-20 16:30:00,41.5
2018-04-20 17:30:00,41.650001525878906
2018-04-20 18:30:00,41.4900016784668
2018-04-20 19:30:00,41.61000061035156
2018-04-23 13:30:00,42.80500030517578
2018-04-23 14:30:00,43.64059829711914
2018-04-23 15:30:00,43.45500183105469
2018-04-23 16:30:00,43.20000076293945
2018-04-23 17:30:00,42.61000061035156
2018-04-23 18:30:00,42.70000076293945
2018-04-23 19:30:00,42.70000076293945
2018-04-24 13:30:00,42.61000061035156
2018-04-24 14:30:00,42.349998474121094
2018-04-24 15:30:00,42.040000915527344
2018-04-24 16:30:00,41.88999938964844
2018-04-24 17:30:00,41.88999938964844
2018-04-24 18:30:00,41.88999938964844
2018-04-24 19:30:00,41.88999938964844
2018-04-25 13:30:00,40.21500015258789
2018-04-25 14:30:00,40.220001220703125
2018-04-25 15:30:00,39.560001373291016
2018-04-25 16:30:00,39.709999084472656
2018-04-25 17:30:00,39.0099983215332
2018-04-25 18:30:00,38.75
2018-04-25 19:30:00,38.33000183105469
2018-04-26 13:30:00,37.9109992980957
2018-04-26 14:30:00,37.959999084472656
2018-04-26 15:30:00,38.189998626708984
2018-04-26 16:30:00,37.81999969482422
2018-04-26 17:30:00,37.66999816894531
2018-04-26 18:30:00,37.529998779296875
2018-04-26 19:30:00,37.38999938964844
2018-04-27 13:30:00,37.06999969482422
2018-04-27 14:30:00,36.939998626708984
2018-04-27 15:30:00,37.189998626708984
2018-04-27 16:30:00,37.75
2018-04-27 17:30:00,37.375
2018-04-27 18:30:00,37.17499923706055
2018-04-27 19:30:00,37.27000045776367
2018-04-30 13:30:00,37.6150016784668
2018-04-30 14:30:00,37.47999954223633
2018-04-30 15:30:00,37.09000015258789
2018-04-30 16:30:00,37.36000061035156
2018-04-30 17:30:00,37.470001220703125
2018-04-30 18:30:00,37.45000076293945
2018-04-30 19:30:00,37.41999816894531
2018-05-01 13:30:00,37.34000015258789
2018-05-01 14:30:00,37.25
2018-05-01 15:30:00,37.099998474121094
2018-05-01 16:30:00,36.9900016784668
2018-05-01 17:30:00,37.11000061035156
2018-05-01 18:30:00,37.220001220703125
2018-05-01 19:30:00,37.52000045776367
2018-05-02 13:30:00,37.90999984741211
2018-05-02 14:30:00,38.04999923706055
2018-05-02 15:30:00,38.290000915527344
2018-05-02 16:30:00,38.47999954223633
2018-05-02 17:30:00,38.29999923706055
2018-05-02 18:30:00,38.130001068115234
2018-05-02 19:30:00,38.310001373291016
2018-05-03 13:30:00,37.547000885009766
2018-05-03 14:30:00,37.67499923706055
2018-05-03 15:30:00,37.75
2018-05-03 16:30:00,37.939998626708984
2018-05-03 17:30:00,37.939998626708984
2018-05-03 18:30:00,37.95000076293945
2018-05-03 19:30:00,38.0
2018-05-04 13:30:00,38.099998474121094
2018-05-04 14:30:00,38.09000015258789
2018-05-04 15:30:00,38.52000045776367
2018-05-04 16:30:00,38.93000030517578
2018-05-04 17:30:00,38.66999816894531
2018-05-04 18:30:00,38.81999969482422
2018-05-04 19:30:00,38.529998779296875
2018-05-07 13:30:00,39.959999084472656
2018-05-07 14:30:00,39.70000076293945
2018-05-07 15:30:00,40.15999984741211
2018-05-07 16:30:00,39.54999923706055
2018-05-07 17:30:00,39.25
2018-05-07 18:30:00,39.369998931884766
2018-05-07 19:30:00,39.43000030517578
2018-05-08 13:30:00,38.75
2018-05-08 14:30:00,38.7599983215332
2018-05-08 15:30:00,38.54999923706055
2018-05-08 16:30:00,38.61000061035156
2018-05-08 17:30:00,38.810001373291016
2018-05-08 18:30:00,38.939998626708984
2018-05-08 19:30:00,38.790000915527344
2018-05-09 13:30:00,47.400001525878906
2018-05-09 14:30:00,47.27000045776367
2018-05-09 15:30:00,47.15999984741211
2018-05-09 16:30:00,47.49679946899414
2018-05-09 17:30:00,46.2400016784668
2018-05-09 18:30:00,47.5099983215332
2018-05-09 19:30:00,47.619998931884766
2018-05-10 13:30:00,49.0099983215332
2018-05-10 14:30:00,48.720001220703125
2018-05-10 15:30:00,48.77000045776367
2018-05-10 16:30:00,48.72999954223633
2018-05-10 17:30:00,48.36000061035156
2018-05-10 18:30:00,48.66999816894531
2018-05-10 19:30:00,48.5
2018-05-11 13:30:00,48.4900016784668
2018-05-11 14:30:00,48.54999923706055
2018-05-11 15:30:00,48.72999954223633
2018-05-11 16:30:00,49.27980041503906
2018-05-11 17:30:00,49.189998626708984
2018-05-11 18:30:00,49.04999923706055
2018-05-11 19:30:00,48.97999954223633
2018-05-14 13:30:00,50.5
2018-05-14 14:30:00,49.09000015258789
2018-05-14 15:30:00,48.47999954223633
2018-05-14 16:30:00,48.40999984741211
2018-05-14 17:30:00,48.439998626708984
2018-05-14 18:30:00,49.0099983215332
2018-05-14 19:30:00,48.630001068115234
2018-05-15 13:30:00,49.56999969482422
2018-05-15 14:30:00,48.959999084472656
2018-05-15 15:30:00,48.619998931884766
2018-05-15 16:30:00,48.779998779296875
2018-05-15 17:30:00,48.41999816894531
2018-05-15 18:30:00,48.150001525878906
2018-05-15 19:30:00,48.369998931884766
2018-05-16 13:30:00,49.22999954223633
2018-05-16 14:30:00,49.290000915527344
2018-05-16 15:30:00,49.2599983215332
2018-05-16 16:30:00,49.290000915527344
2018-05-16 17:30:00,49.04999923706055
2018-05-16 18:30:00,48.66999816894531
2018-05-16 19:30:00,48.720001220703125
2018-05-17 13:30:00,49.060001373291016
2018-05-17 14:30:00,49.130001068115234
2018-05-17 15:30:00,48.77000045776367
2018-05-17 16:30:00,48.79999923706055
2018-05-17 17:30:00,48.689998626708984
2018-05-17 18:30:00,48.790000915527344
2018-05-17 19:30:00,48.8400993347168
2018-05-18 13:30:00,48.42959976196289
2018-05-18 14:30:00,48.540000915527344
2018-05-18 15:30:00,48.505001068115234
2018-05-18 16:30:00,48.22999954223633
2018-05-18 17:30:00,48.0099983215332
2018-05-18 18:30:00,47.93000030517578
2018-05-18 19:30:00,47.90999984741211
2018-05-21 13:30:00,48.79999923706055
2018-05-21 14:30:00,48.68000030517578
2018-05-21 15:30:00,48.52000045776367
2018-05-21 16:30:00,47.91999816894531
2018-05-21 17:30:00,47.779998779296875
2018-05-21 18:30:00,48.060001373291016
2018-05-21 19:30:00,48.029998779296875
2018-05-22 13:30:00,47.93000030517578
2018-05-22 14:30:00,48.59000015258789
2018-05-22 15:30:00,48.459999084472656
2018-05-22 16:30:00,48.439998626708984
2018-05-22 17:30:00,48.43000030517578
2018-05-22 18:30:00,48.40999984741211
2018-05-22 19:30:00,48.2400016784668
2018-05-23 13:30:00,48.45000076293945
2018-05-23 14:30:00,48.47999954223633
2018-05-23 15:30:00,48.43000030517578
2018-05-23 16:30:00,48.5099983215332
2018-05-23 17:30:00,48.44499969482422
2018-05-23 18:30:00,48.5
2018-05-23 19:30:00,48.68000030517578
2018-05-24 13:30:00,48.81999969482422
2018-05-24 14:30:00,48.900001525878906
2018-05-24 15:30:00,49.189998626708984
2018-05-24 16:30:00,49.13999938964844
2018-05-24 17:30:00,49.15999984741211
2018-05-24 18:30:00,49.119998931884766
2018-05-24 19:30:00,49.09000015258789
2018-05-25 13:30:00,48.689998626708984
2018-05-25 14:30:00,48.95000076293945
2018-05-25 15:30:00,48.88999938964844
2018-05-25 16:30:00,49.400001525878906
2018-05-25 17:30:00,49.540000915527344
2018-05-25 18:30:00,49.52000045776367
2018-05-25 19:30:00,49.489898681640625
2018-05-29 13:30:00,49.540000915527344
2018-05-29 14:30:00,49.65999984741211
2018-05-29 15:30:00,49.470001220703125
