Datetime,DLTR
2017-12-04 17:30:00,105.9800033569336
2017-12-04 18:30:00,106.37000274658203
2017-12-04 19:30:00,106.80000305175781
2017-12-04 20:30:00,106.37999725341797
2017-12-05 14:30:00,105.73999786376953
2017-12-05 15:30:00,106.44999694824219
2017-12-05 16:30:00,106.30000305175781
2017-12-05 17:30:00,106.38999938964844
2017-12-05 18:30:00,106.08000183105469
2017-12-05 19:30:00,106.06999969482422
2017-12-05 20:30:00,105.88999938964844
2017-12-06 14:30:00,105.80999755859375
2017-12-06 15:30:00,106.23999786376953
2017-12-06 16:30:00,105.90979766845703
2017-12-06 17:30:00,106.38999938964844
2017-12-06 18:30:00,106.04000091552734
2017-12-06 19:30:00,105.80999755859375
2017-12-06 20:30:00,105.5199966430664
2017-12-07 14:30:00,106.81999969482422
2017-12-07 15:30:00,107.5
2017-12-07 16:30:00,107.43000030517578
2017-12-07 17:30:00,106.80999755859375
2017-12-07 18:30:00,106.87000274658203
2017-12-07 19:30:00,107.0199966430664
2017-12-07 20:30:00,107.30999755859375
2017-12-08 14:30:00,108.05999755859375
2017-12-08 15:30:00,108.04499816894531
2017-12-08 16:30:00,108.46050262451172
2017-12-08 17:30:00,108.33000183105469
2017-12-08 18:30:00,108.1875
2017-12-08 19:30:00,108.17500305175781
2017-12-08 20:30:00,108.6500015258789
2017-12-11 14:30:00,106.98999786376953
2017-12-11 15:30:00,105.79000091552734
2017-12-11 16:30:00,106.20999908447266
2017-12-11 17:30:00,106.29000091552734
2017-12-11 18:30:00,106.2699966430664
2017-12-11 19:30:00,106.72000122070312
2017-12-11 20:30:00,107.08999633789062
2017-12-12 14:30:00,107.87000274658203
2017-12-12 15:30:00,107.38999938964844
2017-12-12 16:30:00,106.7699966430664
2017-12-12 17:30:00,106.81999969482422
2017-12-12 18:30:00,106.93499755859375
2017-12-12 19:30:00,106.44999694824219
2017-12-12 20:30:00,106.2300033569336
2017-12-13 14:30:00,106.02999877929688
2017-12-13 15:30:00,105.77999877929688
2017-12-13 16:30:00,105.55000305175781
2017-12-13 17:30:00,105.91999816894531
2017-12-13 18:30:00,105.55000305175781
2017-12-13 19:30:00,105.48999786376953
2017-12-13 20:30:00,105.58889770507812
2017-12-14 14:30:00,105.51000213623047
2017-12-14 15:30:00,104.9000015258789
2017-12-14 16:30:00,105.16999816894531
2017-12-14 17:30:00,104.9000015258789
2017-12-14 18:30:00,104.12000274658203
2017-12-14 19:30:00,104.50990295410156
2017-12-14 20:30:00,104.63999938964844
2017-12-15 14:30:00,106.18000030517578
2017-12-15 15:30:00,107.04000091552734
2017-12-15 16:30:00,106.66999816894531
2017-12-15 17:30:00,106.22000122070312
2017-12-15 18:30:00,106.17500305175781
2017-12-15 19:30:00,106.05500030517578
2017-12-15 20:30:00,106.2699966430664
2017-12-18 14:30:00,108.49500274658203
2017-12-18 15:30:00,108.43009948730469
2017-12-18 16:30:00,109.41000366210938
2017-12-18 17:30:00,109.25
2017-12-18 18:30:00,109.0199966430664
2017-12-18 19:30:00,109.0
2017-12-18 20:30:00,109.11000061035156
2017-12-19 14:30:00,109.58499908447266
2017-12-19 15:30:00,109.5
2017-12-19 16:30:00,109.02999877929688
2017-12-19 17:30:00,109.25
2017-12-19 18:30:00,108.81999969482422
2017-12-19 19:30:00,108.96499633789062
2017-12-19 20:30:00,109.1500015258789
2017-12-20 14:30:00,109.12999725341797
2017-12-20 15:30:00,109.30999755859375
2017-12-20 16:30:00,109.0999984741211
2017-12-20 17:30:00,109.30999755859375
2017-12-20 18:30:00,108.54000091552734
2017-12-20 19:30:00,108.76499938964844
2017-12-20 20:30:00,108.91000366210938
2017-12-21 14:30:00,108.80000305175781
2017-12-21 15:30:00,108.9800033569336
2017-12-21 16:30:00,108.87000274658203
2017-12-21 17:30:00,109.08000183105469
2017-12-21 18:30:00,109.05000305175781
2017-12-21 19:30:00,108.7300033569336
2017-12-21 20:30:00,108.47000122070312
2017-12-22 14:30:00,109.13999938964844
2017-12-22 15:30:00,109.38999938964844
2017-12-22 16:30:00,109.23999786376953
2017-12-22 17:30:00,109.63999938964844
2017-12-22 18:30:00,109.56999969482422
2017-12-22 19:30:00,109.55000305175781
2017-12-22 20:30:00,109.45999908447266
2017-12-26 14:30:00,109.93499755859375
2017-12-26 15:30:00,109.21499633789062
2017-12-26 16:30:00,109.05999755859375
2017-12-26 17:30:00,109.09539794921875
2017-12-26 18:30:00,108.6500015258789
2017-12-26 19:30:00,108.2300033569336
2017-12-26 20:30:00,108.44999694824219
2017-12-27 14:30:00,108.08999633789062
2017-12-27 15:30:00,107.70500183105469
2017-12-27 16:30:00,107.58000183105469
2017-12-27 17:30:00,107.37999725341797
2017-12-27 18:30:00,107.66010284423828
2017-12-27 19:30:00,107.41999816894531
2017-12-27 20:30:00,107.47000122070312
2017-12-28 14:30:00,108.22000122070312
2017-12-28 15:30:00,107.88999938964844
2017-12-28 16:30:00,108.2300033569336
2017-12-28 17:30:00,107.80000305175781
2017-12-28 18:30:00,108.06999969482422
2017-12-28 19:30:00,108.13999938964844
2017-12-28 20:30:00,108.02999877929688
2017-12-29 14:30:00,108.33000183105469
2017-12-29 15:30:00,108.05000305175781
2017-12-29 16:30:00,108.41000366210938
2017-12-29 17:30:00,108.08999633789062
2017-12-29 18:30:00,107.66999816894531
2017-12-29 19:30:00,107.86000061035156
2017-12-29 20:30:00,107.30999755859375
2018-01-02 14:30:00,108.27999877929688
2018-01-02 15:30:00,108.76000213623047
2018-01-02 16:30:00,108.614501953125
2018-01-02 17:30:00,108.56999969482422
2018-01-02 18:30:00,108.94999694824219
2018-01-02 19:30:00,108.63999938964844
2018-01-02 20:30:00,108.6500015258789
2018-01-03 14:30:00,108.76000213623047
2018-01-03 15:30:00,108.01840209960938
