Datetime,WDC
2017-12-05 18:30:00,78.69999694824219
2017-12-05 19:30:00,78.80500030517578
2017-12-05 20:30:00,78.55500030517578
2017-12-06 14:30:00,78.34500122070312
2017-12-06 15:30:00,78.0199966430664
2017-12-06 16:30:00,77.79000091552734
2017-12-06 17:30:00,77.75
2017-12-06 18:30:00,77.75
2017-12-06 19:30:00,77.5999984741211
2017-12-06 20:30:00,77.86499786376953
2017-12-07 14:30:00,78.66000366210938
2017-12-07 15:30:00,78.44000244140625
2017-12-07 16:30:00,78.55000305175781
2017-12-07 17:30:00,78.5
2017-12-07 18:30:00,78.05500030517578
2017-12-07 19:30:00,78.27999877929688
2017-12-07 20:30:00,78.33999633789062
2017-12-08 14:30:00,80.16739654541016
2017-12-08 15:30:00,80.54000091552734
2017-12-08 16:30:00,81.20999908447266
2017-12-08 17:30:00,81.12000274658203
2017-12-08 18:30:00,80.94000244140625
2017-12-08 19:30:00,81.20500183105469
2017-12-08 20:30:00,81.47000122070312
2017-12-11 14:30:00,81.45999908447266
2017-12-11 15:30:00,81.05000305175781
2017-12-11 16:30:00,80.9000015258789
2017-12-11 17:30:00,80.38999938964844
2017-12-11 18:30:00,80.79239654541016
2017-12-11 19:30:00,81.12999725341797
2017-12-11 20:30:00,81.19999694824219
2017-12-12 14:30:00,81.91000366210938
2017-12-12 15:30:00,82.11000061035156
2017-12-12 16:30:00,81.91999816894531
2017-12-12 17:30:00,81.875
2017-12-12 18:30:00,81.83999633789062
2017-12-12 19:30:00,81.86000061035156
2017-12-12 20:30:00,81.77999877929688
2017-12-13 14:30:00,83.8301010131836
2017-12-13 15:30:00,83.86820220947266
2017-12-13 16:30:00,83.4749984741211
2017-12-13 17:30:00,83.56999969482422
2017-12-13 18:30:00,83.77999877929688
2017-12-13 19:30:00,83.70989990234375
2017-12-13 20:30:00,83.61000061035156
2017-12-14 14:30:00,83.60479736328125
2017-12-14 15:30:00,83.80999755859375
2017-12-14 16:30:00,83.5
2017-12-14 17:30:00,83.58000183105469
2017-12-14 18:30:00,82.7300033569336
2017-12-14 19:30:00,82.65679931640625
2017-12-14 20:30:00,82.63999938964844
2017-12-15 14:30:00,80.93000030517578
2017-12-15 15:30:00,81.03679656982422
2017-12-15 16:30:00,80.97000122070312
2017-12-15 17:30:00,80.95909881591797
2017-12-15 18:30:00,81.6500015258789
2017-12-15 19:30:00,81.98999786376953
2017-12-15 20:30:00,81.63999938964844
2017-12-18 14:30:00,82.61380004882812
2017-12-18 15:30:00,82.8499984741211
2017-12-18 16:30:00,83.12999725341797
2017-12-18 17:30:00,83.18000030517578
2017-12-18 18:30:00,83.05000305175781
2017-12-18 19:30:00,83.62999725341797
2017-12-18 20:30:00,83.61000061035156
2017-12-19 14:30:00,84.58999633789062
2017-12-19 15:30:00,84.54000091552734
2017-12-19 16:30:00,84.66000366210938
2017-12-19 17:30:00,84.80000305175781
2017-12-19 18:30:00,84.88999938964844
2017-12-19 19:30:00,84.58000183105469
2017-12-19 20:30:00,84.22000122070312
2017-12-20 14:30:00,83.0999984741211
2017-12-20 15:30:00,83.22000122070312
2017-12-20 16:30:00,82.43499755859375
2017-12-20 17:30:00,82.43000030517578
2017-12-20 18:30:00,82.69999694824219
2017-12-20 19:30:00,82.86000061035156
2017-12-20 20:30:00,82.79000091552734
2017-12-21 14:30:00,81.80000305175781
2017-12-21 15:30:00,81.93000030517578
2017-12-21 16:30:00,81.61000061035156
2017-12-21 17:30:00,81.63999938964844
2017-12-21 18:30:00,81.29000091552734
2017-12-21 19:30:00,80.91999816894531
2017-12-21 20:30:00,80.83999633789062
2017-12-22 14:30:00,80.9000015258789
2017-12-22 15:30:00,80.93000030517578
2017-12-22 16:30:00,80.66999816894531
