Datetime,CTXS
2017-12-04 18:30:00,87.54000091552734
2017-12-04 19:30:00,87.06999969482422
2017-12-04 20:30:00,86.76000213623047
2017-12-05 14:30:00,87.75
2017-12-05 15:30:00,87.75
2017-12-05 16:30:00,87.72000122070312
2017-12-05 17:30:00,87.79000091552734
2017-12-05 18:30:00,87.81580352783203
2017-12-05 19:30:00,87.36000061035156
2017-12-05 20:30:00,87.19000244140625
2017-12-06 14:30:00,87.45500183105469
2017-12-06 15:30:00,87.62999725341797
2017-12-06 16:30:00,87.37000274658203
2017-12-06 17:30:00,87.5
2017-12-06 18:30:00,87.50499725341797
2017-12-06 19:30:00,87.58000183105469
2017-12-06 20:30:00,87.37999725341797
2017-12-07 14:30:00,87.31999969482422
2017-12-07 15:30:00,87.08000183105469
2017-12-07 16:30:00,87.18000030517578
2017-12-07 17:30:00,87.48999786376953
2017-12-07 18:30:00,87.3499984741211
2017-12-07 19:30:00,87.43499755859375
2017-12-07 20:30:00,87.19000244140625
2017-12-08 14:30:00,87.19000244140625
2017-12-08 15:30:00,87.1500015258789
2017-12-08 16:30:00,87.55999755859375
2017-12-08 17:30:00,87.66000366210938
2017-12-08 18:30:00,87.56999969482422
2017-12-08 19:30:00,87.72989654541016
2017-12-08 20:30:00,87.58999633789062
2017-12-11 14:30:00,87.19999694824219
2017-12-11 15:30:00,87.18000030517578
2017-12-11 16:30:00,87.20999908447266
2017-12-11 17:30:00,87.12000274658203
2017-12-11 18:30:00,86.83999633789062
2017-12-11 19:30:00,86.87999725341797
2017-12-11 20:30:00,87.01000213623047
2017-12-12 14:30:00,86.72000122070312
2017-12-12 15:30:00,87.45999908447266
2017-12-12 16:30:00,87.44000244140625
2017-12-12 17:30:00,87.45999908447266
2017-12-12 18:30:00,87.5199966430664
2017-12-12 19:30:00,87.51000213623047
2017-12-12 20:30:00,87.25
2017-12-13 14:30:00,87.81999969482422
2017-12-13 15:30:00,87.875
2017-12-13 16:30:00,87.77999877929688
2017-12-13 17:30:00,87.47000122070312
2017-12-13 18:30:00,87.51000213623047
2017-12-13 19:30:00,87.37999725341797
2017-12-13 20:30:00,87.16999816894531
2017-12-14 14:30:00,87.80000305175781
2017-12-14 15:30:00,87.81999969482422
2017-12-14 16:30:00,87.56999969482422
2017-12-14 17:30:00,87.38999938964844
2017-12-14 18:30:00,87.16000366210938
2017-12-14 19:30:00,87.13999938964844
2017-12-14 20:30:00,87.04000091552734
2017-12-15 14:30:00,87.68000030517578
2017-12-15 15:30:00,87.93000030517578
2017-12-15 16:30:00,88.13999938964844
2017-12-15 17:30:00,87.8499984741211
2017-12-15 18:30:00,87.8499984741211
2017-12-15 19:30:00,87.73500061035156
2017-12-15 20:30:00,87.55999755859375
2017-12-18 14:30:00,88.26000213623047
2017-12-18 15:30:00,88.0647964477539
2017-12-18 16:30:00,88.30999755859375
2017-12-18 17:30:00,88.05500030517578
2017-12-18 18:30:00,87.63999938964844
2017-12-18 19:30:00,87.87000274658203
2017-12-18 20:30:00,87.79000091552734
2017-12-19 14:30:00,87.72000122070312
2017-12-19 15:30:00,88.05999755859375
2017-12-19 16:30:00,87.44999694824219
2017-12-19 17:30:00,87.44000244140625
2017-12-19 18:30:00,87.93000030517578
2017-12-19 19:30:00,87.83999633789062
2017-12-19 20:30:00,87.8499984741211
2017-12-20 14:30:00,87.16999816894531
2017-12-20 15:30:00,87.51000213623047
2017-12-20 16:30:00,87.87999725341797
2017-12-20 17:30:00,88.1500015258789
2017-12-20 18:30:00,88.16999816894531
2017-12-20 19:30:00,88.11000061035156
2017-12-20 20:30:00,88.16000366210938
2017-12-21 14:30:00,88.22000122070312
2017-12-21 15:30:00,88.79000091552734
2017-12-21 16:30:00,88.62000274658203
2017-12-21 17:30:00,88.79000091552734
2017-12-21 18:30:00,88.62000274658203
2017-12-21 19:30:00,88.33000183105469
2017-12-21 20:30:00,88.16999816894531
2017-12-22 14:30:00,88.04000091552734
2017-12-22 15:30:00,87.91999816894531
2017-12-22 16:30:00,87.88999938964844
2017-12-22 17:30:00,87.8550033569336
2017-12-22 18:30:00,87.80000305175781
2017-12-22 19:30:00,87.83000183105469
2017-12-22 20:30:00,87.9000015258789
2017-12-26 14:30:00,87.93000030517578
2017-12-26 15:30:00,87.94999694824219
2017-12-26 16:30:00,87.83999633789062
2017-12-26 17:30:00,88.11000061035156
2017-12-26 18:30:00,87.97000122070312
2017-12-26 19:30:00,87.87999725341797
2017-12-26 20:30:00,87.94999694824219
2017-12-27 14:30:00,87.94000244140625
2017-12-27 15:30:00,88.02999877929688
2017-12-27 16:30:00,88.16999816894531
2017-12-27 17:30:00,88.37000274658203
2017-12-27 18:30:00,88.41999816894531
2017-12-27 19:30:00,88.44999694824219
2017-12-27 20:30:00,88.43000030517578
2017-12-28 14:30:00,88.54000091552734
2017-12-28 15:30:00,88.81500244140625
2017-12-28 16:30:00,88.30999755859375
2017-12-28 17:30:00,88.33000183105469
2017-12-28 18:30:00,88.2699966430664
2017-12-28 19:30:00,88.4800033569336
2017-12-28 20:30:00,88.62999725341797
2017-12-29 14:30:00,88.22000122070312
2017-12-29 15:30:00,88.08999633789062
2017-12-29 16:30:00,88.22000122070312
2017-12-29 17:30:00,88.30999755859375
2017-12-29 18:30:00,88.33999633789062
2017-12-29 19:30:00,88.4000015258789
2017-12-29 20:30:00,88.0199966430664
2018-01-02 14:30:00,88.61000061035156
2018-01-02 15:30:00,88.44999694824219
2018-01-02 16:30:00,88.36000061035156
2018-01-02 17:30:00,88.30000305175781
2018-01-02 18:30:00,88.37000274658203
2018-01-02 19:30:00,88.54000091552734
2018-01-02 20:30:00,88.69000244140625
2018-01-03 14:30:00,89.43000030517578
2018-01-03 15:30:00,89.27999877929688
2018-01-03 16:30:00,89.45999908447266
2018-01-03 17:30:00,89.70999908447266
2018-01-03 18:30:00,89.6050033569336
2018-01-03 19:30:00,89.73999786376953
2018-01-03 20:30:00,89.62000274658203
2018-01-04 14:30:00,90.41999816894531
2018-01-04 15:30:00,90.80999755859375
2018-01-04 16:30:00,90.45999908447266
2018-01-04 17:30:00,90.56999969482422
2018-01-04 18:30:00,90.73999786376953
2018-01-04 19:30:00,90.70999908447266
2018-01-04 20:30:00,90.69999694824219
2018-01-05 14:30:00,91.11000061035156
2018-01-05 15:30:00,91.58499908447266
2018-01-05 16:30:00,91.3499984741211
2018-01-05 17:30:00,91.37999725341797
2018-01-05 18:30:00,91.43000030517578
2018-01-05 19:30:00,91.33999633789062
2018-01-05 20:30:00,91.41999816894531
2018-01-08 14:30:00,90.23999786376953
2018-01-08 15:30:00,90.58999633789062
2018-01-08 16:30:00,90.72000122070312
2018-01-08 17:30:00,90.87999725341797
2018-01-08 18:30:00,90.91000366210938
2018-01-08 19:30:00,91.02999877929688
2018-01-08 20:30:00,91.01000213623047
2018-01-09 14:30:00,91.08999633789062
2018-01-09 15:30:00,91.47000122070312
2018-01-09 16:30:00,91.63999938964844
2018-01-09 17:30:00,91.43000030517578
2018-01-09 18:30:00,91.41999816894531
2018-01-09 19:30:00,91.3499984741211
2018-01-09 20:30:00,91.20999908447266
2018-01-10 14:30:00,90.87999725341797
2018-01-10 15:30:00,90.87000274658203
2018-01-10 16:30:00,90.97000122070312
2018-01-10 17:30:00,90.98999786376953
2018-01-10 18:30:00,90.75499725341797
2018-01-10 19:30:00,90.8499984741211
2018-01-10 20:30:00,90.81999969482422
2018-01-11 14:30:00,89.62999725341797
2018-01-11 15:30:00,89.91999816894531
2018-01-11 16:30:00,90.15979766845703
2018-01-11 17:30:00,89.9800033569336
2018-01-11 18:30:00,89.73999786376953
2018-01-11 19:30:00,89.79000091552734
2018-01-11 20:30:00,89.79000091552734
2018-01-12 14:30:00,89.75
2018-01-12 15:30:00,89.86000061035156
2018-01-12 16:30:00,90.09259796142578
2018-01-12 17:30:00,90.0199966430664
2018-01-12 18:30:00,89.97000122070312
2018-01-12 19:30:00,89.88999938964844
2018-01-12 20:30:00,90.04000091552734
2018-01-16 14:30:00,90.87670135498047
2018-01-16 15:30:00,90.69999694824219
2018-01-16 16:30:00,90.58000183105469
2018-01-16 17:30:00,90.67500305175781
2018-01-16 18:30:00,90.25
2018-01-16 19:30:00,90.26000213623047
2018-01-16 20:30:00,89.95999908447266
2018-01-17 14:30:00,90.5
2018-01-17 15:30:00,91.2699966430664
2018-01-17 16:30:00,91.06999969482422
2018-01-17 17:30:00,91.06999969482422
2018-01-17 18:30:00,91.11000061035156
2018-01-17 19:30:00,91.13999938964844
2018-01-17 20:30:00,91.16000366210938
2018-01-18 14:30:00,91.31999969482422
2018-01-18 15:30:00,91.20500183105469
2018-01-18 16:30:00,91.37000274658203
2018-01-18 17:30:00,91.4800033569336
2018-01-18 18:30:00,91.69000244140625
2018-01-18 19:30:00,91.4000015258789
2018-01-18 20:30:00,91.38999938964844
2018-01-19 14:30:00,92.33000183105469
2018-01-19 15:30:00,92.43000030517578
2018-01-19 16:30:00,92.41000366210938
2018-01-19 17:30:00,92.52999877929688
2018-01-19 18:30:00,92.55999755859375
2018-01-19 19:30:00,92.83999633789062
2018-01-19 20:30:00,92.68000030517578
2018-01-22 14:30:00,93.29000091552734
2018-01-22 15:30:00,93.27999877929688
2018-01-22 16:30:00,93.82499694824219
2018-01-22 17:30:00,93.83000183105469
2018-01-22 18:30:00,93.875
2018-01-22 19:30:00,93.94000244140625
2018-01-22 20:30:00,93.83000183105469
2018-01-23 14:30:00,94.18000030517578
2018-01-23 15:30:00,94.16999816894531
2018-01-23 16:30:00,94.33000183105469
2018-01-23 17:30:00,93.94000244140625
2018-01-23 18:30:00,93.70999908447266
2018-01-23 19:30:00,94.01000213623047
2018-01-23 20:30:00,94.0
2018-01-24 14:30:00,94.63999938964844
2018-01-24 15:30:00,93.93000030517578
2018-01-24 16:30:00,93.69999694824219
2018-01-24 17:30:00,93.58999633789062
2018-01-24 18:30:00,93.73999786376953
2018-01-24 19:30:00,93.9000015258789
2018-01-24 20:30:00,93.76000213623047
2018-01-25 14:30:00,94.44499969482422
2018-01-25 15:30:00,94.37000274658203
2018-01-25 16:30:00,94.25
2018-01-25 17:30:00,93.8499984741211
2018-01-25 18:30:00,93.91999816894531
2018-01-25 19:30:00,94.05999755859375
2018-01-25 20:30:00,94.01000213623047
2018-01-26 14:30:00,94.25
2018-01-26 15:30:00,94.3499984741211
2018-01-26 16:30:00,94.37000274658203
2018-01-26 17:30:00,94.72000122070312
2018-01-26 18:30:00,94.66999816894531
2018-01-26 19:30:00,94.50499725341797
2018-01-26 20:30:00,94.68000030517578
2018-01-29 14:30:00,94.30000305175781
2018-01-29 15:30:00,94.0199966430664
2018-01-29 16:30:00,94.38999938964844
2018-01-29 17:30:00,94.3499984741211
2018-01-29 18:30:00,94.19999694824219
2018-01-29 19:30:00,93.87999725341797
2018-01-29 20:30:00,93.66000366210938
2018-01-30 14:30:00,93.08999633789062
2018-01-30 15:30:00,93.05999755859375
2018-01-30 16:30:00,93.0
2018-01-30 17:30:00,92.80999755859375
2018-01-30 18:30:00,92.87999725341797
2018-01-30 19:30:00,93.02999877929688
2018-01-30 20:30:00,92.68000030517578
2018-01-31 14:30:00,93.12000274658203
2018-01-31 15:30:00,92.94999694824219
2018-01-31 16:30:00,93.44999694824219
2018-01-31 17:30:00,93.3499984741211
2018-01-31 18:30:00,93.25
2018-01-31 19:30:00,93.12000274658203
2018-01-31 20:30:00,92.87000274658203
2018-02-01 14:30:00,91.61499786376953
2018-02-01 15:30:00,92.25
2018-02-01 16:30:00,92.62999725341797
2018-02-01 17:30:00,93.11000061035156
2018-02-01 18:30:00,93.04000091552734
2018-02-01 19:30:00,93.26000213623047
2018-02-01 20:30:00,93.41999816894531
2018-02-02 14:30:00,93.62999725341797
2018-02-02 15:30:00,93.45999908447266
2018-02-02 16:30:00,93.69999694824219
2018-02-02 17:30:00,93.06999969482422
2018-02-02 18:30:00,92.41000366210938
2018-02-02 19:30:00,92.55999755859375
2018-02-02 20:30:00,92.23999786376953
2018-02-05 14:30:00,92.69999694824219
2018-02-05 15:30:00,91.97000122070312
2018-02-05 16:30:00,91.6050033569336
2018-02-05 17:30:00,91.50039672851562
2018-02-05 18:30:00,91.16999816894531
2018-02-05 19:30:00,90.58000183105469
2018-02-05 20:30:00,89.05999755859375
2018-02-06 14:30:00,88.5718002319336
2018-02-06 15:30:00,87.80000305175781
2018-02-06 16:30:00,88.93000030517578
2018-02-06 17:30:00,88.63999938964844
2018-02-06 18:30:00,87.58999633789062
