Datetime,ADI
2017-12-04 17:30:00,85.19999694824219
2017-12-04 18:30:00,85.02899932861328
2017-12-04 19:30:00,84.88500213623047
2017-12-04 20:30:00,84.80000305175781
2017-12-05 14:30:00,85.33999633789062
2017-12-05 15:30:00,85.45999908447266
2017-12-05 16:30:00,85.0999984741211
2017-12-05 17:30:00,84.91999816894531
2017-12-05 18:30:00,84.95999908447266
2017-12-05 19:30:00,84.97000122070312
2017-12-05 20:30:00,84.8499984741211
2017-12-06 14:30:00,84.55000305175781
2017-12-06 15:30:00,84.32250213623047
2017-12-06 16:30:00,84.33999633789062
2017-12-06 17:30:00,84.77999877929688
2017-12-06 18:30:00,85.0999984741211
2017-12-06 19:30:00,85.34500122070312
2017-12-06 20:30:00,85.41999816894531
2017-12-07 14:30:00,85.98999786376953
2017-12-07 15:30:00,86.37999725341797
2017-12-07 16:30:00,85.91999816894531
2017-12-07 17:30:00,85.87000274658203
2017-12-07 18:30:00,85.72000122070312
2017-12-07 19:30:00,86.0199966430664
2017-12-07 20:30:00,86.11000061035156
2017-12-08 14:30:00,85.66000366210938
2017-12-08 15:30:00,85.13999938964844
2017-12-08 16:30:00,85.5999984741211
2017-12-08 17:30:00,85.54779815673828
2017-12-08 18:30:00,85.45999908447266
2017-12-08 19:30:00,85.52999877929688
2017-12-08 20:30:00,85.5199966430664
2017-12-11 14:30:00,86.01000213623047
2017-12-11 15:30:00,85.63999938964844
2017-12-11 16:30:00,86.0
2017-12-11 17:30:00,85.56999969482422
2017-12-11 18:30:00,85.44000244140625
2017-12-11 19:30:00,85.58000183105469
2017-12-11 20:30:00,85.83000183105469
2017-12-12 14:30:00,85.0
2017-12-12 15:30:00,85.27999877929688
2017-12-12 16:30:00,85.08000183105469
2017-12-12 17:30:00,85.01000213623047
2017-12-12 18:30:00,85.36000061035156
2017-12-12 19:30:00,85.58000183105469
2017-12-12 20:30:00,85.4800033569336
2017-12-13 14:30:00,85.47000122070312
2017-12-13 15:30:00,85.25
2017-12-13 16:30:00,85.33999633789062
2017-12-13 17:30:00,85.25
2017-12-13 18:30:00,85.48999786376953
2017-12-13 19:30:00,85.27999877929688
2017-12-13 20:30:00,85.19999694824219
2017-12-14 14:30:00,85.23500061035156
2017-12-14 15:30:00,85.51499938964844
2017-12-14 16:30:00,85.7699966430664
2017-12-14 17:30:00,85.94000244140625
2017-12-14 18:30:00,85.37999725341797
