Datetime,CHTR
2018-01-03 18:30:00,352.7900085449219
2018-01-03 19:30:00,352.1400146484375
2018-01-03 20:30:00,352.94000244140625
2018-01-04 14:30:00,352.1400146484375
2018-01-04 15:30:00,349.7598876953125
2018-01-04 16:30:00,348.3399963378906
2018-01-04 17:30:00,348.0400085449219
2018-01-04 18:30:00,349.0199890136719
2018-01-04 19:30:00,349.3699951171875
2018-01-04 20:30:00,349.8900146484375
2018-01-05 14:30:00,350.5400085449219
2018-01-05 15:30:00,352.6296081542969
2018-01-05 16:30:00,351.0419006347656
2018-01-05 17:30:00,351.510009765625
2018-01-05 18:30:00,351.2200012207031
2018-01-05 19:30:00,349.3999938964844
2018-01-05 20:30:00,350.8699951171875
2018-01-08 14:30:00,359.4750061035156
2018-01-08 15:30:00,359.0299987792969
2018-01-08 16:30:00,353.45001220703125
2018-01-08 17:30:00,352.8399963378906
2018-01-08 18:30:00,354.4649963378906
2018-01-08 19:30:00,357.70001220703125
2018-01-08 20:30:00,356.4200134277344
2018-01-09 14:30:00,357.1300048828125
2018-01-09 15:30:00,356.67999267578125
2018-01-09 16:30:00,355.489990234375
2018-01-09 17:30:00,356.0
2018-01-09 18:30:00,356.8299865722656
2018-01-09 19:30:00,355.5400085449219
2018-01-09 20:30:00,354.739990234375
2018-01-10 14:30:00,351.5299987792969
2018-01-10 15:30:00,349.20001220703125
2018-01-10 16:30:00,349.43499755859375
2018-01-10 17:30:00,348.4700012207031
2018-01-10 18:30:00,349.5199890136719
2018-01-10 19:30:00,350.8349914550781
2018-01-10 20:30:00,350.82000732421875
2018-01-11 14:30:00,352.1199951171875
2018-01-11 15:30:00,350.0299987792969
2018-01-11 16:30:00,351.3599853515625
2018-01-11 17:30:00,354.4800109863281
2018-01-11 18:30:00,354.5050048828125
2018-01-11 19:30:00,354.2398986816406
2018-01-11 20:30:00,355.2699890136719
2018-01-12 14:30:00,353.9700012207031
2018-01-12 15:30:00,355.04998779296875
2018-01-12 16:30:00,354.93499755859375
2018-01-12 17:30:00,354.3900146484375
2018-01-12 18:30:00,354.4800109863281
2018-01-12 19:30:00,353.7300109863281
2018-01-12 20:30:00,353.8399963378906
2018-01-16 14:30:00,354.7099914550781
2018-01-16 15:30:00,352.2200012207031
2018-01-16 16:30:00,353.0
2018-01-16 17:30:00,351.8299865722656
2018-01-16 18:30:00,352.7099914550781
2018-01-16 19:30:00,354.2799987792969
2018-01-16 20:30:00,352.9599914550781
2018-01-17 14:30:00,354.94000244140625
2018-01-17 15:30:00,354.6099853515625
2018-01-17 16:30:00,354.30499267578125
2018-01-17 17:30:00,358.55999755859375
2018-01-17 18:30:00,358.3999938964844
2018-01-17 19:30:00,357.57000732421875
2018-01-17 20:30:00,357.82000732421875
2018-01-18 14:30:00,360.3500061035156
2018-01-18 15:30:00,359.6449890136719
2018-01-18 16:30:00,360.0199890136719
2018-01-18 17:30:00,361.42999267578125
2018-01-18 18:30:00,363.989990234375
2018-01-18 19:30:00,364.42999267578125
2018-01-18 20:30:00,365.25
2018-01-19 14:30:00,363.6600036621094
2018-01-19 15:30:00,364.6650085449219
2018-01-19 16:30:00,365.7799987792969
2018-01-19 17:30:00,365.05999755859375
2018-01-19 18:30:00,365.8900146484375
2018-01-19 19:30:00,366.0299987792969
2018-01-19 20:30:00,366.0299987792969
2018-01-22 14:30:00,369.7049865722656
2018-01-22 15:30:00,369.322509765625
2018-01-22 16:30:00,369.19000244140625
2018-01-22 17:30:00,368.69000244140625
2018-01-22 18:30:00,369.19171142578125
2018-01-22 19:30:00,368.55999755859375
2018-01-22 20:30:00,370.05499267578125
2018-01-23 14:30:00,368.0299987792969
2018-01-23 15:30:00,369.70001220703125
2018-01-23 16:30:00,368.79998779296875
2018-01-23 17:30:00,368.0
2018-01-23 18:30:00,368.5799865722656
2018-01-23 19:30:00,368.3299865722656
2018-01-23 20:30:00,369.25
2018-01-24 14:30:00,373.42999267578125
2018-01-24 15:30:00,370.5899963378906
2018-01-24 16:30:00,367.5350036621094
2018-01-24 17:30:00,371.2099914550781
2018-01-24 18:30:00,374.8900146484375
2018-01-24 19:30:00,375.44000244140625
2018-01-24 20:30:00,376.17999267578125
2018-01-25 14:30:00,372.2900085449219
2018-01-25 15:30:00,374.5299987792969
2018-01-25 16:30:00,374.625
2018-01-25 17:30:00,374.3699951171875
2018-01-25 18:30:00,375.9549865722656
2018-01-25 19:30:00,375.4800109863281
2018-01-25 20:30:00,375.3800048828125
2018-01-26 14:30:00,374.6499938964844
2018-01-26 15:30:00,374.45001220703125
2018-01-26 16:30:00,376.57000732421875
2018-01-26 17:30:00,377.1050109863281
2018-01-26 18:30:00,376.45001220703125
2018-01-26 19:30:00,376.54998779296875
2018-01-26 20:30:00,376.3299865722656
2018-01-29 14:30:00,374.1300048828125
2018-01-29 15:30:00,372.80999755859375
2018-01-29 16:30:00,373.95001220703125
2018-01-29 17:30:00,375.94000244140625
2018-01-29 18:30:00,375.9599914550781
2018-01-29 19:30:00,374.1000061035156
2018-01-29 20:30:00,374.30999755859375
2018-01-30 14:30:00,374.4049987792969
2018-01-30 15:30:00,374.9200134277344
2018-01-30 16:30:00,374.625
2018-01-30 17:30:00,375.8800048828125
2018-01-30 18:30:00,376.79998779296875
2018-01-30 19:30:00,376.7099914550781
2018-01-30 20:30:00,376.57000732421875
2018-01-31 14:30:00,376.5299987792969
2018-01-31 15:30:00,376.0899963378906
2018-01-31 16:30:00,375.8800048828125
2018-01-31 17:30:00,375.8900146484375
2018-01-31 18:30:00,375.6700134277344
2018-01-31 19:30:00,376.42999267578125
2018-01-31 20:30:00,377.25
2018-02-01 14:30:00,377.8699951171875
2018-02-01 15:30:00,376.5299987792969
2018-02-01 16:30:00,376.635009765625
2018-02-01 17:30:00,375.3500061035156
2018-02-01 18:30:00,373.92999267578125
2018-02-01 19:30:00,373.0
2018-02-01 20:30:00,371.17999267578125
2018-02-02 14:30:00,384.114990234375
2018-02-02 15:30:00,392.6600036621094
2018-02-02 16:30:00,394.0199890136719
2018-02-02 17:30:00,393.3800048828125
2018-02-02 18:30:00,386.1449890136719
2018-02-02 19:30:00,385.9750061035156
2018-02-02 20:30:00,387.3900146484375
2018-02-05 14:30:00,384.3500061035156
2018-02-05 15:30:00,380.19000244140625
2018-02-05 16:30:00,378.6499938964844
2018-02-05 17:30:00,379.6700134277344
2018-02-05 18:30:00,378.2200012207031
2018-02-05 19:30:00,377.9800109863281
2018-02-05 20:30:00,372.8500061035156
2018-02-06 14:30:00,365.05999755859375
2018-02-06 15:30:00,363.30999755859375
2018-02-06 16:30:00,362.0899963378906
2018-02-06 17:30:00,364.4599914550781
2018-02-06 18:30:00,362.32000732421875
2018-02-06 19:30:00,365.489990234375
2018-02-06 20:30:00,369.739990234375
2018-02-07 14:30:00,368.94000244140625
2018-02-07 15:30:00,367.8999938964844
2018-02-07 16:30:00,366.79998779296875
2018-02-07 17:30:00,361.07000732421875
2018-02-07 18:30:00,366.239990234375
2018-02-07 19:30:00,365.375
2018-02-07 20:30:00,363.5
2018-02-08 14:30:00,357.989990234375
2018-02-08 15:30:00,353.3699951171875
2018-02-08 16:30:00,350.3399963378906
2018-02-08 17:30:00,346.6099853515625
2018-02-08 18:30:00,354.30499267578125
2018-02-08 19:30:00,353.30999755859375
2018-02-08 20:30:00,348.5400085449219
2018-02-09 14:30:00,354.3399963378906
2018-02-09 15:30:00,351.0
2018-02-09 16:30:00,345.2799987792969
2018-02-09 17:30:00,344.8900146484375
2018-02-09 18:30:00,347.82000732421875
2018-02-09 19:30:00,347.5199890136719
2018-02-09 20:30:00,348.92999267578125
2018-02-12 14:30:00,351.739990234375
2018-02-12 15:30:00,351.4100036621094
2018-02-12 16:30:00,355.6099853515625
2018-02-12 17:30:00,356.0299987792969
2018-02-12 18:30:00,357.3599853515625
2018-02-12 19:30:00,359.2900085449219
2018-02-12 20:30:00,357.8399963378906
2018-02-13 14:30:00,356.32000732421875
2018-02-13 15:30:00,354.6600036621094
2018-02-13 16:30:00,355.2200012207031
2018-02-13 17:30:00,356.30999755859375
2018-02-13 18:30:00,355.30999755859375
2018-02-13 19:30:00,356.07000732421875
2018-02-13 20:30:00,355.7300109863281
2018-02-14 14:30:00,355.54998779296875
2018-02-14 15:30:00,355.69000244140625
2018-02-14 16:30:00,355.92999267578125
2018-02-14 17:30:00,357.70001220703125
2018-02-14 18:30:00,355.6000061035156
2018-02-14 19:30:00,356.885009765625
2018-02-14 20:30:00,358.9200134277344
2018-02-15 14:30:00,361.0
2018-02-15 15:30:00,360.7099914550781
2018-02-15 16:30:00,361.2099914550781
2018-02-15 17:30:00,363.69000244140625
2018-02-15 18:30:00,365.0849914550781
2018-02-15 19:30:00,365.04998779296875
2018-02-15 20:30:00,363.6700134277344
2018-02-16 14:30:00,368.32000732421875
2018-02-16 15:30:00,368.32000732421875
2018-02-16 16:30:00,369.3999938964844
2018-02-16 17:30:00,366.0
2018-02-16 18:30:00,364.4750061035156
2018-02-16 19:30:00,366.114990234375
2018-02-16 20:30:00,365.6700134277344
2018-02-20 14:30:00,359.9200134277344
2018-02-20 15:30:00,361.0
2018-02-20 16:30:00,361.82501220703125
2018-02-20 17:30:00,361.7799987792969
2018-02-20 18:30:00,362.510009765625
2018-02-20 19:30:00,359.6099853515625
2018-02-20 20:30:00,358.739990234375
2018-02-21 14:30:00,358.6400146484375
2018-02-21 15:30:00,362.92498779296875
2018-02-21 16:30:00,364.54998779296875
2018-02-21 17:30:00,363.92498779296875
2018-02-21 18:30:00,366.0
2018-02-21 19:30:00,363.3299865722656
2018-02-21 20:30:00,360.9200134277344
2018-02-22 14:30:00,363.67999267578125
2018-02-22 15:30:00,363.2200012207031
2018-02-22 16:30:00,360.9599914550781
2018-02-22 17:30:00,358.69000244140625
2018-02-22 18:30:00,359.1400146484375
2018-02-22 19:30:00,357.07000732421875
2018-02-22 20:30:00,356.75
2018-02-23 14:30:00,356.6499938964844
2018-02-23 15:30:00,358.0
2018-02-23 16:30:00,360.1700134277344
2018-02-23 17:30:00,362.6199951171875
2018-02-23 18:30:00,363.9599914550781
2018-02-23 19:30:00,365.9757080078125
2018-02-23 20:30:00,365.07000732421875
2018-02-26 14:30:00,363.10009765625
2018-02-26 15:30:00,363.6300048828125
2018-02-26 16:30:00,362.8699951171875
2018-02-26 17:30:00,359.510009765625
2018-02-26 18:30:00,359.0400085449219
2018-02-26 19:30:00,358.07000732421875
2018-02-26 20:30:00,357.989990234375
2018-02-27 14:30:00,354.510009765625
2018-02-27 15:30:00,354.1499938964844
2018-02-27 16:30:00,352.44000244140625
2018-02-27 17:30:00,353.9700012207031
2018-02-27 18:30:00,353.2099914550781
2018-02-27 19:30:00,351.4100036621094
2018-02-27 20:30:00,351.2900085449219
2018-02-28 14:30:00,350.0249938964844
2018-02-28 15:30:00,348.9100036621094
2018-02-28 16:30:00,348.1700134277344
2018-02-28 17:30:00,349.364990234375
2018-02-28 18:30:00,347.5450134277344
2018-02-28 19:30:00,343.4700012207031
2018-02-28 20:30:00,341.7300109863281
2018-03-01 14:30:00,345.07000732421875
2018-03-01 15:30:00,347.8800048828125
2018-03-01 16:30:00,344.3900146484375
2018-03-01 17:30:00,340.7200012207031
2018-03-01 18:30:00,340.29998779296875
2018-03-01 19:30:00,339.239990234375
2018-03-01 20:30:00,339.54998779296875
2018-03-02 14:30:00,333.8599853515625
2018-03-02 15:30:00,337.989990234375
2018-03-02 16:30:00,333.94000244140625
2018-03-02 17:30:00,332.1600036621094
2018-03-02 18:30:00,333.5199890136719
2018-03-02 19:30:00,332.0199890136719
2018-03-02 20:30:00,332.7799987792969
2018-03-05 14:30:00,331.20001220703125
2018-03-05 15:30:00,331.6499938964844
2018-03-05 16:30:00,338.6099853515625
