Datetime,CELG
2018-03-21 14:30:00,88.95999908447266
2018-03-21 15:30:00,89.16000366210938
2018-03-21 16:30:00,89.31999969482422
2018-03-21 17:30:00,88.95999908447266
2018-03-21 18:30:00,88.66000366210938
2018-03-21 19:30:00,88.33000183105469
2018-03-22 13:30:00,88.5199966430664
2018-03-22 14:30:00,87.94000244140625
2018-03-22 15:30:00,88.30000305175781
2018-03-22 16:30:00,88.3385009765625
2018-03-22 17:30:00,88.43499755859375
2018-03-22 18:30:00,87.8499984741211
2018-03-22 19:30:00,86.91000366210938
2018-03-23 13:30:00,86.80999755859375
2018-03-23 14:30:00,87.33000183105469
2018-03-23 15:30:00,86.87000274658203
2018-03-23 16:30:00,86.66000366210938
2018-03-23 17:30:00,86.62999725341797
2018-03-23 18:30:00,85.66000366210938
2018-03-23 19:30:00,84.9800033569336
2018-03-26 13:30:00,86.43000030517578
2018-03-26 14:30:00,85.46589660644531
2018-03-26 15:30:00,85.94000244140625
2018-03-26 16:30:00,86.01750183105469
2018-03-26 17:30:00,86.7699966430664
2018-03-26 18:30:00,86.98999786376953
2018-03-26 19:30:00,87.18000030517578
2018-03-27 13:30:00,87.63249969482422
2018-03-27 14:30:00,86.97000122070312
2018-03-27 15:30:00,87.36000061035156
2018-03-27 16:30:00,87.30999755859375
2018-03-27 17:30:00,87.26499938964844
2018-03-27 18:30:00,86.23999786376953
2018-03-27 19:30:00,85.83999633789062
2018-03-28 13:30:00,87.87999725341797
2018-03-28 14:30:00,88.20999908447266
2018-03-28 15:30:00,88.4800033569336
2018-03-28 16:30:00,88.68000030517578
2018-03-28 17:30:00,88.62000274658203
2018-03-28 18:30:00,88.7300033569336
2018-03-28 19:30:00,88.44000244140625
2018-03-29 13:30:00,88.93000030517578
2018-03-29 14:30:00,90.31500244140625
2018-03-29 15:30:00,90.5
2018-03-29 16:30:00,90.31999969482422
2018-03-29 17:30:00,90.18000030517578
2018-03-29 18:30:00,89.87999725341797
2018-03-29 19:30:00,89.22000122070312
2018-04-02 13:30:00,88.37999725341797
2018-04-02 14:30:00,87.9000015258789
2018-04-02 15:30:00,87.0199966430664
2018-04-02 16:30:00,86.33000183105469
2018-04-02 17:30:00,86.3499984741211
2018-04-02 18:30:00,86.2699966430664
2018-04-02 19:30:00,87.06999969482422
2018-04-03 13:30:00,84.72000122070312
2018-04-03 14:30:00,85.06999969482422
2018-04-03 15:30:00,85.30999755859375
2018-04-03 16:30:00,85.85800170898438
2018-04-03 17:30:00,85.27999877929688
2018-04-03 18:30:00,86.80000305175781
2018-04-03 19:30:00,86.81999969482422
2018-04-04 13:30:00,88.56999969482422
2018-04-04 14:30:00,89.52999877929688
2018-04-04 15:30:00,90.23999786376953
2018-04-04 16:30:00,89.3551025390625
2018-04-04 17:30:00,90.37999725341797
2018-04-04 18:30:00,90.93000030517578
2018-04-04 19:30:00,90.47000122070312
2018-04-05 13:30:00,88.76000213623047
2018-04-05 14:30:00,89.3499984741211
2018-04-05 15:30:00,88.87860107421875
2018-04-05 16:30:00,88.62999725341797
2018-04-05 17:30:00,88.73999786376953
2018-04-05 18:30:00,89.05000305175781
2018-04-05 19:30:00,88.83000183105469
2018-04-06 13:30:00,88.66999816894531
2018-04-06 14:30:00,88.31999969482422
2018-04-06 15:30:00,87.83000183105469
2018-04-06 16:30:00,88.0
2018-04-06 17:30:00,86.98860168457031
2018-04-06 18:30:00,86.76499938964844
2018-04-06 19:30:00,86.91999816894531
2018-04-09 13:30:00,87.90560150146484
2018-04-09 14:30:00,88.52059936523438
2018-04-09 15:30:00,88.70999908447266
2018-04-09 16:30:00,88.35009765625
2018-04-09 17:30:00,87.9800033569336
2018-04-09 18:30:00,87.51000213623047
2018-04-09 19:30:00,86.97000122070312
2018-04-10 13:30:00,88.62000274658203
2018-04-10 14:30:00,88.63999938964844
2018-04-10 15:30:00,88.19000244140625
2018-04-10 16:30:00,89.26000213623047
2018-04-10 17:30:00,89.20999908447266
2018-04-10 18:30:00,89.51000213623047
2018-04-10 19:30:00,89.44000244140625
2018-04-11 13:30:00,89.98999786376953
2018-04-11 14:30:00,89.52999877929688
2018-04-11 15:30:00,89.50499725341797
2018-04-11 16:30:00,89.3499984741211
2018-04-11 17:30:00,89.30000305175781
2018-04-11 18:30:00,88.88999938964844
2018-04-11 19:30:00,88.70999908447266
2018-04-12 13:30:00,90.19000244140625
2018-04-12 14:30:00,89.81999969482422
2018-04-12 15:30:00,90.08999633789062
2018-04-12 16:30:00,89.88999938964844
2018-04-12 17:30:00,90.30999755859375
2018-04-12 18:30:00,90.26000213623047
2018-04-12 19:30:00,89.75
2018-04-13 13:30:00,90.08000183105469
2018-04-13 14:30:00,89.95999908447266
2018-04-13 15:30:00,89.9800033569336
2018-04-13 16:30:00,89.7699966430664
2018-04-13 17:30:00,89.62000274658203
2018-04-13 18:30:00,89.23500061035156
2018-04-13 19:30:00,89.41000366210938
2018-04-16 13:30:00,90.08000183105469
2018-04-16 14:30:00,91.19999694824219
2018-04-16 15:30:00,90.68000030517578
2018-04-16 16:30:00,90.91000366210938
2018-04-16 17:30:00,90.88999938964844
2018-04-16 18:30:00,90.68000030517578
2018-04-16 19:30:00,90.54000091552734
2018-04-17 13:30:00,90.56500244140625
2018-04-17 14:30:00,91.2300033569336
2018-04-17 15:30:00,91.69000244140625
2018-04-17 16:30:00,91.5199966430664
2018-04-17 17:30:00,91.4000015258789
2018-04-17 18:30:00,91.27999877929688
2018-04-17 19:30:00,91.0999984741211
2018-04-18 13:30:00,91.62000274658203
2018-04-18 14:30:00,91.80999755859375
2018-04-18 15:30:00,91.68000030517578
2018-04-18 16:30:00,91.47000122070312
2018-04-18 17:30:00,91.52999877929688
2018-04-18 18:30:00,91.25
2018-04-18 19:30:00,91.0199966430664
2018-04-19 13:30:00,91.2699966430664
2018-04-19 14:30:00,90.41000366210938
2018-04-19 15:30:00,89.58000183105469
2018-04-19 16:30:00,89.62000274658203
2018-04-19 17:30:00,89.75
2018-04-19 18:30:00,89.58999633789062
2018-04-19 19:30:00,89.61000061035156
2018-04-20 13:30:00,88.91999816894531
2018-04-20 14:30:00,88.7300033569336
2018-04-20 15:30:00,89.36000061035156
2018-04-20 16:30:00,89.3499984741211
2018-04-20 17:30:00,89.37999725341797
2018-04-20 18:30:00,89.4489974975586
2018-04-20 19:30:00,88.94999694824219
2018-04-23 13:30:00,89.36000061035156
2018-04-23 14:30:00,89.88999938964844
2018-04-23 15:30:00,89.41999816894531
2018-04-23 16:30:00,89.19999694824219
2018-04-23 17:30:00,88.91999816894531
2018-04-23 18:30:00,89.29000091552734
2018-04-23 19:30:00,89.5
2018-04-24 13:30:00,90.70999908447266
2018-04-24 14:30:00,90.19000244140625
2018-04-24 15:30:00,90.30000305175781
2018-04-24 16:30:00,89.9000015258789
2018-04-24 17:30:00,88.9800033569336
2018-04-24 18:30:00,89.44999694824219
2018-04-24 19:30:00,89.12999725341797
2018-04-25 13:30:00,88.80999755859375
2018-04-25 14:30:00,89.375
2018-04-25 15:30:00,88.95999908447266
2018-04-25 16:30:00,89.310302734375
2018-04-25 17:30:00,88.96980285644531
2018-04-25 18:30:00,89.33999633789062
2018-04-25 19:30:00,89.20999908447266
2018-04-26 13:30:00,91.51499938964844
2018-04-26 14:30:00,91.11000061035156
2018-04-26 15:30:00,91.30999755859375
2018-04-26 16:30:00,91.18000030517578
2018-04-26 17:30:00,92.37999725341797
2018-04-26 18:30:00,92.56999969482422
2018-04-26 19:30:00,92.08000183105469
2018-04-27 13:30:00,90.55000305175781
2018-04-27 14:30:00,90.62999725341797
2018-04-27 15:30:00,90.68000030517578
2018-04-27 16:30:00,91.06999969482422
2018-04-27 17:30:00,91.05999755859375
2018-04-27 18:30:00,91.20999908447266
2018-04-27 19:30:00,91.16000366210938
2018-04-30 13:30:00,87.93000030517578
2018-04-30 14:30:00,85.62999725341797
2018-04-30 15:30:00,85.4800033569336
2018-04-30 16:30:00,86.80000305175781
2018-04-30 17:30:00,87.20999908447266
2018-04-30 18:30:00,87.80999755859375
2018-04-30 19:30:00,87.08000183105469
2018-05-01 13:30:00,87.17520141601562
2018-05-01 14:30:00,86.80000305175781
2018-05-01 15:30:00,87.08000183105469
2018-05-01 16:30:00,86.9000015258789
2018-05-01 17:30:00,87.37999725341797
2018-05-01 18:30:00,87.29000091552734
2018-05-01 19:30:00,87.94000244140625
2018-05-02 13:30:00,87.1500015258789
2018-05-02 14:30:00,87.81999969482422
2018-05-02 15:30:00,87.37010192871094
2018-05-02 16:30:00,87.36000061035156
2018-05-02 17:30:00,87.4800033569336
2018-05-02 18:30:00,87.18000030517578
2018-05-02 19:30:00,86.87000274658203
2018-05-03 13:30:00,84.95999908447266
2018-05-03 14:30:00,84.8499984741211
2018-05-03 15:30:00,84.8499984741211
2018-05-03 16:30:00,85.82099914550781
2018-05-03 17:30:00,85.19000244140625
