Datetime,INCY
2018-01-08 17:30:00,99.70999908447266
2018-01-08 18:30:00,100.6500015258789
2018-01-08 19:30:00,100.94999694824219
2018-01-08 20:30:00,100.83999633789062
2018-01-09 14:30:00,99.31999969482422
2018-01-09 15:30:00,98.14720153808594
2018-01-09 16:30:00,97.55059814453125
2018-01-09 17:30:00,98.11000061035156
2018-01-09 18:30:00,97.18000030517578
2018-01-09 19:30:00,96.43000030517578
2018-01-09 20:30:00,96.30000305175781
2018-01-10 14:30:00,95.31999969482422
2018-01-10 15:30:00,94.7970962524414
2018-01-10 16:30:00,95.13999938964844
2018-01-10 17:30:00,94.79000091552734
2018-01-10 18:30:00,95.3499984741211
2018-01-10 19:30:00,96.3499984741211
2018-01-10 20:30:00,96.58999633789062
2018-01-11 14:30:00,92.56999969482422
2018-01-11 15:30:00,92.7300033569336
2018-01-11 16:30:00,93.83999633789062
2018-01-11 17:30:00,94.21260070800781
2018-01-11 18:30:00,94.09500122070312
2018-01-11 19:30:00,93.54000091552734
2018-01-11 20:30:00,93.05000305175781
2018-01-12 14:30:00,93.4000015258789
2018-01-12 15:30:00,93.71499633789062
2018-01-12 16:30:00,93.55999755859375
2018-01-12 17:30:00,93.48999786376953
2018-01-12 18:30:00,93.99629974365234
2018-01-12 19:30:00,94.05000305175781
2018-01-12 20:30:00,94.05999755859375
2018-01-16 14:30:00,94.98999786376953
2018-01-16 15:30:00,94.36080169677734
2018-01-16 16:30:00,93.46499633789062
2018-01-16 17:30:00,92.2699966430664
2018-01-16 18:30:00,91.52999877929688
2018-01-16 19:30:00,92.08000183105469
2018-01-16 20:30:00,91.63999938964844
2018-01-17 14:30:00,91.375
2018-01-17 15:30:00,90.63999938964844
2018-01-17 16:30:00,90.45999908447266
2018-01-17 17:30:00,90.54000091552734
2018-01-17 18:30:00,91.26000213623047
2018-01-17 19:30:00,90.61000061035156
2018-01-17 20:30:00,90.27999877929688
2018-01-18 14:30:00,92.08999633789062
2018-01-18 15:30:00,92.88999938964844
2018-01-18 16:30:00,92.86000061035156
2018-01-18 17:30:00,92.38999938964844
2018-01-18 18:30:00,92.44999694824219
2018-01-18 19:30:00,92.2699966430664
2018-01-18 20:30:00,91.91999816894531
2018-01-19 14:30:00,92.37999725341797
2018-01-19 15:30:00,92.0199966430664
2018-01-19 16:30:00,91.8499984741211
2018-01-19 17:30:00,91.95999908447266
2018-01-19 18:30:00,92.47630310058594
2018-01-19 19:30:00,93.25
2018-01-19 20:30:00,93.18000030517578
2018-01-22 14:30:00,95.01000213623047
2018-01-22 15:30:00,94.25
2018-01-22 16:30:00,94.20999908447266
2018-01-22 17:30:00,93.89710235595703
2018-01-22 18:30:00,93.81700134277344
2018-01-22 19:30:00,93.97000122070312
2018-01-22 20:30:00,94.06999969482422
2018-01-23 14:30:00,94.2301025390625
2018-01-23 15:30:00,94.2771987915039
2018-01-23 16:30:00,95.1500015258789
2018-01-23 17:30:00,94.71900177001953
2018-01-23 18:30:00,94.77999877929688
2018-01-23 19:30:00,94.73500061035156
2018-01-23 20:30:00,94.62999725341797
2018-01-24 14:30:00,95.84500122070312
2018-01-24 15:30:00,95.12000274658203
2018-01-24 16:30:00,95.05999755859375
2018-01-24 17:30:00,95.04000091552734
2018-01-24 18:30:00,95.5999984741211
2018-01-24 19:30:00,95.83000183105469
2018-01-24 20:30:00,95.33000183105469
2018-01-25 14:30:00,94.18000030517578
2018-01-25 15:30:00,95.42900085449219
2018-01-25 16:30:00,94.83999633789062
2018-01-25 17:30:00,94.5
2018-01-25 18:30:00,94.04000091552734
2018-01-25 19:30:00,94.36000061035156
2018-01-25 20:30:00,94.27100372314453
2018-01-26 14:30:00,94.87999725341797
2018-01-26 15:30:00,94.36000061035156
2018-01-26 16:30:00,94.4000015258789
2018-01-26 17:30:00,94.41000366210938
2018-01-26 18:30:00,95.05999755859375
2018-01-26 19:30:00,95.22000122070312
2018-01-26 20:30:00,95.5
2018-01-29 14:30:00,94.69000244140625
2018-01-29 15:30:00,93.83999633789062
2018-01-29 16:30:00,93.9000015258789
2018-01-29 17:30:00,93.9000015258789
2018-01-29 18:30:00,93.93000030517578
2018-01-29 19:30:00,93.37539672851562
2018-01-29 20:30:00,93.54000091552734
2018-01-30 14:30:00,93.13500213623047
2018-01-30 15:30:00,92.6500015258789
2018-01-30 16:30:00,92.19000244140625
2018-01-30 17:30:00,92.30000305175781
2018-01-30 18:30:00,92.20999908447266
2018-01-30 19:30:00,92.43000030517578
2018-01-30 20:30:00,92.51000213623047
2018-01-31 14:30:00,91.12000274658203
2018-01-31 15:30:00,90.71499633789062
2018-01-31 16:30:00,90.83000183105469
2018-01-31 17:30:00,91.16999816894531
2018-01-31 18:30:00,90.58999633789062
2018-01-31 19:30:00,90.27940368652344
2018-01-31 20:30:00,90.30000305175781
2018-02-01 14:30:00,90.12000274658203
2018-02-01 15:30:00,89.55999755859375
2018-02-01 16:30:00,89.38500213623047
2018-02-01 17:30:00,90.31999969482422
2018-02-01 18:30:00,89.72000122070312
2018-02-01 19:30:00,89.55999755859375
2018-02-01 20:30:00,89.66000366210938
2018-02-02 14:30:00,86.77120208740234
