Datetime,ISRG
2017-12-07 17:30:00,382.8699951171875
2017-12-07 18:30:00,383.0199890136719
2017-12-07 19:30:00,383.9100036621094
2017-12-07 20:30:00,383.760009765625
2017-12-08 14:30:00,386.6600036621094
2017-12-08 15:30:00,386.260009765625
2017-12-08 16:30:00,385.18499755859375
2017-12-08 17:30:00,384.8999938964844
2017-12-08 18:30:00,382.2950134277344
2017-12-08 19:30:00,379.9849853515625
2017-12-08 20:30:00,379.4700012207031
2017-12-11 14:30:00,374.373291015625
2017-12-11 15:30:00,373.5899963378906
2017-12-11 16:30:00,373.1650085449219
2017-12-11 17:30:00,373.67999267578125
2017-12-11 18:30:00,374.5150146484375
2017-12-11 19:30:00,374.0899963378906
2017-12-11 20:30:00,373.45001220703125
2017-12-12 14:30:00,370.0
2017-12-12 15:30:00,371.1600036621094
2017-12-12 16:30:00,370.1099853515625
2017-12-12 17:30:00,369.5
2017-12-12 18:30:00,371.3999938964844
2017-12-12 19:30:00,370.989990234375
2017-12-12 20:30:00,370.2200012207031
2017-12-13 14:30:00,371.7699890136719
2017-12-13 15:30:00,371.4750061035156
2017-12-13 16:30:00,370.5325012207031
2017-12-13 17:30:00,369.19000244140625
2017-12-13 18:30:00,371.4049987792969
2017-12-13 19:30:00,370.989990234375
2017-12-13 20:30:00,371.07000732421875
2017-12-14 14:30:00,367.55999755859375
2017-12-14 15:30:00,366.4200134277344
2017-12-14 16:30:00,365.2799987792969
2017-12-14 17:30:00,362.760986328125
2017-12-14 18:30:00,361.7099914550781
2017-12-14 19:30:00,360.5799865722656
2017-12-14 20:30:00,360.5799865722656
2017-12-15 14:30:00,370.92999267578125
2017-12-15 15:30:00,371.7799987792969
2017-12-15 16:30:00,372.4800109863281
2017-12-15 17:30:00,371.755615234375
2017-12-15 18:30:00,370.885009765625
2017-12-15 19:30:00,369.94000244140625
2017-12-15 20:30:00,369.7799987792969
2017-12-18 14:30:00,371.1300048828125
2017-12-18 15:30:00,370.5199890136719
2017-12-18 16:30:00,369.29998779296875
2017-12-18 17:30:00,370.07000732421875
2017-12-18 18:30:00,370.3800048828125
2017-12-18 19:30:00,370.8599853515625
2017-12-18 20:30:00,371.9599914550781
2017-12-19 14:30:00,372.04998779296875
2017-12-19 15:30:00,372.3450012207031
2017-12-19 16:30:00,370.3299865722656
2017-12-19 17:30:00,368.0400085449219
2017-12-19 18:30:00,368.2300109863281
2017-12-19 19:30:00,367.07000732421875
2017-12-19 20:30:00,367.32000732421875
2017-12-20 14:30:00,366.8699951171875
2017-12-20 15:30:00,368.07000732421875
2017-12-20 16:30:00,368.3450012207031
2017-12-20 17:30:00,368.7200012207031
2017-12-20 18:30:00,367.7799987792969
2017-12-20 19:30:00,366.9175109863281
2017-12-20 20:30:00,367.3399963378906
2017-12-21 14:30:00,365.5400085449219
2017-12-21 15:30:00,361.685302734375
2017-12-21 16:30:00,363.9200134277344
2017-12-21 17:30:00,363.8399963378906
2017-12-21 18:30:00,363.0799865722656
2017-12-21 19:30:00,361.8999938964844
2017-12-21 20:30:00,361.239990234375
2017-12-22 14:30:00,363.25
2017-12-22 15:30:00,361.4800109863281
2017-12-22 16:30:00,361.3299865722656
2017-12-22 17:30:00,361.3299865722656
2017-12-22 18:30:00,362.2900085449219
2017-12-22 19:30:00,362.989990234375
2017-12-22 20:30:00,363.05999755859375
2017-12-26 14:30:00,365.7099914550781
2017-12-26 15:30:00,365.79998779296875
2017-12-26 16:30:00,366.30999755859375
2017-12-26 17:30:00,366.54998779296875
2017-12-26 18:30:00,366.8500061035156
2017-12-26 19:30:00,366.1000061035156
2017-12-26 20:30:00,365.760009765625
2017-12-27 14:30:00,368.08990478515625
2017-12-27 15:30:00,368.29998779296875
2017-12-27 16:30:00,368.5950012207031
2017-12-27 17:30:00,368.9800109863281
2017-12-27 18:30:00,368.8500061035156
2017-12-27 19:30:00,368.8349914550781
2017-12-27 20:30:00,368.0799865722656
2017-12-28 14:30:00,367.45001220703125
2017-12-28 15:30:00,369.30499267578125
2017-12-28 16:30:00,369.4501037597656
2017-12-28 17:30:00,368.6050109863281
2017-12-28 18:30:00,368.7799987792969
2017-12-28 19:30:00,368.7200012207031
2017-12-28 20:30:00,368.8299865722656
2017-12-29 14:30:00,368.3699951171875
2017-12-29 15:30:00,366.7900085449219
2017-12-29 16:30:00,367.135009765625
2017-12-29 17:30:00,366.7099914550781
2017-12-29 18:30:00,366.1199951171875
2017-12-29 19:30:00,366.56500244140625
2017-12-29 20:30:00,364.95001220703125
2018-01-02 14:30:00,372.2200012207031
2018-01-02 15:30:00,373.6809997558594
2018-01-02 16:30:00,373.6650085449219
2018-01-02 17:30:00,373.54998779296875
2018-01-02 18:30:00,373.6499938964844
2018-01-02 19:30:00,374.4599914550781
2018-01-02 20:30:00,375.12298583984375
2018-01-03 14:30:00,380.8500061035156
2018-01-03 15:30:00,378.5799865722656
2018-01-03 16:30:00,381.3500061035156
2018-01-03 17:30:00,382.8500061035156
2018-01-03 18:30:00,382.4700012207031
2018-01-03 19:30:00,382.5
2018-01-03 20:30:00,383.67999267578125
2018-01-04 14:30:00,384.6897888183594
2018-01-04 15:30:00,379.4100036621094
2018-01-04 16:30:00,378.30499267578125
2018-01-04 17:30:00,377.3599853515625
2018-01-04 18:30:00,375.80999755859375
2018-01-04 19:30:00,375.8999938964844
2018-01-04 20:30:00,376.8900146484375
2018-01-05 14:30:00,377.04998779296875
2018-01-05 15:30:00,377.9100036621094
2018-01-05 16:30:00,379.04949951171875
2018-01-05 17:30:00,377.79998779296875
2018-01-05 18:30:00,376.4200134277344
2018-01-05 19:30:00,377.7300109863281
2018-01-05 20:30:00,378.8900146484375
2018-01-08 14:30:00,385.20001220703125
2018-01-08 15:30:00,384.6199951171875
2018-01-08 16:30:00,385.7049865722656
2018-01-08 17:30:00,388.8599853515625
2018-01-08 18:30:00,389.44000244140625
2018-01-08 19:30:00,390.2699890136719
2018-01-08 20:30:00,392.07000732421875
2018-01-09 14:30:00,401.0899963378906
2018-01-09 15:30:00,397.8949890136719
2018-01-09 16:30:00,400.5150146484375
2018-01-09 17:30:00,403.510009765625
2018-01-09 18:30:00,401.135009765625
2018-01-09 19:30:00,397.7900085449219
2018-01-09 20:30:00,397.739990234375
2018-01-10 14:30:00,423.8299865722656
2018-01-10 15:30:00,421.239990234375
2018-01-10 16:30:00,419.82940673828125
2018-01-10 17:30:00,423.1300048828125
2018-01-10 18:30:00,422.5400085449219
2018-01-10 19:30:00,425.2900085449219
2018-01-10 20:30:00,423.739990234375
2018-01-11 14:30:00,419.3019104003906
2018-01-11 15:30:00,420.7200012207031
2018-01-11 16:30:00,418.2099914550781
2018-01-11 17:30:00,417.5199890136719
2018-01-11 18:30:00,419.5150146484375
2018-01-11 19:30:00,420.8349914550781
2018-01-11 20:30:00,421.3299865722656
2018-01-12 14:30:00,416.4599914550781
2018-01-12 15:30:00,418.32000732421875
2018-01-12 16:30:00,421.06500244140625
2018-01-12 17:30:00,420.4849853515625
2018-01-12 18:30:00,419.77679443359375
2018-01-12 19:30:00,419.5299987792969
2018-01-12 20:30:00,418.94000244140625
2018-01-16 14:30:00,423.19049072265625
2018-01-16 15:30:00,423.82501220703125
2018-01-16 16:30:00,421.989990234375
2018-01-16 17:30:00,420.6199951171875
2018-01-16 18:30:00,419.67999267578125
2018-01-16 19:30:00,421.1199951171875
2018-01-16 20:30:00,420.07000732421875
2018-01-17 14:30:00,424.5299987792969
2018-01-17 15:30:00,423.75
2018-01-17 16:30:00,425.1000061035156
2018-01-17 17:30:00,426.20001220703125
2018-01-17 18:30:00,431.80999755859375
2018-01-17 19:30:00,431.70001220703125
2018-01-17 20:30:00,431.0299987792969
2018-01-18 14:30:00,433.79998779296875
2018-01-18 15:30:00,429.7099914550781
2018-01-18 16:30:00,427.81988525390625
2018-01-18 17:30:00,428.9700012207031
2018-01-18 18:30:00,430.6600036621094
2018-01-18 19:30:00,432.67999267578125
2018-01-18 20:30:00,432.04998779296875
2018-01-19 14:30:00,433.05999755859375
2018-01-19 15:30:00,432.4100036621094
2018-01-19 16:30:00,430.2799987792969
2018-01-19 17:30:00,429.6099853515625
2018-01-19 18:30:00,431.75
2018-01-19 19:30:00,432.11761474609375
2018-01-19 20:30:00,432.8699951171875
2018-01-22 14:30:00,429.6449890136719
2018-01-22 15:30:00,428.42999267578125
2018-01-22 16:30:00,431.7950134277344
2018-01-22 17:30:00,434.5
2018-01-22 18:30:00,432.635009765625
2018-01-22 19:30:00,432.1400146484375
2018-01-22 20:30:00,433.9200134277344
2018-01-23 14:30:00,436.1099853515625
2018-01-23 15:30:00,438.6650085449219
2018-01-23 16:30:00,438.28240966796875
2018-01-23 17:30:00,440.2300109863281
2018-01-23 18:30:00,438.6449890136719
2018-01-23 19:30:00,439.70001220703125
2018-01-23 20:30:00,439.57000732421875
2018-01-24 14:30:00,435.8599853515625
2018-01-24 15:30:00,435.55999755859375
2018-01-24 16:30:00,433.7099914550781
2018-01-24 17:30:00,434.44500732421875
2018-01-24 18:30:00,436.6400146484375
2018-01-24 19:30:00,438.04998779296875
2018-01-24 20:30:00,437.5
2018-01-25 14:30:00,447.54998779296875
2018-01-25 15:30:00,445.9660949707031
2018-01-25 16:30:00,447.04998779296875
2018-01-25 17:30:00,449.30999755859375
2018-01-25 18:30:00,451.0
2018-01-25 19:30:00,451.1499938964844
2018-01-25 20:30:00,451.1000061035156
2018-01-26 14:30:00,427.6099853515625
2018-01-26 15:30:00,432.6424865722656
2018-01-26 16:30:00,433.3800048828125
2018-01-26 17:30:00,431.8175048828125
2018-01-26 18:30:00,435.010009765625
2018-01-26 19:30:00,437.6099853515625
2018-01-26 20:30:00,440.0
2018-01-29 14:30:00,440.8900146484375
2018-01-29 15:30:00,434.79998779296875
2018-01-29 16:30:00,437.3599853515625
2018-01-29 17:30:00,437.9100036621094
2018-01-29 18:30:00,437.6700134277344
2018-01-29 19:30:00,437.6400146484375
2018-01-29 20:30:00,436.44000244140625
2018-01-30 14:30:00,427.0400085449219
2018-01-30 15:30:00,428.9200134277344
2018-01-30 16:30:00,427.75
2018-01-30 17:30:00,428.3599853515625
2018-01-30 18:30:00,428.3299865722656
2018-01-30 19:30:00,428.82000732421875
2018-01-30 20:30:00,427.8500061035156
2018-01-31 14:30:00,429.7699890136719
2018-01-31 15:30:00,431.1000061035156
2018-01-31 16:30:00,432.5899963378906
2018-01-31 17:30:00,435.6400146484375
2018-01-31 18:30:00,433.2952880859375
2018-01-31 19:30:00,430.6199951171875
2018-01-31 20:30:00,431.6700134277344
2018-02-01 14:30:00,426.6099853515625
2018-02-01 15:30:00,427.0
2018-02-01 16:30:00,428.2799987792969
2018-02-01 17:30:00,426.75
2018-02-01 18:30:00,426.372314453125
2018-02-01 19:30:00,424.17498779296875
2018-02-01 20:30:00,426.0199890136719
2018-02-02 14:30:00,419.7799987792969
2018-02-02 15:30:00,420.1099853515625
2018-02-02 16:30:00,423.17498779296875
2018-02-02 17:30:00,421.3900146484375
2018-02-02 18:30:00,418.760009765625
2018-02-02 19:30:00,417.80999755859375
2018-02-02 20:30:00,416.95001220703125
2018-02-05 14:30:00,416.8399963378906
2018-02-05 15:30:00,415.5050048828125
2018-02-05 16:30:00,412.18499755859375
2018-02-05 17:30:00,408.17999267578125
2018-02-05 18:30:00,408.9801025390625
2018-02-05 19:30:00,407.0
2018-02-05 20:30:00,399.010009765625
2018-02-06 14:30:00,406.2900085449219
2018-02-06 15:30:00,398.3500061035156
2018-02-06 16:30:00,403.8900146484375
2018-02-06 17:30:00,405.2900085449219
2018-02-06 18:30:00,399.53961181640625
2018-02-06 19:30:00,408.55999755859375
2018-02-06 20:30:00,408.44000244140625
2018-02-07 14:30:00,405.54998779296875
2018-02-07 15:30:00,407.6400146484375
2018-02-07 16:30:00,407.9599914550781
2018-02-07 17:30:00,402.8800048828125
2018-02-07 18:30:00,403.010009765625
2018-02-07 19:30:00,403.1600036621094
2018-02-07 20:30:00,399.55999755859375
2018-02-08 14:30:00,395.8900146484375
2018-02-08 15:30:00,386.5299987792969
2018-02-08 16:30:00,388.8999938964844
2018-02-08 17:30:00,393.2449951171875
2018-02-08 18:30:00,392.7900085449219
2018-02-08 19:30:00,390.69000244140625
2018-02-08 20:30:00,381.79998779296875
2018-02-09 14:30:00,388.75
2018-02-09 15:30:00,386.7799987792969
2018-02-09 16:30:00,382.92999267578125
2018-02-09 17:30:00,383.38031005859375
2018-02-09 18:30:00,391.4800109863281
2018-02-09 19:30:00,389.04998779296875
2018-02-09 20:30:00,392.8999938964844
2018-02-12 14:30:00,393.260009765625
2018-02-12 15:30:00,398.4599914550781
2018-02-12 16:30:00,400.0799865722656
2018-02-12 17:30:00,397.57000732421875
2018-02-12 18:30:00,399.70001220703125
2018-02-12 19:30:00,400.739990234375
2018-02-12 20:30:00,398.1499938964844
2018-02-13 14:30:00,396.0
2018-02-13 15:30:00,396.1059875488281
2018-02-13 16:30:00,397.3299865722656
2018-02-13 17:30:00,400.6184997558594
2018-02-13 18:30:00,401.25250244140625
2018-02-13 19:30:00,402.5
2018-02-13 20:30:00,402.0
2018-02-14 14:30:00,404.67999267578125
2018-02-14 15:30:00,406.5400085449219
2018-02-14 16:30:00,407.1700134277344
2018-02-14 17:30:00,410.1000061035156
2018-02-14 18:30:00,409.0799865722656
2018-02-14 19:30:00,409.80999755859375
2018-02-14 20:30:00,409.8599853515625
2018-02-15 14:30:00,414.8599853515625
2018-02-15 15:30:00,413.75
2018-02-15 16:30:00,414.07501220703125
2018-02-15 17:30:00,415.3450012207031
2018-02-15 18:30:00,417.19000244140625
2018-02-15 19:30:00,417.1700134277344
2018-02-15 20:30:00,418.6199951171875
2018-02-16 14:30:00,417.0
2018-02-16 15:30:00,418.739990234375
2018-02-16 16:30:00,418.44000244140625
2018-02-16 17:30:00,417.381591796875
2018-02-16 18:30:00,415.4599914550781
2018-02-16 19:30:00,416.3399963378906
2018-02-16 20:30:00,415.9800109863281
2018-02-20 14:30:00,422.54998779296875
2018-02-20 15:30:00,425.0
2018-02-20 16:30:00,425.32000732421875
2018-02-20 17:30:00,423.7799987792969
2018-02-20 18:30:00,422.29998779296875
2018-02-20 19:30:00,421.45001220703125
2018-02-20 20:30:00,421.7300109863281
2018-02-21 14:30:00,422.0570983886719
2018-02-21 15:30:00,424.1600036621094
2018-02-21 16:30:00,425.7900085449219
2018-02-21 17:30:00,423.6199951171875
2018-02-21 18:30:00,425.55499267578125
2018-02-21 19:30:00,420.9360046386719
2018-02-21 20:30:00,416.6099853515625
2018-02-22 14:30:00,420.7900085449219
2018-02-22 15:30:00,424.9599914550781
2018-02-22 16:30:00,424.67999267578125
2018-02-22 17:30:00,421.7745056152344
2018-02-22 18:30:00,422.3399963378906
2018-02-22 19:30:00,419.4599914550781
2018-02-22 20:30:00,419.7200012207031
2018-02-23 14:30:00,419.1502990722656
2018-02-23 15:30:00,423.8699951171875
2018-02-23 16:30:00,422.32000732421875
2018-02-23 17:30:00,423.5968933105469
2018-02-23 18:30:00,424.6700134277344
2018-02-23 19:30:00,427.0
2018-02-23 20:30:00,427.5400085449219
2018-02-26 14:30:00,427.6499938964844
2018-02-26 15:30:00,428.7300109863281
2018-02-26 16:30:00,429.760009765625
2018-02-26 17:30:00,429.9224853515625
2018-02-26 18:30:00,431.80499267578125
2018-02-26 19:30:00,432.6099853515625
2018-02-26 20:30:00,431.92999267578125
2018-02-27 14:30:00,433.239990234375
2018-02-27 15:30:00,431.239990234375
2018-02-27 16:30:00,430.6099853515625
2018-02-27 17:30:00,432.0
2018-02-27 18:30:00,429.9100036621094
2018-02-27 19:30:00,432.34600830078125
2018-02-27 20:30:00,431.2090148925781
2018-02-28 14:30:00,434.75
2018-02-28 15:30:00,431.44500732421875
2018-02-28 16:30:00,431.80999755859375
2018-02-28 17:30:00,432.7799987792969
2018-02-28 18:30:00,434.7900085449219
2018-02-28 19:30:00,431.0199890136719
2018-02-28 20:30:00,426.45001220703125
2018-03-01 14:30:00,421.239990234375
2018-03-01 15:30:00,421.9200134277344
2018-03-01 16:30:00,419.239990234375
2018-03-01 17:30:00,416.9700012207031
2018-03-01 18:30:00,412.8500061035156
2018-03-01 19:30:00,412.8699951171875
2018-03-01 20:30:00,412.239990234375
2018-03-02 14:30:00,408.1506042480469
2018-03-02 15:30:00,411.7300109863281
2018-03-02 16:30:00,413.2200012207031
2018-03-02 17:30:00,411.5299987792969
2018-03-02 18:30:00,413.3349914550781
2018-03-02 19:30:00,415.3500061035156
2018-03-02 20:30:00,417.30999755859375
2018-03-05 14:30:00,415.0199890136719
2018-03-05 15:30:00,418.9800109863281
2018-03-05 16:30:00,421.1449890136719
2018-03-05 17:30:00,423.0799865722656
2018-03-05 18:30:00,422.510009765625
2018-03-05 19:30:00,424.5967102050781
2018-03-05 20:30:00,424.4100036621094
2018-03-06 14:30:00,431.69000244140625
2018-03-06 15:30:00,424.3800048828125
2018-03-06 16:30:00,423.4599914550781
2018-03-06 17:30:00,427.0199890136719
2018-03-06 18:30:00,425.0
2018-03-06 19:30:00,427.3800048828125
2018-03-06 20:30:00,426.510009765625
2018-03-07 14:30:00,427.05999755859375
2018-03-07 15:30:00,425.1158142089844
2018-03-07 16:30:00,422.7349853515625
2018-03-07 17:30:00,425.6600036621094
2018-03-07 18:30:00,426.80950927734375
2018-03-07 19:30:00,431.20001220703125
2018-03-07 20:30:00,430.2699890136719
2018-03-08 14:30:00,432.3399963378906
2018-03-08 15:30:00,432.7900085449219
2018-03-08 16:30:00,429.7699890136719
2018-03-08 17:30:00,430.3599853515625
2018-03-08 18:30:00,431.0
2018-03-08 19:30:00,431.7200012207031
2018-03-08 20:30:00,432.2799987792969
2018-03-09 14:30:00,437.4049987792969
2018-03-09 15:30:00,441.2484130859375
2018-03-09 16:30:00,444.010009765625
2018-03-09 17:30:00,441.9800109863281
2018-03-09 18:30:00,440.6400146484375
2018-03-09 19:30:00,441.1199951171875
2018-03-09 20:30:00,440.239990234375
2018-03-12 13:30:00,440.9599914550781
2018-03-12 14:30:00,440.0
2018-03-12 15:30:00,442.9549865722656
2018-03-12 16:30:00,444.0450134277344
2018-03-12 17:30:00,440.30999755859375
2018-03-12 18:30:00,440.8699951171875
2018-03-12 19:30:00,438.95001220703125
2018-03-13 13:30:00,443.6000061035156
2018-03-13 14:30:00,442.9800109863281
2018-03-13 15:30:00,439.45001220703125
2018-03-13 16:30:00,441.75
2018-03-13 17:30:00,440.8999938964844
2018-03-13 18:30:00,439.7539978027344
2018-03-13 19:30:00,440.25
2018-03-14 13:30:00,440.8699951171875
2018-03-14 14:30:00,442.29998779296875
2018-03-14 15:30:00,440.510009765625
2018-03-14 16:30:00,440.95001220703125
2018-03-14 17:30:00,442.3599853515625
2018-03-14 18:30:00,441.3999938964844
2018-03-14 19:30:00,440.5
2018-03-15 13:30:00,443.75
2018-03-15 14:30:00,443.5400085449219
2018-03-15 15:30:00,441.9200134277344
2018-03-15 16:30:00,441.3699951171875
2018-03-15 17:30:00,438.3800048828125
2018-03-15 18:30:00,439.510009765625
2018-03-15 19:30:00,442.07000732421875
2018-03-16 13:30:00,438.4700012207031
2018-03-16 14:30:00,436.82000732421875
2018-03-16 15:30:00,434.489990234375
2018-03-16 16:30:00,434.8411865234375
2018-03-16 17:30:00,435.04998779296875
2018-03-16 18:30:00,437.1400146484375
2018-03-16 19:30:00,435.7900085449219
2018-03-19 13:30:00,432.0
2018-03-19 14:30:00,431.11419677734375
2018-03-19 15:30:00,429.2099914550781
2018-03-19 16:30:00,423.80999755859375
2018-03-19 17:30:00,423.6300048828125
2018-03-19 18:30:00,423.8800048828125
2018-03-19 19:30:00,426.8699951171875
2018-03-20 13:30:00,431.29998779296875
2018-03-20 14:30:00,430.7439880371094
2018-03-20 15:30:00,430.8900146484375
2018-03-20 16:30:00,432.0
2018-03-20 17:30:00,433.0199890136719
2018-03-20 18:30:00,431.0299987792969
2018-03-20 19:30:00,429.94000244140625
2018-03-21 13:30:00,428.739990234375
2018-03-21 14:30:00,427.1300048828125
2018-03-21 15:30:00,428.95001220703125
2018-03-21 16:30:00,427.4800109863281
2018-03-21 17:30:00,426.4200134277344
2018-03-21 18:30:00,426.1300048828125
2018-03-21 19:30:00,424.989990234375
2018-03-22 13:30:00,422.510009765625
2018-03-22 14:30:00,419.3699951171875
2018-03-22 15:30:00,420.5
2018-03-22 16:30:00,423.04998779296875
2018-03-22 17:30:00,418.7099914550781
2018-03-22 18:30:00,417.4049987792969
2018-03-22 19:30:00,413.8500061035156
2018-03-23 13:30:00,412.05999755859375
2018-03-23 14:30:00,410.05999755859375
2018-03-23 15:30:00,409.1199951171875
2018-03-23 16:30:00,409.8299865722656
2018-03-23 17:30:00,405.17498779296875
2018-03-23 18:30:00,402.6499938964844
2018-03-23 19:30:00,399.1400146484375
2018-03-26 13:30:00,406.4100036621094
2018-03-26 14:30:00,404.7200012207031
2018-03-26 15:30:00,407.1050109863281
2018-03-26 16:30:00,408.3800048828125
2018-03-26 17:30:00,412.489990234375
2018-03-26 18:30:00,411.3999938964844
2018-03-26 19:30:00,415.1199951171875
2018-03-27 13:30:00,414.92999267578125
2018-03-27 14:30:00,414.8349914550781
2018-03-27 15:30:00,416.0299987792969
2018-03-27 16:30:00,416.0150146484375
2018-03-27 17:30:00,411.9200134277344
2018-03-27 18:30:00,406.55999755859375
2018-03-27 19:30:00,405.2200012207031
