Datetime,TSCO
2017-12-04 17:30:00,68.22100067138672
2017-12-04 18:30:00,68.2699966430664
2017-12-04 19:30:00,68.20999908447266
2017-12-04 20:30:00,68.26000213623047
2017-12-05 14:30:00,68.55999755859375
2017-12-05 15:30:00,68.50499725341797
2017-12-05 16:30:00,68.87329864501953
2017-12-05 17:30:00,68.56999969482422
2017-12-05 18:30:00,69.05000305175781
2017-12-05 19:30:00,68.81999969482422
2017-12-05 20:30:00,68.75
2017-12-06 14:30:00,68.58000183105469
2017-12-06 15:30:00,67.80000305175781
2017-12-06 16:30:00,67.11000061035156
2017-12-06 17:30:00,67.56999969482422
2017-12-06 18:30:00,67.66999816894531
2017-12-06 19:30:00,67.2699966430664
2017-12-06 20:30:00,67.01000213623047
2017-12-07 14:30:00,67.1500015258789
2017-12-07 15:30:00,66.83999633789062
2017-12-07 16:30:00,66.81500244140625
2017-12-07 17:30:00,66.54000091552734
2017-12-07 18:30:00,66.37999725341797
2017-12-07 19:30:00,66.55000305175781
2017-12-07 20:30:00,66.47000122070312
2017-12-08 14:30:00,66.8499984741211
2017-12-08 15:30:00,67.52999877929688
2017-12-08 16:30:00,67.5011978149414
2017-12-08 17:30:00,67.76000213623047
2017-12-08 18:30:00,67.55999755859375
2017-12-08 19:30:00,67.58000183105469
2017-12-08 20:30:00,67.66899871826172
2017-12-11 14:30:00,67.50499725341797
2017-12-11 15:30:00,67.44000244140625
2017-12-11 16:30:00,67.16000366210938
2017-12-11 17:30:00,66.94000244140625
2017-12-11 18:30:00,66.9000015258789
2017-12-11 19:30:00,67.11000061035156
2017-12-11 20:30:00,67.16000366210938
2017-12-12 14:30:00,67.22000122070312
2017-12-12 15:30:00,67.29000091552734
2017-12-12 16:30:00,67.51239776611328
2017-12-12 17:30:00,67.3499984741211
2017-12-12 18:30:00,67.45999908447266
2017-12-12 19:30:00,67.83999633789062
2017-12-12 20:30:00,67.81999969482422
2017-12-13 14:30:00,68.22000122070312
2017-12-13 15:30:00,67.79000091552734
2017-12-13 16:30:00,68.12999725341797
2017-12-13 17:30:00,68.13999938964844
2017-12-13 18:30:00,68.43000030517578
2017-12-13 19:30:00,67.95999908447266
2017-12-13 20:30:00,67.92500305175781
2017-12-14 14:30:00,67.33999633789062
2017-12-14 15:30:00,66.91000366210938
2017-12-14 16:30:00,67.18000030517578
2017-12-14 17:30:00,67.19499969482422
2017-12-14 18:30:00,66.77999877929688
2017-12-14 19:30:00,66.81999969482422
2017-12-14 20:30:00,66.79000091552734
2017-12-15 14:30:00,67.63999938964844
2017-12-15 15:30:00,67.37999725341797
2017-12-15 16:30:00,67.46499633789062
2017-12-15 17:30:00,67.20999908447266
2017-12-15 18:30:00,67.48999786376953
2017-12-15 19:30:00,67.95999908447266
2017-12-15 20:30:00,68.41000366210938
2017-12-18 14:30:00,68.93000030517578
2017-12-18 15:30:00,68.9800033569336
2017-12-18 16:30:00,69.0199966430664
2017-12-18 17:30:00,69.2300033569336
2017-12-18 18:30:00,69.13999938964844
2017-12-18 19:30:00,69.1500015258789
2017-12-18 20:30:00,69.20999908447266
2017-12-19 14:30:00,69.12000274658203
2017-12-19 15:30:00,69.70999908447266
2017-12-19 16:30:00,69.87999725341797
2017-12-19 17:30:00,70.04000091552734
2017-12-19 18:30:00,70.26000213623047
2017-12-19 19:30:00,70.50559997558594
2017-12-19 20:30:00,70.5
2017-12-20 14:30:00,72.47000122070312
2017-12-20 15:30:00,72.95500183105469
2017-12-20 16:30:00,73.0199966430664
2017-12-20 17:30:00,72.9800033569336
2017-12-20 18:30:00,72.82730102539062
2017-12-20 19:30:00,72.76499938964844
2017-12-20 20:30:00,72.97000122070312
2017-12-21 14:30:00,73.66000366210938
2017-12-21 15:30:00,73.86000061035156
2017-12-21 16:30:00,74.01000213623047
2017-12-21 17:30:00,74.05999755859375
2017-12-21 18:30:00,74.05999755859375
2017-12-21 19:30:00,74.44000244140625
2017-12-21 20:30:00,74.41000366210938
2017-12-22 14:30:00,74.16000366210938
2017-12-22 15:30:00,74.12999725341797
2017-12-22 16:30:00,74.16999816894531
2017-12-22 17:30:00,74.33000183105469
2017-12-22 18:30:00,74.2699966430664
2017-12-22 19:30:00,74.36000061035156
2017-12-22 20:30:00,74.48999786376953
2017-12-26 14:30:00,75.25
2017-12-26 15:30:00,75.44999694824219
2017-12-26 16:30:00,75.30000305175781
2017-12-26 17:30:00,75.22000122070312
2017-12-26 18:30:00,75.54000091552734
2017-12-26 19:30:00,75.30000305175781
2017-12-26 20:30:00,75.2699966430664
2017-12-27 14:30:00,75.41999816894531
2017-12-27 15:30:00,75.35399627685547
2017-12-27 16:30:00,75.23999786376953
2017-12-27 17:30:00,75.02999877929688
2017-12-27 18:30:00,75.26000213623047
2017-12-27 19:30:00,74.98999786376953
2017-12-27 20:30:00,74.9000015258789
2017-12-28 14:30:00,74.69499969482422
2017-12-28 15:30:00,74.61000061035156
2017-12-28 16:30:00,74.69000244140625
2017-12-28 17:30:00,74.6615982055664
2017-12-28 18:30:00,74.6500015258789
2017-12-28 19:30:00,74.9800033569336
2017-12-28 20:30:00,75.05999755859375
2017-12-29 14:30:00,74.91000366210938
2017-12-29 15:30:00,74.87000274658203
2017-12-29 16:30:00,75.11000061035156
2017-12-29 17:30:00,74.9800033569336
2017-12-29 18:30:00,75.08999633789062
2017-12-29 19:30:00,75.1500015258789
2017-12-29 20:30:00,74.7699966430664
2018-01-02 14:30:00,75.84400177001953
2018-01-02 15:30:00,76.08000183105469
2018-01-02 16:30:00,76.33999633789062
2018-01-02 17:30:00,76.13999938964844
2018-01-02 18:30:00,75.83000183105469
2018-01-02 19:30:00,75.38999938964844
2018-01-02 20:30:00,75.66000366210938
2018-01-03 14:30:00,75.86000061035156
2018-01-03 15:30:00,75.97000122070312
2018-01-03 16:30:00,76.09500122070312
2018-01-03 17:30:00,75.9800033569336
2018-01-03 18:30:00,76.05999755859375
2018-01-03 19:30:00,76.2699966430664
2018-01-03 20:30:00,76.25
2018-01-04 14:30:00,76.4749984741211
2018-01-04 15:30:00,76.80000305175781
2018-01-04 16:30:00,76.55000305175781
2018-01-04 17:30:00,77.08999633789062
2018-01-04 18:30:00,77.06999969482422
2018-01-04 19:30:00,77.20999908447266
2018-01-04 20:30:00,77.62000274658203
2018-01-05 14:30:00,78.80999755859375
2018-01-05 15:30:00,78.69999694824219
2018-01-05 16:30:00,79.23999786376953
2018-01-05 17:30:00,79.25869750976562
2018-01-05 18:30:00,78.77159881591797
2018-01-05 19:30:00,79.33999633789062
2018-01-05 20:30:00,79.41999816894531
2018-01-08 14:30:00,79.42839813232422
2018-01-08 15:30:00,78.94999694824219
2018-01-08 16:30:00,79.27999877929688
2018-01-08 17:30:00,79.33000183105469
2018-01-08 18:30:00,79.25
2018-01-08 19:30:00,79.16000366210938
2018-01-08 20:30:00,79.27999877929688
2018-01-09 14:30:00,79.29750061035156
2018-01-09 15:30:00,79.26000213623047
2018-01-09 16:30:00,79.3499984741211
2018-01-09 17:30:00,79.06639862060547
2018-01-09 18:30:00,79.2072982788086
2018-01-09 19:30:00,79.3499984741211
2018-01-09 20:30:00,79.48999786376953
2018-01-10 14:30:00,78.54000091552734
2018-01-10 15:30:00,78.470703125
2018-01-10 16:30:00,78.62999725341797
2018-01-10 17:30:00,78.62000274658203
2018-01-10 18:30:00,78.31999969482422
2018-01-10 19:30:00,78.30000305175781
2018-01-10 20:30:00,78.52999877929688
2018-01-11 14:30:00,76.58000183105469
2018-01-11 15:30:00,77.22000122070312
2018-01-11 16:30:00,77.0999984741211
2018-01-11 17:30:00,78.05000305175781
2018-01-11 18:30:00,78.08000183105469
2018-01-11 19:30:00,78.1500015258789
2018-01-11 20:30:00,78.51000213623047
2018-01-12 14:30:00,79.5199966430664
