Datetime,WBA
2017-12-06 18:30:00,70.93000030517578
2017-12-06 19:30:00,71.17250061035156
2017-12-06 20:30:00,71.02999877929688
2017-12-07 14:30:00,70.06999969482422
2017-12-07 15:30:00,69.98999786376953
2017-12-07 16:30:00,70.0
2017-12-07 17:30:00,69.87999725341797
2017-12-07 18:30:00,69.87000274658203
2017-12-07 19:30:00,69.66999816894531
2017-12-07 20:30:00,69.58999633789062
2017-12-08 14:30:00,70.19999694824219
2017-12-08 15:30:00,70.76000213623047
2017-12-08 16:30:00,71.22000122070312
2017-12-08 17:30:00,71.08000183105469
2017-12-08 18:30:00,71.03500366210938
2017-12-08 19:30:00,71.32499694824219
2017-12-08 20:30:00,71.56999969482422
2017-12-11 14:30:00,71.91999816894531
2017-12-11 15:30:00,72.1968994140625
2017-12-11 16:30:00,71.94999694824219
2017-12-11 17:30:00,71.87000274658203
2017-12-11 18:30:00,71.58000183105469
2017-12-11 19:30:00,71.55000305175781
2017-12-11 20:30:00,71.87999725341797
2017-12-12 14:30:00,71.19999694824219
2017-12-12 15:30:00,71.56999969482422
2017-12-12 16:30:00,71.68000030517578
2017-12-12 17:30:00,71.69999694824219
2017-12-12 18:30:00,71.80999755859375
2017-12-12 19:30:00,71.7300033569336
2017-12-12 20:30:00,72.01000213623047
2017-12-13 14:30:00,71.16999816894531
2017-12-13 15:30:00,71.0199966430664
2017-12-13 16:30:00,70.80000305175781
2017-12-13 17:30:00,70.9800033569336
2017-12-13 18:30:00,71.7699966430664
2017-12-13 19:30:00,71.73999786376953
2017-12-13 20:30:00,71.7300033569336
2017-12-14 14:30:00,70.47000122070312
2017-12-14 15:30:00,70.72000122070312
2017-12-14 16:30:00,70.55000305175781
2017-12-14 17:30:00,70.45999908447266
2017-12-14 18:30:00,70.45999908447266
2017-12-14 19:30:00,70.29000091552734
2017-12-14 20:30:00,70.33999633789062
2017-12-15 14:30:00,72.08000183105469
2017-12-15 15:30:00,72.01000213623047
2017-12-15 16:30:00,72.16999816894531
2017-12-15 17:30:00,72.08000183105469
2017-12-15 18:30:00,72.11009979248047
2017-12-15 19:30:00,72.18000030517578
2017-12-15 20:30:00,71.93000030517578
2017-12-18 14:30:00,73.0199966430664
2017-12-18 15:30:00,72.7699966430664
2017-12-18 16:30:00,72.7300033569336
2017-12-18 17:30:00,73.06500244140625
2017-12-18 18:30:00,72.91000366210938
2017-12-18 19:30:00,72.69000244140625
2017-12-18 20:30:00,72.55999755859375
2017-12-19 14:30:00,72.86000061035156
2017-12-19 15:30:00,72.77999877929688
2017-12-19 16:30:00,72.72000122070312
2017-12-19 17:30:00,72.66000366210938
2017-12-19 18:30:00,72.41999816894531
2017-12-19 19:30:00,72.38999938964844
2017-12-19 20:30:00,72.16999816894531
2017-12-20 14:30:00,72.24299621582031
2017-12-20 15:30:00,72.25
2017-12-20 16:30:00,72.59500122070312
2017-12-20 17:30:00,72.88999938964844
2017-12-20 18:30:00,72.75440216064453
2017-12-20 19:30:00,72.7699966430664
2017-12-20 20:30:00,72.72000122070312
2017-12-21 14:30:00,73.37999725341797
2017-12-21 15:30:00,73.27999877929688
2017-12-21 16:30:00,73.30010223388672
2017-12-21 17:30:00,73.58999633789062
2017-12-21 18:30:00,73.41999816894531
2017-12-21 19:30:00,73.23999786376953
2017-12-21 20:30:00,73.26000213623047
2017-12-22 14:30:00,73.01000213623047
2017-12-22 15:30:00,73.0199966430664
2017-12-22 16:30:00,72.97000122070312
2017-12-22 17:30:00,72.72000122070312
2017-12-22 18:30:00,72.77999877929688
2017-12-22 19:30:00,72.77999877929688
2017-12-22 20:30:00,72.70999908447266
2017-12-26 14:30:00,73.31999969482422
2017-12-26 15:30:00,73.30999755859375
2017-12-26 16:30:00,73.2155990600586
2017-12-26 17:30:00,73.31099700927734
2017-12-26 18:30:00,73.30000305175781
2017-12-26 19:30:00,73.34010314941406
2017-12-26 20:30:00,73.31999969482422
2017-12-27 14:30:00,72.88999938964844
2017-12-27 15:30:00,72.94999694824219
2017-12-27 16:30:00,72.6500015258789
2017-12-27 17:30:00,72.58999633789062
2017-12-27 18:30:00,72.64440155029297
2017-12-27 19:30:00,72.75
2017-12-27 20:30:00,72.83999633789062
2017-12-28 14:30:00,72.5999984741211
2017-12-28 15:30:00,72.66999816894531
2017-12-28 16:30:00,72.63999938964844
2017-12-28 17:30:00,72.5999984741211
2017-12-28 18:30:00,72.73999786376953
2017-12-28 19:30:00,72.88999938964844
2017-12-28 20:30:00,72.94000244140625
2017-12-29 14:30:00,72.8499984741211
2017-12-29 15:30:00,72.48999786376953
2017-12-29 16:30:00,72.91999816894531
2017-12-29 17:30:00,72.91999816894531
2017-12-29 18:30:00,72.73999786376953
2017-12-29 19:30:00,72.94999694824219
2017-12-29 20:30:00,72.62999725341797
2018-01-02 14:30:00,73.98999786376953
2018-01-02 15:30:00,74.52100372314453
2018-01-02 16:30:00,74.26000213623047
2018-01-02 17:30:00,74.7300033569336
2018-01-02 18:30:00,74.95999908447266
2018-01-02 19:30:00,74.875
2018-01-02 20:30:00,74.95999908447266
2018-01-03 14:30:00,74.94999694824219
2018-01-03 15:30:00,74.86000061035156
2018-01-03 16:30:00,74.93000030517578
2018-01-03 17:30:00,75.56999969482422
2018-01-03 18:30:00,75.44999694824219
2018-01-03 19:30:00,75.37000274658203
2018-01-03 20:30:00,75.51000213623047
2018-01-04 14:30:00,71.30000305175781
2018-01-04 15:30:00,71.0
2018-01-04 16:30:00,71.6594009399414
2018-01-04 17:30:00,72.06500244140625
2018-01-04 18:30:00,72.01000213623047
2018-01-04 19:30:00,71.91000366210938
2018-01-04 20:30:00,71.56999969482422
2018-01-05 14:30:00,72.27999877929688
2018-01-05 15:30:00,72.61000061035156
2018-01-05 16:30:00,73.01000213623047
2018-01-05 17:30:00,73.1500015258789
2018-01-05 18:30:00,73.04499816894531
2018-01-05 19:30:00,72.52999877929688
2018-01-05 20:30:00,72.93000030517578
2018-01-08 14:30:00,73.44999694824219
2018-01-08 15:30:00,73.19000244140625
2018-01-08 16:30:00,73.31999969482422
2018-01-08 17:30:00,73.63999938964844
2018-01-08 18:30:00,73.79000091552734
2018-01-08 19:30:00,73.79000091552734
2018-01-08 20:30:00,73.83999633789062
2018-01-09 14:30:00,73.88999938964844
2018-01-09 15:30:00,74.08000183105469
2018-01-09 16:30:00,73.87000274658203
2018-01-09 17:30:00,73.88999938964844
2018-01-09 18:30:00,73.41500091552734
2018-01-09 19:30:00,73.43499755859375
2018-01-09 20:30:00,73.41000366210938
2018-01-10 14:30:00,73.47660064697266
2018-01-10 15:30:00,73.88890075683594
2018-01-10 16:30:00,73.98999786376953
2018-01-10 17:30:00,73.86000061035156
2018-01-10 18:30:00,73.55999755859375
2018-01-10 19:30:00,73.98999786376953
2018-01-10 20:30:00,74.05999755859375
2018-01-11 14:30:00,74.82499694824219
2018-01-11 15:30:00,74.75
2018-01-11 16:30:00,74.81999969482422
2018-01-11 17:30:00,74.9800033569336
2018-01-11 18:30:00,75.08999633789062
2018-01-11 19:30:00,75.25
2018-01-11 20:30:00,75.37999725341797
2018-01-12 14:30:00,76.68499755859375
2018-01-12 15:30:00,76.20999908447266
2018-01-12 16:30:00,76.0
2018-01-12 17:30:00,75.77999877929688
2018-01-12 18:30:00,75.91999816894531
2018-01-12 19:30:00,75.87000274658203
2018-01-12 20:30:00,76.08999633789062
2018-01-16 14:30:00,76.33499908447266
2018-01-16 15:30:00,76.51000213623047
2018-01-16 16:30:00,76.29000091552734
2018-01-16 17:30:00,76.27670288085938
2018-01-16 18:30:00,76.01000213623047
2018-01-16 19:30:00,76.2699966430664
2018-01-16 20:30:00,76.05000305175781
2018-01-17 14:30:00,75.8499984741211
2018-01-17 15:30:00,75.87000274658203
2018-01-17 16:30:00,75.88999938964844
2018-01-17 17:30:00,75.91120147705078
2018-01-17 18:30:00,76.04000091552734
2018-01-17 19:30:00,75.75
2018-01-17 20:30:00,75.77999877929688
2018-01-18 14:30:00,75.6500015258789
2018-01-18 15:30:00,75.81999969482422
2018-01-18 16:30:00,75.80999755859375
2018-01-18 17:30:00,76.08000183105469
2018-01-18 18:30:00,76.11499786376953
2018-01-18 19:30:00,75.98999786376953
2018-01-18 20:30:00,75.98999786376953
2018-01-19 14:30:00,76.2300033569336
2018-01-19 15:30:00,75.98999786376953
2018-01-19 16:30:00,76.22000122070312
2018-01-19 17:30:00,76.29000091552734
2018-01-19 18:30:00,76.19309997558594
2018-01-19 19:30:00,76.37999725341797
2018-01-19 20:30:00,76.47000122070312
2018-01-22 14:30:00,77.08999633789062
2018-01-22 15:30:00,76.69999694824219
