Datetime,VRSK
2017-12-04 17:30:00,96.16000366210938
2017-12-04 18:30:00,96.0999984741211
2017-12-04 19:30:00,96.05000305175781
2017-12-04 20:30:00,96.02999877929688
2017-12-05 14:30:00,96.08000183105469
2017-12-05 15:30:00,96.0
2017-12-05 16:30:00,96.11000061035156
2017-12-05 17:30:00,96.05000305175781
2017-12-05 18:30:00,96.00749969482422
2017-12-05 19:30:00,95.94999694824219
2017-12-05 20:30:00,95.94999694824219
2017-12-06 14:30:00,95.88999938964844
2017-12-06 15:30:00,95.70999908447266
2017-12-06 16:30:00,95.79000091552734
2017-12-06 17:30:00,95.80000305175781
2017-12-06 18:30:00,95.81999969482422
2017-12-06 19:30:00,95.87000274658203
2017-12-06 20:30:00,95.88999938964844
2017-12-07 14:30:00,95.79000091552734
2017-12-07 15:30:00,95.8499984741211
2017-12-07 16:30:00,96.0199966430664
2017-12-07 17:30:00,96.01000213623047
2017-12-07 18:30:00,95.93000030517578
2017-12-07 19:30:00,95.55000305175781
2017-12-07 20:30:00,95.41999816894531
2017-12-08 14:30:00,95.56999969482422
2017-12-08 15:30:00,95.94000244140625
2017-12-08 16:30:00,96.31999969482422
2017-12-08 17:30:00,96.30000305175781
2017-12-08 18:30:00,96.08999633789062
2017-12-08 19:30:00,95.97000122070312
2017-12-08 20:30:00,96.1500015258789
2017-12-11 14:30:00,95.0199966430664
2017-12-11 15:30:00,94.875
2017-12-11 16:30:00,94.62000274658203
2017-12-11 17:30:00,94.44000244140625
2017-12-11 18:30:00,94.33999633789062
2017-12-11 19:30:00,94.30999755859375
2017-12-11 20:30:00,94.33000183105469
2017-12-12 14:30:00,93.98999786376953
2017-12-12 15:30:00,94.16999816894531
2017-12-12 16:30:00,94.41999816894531
2017-12-12 17:30:00,94.51000213623047
2017-12-12 18:30:00,94.48999786376953
2017-12-12 19:30:00,94.7699966430664
2017-12-12 20:30:00,94.58999633789062
2017-12-13 14:30:00,94.86499786376953
2017-12-13 15:30:00,94.87000274658203
2017-12-13 16:30:00,95.02999877929688
2017-12-13 17:30:00,94.66500091552734
2017-12-13 18:30:00,94.81999969482422
2017-12-13 19:30:00,94.44000244140625
2017-12-13 20:30:00,94.4000015258789
