Datetime,MAT
2017-12-07 15:30:00,15.420000076293945
2017-12-07 16:30:00,15.319999694824219
2017-12-07 17:30:00,15.265000343322754
2017-12-07 18:30:00,15.279999732971191
2017-12-07 19:30:00,15.345000267028809
2017-12-07 20:30:00,15.390000343322754
2017-12-08 14:30:00,15.069999694824219
2017-12-08 15:30:00,15.074999809265137
2017-12-08 16:30:00,15.069999694824219
2017-12-08 17:30:00,14.954999923706055
2017-12-08 18:30:00,14.890000343322754
2017-12-08 19:30:00,14.979999542236328
2017-12-08 20:30:00,15.039999961853027
2017-12-11 14:30:00,15.380000114440918
2017-12-11 15:30:00,15.25
2017-12-11 16:30:00,15.199799537658691
2017-12-11 17:30:00,15.149999618530273
2017-12-11 18:30:00,15.149999618530273
2017-12-11 19:30:00,15.369999885559082
2017-12-11 20:30:00,15.350000381469727
2017-12-12 14:30:00,14.944999694824219
2017-12-12 15:30:00,14.779999732971191
2017-12-12 16:30:00,14.630000114440918
2017-12-12 17:30:00,14.645000457763672
2017-12-12 18:30:00,14.635000228881836
2017-12-12 19:30:00,14.699999809265137
2017-12-12 20:30:00,14.630000114440918
2017-12-13 14:30:00,14.729999542236328
2017-12-13 15:30:00,14.925000190734863
2017-12-13 16:30:00,15.010000228881836
2017-12-13 17:30:00,15.140000343322754
2017-12-13 18:30:00,15.279999732971191
2017-12-13 19:30:00,15.550000190734863
2017-12-13 20:30:00,15.614999771118164
2017-12-14 14:30:00,16.030000686645508
2017-12-14 15:30:00,16.049999237060547
2017-12-14 16:30:00,16.165000915527344
2017-12-14 17:30:00,16.079999923706055
2017-12-14 18:30:00,16.15999984741211
2017-12-14 19:30:00,16.364999771118164
2017-12-14 20:30:00,16.239999771118164
2017-12-15 14:30:00,16.15999984741211
2017-12-15 15:30:00,15.649999618530273
2017-12-15 16:30:00,15.645000457763672
2017-12-15 17:30:00,15.555000305175781
2017-12-15 18:30:00,15.420000076293945
2017-12-15 19:30:00,15.414999961853027
2017-12-15 20:30:00,15.479999542236328
2017-12-18 14:30:00,15.220000267028809
2017-12-18 15:30:00,15.25
2017-12-18 16:30:00,15.1899995803833
2017-12-18 17:30:00,15.09000015258789
2017-12-18 18:30:00,14.891500473022461
2017-12-18 19:30:00,14.789999961853027
2017-12-18 20:30:00,14.829999923706055
2017-12-19 14:30:00,14.734999656677246
2017-12-19 15:30:00,14.979999542236328
2017-12-19 16:30:00,15.050000190734863
2017-12-19 17:30:00,15.079899787902832
2017-12-19 18:30:00,15.119999885559082
2017-12-19 19:30:00,15.135000228881836
2017-12-19 20:30:00,15.100000381469727
2017-12-20 14:30:00,15.279999732971191
2017-12-20 15:30:00,15.274999618530273
2017-12-20 16:30:00,15.220000267028809
2017-12-20 17:30:00,15.329999923706055
2017-12-20 18:30:00,15.239999771118164
2017-12-20 19:30:00,15.15999984741211
2017-12-20 20:30:00,15.119999885559082
2017-12-21 14:30:00,15.255000114440918
2017-12-21 15:30:00,15.5
2017-12-21 16:30:00,15.84000015258789
2017-12-21 17:30:00,15.765000343322754
2017-12-21 18:30:00,15.75
2017-12-21 19:30:00,15.720000267028809
2017-12-21 20:30:00,15.71500015258789
2017-12-22 14:30:00,15.765000343322754
2017-12-22 15:30:00,15.73009967803955
2017-12-22 16:30:00,15.73550033569336
2017-12-22 17:30:00,15.765000343322754
2017-12-22 18:30:00,15.800000190734863
2017-12-22 19:30:00,15.800000190734863
2017-12-22 20:30:00,15.850000381469727
2017-12-26 14:30:00,15.8100004196167
2017-12-26 15:30:00,15.774999618530273
2017-12-26 16:30:00,15.84000015258789
2017-12-26 17:30:00,15.899999618530273
2017-12-26 18:30:00,15.830499649047852
2017-12-26 19:30:00,15.725000381469727
2017-12-26 20:30:00,15.720000267028809
2017-12-27 14:30:00,15.819999694824219
2017-12-27 15:30:00,15.785300254821777
2017-12-27 16:30:00,15.675000190734863
2017-12-27 17:30:00,15.670000076293945
2017-12-27 18:30:00,15.614999771118164
2017-12-27 19:30:00,15.553099632263184
2017-12-27 20:30:00,15.614999771118164
2017-12-28 14:30:00,15.418100357055664
2017-12-28 15:30:00,15.460000038146973
2017-12-28 16:30:00,15.414999961853027
2017-12-28 17:30:00,15.449999809265137
2017-12-28 18:30:00,15.420000076293945
2017-12-28 19:30:00,15.425000190734863
2017-12-28 20:30:00,15.34000015258789
2017-12-29 14:30:00,15.489999771118164
2017-12-29 15:30:00,15.539999961853027
2017-12-29 16:30:00,15.5
2017-12-29 17:30:00,15.510000228881836
2017-12-29 18:30:00,15.520000457763672
2017-12-29 19:30:00,15.364999771118164
2017-12-29 20:30:00,15.395000457763672
2018-01-02 14:30:00,15.989999771118164
2018-01-02 15:30:00,15.789999961853027
2018-01-02 16:30:00,15.829999923706055
2018-01-02 17:30:00,15.890000343322754
2018-01-02 18:30:00,16.149999618530273
2018-01-02 19:30:00,16.143400192260742
2018-01-02 20:30:00,16.030000686645508
2018-01-03 14:30:00,16.15999984741211
2018-01-03 15:30:00,15.930000305175781
2018-01-03 16:30:00,15.994999885559082
2018-01-03 17:30:00,15.975000381469727
2018-01-03 18:30:00,15.984999656677246
2018-01-03 19:30:00,16.135000228881836
2018-01-03 20:30:00,16.1299991607666
2018-01-04 14:30:00,15.930000305175781
2018-01-04 15:30:00,15.944999694824219
2018-01-04 16:30:00,15.930000305175781
2018-01-04 17:30:00,15.952500343322754
