Datetime,XRAY
2017-12-04 18:30:00,66.18000030517578
2017-12-04 19:30:00,65.91000366210938
2017-12-04 20:30:00,65.7300033569336
2017-12-05 14:30:00,65.80000305175781
2017-12-05 15:30:00,65.84500122070312
2017-12-05 16:30:00,65.86000061035156
2017-12-05 17:30:00,65.8499984741211
2017-12-05 18:30:00,66.05000305175781
2017-12-05 19:30:00,65.79000091552734
2017-12-05 20:30:00,65.62000274658203
2017-12-06 14:30:00,65.44999694824219
2017-12-06 15:30:00,65.43000030517578
2017-12-06 16:30:00,65.41999816894531
2017-12-06 17:30:00,65.38800048828125
2017-12-06 18:30:00,65.48999786376953
2017-12-06 19:30:00,65.47000122070312
2017-12-06 20:30:00,65.5199966430664
2017-12-07 14:30:00,65.16999816894531
2017-12-07 15:30:00,65.43000030517578
2017-12-07 16:30:00,65.37000274658203
2017-12-07 17:30:00,65.29000091552734
2017-12-07 18:30:00,65.20690155029297
2017-12-07 19:30:00,65.12000274658203
2017-12-07 20:30:00,64.98999786376953
2017-12-08 14:30:00,65.30999755859375
2017-12-08 15:30:00,65.08000183105469
2017-12-08 16:30:00,65.21499633789062
2017-12-08 17:30:00,64.99500274658203
2017-12-08 18:30:00,65.05999755859375
2017-12-08 19:30:00,64.9000015258789
2017-12-08 20:30:00,64.9000015258789
2017-12-11 14:30:00,64.86000061035156
2017-12-11 15:30:00,65.05999755859375
2017-12-11 16:30:00,64.81999969482422
2017-12-11 17:30:00,64.83000183105469
2017-12-11 18:30:00,64.87999725341797
2017-12-11 19:30:00,65.0999984741211
2017-12-11 20:30:00,64.98999786376953
2017-12-12 14:30:00,65.18000030517578
2017-12-12 15:30:00,65.16999816894531
2017-12-12 16:30:00,65.16000366210938
2017-12-12 17:30:00,65.38999938964844
2017-12-12 18:30:00,65.19999694824219
2017-12-12 19:30:00,65.20999908447266
2017-12-12 20:30:00,65.0
2017-12-13 14:30:00,66.22789764404297
2017-12-13 15:30:00,66.43000030517578
2017-12-13 16:30:00,66.52999877929688
2017-12-13 17:30:00,66.37000274658203
2017-12-13 18:30:00,66.48999786376953
2017-12-13 19:30:00,66.29000091552734
2017-12-13 20:30:00,66.05999755859375
2017-12-14 14:30:00,66.19490051269531
2017-12-14 15:30:00,66.16999816894531
2017-12-14 16:30:00,66.05999755859375
2017-12-14 17:30:00,65.95999908447266
2017-12-14 18:30:00,65.72000122070312
2017-12-14 19:30:00,65.61499786376953
2017-12-14 20:30:00,65.6500015258789
2017-12-15 14:30:00,66.48999786376953
2017-12-15 15:30:00,66.45999908447266
2017-12-15 16:30:00,66.51000213623047
2017-12-15 17:30:00,66.45999908447266
2017-12-15 18:30:00,66.73999786376953
2017-12-15 19:30:00,66.58000183105469
2017-12-15 20:30:00,66.4800033569336
2017-12-18 14:30:00,66.80999755859375
2017-12-18 15:30:00,66.98999786376953
2017-12-18 16:30:00,66.80999755859375
2017-12-18 17:30:00,66.83999633789062
2017-12-18 18:30:00,66.79000091552734
2017-12-18 19:30:00,66.5199966430664
2017-12-18 20:30:00,66.6500015258789
2017-12-19 14:30:00,66.73999786376953
2017-12-19 15:30:00,66.9000015258789
2017-12-19 16:30:00,66.63999938964844
2017-12-19 17:30:00,66.87000274658203
2017-12-19 18:30:00,66.83000183105469
2017-12-19 19:30:00,66.73999786376953
2017-12-19 20:30:00,66.61000061035156
2017-12-20 14:30:00,66.55999755859375
2017-12-20 15:30:00,66.2300033569336
2017-12-20 16:30:00,66.23999786376953
2017-12-20 17:30:00,66.3499984741211
2017-12-20 18:30:00,66.13999938964844
2017-12-20 19:30:00,66.26000213623047
2017-12-20 20:30:00,66.1500015258789
2017-12-21 14:30:00,66.2699966430664
2017-12-21 15:30:00,66.19999694824219
2017-12-21 16:30:00,65.97000122070312
2017-12-21 17:30:00,66.0199966430664
2017-12-21 18:30:00,65.83499908447266
2017-12-21 19:30:00,65.66999816894531
2017-12-21 20:30:00,65.5
2017-12-22 14:30:00,65.58999633789062
2017-12-22 15:30:00,65.62740325927734
