Datetime,BIDU
2017-12-07 16:30:00,235.0399932861328
2017-12-07 17:30:00,234.0800018310547
2017-12-07 18:30:00,232.60000610351562
2017-12-07 19:30:00,232.77000427246094
2017-12-07 20:30:00,233.0800018310547
2017-12-08 14:30:00,236.73500061035156
2017-12-08 15:30:00,236.99000549316406
2017-12-08 16:30:00,236.9600067138672
2017-12-08 17:30:00,236.72500610351562
2017-12-08 18:30:00,236.52999877929688
2017-12-08 19:30:00,236.6300048828125
2017-12-08 20:30:00,234.47000122070312
2017-12-11 14:30:00,234.88999938964844
2017-12-11 15:30:00,233.57400512695312
2017-12-11 16:30:00,234.44000244140625
2017-12-11 17:30:00,234.32000732421875
2017-12-11 18:30:00,233.86000061035156
2017-12-11 19:30:00,233.52000427246094
2017-12-11 20:30:00,233.49000549316406
2017-12-12 14:30:00,231.91000366210938
2017-12-12 15:30:00,232.19000244140625
2017-12-12 16:30:00,231.85049438476562
2017-12-12 17:30:00,230.89500427246094
2017-12-12 18:30:00,230.63999938964844
2017-12-12 19:30:00,232.39999389648438
2017-12-12 20:30:00,232.69000244140625
2017-12-13 14:30:00,235.13999938964844
2017-12-13 15:30:00,234.0
2017-12-13 16:30:00,233.06500244140625
2017-12-13 17:30:00,232.67340087890625
2017-12-13 18:30:00,232.36000061035156
2017-12-13 19:30:00,233.97999572753906
2017-12-13 20:30:00,233.2799072265625
2017-12-14 14:30:00,230.64999389648438
2017-12-14 15:30:00,231.27999877929688
2017-12-14 16:30:00,231.0
2017-12-14 17:30:00,230.41000366210938
2017-12-14 18:30:00,230.36000061035156
2017-12-14 19:30:00,231.4600067138672
2017-12-14 20:30:00,231.85000610351562
2017-12-15 14:30:00,230.52499389648438
2017-12-15 15:30:00,232.24000549316406
2017-12-15 16:30:00,231.99000549316406
2017-12-15 17:30:00,231.60000610351562
2017-12-15 18:30:00,231.77000427246094
2017-12-15 19:30:00,232.72000122070312
2017-12-15 20:30:00,233.3000030517578
2017-12-18 14:30:00,238.5449981689453
2017-12-18 15:30:00,240.19000244140625
2017-12-18 16:30:00,239.0500030517578
2017-12-18 17:30:00,239.9550018310547
2017-12-18 18:30:00,241.04989624023438
2017-12-18 19:30:00,241.0050048828125
2017-12-18 20:30:00,240.92999267578125
2017-12-19 14:30:00,238.44000244140625
2017-12-19 15:30:00,237.52000427246094
2017-12-19 16:30:00,235.87010192871094
2017-12-19 17:30:00,236.52999877929688
2017-12-19 18:30:00,236.8820037841797
2017-12-19 19:30:00,235.9499969482422
2017-12-19 20:30:00,235.75
2017-12-20 14:30:00,232.27999877929688
2017-12-20 15:30:00,232.17999267578125
2017-12-20 16:30:00,232.66000366210938
2017-12-20 17:30:00,233.41000366210938
2017-12-20 18:30:00,232.81500244140625
2017-12-20 19:30:00,233.1199951171875
2017-12-20 20:30:00,233.52000427246094
2017-12-21 14:30:00,238.2310028076172
2017-12-21 15:30:00,239.91000366210938
2017-12-21 16:30:00,240.41000366210938
2017-12-21 17:30:00,239.27999877929688
2017-12-21 18:30:00,239.0
2017-12-21 19:30:00,239.42999267578125
2017-12-21 20:30:00,239.49000549316406
2017-12-22 14:30:00,241.27999877929688
2017-12-22 15:30:00,239.8300018310547
2017-12-22 16:30:00,238.77000427246094
2017-12-22 17:30:00,238.47000122070312
2017-12-22 18:30:00,238.24000549316406
2017-12-22 19:30:00,238.38999938964844
2017-12-22 20:30:00,239.00999450683594
2017-12-26 14:30:00,236.4499969482422
2017-12-26 15:30:00,235.5500030517578
2017-12-26 16:30:00,236.16000366210938
2017-12-26 17:30:00,237.33999633789062
2017-12-26 18:30:00,237.77999877929688
2017-12-26 19:30:00,237.33999633789062
2017-12-26 20:30:00,237.85000610351562
2017-12-27 14:30:00,237.0800018310547
2017-12-27 15:30:00,238.47000122070312
2017-12-27 16:30:00,237.43499755859375
2017-12-27 17:30:00,237.02999877929688
2017-12-27 18:30:00,237.42999267578125
2017-12-27 19:30:00,237.44000244140625
2017-12-27 20:30:00,237.6999969482422
2017-12-28 14:30:00,235.5
2017-12-28 15:30:00,235.55999755859375
2017-12-28 16:30:00,235.97999572753906
2017-12-28 17:30:00,236.13499450683594
2017-12-28 18:30:00,235.10000610351562
2017-12-28 19:30:00,234.75
2017-12-28 20:30:00,234.72999572753906
2017-12-29 14:30:00,233.60000610351562
2017-12-29 15:30:00,233.00999450683594
2017-12-29 16:30:00,233.43499755859375
2017-12-29 17:30:00,234.00039672851562
2017-12-29 18:30:00,234.33999633789062
2017-12-29 19:30:00,234.5399932861328
2017-12-29 20:30:00,234.1300048828125
2018-01-02 14:30:00,241.89999389648438
2018-01-02 15:30:00,241.13999938964844
2018-01-02 16:30:00,241.35000610351562
2018-01-02 17:30:00,241.36000061035156
2018-01-02 18:30:00,241.8000030517578
2018-01-02 19:30:00,241.86000061035156
2018-01-02 20:30:00,242.3000030517578
2018-01-03 14:30:00,241.74000549316406
2018-01-03 15:30:00,244.5
2018-01-03 16:30:00,244.1699981689453
2018-01-03 17:30:00,245.0
2018-01-03 18:30:00,244.91000366210938
2018-01-03 19:30:00,245.8300018310547
2018-01-03 20:30:00,245.5800018310547
2018-01-04 14:30:00,246.55999755859375
2018-01-04 15:30:00,245.55999755859375
2018-01-04 16:30:00,245.3300018310547
2018-01-04 17:30:00,244.97999572753906
2018-01-04 18:30:00,244.56089782714844
2018-01-04 19:30:00,245.47999572753906
2018-01-04 20:30:00,245.75999450683594
2018-01-05 14:30:00,244.4801025390625
2018-01-05 15:30:00,245.47999572753906
2018-01-05 16:30:00,246.19000244140625
2018-01-05 17:30:00,245.07049560546875
2018-01-05 18:30:00,243.56939697265625
2018-01-05 19:30:00,244.5070037841797
2018-01-05 20:30:00,245.24000549316406
2018-01-08 14:30:00,253.42999267578125
2018-01-08 15:30:00,252.39999389648438
2018-01-08 16:30:00,253.19000244140625
2018-01-08 17:30:00,253.05999755859375
2018-01-08 18:30:00,252.60000610351562
2018-01-08 19:30:00,251.2899932861328
2018-01-08 20:30:00,250.83999633789062
2018-01-09 14:30:00,249.3125
2018-01-09 15:30:00,250.7899932861328
2018-01-09 16:30:00,252.6999969482422
2018-01-09 17:30:00,252.44000244140625
2018-01-09 18:30:00,253.1999969482422
2018-01-09 19:30:00,253.74000549316406
2018-01-09 20:30:00,254.6199951171875
2018-01-10 14:30:00,249.0399932861328
2018-01-10 15:30:00,249.55999755859375
2018-01-10 16:30:00,250.74000549316406
2018-01-10 17:30:00,250.30999755859375
2018-01-10 18:30:00,248.88999938964844
2018-01-10 19:30:00,248.8300018310547
2018-01-10 20:30:00,248.86000061035156
2018-01-11 14:30:00,247.75399780273438
2018-01-11 15:30:00,248.82000732421875
2018-01-11 16:30:00,248.14999389648438
2018-01-11 17:30:00,248.91000366210938
2018-01-11 18:30:00,248.4499969482422
2018-01-11 19:30:00,249.5500030517578
2018-01-11 20:30:00,250.1199951171875
2018-01-12 14:30:00,253.85000610351562
2018-01-12 15:30:00,255.16000366210938
2018-01-12 16:30:00,255.61000061035156
2018-01-12 17:30:00,255.13619995117188
2018-01-12 18:30:00,253.88819885253906
2018-01-12 19:30:00,252.83999633789062
2018-01-12 20:30:00,252.97000122070312
2018-01-16 14:30:00,264.1239929199219
2018-01-16 15:30:00,260.8999938964844
2018-01-16 16:30:00,261.9100036621094
2018-01-16 17:30:00,260.2699890136719
2018-01-16 18:30:00,257.6499938964844
2018-01-16 19:30:00,258.54998779296875
2018-01-16 20:30:00,257.9100036621094
2018-01-17 14:30:00,254.02999877929688
2018-01-17 15:30:00,254.72999572753906
2018-01-17 16:30:00,255.4149932861328
2018-01-17 17:30:00,256.9700012207031
2018-01-17 18:30:00,255.6199951171875
2018-01-17 19:30:00,255.0
2018-01-17 20:30:00,255.52999877929688
2018-01-18 14:30:00,253.33999633789062
2018-01-18 15:30:00,255.6999969482422
2018-01-18 16:30:00,256.010009765625
2018-01-18 17:30:00,255.1999969482422
2018-01-18 18:30:00,254.82000732421875
2018-01-18 19:30:00,254.39999389648438
2018-01-18 20:30:00,254.9600067138672
2018-01-19 14:30:00,255.17999267578125
2018-01-19 15:30:00,255.85000610351562
2018-01-19 16:30:00,255.89500427246094
2018-01-19 17:30:00,255.39999389648438
2018-01-19 18:30:00,255.36990356445312
2018-01-19 19:30:00,255.3699951171875
2018-01-19 20:30:00,255.9600067138672
2018-01-22 14:30:00,250.25999450683594
2018-01-22 15:30:00,252.3800048828125
2018-01-22 16:30:00,253.46009826660156
2018-01-22 17:30:00,252.60499572753906
2018-01-22 18:30:00,253.35060119628906
2018-01-22 19:30:00,253.55499267578125
2018-01-22 20:30:00,254.4600067138672
2018-01-23 14:30:00,253.8699951171875
2018-01-23 15:30:00,254.92999267578125
2018-01-23 16:30:00,255.82000732421875
2018-01-23 17:30:00,256.58551025390625
2018-01-23 18:30:00,255.0800018310547
2018-01-23 19:30:00,255.92999267578125
2018-01-23 20:30:00,257.3599853515625
2018-01-24 14:30:00,261.8299865722656
2018-01-24 15:30:00,258.5799865722656
2018-01-24 16:30:00,256.90289306640625
2018-01-24 17:30:00,254.27999877929688
2018-01-24 18:30:00,257.239990234375
2018-01-24 19:30:00,257.1000061035156
2018-01-24 20:30:00,257.9599914550781
2018-01-25 14:30:00,255.38999938964844
2018-01-25 15:30:00,257.0
2018-01-25 16:30:00,255.47999572753906
2018-01-25 17:30:00,255.49000549316406
2018-01-25 18:30:00,255.22999572753906
2018-01-25 19:30:00,253.47999572753906
2018-01-25 20:30:00,254.1300048828125
2018-01-26 14:30:00,256.30999755859375
2018-01-26 15:30:00,258.4200134277344
2018-01-26 16:30:00,258.1600036621094
2018-01-26 17:30:00,258.44000244140625
2018-01-26 18:30:00,259.6000061035156
2018-01-26 19:30:00,259.2699890136719
2018-01-26 20:30:00,260.2300109863281
2018-01-29 14:30:00,256.0150146484375
2018-01-29 15:30:00,254.79539489746094
2018-01-29 16:30:00,255.52000427246094
2018-01-29 17:30:00,254.5
2018-01-29 18:30:00,254.37899780273438
2018-01-29 19:30:00,253.19949340820312
2018-01-29 20:30:00,253.83999633789062
2018-01-30 14:30:00,245.13999938964844
2018-01-30 15:30:00,243.94400024414062
2018-01-30 16:30:00,244.4949951171875
2018-01-30 17:30:00,243.82009887695312
2018-01-30 18:30:00,244.72999572753906
2018-01-30 19:30:00,244.67250061035156
2018-01-30 20:30:00,243.5500030517578
2018-01-31 14:30:00,244.6699981689453
2018-01-31 15:30:00,243.63999938964844
2018-01-31 16:30:00,245.0
2018-01-31 17:30:00,245.27999877929688
2018-01-31 18:30:00,246.0399932861328
2018-01-31 19:30:00,247.85000610351562
2018-01-31 20:30:00,246.94000244140625
2018-02-01 14:30:00,246.39999389648438
2018-02-01 15:30:00,245.49000549316406
2018-02-01 16:30:00,245.38999938964844
2018-02-01 17:30:00,245.13999938964844
2018-02-01 18:30:00,243.5800018310547
2018-02-01 19:30:00,242.27999877929688
2018-02-01 20:30:00,240.6199951171875
2018-02-02 14:30:00,233.6300048828125
2018-02-02 15:30:00,234.0449981689453
2018-02-02 16:30:00,236.05999755859375
2018-02-02 17:30:00,235.17999267578125
2018-02-02 18:30:00,234.8975067138672
2018-02-02 19:30:00,233.5800018310547
2018-02-02 20:30:00,233.1199951171875
2018-02-05 14:30:00,234.00999450683594
2018-02-05 15:30:00,230.75
2018-02-05 16:30:00,229.5500030517578
2018-02-05 17:30:00,228.40499877929688
2018-02-05 18:30:00,229.53250122070312
2018-02-05 19:30:00,227.57000732421875
2018-02-05 20:30:00,225.33999633789062
2018-02-06 14:30:00,222.64549255371094
2018-02-06 15:30:00,221.24000549316406
2018-02-06 16:30:00,224.32009887695312
2018-02-06 17:30:00,225.0800018310547
2018-02-06 18:30:00,222.4499969482422
2018-02-06 19:30:00,227.24000549316406
2018-02-06 20:30:00,228.63999938964844
2018-02-07 14:30:00,226.61000061035156
2018-02-07 15:30:00,227.75
2018-02-07 16:30:00,226.8800048828125
2018-02-07 17:30:00,224.27999877929688
2018-02-07 18:30:00,225.8800048828125
2018-02-07 19:30:00,224.6300048828125
2018-02-07 20:30:00,222.5500030517578
2018-02-08 14:30:00,220.44000244140625
2018-02-08 15:30:00,216.35000610351562
2018-02-08 16:30:00,216.00999450683594
2018-02-08 17:30:00,214.38999938964844
2018-02-08 18:30:00,214.85000610351562
2018-02-08 19:30:00,213.89500427246094
2018-02-08 20:30:00,211.7100067138672
2018-02-09 14:30:00,216.42999267578125
2018-02-09 15:30:00,212.67999267578125
2018-02-09 16:30:00,209.64419555664062
2018-02-09 17:30:00,209.4499969482422
2018-02-09 18:30:00,213.89999389648438
2018-02-09 19:30:00,214.43359375
2018-02-09 20:30:00,215.58999633789062
2018-02-12 14:30:00,219.77000427246094
2018-02-12 15:30:00,220.39999389648438
2018-02-12 16:30:00,221.60000610351562
2018-02-12 17:30:00,220.7899932861328
2018-02-12 18:30:00,222.82000732421875
2018-02-12 19:30:00,222.91000366210938
2018-02-12 20:30:00,221.61000061035156
2018-02-13 14:30:00,223.6300048828125
2018-02-13 15:30:00,222.2899932861328
2018-02-13 16:30:00,222.13999938964844
2018-02-13 17:30:00,223.17999267578125
2018-02-13 18:30:00,224.60659790039062
2018-02-13 19:30:00,225.2899932861328
2018-02-13 20:30:00,226.3282012939453
2018-02-14 14:30:00,237.08999633789062
2018-02-14 15:30:00,236.10000610351562
2018-02-14 16:30:00,236.110595703125
2018-02-14 17:30:00,236.1699981689453
2018-02-14 18:30:00,236.2100067138672
2018-02-14 19:30:00,236.1999969482422
2018-02-14 20:30:00,235.83999633789062
2018-02-15 14:30:00,245.0500030517578
2018-02-15 15:30:00,246.7899932861328
2018-02-15 16:30:00,246.09519958496094
2018-02-15 17:30:00,246.72999572753906
2018-02-15 18:30:00,247.11000061035156
2018-02-15 19:30:00,247.5
2018-02-15 20:30:00,248.1999969482422
2018-02-16 14:30:00,247.7050018310547
2018-02-16 15:30:00,246.0
2018-02-16 16:30:00,245.77499389648438
2018-02-16 17:30:00,244.1699981689453
2018-02-16 18:30:00,244.63999938964844
2018-02-16 19:30:00,245.19000244140625
2018-02-16 20:30:00,244.72000122070312
2018-02-20 14:30:00,246.10000610351562
2018-02-20 15:30:00,247.16000366210938
2018-02-20 16:30:00,247.3000030517578
2018-02-20 17:30:00,246.5
2018-02-20 18:30:00,246.75999450683594
2018-02-20 19:30:00,244.58999633789062
2018-02-20 20:30:00,245.42999267578125
2018-02-21 14:30:00,250.2375030517578
2018-02-21 15:30:00,251.5
2018-02-21 16:30:00,250.2899932861328
2018-02-21 17:30:00,251.66000366210938
2018-02-21 18:30:00,251.8699951171875
2018-02-21 19:30:00,249.02999877929688
2018-02-21 20:30:00,247.0500030517578
2018-02-22 14:30:00,247.9600067138672
2018-02-22 15:30:00,248.72000122070312
2018-02-22 16:30:00,248.80999755859375
2018-02-22 17:30:00,248.3800048828125
2018-02-22 18:30:00,248.85000610351562
2018-02-22 19:30:00,247.74000549316406
2018-02-22 20:30:00,249.36000061035156
2018-02-23 14:30:00,248.9600067138672
2018-02-23 15:30:00,250.5800018310547
2018-02-23 16:30:00,250.0399932861328
2018-02-23 17:30:00,250.5800018310547
2018-02-23 18:30:00,250.9199981689453
2018-02-23 19:30:00,251.57980346679688
2018-02-23 20:30:00,250.8699951171875
2018-02-26 14:30:00,252.4199981689453
2018-02-26 15:30:00,253.67999267578125
2018-02-26 16:30:00,254.75
2018-02-26 17:30:00,254.24000549316406
2018-02-26 18:30:00,255.00999450683594
2018-02-26 19:30:00,255.44000244140625
2018-02-26 20:30:00,256.25
2018-02-27 14:30:00,256.5899963378906
2018-02-27 15:30:00,253.44000244140625
2018-02-27 16:30:00,253.11000061035156
2018-02-27 17:30:00,254.5800018310547
2018-02-27 18:30:00,253.1999969482422
2018-02-27 19:30:00,251.80999755859375
2018-02-27 20:30:00,250.4810028076172
2018-02-28 14:30:00,252.02499389648438
2018-02-28 15:30:00,252.8800048828125
2018-02-28 16:30:00,252.0800018310547
2018-02-28 17:30:00,253.02000427246094
2018-02-28 18:30:00,253.00999450683594
2018-02-28 19:30:00,252.77000427246094
2018-02-28 20:30:00,252.36000061035156
2018-03-01 14:30:00,255.2100067138672
2018-03-01 15:30:00,253.30999755859375
2018-03-01 16:30:00,253.25
2018-03-01 17:30:00,251.31500244140625
2018-03-01 18:30:00,247.5
2018-03-01 19:30:00,249.42999267578125
2018-03-01 20:30:00,249.75900268554688
2018-03-02 14:30:00,243.2949981689453
2018-03-02 15:30:00,246.44000244140625
2018-03-02 16:30:00,247.97540283203125
2018-03-02 17:30:00,247.05999755859375
2018-03-02 18:30:00,249.00999450683594
2018-03-02 19:30:00,250.2100067138672
2018-03-02 20:30:00,250.57000732421875
2018-03-05 14:30:00,248.0670928955078
2018-03-05 15:30:00,251.50999450683594
2018-03-05 16:30:00,252.13999938964844
2018-03-05 17:30:00,254.02999877929688
2018-03-05 18:30:00,254.61000061035156
2018-03-05 19:30:00,255.4600067138672
2018-03-05 20:30:00,255.0
2018-03-06 14:30:00,258.6600036621094
2018-03-06 15:30:00,256.4100036621094
2018-03-06 16:30:00,257.7200012207031
2018-03-06 17:30:00,258.70001220703125
2018-03-06 18:30:00,258.9700012207031
2018-03-06 19:30:00,259.239990234375
2018-03-06 20:30:00,258.6700134277344
2018-03-07 14:30:00,256.8999938964844
2018-03-07 15:30:00,256.3518981933594
2018-03-07 16:30:00,255.1999969482422
2018-03-07 17:30:00,256.32000732421875
2018-03-07 18:30:00,255.90499877929688
2018-03-07 19:30:00,256.8900146484375
2018-03-07 20:30:00,257.239990234375
2018-03-08 14:30:00,257.2799987792969
2018-03-08 15:30:00,257.1099853515625
2018-03-08 16:30:00,256.42999267578125
2018-03-08 17:30:00,255.48480224609375
2018-03-08 18:30:00,255.7100067138672
2018-03-08 19:30:00,256.6099853515625
2018-03-08 20:30:00,257.1400146484375
2018-03-09 14:30:00,262.5199890136719
2018-03-09 15:30:00,265.7300109863281
2018-03-09 16:30:00,266.4700012207031
2018-03-09 17:30:00,264.7699890136719
2018-03-09 18:30:00,264.0
2018-03-09 19:30:00,263.4599914550781
2018-03-09 20:30:00,263.6000061035156
2018-03-12 13:30:00,268.9800109863281
2018-03-12 14:30:00,263.72979736328125
2018-03-12 15:30:00,265.0
2018-03-12 16:30:00,266.4200134277344
2018-03-12 17:30:00,265.29901123046875
2018-03-12 18:30:00,266.2799987792969
2018-03-12 19:30:00,265.6809997558594
2018-03-13 13:30:00,264.2799987792969
2018-03-13 14:30:00,258.1300048828125
2018-03-13 15:30:00,257.8810119628906
2018-03-13 16:30:00,260.19000244140625
2018-03-13 17:30:00,259.05999755859375
2018-03-13 18:30:00,258.0199890136719
2018-03-13 19:30:00,258.3500061035156
2018-03-14 13:30:00,259.3999938964844
2018-03-14 14:30:00,258.8599853515625
2018-03-14 15:30:00,258.25
2018-03-14 16:30:00,258.8900146484375
2018-03-14 17:30:00,259.7449951171875
2018-03-14 18:30:00,259.0
2018-03-14 19:30:00,259.3500061035156
2018-03-15 13:30:00,261.9100036621094
2018-03-15 14:30:00,264.2627868652344
2018-03-15 15:30:00,262.7799987792969
2018-03-15 16:30:00,262.0849914550781
2018-03-15 17:30:00,261.19000244140625
2018-03-15 18:30:00,262.20001220703125
2018-03-15 19:30:00,262.5899963378906
2018-03-16 13:30:00,259.7099914550781
2018-03-16 14:30:00,260.3453063964844
2018-03-16 15:30:00,260.135009765625
2018-03-16 16:30:00,259.9700012207031
2018-03-16 17:30:00,260.2699890136719
2018-03-16 18:30:00,262.1700134277344
2018-03-16 19:30:00,262.44000244140625
2018-03-19 13:30:00,261.5
2018-03-19 14:30:00,257.0299987792969
2018-03-19 15:30:00,253.89999389648438
2018-03-19 16:30:00,251.11000061035156
2018-03-19 17:30:00,251.9499969482422
2018-03-19 18:30:00,252.3000030517578
2018-03-19 19:30:00,252.7899932861328
2018-03-20 13:30:00,255.1300048828125
2018-03-20 14:30:00,255.22999572753906
2018-03-20 15:30:00,255.82000732421875
2018-03-20 16:30:00,255.25
2018-03-20 17:30:00,255.375
2018-03-20 18:30:00,255.0449981689453
2018-03-20 19:30:00,254.44000244140625
2018-03-21 13:30:00,252.0399932861328
2018-03-21 14:30:00,251.82000732421875
2018-03-21 15:30:00,252.03500366210938
2018-03-21 16:30:00,251.2899932861328
2018-03-21 17:30:00,250.75
2018-03-21 18:30:00,250.5
2018-03-21 19:30:00,250.02000427246094
2018-03-22 13:30:00,240.24000549316406
2018-03-22 14:30:00,235.8699951171875
2018-03-22 15:30:00,238.8800048828125
2018-03-22 16:30:00,239.5
2018-03-22 17:30:00,238.82000732421875
2018-03-22 18:30:00,236.88999938964844
2018-03-22 19:30:00,236.0800018310547
2018-03-23 13:30:00,235.0
2018-03-23 14:30:00,233.74000549316406
2018-03-23 15:30:00,232.0
2018-03-23 16:30:00,233.63999938964844
2018-03-23 17:30:00,232.49000549316406
2018-03-23 18:30:00,230.9199981689453
2018-03-23 19:30:00,230.10000610351562
2018-03-26 13:30:00,232.75
2018-03-26 14:30:00,231.19000244140625
2018-03-26 15:30:00,231.97999572753906
2018-03-26 16:30:00,232.63499450683594
2018-03-26 17:30:00,235.60499572753906
2018-03-26 18:30:00,235.79249572753906
2018-03-26 19:30:00,235.94000244140625
2018-03-27 13:30:00,239.9499969482422
2018-03-27 14:30:00,237.77999877929688
2018-03-27 15:30:00,234.82000732421875
2018-03-27 16:30:00,235.57009887695312
2018-03-27 17:30:00,232.48399353027344
