Datetime,SWKS
2017-12-07 16:30:00,95.4000015258789
2017-12-07 17:30:00,96.2699966430664
2017-12-07 18:30:00,95.9000015258789
2017-12-07 19:30:00,96.27999877929688
2017-12-07 20:30:00,96.68000030517578
2017-12-08 14:30:00,97.13999938964844
2017-12-08 15:30:00,95.9000015258789
2017-12-08 16:30:00,96.62999725341797
2017-12-08 17:30:00,96.48999786376953
2017-12-08 18:30:00,96.17500305175781
2017-12-08 19:30:00,96.33000183105469
2017-12-08 20:30:00,96.26000213623047
2017-12-11 14:30:00,96.16999816894531
2017-12-11 15:30:00,96.5
2017-12-11 16:30:00,96.35810089111328
2017-12-11 17:30:00,96.23999786376953
2017-12-11 18:30:00,96.4000015258789
2017-12-11 19:30:00,96.66999816894531
2017-12-11 20:30:00,96.9800033569336
2017-12-12 14:30:00,96.25
2017-12-12 15:30:00,96.77999877929688
2017-12-12 16:30:00,96.91999816894531
2017-12-12 17:30:00,96.83999633789062
2017-12-12 18:30:00,96.66000366210938
2017-12-12 19:30:00,96.31999969482422
2017-12-12 20:30:00,96.51000213623047
2017-12-13 14:30:00,95.98999786376953
2017-12-13 15:30:00,96.0
2017-12-13 16:30:00,95.77999877929688
2017-12-13 17:30:00,96.03379821777344
2017-12-13 18:30:00,96.05000305175781
2017-12-13 19:30:00,95.97689819335938
2017-12-13 20:30:00,95.87000274658203
2017-12-14 14:30:00,94.48999786376953
2017-12-14 15:30:00,94.56999969482422
2017-12-14 16:30:00,94.08999633789062
2017-12-14 17:30:00,95.1875991821289
2017-12-14 18:30:00,94.19999694824219
2017-12-14 19:30:00,94.13999938964844
2017-12-14 20:30:00,94.08999633789062
2017-12-15 14:30:00,94.375
2017-12-15 15:30:00,95.12999725341797
2017-12-15 16:30:00,95.00499725341797
2017-12-15 17:30:00,94.94999694824219
2017-12-15 18:30:00,94.97000122070312
2017-12-15 19:30:00,94.80000305175781
2017-12-15 20:30:00,94.62999725341797
2017-12-18 14:30:00,95.79000091552734
2017-12-18 15:30:00,95.2699966430664
2017-12-18 16:30:00,95.83999633789062
2017-12-18 17:30:00,95.98799896240234
2017-12-18 18:30:00,96.1500015258789
2017-12-18 19:30:00,95.83000183105469
2017-12-18 20:30:00,95.83999633789062
2017-12-19 14:30:00,95.9800033569336
2017-12-19 15:30:00,95.8499984741211
2017-12-19 16:30:00,95.44000244140625
2017-12-19 17:30:00,95.9000015258789
2017-12-19 18:30:00,95.91999816894531
2017-12-19 19:30:00,95.5
2017-12-19 20:30:00,95.68000030517578
2017-12-20 14:30:00,96.16999816894531
2017-12-20 15:30:00,97.0199966430664
2017-12-20 16:30:00,97.69000244140625
2017-12-20 17:30:00,97.7300033569336
2017-12-20 18:30:00,97.13500213623047
2017-12-20 19:30:00,97.44999694824219
2017-12-20 20:30:00,97.44000244140625
2017-12-21 14:30:00,98.48999786376953
2017-12-21 15:30:00,98.30999755859375
2017-12-21 16:30:00,98.27999877929688
2017-12-21 17:30:00,98.08000183105469
2017-12-21 18:30:00,97.7750015258789
2017-12-21 19:30:00,97.62999725341797
2017-12-21 20:30:00,97.5
2017-12-22 14:30:00,97.61000061035156
2017-12-22 15:30:00,97.31999969482422
2017-12-22 16:30:00,97.26529693603516
2017-12-22 17:30:00,97.37000274658203
2017-12-22 18:30:00,97.30000305175781
2017-12-22 19:30:00,97.2699966430664
2017-12-22 20:30:00,97.11000061035156
2017-12-26 14:30:00,94.94000244140625
2017-12-26 15:30:00,94.4800033569336
2017-12-26 16:30:00,94.53389739990234
2017-12-26 17:30:00,94.95999908447266
2017-12-26 18:30:00,95.05999755859375
2017-12-26 19:30:00,95.12000274658203
2017-12-26 20:30:00,95.2300033569336
2017-12-27 14:30:00,96.02999877929688
2017-12-27 15:30:00,95.9000015258789
2017-12-27 16:30:00,95.72360229492188
2017-12-27 17:30:00,95.70999908447266
2017-12-27 18:30:00,95.80000305175781
2017-12-27 19:30:00,95.81999969482422
2017-12-27 20:30:00,95.80000305175781
2017-12-28 14:30:00,96.45999908447266
2017-12-28 15:30:00,96.51010131835938
2017-12-28 16:30:00,96.3499984741211
2017-12-28 17:30:00,96.02880096435547
2017-12-28 18:30:00,96.06269836425781
2017-12-28 19:30:00,96.16999816894531
2017-12-28 20:30:00,96.56999969482422
2017-12-29 14:30:00,95.55999755859375
2017-12-29 15:30:00,95.69000244140625
2017-12-29 16:30:00,95.67030334472656
2017-12-29 17:30:00,95.93499755859375
2017-12-29 18:30:00,95.58000183105469
2017-12-29 19:30:00,95.47000122070312
2017-12-29 20:30:00,94.9800033569336
2018-01-02 14:30:00,96.77999877929688
2018-01-02 15:30:00,97.2300033569336
2018-01-02 16:30:00,97.4352035522461
2018-01-02 17:30:00,97.30000305175781
2018-01-02 18:30:00,97.5271987915039
2018-01-02 19:30:00,98.04000091552734
2018-01-02 20:30:00,98.43000030517578
2018-01-03 14:30:00,99.66999816894531
2018-01-03 15:30:00,99.44000244140625
2018-01-03 16:30:00,99.83000183105469
2018-01-03 17:30:00,99.93000030517578
2018-01-03 18:30:00,100.17500305175781
2018-01-03 19:30:00,99.86000061035156
2018-01-03 20:30:00,99.94000244140625
2018-01-04 14:30:00,99.88999938964844
2018-01-04 15:30:00,99.97599792480469
2018-01-04 16:30:00,100.19000244140625
2018-01-04 17:30:00,100.37999725341797
2018-01-04 18:30:00,100.51000213623047
2018-01-04 19:30:00,100.77799987792969
2018-01-04 20:30:00,100.75
2018-01-05 14:30:00,101.41000366210938
2018-01-05 15:30:00,101.9800033569336
2018-01-05 16:30:00,101.87000274658203
2018-01-05 17:30:00,102.01000213623047
2018-01-05 18:30:00,101.93000030517578
2018-01-05 19:30:00,101.19000244140625
2018-01-05 20:30:00,101.18000030517578
2018-01-08 14:30:00,101.63999938964844
2018-01-08 15:30:00,100.95020294189453
2018-01-08 16:30:00,101.01000213623047
2018-01-08 17:30:00,100.96600341796875
2018-01-08 18:30:00,101.0999984741211
2018-01-08 19:30:00,100.94000244140625
2018-01-08 20:30:00,101.2300033569336
2018-01-09 14:30:00,101.5199966430664
2018-01-09 15:30:00,101.44000244140625
2018-01-09 16:30:00,100.94999694824219
2018-01-09 17:30:00,101.26000213623047
2018-01-09 18:30:00,101.33000183105469
2018-01-09 19:30:00,100.80999755859375
2018-01-09 20:30:00,100.63999938964844
2018-01-10 14:30:00,98.22000122070312
2018-01-10 15:30:00,97.58989715576172
2018-01-10 16:30:00,98.11000061035156
2018-01-10 17:30:00,98.69999694824219
2018-01-10 18:30:00,98.37000274658203
2018-01-10 19:30:00,98.4749984741211
2018-01-10 20:30:00,98.58000183105469
2018-01-11 14:30:00,99.27999877929688
2018-01-11 15:30:00,99.77999877929688
2018-01-11 16:30:00,100.20999908447266
2018-01-11 17:30:00,100.2300033569336
2018-01-11 18:30:00,100.26000213623047
2018-01-11 19:30:00,100.0199966430664
2018-01-11 20:30:00,99.88999938964844
2018-01-12 14:30:00,100.75
2018-01-12 15:30:00,101.05000305175781
2018-01-12 16:30:00,101.23999786376953
2018-01-12 17:30:00,101.3395004272461
2018-01-12 18:30:00,101.37000274658203
2018-01-12 19:30:00,101.47000122070312
2018-01-12 20:30:00,101.19000244140625
2018-01-16 14:30:00,101.9800033569336
2018-01-16 15:30:00,101.86000061035156
2018-01-16 16:30:00,101.19999694824219
2018-01-16 17:30:00,100.8499984741211
2018-01-16 18:30:00,99.81999969482422
2018-01-16 19:30:00,100.12999725341797
2018-01-16 20:30:00,99.87999725341797
2018-01-17 14:30:00,100.58999633789062
2018-01-17 15:30:00,101.55999755859375
2018-01-17 16:30:00,101.73999786376953
2018-01-17 17:30:00,102.04000091552734
2018-01-17 18:30:00,101.7699966430664
2018-01-17 19:30:00,102.01000213623047
2018-01-17 20:30:00,102.18000030517578
2018-01-18 14:30:00,103.05999755859375
2018-01-18 15:30:00,102.93000030517578
2018-01-18 16:30:00,102.76000213623047
2018-01-18 17:30:00,102.80000305175781
2018-01-18 18:30:00,102.86000061035156
2018-01-18 19:30:00,102.43000030517578
2018-01-18 20:30:00,102.25
2018-01-19 14:30:00,99.19000244140625
2018-01-19 15:30:00,99.33999633789062
2018-01-19 16:30:00,99.37999725341797
2018-01-19 17:30:00,99.5625
2018-01-19 18:30:00,99.2300033569336
2018-01-19 19:30:00,99.47000122070312
2018-01-19 20:30:00,99.19000244140625
2018-01-22 14:30:00,98.18000030517578
2018-01-22 15:30:00,97.8550033569336
2018-01-22 16:30:00,98.0199966430664
2018-01-22 17:30:00,97.81500244140625
2018-01-22 18:30:00,98.18240356445312
2018-01-22 19:30:00,98.55999755859375
2018-01-22 20:30:00,98.69999694824219
2018-01-23 14:30:00,100.33999633789062
2018-01-23 15:30:00,100.5199966430664
2018-01-23 16:30:00,99.87999725341797
2018-01-23 17:30:00,99.77999877929688
2018-01-23 18:30:00,99.0
2018-01-23 19:30:00,98.51000213623047
2018-01-23 20:30:00,99.4000015258789
2018-01-24 14:30:00,99.91000366210938
2018-01-24 15:30:00,99.38999938964844
2018-01-24 16:30:00,98.2699966430664
2018-01-24 17:30:00,97.48500061035156
2018-01-24 18:30:00,97.13999938964844
2018-01-24 19:30:00,96.9800033569336
2018-01-24 20:30:00,97.1500015258789
2018-01-25 14:30:00,96.63999938964844
2018-01-25 15:30:00,96.49929809570312
2018-01-25 16:30:00,96.13999938964844
2018-01-25 17:30:00,95.95999908447266
2018-01-25 18:30:00,95.92500305175781
2018-01-25 19:30:00,95.2300033569336
2018-01-25 20:30:00,95.05000305175781
2018-01-26 14:30:00,95.56999969482422
2018-01-26 15:30:00,96.33000183105469
2018-01-26 16:30:00,95.95999908447266
2018-01-26 17:30:00,96.29000091552734
2018-01-26 18:30:00,96.95999908447266
2018-01-26 19:30:00,97.11000061035156
2018-01-26 20:30:00,97.31999969482422
2018-01-29 14:30:00,97.33999633789062
2018-01-29 15:30:00,96.29000091552734
2018-01-29 16:30:00,96.63999938964844
2018-01-29 17:30:00,97.0
2018-01-29 18:30:00,97.08000183105469
2018-01-29 19:30:00,96.75150299072266
2018-01-29 20:30:00,97.06999969482422
2018-01-30 14:30:00,99.4800033569336
2018-01-30 15:30:00,98.56999969482422
2018-01-30 16:30:00,97.33000183105469
2018-01-30 17:30:00,96.81999969482422
2018-01-30 18:30:00,97.11000061035156
2018-01-30 19:30:00,97.30000305175781
2018-01-30 20:30:00,97.19000244140625
2018-01-31 14:30:00,98.0999984741211
2018-01-31 15:30:00,97.6500015258789
2018-01-31 16:30:00,97.95500183105469
2018-01-31 17:30:00,97.80999755859375
2018-01-31 18:30:00,96.87999725341797
2018-01-31 19:30:00,97.19000244140625
2018-01-31 20:30:00,97.2300033569336
2018-02-01 14:30:00,101.7699966430664
2018-02-01 15:30:00,102.12999725341797
2018-02-01 16:30:00,102.72000122070312
2018-02-01 17:30:00,103.26000213623047
2018-02-01 18:30:00,102.88999938964844
2018-02-01 19:30:00,103.79000091552734
2018-02-01 20:30:00,103.19999694824219
2018-02-02 14:30:00,100.16000366210938
2018-02-02 15:30:00,100.11000061035156
2018-02-02 16:30:00,100.22000122070312
2018-02-02 17:30:00,99.68000030517578
2018-02-02 18:30:00,99.62000274658203
2018-02-02 19:30:00,99.41000366210938
2018-02-02 20:30:00,99.0
2018-02-05 14:30:00,99.43499755859375
2018-02-05 15:30:00,97.97000122070312
2018-02-05 16:30:00,97.80000305175781
2018-02-05 17:30:00,96.54000091552734
2018-02-05 18:30:00,95.68000030517578
2018-02-05 19:30:00,95.9800033569336
2018-02-05 20:30:00,94.69999694824219
2018-02-06 14:30:00,104.37999725341797
2018-02-06 15:30:00,102.88999938964844
2018-02-06 16:30:00,104.31999969482422
2018-02-06 17:30:00,103.19000244140625
2018-02-06 18:30:00,102.37999725341797
2018-02-06 19:30:00,103.80500030517578
2018-02-06 20:30:00,104.51000213623047
2018-02-07 14:30:00,103.33999633789062
2018-02-07 15:30:00,103.93160247802734
2018-02-07 16:30:00,103.05999755859375
2018-02-07 17:30:00,102.30999755859375
2018-02-07 18:30:00,102.23989868164062
2018-02-07 19:30:00,102.54000091552734
2018-02-07 20:30:00,101.37000274658203
2018-02-08 14:30:00,102.0999984741211
2018-02-08 15:30:00,100.5459976196289
2018-02-08 16:30:00,100.69000244140625
2018-02-08 17:30:00,100.41000366210938
2018-02-08 18:30:00,101.12999725341797
2018-02-08 19:30:00,100.76000213623047
2018-02-08 20:30:00,99.06999969482422
2018-02-09 14:30:00,101.25
2018-02-09 15:30:00,100.27999877929688
2018-02-09 16:30:00,99.30999755859375
2018-02-09 17:30:00,99.06999969482422
2018-02-09 18:30:00,101.41999816894531
2018-02-09 19:30:00,101.80999755859375
2018-02-09 20:30:00,102.6500015258789
2018-02-12 14:30:00,102.91000366210938
2018-02-12 15:30:00,103.1500015258789
2018-02-12 16:30:00,104.05000305175781
2018-02-12 17:30:00,103.4000015258789
2018-02-12 18:30:00,104.71499633789062
2018-02-12 19:30:00,104.56999969482422
2018-02-12 20:30:00,104.12000274658203
2018-02-13 14:30:00,103.29000091552734
2018-02-13 15:30:00,103.76499938964844
2018-02-13 16:30:00,103.5199966430664
2018-02-13 17:30:00,103.77999877929688
2018-02-13 18:30:00,103.74500274658203
2018-02-13 19:30:00,103.68000030517578
2018-02-13 20:30:00,103.5999984741211
2018-02-14 14:30:00,104.7699966430664
2018-02-14 15:30:00,104.4800033569336
2018-02-14 16:30:00,103.87000274658203
2018-02-14 17:30:00,104.41000366210938
2018-02-14 18:30:00,104.7750015258789
2018-02-14 19:30:00,104.70999908447266
2018-02-14 20:30:00,104.62999725341797
2018-02-15 14:30:00,103.87999725341797
2018-02-15 15:30:00,103.19000244140625
2018-02-15 16:30:00,103.48999786376953
2018-02-15 17:30:00,103.36000061035156
2018-02-15 18:30:00,103.43000030517578
2018-02-15 19:30:00,103.69999694824219
2018-02-15 20:30:00,104.37000274658203
2018-02-16 14:30:00,104.8949966430664
2018-02-16 15:30:00,104.93000030517578
2018-02-16 16:30:00,104.7699966430664
2018-02-16 17:30:00,104.36000061035156
2018-02-16 18:30:00,104.4000015258789
2018-02-16 19:30:00,104.5
2018-02-16 20:30:00,104.11000061035156
2018-02-20 14:30:00,106.20999908447266
2018-02-20 15:30:00,107.61499786376953
2018-02-20 16:30:00,107.62999725341797
2018-02-20 17:30:00,106.80500030517578
2018-02-20 18:30:00,106.83000183105469
2018-02-20 19:30:00,106.16999816894531
2018-02-20 20:30:00,106.44999694824219
2018-02-21 14:30:00,106.20500183105469
2018-02-21 15:30:00,106.42759704589844
2018-02-21 16:30:00,106.0199966430664
2018-02-21 17:30:00,106.44999694824219
2018-02-21 18:30:00,106.9800033569336
2018-02-21 19:30:00,106.5999984741211
2018-02-21 20:30:00,106.0199966430664
2018-02-22 14:30:00,107.01480102539062
2018-02-22 15:30:00,107.4000015258789
2018-02-22 16:30:00,107.25
2018-02-22 17:30:00,106.83999633789062
2018-02-22 18:30:00,107.08000183105469
2018-02-22 19:30:00,107.08000183105469
2018-02-22 20:30:00,107.27999877929688
2018-02-23 14:30:00,107.2500991821289
2018-02-23 15:30:00,107.16999816894531
2018-02-23 16:30:00,107.54000091552734
2018-02-23 17:30:00,107.88999938964844
2018-02-23 18:30:00,107.70999908447266
2018-02-23 19:30:00,108.13999938964844
2018-02-23 20:30:00,108.2300033569336
2018-02-26 14:30:00,109.0199966430664
2018-02-26 15:30:00,108.9000015258789
2018-02-26 16:30:00,109.5999984741211
2018-02-26 17:30:00,109.83000183105469
2018-02-26 18:30:00,109.80000305175781
2018-02-26 19:30:00,110.26000213623047
2018-02-26 20:30:00,110.44000244140625
2018-02-27 14:30:00,111.93000030517578
2018-02-27 15:30:00,111.4000015258789
2018-02-27 16:30:00,111.30999755859375
2018-02-27 17:30:00,111.7300033569336
2018-02-27 18:30:00,111.23999786376953
2018-02-27 19:30:00,110.94999694824219
2018-02-27 20:30:00,110.30000305175781
2018-02-28 14:30:00,109.58000183105469
2018-02-28 15:30:00,109.83000183105469
2018-02-28 16:30:00,109.5199966430664
2018-02-28 17:30:00,110.0999984741211
2018-02-28 18:30:00,110.56999969482422
2018-02-28 19:30:00,109.7699966430664
2018-02-28 20:30:00,109.25
2018-03-01 14:30:00,109.01000213623047
2018-03-01 15:30:00,108.29499816894531
2018-03-01 16:30:00,108.30000305175781
2018-03-01 17:30:00,108.01000213623047
2018-03-01 18:30:00,107.0
2018-03-01 19:30:00,107.0199966430664
2018-03-01 20:30:00,106.62999725341797
2018-03-02 14:30:00,107.87000274658203
2018-03-02 15:30:00,108.24500274658203
2018-03-02 16:30:00,109.37000274658203
2018-03-02 17:30:00,108.79000091552734
2018-03-02 18:30:00,108.7699966430664
2018-03-02 19:30:00,108.91000366210938
2018-03-02 20:30:00,109.1500015258789
2018-03-05 14:30:00,109.16999816894531
2018-03-05 15:30:00,110.81929779052734
2018-03-05 16:30:00,110.79000091552734
2018-03-05 17:30:00,111.25
2018-03-05 18:30:00,110.94000244140625
2018-03-05 19:30:00,111.19000244140625
2018-03-05 20:30:00,111.47000122070312
2018-03-06 14:30:00,111.06999969482422
2018-03-06 15:30:00,110.54000091552734
2018-03-06 16:30:00,111.19999694824219
2018-03-06 17:30:00,111.94499969482422
2018-03-06 18:30:00,111.30999755859375
2018-03-06 19:30:00,111.57499694824219
2018-03-06 20:30:00,111.86000061035156
2018-03-07 14:30:00,111.69999694824219
2018-03-07 15:30:00,111.4000015258789
2018-03-07 16:30:00,111.33000183105469
2018-03-07 17:30:00,111.6500015258789
2018-03-07 18:30:00,111.37999725341797
2018-03-07 19:30:00,111.52999877929688
2018-03-07 20:30:00,111.52999877929688
2018-03-08 14:30:00,111.0199966430664
2018-03-08 15:30:00,111.1604995727539
2018-03-08 16:30:00,111.19010162353516
2018-03-08 17:30:00,111.19999694824219
2018-03-08 18:30:00,111.41000366210938
2018-03-08 19:30:00,111.61000061035156
2018-03-08 20:30:00,111.44000244140625
2018-03-09 14:30:00,113.67500305175781
2018-03-09 15:30:00,113.43000030517578
2018-03-09 16:30:00,113.57099914550781
2018-03-09 17:30:00,113.2300033569336
2018-03-09 18:30:00,113.29000091552734
2018-03-09 19:30:00,113.4800033569336
2018-03-09 20:30:00,113.55999755859375
2018-03-12 13:30:00,115.28500366210938
2018-03-12 14:30:00,114.58000183105469
2018-03-12 15:30:00,115.41999816894531
2018-03-12 16:30:00,115.54000091552734
2018-03-12 17:30:00,115.08000183105469
2018-03-12 18:30:00,114.98999786376953
2018-03-12 19:30:00,115.18000030517578
2018-03-13 13:30:00,114.84500122070312
2018-03-13 14:30:00,113.05000305175781
2018-03-13 15:30:00,112.5
2018-03-13 16:30:00,112.79000091552734
2018-03-13 17:30:00,112.12000274658203
2018-03-13 18:30:00,111.63999938964844
2018-03-13 19:30:00,112.0
2018-03-14 13:30:00,111.25
2018-03-14 14:30:00,111.36000061035156
2018-03-14 15:30:00,111.37000274658203
2018-03-14 16:30:00,111.44000244140625
2018-03-14 17:30:00,112.0999984741211
2018-03-14 18:30:00,112.01000213623047
2018-03-14 19:30:00,111.94999694824219
2018-03-15 13:30:00,111.48999786376953
2018-03-15 14:30:00,111.58499908447266
2018-03-15 15:30:00,111.47000122070312
2018-03-15 16:30:00,111.25
2018-03-15 17:30:00,110.86000061035156
2018-03-15 18:30:00,111.05999755859375
2018-03-15 19:30:00,111.30999755859375
2018-03-16 13:30:00,111.41000366210938
2018-03-16 14:30:00,111.80999755859375
2018-03-16 15:30:00,110.94999694824219
2018-03-16 16:30:00,111.01000213623047
2018-03-16 17:30:00,110.98500061035156
2018-03-16 18:30:00,110.9000015258789
2018-03-16 19:30:00,110.62999725341797
2018-03-19 13:30:00,110.07980346679688
2018-03-19 14:30:00,109.01000213623047
2018-03-19 15:30:00,108.08000183105469
2018-03-19 16:30:00,108.19999694824219
2018-03-19 17:30:00,108.76000213623047
2018-03-19 18:30:00,109.02999877929688
2018-03-19 19:30:00,109.3499984741211
2018-03-20 13:30:00,108.99009704589844
2018-03-20 14:30:00,109.08999633789062
2018-03-20 15:30:00,108.86000061035156
2018-03-20 16:30:00,108.58000183105469
2018-03-20 17:30:00,108.95999908447266
2018-03-20 18:30:00,109.19999694824219
2018-03-20 19:30:00,109.05999755859375
2018-03-21 13:30:00,110.0999984741211
2018-03-21 14:30:00,109.94999694824219
2018-03-21 15:30:00,109.79859924316406
2018-03-21 16:30:00,109.25
2018-03-21 17:30:00,108.79000091552734
2018-03-21 18:30:00,108.69999694824219
2018-03-21 19:30:00,108.47000122070312
2018-03-22 13:30:00,108.20999908447266
2018-03-22 14:30:00,106.5
2018-03-22 15:30:00,107.02999877929688
2018-03-22 16:30:00,106.94999694824219
2018-03-22 17:30:00,106.31999969482422
2018-03-22 18:30:00,105.91000366210938
2018-03-22 19:30:00,105.25
2018-03-23 13:30:00,103.2699966430664
2018-03-23 14:30:00,102.95999908447266
2018-03-23 15:30:00,103.0199966430664
2018-03-23 16:30:00,103.08999633789062
2018-03-23 17:30:00,102.87999725341797
2018-03-23 18:30:00,102.55000305175781
2018-03-23 19:30:00,101.44999694824219
2018-03-26 13:30:00,103.0199966430664
2018-03-26 14:30:00,103.06999969482422
2018-03-26 15:30:00,103.44249725341797
2018-03-26 16:30:00,103.69999694824219
2018-03-26 17:30:00,104.25
2018-03-26 18:30:00,104.41000366210938
2018-03-26 19:30:00,104.93000030517578
2018-03-27 13:30:00,104.7750015258789
2018-03-27 14:30:00,104.37999725341797
