Datetime,FAST
2017-12-04 18:30:00,54.91999816894531
2017-12-04 19:30:00,55.064998626708984
2017-12-04 20:30:00,54.869998931884766
2017-12-05 14:30:00,54.619998931884766
2017-12-05 15:30:00,54.310001373291016
2017-12-05 16:30:00,54.189998626708984
2017-12-05 17:30:00,54.20000076293945
2017-12-05 18:30:00,54.029998779296875
2017-12-05 19:30:00,53.790000915527344
2017-12-05 20:30:00,53.900001525878906
2017-12-06 14:30:00,53.52000045776367
2017-12-06 15:30:00,53.61000061035156
2017-12-06 16:30:00,53.31999969482422
2017-12-06 17:30:00,53.459999084472656
2017-12-06 18:30:00,53.369998931884766
2017-12-06 19:30:00,53.38999938964844
2017-12-06 20:30:00,53.439998626708984
2017-12-07 14:30:00,53.83000183105469
2017-12-07 15:30:00,53.88999938964844
2017-12-07 16:30:00,54.130001068115234
2017-12-07 17:30:00,54.0
2017-12-07 18:30:00,53.93000030517578
2017-12-07 19:30:00,53.83000183105469
2017-12-07 20:30:00,53.83000183105469
2017-12-08 14:30:00,53.7400016784668
2017-12-08 15:30:00,53.9900016784668
2017-12-08 16:30:00,53.880001068115234
2017-12-08 17:30:00,53.7599983215332
2017-12-08 18:30:00,53.70000076293945
2017-12-08 19:30:00,53.630001068115234
2017-12-08 20:30:00,53.779998779296875
2017-12-11 14:30:00,53.880001068115234
2017-12-11 15:30:00,53.720001220703125
2017-12-11 16:30:00,53.61000061035156
2017-12-11 17:30:00,53.619998931884766
2017-12-11 18:30:00,53.63999938964844
2017-12-11 19:30:00,53.7599983215332
2017-12-11 20:30:00,53.83000183105469
2017-12-12 14:30:00,53.66999816894531
2017-12-12 15:30:00,53.47999954223633
2017-12-12 16:30:00,53.38999938964844
2017-12-12 17:30:00,53.38999938964844
2017-12-12 18:30:00,53.32500076293945
2017-12-12 19:30:00,53.119998931884766
2017-12-12 20:30:00,52.96500015258789
2017-12-13 14:30:00,53.36000061035156
2017-12-13 15:30:00,53.25
2017-12-13 16:30:00,53.29999923706055
2017-12-13 17:30:00,53.220001220703125
2017-12-13 18:30:00,53.290000915527344
2017-12-13 19:30:00,53.15999984741211
2017-12-13 20:30:00,53.130001068115234
2017-12-14 14:30:00,52.779998779296875
2017-12-14 15:30:00,52.85900115966797
2017-12-14 16:30:00,52.70000076293945
2017-12-14 17:30:00,52.849998474121094
2017-12-14 18:30:00,52.44499969482422
2017-12-14 19:30:00,52.52000045776367
2017-12-14 20:30:00,52.54999923706055
2017-12-15 14:30:00,53.599998474121094
2017-12-15 15:30:00,53.474998474121094
2017-12-15 16:30:00,53.56999969482422
2017-12-15 17:30:00,53.46500015258789
2017-12-15 18:30:00,53.46500015258789
2017-12-15 19:30:00,53.70000076293945
2017-12-15 20:30:00,53.27000045776367
2017-12-18 14:30:00,53.584999084472656
2017-12-18 15:30:00,53.422298431396484
2017-12-18 16:30:00,53.5
2017-12-18 17:30:00,53.73630142211914
2017-12-18 18:30:00,53.744998931884766
2017-12-18 19:30:00,53.72999954223633
2017-12-18 20:30:00,53.709999084472656
2017-12-19 14:30:00,53.380001068115234
2017-12-19 15:30:00,53.380001068115234
2017-12-19 16:30:00,53.349998474121094
2017-12-19 17:30:00,53.58000183105469
2017-12-19 18:30:00,53.33000183105469
2017-12-19 19:30:00,53.400001525878906
2017-12-19 20:30:00,53.31999969482422
2017-12-20 14:30:00,53.529998779296875
2017-12-20 15:30:00,53.470001220703125
2017-12-20 16:30:00,53.470001220703125
2017-12-20 17:30:00,53.77000045776367
2017-12-20 18:30:00,53.68000030517578
2017-12-20 19:30:00,53.73500061035156
2017-12-20 20:30:00,53.560001373291016
2017-12-21 14:30:00,53.5
2017-12-21 15:30:00,53.84000015258789
2017-12-21 16:30:00,53.94499969482422
2017-12-21 17:30:00,54.144100189208984
2017-12-21 18:30:00,54.209999084472656
2017-12-21 19:30:00,54.26499938964844
2017-12-21 20:30:00,54.119998931884766
2017-12-22 14:30:00,53.65999984741211
2017-12-22 15:30:00,53.9900016784668
2017-12-22 16:30:00,54.01100158691406
2017-12-22 17:30:00,54.089900970458984
2017-12-22 18:30:00,54.11000061035156
2017-12-22 19:30:00,54.01499938964844
2017-12-22 20:30:00,54.04999923706055
2017-12-26 14:30:00,54.310001373291016
2017-12-26 15:30:00,54.220001220703125
2017-12-26 16:30:00,54.130001068115234
2017-12-26 17:30:00,54.25
2017-12-26 18:30:00,54.08000183105469
2017-12-26 19:30:00,54.15999984741211
2017-12-26 20:30:00,54.130001068115234
2017-12-27 14:30:00,54.33000183105469
2017-12-27 15:30:00,54.61000061035156
2017-12-27 16:30:00,54.53900146484375
2017-12-27 17:30:00,54.659000396728516
2017-12-27 18:30:00,54.709999084472656
2017-12-27 19:30:00,54.66999816894531
2017-12-27 20:30:00,54.720001220703125
2017-12-28 14:30:00,54.720001220703125
2017-12-28 15:30:00,54.91999816894531
2017-12-28 16:30:00,54.900001525878906
2017-12-28 17:30:00,54.95000076293945
2017-12-28 18:30:00,54.86000061035156
2017-12-28 19:30:00,54.9900016784668
2017-12-28 20:30:00,55.130001068115234
2017-12-29 14:30:00,55.14899826049805
2017-12-29 15:30:00,55.15999984741211
2017-12-29 16:30:00,55.08000183105469
2017-12-29 17:30:00,55.11000061035156
2017-12-29 18:30:00,55.06999969482422
2017-12-29 19:30:00,55.060001373291016
2017-12-29 20:30:00,54.70000076293945
2018-01-02 14:30:00,54.68000030517578
2018-01-02 15:30:00,54.540000915527344
2018-01-02 16:30:00,54.29999923706055
2018-01-02 17:30:00,54.279998779296875
2018-01-02 18:30:00,54.2599983215332
2018-01-02 19:30:00,54.38990020751953
2018-01-02 20:30:00,54.540000915527344
2018-01-03 14:30:00,54.599998474121094
2018-01-03 15:30:00,54.28499984741211
2018-01-03 16:30:00,54.43000030517578
2018-01-03 17:30:00,54.400001525878906
2018-01-03 18:30:00,54.650001525878906
2018-01-03 19:30:00,54.61000061035156
2018-01-03 20:30:00,54.54999923706055
2018-01-04 14:30:00,54.68000030517578
2018-01-04 15:30:00,54.75
2018-01-04 16:30:00,54.81999969482422
2018-01-04 17:30:00,54.849998474121094
2018-01-04 18:30:00,54.900001525878906
2018-01-04 19:30:00,54.823299407958984
2018-01-04 20:30:00,54.779998779296875
2018-01-05 14:30:00,54.81999969482422
2018-01-05 15:30:00,54.939998626708984
2018-01-05 16:30:00,54.86000061035156
2018-01-05 17:30:00,54.68000030517578
2018-01-05 18:30:00,54.72999954223633
2018-01-05 19:30:00,54.90999984741211
2018-01-05 20:30:00,54.880001068115234
2018-01-08 14:30:00,54.869998931884766
2018-01-08 15:30:00,54.869998931884766
2018-01-08 16:30:00,55.050201416015625
2018-01-08 17:30:00,55.060001373291016
2018-01-08 18:30:00,55.420101165771484
2018-01-08 19:30:00,55.529998779296875
2018-01-08 20:30:00,55.470001220703125
2018-01-09 14:30:00,55.65999984741211
2018-01-09 15:30:00,55.77000045776367
2018-01-09 16:30:00,55.58000183105469
2018-01-09 17:30:00,55.77000045776367
2018-01-09 18:30:00,55.810001373291016
2018-01-09 19:30:00,55.31999969482422
2018-01-09 20:30:00,55.369998931884766
2018-01-10 14:30:00,54.5099983215332
2018-01-10 15:30:00,55.09000015258789
2018-01-10 16:30:00,54.63999938964844
2018-01-10 17:30:00,54.560001373291016
2018-01-10 18:30:00,54.744998931884766
2018-01-10 19:30:00,54.4900016784668
2018-01-10 20:30:00,54.400001525878906
2018-01-11 14:30:00,54.75
2018-01-11 15:30:00,54.58000183105469
2018-01-11 16:30:00,54.95000076293945
2018-01-11 17:30:00,55.0
2018-01-11 18:30:00,55.0
2018-01-11 19:30:00,55.09000015258789
2018-01-11 20:30:00,55.09000015258789
2018-01-12 14:30:00,55.43000030517578
2018-01-12 15:30:00,55.22650146484375
2018-01-12 16:30:00,55.35499954223633
2018-01-12 17:30:00,55.29999923706055
2018-01-12 18:30:00,55.505001068115234
2018-01-12 19:30:00,55.400001525878906
2018-01-12 20:30:00,55.59000015258789
2018-01-16 14:30:00,56.07500076293945
2018-01-16 15:30:00,56.08000183105469
2018-01-16 16:30:00,55.95000076293945
2018-01-16 17:30:00,55.900001525878906
2018-01-16 18:30:00,55.38999938964844
2018-01-16 19:30:00,55.439998626708984
2018-01-16 20:30:00,55.439998626708984
2018-01-17 14:30:00,53.685001373291016
2018-01-17 15:30:00,51.939998626708984
2018-01-17 16:30:00,51.720001220703125
2018-01-17 17:30:00,52.275001525878906
2018-01-17 18:30:00,52.220001220703125
2018-01-17 19:30:00,52.290000915527344
2018-01-17 20:30:00,52.20000076293945
2018-01-18 14:30:00,53.29999923706055
2018-01-18 15:30:00,53.400001525878906
2018-01-18 16:30:00,53.439998626708984
2018-01-18 17:30:00,53.41999816894531
2018-01-18 18:30:00,53.599998474121094
2018-01-18 19:30:00,53.32609939575195
2018-01-18 20:30:00,53.27000045776367
2018-01-19 14:30:00,53.56999969482422
2018-01-19 15:30:00,53.58000183105469
2018-01-19 16:30:00,53.52000045776367
2018-01-19 17:30:00,53.59000015258789
2018-01-19 18:30:00,53.810001373291016
2018-01-19 19:30:00,53.599998474121094
2018-01-19 20:30:00,53.75
2018-01-22 14:30:00,53.72999954223633
