Datetime,CMCSA
2017-12-14 19:30:00,39.16999816894531
2017-12-14 20:30:00,39.130001068115234
2017-12-15 14:30:00,39.375
2017-12-15 15:30:00,39.2400016784668
2017-12-15 16:30:00,39.189998626708984
2017-12-15 17:30:00,39.22999954223633
2017-12-15 18:30:00,39.59000015258789
2017-12-15 19:30:00,39.724998474121094
2017-12-15 20:30:00,39.63999938964844
2017-12-18 14:30:00,39.709999084472656
2017-12-18 15:30:00,39.685001373291016
2017-12-18 16:30:00,39.685001373291016
2017-12-18 17:30:00,39.54999923706055
2017-12-18 18:30:00,39.61000061035156
2017-12-18 19:30:00,39.58000183105469
2017-12-18 20:30:00,39.560001373291016
2017-12-19 14:30:00,39.189998626708984
2017-12-19 15:30:00,39.150001525878906
2017-12-19 16:30:00,38.94499969482422
2017-12-19 17:30:00,39.04999923706055
2017-12-19 18:30:00,39.11000061035156
2017-12-19 19:30:00,39.185001373291016
2017-12-19 20:30:00,39.130001068115234
2017-12-20 14:30:00,39.220001220703125
2017-12-20 15:30:00,39.29999923706055
2017-12-20 16:30:00,39.310001373291016
2017-12-20 17:30:00,39.540000915527344
2017-12-20 18:30:00,39.4900016784668
2017-12-20 19:30:00,39.51499938964844
2017-12-20 20:30:00,39.380001068115234
2017-12-21 14:30:00,39.66999816894531
2017-12-21 15:30:00,40.2400016784668
2017-12-21 16:30:00,40.63999938964844
2017-12-21 17:30:00,40.81999969482422
2017-12-21 18:30:00,40.974998474121094
2017-12-21 19:30:00,40.95000076293945
2017-12-21 20:30:00,40.83000183105469
2017-12-22 14:30:00,41.06999969482422
2017-12-22 15:30:00,40.72999954223633
2017-12-22 16:30:00,40.650001525878906
2017-12-22 17:30:00,40.709999084472656
2017-12-22 18:30:00,40.70000076293945
2017-12-22 19:30:00,40.724998474121094
2017-12-22 20:30:00,40.790000915527344
2017-12-26 14:30:00,40.720001220703125
2017-12-26 15:30:00,40.845001220703125
2017-12-26 16:30:00,40.88999938964844
2017-12-26 17:30:00,40.869998931884766
2017-12-26 18:30:00,40.75
2017-12-26 19:30:00,40.749900817871094
2017-12-26 20:30:00,40.81999969482422
2017-12-27 14:30:00,40.564998626708984
2017-12-27 15:30:00,40.34000015258789
2017-12-27 16:30:00,40.345001220703125
2017-12-27 17:30:00,40.369998931884766
2017-12-27 18:30:00,40.40999984741211
2017-12-27 19:30:00,40.320098876953125
2017-12-27 20:30:00,40.40999984741211
2017-12-28 14:30:00,40.189998626708984
2017-12-28 15:30:00,40.150001525878906
2017-12-28 16:30:00,40.189998626708984
2017-12-28 17:30:00,40.15999984741211
2017-12-28 18:30:00,40.20000076293945
2017-12-28 19:30:00,40.23500061035156
2017-12-28 20:30:00,40.290000915527344
2017-12-29 14:30:00,40.27000045776367
2017-12-29 15:30:00,40.209999084472656
2017-12-29 16:30:00,40.25
2017-12-29 17:30:00,40.17499923706055
2017-12-29 18:30:00,40.15999984741211
2017-12-29 19:30:00,40.244998931884766
2017-12-29 20:30:00,40.06999969482422
2018-01-02 14:30:00,40.68000030517578
2018-01-02 15:30:00,40.86000061035156
2018-01-02 16:30:00,40.93009948730469
2018-01-02 17:30:00,40.935001373291016
2018-01-02 18:30:00,40.959999084472656
2018-01-02 19:30:00,41.0099983215332
2018-01-02 20:30:00,41.060001373291016
2018-01-03 14:30:00,41.056800842285156
2018-01-03 15:30:00,40.650001525878906
2018-01-03 16:30:00,40.529998779296875
2018-01-03 17:30:00,40.33000183105469
2018-01-03 18:30:00,40.09000015258789
2018-01-03 19:30:00,40.16999816894531
2018-01-03 20:30:00,40.38999938964844
2018-01-04 14:30:00,40.224998474121094
2018-01-04 15:30:00,40.154998779296875
2018-01-04 16:30:00,40.400001525878906
2018-01-04 17:30:00,40.5
2018-01-04 18:30:00,40.55500030517578
2018-01-04 19:30:00,40.66999816894531
2018-01-04 20:30:00,40.66999816894531
2018-01-05 14:30:00,40.5099983215332
2018-01-05 15:30:00,40.625
2018-01-05 16:30:00,40.60100173950195
2018-01-05 17:30:00,40.64099884033203
2018-01-05 18:30:00,40.689998626708984
2018-01-05 19:30:00,40.79999923706055
2018-01-05 20:30:00,41.0099983215332
2018-01-08 14:30:00,40.69499969482422
2018-01-08 15:30:00,40.595001220703125
2018-01-08 16:30:00,40.380001068115234
2018-01-08 17:30:00,40.45500183105469
2018-01-08 18:30:00,40.459999084472656
2018-01-08 19:30:00,40.41379928588867
2018-01-08 20:30:00,40.45000076293945
2018-01-09 14:30:00,40.900001525878906
2018-01-09 15:30:00,40.96500015258789
2018-01-09 16:30:00,40.900001525878906
2018-01-09 17:30:00,40.93000030517578
2018-01-09 18:30:00,40.84270095825195
2018-01-09 19:30:00,40.70000076293945
2018-01-09 20:30:00,40.63999938964844
2018-01-10 14:30:00,40.349700927734375
2018-01-10 15:30:00,40.77000045776367
2018-01-10 16:30:00,40.75
2018-01-10 17:30:00,40.7599983215332
2018-01-10 18:30:00,40.744998931884766
2018-01-10 19:30:00,40.75
2018-01-10 20:30:00,41.09000015258789
2018-01-11 14:30:00,41.595001220703125
2018-01-11 15:30:00,41.619998931884766
2018-01-11 16:30:00,41.90999984741211
2018-01-11 17:30:00,42.290000915527344
2018-01-11 18:30:00,42.32500076293945
2018-01-11 19:30:00,42.459999084472656
2018-01-11 20:30:00,42.599998474121094
2018-01-12 14:30:00,42.125
2018-01-12 15:30:00,42.21500015258789
2018-01-12 16:30:00,42.22999954223633
2018-01-12 17:30:00,42.282100677490234
2018-01-12 18:30:00,42.28499984741211
2018-01-12 19:30:00,42.29999923706055
2018-01-12 20:30:00,42.42499923706055
2018-01-16 14:30:00,42.20000076293945
2018-01-16 15:30:00,42.25
2018-01-16 16:30:00,42.11000061035156
2018-01-16 17:30:00,42.03300094604492
2018-01-16 18:30:00,42.04499816894531
2018-01-16 19:30:00,41.90999984741211
2018-01-16 20:30:00,41.810001373291016
2018-01-17 14:30:00,41.51499938964844
2018-01-17 15:30:00,41.494998931884766
2018-01-17 16:30:00,41.52000045776367
2018-01-17 17:30:00,41.630001068115234
2018-01-17 18:30:00,41.78499984741211
2018-01-17 19:30:00,41.65999984741211
2018-01-17 20:30:00,41.68000030517578
2018-01-18 14:30:00,41.779998779296875
2018-01-18 15:30:00,41.560001373291016
2018-01-18 16:30:00,41.599998474121094
2018-01-18 17:30:00,41.71419906616211
2018-01-18 18:30:00,41.709999084472656
2018-01-18 19:30:00,41.77000045776367
2018-01-18 20:30:00,41.84000015258789
2018-01-19 14:30:00,41.90999984741211
2018-01-19 15:30:00,42.290000915527344
2018-01-19 16:30:00,42.41999816894531
2018-01-19 17:30:00,42.439998626708984
2018-01-19 18:30:00,42.51499938964844
2018-01-19 19:30:00,42.51499938964844
2018-01-19 20:30:00,42.5099983215332
2018-01-22 14:30:00,42.6150016784668
2018-01-22 15:30:00,42.529998779296875
2018-01-22 16:30:00,42.869998931884766
2018-01-22 17:30:00,42.790000915527344
2018-01-22 18:30:00,42.849998474121094
2018-01-22 19:30:00,42.73500061035156
2018-01-22 20:30:00,42.875
2018-01-23 14:30:00,42.349998474121094
2018-01-23 15:30:00,42.15999984741211
2018-01-23 16:30:00,42.099998474121094
2018-01-23 17:30:00,41.994998931884766
2018-01-23 18:30:00,42.20000076293945
2018-01-23 19:30:00,42.310001373291016
2018-01-23 20:30:00,42.439998626708984
2018-01-24 14:30:00,42.849998474121094
2018-01-24 15:30:00,42.29499816894531
2018-01-24 16:30:00,41.790000915527344
2018-01-24 17:30:00,42.70000076293945
2018-01-24 18:30:00,42.5099983215332
2018-01-24 19:30:00,42.40999984741211
2018-01-24 20:30:00,42.9900016784668
2018-01-25 14:30:00,42.310001373291016
2018-01-25 15:30:00,42.334999084472656
2018-01-25 16:30:00,42.27000045776367
2018-01-25 17:30:00,42.029998779296875
2018-01-25 18:30:00,42.29999923706055
2018-01-25 19:30:00,42.220001220703125
2018-01-25 20:30:00,42.130001068115234
2018-01-26 14:30:00,42.09000015258789
2018-01-26 15:30:00,42.16999816894531
2018-01-26 16:30:00,42.42499923706055
2018-01-26 17:30:00,42.58000183105469
2018-01-26 18:30:00,42.5
2018-01-26 19:30:00,42.63999938964844
2018-01-26 20:30:00,42.7599983215332
2018-01-29 14:30:00,41.810001373291016
2018-01-29 15:30:00,42.02619934082031
2018-01-29 16:30:00,42.13999938964844
2018-01-29 17:30:00,42.310001373291016
2018-01-29 18:30:00,42.279998779296875
2018-01-29 19:30:00,42.119998931884766
2018-01-29 20:30:00,41.95000076293945
2018-01-30 14:30:00,41.869998931884766
2018-01-30 15:30:00,42.06999969482422
2018-01-30 16:30:00,42.093101501464844
2018-01-30 17:30:00,42.125
2018-01-30 18:30:00,42.38999938964844
2018-01-30 19:30:00,42.3650016784668
2018-01-30 20:30:00,42.34000015258789
2018-01-31 14:30:00,42.60499954223633
2018-01-31 15:30:00,42.380001068115234
2018-01-31 16:30:00,42.29499816894531
2018-01-31 17:30:00,42.369998931884766
2018-01-31 18:30:00,42.369998931884766
2018-01-31 19:30:00,42.470001220703125
2018-01-31 20:30:00,42.56999969482422
2018-02-01 14:30:00,42.380001068115234
2018-02-01 15:30:00,42.224998474121094
2018-02-01 16:30:00,42.38999938964844
2018-02-01 17:30:00,42.40999984741211
2018-02-01 18:30:00,42.35499954223633
2018-02-01 19:30:00,42.09000015258789
2018-02-01 20:30:00,41.900001525878906
2018-02-02 14:30:00,41.630001068115234
2018-02-02 15:30:00,41.790000915527344
2018-02-02 16:30:00,41.595001220703125
2018-02-02 17:30:00,41.349998474121094
2018-02-02 18:30:00,40.869998931884766
2018-02-02 19:30:00,41.13999938964844
2018-02-02 20:30:00,41.11000061035156
2018-02-05 14:30:00,41.02000045776367
2018-02-05 15:30:00,40.90999984741211
2018-02-05 16:30:00,40.20000076293945
2018-02-05 17:30:00,40.25
2018-02-05 18:30:00,39.91999816894531
2018-02-05 19:30:00,39.77000045776367
2018-02-05 20:30:00,39.25
2018-02-06 14:30:00,39.119998931884766
2018-02-06 15:30:00,39.0099983215332
2018-02-06 16:30:00,39.13999938964844
2018-02-06 17:30:00,39.34000015258789
2018-02-06 18:30:00,38.79999923706055
2018-02-06 19:30:00,39.47999954223633
2018-02-06 20:30:00,39.68000030517578
2018-02-07 14:30:00,39.775001525878906
2018-02-07 15:30:00,40.0
2018-02-07 16:30:00,40.375
2018-02-07 17:30:00,40.029998779296875
2018-02-07 18:30:00,40.310001373291016
2018-02-07 19:30:00,40.244998931884766
2018-02-07 20:30:00,40.15999984741211
2018-02-08 14:30:00,39.68000030517578
2018-02-08 15:30:00,39.310001373291016
2018-02-08 16:30:00,39.060001373291016
2018-02-08 17:30:00,38.9900016784668
2018-02-08 18:30:00,39.209999084472656
2018-02-08 19:30:00,38.970001220703125
2018-02-08 20:30:00,38.18000030517578
2018-02-09 14:30:00,38.59000015258789
2018-02-09 15:30:00,38.22999954223633
2018-02-09 16:30:00,37.650001525878906
2018-02-09 17:30:00,37.64500045776367
2018-02-09 18:30:00,38.13999938964844
2018-02-09 19:30:00,38.18000030517578
2018-02-09 20:30:00,38.540000915527344
2018-02-12 14:30:00,38.56999969482422
2018-02-12 15:30:00,38.369998931884766
2018-02-12 16:30:00,38.559898376464844
2018-02-12 17:30:00,38.369998931884766
2018-02-12 18:30:00,38.4900016784668
2018-02-12 19:30:00,38.59000015258789
2018-02-12 20:30:00,38.54999923706055
2018-02-13 14:30:00,38.752498626708984
2018-02-13 15:30:00,38.63999938964844
2018-02-13 16:30:00,38.599998474121094
2018-02-13 17:30:00,38.68000030517578
2018-02-13 18:30:00,38.849998474121094
2018-02-13 19:30:00,39.04999923706055
2018-02-13 20:30:00,38.970001220703125
2018-02-14 14:30:00,39.279998779296875
2018-02-14 15:30:00,38.9900016784668
2018-02-14 16:30:00,39.20989990234375
2018-02-14 17:30:00,39.47999954223633
2018-02-14 18:30:00,39.400001525878906
2018-02-14 19:30:00,39.48249816894531
2018-02-14 20:30:00,39.41999816894531
2018-02-15 14:30:00,39.494998931884766
2018-02-15 15:30:00,39.5099983215332
2018-02-15 16:30:00,39.72999954223633
2018-02-15 17:30:00,39.94499969482422
2018-02-15 18:30:00,39.9900016784668
2018-02-15 19:30:00,39.869998931884766
2018-02-15 20:30:00,40.09000015258789
2018-02-16 14:30:00,40.1349983215332
2018-02-16 15:30:00,40.20500183105469
2018-02-16 16:30:00,40.404998779296875
2018-02-16 17:30:00,39.79999923706055
2018-02-16 18:30:00,39.790000915527344
2018-02-16 19:30:00,39.849998474121094
2018-02-16 20:30:00,39.79999923706055
2018-02-20 14:30:00,39.25
2018-02-20 15:30:00,39.369998931884766
2018-02-20 16:30:00,39.43000030517578
2018-02-20 17:30:00,39.33000183105469
2018-02-20 18:30:00,39.470001220703125
2018-02-20 19:30:00,39.45500183105469
2018-02-20 20:30:00,39.459999084472656
2018-02-21 14:30:00,39.43000030517578
2018-02-21 15:30:00,39.6150016784668
2018-02-21 16:30:00,39.31999969482422
2018-02-21 17:30:00,39.36000061035156
2018-02-21 18:30:00,39.56999969482422
2018-02-21 19:30:00,39.349998474121094
2018-02-21 20:30:00,39.0099983215332
2018-02-22 14:30:00,39.22999954223633
2018-02-22 15:30:00,39.45000076293945
2018-02-22 16:30:00,39.380001068115234
2018-02-22 17:30:00,39.084999084472656
2018-02-22 18:30:00,39.20000076293945
2018-02-22 19:30:00,38.970001220703125
2018-02-22 20:30:00,38.810001373291016
2018-02-23 14:30:00,38.915000915527344
2018-02-23 15:30:00,39.130001068115234
2018-02-23 16:30:00,39.27000045776367
2018-02-23 17:30:00,39.2244987487793
2018-02-23 18:30:00,39.34000015258789
2018-02-23 19:30:00,39.540000915527344
2018-02-23 20:30:00,39.5099983215332
2018-02-26 14:30:00,39.47999954223633
2018-02-26 15:30:00,39.52000045776367
2018-02-26 16:30:00,39.494998931884766
2018-02-26 17:30:00,39.47999954223633
2018-02-26 18:30:00,39.54999923706055
2018-02-26 19:30:00,39.56999969482422
2018-02-26 20:30:00,39.5890007019043
2018-02-27 14:30:00,37.51459884643555
2018-02-27 15:30:00,37.13999938964844
2018-02-27 16:30:00,37.150001525878906
2018-02-27 17:30:00,37.39899826049805
2018-02-27 18:30:00,37.14500045776367
2018-02-27 19:30:00,37.02000045776367
2018-02-27 20:30:00,36.63999938964844
2018-02-28 14:30:00,36.38999938964844
2018-02-28 15:30:00,36.95000076293945
2018-02-28 16:30:00,36.91999816894531
2018-02-28 17:30:00,36.98500061035156
2018-02-28 18:30:00,36.86000061035156
2018-02-28 19:30:00,36.65999984741211
2018-02-28 20:30:00,36.21500015258789
2018-03-01 14:30:00,36.630001068115234
2018-03-01 15:30:00,36.625
2018-03-01 16:30:00,36.4900016784668
2018-03-01 17:30:00,36.349998474121094
2018-03-01 18:30:00,36.36000061035156
2018-03-01 19:30:00,36.45000076293945
2018-03-01 20:30:00,36.54610061645508
2018-03-02 14:30:00,36.25
2018-03-02 15:30:00,36.275001525878906
2018-03-02 16:30:00,36.25
2018-03-02 17:30:00,36.20000076293945
2018-03-02 18:30:00,36.279998779296875
2018-03-02 19:30:00,36.2400016784668
2018-03-02 20:30:00,36.4900016784668
2018-03-05 14:30:00,36.33000183105469
2018-03-05 15:30:00,36.630001068115234
2018-03-05 16:30:00,37.04999923706055
2018-03-05 17:30:00,36.814998626708984
2018-03-05 18:30:00,36.788299560546875
2018-03-05 19:30:00,36.959999084472656
2018-03-05 20:30:00,36.779998779296875
2018-03-06 14:30:00,36.83000183105469
2018-03-06 15:30:00,36.56999969482422
2018-03-06 16:30:00,36.70000076293945
2018-03-06 17:30:00,36.68000030517578
2018-03-06 18:30:00,36.790000915527344
2018-03-06 19:30:00,36.779998779296875
2018-03-06 20:30:00,36.86000061035156
2018-03-07 14:30:00,36.56999969482422
2018-03-07 15:30:00,36.599998474121094
2018-03-07 16:30:00,36.16999816894531
2018-03-07 17:30:00,36.18000030517578
2018-03-07 18:30:00,36.2599983215332
2018-03-07 19:30:00,36.16999816894531
2018-03-07 20:30:00,36.130001068115234
2018-03-08 14:30:00,36.58000183105469
2018-03-08 15:30:00,36.70439910888672
2018-03-08 16:30:00,36.626800537109375
2018-03-08 17:30:00,36.685001373291016
2018-03-08 18:30:00,36.79999923706055
2018-03-08 19:30:00,36.935001373291016
2018-03-08 20:30:00,36.88999938964844
2018-03-09 14:30:00,36.70500183105469
2018-03-09 15:30:00,36.720001220703125
2018-03-09 16:30:00,36.709999084472656
2018-03-09 17:30:00,36.76499938964844
2018-03-09 18:30:00,36.849998474121094
2018-03-09 19:30:00,36.880001068115234
2018-03-09 20:30:00,37.130001068115234
2018-03-12 13:30:00,37.07099914550781
2018-03-12 14:30:00,36.9900016784668
2018-03-12 15:30:00,37.02000045776367
2018-03-12 16:30:00,36.939998626708984
2018-03-12 17:30:00,36.923099517822266
2018-03-12 18:30:00,37.04999923706055
2018-03-12 19:30:00,36.97999954223633
2018-03-13 13:30:00,36.78499984741211
2018-03-13 14:30:00,36.619998931884766
2018-03-13 15:30:00,36.4900016784668
2018-03-13 16:30:00,36.56999969482422
2018-03-13 17:30:00,36.40999984741211
2018-03-13 18:30:00,36.290000915527344
2018-03-13 19:30:00,36.41999816894531
2018-03-14 13:30:00,36.22999954223633
2018-03-14 14:30:00,36.15999984741211
2018-03-14 15:30:00,36.08000183105469
2018-03-14 16:30:00,36.16999816894531
2018-03-14 17:30:00,36.10499954223633
2018-03-14 18:30:00,36.0
2018-03-14 19:30:00,36.02000045776367
2018-03-15 13:30:00,36.150001525878906
2018-03-15 14:30:00,36.275001525878906
2018-03-15 15:30:00,36.20000076293945
2018-03-15 16:30:00,36.09000015258789
2018-03-15 17:30:00,36.154998779296875
2018-03-15 18:30:00,36.189998626708984
2018-03-15 19:30:00,36.13999938964844
2018-03-16 13:30:00,36.56999969482422
2018-03-16 14:30:00,36.540000915527344
2018-03-16 15:30:00,36.19499969482422
2018-03-16 16:30:00,36.099998474121094
2018-03-16 17:30:00,35.994998931884766
2018-03-16 18:30:00,35.880001068115234
2018-03-16 19:30:00,35.81999969482422
2018-03-19 13:30:00,35.54999923706055
2018-03-19 14:30:00,35.345001220703125
2018-03-19 15:30:00,35.0
2018-03-19 16:30:00,34.970001220703125
2018-03-19 17:30:00,35.0099983215332
2018-03-19 18:30:00,35.20000076293945
2018-03-19 19:30:00,35.310001373291016
2018-03-20 13:30:00,34.9900016784668
2018-03-20 14:30:00,34.880001068115234
2018-03-20 15:30:00,34.88600158691406
2018-03-20 16:30:00,34.834999084472656
2018-03-20 17:30:00,34.810001373291016
2018-03-20 18:30:00,34.650001525878906
2018-03-20 19:30:00,34.58000183105469
2018-03-21 13:30:00,34.76499938964844
2018-03-21 14:30:00,34.939998626708984
2018-03-21 15:30:00,34.90999984741211
2018-03-21 16:30:00,34.77000045776367
2018-03-21 17:30:00,34.779998779296875
2018-03-21 18:30:00,34.70000076293945
2018-03-21 19:30:00,34.47999954223633
2018-03-22 13:30:00,33.650001525878906
2018-03-22 14:30:00,33.525001525878906
2018-03-22 15:30:00,33.6349983215332
2018-03-22 16:30:00,33.70000076293945
2018-03-22 17:30:00,33.560001373291016
2018-03-22 18:30:00,33.47999954223633
2018-03-22 19:30:00,33.220001220703125
2018-03-23 13:30:00,33.599998474121094
2018-03-23 14:30:00,33.56999969482422
2018-03-23 15:30:00,33.5099983215332
2018-03-23 16:30:00,33.5099983215332
2018-03-23 17:30:00,33.4900016784668
2018-03-23 18:30:00,33.40999984741211
2018-03-23 19:30:00,33.16999816894531
2018-03-26 13:30:00,33.07500076293945
2018-03-26 14:30:00,32.76499938964844
2018-03-26 15:30:00,33.10599899291992
2018-03-26 16:30:00,33.15999984741211
2018-03-26 17:30:00,33.244998931884766
2018-03-26 18:30:00,33.345001220703125
2018-03-26 19:30:00,33.54999923706055
2018-03-27 13:30:00,33.54999923706055
2018-03-27 14:30:00,33.38999938964844
