Datetime,XLNX
2017-12-04 17:30:00,68.62999725341797
2017-12-04 18:30:00,68.4800033569336
2017-12-04 19:30:00,68.31999969482422
2017-12-04 20:30:00,68.16000366210938
2017-12-05 14:30:00,68.91000366210938
2017-12-05 15:30:00,69.0
2017-12-05 16:30:00,68.86000061035156
2017-12-05 17:30:00,68.7699966430664
2017-12-05 18:30:00,68.66000366210938
2017-12-05 19:30:00,68.58999633789062
2017-12-05 20:30:00,68.41999816894531
2017-12-06 14:30:00,68.69000244140625
2017-12-06 15:30:00,68.44999694824219
2017-12-06 16:30:00,68.15499877929688
2017-12-06 17:30:00,68.2699966430664
2017-12-06 18:30:00,68.37999725341797
2017-12-06 19:30:00,68.37000274658203
2017-12-06 20:30:00,68.37000274658203
2017-12-07 14:30:00,69.05999755859375
2017-12-07 15:30:00,69.44999694824219
2017-12-07 16:30:00,69.43000030517578
2017-12-07 17:30:00,69.27999877929688
2017-12-07 18:30:00,69.0199966430664
2017-12-07 19:30:00,69.29000091552734
2017-12-07 20:30:00,69.01000213623047
2017-12-08 14:30:00,69.12999725341797
2017-12-08 15:30:00,68.83999633789062
2017-12-08 16:30:00,69.08999633789062
2017-12-08 17:30:00,69.04419708251953
2017-12-08 18:30:00,68.72000122070312
2017-12-08 19:30:00,68.61000061035156
2017-12-08 20:30:00,68.55000305175781
2017-12-11 14:30:00,67.95999908447266
2017-12-11 15:30:00,68.05000305175781
2017-12-11 16:30:00,68.18000030517578
2017-12-11 17:30:00,68.08999633789062
2017-12-11 18:30:00,68.16500091552734
2017-12-11 19:30:00,68.16000366210938
2017-12-11 20:30:00,68.37000274658203
2017-12-12 14:30:00,67.9800033569336
2017-12-12 15:30:00,68.25
2017-12-12 16:30:00,67.9800033569336
2017-12-12 17:30:00,67.93499755859375
2017-12-12 18:30:00,67.93000030517578
2017-12-12 19:30:00,67.83000183105469
2017-12-12 20:30:00,67.69999694824219
2017-12-13 14:30:00,68.30000305175781
2017-12-13 15:30:00,68.29000091552734
2017-12-13 16:30:00,68.41000366210938
2017-12-13 17:30:00,68.3499984741211
2017-12-13 18:30:00,68.43000030517578
2017-12-13 19:30:00,68.2300033569336
2017-12-13 20:30:00,68.05000305175781
2017-12-14 14:30:00,68.2699966430664
2017-12-14 15:30:00,68.47000122070312
2017-12-14 16:30:00,68.54000091552734
2017-12-14 17:30:00,68.47000122070312
2017-12-14 18:30:00,68.08999633789062
2017-12-14 19:30:00,68.05000305175781
2017-12-14 20:30:00,68.05999755859375
2017-12-15 14:30:00,68.05999755859375
2017-12-15 15:30:00,68.55000305175781
2017-12-15 16:30:00,68.80000305175781
2017-12-15 17:30:00,68.56999969482422
2017-12-15 18:30:00,68.52999877929688
2017-12-15 19:30:00,68.08000183105469
2017-12-15 20:30:00,67.98999786376953
2017-12-18 14:30:00,68.91999816894531
2017-12-18 15:30:00,68.9800033569336
2017-12-18 16:30:00,69.33000183105469
2017-12-18 17:30:00,69.22000122070312
2017-12-18 18:30:00,69.19999694824219
2017-12-18 19:30:00,69.2300033569336
2017-12-18 20:30:00,69.54000091552734
2017-12-19 14:30:00,70.06999969482422
2017-12-19 15:30:00,70.33999633789062
2017-12-19 16:30:00,70.08999633789062
2017-12-19 17:30:00,70.01000213623047
2017-12-19 18:30:00,70.375
2017-12-19 19:30:00,69.97000122070312
2017-12-19 20:30:00,69.79000091552734
2017-12-20 14:30:00,69.61000061035156
2017-12-20 15:30:00,69.72000122070312
2017-12-20 16:30:00,69.80999755859375
2017-12-20 17:30:00,69.69000244140625
2017-12-20 18:30:00,69.19999694824219
2017-12-20 19:30:00,68.91000366210938
2017-12-20 20:30:00,68.98999786376953
2017-12-21 14:30:00,68.93000030517578
2017-12-21 15:30:00,69.0
2017-12-21 16:30:00,68.80999755859375
2017-12-21 17:30:00,68.9800033569336
2017-12-21 18:30:00,68.70999908447266
2017-12-21 19:30:00,68.46499633789062
2017-12-21 20:30:00,68.36000061035156
2017-12-22 14:30:00,68.33000183105469
2017-12-22 15:30:00,67.9800033569336
2017-12-22 16:30:00,68.0250015258789
2017-12-22 17:30:00,68.12999725341797
2017-12-22 18:30:00,68.0999984741211
2017-12-22 19:30:00,67.9800033569336
2017-12-22 20:30:00,67.9000015258789
2017-12-26 14:30:00,67.42500305175781
2017-12-26 15:30:00,67.62999725341797
2017-12-26 16:30:00,67.69999694824219
2017-12-26 17:30:00,67.6500015258789
2017-12-26 18:30:00,67.66999816894531
2017-12-26 19:30:00,67.62999725341797
2017-12-26 20:30:00,67.5999984741211
2017-12-27 14:30:00,67.91999816894531
2017-12-27 15:30:00,67.91999816894531
2017-12-27 16:30:00,67.98999786376953
2017-12-27 17:30:00,67.93000030517578
2017-12-27 18:30:00,67.9800033569336
2017-12-27 19:30:00,67.8499984741211
2017-12-27 20:30:00,67.9000015258789
2017-12-28 14:30:00,68.08000183105469
2017-12-28 15:30:00,68.29000091552734
2017-12-28 16:30:00,68.22000122070312
2017-12-28 17:30:00,68.23999786376953
2017-12-28 18:30:00,68.33999633789062
2017-12-28 19:30:00,68.36000061035156
2017-12-28 20:30:00,68.48999786376953
2017-12-29 14:30:00,67.98500061035156
2017-12-29 15:30:00,68.01000213623047
2017-12-29 16:30:00,67.91500091552734
2017-12-29 17:30:00,67.91829681396484
2017-12-29 18:30:00,67.9000015258789
2017-12-29 19:30:00,67.63999938964844
2017-12-29 20:30:00,67.43000030517578
2018-01-02 14:30:00,67.94999694824219
2018-01-02 15:30:00,68.31999969482422
2018-01-02 16:30:00,68.19000244140625
2018-01-02 17:30:00,68.0
2018-01-02 18:30:00,67.69999694824219
2018-01-02 19:30:00,67.80000305175781
2018-01-02 20:30:00,67.87000274658203
2018-01-03 14:30:00,68.94000244140625
2018-01-03 15:30:00,69.30500030517578
2018-01-03 16:30:00,69.25
2018-01-03 17:30:00,69.30000305175781
2018-01-03 18:30:00,69.38999938964844
2018-01-03 19:30:00,69.30999755859375
2018-01-03 20:30:00,69.25
2018-01-04 14:30:00,69.94999694824219
2018-01-04 15:30:00,70.26000213623047
2018-01-04 16:30:00,70.7300033569336
2018-01-04 17:30:00,70.7699966430664
2018-01-04 18:30:00,70.5999984741211
2018-01-04 19:30:00,70.69000244140625
2018-01-04 20:30:00,70.5
2018-01-05 14:30:00,73.34719848632812
2018-01-05 15:30:00,73.93000030517578
2018-01-05 16:30:00,74.02999877929688
2018-01-05 17:30:00,74.10030364990234
2018-01-05 18:30:00,74.3499984741211
2018-01-05 19:30:00,74.12999725341797
2018-01-05 20:30:00,74.1500015258789
2018-01-08 14:30:00,73.56999969482422
2018-01-08 15:30:00,74.12000274658203
2018-01-08 16:30:00,74.2699966430664
2018-01-08 17:30:00,74.36000061035156
2018-01-08 18:30:00,74.66000366210938
2018-01-08 19:30:00,74.66000366210938
2018-01-08 20:30:00,74.63999938964844
2018-01-09 14:30:00,74.79000091552734
2018-01-09 15:30:00,74.86000061035156
2018-01-09 16:30:00,74.8499984741211
2018-01-09 17:30:00,75.06999969482422
2018-01-09 18:30:00,75.02999877929688
2018-01-09 19:30:00,75.01000213623047
2018-01-09 20:30:00,74.83999633789062
