Datetime,NXPI
2017-12-07 17:30:00,114.61000061035156
2017-12-07 18:30:00,114.5999984741211
2017-12-07 19:30:00,115.04499816894531
2017-12-07 20:30:00,115.08999633789062
2017-12-08 14:30:00,115.58999633789062
2017-12-08 15:30:00,115.75
2017-12-08 16:30:00,115.80500030517578
2017-12-08 17:30:00,115.66000366210938
2017-12-08 18:30:00,115.54000091552734
2017-12-08 19:30:00,115.5199966430664
2017-12-08 20:30:00,115.33999633789062
2017-12-11 14:30:00,115.88999938964844
2017-12-11 15:30:00,115.9800033569336
2017-12-11 16:30:00,116.22000122070312
2017-12-11 17:30:00,116.08000183105469
2017-12-11 18:30:00,115.9000015258789
2017-12-11 19:30:00,115.75
2017-12-11 20:30:00,115.81999969482422
2017-12-12 14:30:00,115.84300231933594
2017-12-12 15:30:00,115.80999755859375
2017-12-12 16:30:00,115.80000305175781
2017-12-12 17:30:00,115.69999694824219
2017-12-12 18:30:00,115.76000213623047
2017-12-12 19:30:00,115.62000274658203
2017-12-12 20:30:00,115.62999725341797
2017-12-13 14:30:00,115.62999725341797
2017-12-13 15:30:00,115.88999938964844
2017-12-13 16:30:00,115.88999938964844
2017-12-13 17:30:00,115.98500061035156
2017-12-13 18:30:00,115.91999816894531
2017-12-13 19:30:00,115.9000015258789
2017-12-13 20:30:00,116.05000305175781
2017-12-14 14:30:00,115.98999786376953
2017-12-14 15:30:00,115.94000244140625
2017-12-14 16:30:00,115.86000061035156
2017-12-14 17:30:00,115.8499984741211
2017-12-14 18:30:00,115.875
2017-12-14 19:30:00,115.83999633789062
2017-12-14 20:30:00,115.9000015258789
2017-12-15 14:30:00,115.95010375976562
2017-12-15 15:30:00,116.02999877929688
2017-12-15 16:30:00,116.06999969482422
2017-12-15 17:30:00,116.01000213623047
2017-12-15 18:30:00,116.0999984741211
2017-12-15 19:30:00,116.05999755859375
2017-12-15 20:30:00,116.27999877929688
2017-12-18 14:30:00,116.55000305175781
2017-12-18 15:30:00,116.5999984741211
2017-12-18 16:30:00,116.49220275878906
2017-12-18 17:30:00,116.57499694824219
2017-12-18 18:30:00,116.5999984741211
2017-12-18 19:30:00,116.72000122070312
2017-12-18 20:30:00,116.9000015258789
2017-12-19 14:30:00,116.87000274658203
2017-12-19 15:30:00,116.75
2017-12-19 16:30:00,116.51000213623047
2017-12-19 17:30:00,116.44999694824219
2017-12-19 18:30:00,116.61000061035156
2017-12-19 19:30:00,116.54000091552734
2017-12-19 20:30:00,116.51000213623047
2017-12-20 14:30:00,116.56999969482422
2017-12-20 15:30:00,116.56500244140625
2017-12-20 16:30:00,116.76000213623047
2017-12-20 17:30:00,116.72000122070312
2017-12-20 18:30:00,116.77999877929688
2017-12-20 19:30:00,116.7300033569336
2017-12-20 20:30:00,116.73999786376953
2017-12-21 14:30:00,116.63999938964844
2017-12-21 15:30:00,116.72010040283203
2017-12-21 16:30:00,116.80000305175781
2017-12-21 17:30:00,116.7699966430664
2017-12-21 18:30:00,116.77999877929688
2017-12-21 19:30:00,116.83999633789062
2017-12-21 20:30:00,116.70999908447266
2017-12-22 14:30:00,116.83000183105469
2017-12-22 15:30:00,116.7300033569336
2017-12-22 16:30:00,116.7300033569336
2017-12-22 17:30:00,116.99500274658203
2017-12-22 18:30:00,116.76000213623047
2017-12-22 19:30:00,116.79000091552734
2017-12-22 20:30:00,116.7300033569336
2017-12-26 14:30:00,116.62999725341797
2017-12-26 15:30:00,116.63999938964844
2017-12-26 16:30:00,116.55000305175781
2017-12-26 17:30:00,116.66000366210938
2017-12-26 18:30:00,116.625
2017-12-26 19:30:00,116.5999984741211
2017-12-26 20:30:00,116.56999969482422
2017-12-27 14:30:00,116.69999694824219
2017-12-27 15:30:00,116.70999908447266
2017-12-27 16:30:00,116.66999816894531
2017-12-27 17:30:00,116.69000244140625
2017-12-27 18:30:00,116.7249984741211
2017-12-27 19:30:00,116.77999877929688
2017-12-27 20:30:00,116.72000122070312
2017-12-28 14:30:00,116.76000213623047
2017-12-28 15:30:00,116.9000015258789
2017-12-28 16:30:00,117.0
2017-12-28 17:30:00,117.0
2017-12-28 18:30:00,116.97000122070312
2017-12-28 19:30:00,117.04000091552734
2017-12-28 20:30:00,116.98999786376953
2017-12-29 14:30:00,117.0
2017-12-29 15:30:00,117.05000305175781
2017-12-29 16:30:00,117.15499877929688
2017-12-29 17:30:00,117.01000213623047
2017-12-29 18:30:00,117.30000305175781
2017-12-29 19:30:00,117.31999969482422
2017-12-29 20:30:00,117.06999969482422
2018-01-02 14:30:00,117.44999694824219
2018-01-02 15:30:00,117.41000366210938
2018-01-02 16:30:00,117.44000244140625
2018-01-02 17:30:00,117.4800033569336
2018-01-02 18:30:00,117.54000091552734
2018-01-02 19:30:00,117.70999908447266
2018-01-02 20:30:00,117.9800033569336
2018-01-03 14:30:00,118.20999908447266
2018-01-03 15:30:00,118.44999694824219
2018-01-03 16:30:00,118.43000030517578
2018-01-03 17:30:00,118.4000015258789
2018-01-03 18:30:00,118.30999755859375
2018-01-03 19:30:00,118.11000061035156
2018-01-03 20:30:00,118.16000366210938
2018-01-04 14:30:00,118.0
2018-01-04 15:30:00,118.05999755859375
2018-01-04 16:30:00,118.02999877929688
2018-01-04 17:30:00,117.94999694824219
2018-01-04 18:30:00,118.01000213623047
2018-01-04 19:30:00,118.01000213623047
2018-01-04 20:30:00,117.9000015258789
2018-01-05 14:30:00,118.0199966430664
2018-01-05 15:30:00,118.05000305175781
2018-01-05 16:30:00,118.09500122070312
2018-01-05 17:30:00,118.05000305175781
2018-01-05 18:30:00,118.0199966430664
2018-01-05 19:30:00,118.02999877929688
2018-01-05 20:30:00,118.04000091552734
2018-01-08 14:30:00,118.05000305175781
2018-01-08 15:30:00,118.1500015258789
2018-01-08 16:30:00,118.18000030517578
2018-01-08 17:30:00,118.16000366210938
2018-01-08 18:30:00,118.26000213623047
2018-01-08 19:30:00,118.22750091552734
2018-01-08 20:30:00,118.27999877929688
2018-01-09 14:30:00,118.62999725341797
2018-01-09 15:30:00,118.41999816894531
2018-01-09 16:30:00,118.43000030517578
2018-01-09 17:30:00,118.41000366210938
2018-01-09 18:30:00,118.44999694824219
2018-01-09 19:30:00,118.36000061035156
2018-01-09 20:30:00,118.41000366210938
2018-01-10 14:30:00,118.50399780273438
2018-01-10 15:30:00,118.43000030517578
2018-01-10 16:30:00,118.58999633789062
2018-01-10 17:30:00,118.62999725341797
2018-01-10 18:30:00,118.62049865722656
2018-01-10 19:30:00,118.94000244140625
2018-01-10 20:30:00,119.12999725341797
2018-01-11 14:30:00,118.94000244140625
2018-01-11 15:30:00,119.02999877929688
2018-01-11 16:30:00,118.97000122070312
2018-01-11 17:30:00,118.9800033569336
2018-01-11 18:30:00,118.91000366210938
2018-01-11 19:30:00,118.95999908447266
2018-01-11 20:30:00,119.2300033569336
2018-01-12 14:30:00,119.17990112304688
2018-01-12 15:30:00,119.11000061035156
2018-01-12 16:30:00,119.16999816894531
2018-01-12 17:30:00,119.34500122070312
2018-01-12 18:30:00,119.4000015258789
2018-01-12 19:30:00,119.56999969482422
2018-01-12 20:30:00,119.58000183105469
2018-01-16 14:30:00,119.80000305175781
2018-01-16 15:30:00,119.81500244140625
2018-01-16 16:30:00,119.72000122070312
2018-01-16 17:30:00,119.55999755859375
2018-01-16 18:30:00,119.55999755859375
2018-01-16 19:30:00,119.69999694824219
2018-01-16 20:30:00,119.44000244140625
2018-01-17 14:30:00,118.94999694824219
2018-01-17 15:30:00,118.9000015258789
2018-01-17 16:30:00,119.0
2018-01-17 17:30:00,119.0
2018-01-17 18:30:00,119.05000305175781
2018-01-17 19:30:00,119.03500366210938
2018-01-17 20:30:00,119.30999755859375
2018-01-18 14:30:00,120.11000061035156
2018-01-18 15:30:00,120.0
2018-01-18 16:30:00,120.02999877929688
2018-01-18 17:30:00,119.95999908447266
2018-01-18 18:30:00,120.01499938964844
2018-01-18 19:30:00,119.91999816894531
2018-01-18 20:30:00,119.98999786376953
2018-01-19 14:30:00,120.44999694824219
2018-01-19 15:30:00,120.62000274658203
2018-01-19 16:30:00,120.44999694824219
2018-01-19 17:30:00,120.38999938964844
2018-01-19 18:30:00,120.4000015258789
2018-01-19 19:30:00,120.36499786376953
2018-01-19 20:30:00,120.43000030517578
2018-01-22 14:30:00,121.18000030517578
2018-01-22 15:30:00,121.18499755859375
2018-01-22 16:30:00,121.19999694824219
2018-01-22 17:30:00,121.0999984741211
2018-01-22 18:30:00,121.11000061035156
2018-01-22 19:30:00,121.16000366210938
2018-01-22 20:30:00,121.06999969482422
2018-01-23 14:30:00,120.98999786376953
2018-01-23 15:30:00,120.88999938964844
2018-01-23 16:30:00,121.02999877929688
2018-01-23 17:30:00,121.0199966430664
2018-01-23 18:30:00,121.0
2018-01-23 19:30:00,120.99500274658203
2018-01-23 20:30:00,120.87999725341797
2018-01-24 14:30:00,120.83000183105469
2018-01-24 15:30:00,120.9000015258789
2018-01-24 16:30:00,120.5999984741211
2018-01-24 17:30:00,120.5199966430664
2018-01-24 18:30:00,120.73999786376953
2018-01-24 19:30:00,120.55999755859375
2018-01-24 20:30:00,120.48999786376953
2018-01-25 14:30:00,120.9800033569336
2018-01-25 15:30:00,120.94999694824219
2018-01-25 16:30:00,120.88999938964844
2018-01-25 17:30:00,120.69999694824219
2018-01-25 18:30:00,120.6500015258789
2018-01-25 19:30:00,120.44999694824219
2018-01-25 20:30:00,120.20999908447266
2018-01-26 14:30:00,120.3489990234375
2018-01-26 15:30:00,120.5
2018-01-26 16:30:00,120.58999633789062
2018-01-26 17:30:00,120.51499938964844
2018-01-26 18:30:00,120.31999969482422
2018-01-26 19:30:00,120.5
2018-01-26 20:30:00,120.31999969482422
2018-01-29 14:30:00,120.0199966430664
2018-01-29 15:30:00,120.0199966430664
2018-01-29 16:30:00,120.36000061035156
2018-01-29 17:30:00,120.29000091552734
2018-01-29 18:30:00,120.12000274658203
2018-01-29 19:30:00,120.06999969482422
2018-01-29 20:30:00,120.61000061035156
2018-01-30 14:30:00,120.11000061035156
2018-01-30 15:30:00,120.1449966430664
2018-01-30 16:30:00,120.16000366210938
2018-01-30 17:30:00,119.97000122070312
2018-01-30 18:30:00,120.12000274658203
2018-01-30 19:30:00,120.26000213623047
2018-01-30 20:30:00,120.31999969482422
2018-01-31 14:30:00,120.22000122070312
2018-01-31 15:30:00,120.33999633789062
2018-01-31 16:30:00,120.26000213623047
2018-01-31 17:30:00,120.26000213623047
2018-01-31 18:30:00,120.04499816894531
2018-01-31 19:30:00,120.22000122070312
2018-01-31 20:30:00,120.4000015258789
2018-02-01 14:30:00,121.0999984741211
2018-02-01 15:30:00,120.90499877929688
2018-02-01 16:30:00,121.12000274658203
2018-02-01 17:30:00,121.2300033569336
2018-02-01 18:30:00,121.06999969482422
2018-02-01 19:30:00,121.13999938964844
2018-02-01 20:30:00,121.2699966430664
2018-02-02 14:30:00,121.05000305175781
2018-02-02 15:30:00,121.09500122070312
2018-02-02 16:30:00,121.16999816894531
2018-02-02 17:30:00,121.0
2018-02-02 18:30:00,120.87999725341797
2018-02-02 19:30:00,120.72000122070312
2018-02-02 20:30:00,120.68000030517578
2018-02-05 14:30:00,120.2300033569336
2018-02-05 15:30:00,120.0
2018-02-05 16:30:00,119.68000030517578
2018-02-05 17:30:00,119.33999633789062
2018-02-05 18:30:00,119.1500015258789
2018-02-05 19:30:00,118.98999786376953
2018-02-05 20:30:00,118.16000366210938
2018-02-06 14:30:00,118.38999938964844
2018-02-06 15:30:00,117.4000015258789
2018-02-06 16:30:00,117.47000122070312
2018-02-06 17:30:00,117.20999908447266
2018-02-06 18:30:00,117.16999816894531
2018-02-06 19:30:00,118.0199966430664
2018-02-06 20:30:00,118.16000366210938
2018-02-07 14:30:00,117.91000366210938
2018-02-07 15:30:00,117.27999877929688
2018-02-07 16:30:00,116.88050079345703
2018-02-07 17:30:00,116.45999908447266
2018-02-07 18:30:00,116.61499786376953
2018-02-07 19:30:00,116.4000015258789
2018-02-07 20:30:00,116.4000015258789
2018-02-08 14:30:00,117.4000015258789
2018-02-08 15:30:00,116.51000213623047
2018-02-08 16:30:00,116.56999969482422
2018-02-08 17:30:00,116.4000015258789
2018-02-08 18:30:00,116.25
2018-02-08 19:30:00,115.93000030517578
2018-02-08 20:30:00,115.94000244140625
2018-02-09 14:30:00,115.9094009399414
2018-02-09 15:30:00,115.38999938964844
2018-02-09 16:30:00,115.18000030517578
2018-02-09 17:30:00,115.16999816894531
2018-02-09 18:30:00,116.20999908447266
2018-02-09 19:30:00,115.76000213623047
2018-02-09 20:30:00,115.83999633789062
2018-02-12 14:30:00,116.06999969482422
2018-02-12 15:30:00,116.18000030517578
2018-02-12 16:30:00,116.5999984741211
2018-02-12 17:30:00,116.37000274658203
2018-02-12 18:30:00,116.63999938964844
2018-02-12 19:30:00,116.5199966430664
2018-02-12 20:30:00,116.5999984741211
2018-02-13 14:30:00,116.98999786376953
2018-02-13 15:30:00,116.61000061035156
2018-02-13 16:30:00,116.44000244140625
2018-02-13 17:30:00,116.7300033569336
2018-02-13 18:30:00,116.5
2018-02-13 19:30:00,116.48999786376953
2018-02-13 20:30:00,116.20999908447266
2018-02-14 14:30:00,115.83999633789062
2018-02-14 15:30:00,115.69999694824219
2018-02-14 16:30:00,115.2249984741211
2018-02-14 17:30:00,115.0199966430664
2018-02-14 18:30:00,115.38999938964844
2018-02-14 19:30:00,115.13999938964844
2018-02-14 20:30:00,114.9000015258789
2018-02-15 14:30:00,116.13999938964844
2018-02-15 15:30:00,116.04000091552734
2018-02-15 16:30:00,116.38999938964844
2018-02-15 17:30:00,116.70999908447266
2018-02-15 18:30:00,116.94999694824219
2018-02-15 19:30:00,116.9800033569336
2018-02-15 20:30:00,116.88899993896484
2018-02-16 14:30:00,117.81999969482422
2018-02-16 15:30:00,118.62999725341797
2018-02-16 16:30:00,118.66999816894531
2018-02-16 17:30:00,118.61000061035156
2018-02-16 18:30:00,118.69000244140625
2018-02-16 19:30:00,118.87999725341797
2018-02-16 20:30:00,118.55000305175781
2018-02-20 14:30:00,125.63999938964844
2018-02-20 15:30:00,125.58499908447266
2018-02-20 16:30:00,125.69000244140625
2018-02-20 17:30:00,125.7300033569336
2018-02-20 18:30:00,125.66999816894531
2018-02-20 19:30:00,125.5999984741211
2018-02-20 20:30:00,125.56999969482422
2018-02-21 14:30:00,125.8499984741211
2018-02-21 15:30:00,125.9000015258789
2018-02-21 16:30:00,125.80000305175781
2018-02-21 17:30:00,125.70500183105469
2018-02-21 18:30:00,125.72000122070312
2018-02-21 19:30:00,125.69000244140625
2018-02-21 20:30:00,125.5999984741211
2018-02-22 14:30:00,125.69000244140625
2018-02-22 15:30:00,125.76000213623047
2018-02-22 16:30:00,125.72000122070312
2018-02-22 17:30:00,125.80000305175781
2018-02-22 18:30:00,125.75
2018-02-22 19:30:00,125.7300033569336
2018-02-22 20:30:00,125.70999908447266
2018-02-23 14:30:00,125.69000244140625
2018-02-23 15:30:00,125.63999938964844
2018-02-23 16:30:00,125.63500213623047
2018-02-23 17:30:00,125.56999969482422
2018-02-23 18:30:00,125.45999908447266
2018-02-23 19:30:00,125.5199966430664
2018-02-23 20:30:00,125.41999816894531
2018-02-26 14:30:00,124.77999877929688
2018-02-26 15:30:00,124.66999816894531
2018-02-26 16:30:00,124.86000061035156
2018-02-26 17:30:00,124.88999938964844
2018-02-26 18:30:00,124.45999908447266
2018-02-26 19:30:00,124.66000366210938
2018-02-26 20:30:00,124.4800033569336
2018-02-27 14:30:00,124.69999694824219
2018-02-27 15:30:00,124.7699966430664
2018-02-27 16:30:00,124.66000366210938
2018-02-27 17:30:00,124.75
2018-02-27 18:30:00,124.70999908447266
2018-02-27 19:30:00,124.68499755859375
2018-02-27 20:30:00,124.66000366210938
2018-02-28 14:30:00,124.7699966430664
2018-02-28 15:30:00,124.73999786376953
2018-02-28 16:30:00,124.68000030517578
2018-02-28 17:30:00,124.69000244140625
2018-02-28 18:30:00,124.70230102539062
2018-02-28 19:30:00,124.69999694824219
2018-02-28 20:30:00,124.6500015258789
2018-03-01 14:30:00,124.45999908447266
2018-03-01 15:30:00,124.22000122070312
2018-03-01 16:30:00,123.98999786376953
2018-03-01 17:30:00,123.80999755859375
2018-03-01 18:30:00,123.75
2018-03-01 19:30:00,123.80999755859375
2018-03-01 20:30:00,123.86000061035156
2018-03-02 14:30:00,123.7300033569336
2018-03-02 15:30:00,123.80000305175781
2018-03-02 16:30:00,124.0999984741211
2018-03-02 17:30:00,124.0
2018-03-02 18:30:00,123.8499984741211
2018-03-02 19:30:00,124.20999908447266
2018-03-02 20:30:00,124.0
2018-03-05 14:30:00,125.4220962524414
2018-03-05 15:30:00,125.45500183105469
2018-03-05 16:30:00,125.37139892578125
2018-03-05 17:30:00,125.0199966430664
2018-03-05 18:30:00,125.16999816894531
2018-03-05 19:30:00,124.80000305175781
2018-03-05 20:30:00,124.77999877929688
2018-03-06 14:30:00,124.54000091552734
2018-03-06 15:30:00,124.25
2018-03-06 16:30:00,124.11000061035156
2018-03-06 17:30:00,124.11000061035156
2018-03-06 18:30:00,124.05000305175781
2018-03-06 19:30:00,124.25
2018-03-06 20:30:00,124.38999938964844
2018-03-07 14:30:00,124.01000213623047
2018-03-07 15:30:00,123.88500213623047
2018-03-07 16:30:00,123.73999786376953
2018-03-07 17:30:00,123.68000030517578
2018-03-07 18:30:00,123.66000366210938
2018-03-07 19:30:00,123.73999786376953
2018-03-07 20:30:00,123.7300033569336
2018-03-08 14:30:00,124.05999755859375
2018-03-08 15:30:00,123.86000061035156
2018-03-08 16:30:00,123.9000015258789
2018-03-08 17:30:00,123.91000366210938
2018-03-08 18:30:00,123.80999755859375
2018-03-08 19:30:00,123.83999633789062
2018-03-08 20:30:00,123.69000244140625
2018-03-09 14:30:00,123.68000030517578
2018-03-09 15:30:00,123.45999908447266
2018-03-09 16:30:00,123.45500183105469
2018-03-09 17:30:00,123.47000122070312
2018-03-09 18:30:00,123.5
2018-03-09 19:30:00,123.41000366210938
2018-03-09 20:30:00,123.5999984741211
2018-03-12 13:30:00,123.80500030517578
2018-03-12 14:30:00,123.4999008178711
2018-03-12 15:30:00,123.6050033569336
2018-03-12 16:30:00,123.7699966430664
2018-03-12 17:30:00,123.68000030517578
2018-03-12 18:30:00,123.62000274658203
2018-03-12 19:30:00,123.63999938964844
2018-03-13 13:30:00,123.75
2018-03-13 14:30:00,123.3949966430664
2018-03-13 15:30:00,123.2300033569336
2018-03-13 16:30:00,123.19000244140625
2018-03-13 17:30:00,122.97000122070312
2018-03-13 18:30:00,122.30000305175781
2018-03-13 19:30:00,122.54000091552734
2018-03-14 13:30:00,122.6500015258789
2018-03-14 14:30:00,121.87000274658203
2018-03-14 15:30:00,122.20999908447266
2018-03-14 16:30:00,122.12999725341797
2018-03-14 17:30:00,122.01000213623047
2018-03-14 18:30:00,122.01000213623047
2018-03-14 19:30:00,122.30999755859375
2018-03-15 13:30:00,123.0199966430664
2018-03-15 14:30:00,122.58499908447266
2018-03-15 15:30:00,122.22000122070312
2018-03-15 16:30:00,122.11000061035156
2018-03-15 17:30:00,122.08999633789062
2018-03-15 18:30:00,122.36009979248047
2018-03-15 19:30:00,121.87999725341797
2018-03-16 13:30:00,122.37000274658203
2018-03-16 14:30:00,121.55000305175781
2018-03-16 15:30:00,121.75
2018-03-16 16:30:00,121.97000122070312
2018-03-16 17:30:00,122.05999755859375
2018-03-16 18:30:00,122.13999938964844
2018-03-16 19:30:00,122.22000122070312
2018-03-19 13:30:00,121.95999908447266
2018-03-19 14:30:00,121.95999908447266
2018-03-19 15:30:00,122.16999816894531
2018-03-19 16:30:00,122.01000213623047
2018-03-19 17:30:00,122.80000305175781
2018-03-19 18:30:00,122.94999694824219
2018-03-19 19:30:00,122.55999755859375
2018-03-20 13:30:00,122.76000213623047
2018-03-20 14:30:00,122.98999786376953
2018-03-20 15:30:00,123.16000366210938
2018-03-20 16:30:00,123.05500030517578
2018-03-20 17:30:00,123.1500015258789
2018-03-20 18:30:00,123.16999816894531
2018-03-20 19:30:00,123.13999938964844
2018-03-21 13:30:00,122.1050033569336
2018-03-21 14:30:00,122.33000183105469
2018-03-21 15:30:00,122.30500030517578
2018-03-21 16:30:00,122.16999816894531
2018-03-21 17:30:00,121.88999938964844
2018-03-21 18:30:00,121.85009765625
2018-03-21 19:30:00,121.94999694824219
2018-03-22 13:30:00,120.9800033569336
2018-03-22 14:30:00,120.95999908447266
2018-03-22 15:30:00,120.75
2018-03-22 16:30:00,121.16500091552734
2018-03-22 17:30:00,121.4000015258789
2018-03-22 18:30:00,121.20999908447266
2018-03-22 19:30:00,120.9000015258789
2018-03-23 13:30:00,121.11000061035156
2018-03-23 14:30:00,120.8499984741211
2018-03-23 15:30:00,120.80000305175781
2018-03-23 16:30:00,120.8499984741211
2018-03-23 17:30:00,120.61000061035156
2018-03-23 18:30:00,120.41999816894531
2018-03-23 19:30:00,120.16000366210938
2018-03-26 13:30:00,121.52999877929688
2018-03-26 14:30:00,121.31500244140625
2018-03-26 15:30:00,121.51000213623047
2018-03-26 16:30:00,121.5199966430664
2018-03-26 17:30:00,121.58000183105469
2018-03-26 18:30:00,121.79519653320312
2018-03-26 19:30:00,121.62999725341797
2018-03-27 13:30:00,121.91000366210938
2018-03-27 14:30:00,122.1500015258789
2018-03-27 15:30:00,122.12000274658203
2018-03-27 16:30:00,122.0999984741211
