Datetime,CERN
2017-12-15 16:30:00,69.30500030517578
2017-12-15 17:30:00,69.41500091552734
2017-12-15 18:30:00,69.3998031616211
2017-12-15 19:30:00,69.54499816894531
2017-12-15 20:30:00,69.37629699707031
2017-12-18 14:30:00,70.08000183105469
2017-12-18 15:30:00,69.81999969482422
2017-12-18 16:30:00,69.61000061035156
2017-12-18 17:30:00,69.06999969482422
2017-12-18 18:30:00,68.95999908447266
2017-12-18 19:30:00,69.0
2017-12-18 20:30:00,68.9800033569336
2017-12-19 14:30:00,69.21959686279297
2017-12-19 15:30:00,69.23999786376953
2017-12-19 16:30:00,68.94000244140625
2017-12-19 17:30:00,68.83000183105469
2017-12-19 18:30:00,68.87999725341797
2017-12-19 19:30:00,68.68000030517578
2017-12-19 20:30:00,68.62999725341797
2017-12-20 14:30:00,68.75499725341797
2017-12-20 15:30:00,68.80999755859375
2017-12-20 16:30:00,68.6500015258789
2017-12-20 17:30:00,68.58999633789062
2017-12-20 18:30:00,68.41000366210938
2017-12-20 19:30:00,68.51000213623047
2017-12-20 20:30:00,68.5199966430664
2017-12-21 14:30:00,68.37000274658203
2017-12-21 15:30:00,68.29000091552734
2017-12-21 16:30:00,68.23899841308594
2017-12-21 17:30:00,68.05000305175781
2017-12-21 18:30:00,68.05000305175781
2017-12-21 19:30:00,67.87000274658203
2017-12-21 20:30:00,67.88500213623047
2017-12-22 14:30:00,67.66999816894531
2017-12-22 15:30:00,67.31999969482422
2017-12-22 16:30:00,67.29499816894531
2017-12-22 17:30:00,67.2699966430664
2017-12-22 18:30:00,67.26000213623047
2017-12-22 19:30:00,67.29000091552734
2017-12-22 20:30:00,67.37000274658203
2017-12-26 14:30:00,67.22000122070312
2017-12-26 15:30:00,67.66000366210938
2017-12-26 16:30:00,67.80000305175781
2017-12-26 17:30:00,67.87999725341797
2017-12-26 18:30:00,67.73999786376953
2017-12-26 19:30:00,67.75499725341797
2017-12-26 20:30:00,67.6500015258789
2017-12-27 14:30:00,67.87999725341797
2017-12-27 15:30:00,67.8499984741211
2017-12-27 16:30:00,67.70999908447266
2017-12-27 17:30:00,67.58999633789062
2017-12-27 18:30:00,67.47000122070312
2017-12-27 19:30:00,67.625
2017-12-27 20:30:00,67.5999984741211
2017-12-28 14:30:00,67.37000274658203
2017-12-28 15:30:00,67.58000183105469
2017-12-28 16:30:00,67.81999969482422
2017-12-28 17:30:00,67.83999633789062
2017-12-28 18:30:00,67.80999755859375
2017-12-28 19:30:00,67.80999755859375
