Datetime,INTC
2017-12-07 15:30:00,43.099998474121094
2017-12-07 16:30:00,43.08000183105469
2017-12-07 17:30:00,42.994998931884766
2017-12-07 18:30:00,42.84000015258789
2017-12-07 19:30:00,43.04999923706055
2017-12-07 20:30:00,43.08000183105469
2017-12-08 14:30:00,43.439998626708984
2017-12-08 15:30:00,43.189998626708984
2017-12-08 16:30:00,43.27009963989258
2017-12-08 17:30:00,43.380001068115234
2017-12-08 18:30:00,43.349998474121094
2017-12-08 19:30:00,43.41999816894531
2017-12-08 20:30:00,43.36000061035156
2017-12-11 14:30:00,43.35499954223633
2017-12-11 15:30:00,43.595001220703125
2017-12-11 16:30:00,43.540000915527344
2017-12-11 17:30:00,43.439998626708984
2017-12-11 18:30:00,43.47999954223633
2017-12-11 19:30:00,43.5
2017-12-11 20:30:00,43.650001525878906
2017-12-12 14:30:00,43.22999954223633
2017-12-12 15:30:00,43.34370040893555
2017-12-12 16:30:00,43.369998931884766
2017-12-12 17:30:00,43.369998931884766
2017-12-12 18:30:00,43.400001525878906
2017-12-12 19:30:00,43.36000061035156
2017-12-12 20:30:00,43.34000015258789
2017-12-13 14:30:00,43.41999816894531
2017-12-13 15:30:00,43.36000061035156
2017-12-13 16:30:00,43.38999938964844
2017-12-13 17:30:00,43.435001373291016
2017-12-13 18:30:00,43.494998931884766
2017-12-13 19:30:00,43.40999984741211
2017-12-13 20:30:00,43.33000183105469
2017-12-14 14:30:00,43.31669998168945
2017-12-14 15:30:00,43.33000183105469
2017-12-14 16:30:00,43.442100524902344
2017-12-14 17:30:00,43.45000076293945
2017-12-14 18:30:00,43.17499923706055
2017-12-14 19:30:00,43.20000076293945
2017-12-14 20:30:00,43.27000045776367
2017-12-15 14:30:00,43.720001220703125
2017-12-15 15:30:00,43.994998931884766
2017-12-15 16:30:00,44.30500030517578
2017-12-15 17:30:00,44.560001373291016
2017-12-15 18:30:00,44.69499969482422
2017-12-15 19:30:00,44.724998474121094
2017-12-15 20:30:00,44.59000015258789
2017-12-18 14:30:00,45.51499938964844
2017-12-18 15:30:00,45.564998626708984
2017-12-18 16:30:00,45.81800079345703
2017-12-18 17:30:00,45.820098876953125
2017-12-18 18:30:00,45.95000076293945
2017-12-18 19:30:00,46.17499923706055
2017-12-18 20:30:00,46.290000915527344
2017-12-19 14:30:00,46.31999969482422
2017-12-19 15:30:00,46.19499969482422
2017-12-19 16:30:00,46.18000030517578
2017-12-19 17:30:00,46.439998626708984
2017-12-19 18:30:00,46.52899932861328
2017-12-19 19:30:00,46.505001068115234
2017-12-19 20:30:00,47.04999923706055
2017-12-20 14:30:00,46.744998931884766
2017-12-20 15:30:00,47.2400016784668
2017-12-20 16:30:00,47.349998474121094
2017-12-20 17:30:00,47.5
2017-12-20 18:30:00,47.13999938964844
2017-12-20 19:30:00,47.400001525878906
2017-12-20 20:30:00,47.63999938964844
2017-12-21 14:30:00,47.029998779296875
2017-12-21 15:30:00,46.974998474121094
2017-12-21 16:30:00,46.91999816894531
2017-12-21 17:30:00,47.0
2017-12-21 18:30:00,46.83000183105469
2017-12-21 19:30:00,46.66600036621094
2017-12-21 20:30:00,46.810001373291016
2017-12-22 14:30:00,46.43000030517578
2017-12-22 15:30:00,46.22999954223633
2017-12-22 16:30:00,46.19499969482422
2017-12-22 17:30:00,46.029998779296875
2017-12-22 18:30:00,46.18000030517578
2017-12-22 19:30:00,46.349998474121094
2017-12-22 20:30:00,46.75
2017-12-26 14:30:00,46.309898376464844
2017-12-26 15:30:00,46.20899963378906
2017-12-26 16:30:00,46.249900817871094
2017-12-26 17:30:00,46.15999984741211
2017-12-26 18:30:00,46.099998474121094
2017-12-26 19:30:00,46.060001373291016
2017-12-26 20:30:00,46.09000015258789
2017-12-27 14:30:00,46.18949890136719
2017-12-27 15:30:00,46.12099838256836
2017-12-27 16:30:00,46.084999084472656
2017-12-27 17:30:00,46.068199157714844
2017-12-27 18:30:00,46.11439895629883
2017-12-27 19:30:00,46.04999923706055
2017-12-27 20:30:00,46.099998474121094
2017-12-28 14:30:00,46.040000915527344
2017-12-28 15:30:00,46.25
2017-12-28 16:30:00,46.29999923706055
2017-12-28 17:30:00,46.22999954223633
2017-12-28 18:30:00,46.14500045776367
2017-12-28 19:30:00,46.18000030517578
2017-12-28 20:30:00,46.220001220703125
2017-12-29 14:30:00,46.189998626708984
2017-12-29 15:30:00,46.220001220703125
2017-12-29 16:30:00,46.29999923706055
2017-12-29 17:30:00,46.404998779296875
2017-12-29 18:30:00,46.439998626708984
2017-12-29 19:30:00,46.41999816894531
2017-12-29 20:30:00,46.18000030517578
2018-01-02 14:30:00,46.82500076293945
2018-01-02 15:30:00,46.82500076293945
2018-01-02 16:30:00,46.7599983215332
2018-01-02 17:30:00,46.709999084472656
2018-01-02 18:30:00,46.63999938964844
2018-01-02 19:30:00,46.650001525878906
2018-01-02 20:30:00,46.84000015258789
2018-01-03 14:30:00,45.69499969482422
2018-01-03 15:30:00,45.630001068115234
2018-01-03 16:30:00,44.873600006103516
2018-01-03 17:30:00,44.349998474121094
2018-01-03 18:30:00,44.04010009765625
2018-01-03 19:30:00,44.84000015258789
2018-01-03 20:30:00,45.25
2018-01-04 14:30:00,43.11029815673828
2018-01-04 15:30:00,43.69499969482422
2018-01-04 16:30:00,44.02000045776367
2018-01-04 17:30:00,44.16230010986328
2018-01-04 18:30:00,44.15999984741211
2018-01-04 19:30:00,44.470001220703125
2018-01-04 20:30:00,44.439998626708984
2018-01-05 14:30:00,44.68009948730469
2018-01-05 15:30:00,44.88840103149414
2018-01-05 16:30:00,44.980098724365234
2018-01-05 17:30:00,44.96480178833008
2018-01-05 18:30:00,44.72999954223633
2018-01-05 19:30:00,44.619998931884766
2018-01-05 20:30:00,44.709999084472656
2018-01-08 14:30:00,44.36000061035156
2018-01-08 15:30:00,44.65999984741211
2018-01-08 16:30:00,44.75
2018-01-08 17:30:00,44.650001525878906
2018-01-08 18:30:00,44.56999969482422
2018-01-08 19:30:00,44.63999938964844
2018-01-08 20:30:00,44.70000076293945
2018-01-09 14:30:00,44.494998931884766
2018-01-09 15:30:00,44.5099983215332
2018-01-09 16:30:00,43.91999816894531
2018-01-09 17:30:00,44.014801025390625
2018-01-09 18:30:00,43.63999938964844
2018-01-09 19:30:00,43.58000183105469
2018-01-09 20:30:00,43.619998931884766
2018-01-10 14:30:00,43.0099983215332
2018-01-10 15:30:00,43.040000915527344
2018-01-10 16:30:00,42.95500183105469
2018-01-10 17:30:00,42.969600677490234
2018-01-10 18:30:00,42.720001220703125
2018-01-10 19:30:00,42.52000045776367
2018-01-10 20:30:00,42.4900016784668
2018-01-11 14:30:00,42.974998474121094
2018-01-11 15:30:00,43.04999923706055
2018-01-11 16:30:00,43.3849983215332
2018-01-11 17:30:00,43.54800033569336
2018-01-11 18:30:00,43.45000076293945
2018-01-11 19:30:00,43.345001220703125
2018-01-11 20:30:00,43.40999984741211
2018-01-12 14:30:00,43.2400016784668
2018-01-12 15:30:00,43.33000183105469
2018-01-12 16:30:00,43.1349983215332
2018-01-12 17:30:00,43.1150016784668
2018-01-12 18:30:00,43.189998626708984
2018-01-12 19:30:00,43.18000030517578
2018-01-12 20:30:00,43.220001220703125
2018-01-16 14:30:00,43.5
2018-01-16 15:30:00,43.415000915527344
2018-01-16 16:30:00,43.32500076293945
2018-01-16 17:30:00,43.370201110839844
2018-01-16 18:30:00,43.005001068115234
2018-01-16 19:30:00,43.119998931884766
2018-01-16 20:30:00,43.130001068115234
2018-01-17 14:30:00,44.119998931884766
2018-01-17 15:30:00,44.345001220703125
2018-01-17 16:30:00,44.27000045776367
2018-01-17 17:30:00,44.375
2018-01-17 18:30:00,44.31999969482422
2018-01-17 19:30:00,44.28499984741211
2018-01-17 20:30:00,44.400001525878906
2018-01-18 14:30:00,44.525001525878906
2018-01-18 15:30:00,44.435001373291016
2018-01-18 16:30:00,44.34000015258789
2018-01-18 17:30:00,44.290000915527344
2018-01-18 18:30:00,44.4900016784668
2018-01-18 19:30:00,44.57500076293945
2018-01-18 20:30:00,44.4900016784668
2018-01-19 14:30:00,44.47999954223633
2018-01-19 15:30:00,44.4536018371582
2018-01-19 16:30:00,44.505001068115234
2018-01-19 17:30:00,44.59000015258789
2018-01-19 18:30:00,44.5
2018-01-19 19:30:00,44.77000045776367
2018-01-19 20:30:00,44.810001373291016
2018-01-22 14:30:00,45.41999816894531
2018-01-22 15:30:00,45.400001525878906
2018-01-22 16:30:00,45.474998474121094
2018-01-22 17:30:00,45.55500030517578
2018-01-22 18:30:00,45.745201110839844
2018-01-22 19:30:00,45.6349983215332
2018-01-22 20:30:00,45.7400016784668
2018-01-23 14:30:00,45.813201904296875
2018-01-23 15:30:00,45.83000183105469
2018-01-23 16:30:00,45.790000915527344
2018-01-23 17:30:00,45.75
2018-01-23 18:30:00,45.7599983215332
2018-01-23 19:30:00,45.88999938964844
2018-01-23 20:30:00,46.06999969482422
2018-01-24 14:30:00,46.099998474121094
2018-01-24 15:30:00,45.63999938964844
2018-01-24 16:30:00,45.45500183105469
2018-01-24 17:30:00,45.22990036010742
2018-01-24 18:30:00,45.535499572753906
2018-01-24 19:30:00,45.5088996887207
2018-01-24 20:30:00,45.5099983215332
2018-01-25 14:30:00,45.78499984741211
2018-01-25 15:30:00,45.529998779296875
2018-01-25 16:30:00,45.580501556396484
2018-01-25 17:30:00,45.290000915527344
2018-01-25 18:30:00,45.48500061035156
2018-01-25 19:30:00,45.2401008605957
2018-01-25 20:30:00,45.310001373291016
2018-01-26 14:30:00,49.220001220703125
2018-01-26 15:30:00,49.58000183105469
2018-01-26 16:30:00,49.31999969482422
2018-01-26 17:30:00,49.529998779296875
2018-01-26 18:30:00,49.589900970458984
2018-01-26 19:30:00,49.779998779296875
2018-01-26 20:30:00,50.06999969482422
2018-01-29 14:30:00,50.41999816894531
2018-01-29 15:30:00,50.53379821777344
2018-01-29 16:30:00,50.560001373291016
2018-01-29 17:30:00,50.505001068115234
2018-01-29 18:30:00,50.33000183105469
2018-01-29 19:30:00,49.97999954223633
2018-01-29 20:30:00,49.97999954223633
2018-01-30 14:30:00,49.923301696777344
2018-01-30 15:30:00,49.439998626708984
2018-01-30 16:30:00,49.03200149536133
2018-01-30 17:30:00,48.8650016784668
2018-01-30 18:30:00,49.06999969482422
2018-01-30 19:30:00,49.00579833984375
2018-01-30 20:30:00,48.790000915527344
2018-01-31 14:30:00,48.290000915527344
2018-01-31 15:30:00,47.939998626708984
2018-01-31 16:30:00,47.86000061035156
2018-01-31 17:30:00,47.922401428222656
2018-01-31 18:30:00,48.05500030517578
2018-01-31 19:30:00,48.11000061035156
2018-01-31 20:30:00,48.16999816894531
2018-02-01 14:30:00,48.119998931884766
2018-02-01 15:30:00,47.96500015258789
2018-02-01 16:30:00,47.81999969482422
2018-02-01 17:30:00,47.90999984741211
2018-02-01 18:30:00,47.814998626708984
2018-02-01 19:30:00,47.619998931884766
2018-02-01 20:30:00,47.63999938964844
2018-02-02 14:30:00,47.16999816894531
2018-02-02 15:30:00,47.29499816894531
2018-02-02 16:30:00,47.279998779296875
2018-02-02 17:30:00,46.9900016784668
2018-02-02 18:30:00,46.70000076293945
2018-02-02 19:30:00,46.400001525878906
2018-02-02 20:30:00,46.13999938964844
2018-02-05 14:30:00,47.060001373291016
2018-02-05 15:30:00,46.869998931884766
2018-02-05 16:30:00,46.63999938964844
2018-02-05 17:30:00,46.55500030517578
2018-02-05 18:30:00,46.5099983215332
2018-02-05 19:30:00,45.84000015258789
2018-02-05 20:30:00,44.529998779296875
2018-02-06 14:30:00,43.97549819946289
2018-02-06 15:30:00,43.529998779296875
2018-02-06 16:30:00,44.244998931884766
2018-02-06 17:30:00,44.04999923706055
2018-02-06 18:30:00,43.69499969482422
2018-02-06 19:30:00,44.60499954223633
2018-02-06 20:30:00,44.900001525878906
2018-02-07 14:30:00,45.6599006652832
2018-02-07 15:30:00,46.18000030517578
2018-02-07 16:30:00,46.11000061035156
2018-02-07 17:30:00,45.5
2018-02-07 18:30:00,45.724998474121094
2018-02-07 19:30:00,45.77000045776367
2018-02-07 20:30:00,45.20000076293945
2018-02-08 14:30:00,44.31999969482422
2018-02-08 15:30:00,43.650001525878906
2018-02-08 16:30:00,43.59000015258789
2018-02-08 17:30:00,43.5099983215332
2018-02-08 18:30:00,43.790000915527344
2018-02-08 19:30:00,43.470001220703125
2018-02-08 20:30:00,42.75
2018-02-09 14:30:00,43.61000061035156
2018-02-09 15:30:00,43.130001068115234
2018-02-09 16:30:00,42.38999938964844
2018-02-09 17:30:00,42.2400016784668
2018-02-09 18:30:00,43.29999923706055
2018-02-09 19:30:00,43.4900016784668
2018-02-09 20:30:00,43.900001525878906
2018-02-12 14:30:00,44.619998931884766
2018-02-12 15:30:00,44.58000183105469
2018-02-12 16:30:00,44.92509841918945
2018-02-12 17:30:00,44.790000915527344
2018-02-12 18:30:00,44.9900016784668
2018-02-12 19:30:00,44.97999954223633
2018-02-12 20:30:00,44.84000015258789
2018-02-13 14:30:00,44.5
2018-02-13 15:30:00,44.380001068115234
2018-02-13 16:30:00,44.33000183105469
2018-02-13 17:30:00,44.52000045776367
2018-02-13 18:30:00,44.650001525878906
2018-02-13 19:30:00,44.39500045776367
2018-02-13 20:30:00,44.40999984741211
2018-02-14 14:30:00,44.61000061035156
2018-02-14 15:30:00,44.58000183105469
2018-02-14 16:30:00,44.47999954223633
2018-02-14 17:30:00,44.720001220703125
2018-02-14 18:30:00,44.994998931884766
2018-02-14 19:30:00,45.41999816894531
2018-02-14 20:30:00,45.380001068115234
2018-02-15 14:30:00,45.64500045776367
2018-02-15 15:30:00,45.31999969482422
2018-02-15 16:30:00,45.36000061035156
2018-02-15 17:30:00,45.459999084472656
2018-02-15 18:30:00,45.65999984741211
2018-02-15 19:30:00,45.81679916381836
2018-02-15 20:30:00,45.90999984741211
2018-02-16 14:30:00,46.36000061035156
2018-02-16 15:30:00,46.400001525878906
2018-02-16 16:30:00,46.439998626708984
2018-02-16 17:30:00,45.869998931884766
2018-02-16 18:30:00,45.900001525878906
2018-02-16 19:30:00,45.875
2018-02-16 20:30:00,45.54999923706055
2018-02-20 14:30:00,46.2400016784668
2018-02-20 15:30:00,46.459999084472656
2018-02-20 16:30:00,46.61000061035156
2018-02-20 17:30:00,46.459999084472656
2018-02-20 18:30:00,46.43000030517578
2018-02-20 19:30:00,46.10850143432617
2018-02-20 20:30:00,46.31999969482422
2018-02-21 14:30:00,46.619998931884766
2018-02-21 15:30:00,46.630001068115234
2018-02-21 16:30:00,46.48500061035156
2018-02-21 17:30:00,46.51499938964844
2018-02-21 18:30:00,46.869998931884766
2018-02-21 19:30:00,46.31999969482422
2018-02-21 20:30:00,45.95000076293945
2018-02-22 14:30:00,46.41899871826172
2018-02-22 15:30:00,46.284000396728516
2018-02-22 16:30:00,46.029998779296875
2018-02-22 17:30:00,45.904998779296875
2018-02-22 18:30:00,46.08000183105469
2018-02-22 19:30:00,45.880001068115234
2018-02-22 20:30:00,45.814998626708984
2018-02-23 14:30:00,46.7599983215332
2018-02-23 15:30:00,47.29999923706055
2018-02-23 16:30:00,47.27000045776367
2018-02-23 17:30:00,47.400001525878906
2018-02-23 18:30:00,47.275001525878906
2018-02-23 19:30:00,47.689998626708984
2018-02-23 20:30:00,47.755001068115234
2018-02-26 14:30:00,48.38999938964844
2018-02-26 15:30:00,48.34000015258789
2018-02-26 16:30:00,48.650001525878906
2018-02-26 17:30:00,48.86000061035156
2018-02-26 18:30:00,48.93519973754883
2018-02-26 19:30:00,49.095001220703125
2018-02-26 20:30:00,49.1150016784668
2018-02-27 14:30:00,50.72999954223633
2018-02-27 15:30:00,50.040000915527344
2018-02-27 16:30:00,49.85100173950195
2018-02-27 17:30:00,50.28499984741211
2018-02-27 18:30:00,50.11330032348633
2018-02-27 19:30:00,50.04499816894531
2018-02-27 20:30:00,49.91999816894531
2018-02-28 14:30:00,50.000099182128906
2018-02-28 15:30:00,49.810001373291016
2018-02-28 16:30:00,49.470001220703125
2018-02-28 17:30:00,50.130001068115234
2018-02-28 18:30:00,50.13999938964844
2018-02-28 19:30:00,49.75
2018-02-28 20:30:00,49.279998779296875
2018-03-01 14:30:00,49.31999969482422
2018-03-01 15:30:00,48.849998474121094
2018-03-01 16:30:00,48.869998931884766
2018-03-01 17:30:00,48.209999084472656
2018-03-01 18:30:00,47.779998779296875
2018-03-01 19:30:00,48.060001373291016
2018-03-01 20:30:00,47.81999969482422
2018-03-02 14:30:00,47.70000076293945
2018-03-02 15:30:00,48.0
2018-03-02 16:30:00,48.40999984741211
2018-03-02 17:30:00,48.14699935913086
2018-03-02 18:30:00,48.38999938964844
2018-03-02 19:30:00,48.59000015258789
2018-03-02 20:30:00,48.97999954223633
2018-03-05 14:30:00,48.400001525878906
2018-03-05 15:30:00,48.900001525878906
2018-03-05 16:30:00,49.15999984741211
2018-03-05 17:30:00,49.52000045776367
2018-03-05 18:30:00,49.474998474121094
2018-03-05 19:30:00,49.525001525878906
2018-03-05 20:30:00,49.75
2018-03-06 14:30:00,51.20000076293945
2018-03-06 15:30:00,50.380001068115234
2018-03-06 16:30:00,50.36000061035156
2018-03-06 17:30:00,50.849998474121094
2018-03-06 18:30:00,50.665000915527344
2018-03-06 19:30:00,50.57500076293945
2018-03-06 20:30:00,50.709999084472656
2018-03-07 14:30:00,50.86000061035156
2018-03-07 15:30:00,50.809898376464844
2018-03-07 16:30:00,50.68000030517578
2018-03-07 17:30:00,50.90999984741211
2018-03-07 18:30:00,50.959999084472656
2018-03-07 19:30:00,51.36000061035156
2018-03-07 20:30:00,51.33000183105469
2018-03-08 14:30:00,51.30270004272461
2018-03-08 15:30:00,51.084999084472656
2018-03-08 16:30:00,51.01499938964844
2018-03-08 17:30:00,50.68000030517578
2018-03-08 18:30:00,50.679901123046875
2018-03-08 19:30:00,50.709999084472656
2018-03-08 20:30:00,50.72999954223633
2018-03-09 14:30:00,51.75
2018-03-09 15:30:00,51.95000076293945
2018-03-09 16:30:00,52.15999984741211
2018-03-09 17:30:00,52.154998779296875
2018-03-09 18:30:00,51.989898681640625
2018-03-09 19:30:00,52.0
2018-03-09 20:30:00,52.18000030517578
2018-03-12 13:30:00,51.27000045776367
2018-03-12 14:30:00,50.880001068115234
2018-03-12 15:30:00,51.27899932861328
2018-03-12 16:30:00,51.45000076293945
2018-03-12 17:30:00,51.2599983215332
2018-03-12 18:30:00,51.36000061035156
2018-03-12 19:30:00,51.529998779296875
2018-03-13 13:30:00,53.5099983215332
2018-03-13 14:30:00,52.23500061035156
2018-03-13 15:30:00,52.310001373291016
2018-03-13 16:30:00,52.2400016784668
2018-03-13 17:30:00,51.7400016784668
2018-03-13 18:30:00,51.52000045776367
2018-03-13 19:30:00,51.77000045776367
2018-03-14 13:30:00,51.744998931884766
2018-03-14 14:30:00,51.79499816894531
2018-03-14 15:30:00,51.529998779296875
2018-03-14 16:30:00,51.689998626708984
2018-03-14 17:30:00,52.025001525878906
2018-03-14 18:30:00,51.775001525878906
2018-03-14 19:30:00,51.869998931884766
2018-03-15 13:30:00,51.71549987792969
2018-03-15 14:30:00,51.63999938964844
2018-03-15 15:30:00,51.2599983215332
2018-03-15 16:30:00,51.244998931884766
2018-03-15 17:30:00,51.05500030517578
2018-03-15 18:30:00,51.040000915527344
2018-03-15 19:30:00,50.880001068115234
2018-03-16 13:30:00,51.51679992675781
2018-03-16 14:30:00,51.619998931884766
2018-03-16 15:30:00,51.45000076293945
2018-03-16 16:30:00,51.42499923706055
2018-03-16 17:30:00,51.39500045776367
2018-03-16 18:30:00,51.310001373291016
2018-03-16 19:30:00,51.13999938964844
2018-03-19 13:30:00,50.93000030517578
2018-03-19 14:30:00,50.560001373291016
2018-03-19 15:30:00,50.25
2018-03-19 16:30:00,50.099998474121094
2018-03-19 17:30:00,50.41999816894531
2018-03-19 18:30:00,50.6349983215332
2018-03-19 19:30:00,50.83000183105469
2018-03-20 13:30:00,51.41999816894531
2018-03-20 14:30:00,51.720001220703125
2018-03-20 15:30:00,51.5099983215332
2018-03-20 16:30:00,51.44499969482422
2018-03-20 17:30:00,51.479000091552734
2018-03-20 18:30:00,51.720001220703125
2018-03-20 19:30:00,51.54999923706055
2018-03-21 13:30:00,51.58000183105469
2018-03-21 14:30:00,51.72999954223633
2018-03-21 15:30:00,51.66999816894531
2018-03-21 16:30:00,51.730201721191406
2018-03-21 17:30:00,51.78499984741211
2018-03-21 18:30:00,51.625
2018-03-21 19:30:00,51.560001373291016
2018-03-22 13:30:00,51.810001373291016
2018-03-22 14:30:00,51.39500045776367
2018-03-22 15:30:00,51.40999984741211
2018-03-22 16:30:00,51.439998626708984
2018-03-22 17:30:00,51.04999923706055
2018-03-22 18:30:00,51.060001373291016
2018-03-22 19:30:00,50.83000183105469
2018-03-23 13:30:00,50.524898529052734
2018-03-23 14:30:00,50.56999969482422
2018-03-23 15:30:00,50.619998931884766
2018-03-23 16:30:00,50.744998931884766
2018-03-23 17:30:00,50.630001068115234
2018-03-23 18:30:00,49.97999954223633
2018-03-23 19:30:00,49.36000061035156
2018-03-26 13:30:00,51.040000915527344
2018-03-26 14:30:00,50.86000061035156
2018-03-26 15:30:00,51.220001220703125
2018-03-26 16:30:00,51.95000076293945
2018-03-26 17:30:00,52.16999816894531
2018-03-26 18:30:00,52.310001373291016
2018-03-26 19:30:00,52.47999954223633
2018-03-27 13:30:00,52.529998779296875
