Datetime,CTRP
2017-12-06 17:30:00,45.150001525878906
2017-12-06 18:30:00,45.29999923706055
2017-12-06 19:30:00,45.262298583984375
2017-12-06 20:30:00,45.279998779296875
2017-12-07 14:30:00,44.189998626708984
2017-12-07 15:30:00,43.86000061035156
2017-12-07 16:30:00,43.869998931884766
2017-12-07 17:30:00,44.099998474121094
2017-12-07 18:30:00,43.61000061035156
2017-12-07 19:30:00,43.810001373291016
2017-12-07 20:30:00,43.75
2017-12-08 14:30:00,43.54999923706055
2017-12-08 15:30:00,43.29999923706055
2017-12-08 16:30:00,43.52000045776367
2017-12-08 17:30:00,43.369998931884766
2017-12-08 18:30:00,42.970001220703125
2017-12-08 19:30:00,42.970001220703125
2017-12-08 20:30:00,42.97999954223633
2017-12-11 14:30:00,43.369998931884766
2017-12-11 15:30:00,43.130001068115234
2017-12-11 16:30:00,43.220001220703125
2017-12-11 17:30:00,43.2400016784668
2017-12-11 18:30:00,43.220001220703125
2017-12-11 19:30:00,43.20000076293945
2017-12-11 20:30:00,43.150001525878906
2017-12-12 14:30:00,43.0
2017-12-12 15:30:00,43.29999923706055
2017-12-12 16:30:00,43.13999938964844
2017-12-12 17:30:00,43.20000076293945
2017-12-12 18:30:00,43.15999984741211
2017-12-12 19:30:00,43.2400016784668
2017-12-12 20:30:00,43.349998474121094
2017-12-13 14:30:00,43.31999969482422
2017-12-13 15:30:00,43.220001220703125
2017-12-13 16:30:00,43.36000061035156
2017-12-13 17:30:00,43.474998474121094
2017-12-13 18:30:00,43.33000183105469
2017-12-13 19:30:00,43.560001373291016
2017-12-13 20:30:00,43.59000015258789
2017-12-14 14:30:00,43.45000076293945
2017-12-14 15:30:00,43.45500183105469
2017-12-14 16:30:00,43.4900016784668
2017-12-14 17:30:00,43.4900016784668
2017-12-14 18:30:00,43.529998779296875
2017-12-14 19:30:00,43.63999938964844
2017-12-14 20:30:00,43.540000915527344
2017-12-15 14:30:00,43.66999816894531
2017-12-15 15:30:00,43.959999084472656
2017-12-15 16:30:00,43.91999816894531
2017-12-15 17:30:00,43.849998474121094
2017-12-15 18:30:00,43.890201568603516
2017-12-15 19:30:00,43.959999084472656
2017-12-15 20:30:00,44.040000915527344
2017-12-18 14:30:00,44.5
2017-12-18 15:30:00,44.494998931884766
2017-12-18 16:30:00,44.540000915527344
2017-12-18 17:30:00,44.58000183105469
2017-12-18 18:30:00,44.66999816894531
2017-12-18 19:30:00,44.5
2017-12-18 20:30:00,44.52000045776367
2017-12-19 14:30:00,44.45000076293945
2017-12-19 15:30:00,44.439998626708984
2017-12-19 16:30:00,44.1349983215332
2017-12-19 17:30:00,44.36000061035156
2017-12-19 18:30:00,44.31999969482422
2017-12-19 19:30:00,44.22999954223633
2017-12-19 20:30:00,44.31999969482422
2017-12-20 14:30:00,44.66999816894531
2017-12-20 15:30:00,44.665000915527344
2017-12-20 16:30:00,44.630001068115234
2017-12-20 17:30:00,44.474998474121094
2017-12-20 18:30:00,44.56999969482422
2017-12-20 19:30:00,44.584999084472656
2017-12-20 20:30:00,44.41999816894531
2017-12-21 14:30:00,44.93000030517578
2017-12-21 15:30:00,44.83000183105469
2017-12-21 16:30:00,44.88999938964844
2017-12-21 17:30:00,44.875
2017-12-21 18:30:00,44.790000915527344
2017-12-21 19:30:00,44.75
2017-12-21 20:30:00,44.76499938964844
2017-12-22 14:30:00,45.27000045776367
2017-12-22 15:30:00,45.279998779296875
2017-12-22 16:30:00,45.20000076293945
2017-12-22 17:30:00,45.310001373291016
2017-12-22 18:30:00,45.290000915527344
2017-12-22 19:30:00,45.31999969482422
2017-12-22 20:30:00,45.16999816894531
2017-12-26 14:30:00,44.350101470947266
2017-12-26 15:30:00,44.29999923706055
2017-12-26 16:30:00,44.14500045776367
2017-12-26 17:30:00,44.220001220703125
2017-12-26 18:30:00,44.21500015258789
2017-12-26 19:30:00,44.189998626708984
2017-12-26 20:30:00,44.29999923706055
2017-12-27 14:30:00,44.459999084472656
2017-12-27 15:30:00,44.61000061035156
2017-12-27 16:30:00,44.641998291015625
2017-12-27 17:30:00,44.65999984741211
2017-12-27 18:30:00,44.7400016784668
2017-12-27 19:30:00,44.7400016784668
2017-12-27 20:30:00,44.650001525878906
2017-12-28 14:30:00,44.41999816894531
2017-12-28 15:30:00,44.66999816894531
2017-12-28 16:30:00,44.7599983215332
2017-12-28 17:30:00,44.77000045776367
2017-12-28 18:30:00,44.75
2017-12-28 19:30:00,44.73500061035156
2017-12-28 20:30:00,44.744998931884766
2017-12-29 14:30:00,44.43000030517578
2017-12-29 15:30:00,44.38999938964844
2017-12-29 16:30:00,44.04999923706055
2017-12-29 17:30:00,44.19499969482422
2017-12-29 18:30:00,43.98899841308594
2017-12-29 19:30:00,44.0099983215332
2017-12-29 20:30:00,44.099998474121094
2018-01-02 14:30:00,46.0
2018-01-02 15:30:00,46.189998626708984
2018-01-02 16:30:00,46.25
2018-01-02 17:30:00,46.380001068115234
2018-01-02 18:30:00,46.439998626708984
2018-01-02 19:30:00,46.400001525878906
2018-01-02 20:30:00,46.099998474121094
2018-01-03 14:30:00,46.61000061035156
2018-01-03 15:30:00,47.14550018310547
2018-01-03 16:30:00,46.90999984741211
2018-01-03 17:30:00,46.66999816894531
2018-01-03 18:30:00,46.61000061035156
2018-01-03 19:30:00,46.59989929199219
2018-01-03 20:30:00,46.599998474121094
2018-01-04 14:30:00,46.70500183105469
2018-01-04 15:30:00,46.709999084472656
2018-01-04 16:30:00,46.54999923706055
2018-01-04 17:30:00,46.26060104370117
2018-01-04 18:30:00,46.189998626708984
2018-01-04 19:30:00,46.220001220703125
2018-01-04 20:30:00,46.209999084472656
2018-01-05 14:30:00,46.70000076293945
2018-01-05 15:30:00,47.16999816894531
2018-01-05 16:30:00,47.540000915527344
2018-01-05 17:30:00,47.41999816894531
2018-01-05 18:30:00,47.647499084472656
2018-01-05 19:30:00,47.68000030517578
2018-01-05 20:30:00,47.369998931884766
2018-01-08 14:30:00,47.150001525878906
2018-01-08 15:30:00,47.119998931884766
2018-01-08 16:30:00,47.0
2018-01-08 17:30:00,46.88999938964844
2018-01-08 18:30:00,47.040000915527344
2018-01-08 19:30:00,46.970001220703125
2018-01-08 20:30:00,47.189998626708984
2018-01-09 14:30:00,47.4900016784668
2018-01-09 15:30:00,47.779998779296875
2018-01-09 16:30:00,47.91999816894531
2018-01-09 17:30:00,47.810001373291016
2018-01-09 18:30:00,47.994998931884766
2018-01-09 19:30:00,47.78020095825195
2018-01-09 20:30:00,47.66999816894531
2018-01-10 14:30:00,47.630001068115234
2018-01-10 15:30:00,47.900001525878906
2018-01-10 16:30:00,47.88999938964844
2018-01-10 17:30:00,47.720001220703125
2018-01-10 18:30:00,47.349998474121094
2018-01-10 19:30:00,47.35499954223633
2018-01-10 20:30:00,47.13999938964844
2018-01-11 14:30:00,47.72999954223633
2018-01-11 15:30:00,47.86000061035156
2018-01-11 16:30:00,47.95000076293945
2018-01-11 17:30:00,48.0
2018-01-11 18:30:00,47.959999084472656
2018-01-11 19:30:00,47.84000015258789
2018-01-11 20:30:00,47.709999084472656
2018-01-12 14:30:00,48.040000915527344
2018-01-12 15:30:00,47.79999923706055
2018-01-12 16:30:00,47.83000183105469
2018-01-12 17:30:00,47.84000015258789
2018-01-12 18:30:00,47.939998626708984
2018-01-12 19:30:00,47.779998779296875
2018-01-12 20:30:00,47.65999984741211
2018-01-16 14:30:00,48.849998474121094
2018-01-16 15:30:00,48.720001220703125
2018-01-16 16:30:00,48.720001220703125
2018-01-16 17:30:00,48.400001525878906
2018-01-16 18:30:00,48.334999084472656
2018-01-16 19:30:00,48.45000076293945
2018-01-16 20:30:00,48.2400016784668
2018-01-17 14:30:00,48.25
2018-01-17 15:30:00,48.2599983215332
2018-01-17 16:30:00,48.21500015258789
2018-01-17 17:30:00,48.459999084472656
2018-01-17 18:30:00,48.5099983215332
2018-01-17 19:30:00,48.36000061035156
2018-01-17 20:30:00,48.334999084472656
2018-01-18 14:30:00,47.459999084472656
2018-01-18 15:30:00,47.777000427246094
2018-01-18 16:30:00,47.61000061035156
2018-01-18 17:30:00,47.59000015258789
2018-01-18 18:30:00,47.4900016784668
2018-01-18 19:30:00,47.470001220703125
2018-01-18 20:30:00,47.439998626708984
2018-01-19 14:30:00,46.79999923706055
2018-01-19 15:30:00,46.689998626708984
2018-01-19 16:30:00,46.82500076293945
2018-01-19 17:30:00,46.71500015258789
2018-01-19 18:30:00,46.869998931884766
2018-01-19 19:30:00,46.811100006103516
2018-01-19 20:30:00,46.83000183105469
2018-01-22 14:30:00,45.59000015258789
2018-01-22 15:30:00,45.720001220703125
2018-01-22 16:30:00,45.869998931884766
2018-01-22 17:30:00,45.959999084472656
2018-01-22 18:30:00,45.939998626708984
2018-01-22 19:30:00,45.994998931884766
2018-01-22 20:30:00,46.130001068115234
2018-01-23 14:30:00,44.779998779296875
2018-01-23 15:30:00,44.89500045776367
2018-01-23 16:30:00,44.7400016784668
2018-01-23 17:30:00,44.79499816894531
2018-01-23 18:30:00,44.970001220703125
2018-01-23 19:30:00,44.77000045776367
2018-01-23 20:30:00,44.83000183105469
2018-01-24 14:30:00,44.970001220703125
2018-01-24 15:30:00,44.7400016784668
2018-01-24 16:30:00,44.52000045776367
2018-01-24 17:30:00,44.810001373291016
2018-01-24 18:30:00,44.97999954223633
2018-01-24 19:30:00,45.040000915527344
2018-01-24 20:30:00,44.849998474121094
2018-01-25 14:30:00,45.06999969482422
2018-01-25 15:30:00,45.43989944458008
2018-01-25 16:30:00,45.900001525878906
2018-01-25 17:30:00,46.08000183105469
2018-01-25 18:30:00,46.029998779296875
2018-01-25 19:30:00,45.810001373291016
2018-01-25 20:30:00,45.58000183105469
2018-01-26 14:30:00,45.900001525878906
2018-01-26 15:30:00,46.41999816894531
2018-01-26 16:30:00,46.529998779296875
2018-01-26 17:30:00,46.619998931884766
2018-01-26 18:30:00,46.814998626708984
2018-01-26 19:30:00,47.0099983215332
2018-01-26 20:30:00,46.84000015258789
2018-01-29 14:30:00,47.63999938964844
2018-01-29 15:30:00,47.40999984741211
2018-01-29 16:30:00,47.20000076293945
2018-01-29 17:30:00,47.22999954223633
2018-01-29 18:30:00,47.08000183105469
2018-01-29 19:30:00,47.04999923706055
2018-01-29 20:30:00,47.01499938964844
2018-01-30 14:30:00,46.61000061035156
2018-01-30 15:30:00,46.689998626708984
2018-01-30 16:30:00,46.64680099487305
2018-01-30 17:30:00,46.61000061035156
2018-01-30 18:30:00,46.834999084472656
2018-01-30 19:30:00,46.939998626708984
2018-01-30 20:30:00,46.88999938964844
2018-01-31 14:30:00,47.099998474121094
2018-01-31 15:30:00,46.93479919433594
2018-01-31 16:30:00,46.95000076293945
2018-01-31 17:30:00,46.849998474121094
2018-01-31 18:30:00,46.84000015258789
2018-01-31 19:30:00,46.849998474121094
2018-01-31 20:30:00,46.790000915527344
2018-02-01 14:30:00,47.4900016784668
2018-02-01 15:30:00,47.75
2018-02-01 16:30:00,47.654998779296875
2018-02-01 17:30:00,47.61000061035156
2018-02-01 18:30:00,47.400001525878906
2018-02-01 19:30:00,47.279998779296875
2018-02-01 20:30:00,47.25
2018-02-02 14:30:00,46.54999923706055
2018-02-02 15:30:00,46.415000915527344
2018-02-02 16:30:00,46.77000045776367
2018-02-02 17:30:00,46.939998626708984
2018-02-02 18:30:00,46.93000030517578
2018-02-02 19:30:00,46.779998779296875
2018-02-02 20:30:00,46.86000061035156
2018-02-05 14:30:00,47.45000076293945
2018-02-05 15:30:00,47.470001220703125
2018-02-05 16:30:00,47.404998779296875
2018-02-05 17:30:00,47.349998474121094
2018-02-05 18:30:00,47.389400482177734
2018-02-05 19:30:00,47.209999084472656
2018-02-05 20:30:00,46.29999923706055
2018-02-06 14:30:00,47.470001220703125
2018-02-06 15:30:00,47.915000915527344
2018-02-06 16:30:00,47.75
2018-02-06 17:30:00,47.81999969482422
2018-02-06 18:30:00,47.47999954223633
2018-02-06 19:30:00,47.869998931884766
2018-02-06 20:30:00,47.810001373291016
2018-02-07 14:30:00,47.709999084472656
2018-02-07 15:30:00,47.400001525878906
2018-02-07 16:30:00,46.970001220703125
2018-02-07 17:30:00,46.63999938964844
2018-02-07 18:30:00,46.7599983215332
