Datetime,NTAP
2017-12-07 16:30:00,57.029998779296875
2017-12-07 17:30:00,57.08000183105469
2017-12-07 18:30:00,57.02000045776367
2017-12-07 19:30:00,57.41999816894531
2017-12-07 20:30:00,57.529998779296875
2017-12-08 14:30:00,58.019500732421875
2017-12-08 15:30:00,58.43000030517578
2017-12-08 16:30:00,58.46500015258789
2017-12-08 17:30:00,58.31999969482422
2017-12-08 18:30:00,58.119998931884766
2017-12-08 19:30:00,58.189998626708984
2017-12-08 20:30:00,58.25
2017-12-11 14:30:00,58.709999084472656
2017-12-11 15:30:00,58.709999084472656
2017-12-11 16:30:00,58.63999938964844
2017-12-11 17:30:00,58.540000915527344
2017-12-11 18:30:00,58.52000045776367
2017-12-11 19:30:00,58.540000915527344
2017-12-11 20:30:00,58.58000183105469
2017-12-12 14:30:00,58.52000045776367
2017-12-12 15:30:00,58.56999969482422
2017-12-12 16:30:00,58.439998626708984
2017-12-12 17:30:00,58.41999816894531
2017-12-12 18:30:00,58.18000030517578
2017-12-12 19:30:00,57.91999816894531
2017-12-12 20:30:00,57.790000915527344
2017-12-13 14:30:00,58.15999984741211
2017-12-13 15:30:00,58.09000015258789
2017-12-13 16:30:00,58.15999984741211
2017-12-13 17:30:00,57.95000076293945
2017-12-13 18:30:00,58.084999084472656
2017-12-13 19:30:00,57.814998626708984
2017-12-13 20:30:00,57.77000045776367
2017-12-14 14:30:00,57.959999084472656
2017-12-14 15:30:00,57.880001068115234
2017-12-14 16:30:00,57.619998931884766
2017-12-14 17:30:00,57.75
2017-12-14 18:30:00,57.33000183105469
2017-12-14 19:30:00,57.31999969482422
2017-12-14 20:30:00,57.369998931884766
2017-12-15 14:30:00,57.650001525878906
2017-12-15 15:30:00,57.630001068115234
2017-12-15 16:30:00,57.599998474121094
2017-12-15 17:30:00,57.599998474121094
2017-12-15 18:30:00,57.7599983215332
2017-12-15 19:30:00,57.720001220703125
2017-12-15 20:30:00,57.27000045776367
2017-12-18 14:30:00,57.58000183105469
2017-12-18 15:30:00,57.560001373291016
2017-12-18 16:30:00,57.54499816894531
2017-12-18 17:30:00,57.65999984741211
2017-12-18 18:30:00,57.78969955444336
2017-12-18 19:30:00,57.7599983215332
2017-12-18 20:30:00,57.7400016784668
2017-12-19 14:30:00,57.70000076293945
2017-12-19 15:30:00,57.97999954223633
2017-12-19 16:30:00,57.779998779296875
2017-12-19 17:30:00,57.939998626708984
2017-12-19 18:30:00,57.810001373291016
2017-12-19 19:30:00,57.900001525878906
2017-12-19 20:30:00,57.88999938964844
2017-12-20 14:30:00,57.310001373291016
2017-12-20 15:30:00,57.22999954223633
2017-12-20 16:30:00,57.310001373291016
2017-12-20 17:30:00,57.31999969482422
2017-12-20 18:30:00,57.21500015258789
2017-12-20 19:30:00,56.9900016784668
2017-12-20 20:30:00,57.04999923706055
2017-12-21 14:30:00,56.8849983215332
2017-12-21 15:30:00,56.88010025024414
2017-12-21 16:30:00,56.880001068115234
2017-12-21 17:30:00,56.67900085449219
2017-12-21 18:30:00,56.540000915527344
2017-12-21 19:30:00,56.400001525878906
2017-12-21 20:30:00,56.20000076293945
2017-12-22 14:30:00,56.39500045776367
2017-12-22 15:30:00,56.35499954223633
2017-12-22 16:30:00,56.34000015258789
2017-12-22 17:30:00,56.29999923706055
2017-12-22 18:30:00,56.290000915527344
2017-12-22 19:30:00,56.310001373291016
2017-12-22 20:30:00,56.29999923706055
2017-12-26 14:30:00,55.970001220703125
2017-12-26 15:30:00,55.91999816894531
2017-12-26 16:30:00,55.875
2017-12-26 17:30:00,55.89500045776367
2017-12-26 18:30:00,55.7599983215332
2017-12-26 19:30:00,55.72999954223633
2017-12-26 20:30:00,55.85499954223633
2017-12-27 14:30:00,56.040000915527344
2017-12-27 15:30:00,56.0099983215332
2017-12-27 16:30:00,55.90999984741211
2017-12-27 17:30:00,55.83000183105469
2017-12-27 18:30:00,56.0099983215332
2017-12-27 19:30:00,56.08399963378906
2017-12-27 20:30:00,56.130001068115234
2017-12-28 14:30:00,55.849998474121094
2017-12-28 15:30:00,55.77000045776367
2017-12-28 16:30:00,55.84000015258789
2017-12-28 17:30:00,55.790000915527344
2017-12-28 18:30:00,55.43000030517578
2017-12-28 19:30:00,55.83000183105469
2017-12-28 20:30:00,55.79999923706055
2017-12-29 14:30:00,55.59000015258789
2017-12-29 15:30:00,55.55009841918945
2017-12-29 16:30:00,55.560001373291016
2017-12-29 17:30:00,55.599998474121094
2017-12-29 18:30:00,55.439998626708984
2017-12-29 19:30:00,55.5099983215332
2017-12-29 20:30:00,55.33000183105469
2018-01-02 14:30:00,55.689998626708984
2018-01-02 15:30:00,55.90999984741211
2018-01-02 16:30:00,55.650001525878906
2018-01-02 17:30:00,55.59000015258789
2018-01-02 18:30:00,55.56010055541992
2018-01-02 19:30:00,55.54999923706055
2018-01-02 20:30:00,55.54999923706055
2018-01-03 14:30:00,56.119998931884766
2018-01-03 15:30:00,56.69499969482422
2018-01-03 16:30:00,56.65999984741211
2018-01-03 17:30:00,56.767799377441406
2018-01-03 18:30:00,56.88999938964844
2018-01-03 19:30:00,57.28499984741211
2018-01-03 20:30:00,57.06999969482422
2018-01-04 14:30:00,57.564998626708984
2018-01-04 15:30:00,57.790000915527344
2018-01-04 16:30:00,57.83000183105469
2018-01-04 17:30:00,57.97999954223633
2018-01-04 18:30:00,57.87900161743164
2018-01-04 19:30:00,57.7400016784668
2018-01-04 20:30:00,57.810001373291016
2018-01-05 14:30:00,58.56999969482422
2018-01-05 15:30:00,58.779998779296875
2018-01-05 16:30:00,58.81999969482422
2018-01-05 17:30:00,58.95000076293945
2018-01-05 18:30:00,58.84000015258789
2018-01-05 19:30:00,58.71500015258789
2018-01-05 20:30:00,58.86000061035156
2018-01-08 14:30:00,58.84000015258789
2018-01-08 15:30:00,58.7599983215332
2018-01-08 16:30:00,59.08000183105469
2018-01-08 17:30:00,59.459999084472656
2018-01-08 18:30:00,59.59000015258789
2018-01-08 19:30:00,59.63999938964844
2018-01-08 20:30:00,59.65999984741211
2018-01-09 14:30:00,60.0
2018-01-09 15:30:00,59.970001220703125
2018-01-09 16:30:00,60.189998626708984
2018-01-09 17:30:00,60.4900016784668
2018-01-09 18:30:00,59.9900016784668
2018-01-09 19:30:00,60.189998626708984
2018-01-09 20:30:00,59.689998626708984
2018-01-10 14:30:00,60.07500076293945
2018-01-10 15:30:00,60.06999969482422
2018-01-10 16:30:00,60.209999084472656
2018-01-10 17:30:00,60.31999969482422
2018-01-10 18:30:00,60.45000076293945
2018-01-10 19:30:00,60.5099983215332
2018-01-10 20:30:00,60.650001525878906
2018-01-11 14:30:00,61.0
2018-01-11 15:30:00,61.310001373291016
2018-01-11 16:30:00,61.43000030517578
2018-01-11 17:30:00,61.630001068115234
2018-01-11 18:30:00,61.474998474121094
2018-01-11 19:30:00,61.810001373291016
2018-01-11 20:30:00,61.810001373291016
2018-01-12 14:30:00,62.0
2018-01-12 15:30:00,62.099998474121094
2018-01-12 16:30:00,62.404998779296875
2018-01-12 17:30:00,62.54999923706055
2018-01-12 18:30:00,62.369998931884766
2018-01-12 19:30:00,62.47999954223633
2018-01-12 20:30:00,62.77000045776367
2018-01-16 14:30:00,63.220001220703125
2018-01-16 15:30:00,62.65999984741211
2018-01-16 16:30:00,62.61000061035156
2018-01-16 17:30:00,62.6349983215332
2018-01-16 18:30:00,62.26499938964844
2018-01-16 19:30:00,62.33000183105469
2018-01-16 20:30:00,62.290000915527344
2018-01-17 14:30:00,63.14500045776367
2018-01-17 15:30:00,63.369998931884766
2018-01-17 16:30:00,63.709999084472656
2018-01-17 17:30:00,63.880001068115234
2018-01-17 18:30:00,63.790000915527344
2018-01-17 19:30:00,63.810001373291016
2018-01-17 20:30:00,63.560001373291016
2018-01-18 14:30:00,63.06999969482422
2018-01-18 15:30:00,63.029998779296875
2018-01-18 16:30:00,63.1150016784668
2018-01-18 17:30:00,63.165000915527344
2018-01-18 18:30:00,63.33000183105469
2018-01-18 19:30:00,63.130001068115234
2018-01-18 20:30:00,63.290000915527344
2018-01-19 14:30:00,63.47999954223633
2018-01-19 15:30:00,63.40999984741211
2018-01-19 16:30:00,63.18000030517578
2018-01-19 17:30:00,63.099998474121094
2018-01-19 18:30:00,63.040000915527344
2018-01-19 19:30:00,63.18000030517578
2018-01-19 20:30:00,63.099998474121094
2018-01-22 14:30:00,63.220001220703125
2018-01-22 15:30:00,63.22999954223633
2018-01-22 16:30:00,63.2400016784668
2018-01-22 17:30:00,63.20000076293945
2018-01-22 18:30:00,63.224998474121094
2018-01-22 19:30:00,63.2400016784668
2018-01-22 20:30:00,63.52000045776367
2018-01-23 14:30:00,63.63010025024414
2018-01-23 15:30:00,63.58919906616211
2018-01-23 16:30:00,63.54999923706055
2018-01-23 17:30:00,63.625
2018-01-23 18:30:00,63.63999938964844
2018-01-23 19:30:00,63.869998931884766
2018-01-23 20:30:00,63.83000183105469
2018-01-24 14:30:00,63.72999954223633
2018-01-24 15:30:00,62.93000030517578
2018-01-24 16:30:00,62.47999954223633
2018-01-24 17:30:00,62.31999969482422
2018-01-24 18:30:00,62.685001373291016
2018-01-24 19:30:00,62.83000183105469
2018-01-24 20:30:00,62.93000030517578
2018-01-25 14:30:00,62.84000015258789
2018-01-25 15:30:00,62.880001068115234
2018-01-25 16:30:00,62.95000076293945
2018-01-25 17:30:00,62.939998626708984
2018-01-25 18:30:00,62.84000015258789
2018-01-25 19:30:00,62.47999954223633
2018-01-25 20:30:00,62.4900016784668
2018-01-26 14:30:00,63.36000061035156
2018-01-26 15:30:00,63.13999938964844
2018-01-26 16:30:00,62.97999954223633
2018-01-26 17:30:00,63.13999938964844
2018-01-26 18:30:00,63.279998779296875
2018-01-26 19:30:00,63.2599983215332
2018-01-26 20:30:00,63.31999969482422
2018-01-29 14:30:00,63.06999969482422
2018-01-29 15:30:00,62.880001068115234
2018-01-29 16:30:00,63.029998779296875
2018-01-29 17:30:00,63.040000915527344
2018-01-29 18:30:00,63.11000061035156
2018-01-29 19:30:00,62.86000061035156
2018-01-29 20:30:00,62.814998626708984
2018-01-30 14:30:00,61.7400016784668
2018-01-30 15:30:00,62.0
2018-01-30 16:30:00,62.2400016784668
2018-01-30 17:30:00,62.150001525878906
2018-01-30 18:30:00,62.38999938964844
2018-01-30 19:30:00,62.36940002441406
2018-01-30 20:30:00,62.31999969482422
2018-01-31 14:30:00,62.369998931884766
2018-01-31 15:30:00,62.150001525878906
2018-01-31 16:30:00,62.0
2018-01-31 17:30:00,61.90739822387695
2018-01-31 18:30:00,61.58000183105469
2018-01-31 19:30:00,61.34000015258789
2018-01-31 20:30:00,61.4900016784668
2018-02-01 14:30:00,61.255001068115234
2018-02-01 15:30:00,61.59000015258789
2018-02-01 16:30:00,62.2400016784668
2018-02-01 17:30:00,62.18000030517578
2018-02-01 18:30:00,62.220001220703125
2018-02-01 19:30:00,62.13999938964844
2018-02-01 20:30:00,62.150001525878906
2018-02-02 14:30:00,61.099998474121094
2018-02-02 15:30:00,61.25
2018-02-02 16:30:00,61.029998779296875
2018-02-02 17:30:00,60.970001220703125
2018-02-02 18:30:00,60.540000915527344
2018-02-02 19:30:00,60.540000915527344
2018-02-02 20:30:00,60.22999954223633
2018-02-05 14:30:00,59.849998474121094
2018-02-05 15:30:00,59.97999954223633
2018-02-05 16:30:00,59.36000061035156
2018-02-05 17:30:00,58.81999969482422
2018-02-05 18:30:00,58.880001068115234
2018-02-05 19:30:00,58.18000030517578
2018-02-05 20:30:00,56.79999923706055
2018-02-06 14:30:00,57.22999954223633
2018-02-06 15:30:00,56.45000076293945
2018-02-06 16:30:00,57.400001525878906
2018-02-06 17:30:00,57.18000030517578
2018-02-06 18:30:00,56.880001068115234
2018-02-06 19:30:00,58.130001068115234
2018-02-06 20:30:00,58.150001525878906
2018-02-07 14:30:00,57.91699981689453
2018-02-07 15:30:00,58.48500061035156
2018-02-07 16:30:00,58.459999084472656
2018-02-07 17:30:00,58.130001068115234
2018-02-07 18:30:00,58.334999084472656
2018-02-07 19:30:00,58.20000076293945
2018-02-07 20:30:00,57.630001068115234
2018-02-08 14:30:00,57.34000015258789
2018-02-08 15:30:00,56.7599983215332
2018-02-08 16:30:00,56.959999084472656
2018-02-08 17:30:00,56.619998931884766
2018-02-08 18:30:00,57.029998779296875
2018-02-08 19:30:00,56.70000076293945
2018-02-08 20:30:00,55.86000061035156
2018-02-09 14:30:00,56.130001068115234
2018-02-09 15:30:00,55.65999984741211
2018-02-09 16:30:00,54.63999938964844
2018-02-09 17:30:00,54.470001220703125
2018-02-09 18:30:00,55.59000015258789
2018-02-09 19:30:00,55.73500061035156
2018-02-09 20:30:00,56.16999816894531
2018-02-12 14:30:00,57.02000045776367
2018-02-12 15:30:00,57.5099983215332
2018-02-12 16:30:00,58.06999969482422
2018-02-12 17:30:00,57.77000045776367
2018-02-12 18:30:00,57.849998474121094
2018-02-12 19:30:00,57.939998626708984
2018-02-12 20:30:00,57.72999954223633
2018-02-13 14:30:00,58.92499923706055
2018-02-13 15:30:00,58.849998474121094
2018-02-13 16:30:00,58.70000076293945
2018-02-13 17:30:00,59.02000045776367
2018-02-13 18:30:00,59.15999984741211
2018-02-13 19:30:00,59.0099983215332
2018-02-13 20:30:00,58.75
2018-02-14 14:30:00,59.91999816894531
2018-02-14 15:30:00,60.119998931884766
2018-02-14 16:30:00,60.13999938964844
2018-02-14 17:30:00,60.290000915527344
2018-02-14 18:30:00,60.59000015258789
2018-02-14 19:30:00,60.75
2018-02-14 20:30:00,60.61000061035156
2018-02-15 14:30:00,53.65999984741211
2018-02-15 15:30:00,53.77000045776367
2018-02-15 16:30:00,54.45000076293945
2018-02-15 17:30:00,54.75
2018-02-15 18:30:00,55.939998626708984
2018-02-15 19:30:00,56.23500061035156
2018-02-15 20:30:00,57.665000915527344
2018-02-16 14:30:00,57.720001220703125
2018-02-16 15:30:00,56.91999816894531
2018-02-16 16:30:00,57.334999084472656
2018-02-16 17:30:00,56.459999084472656
2018-02-16 18:30:00,56.56999969482422
2018-02-16 19:30:00,56.790000915527344
2018-02-16 20:30:00,56.5098991394043
2018-02-20 14:30:00,57.470001220703125
2018-02-20 15:30:00,58.040000915527344
2018-02-20 16:30:00,58.54999923706055
2018-02-20 17:30:00,58.5099983215332
2018-02-20 18:30:00,58.20000076293945
2018-02-20 19:30:00,58.0
2018-02-20 20:30:00,58.08000183105469
2018-02-21 14:30:00,59.119998931884766
2018-02-21 15:30:00,59.880001068115234
2018-02-21 16:30:00,59.33000183105469
2018-02-21 17:30:00,59.41999816894531
2018-02-21 18:30:00,59.38999938964844
2018-02-21 19:30:00,59.060001373291016
2018-02-21 20:30:00,58.540000915527344
2018-02-22 14:30:00,59.29999923706055
2018-02-22 15:30:00,59.220001220703125
2018-02-22 16:30:00,59.2400016784668
2018-02-22 17:30:00,59.060001373291016
2018-02-22 18:30:00,59.20000076293945
2018-02-22 19:30:00,58.720001220703125
2018-02-22 20:30:00,58.58000183105469
2018-02-23 14:30:00,58.34000015258789
2018-02-23 15:30:00,58.77000045776367
2018-02-23 16:30:00,58.95000076293945
2018-02-23 17:30:00,59.209999084472656
2018-02-23 18:30:00,58.849998474121094
2018-02-23 19:30:00,59.189998626708984
2018-02-23 20:30:00,59.630001068115234
2018-02-26 14:30:00,59.560001373291016
2018-02-26 15:30:00,60.20000076293945
2018-02-26 16:30:00,60.22999954223633
2018-02-26 17:30:00,60.27000045776367
2018-02-26 18:30:00,60.40999984741211
2018-02-26 19:30:00,60.404998779296875
2018-02-26 20:30:00,60.400001525878906
2018-02-27 14:30:00,60.689998626708984
2018-02-27 15:30:00,60.38999938964844
2018-02-27 16:30:00,60.650001525878906
2018-02-27 17:30:00,60.84000015258789
2018-02-27 18:30:00,60.7400016784668
2018-02-27 19:30:00,60.59000015258789
2018-02-27 20:30:00,60.40999984741211
2018-02-28 14:30:00,61.31999969482422
2018-02-28 15:30:00,61.02000045776367
2018-02-28 16:30:00,61.290000915527344
2018-02-28 17:30:00,61.31999969482422
2018-02-28 18:30:00,61.41999816894531
2018-02-28 19:30:00,60.97999954223633
2018-02-28 20:30:00,60.58000183105469
2018-03-01 14:30:00,60.79999923706055
2018-03-01 15:30:00,61.150001525878906
2018-03-01 16:30:00,61.2400016784668
2018-03-01 17:30:00,60.849998474121094
2018-03-01 18:30:00,60.380001068115234
2018-03-01 19:30:00,60.91999816894531
2018-03-01 20:30:00,60.599998474121094
2018-03-02 14:30:00,59.61000061035156
2018-03-02 15:30:00,59.9900016784668
2018-03-02 16:30:00,60.04999923706055
2018-03-02 17:30:00,59.90999984741211
2018-03-02 18:30:00,60.060001373291016
2018-03-02 19:30:00,60.439998626708984
2018-03-02 20:30:00,60.77000045776367
2018-03-05 14:30:00,61.31999969482422
2018-03-05 15:30:00,61.630001068115234
2018-03-05 16:30:00,61.58000183105469
2018-03-05 17:30:00,61.810001373291016
2018-03-05 18:30:00,62.33000183105469
2018-03-05 19:30:00,62.27000045776367
2018-03-05 20:30:00,62.189998626708984
2018-03-06 14:30:00,63.54499816894531
2018-03-06 15:30:00,63.40999984741211
2018-03-06 16:30:00,63.939998626708984
2018-03-06 17:30:00,63.97999954223633
2018-03-06 18:30:00,63.529998779296875
2018-03-06 19:30:00,63.77000045776367
2018-03-06 20:30:00,63.810001373291016
2018-03-07 14:30:00,63.28499984741211
2018-03-07 15:30:00,63.30500030517578
2018-03-07 16:30:00,63.31999969482422
2018-03-07 17:30:00,63.4900016784668
2018-03-07 18:30:00,63.61000061035156
2018-03-07 19:30:00,63.279998779296875
2018-03-07 20:30:00,63.34000015258789
2018-03-08 14:30:00,63.47999954223633
2018-03-08 15:30:00,63.470001220703125
2018-03-08 16:30:00,63.540000915527344
2018-03-08 17:30:00,63.47999954223633
2018-03-08 18:30:00,63.48500061035156
2018-03-08 19:30:00,63.560001373291016
2018-03-08 20:30:00,63.88999938964844
2018-03-09 14:30:00,64.70999908447266
2018-03-09 15:30:00,64.69499969482422
2018-03-09 16:30:00,64.76000213623047
2018-03-09 17:30:00,64.79000091552734
2018-03-09 18:30:00,65.05999755859375
2018-03-09 19:30:00,65.22000122070312
2018-03-09 20:30:00,65.25
2018-03-12 13:30:00,65.33000183105469
2018-03-12 14:30:00,64.86000061035156
2018-03-12 15:30:00,64.77880096435547
2018-03-12 16:30:00,64.71499633789062
2018-03-12 17:30:00,64.86000061035156
2018-03-12 18:30:00,64.69999694824219
2018-03-12 19:30:00,64.54000091552734
2018-03-13 13:30:00,65.33000183105469
2018-03-13 14:30:00,65.19999694824219
2018-03-13 15:30:00,65.1500015258789
2018-03-13 16:30:00,65.16999816894531
2018-03-13 17:30:00,65.01000213623047
2018-03-13 18:30:00,64.80989837646484
2018-03-13 19:30:00,64.83999633789062
2018-03-14 13:30:00,65.4749984741211
2018-03-14 14:30:00,65.23999786376953
2018-03-14 15:30:00,64.80999755859375
2018-03-14 16:30:00,64.81999969482422
2018-03-14 17:30:00,65.04499816894531
2018-03-14 18:30:00,64.69000244140625
2018-03-14 19:30:00,64.54000091552734
2018-03-15 13:30:00,63.790000915527344
2018-03-15 14:30:00,63.9900016784668
2018-03-15 15:30:00,64.02999877929688
2018-03-15 16:30:00,63.97999954223633
2018-03-15 17:30:00,63.38999938964844
2018-03-15 18:30:00,63.66999816894531
2018-03-15 19:30:00,63.68000030517578
2018-03-16 13:30:00,64.08000183105469
2018-03-16 14:30:00,64.11000061035156
2018-03-16 15:30:00,63.63999938964844
2018-03-16 16:30:00,63.81999969482422
2018-03-16 17:30:00,63.790000915527344
2018-03-16 18:30:00,64.12999725341797
2018-03-16 19:30:00,63.93000030517578
2018-03-19 13:30:00,63.529998779296875
2018-03-19 14:30:00,63.2400016784668
2018-03-19 15:30:00,62.84000015258789
2018-03-19 16:30:00,62.540000915527344
2018-03-19 17:30:00,62.67499923706055
2018-03-19 18:30:00,62.52000045776367
2018-03-19 19:30:00,62.84000015258789
2018-03-20 13:30:00,63.59000015258789
2018-03-20 14:30:00,63.39500045776367
2018-03-20 15:30:00,63.2400016784668
2018-03-20 16:30:00,63.209999084472656
2018-03-20 17:30:00,63.29999923706055
2018-03-20 18:30:00,63.4297981262207
2018-03-20 19:30:00,63.29499816894531
2018-03-21 13:30:00,63.09000015258789
2018-03-21 14:30:00,63.619998931884766
2018-03-21 15:30:00,64.11000061035156
2018-03-21 16:30:00,64.0250015258789
2018-03-21 17:30:00,64.20999908447266
2018-03-21 18:30:00,64.33000183105469
2018-03-21 19:30:00,64.12000274658203
2018-03-22 13:30:00,62.72999954223633
2018-03-22 14:30:00,62.029998779296875
2018-03-22 15:30:00,62.349998474121094
2018-03-22 16:30:00,62.40999984741211
2018-03-22 17:30:00,62.15999984741211
2018-03-22 18:30:00,62.59000015258789
2018-03-22 19:30:00,62.15999984741211
2018-03-23 13:30:00,62.810001373291016
2018-03-23 14:30:00,62.720001220703125
2018-03-23 15:30:00,62.400001525878906
2018-03-23 16:30:00,62.584999084472656
2018-03-23 17:30:00,62.27000045776367
2018-03-23 18:30:00,61.790000915527344
2018-03-23 19:30:00,61.15999984741211
2018-03-26 13:30:00,62.349998474121094
2018-03-26 14:30:00,61.790000915527344
2018-03-26 15:30:00,62.20000076293945
2018-03-26 16:30:00,62.33000183105469
2018-03-26 17:30:00,62.81999969482422
2018-03-26 18:30:00,63.040000915527344
2018-03-26 19:30:00,63.28900146484375
