Datetime,CSX
2017-12-07 16:30:00,56.275001525878906
2017-12-07 17:30:00,56.279998779296875
2017-12-07 18:30:00,56.14500045776367
2017-12-07 19:30:00,56.16999816894531
2017-12-07 20:30:00,56.150001525878906
2017-12-08 14:30:00,56.36000061035156
2017-12-08 15:30:00,56.349998474121094
2017-12-08 16:30:00,56.599998474121094
2017-12-08 17:30:00,56.495601654052734
2017-12-08 18:30:00,56.349998474121094
2017-12-08 19:30:00,56.400001525878906
2017-12-08 20:30:00,56.470001220703125
2017-12-11 14:30:00,56.56999969482422
2017-12-11 15:30:00,56.459999084472656
2017-12-11 16:30:00,56.459999084472656
2017-12-11 17:30:00,56.779998779296875
2017-12-11 18:30:00,56.689998626708984
2017-12-11 19:30:00,56.619998931884766
2017-12-11 20:30:00,56.970001220703125
2017-12-12 14:30:00,56.834999084472656
2017-12-12 15:30:00,56.72999954223633
2017-12-12 16:30:00,56.650001525878906
2017-12-12 17:30:00,56.85300064086914
2017-12-12 18:30:00,56.93000030517578
2017-12-12 19:30:00,56.9901008605957
2017-12-12 20:30:00,56.9900016784668
2017-12-13 14:30:00,57.290000915527344
2017-12-13 15:30:00,57.58000183105469
2017-12-13 16:30:00,58.2400016784668
2017-12-13 17:30:00,57.90999984741211
2017-12-13 18:30:00,58.0890007019043
2017-12-13 19:30:00,57.974998474121094
2017-12-13 20:30:00,57.70000076293945
2017-12-14 14:30:00,58.02000045776367
2017-12-14 15:30:00,57.75
2017-12-14 16:30:00,57.619998931884766
2017-12-14 17:30:00,57.470001220703125
2017-12-14 18:30:00,57.2599983215332
2017-12-14 19:30:00,57.45000076293945
2017-12-14 20:30:00,57.29999923706055
2017-12-15 14:30:00,53.029998779296875
2017-12-15 15:30:00,53.400001525878906
2017-12-15 16:30:00,52.62329864501953
2017-12-15 17:30:00,52.994998931884766
2017-12-15 18:30:00,53.097999572753906
2017-12-15 19:30:00,52.974998474121094
2017-12-15 20:30:00,52.810001373291016
2017-12-18 14:30:00,52.904998779296875
2017-12-18 15:30:00,53.119998931884766
2017-12-18 16:30:00,52.98929977416992
2017-12-18 17:30:00,52.93000030517578
2017-12-18 18:30:00,53.43000030517578
2017-12-18 19:30:00,53.38999938964844
2017-12-18 20:30:00,53.689998626708984
2017-12-19 14:30:00,53.685001373291016
2017-12-19 15:30:00,54.11000061035156
2017-12-19 16:30:00,54.36000061035156
2017-12-19 17:30:00,54.38999938964844
2017-12-19 18:30:00,54.65999984741211
2017-12-19 19:30:00,54.6349983215332
2017-12-19 20:30:00,54.849998474121094
2017-12-20 14:30:00,55.540000915527344
2017-12-20 15:30:00,55.428199768066406
2017-12-20 16:30:00,55.47999954223633
2017-12-20 17:30:00,55.59000015258789
2017-12-20 18:30:00,55.58000183105469
2017-12-20 19:30:00,55.68000030517578
2017-12-20 20:30:00,55.43000030517578
2017-12-21 14:30:00,55.147098541259766
2017-12-21 15:30:00,55.2400016784668
2017-12-21 16:30:00,55.138999938964844
2017-12-21 17:30:00,55.290000915527344
2017-12-21 18:30:00,55.220001220703125
2017-12-21 19:30:00,55.095001220703125
2017-12-21 20:30:00,54.88999938964844
2017-12-22 14:30:00,54.689998626708984
2017-12-22 15:30:00,54.779998779296875
2017-12-22 16:30:00,54.77000045776367
2017-12-22 17:30:00,54.939998626708984
2017-12-22 18:30:00,54.98500061035156
2017-12-22 19:30:00,54.920101165771484
2017-12-22 20:30:00,55.0099983215332
2017-12-26 14:30:00,54.97999954223633
2017-12-26 15:30:00,54.83599853515625
2017-12-26 16:30:00,54.93000030517578
2017-12-26 17:30:00,54.819000244140625
2017-12-26 18:30:00,54.849998474121094
2017-12-26 19:30:00,54.88999938964844
2017-12-26 20:30:00,54.880001068115234
2017-12-27 14:30:00,55.0
2017-12-27 15:30:00,54.970001220703125
2017-12-27 16:30:00,54.98500061035156
2017-12-27 17:30:00,55.09000015258789
2017-12-27 18:30:00,55.150001525878906
2017-12-27 19:30:00,55.2400016784668
2017-12-27 20:30:00,55.130001068115234
2017-12-28 14:30:00,54.75
2017-12-28 15:30:00,54.494998931884766
2017-12-28 16:30:00,54.779998779296875
2017-12-28 17:30:00,55.0
2017-12-28 18:30:00,55.11000061035156
2017-12-28 19:30:00,54.98500061035156
2017-12-28 20:30:00,54.959999084472656
2017-12-29 14:30:00,55.27000045776367
2017-12-29 15:30:00,55.099998474121094
2017-12-29 16:30:00,55.09000015258789
2017-12-29 17:30:00,55.13990020751953
2017-12-29 18:30:00,55.209999084472656
2017-12-29 19:30:00,55.16999816894531
2017-12-29 20:30:00,55.029998779296875
2018-01-02 14:30:00,55.27000045776367
2018-01-02 15:30:00,55.849998474121094
2018-01-02 16:30:00,56.04999923706055
2018-01-02 17:30:00,56.290000915527344
2018-01-02 18:30:00,56.5099983215332
2018-01-02 19:30:00,56.446800231933594
2018-01-02 20:30:00,56.33000183105469
2018-01-03 14:30:00,56.65999984741211
2018-01-03 15:30:00,56.650001525878906
2018-01-03 16:30:00,56.91999816894531
2018-01-03 17:30:00,56.959999084472656
2018-01-03 18:30:00,57.06999969482422
2018-01-03 19:30:00,56.974998474121094
2018-01-03 20:30:00,57.04999923706055
2018-01-04 14:30:00,57.939998626708984
2018-01-04 15:30:00,57.349998474121094
2018-01-04 16:30:00,57.369998931884766
2018-01-04 17:30:00,57.20000076293945
2018-01-04 18:30:00,57.037498474121094
2018-01-04 19:30:00,56.93000030517578
2018-01-04 20:30:00,56.790000915527344
2018-01-05 14:30:00,57.08000183105469
2018-01-05 15:30:00,57.25
2018-01-05 16:30:00,57.380001068115234
2018-01-05 17:30:00,57.470001220703125
2018-01-05 18:30:00,57.529998779296875
2018-01-05 19:30:00,57.625
2018-01-05 20:30:00,57.72999954223633
2018-01-08 14:30:00,57.869998931884766
2018-01-08 15:30:00,58.029998779296875
2018-01-08 16:30:00,58.27000045776367
2018-01-08 17:30:00,58.43000030517578
2018-01-08 18:30:00,58.630001068115234
2018-01-08 19:30:00,58.939998626708984
2018-01-08 20:30:00,58.7400016784668
2018-01-09 14:30:00,59.04999923706055
2018-01-09 15:30:00,59.279998779296875
2018-01-09 16:30:00,59.61000061035156
2018-01-09 17:30:00,59.523799896240234
2018-01-09 18:30:00,59.369998931884766
2018-01-09 19:30:00,59.19499969482422
2018-01-09 20:30:00,59.279998779296875
2018-01-10 14:30:00,59.060001373291016
2018-01-10 15:30:00,58.98419952392578
2018-01-10 16:30:00,58.849998474121094
2018-01-10 17:30:00,58.939998626708984
2018-01-10 18:30:00,58.540000915527344
2018-01-10 19:30:00,58.47999954223633
2018-01-10 20:30:00,58.5099983215332
2018-01-11 14:30:00,58.70000076293945
2018-01-11 15:30:00,58.62929916381836
2018-01-11 16:30:00,58.560001373291016
2018-01-11 17:30:00,58.63999938964844
2018-01-11 18:30:00,58.5
2018-01-11 19:30:00,58.560001373291016
2018-01-11 20:30:00,58.68000030517578
2018-01-12 14:30:00,59.150001525878906
2018-01-12 15:30:00,59.130001068115234
2018-01-12 16:30:00,59.189998626708984
2018-01-12 17:30:00,59.12009811401367
2018-01-12 18:30:00,59.23500061035156
2018-01-12 19:30:00,59.25
2018-01-12 20:30:00,59.25
2018-01-16 14:30:00,59.11970138549805
2018-01-16 15:30:00,58.617000579833984
2018-01-16 16:30:00,58.849998474121094
2018-01-16 17:30:00,58.849998474121094
2018-01-16 18:30:00,58.314998626708984
2018-01-16 19:30:00,58.150001525878906
2018-01-16 20:30:00,58.13999938964844
2018-01-17 14:30:00,57.040000915527344
2018-01-17 15:30:00,57.875
2018-01-17 16:30:00,57.7599983215332
2018-01-17 17:30:00,57.64120101928711
2018-01-17 18:30:00,57.77000045776367
2018-01-17 19:30:00,57.88999938964844
2018-01-17 20:30:00,57.689998626708984
2018-01-18 14:30:00,57.810001373291016
2018-01-18 15:30:00,57.77000045776367
2018-01-18 16:30:00,58.059898376464844
2018-01-18 17:30:00,58.16999816894531
2018-01-18 18:30:00,58.16999816894531
2018-01-18 19:30:00,57.970001220703125
2018-01-18 20:30:00,58.04499816894531
2018-01-19 14:30:00,57.79999923706055
2018-01-19 15:30:00,57.38999938964844
2018-01-19 16:30:00,57.40999984741211
2018-01-19 17:30:00,57.33000183105469
2018-01-19 18:30:00,57.36000061035156
2018-01-19 19:30:00,57.380001068115234
2018-01-19 20:30:00,57.5
2018-01-22 14:30:00,57.2599983215332
2018-01-22 15:30:00,57.07500076293945
2018-01-22 16:30:00,57.54999923706055
2018-01-22 17:30:00,57.52000045776367
2018-01-22 18:30:00,57.32500076293945
2018-01-22 19:30:00,57.58000183105469
2018-01-22 20:30:00,57.720001220703125
2018-01-23 14:30:00,56.709999084472656
2018-01-23 15:30:00,56.91999816894531
2018-01-23 16:30:00,56.95989990234375
2018-01-23 17:30:00,56.95000076293945
2018-01-23 18:30:00,57.025001525878906
2018-01-23 19:30:00,57.09000015258789
2018-01-23 20:30:00,57.099998474121094
2018-01-24 14:30:00,56.91999816894531
2018-01-24 15:30:00,56.650001525878906
2018-01-24 16:30:00,56.29999923706055
2018-01-24 17:30:00,56.30500030517578
2018-01-24 18:30:00,56.90999984741211
2018-01-24 19:30:00,56.900001525878906
2018-01-24 20:30:00,56.869998931884766
2018-01-25 14:30:00,56.290000915527344
2018-01-25 15:30:00,56.290000915527344
2018-01-25 16:30:00,56.375
2018-01-25 17:30:00,56.14500045776367
2018-01-25 18:30:00,56.11000061035156
2018-01-25 19:30:00,56.275001525878906
2018-01-25 20:30:00,56.13999938964844
2018-01-26 14:30:00,56.20000076293945
2018-01-26 15:30:00,56.595001220703125
2018-01-26 16:30:00,56.90999984741211
2018-01-26 17:30:00,57.16999816894531
2018-01-26 18:30:00,57.689998626708984
2018-01-26 19:30:00,57.94499969482422
2018-01-26 20:30:00,57.84000015258789
2018-01-29 14:30:00,57.540000915527344
2018-01-29 15:30:00,57.119998931884766
2018-01-29 16:30:00,57.150001525878906
2018-01-29 17:30:00,57.369998931884766
2018-01-29 18:30:00,57.31999969482422
2018-01-29 19:30:00,57.352500915527344
2018-01-29 20:30:00,57.2400016784668
2018-01-30 14:30:00,56.709999084472656
2018-01-30 15:30:00,56.845001220703125
2018-01-30 16:30:00,56.880001068115234
2018-01-30 17:30:00,56.7599983215332
2018-01-30 18:30:00,56.81999969482422
2018-01-30 19:30:00,56.900001525878906
2018-01-30 20:30:00,56.86000061035156
2018-01-31 14:30:00,56.7400016784668
2018-01-31 15:30:00,56.810001373291016
2018-01-31 16:30:00,56.7599983215332
2018-01-31 17:30:00,56.90999984741211
2018-01-31 18:30:00,56.630001068115234
2018-01-31 19:30:00,56.560001373291016
2018-01-31 20:30:00,56.779998779296875
2018-02-01 14:30:00,56.540000915527344
2018-02-01 15:30:00,56.63999938964844
2018-02-01 16:30:00,56.709999084472656
2018-02-01 17:30:00,57.060001373291016
2018-02-01 18:30:00,56.66999816894531
2018-02-01 19:30:00,56.41999816894531
2018-02-01 20:30:00,56.58000183105469
2018-02-02 14:30:00,55.900001525878906
2018-02-02 15:30:00,55.880001068115234
2018-02-02 16:30:00,56.029998779296875
2018-02-02 17:30:00,55.810001373291016
2018-02-02 18:30:00,55.5099983215332
2018-02-02 19:30:00,55.45000076293945
2018-02-02 20:30:00,55.22999954223633
2018-02-05 14:30:00,54.970001220703125
2018-02-05 15:30:00,54.400001525878906
2018-02-05 16:30:00,54.150001525878906
2018-02-05 17:30:00,53.75
2018-02-05 18:30:00,53.459999084472656
2018-02-05 19:30:00,53.4900016784668
2018-02-05 20:30:00,51.970001220703125
2018-02-06 14:30:00,52.33000183105469
2018-02-06 15:30:00,52.15999984741211
2018-02-06 16:30:00,52.88999938964844
2018-02-06 17:30:00,52.619998931884766
2018-02-06 18:30:00,52.22999954223633
2018-02-06 19:30:00,53.72999954223633
2018-02-06 20:30:00,53.81999969482422
2018-02-07 14:30:00,53.540000915527344
2018-02-07 15:30:00,54.095001220703125
2018-02-07 16:30:00,54.0
2018-02-07 17:30:00,53.58489990234375
2018-02-07 18:30:00,53.619998931884766
2018-02-07 19:30:00,53.630001068115234
2018-02-07 20:30:00,52.9900016784668
2018-02-08 14:30:00,52.29999923706055
2018-02-08 15:30:00,51.84000015258789
2018-02-08 16:30:00,51.599998474121094
2018-02-08 17:30:00,51.470001220703125
2018-02-08 18:30:00,51.599998474121094
2018-02-08 19:30:00,51.33000183105469
2018-02-08 20:30:00,50.470001220703125
2018-02-09 14:30:00,50.334999084472656
2018-02-09 15:30:00,49.470001220703125
2018-02-09 16:30:00,48.77000045776367
2018-02-09 17:30:00,48.66999816894531
2018-02-09 18:30:00,50.119998931884766
2018-02-09 19:30:00,50.45000076293945
2018-02-09 20:30:00,50.869998931884766
2018-02-12 14:30:00,51.5099983215332
2018-02-12 15:30:00,52.47999954223633
2018-02-12 16:30:00,53.099998474121094
2018-02-12 17:30:00,52.939998626708984
2018-02-12 18:30:00,53.380001068115234
2018-02-12 19:30:00,53.349998474121094
2018-02-12 20:30:00,53.16999816894531
2018-02-13 14:30:00,53.029998779296875
2018-02-13 15:30:00,53.040000915527344
2018-02-13 16:30:00,53.0099983215332
2018-02-13 17:30:00,53.3650016784668
2018-02-13 18:30:00,53.43000030517578
2018-02-13 19:30:00,53.4375
2018-02-13 20:30:00,53.540000915527344
2018-02-14 14:30:00,54.08000183105469
2018-02-14 15:30:00,54.319000244140625
2018-02-14 16:30:00,54.619998931884766
2018-02-14 17:30:00,54.81999969482422
2018-02-14 18:30:00,54.77000045776367
2018-02-14 19:30:00,54.970001220703125
2018-02-14 20:30:00,55.15999984741211
2018-02-15 14:30:00,55.47999954223633
2018-02-15 15:30:00,55.220001220703125
2018-02-15 16:30:00,55.209999084472656
2018-02-15 17:30:00,55.15999984741211
2018-02-15 18:30:00,55.560001373291016
2018-02-15 19:30:00,55.400001525878906
2018-02-15 20:30:00,55.560001373291016
2018-02-16 14:30:00,55.689998626708984
2018-02-16 15:30:00,56.04999923706055
2018-02-16 16:30:00,55.970001220703125
2018-02-16 17:30:00,56.06999969482422
2018-02-16 18:30:00,55.81999969482422
2018-02-16 19:30:00,55.97999954223633
2018-02-16 20:30:00,56.099998474121094
2018-02-20 14:30:00,55.04999923706055
2018-02-20 15:30:00,55.25
2018-02-20 16:30:00,55.040000915527344
2018-02-20 17:30:00,55.0099983215332
2018-02-20 18:30:00,54.849998474121094
2018-02-20 19:30:00,54.46500015258789
2018-02-20 20:30:00,54.599998474121094
2018-02-21 14:30:00,55.790000915527344
2018-02-21 15:30:00,55.880001068115234
2018-02-21 16:30:00,55.59000015258789
2018-02-21 17:30:00,55.787200927734375
2018-02-21 18:30:00,56.130001068115234
2018-02-21 19:30:00,55.41999816894531
2018-02-21 20:30:00,54.970001220703125
2018-02-22 14:30:00,55.130001068115234
2018-02-22 15:30:00,55.38999938964844
2018-02-22 16:30:00,55.5
2018-02-22 17:30:00,55.33000183105469
2018-02-22 18:30:00,55.290000915527344
2018-02-22 19:30:00,55.09000015258789
2018-02-22 20:30:00,54.9900016784668
2018-02-23 14:30:00,54.599998474121094
2018-02-23 15:30:00,55.09000015258789
2018-02-23 16:30:00,55.33000183105469
2018-02-23 17:30:00,55.400001525878906
2018-02-23 18:30:00,55.380001068115234
2018-02-23 19:30:00,55.720001220703125
2018-02-23 20:30:00,55.849998474121094
2018-02-26 14:30:00,56.0
2018-02-26 15:30:00,56.11000061035156
2018-02-26 16:30:00,55.970001220703125
2018-02-26 17:30:00,56.310001373291016
2018-02-26 18:30:00,56.34000015258789
2018-02-26 19:30:00,56.415000915527344
2018-02-26 20:30:00,56.209999084472656
2018-02-27 14:30:00,56.88999938964844
2018-02-27 15:30:00,56.09000015258789
2018-02-27 16:30:00,55.77000045776367
2018-02-27 17:30:00,55.97999954223633
2018-02-27 18:30:00,55.31999969482422
2018-02-27 19:30:00,55.18000030517578
2018-02-27 20:30:00,55.119998931884766
2018-02-28 14:30:00,54.95000076293945
2018-02-28 15:30:00,54.45000076293945
2018-02-28 16:30:00,54.5099983215332
2018-02-28 17:30:00,54.79999923706055
2018-02-28 18:30:00,54.63999938964844
2018-02-28 19:30:00,53.97999954223633
2018-02-28 20:30:00,53.720001220703125
2018-03-01 14:30:00,55.220001220703125
2018-03-01 15:30:00,55.25
2018-03-01 16:30:00,55.310001373291016
2018-03-01 17:30:00,54.52000045776367
2018-03-01 18:30:00,53.880001068115234
2018-03-01 19:30:00,54.61000061035156
2018-03-01 20:30:00,54.5099983215332
2018-03-02 14:30:00,53.78499984741211
2018-03-02 15:30:00,53.91999816894531
2018-03-02 16:30:00,54.53499984741211
2018-03-02 17:30:00,54.25
2018-03-02 18:30:00,54.7599983215332
2018-03-02 19:30:00,54.810001373291016
2018-03-02 20:30:00,55.040000915527344
2018-03-05 14:30:00,53.880001068115234
2018-03-05 15:30:00,54.880001068115234
2018-03-05 16:30:00,55.11000061035156
2018-03-05 17:30:00,55.58000183105469
2018-03-05 18:30:00,55.3650016784668
2018-03-05 19:30:00,55.79999923706055
2018-03-05 20:30:00,56.38999938964844
2018-03-06 14:30:00,56.900001525878906
2018-03-06 15:30:00,55.90999984741211
2018-03-06 16:30:00,56.279998779296875
2018-03-06 17:30:00,56.4900016784668
2018-03-06 18:30:00,56.244998931884766
2018-03-06 19:30:00,56.119998931884766
2018-03-06 20:30:00,56.13999938964844
2018-03-07 14:30:00,56.20000076293945
2018-03-07 15:30:00,56.4900016784668
2018-03-07 16:30:00,56.20000076293945
2018-03-07 17:30:00,56.52000045776367
2018-03-07 18:30:00,56.36000061035156
2018-03-07 19:30:00,56.5099983215332
2018-03-07 20:30:00,56.25
2018-03-08 14:30:00,56.20000076293945
2018-03-08 15:30:00,56.0
2018-03-08 16:30:00,55.709999084472656
2018-03-08 17:30:00,55.45000076293945
2018-03-08 18:30:00,55.5099983215332
2018-03-08 19:30:00,56.20000076293945
2018-03-08 20:30:00,56.2599983215332
2018-03-09 14:30:00,57.220001220703125
2018-03-09 15:30:00,57.619998931884766
2018-03-09 16:30:00,57.630001068115234
2018-03-09 17:30:00,57.70500183105469
2018-03-09 18:30:00,57.72999954223633
2018-03-09 19:30:00,57.79999923706055
2018-03-09 20:30:00,58.0
2018-03-12 13:30:00,57.849998474121094
2018-03-12 14:30:00,57.619998931884766
2018-03-12 15:30:00,57.790000915527344
2018-03-12 16:30:00,57.68000030517578
2018-03-12 17:30:00,57.70000076293945
2018-03-12 18:30:00,57.66999816894531
2018-03-12 19:30:00,57.599998474121094
2018-03-13 13:30:00,58.058799743652344
2018-03-13 14:30:00,57.88999938964844
2018-03-13 15:30:00,57.70000076293945
2018-03-13 16:30:00,57.779998779296875
2018-03-13 17:30:00,57.790000915527344
2018-03-13 18:30:00,57.459999084472656
2018-03-13 19:30:00,57.4900016784668
2018-03-14 13:30:00,57.279998779296875
2018-03-14 14:30:00,57.0
2018-03-14 15:30:00,56.91999816894531
2018-03-14 16:30:00,57.0099983215332
2018-03-14 17:30:00,57.0099983215332
2018-03-14 18:30:00,56.54999923706055
2018-03-14 19:30:00,56.83000183105469
2018-03-15 13:30:00,56.47999954223633
2018-03-15 14:30:00,56.90999984741211
2018-03-15 15:30:00,56.93000030517578
2018-03-15 16:30:00,56.91999816894531
2018-03-15 17:30:00,56.7599983215332
2018-03-15 18:30:00,56.95000076293945
2018-03-15 19:30:00,56.75
2018-03-16 13:30:00,57.220001220703125
2018-03-16 14:30:00,57.290000915527344
2018-03-16 15:30:00,57.04999923706055
2018-03-16 16:30:00,56.880001068115234
2018-03-16 17:30:00,57.04999923706055
2018-03-16 18:30:00,57.040000915527344
2018-03-16 19:30:00,56.91999816894531
2018-03-19 13:30:00,56.54999923706055
2018-03-19 14:30:00,56.41999816894531
2018-03-19 15:30:00,56.33000183105469
2018-03-19 16:30:00,56.02000045776367
2018-03-19 17:30:00,56.150001525878906
2018-03-19 18:30:00,56.58000183105469
2018-03-19 19:30:00,56.689998626708984
2018-03-20 13:30:00,57.084999084472656
2018-03-20 14:30:00,57.2400016784668
2018-03-20 15:30:00,57.22999954223633
2018-03-20 16:30:00,57.15999984741211
2018-03-20 17:30:00,57.119998931884766
2018-03-20 18:30:00,57.04999923706055
2018-03-20 19:30:00,56.97999954223633
2018-03-21 13:30:00,57.22999954223633
2018-03-21 14:30:00,57.5
2018-03-21 15:30:00,57.650001525878906
2018-03-21 16:30:00,57.4900016784668
2018-03-21 17:30:00,57.400001525878906
2018-03-21 18:30:00,57.27000045776367
2018-03-21 19:30:00,56.900001525878906
2018-03-22 13:30:00,56.40999984741211
2018-03-22 14:30:00,55.70000076293945
2018-03-22 15:30:00,56.220001220703125
2018-03-22 16:30:00,56.45000076293945
2018-03-22 17:30:00,56.029998779296875
2018-03-22 18:30:00,55.68000030517578
2018-03-22 19:30:00,55.290000915527344
2018-03-23 13:30:00,55.970001220703125
2018-03-23 14:30:00,55.88999938964844
2018-03-23 15:30:00,55.599998474121094
2018-03-23 16:30:00,55.939998626708984
2018-03-23 17:30:00,55.47999954223633
2018-03-23 18:30:00,54.7400016784668
2018-03-23 19:30:00,54.279998779296875
2018-03-26 13:30:00,55.02000045776367
2018-03-26 14:30:00,54.470001220703125
2018-03-26 15:30:00,55.009498596191406
2018-03-26 16:30:00,54.97999954223633
2018-03-26 17:30:00,55.43000030517578
2018-03-26 18:30:00,55.720001220703125
2018-03-26 19:30:00,55.650001525878906
2018-03-27 13:30:00,55.66999816894531
2018-03-27 14:30:00,56.04999923706055
