Datetime,MSFT
2017-12-15 20:30:00,86.81999969482422
2017-12-18 14:30:00,86.9000015258789
2017-12-18 15:30:00,86.52400207519531
2017-12-18 16:30:00,86.75
2017-12-18 17:30:00,86.8499984741211
2017-12-18 18:30:00,86.55000305175781
2017-12-18 19:30:00,86.36000061035156
2017-12-18 20:30:00,86.44000244140625
2017-12-19 14:30:00,85.59500122070312
2017-12-19 15:30:00,85.7300033569336
2017-12-19 16:30:00,85.52999877929688
2017-12-19 17:30:00,85.66999816894531
2017-12-19 18:30:00,85.65499877929688
2017-12-19 19:30:00,85.75499725341797
2017-12-19 20:30:00,85.82009887695312
2017-12-20 14:30:00,85.1500015258789
2017-12-20 15:30:00,84.97000122070312
2017-12-20 16:30:00,85.18000030517578
2017-12-20 17:30:00,85.48500061035156
2017-12-20 18:30:00,85.35289764404297
2017-12-20 19:30:00,85.48500061035156
2017-12-20 20:30:00,85.58999633789062
2017-12-21 14:30:00,85.69999694824219
2017-12-21 15:30:00,86.00499725341797
2017-12-21 16:30:00,85.87629699707031
2017-12-21 17:30:00,86.04000091552734
2017-12-21 18:30:00,85.69999694824219
2017-12-21 19:30:00,85.70989990234375
2017-12-21 20:30:00,85.56999969482422
2017-12-22 14:30:00,85.13999938964844
2017-12-22 15:30:00,85.18000030517578
2017-12-22 16:30:00,85.22000122070312
2017-12-22 17:30:00,85.26000213623047
2017-12-22 18:30:00,85.43000030517578
2017-12-22 19:30:00,85.58000183105469
2017-12-22 20:30:00,85.58000183105469
2017-12-26 14:30:00,85.4800033569336
2017-12-26 15:30:00,85.29000091552734
2017-12-26 16:30:00,85.33999633789062
2017-12-26 17:30:00,85.3550033569336
2017-12-26 18:30:00,85.33999633789062
2017-12-26 19:30:00,85.20379638671875
2017-12-26 20:30:00,85.4000015258789
2017-12-27 14:30:00,85.55999755859375
2017-12-27 15:30:00,85.8499984741211
2017-12-27 16:30:00,85.63999938964844
2017-12-27 17:30:00,85.41999816894531
2017-12-27 18:30:00,85.51000213623047
2017-12-27 19:30:00,85.55000305175781
2017-12-27 20:30:00,85.69999694824219
2017-12-28 14:30:00,85.69999694824219
2017-12-28 15:30:00,85.71990203857422
2017-12-28 16:30:00,85.64990234375
2017-12-28 17:30:00,85.63999938964844
2017-12-28 18:30:00,85.58999633789062
2017-12-28 19:30:00,85.66999816894531
2017-12-28 20:30:00,85.70999908447266
2017-12-29 14:30:00,85.9800033569336
2017-12-29 15:30:00,85.68000030517578
2017-12-29 16:30:00,85.78009796142578
2017-12-29 17:30:00,85.875
2017-12-29 18:30:00,85.91000366210938
2017-12-29 19:30:00,85.97000122070312
2017-12-29 20:30:00,85.55000305175781
2018-01-02 14:30:00,86.19000244140625
2018-01-02 15:30:00,85.8550033569336
2018-01-02 16:30:00,85.6050033569336
2018-01-02 17:30:00,85.70999908447266
