Datetime,ILMN
2017-12-07 16:30:00,215.52499389648438
2017-12-07 17:30:00,215.42999267578125
2017-12-07 18:30:00,214.9499969482422
2017-12-07 19:30:00,214.80999755859375
2017-12-07 20:30:00,214.66000366210938
2017-12-08 14:30:00,216.40499877929688
2017-12-08 15:30:00,216.22500610351562
2017-12-08 16:30:00,217.89410400390625
2017-12-08 17:30:00,218.35499572753906
2017-12-08 18:30:00,218.13999938964844
2017-12-08 19:30:00,217.74000549316406
2017-12-08 20:30:00,217.63999938964844
2017-12-11 14:30:00,214.5399932861328
2017-12-11 15:30:00,213.6199951171875
2017-12-11 16:30:00,215.1800994873047
2017-12-11 17:30:00,213.6999969482422
2017-12-11 18:30:00,214.2899932861328
2017-12-11 19:30:00,213.67999267578125
2017-12-11 20:30:00,214.1199951171875
2017-12-12 14:30:00,212.3925018310547
2017-12-12 15:30:00,212.97000122070312
2017-12-12 16:30:00,214.44000244140625
2017-12-12 17:30:00,212.67999267578125
2017-12-12 18:30:00,213.4199981689453
2017-12-12 19:30:00,212.86000061035156
2017-12-12 20:30:00,212.7899932861328
2017-12-13 14:30:00,213.64999389648438
2017-12-13 15:30:00,214.3800048828125
2017-12-13 16:30:00,213.625
2017-12-13 17:30:00,213.27999877929688
2017-12-13 18:30:00,214.69500732421875
2017-12-13 19:30:00,214.69000244140625
2017-12-13 20:30:00,214.5399932861328
2017-12-14 14:30:00,214.8800048828125
2017-12-14 15:30:00,212.22000122070312
2017-12-14 16:30:00,212.22000122070312
2017-12-14 17:30:00,211.57000732421875
2017-12-14 18:30:00,211.2100067138672
2017-12-14 19:30:00,211.2449951171875
2017-12-14 20:30:00,210.85000610351562
2017-12-15 14:30:00,213.86000061035156
2017-12-15 15:30:00,213.68589782714844
2017-12-15 16:30:00,214.1999969482422
2017-12-15 17:30:00,214.67999267578125
2017-12-15 18:30:00,214.8946990966797
2017-12-15 19:30:00,215.9600067138672
2017-12-15 20:30:00,216.4499969482422
2017-12-18 14:30:00,219.27000427246094
2017-12-18 15:30:00,219.14500427246094
2017-12-18 16:30:00,218.81500244140625
2017-12-18 17:30:00,218.50250244140625
2017-12-18 18:30:00,218.4550018310547
2017-12-18 19:30:00,217.7100067138672
2017-12-18 20:30:00,217.2899932861328
2017-12-19 14:30:00,216.0
2017-12-19 15:30:00,216.52000427246094
2017-12-19 16:30:00,214.59500122070312
2017-12-19 17:30:00,214.6649932861328
2017-12-19 18:30:00,215.38999938964844
2017-12-19 19:30:00,214.52999877929688
2017-12-19 20:30:00,214.72999572753906
2017-12-20 14:30:00,215.52999877929688
2017-12-20 15:30:00,216.24000549316406
2017-12-20 16:30:00,216.28880310058594
2017-12-20 17:30:00,216.25999450683594
2017-12-20 18:30:00,216.41000366210938
2017-12-20 19:30:00,216.75
2017-12-20 20:30:00,216.42999267578125
2017-12-21 14:30:00,216.4199981689453
2017-12-21 15:30:00,215.6999969482422
2017-12-21 16:30:00,214.8300018310547
2017-12-21 17:30:00,215.74000549316406
2017-12-21 18:30:00,215.61500549316406
2017-12-21 19:30:00,215.00999450683594
2017-12-21 20:30:00,214.6300048828125
2017-12-22 14:30:00,215.5399932861328
2017-12-22 15:30:00,215.2899932861328
2017-12-22 16:30:00,214.60000610351562
2017-12-22 17:30:00,215.3000030517578
2017-12-22 18:30:00,216.3300018310547
2017-12-22 19:30:00,216.69000244140625
2017-12-22 20:30:00,215.74000549316406
2017-12-26 14:30:00,214.75999450683594
2017-12-26 15:30:00,213.9499969482422
2017-12-26 16:30:00,213.94500732421875
2017-12-26 17:30:00,213.94349670410156
2017-12-26 18:30:00,213.85000610351562
2017-12-26 19:30:00,213.75999450683594
2017-12-26 20:30:00,214.1699981689453
2017-12-27 14:30:00,215.74000549316406
2017-12-27 15:30:00,216.30999755859375
2017-12-27 16:30:00,215.92080688476562
2017-12-27 17:30:00,216.14999389648438
2017-12-27 18:30:00,216.0500030517578
2017-12-27 19:30:00,215.49000549316406
2017-12-27 20:30:00,215.4199981689453
2017-12-28 14:30:00,216.02000427246094
2017-12-28 15:30:00,217.5399932861328
2017-12-28 16:30:00,217.52000427246094
2017-12-28 17:30:00,217.5
2017-12-28 18:30:00,217.6999969482422
2017-12-28 19:30:00,217.43499755859375
2017-12-28 20:30:00,217.47999572753906
2017-12-29 14:30:00,219.7100067138672
2017-12-29 15:30:00,219.40499877929688
2017-12-29 16:30:00,219.2899932861328
2017-12-29 17:30:00,219.0
2017-12-29 18:30:00,219.79150390625
2017-12-29 19:30:00,220.0
2017-12-29 20:30:00,218.49000549316406
2018-01-02 14:30:00,223.27999877929688
2018-01-02 15:30:00,223.22000122070312
2018-01-02 16:30:00,223.4499969482422
2018-01-02 17:30:00,223.07989501953125
2018-01-02 18:30:00,223.80999755859375
2018-01-02 19:30:00,223.8000030517578
2018-01-02 20:30:00,223.92999267578125
2018-01-03 14:30:00,227.92999267578125
2018-01-03 15:30:00,228.0
2018-01-03 16:30:00,228.66000366210938
2018-01-03 17:30:00,229.00999450683594
2018-01-03 18:30:00,229.62899780273438
2018-01-03 19:30:00,230.88999938964844
2018-01-03 20:30:00,230.33999633789062
2018-01-04 14:30:00,232.82000732421875
2018-01-04 15:30:00,232.1699981689453
2018-01-04 16:30:00,232.14999389648438
2018-01-04 17:30:00,232.1699981689453
2018-01-04 18:30:00,232.31500244140625
2018-01-04 19:30:00,232.9600067138672
2018-01-04 20:30:00,233.00999450683594
2018-01-05 14:30:00,228.41250610351562
2018-01-05 15:30:00,228.44000244140625
2018-01-05 16:30:00,226.49000549316406
2018-01-05 17:30:00,227.16940307617188
2018-01-05 18:30:00,227.8000030517578
2018-01-05 19:30:00,228.1999969482422
2018-01-05 20:30:00,228.07000732421875
2018-01-08 14:30:00,227.00999450683594
2018-01-08 15:30:00,226.74000549316406
2018-01-08 16:30:00,226.02499389648438
2018-01-08 17:30:00,226.99929809570312
2018-01-08 18:30:00,226.8300018310547
2018-01-08 19:30:00,226.8800048828125
2018-01-08 20:30:00,227.00999450683594
2018-01-09 14:30:00,240.48500061035156
2018-01-09 15:30:00,245.385498046875
2018-01-09 16:30:00,243.72560119628906
2018-01-09 17:30:00,243.7274932861328
2018-01-09 18:30:00,242.96820068359375
2018-01-09 19:30:00,242.07000732421875
2018-01-09 20:30:00,242.6199951171875
2018-01-10 14:30:00,240.8800048828125
2018-01-10 15:30:00,239.97520446777344
2018-01-10 16:30:00,242.41000366210938
2018-01-10 17:30:00,240.50999450683594
2018-01-10 18:30:00,240.92080688476562
2018-01-10 19:30:00,241.02000427246094
2018-01-10 20:30:00,242.60000610351562
2018-01-11 14:30:00,240.43190002441406
2018-01-11 15:30:00,239.83999633789062
2018-01-11 16:30:00,239.72000122070312
2018-01-11 17:30:00,239.75999450683594
2018-01-11 18:30:00,239.60000610351562
2018-01-11 19:30:00,239.92999267578125
2018-01-11 20:30:00,240.05999755859375
2018-01-12 14:30:00,244.57980346679688
2018-01-12 15:30:00,244.05999755859375
2018-01-12 16:30:00,243.93499755859375
2018-01-12 17:30:00,245.60000610351562
2018-01-12 18:30:00,245.3699951171875
2018-01-12 19:30:00,244.41000366210938
2018-01-12 20:30:00,244.67999267578125
2018-01-16 14:30:00,246.47999572753906
2018-01-16 15:30:00,244.58999633789062
2018-01-16 16:30:00,242.7100067138672
2018-01-16 17:30:00,242.58999633789062
2018-01-16 18:30:00,242.25750732421875
2018-01-16 19:30:00,242.25
2018-01-16 20:30:00,241.47000122070312
2018-01-17 14:30:00,241.5
2018-01-17 15:30:00,242.22500610351562
2018-01-17 16:30:00,242.5399932861328
2018-01-17 17:30:00,242.6999969482422
2018-01-17 18:30:00,242.67999267578125
2018-01-17 19:30:00,242.3800048828125
2018-01-17 20:30:00,242.0500030517578
2018-01-18 14:30:00,242.86000061035156
2018-01-18 15:30:00,241.1199951171875
2018-01-18 16:30:00,241.64999389648438
2018-01-18 17:30:00,241.35000610351562
2018-01-18 18:30:00,241.44000244140625
2018-01-18 19:30:00,240.61000061035156
2018-01-18 20:30:00,241.2899932861328
2018-01-19 14:30:00,242.85000610351562
2018-01-19 15:30:00,242.60000610351562
2018-01-19 16:30:00,243.60000610351562
2018-01-19 17:30:00,244.75999450683594
2018-01-19 18:30:00,244.58999633789062
2018-01-19 19:30:00,244.4199981689453
2018-01-19 20:30:00,243.5500030517578
2018-01-22 14:30:00,245.00999450683594
2018-01-22 15:30:00,243.22000122070312
2018-01-22 16:30:00,244.79739379882812
2018-01-22 17:30:00,245.25999450683594
2018-01-22 18:30:00,245.335693359375
2018-01-22 19:30:00,244.7899932861328
2018-01-22 20:30:00,245.14999389648438
2018-01-23 14:30:00,242.58999633789062
2018-01-23 15:30:00,244.22500610351562
2018-01-23 16:30:00,243.47230529785156
2018-01-23 17:30:00,243.3800048828125
2018-01-23 18:30:00,243.02999877929688
2018-01-23 19:30:00,243.00999450683594
2018-01-23 20:30:00,242.99000549316406
2018-01-24 14:30:00,243.36000061035156
2018-01-24 15:30:00,242.39999389648438
2018-01-24 16:30:00,241.75
2018-01-24 17:30:00,242.41000366210938
2018-01-24 18:30:00,243.5
2018-01-24 19:30:00,243.38999938964844
2018-01-24 20:30:00,242.52000427246094
2018-01-25 14:30:00,242.1300048828125
2018-01-25 15:30:00,242.9199981689453
2018-01-25 16:30:00,241.8000030517578
2018-01-25 17:30:00,242.9600067138672
2018-01-25 18:30:00,243.47500610351562
2018-01-25 19:30:00,242.75999450683594
2018-01-25 20:30:00,243.5
2018-01-26 14:30:00,243.33999633789062
2018-01-26 15:30:00,244.0399932861328
2018-01-26 16:30:00,243.1699981689453
2018-01-26 17:30:00,243.9199981689453
2018-01-26 18:30:00,243.7801055908203
2018-01-26 19:30:00,243.92999267578125
2018-01-26 20:30:00,244.7899932861328
2018-01-29 14:30:00,243.4199981689453
2018-01-29 15:30:00,241.7100067138672
2018-01-29 16:30:00,241.50999450683594
2018-01-29 17:30:00,241.47630310058594
2018-01-29 18:30:00,242.44000244140625
2018-01-29 19:30:00,241.72500610351562
2018-01-29 20:30:00,241.6999969482422
2018-01-30 14:30:00,241.25999450683594
2018-01-30 15:30:00,241.27000427246094
2018-01-30 16:30:00,240.33999633789062
2018-01-30 17:30:00,240.27000427246094
2018-01-30 18:30:00,240.75
2018-01-30 19:30:00,241.25999450683594
2018-01-30 20:30:00,241.17999267578125
2018-01-31 14:30:00,240.97999572753906
2018-01-31 15:30:00,233.60000610351562
2018-01-31 16:30:00,233.44000244140625
2018-01-31 17:30:00,235.398193359375
2018-01-31 18:30:00,232.6999969482422
2018-01-31 19:30:00,231.1199951171875
2018-01-31 20:30:00,232.92999267578125
2018-02-01 14:30:00,229.3000030517578
2018-02-01 15:30:00,230.33999633789062
2018-02-01 16:30:00,230.3300018310547
2018-02-01 17:30:00,232.5399932861328
2018-02-01 18:30:00,231.1300048828125
2018-02-01 19:30:00,230.16000366210938
2018-02-01 20:30:00,230.17999267578125
2018-02-02 14:30:00,223.92999267578125
2018-02-02 15:30:00,223.52999877929688
2018-02-02 16:30:00,223.77999877929688
2018-02-02 17:30:00,222.86300659179688
2018-02-02 18:30:00,220.7899932861328
2018-02-02 19:30:00,221.16000366210938
2018-02-02 20:30:00,220.22000122070312
2018-02-05 14:30:00,222.72999572753906
2018-02-05 15:30:00,221.14500427246094
2018-02-05 16:30:00,221.02000427246094
2018-02-05 17:30:00,218.25
2018-02-05 18:30:00,218.4600067138672
2018-02-05 19:30:00,216.75999450683594
2018-02-05 20:30:00,213.0399932861328
2018-02-06 14:30:00,216.7404022216797
2018-02-06 15:30:00,216.4199981689453
2018-02-06 16:30:00,219.6300048828125
2018-02-06 17:30:00,218.50999450683594
2018-02-06 18:30:00,216.72000122070312
2018-02-06 19:30:00,219.80810546875
2018-02-06 20:30:00,220.77999877929688
2018-02-07 14:30:00,219.0399932861328
2018-02-07 15:30:00,222.2050018310547
2018-02-07 16:30:00,223.42999267578125
2018-02-07 17:30:00,221.5
2018-02-07 18:30:00,221.3699951171875
2018-02-07 19:30:00,221.52000427246094
2018-02-07 20:30:00,221.2100067138672
2018-02-08 14:30:00,218.16000366210938
2018-02-08 15:30:00,215.13999938964844
2018-02-08 16:30:00,213.52000427246094
2018-02-08 17:30:00,214.7899932861328
2018-02-08 18:30:00,213.32000732421875
2018-02-08 19:30:00,212.9949951171875
2018-02-08 20:30:00,209.57000732421875
2018-02-09 14:30:00,217.59500122070312
2018-02-09 15:30:00,216.1300048828125
2018-02-09 16:30:00,212.94000244140625
2018-02-09 17:30:00,211.8300018310547
2018-02-09 18:30:00,216.23500061035156
2018-02-09 19:30:00,215.80380249023438
2018-02-09 20:30:00,217.14999389648438
2018-02-12 14:30:00,217.1699981689453
2018-02-12 15:30:00,221.2698974609375
2018-02-12 16:30:00,220.97000122070312
2018-02-12 17:30:00,221.2100067138672
2018-02-12 18:30:00,221.47999572753906
2018-02-12 19:30:00,221.5
2018-02-12 20:30:00,221.1199951171875
2018-02-13 14:30:00,219.30999755859375
2018-02-13 15:30:00,219.0
2018-02-13 16:30:00,219.77000427246094
2018-02-13 17:30:00,220.50999450683594
2018-02-13 18:30:00,220.4600067138672
2018-02-13 19:30:00,220.1199951171875
2018-02-13 20:30:00,220.57000732421875
2018-02-14 14:30:00,223.35000610351562
2018-02-14 15:30:00,220.94000244140625
2018-02-14 16:30:00,220.8699951171875
2018-02-14 17:30:00,221.09500122070312
2018-02-14 18:30:00,221.6199951171875
2018-02-14 19:30:00,222.61000061035156
2018-02-14 20:30:00,223.1199951171875
2018-02-15 14:30:00,226.41000366210938
2018-02-15 15:30:00,226.125
2018-02-15 16:30:00,227.35009765625
2018-02-15 17:30:00,227.92999267578125
2018-02-15 18:30:00,228.52000427246094
2018-02-15 19:30:00,228.97000122070312
2018-02-15 20:30:00,229.11000061035156
2018-02-16 14:30:00,228.69500732421875
2018-02-16 15:30:00,228.32000732421875
2018-02-16 16:30:00,229.36000061035156
2018-02-16 17:30:00,228.80999755859375
2018-02-16 18:30:00,228.5
2018-02-16 19:30:00,229.47999572753906
2018-02-16 20:30:00,229.22999572753906
2018-02-20 14:30:00,227.6199951171875
2018-02-20 15:30:00,228.60000610351562
2018-02-20 16:30:00,228.9550018310547
2018-02-20 17:30:00,227.4499969482422
2018-02-20 18:30:00,227.60000610351562
2018-02-20 19:30:00,226.30999755859375
2018-02-20 20:30:00,226.55999755859375
2018-02-21 14:30:00,228.0
2018-02-21 15:30:00,227.27000427246094
2018-02-21 16:30:00,226.9600067138672
2018-02-21 17:30:00,230.8000030517578
2018-02-21 18:30:00,231.85499572753906
2018-02-21 19:30:00,230.02000427246094
2018-02-21 20:30:00,227.91000366210938
2018-02-22 14:30:00,227.87159729003906
2018-02-22 15:30:00,229.0
2018-02-22 16:30:00,229.4199981689453
2018-02-22 17:30:00,228.2899932861328
2018-02-22 18:30:00,228.4199981689453
2018-02-22 19:30:00,227.3800048828125
2018-02-22 20:30:00,226.75999450683594
2018-02-23 14:30:00,227.39999389648438
2018-02-23 15:30:00,228.88999938964844
2018-02-23 16:30:00,230.10499572753906
2018-02-23 17:30:00,230.68499755859375
2018-02-23 18:30:00,231.08999633789062
2018-02-23 19:30:00,232.8300018310547
2018-02-23 20:30:00,233.8800048828125
2018-02-26 14:30:00,232.21240234375
2018-02-26 15:30:00,231.3800048828125
2018-02-26 16:30:00,231.3800048828125
2018-02-26 17:30:00,231.76499938964844
2018-02-26 18:30:00,231.66000366210938
2018-02-26 19:30:00,232.30999755859375
2018-02-26 20:30:00,233.42999267578125
2018-02-27 14:30:00,232.94500732421875
2018-02-27 15:30:00,231.00999450683594
2018-02-27 16:30:00,232.39999389648438
2018-02-27 17:30:00,232.75
2018-02-27 18:30:00,231.07249450683594
2018-02-27 19:30:00,230.7100067138672
2018-02-27 20:30:00,229.75
2018-02-28 14:30:00,233.125
2018-02-28 15:30:00,231.24000549316406
2018-02-28 16:30:00,231.4600067138672
2018-02-28 17:30:00,232.13499450683594
2018-02-28 18:30:00,232.17999267578125
2018-02-28 19:30:00,229.77999877929688
2018-02-28 20:30:00,228.0800018310547
2018-03-01 14:30:00,227.9600067138672
2018-03-01 15:30:00,227.52999877929688
2018-03-01 16:30:00,227.4499969482422
2018-03-01 17:30:00,227.24000549316406
2018-03-01 18:30:00,224.91000366210938
2018-03-01 19:30:00,225.5
2018-03-01 20:30:00,224.56100463867188
2018-03-02 14:30:00,222.1300048828125
2018-03-02 15:30:00,223.73219299316406
2018-03-02 16:30:00,225.2949981689453
2018-03-02 17:30:00,223.94000244140625
2018-03-02 18:30:00,225.88999938964844
2018-03-02 19:30:00,228.47999572753906
2018-03-02 20:30:00,229.1300048828125
2018-03-05 14:30:00,226.97999572753906
2018-03-05 15:30:00,229.4499969482422
2018-03-05 16:30:00,230.25
2018-03-05 17:30:00,230.57000732421875
2018-03-05 18:30:00,230.5800018310547
2018-03-05 19:30:00,231.1999969482422
2018-03-05 20:30:00,230.8699951171875
2018-03-06 14:30:00,233.55999755859375
2018-03-06 15:30:00,231.72999572753906
2018-03-06 16:30:00,233.6300048828125
2018-03-06 17:30:00,235.88999938964844
2018-03-06 18:30:00,234.32000732421875
2018-03-06 19:30:00,235.36000061035156
2018-03-06 20:30:00,235.77999877929688
2018-03-07 14:30:00,238.82000732421875
2018-03-07 15:30:00,237.99000549316406
2018-03-07 16:30:00,238.91000366210938
2018-03-07 17:30:00,239.7100067138672
2018-03-07 18:30:00,239.61000061035156
2018-03-07 19:30:00,241.125
2018-03-07 20:30:00,241.16000366210938
2018-03-08 14:30:00,241.8699951171875
2018-03-08 15:30:00,242.0800018310547
2018-03-08 16:30:00,241.22999572753906
2018-03-08 17:30:00,240.82000732421875
2018-03-08 18:30:00,241.8800048828125
2018-03-08 19:30:00,242.92999267578125
2018-03-08 20:30:00,243.44000244140625
2018-03-09 14:30:00,247.02999877929688
2018-03-09 15:30:00,247.5399932861328
2018-03-09 16:30:00,248.64999389648438
2018-03-09 17:30:00,247.8433074951172
2018-03-09 18:30:00,248.75
2018-03-09 19:30:00,248.9499969482422
2018-03-09 20:30:00,250.05999755859375
2018-03-12 13:30:00,253.13999938964844
2018-03-12 14:30:00,253.02999877929688
2018-03-12 15:30:00,252.97999572753906
2018-03-12 16:30:00,253.79029846191406
2018-03-12 17:30:00,253.94000244140625
2018-03-12 18:30:00,253.27000427246094
2018-03-12 19:30:00,253.1199951171875
2018-03-13 13:30:00,255.88999938964844
2018-03-13 14:30:00,252.89999389648438
2018-03-13 15:30:00,251.86000061035156
2018-03-13 16:30:00,252.24000549316406
2018-03-13 17:30:00,253.4499969482422
2018-03-13 18:30:00,253.4199981689453
2018-03-13 19:30:00,253.61000061035156
2018-03-14 13:30:00,253.22999572753906
2018-03-14 14:30:00,252.67999267578125
2018-03-14 15:30:00,251.97000122070312
2018-03-14 16:30:00,252.0
2018-03-14 17:30:00,252.6999969482422
2018-03-14 18:30:00,251.0800018310547
2018-03-14 19:30:00,251.9199981689453
2018-03-15 13:30:00,252.9499969482422
2018-03-15 14:30:00,254.77000427246094
2018-03-15 15:30:00,255.0850067138672
2018-03-15 16:30:00,254.85000610351562
2018-03-15 17:30:00,252.9499969482422
2018-03-15 18:30:00,252.52999877929688
2018-03-15 19:30:00,251.5500030517578
2018-03-16 13:30:00,254.49000549316406
2018-03-16 14:30:00,254.96499633789062
2018-03-16 15:30:00,255.0399932861328
2018-03-16 16:30:00,254.4199981689453
2018-03-16 17:30:00,254.2949981689453
2018-03-16 18:30:00,254.8000030517578
2018-03-16 19:30:00,253.99000549316406
2018-03-19 13:30:00,252.8699951171875
2018-03-19 14:30:00,251.35000610351562
2018-03-19 15:30:00,249.5
2018-03-19 16:30:00,248.07000732421875
2018-03-19 17:30:00,248.38499450683594
2018-03-19 18:30:00,247.39999389648438
2018-03-19 19:30:00,248.77999877929688
2018-03-20 13:30:00,250.11000061035156
2018-03-20 14:30:00,250.27499389648438
2018-03-20 15:30:00,252.14999389648438
2018-03-20 16:30:00,251.91000366210938
2018-03-20 17:30:00,252.17999267578125
2018-03-20 18:30:00,252.44000244140625
2018-03-20 19:30:00,252.5399932861328
2018-03-21 13:30:00,249.89500427246094
2018-03-21 14:30:00,248.10000610351562
2018-03-21 15:30:00,248.41000366210938
2018-03-21 16:30:00,247.760498046875
2018-03-21 17:30:00,248.4499969482422
2018-03-21 18:30:00,247.922607421875
2018-03-21 19:30:00,246.91000366210938
2018-03-22 13:30:00,246.17999267578125
2018-03-22 14:30:00,245.86000061035156
2018-03-22 15:30:00,247.4499969482422
2018-03-22 16:30:00,247.60499572753906
2018-03-22 17:30:00,244.30999755859375
2018-03-22 18:30:00,243.52000427246094
2018-03-22 19:30:00,241.0500030517578
2018-03-23 13:30:00,240.0500030517578
2018-03-23 14:30:00,239.6300048828125
2018-03-23 15:30:00,240.14999389648438
2018-03-23 16:30:00,241.02999877929688
2018-03-23 17:30:00,239.1300048828125
2018-03-23 18:30:00,236.9600067138672
2018-03-23 19:30:00,235.35000610351562
2018-03-26 13:30:00,236.4949951171875
2018-03-26 14:30:00,237.67999267578125
2018-03-26 15:30:00,240.5399932861328
2018-03-26 16:30:00,239.25
2018-03-26 17:30:00,242.1199951171875
2018-03-26 18:30:00,241.33999633789062
2018-03-26 19:30:00,242.2899932861328
2018-03-27 13:30:00,242.1999969482422
2018-03-27 14:30:00,241.6699981689453
2018-03-27 15:30:00,243.1999969482422
