Datetime,FOX
2017-12-13 19:30:00,32.18000030517578
2017-12-13 20:30:00,32.380001068115234
2017-12-14 14:30:00,33.34000015258789
2017-12-14 15:30:00,33.2400016784668
2017-12-14 16:30:00,33.66999816894531
2017-12-14 17:30:00,33.97999954223633
2017-12-14 18:30:00,34.099998474121094
2017-12-14 19:30:00,34.31999969482422
2017-12-14 20:30:00,34.25
2017-12-15 14:30:00,34.910099029541016
2017-12-15 15:30:00,34.9900016784668
2017-12-15 16:30:00,34.47999954223633
2017-12-15 17:30:00,34.52000045776367
2017-12-15 18:30:00,34.349998474121094
2017-12-15 19:30:00,34.470001220703125
2017-12-15 20:30:00,34.22999954223633
2017-12-18 14:30:00,34.45000076293945
2017-12-18 15:30:00,34.4900016784668
2017-12-18 16:30:00,34.32500076293945
2017-12-18 17:30:00,34.540000915527344
2017-12-18 18:30:00,34.70000076293945
2017-12-18 19:30:00,34.689998626708984
2017-12-18 20:30:00,34.5099983215332
2017-12-19 14:30:00,34.79999923706055
2017-12-19 15:30:00,34.720001220703125
2017-12-19 16:30:00,34.54999923706055
2017-12-19 17:30:00,34.43000030517578
2017-12-19 18:30:00,34.43000030517578
2017-12-19 19:30:00,34.275001525878906
2017-12-19 20:30:00,34.369998931884766
2017-12-20 14:30:00,34.040000915527344
2017-12-20 15:30:00,34.130001068115234
2017-12-20 16:30:00,34.040000915527344
2017-12-20 17:30:00,34.2599983215332
2017-12-20 18:30:00,34.165000915527344
2017-12-20 19:30:00,33.90999984741211
2017-12-20 20:30:00,33.86000061035156
2017-12-21 14:30:00,34.494998931884766
2017-12-21 15:30:00,34.68000030517578
2017-12-21 16:30:00,34.630001068115234
2017-12-21 17:30:00,34.599998474121094
2017-12-21 18:30:00,34.529998779296875
2017-12-21 19:30:00,34.54499816894531
2017-12-21 20:30:00,34.529998779296875
2017-12-22 14:30:00,34.619998931884766
2017-12-22 15:30:00,34.56999969482422
2017-12-22 16:30:00,34.79499816894531
2017-12-22 17:30:00,34.7400016784668
2017-12-22 18:30:00,34.689998626708984
2017-12-22 19:30:00,34.66999816894531
2017-12-22 20:30:00,34.724998474121094
2017-12-26 14:30:00,34.52000045776367
2017-12-26 15:30:00,34.529998779296875
2017-12-26 16:30:00,34.44499969482422
2017-12-26 17:30:00,34.345001220703125
2017-12-26 18:30:00,34.29999923706055
2017-12-26 19:30:00,34.220001220703125
