Datetime,AAPL
2017-12-05 18:30:00,170.2021026611328
2017-12-05 19:30:00,170.11000061035156
2017-12-05 20:30:00,169.63999938964844
2017-12-06 14:30:00,169.30999755859375
2017-12-06 15:30:00,169.4600067138672
2017-12-06 16:30:00,169.08999633789062
2017-12-06 17:30:00,169.30999755859375
2017-12-06 18:30:00,169.3699951171875
2017-12-06 19:30:00,169.08999633789062
2017-12-06 20:30:00,169.0399932861328
2017-12-07 14:30:00,169.61000061035156
2017-12-07 15:30:00,169.39999389648438
2017-12-07 16:30:00,169.72999572753906
2017-12-07 17:30:00,170.1699981689453
2017-12-07 18:30:00,169.4600067138672
2017-12-07 19:30:00,169.61000061035156
2017-12-07 20:30:00,169.3300018310547
2017-12-08 14:30:00,170.17999267578125
2017-12-08 15:30:00,169.83999633789062
2017-12-08 16:30:00,169.97999572753906
2017-12-08 17:30:00,169.9199981689453
2017-12-08 18:30:00,169.4149932861328
2017-12-08 19:30:00,169.3000030517578
2017-12-08 20:30:00,169.35000610351562
2017-12-11 14:30:00,170.72250366210938
2017-12-11 15:30:00,171.80999755859375
2017-12-11 16:30:00,172.45359802246094
2017-12-11 17:30:00,172.33709716796875
2017-12-11 18:30:00,172.14999389648438
2017-12-11 19:30:00,172.41000366210938
2017-12-11 20:30:00,172.66000366210938
2017-12-12 14:30:00,171.7899932861328
2017-12-12 15:30:00,172.02999877929688
2017-12-12 16:30:00,171.77999877929688
2017-12-12 17:30:00,171.97999572753906
2017-12-12 18:30:00,171.99000549316406
2017-12-12 19:30:00,171.96499633789062
2017-12-12 20:30:00,171.69000244140625
2017-12-13 14:30:00,172.7899932861328
2017-12-13 15:30:00,172.97999572753906
2017-12-13 16:30:00,172.6132049560547
2017-12-13 17:30:00,172.5399932861328
2017-12-13 18:30:00,173.00999450683594
2017-12-13 19:30:00,172.75
2017-12-13 20:30:00,172.4499969482422
2017-12-14 14:30:00,172.35989379882812
2017-12-14 15:30:00,172.13999938964844
2017-12-14 16:30:00,172.13999938964844
2017-12-14 17:30:00,172.00999450683594
2017-12-14 18:30:00,171.89999389648438
2017-12-14 19:30:00,172.3000030517578
2017-12-14 20:30:00,172.1999969482422
2017-12-15 14:30:00,172.93280029296875
2017-12-15 15:30:00,172.82000732421875
2017-12-15 16:30:00,173.52999877929688
2017-12-15 17:30:00,173.2899932861328
2017-12-15 18:30:00,173.44000244140625
2017-12-15 19:30:00,174.102294921875
2017-12-15 20:30:00,173.94000244140625
2017-12-18 14:30:00,176.33999633789062
2017-12-18 15:30:00,176.6199951171875
2017-12-18 16:30:00,176.3000030517578
2017-12-18 17:30:00,176.7908935546875
2017-12-18 18:30:00,176.86000061035156
2017-12-18 19:30:00,176.72000122070312
2017-12-18 20:30:00,176.4499969482422
2017-12-19 14:30:00,174.67999267578125
2017-12-19 15:30:00,174.92999267578125
2017-12-19 16:30:00,174.32000732421875
2017-12-19 17:30:00,174.8800048828125
2017-12-19 18:30:00,174.8699951171875
2017-12-19 19:30:00,174.5050048828125
2017-12-19 20:30:00,174.52999877929688
2017-12-20 14:30:00,173.8300018310547
2017-12-20 15:30:00,174.0500030517578
2017-12-20 16:30:00,174.52000427246094
2017-12-20 17:30:00,174.64999389648438
2017-12-20 18:30:00,174.24009704589844
2017-12-20 19:30:00,174.4221954345703
2017-12-20 20:30:00,174.35000610351562
2017-12-21 14:30:00,174.7899932861328
2017-12-21 15:30:00,175.88999938964844
2017-12-21 16:30:00,175.63250732421875
2017-12-21 17:30:00,175.6199951171875
2017-12-21 18:30:00,175.35000610351562
2017-12-21 19:30:00,175.35000610351562
2017-12-21 20:30:00,175.0800018310547
2017-12-22 14:30:00,175.0399932861328
2017-12-22 15:30:00,175.16000366210938
2017-12-22 16:30:00,174.91990661621094
2017-12-22 17:30:00,174.97999572753906
2017-12-22 18:30:00,175.1199951171875
2017-12-22 19:30:00,175.02999877929688
2017-12-22 20:30:00,175.0500030517578
2017-12-26 14:30:00,171.18499755859375
2017-12-26 15:30:00,170.53799438476562
2017-12-26 16:30:00,170.3800048828125
2017-12-26 17:30:00,170.57000732421875
2017-12-26 18:30:00,170.5399932861328
2017-12-26 19:30:00,170.3300018310547
2017-12-26 20:30:00,170.57000732421875
2017-12-27 14:30:00,170.1300048828125
2017-12-27 15:30:00,170.24000549316406
2017-12-27 16:30:00,170.3800048828125
2017-12-27 17:30:00,170.4232940673828
2017-12-27 18:30:00,170.19000244140625
2017-12-27 19:30:00,170.24000549316406
2017-12-27 20:30:00,170.57000732421875
2017-12-28 14:30:00,171.64999389648438
2017-12-28 15:30:00,171.38999938964844
2017-12-28 16:30:00,171.27999877929688
2017-12-28 17:30:00,170.9199981689453
2017-12-28 18:30:00,170.7368927001953
2017-12-28 19:30:00,170.61500549316406
2017-12-28 20:30:00,171.07000732421875
2017-12-29 14:30:00,169.85000610351562
2017-12-29 15:30:00,169.9499969482422
2017-12-29 16:30:00,170.05999755859375
2017-12-29 17:30:00,170.16000366210938
2017-12-29 18:30:00,169.97000122070312
2017-12-29 19:30:00,169.97500610351562
2017-12-29 20:30:00,169.3000030517578
2018-01-02 14:30:00,171.54989624023438
2018-01-02 15:30:00,171.24000549316406
2018-01-02 16:30:00,171.35499572753906
2018-01-02 17:30:00,171.5399932861328
2018-01-02 18:30:00,171.92999267578125
2018-01-02 19:30:00,171.85690307617188
2018-01-02 20:30:00,172.25
2018-01-03 14:30:00,174.0399932861328
2018-01-03 15:30:00,173.9600067138672
2018-01-03 16:30:00,173.49000549316406
2018-01-03 17:30:00,173.3699951171875
2018-01-03 18:30:00,172.8699951171875
2018-01-03 19:30:00,172.25
2018-01-03 20:30:00,172.1999969482422
2018-01-04 14:30:00,173.16000366210938
2018-01-04 15:30:00,173.16000366210938
2018-01-04 16:30:00,172.74000549316406
2018-01-04 17:30:00,172.6750030517578
2018-01-04 18:30:00,172.91000366210938
2018-01-04 19:30:00,173.10000610351562
2018-01-04 20:30:00,173.00999450683594
2018-01-05 14:30:00,174.69000244140625
2018-01-05 15:30:00,174.9541015625
2018-01-05 16:30:00,174.70680236816406
2018-01-05 17:30:00,174.8300018310547
2018-01-05 18:30:00,174.9600067138672
2018-01-05 19:30:00,174.92999267578125
2018-01-05 20:30:00,174.9499969482422
2018-01-08 14:30:00,174.77000427246094
2018-01-08 15:30:00,174.9149932861328
2018-01-08 16:30:00,174.84010314941406
2018-01-08 17:30:00,174.83999633789062
2018-01-08 18:30:00,174.63099670410156
2018-01-08 19:30:00,174.0800018310547
2018-01-08 20:30:00,174.32000732421875
2018-01-09 14:30:00,173.82000732421875
2018-01-09 15:30:00,174.1699981689453
2018-01-09 16:30:00,174.7449951171875
2018-01-09 17:30:00,174.94679260253906
2018-01-09 18:30:00,174.52000427246094
2018-01-09 19:30:00,174.25999450683594
2018-01-09 20:30:00,174.3300018310547
2018-01-10 14:30:00,173.5800018310547
2018-01-10 15:30:00,173.42999267578125
2018-01-10 16:30:00,173.10499572753906
2018-01-10 17:30:00,173.19000244140625
2018-01-10 18:30:00,173.55999755859375
2018-01-10 19:30:00,173.8179931640625
2018-01-10 20:30:00,174.24000549316406
2018-01-11 14:30:00,175.0
2018-01-11 15:30:00,175.22999572753906
2018-01-11 16:30:00,175.17999267578125
2018-01-11 17:30:00,174.99000549316406
2018-01-11 18:30:00,175.13999938964844
2018-01-11 19:30:00,175.11000061035156
2018-01-11 20:30:00,175.27000427246094
2018-01-12 14:30:00,176.38999938964844
2018-01-12 15:30:00,176.70970153808594
2018-01-12 16:30:00,176.789794921875
2018-01-12 17:30:00,176.77999877929688
2018-01-12 18:30:00,177.2899932861328
2018-01-12 19:30:00,176.85000610351562
2018-01-12 20:30:00,177.0
2018-01-16 14:30:00,179.0
2018-01-16 15:30:00,177.92579650878906
2018-01-16 16:30:00,177.5500030517578
2018-01-16 17:30:00,177.44000244140625
2018-01-16 18:30:00,176.82000732421875
2018-01-16 19:30:00,176.86000061035156
2018-01-16 20:30:00,176.19000244140625
2018-01-17 14:30:00,175.34010314941406
2018-01-17 15:30:00,175.72999572753906
2018-01-17 16:30:00,175.67999267578125
2018-01-17 17:30:00,177.07000732421875
2018-01-17 18:30:00,177.29010009765625
2018-01-17 19:30:00,178.64999389648438
2018-01-17 20:30:00,179.10000610351562
2018-01-18 14:30:00,179.1649932861328
2018-01-18 15:30:00,179.33999633789062
2018-01-18 16:30:00,179.41000366210938
2018-01-18 17:30:00,179.47000122070312
2018-01-18 18:30:00,179.97000122070312
2018-01-18 19:30:00,179.44000244140625
2018-01-18 20:30:00,179.25
2018-01-19 14:30:00,178.11000061035156
2018-01-19 15:30:00,178.27999877929688
2018-01-19 16:30:00,178.38499450683594
2018-01-19 17:30:00,178.55999755859375
2018-01-19 18:30:00,178.4340057373047
2018-01-19 19:30:00,178.49000549316406
2018-01-19 20:30:00,178.4499969482422
2018-01-22 14:30:00,177.1699981689453
2018-01-22 15:30:00,176.97999572753906
2018-01-22 16:30:00,177.25010681152344
2018-01-22 17:30:00,177.393798828125
2018-01-22 18:30:00,176.91270446777344
2018-01-22 19:30:00,176.9499969482422
2018-01-22 20:30:00,177.02999877929688
2018-01-23 14:30:00,178.10000610351562
2018-01-23 15:30:00,178.77499389648438
2018-01-23 16:30:00,178.77999877929688
2018-01-23 17:30:00,179.10000610351562
2018-01-23 18:30:00,178.33900451660156
2018-01-23 19:30:00,177.69479370117188
2018-01-23 20:30:00,176.9600067138672
2018-01-24 14:30:00,175.2550048828125
2018-01-24 15:30:00,174.8699951171875
2018-01-24 16:30:00,174.8699951171875
2018-01-24 17:30:00,173.99000549316406
2018-01-24 18:30:00,174.2899932861328
2018-01-24 19:30:00,174.25
2018-01-24 20:30:00,174.22000122070312
2018-01-25 14:30:00,172.82000732421875
2018-01-25 15:30:00,173.3300018310547
2018-01-25 16:30:00,173.25
2018-01-25 17:30:00,172.51699829101562
2018-01-25 18:30:00,171.55999755859375
2018-01-25 19:30:00,170.9499969482422
2018-01-25 20:30:00,171.1199951171875
2018-01-26 14:30:00,170.68499755859375
2018-01-26 15:30:00,171.1699981689453
2018-01-26 16:30:00,170.72000122070312
2018-01-26 17:30:00,170.7899932861328
2018-01-26 18:30:00,170.89999389648438
2018-01-26 19:30:00,171.07000732421875
2018-01-26 20:30:00,171.4600067138672
2018-01-29 14:30:00,167.96499633789062
2018-01-29 15:30:00,168.97000122070312
2018-01-29 16:30:00,168.52000427246094
2018-01-29 17:30:00,168.8699951171875
2018-01-29 18:30:00,168.16000366210938
2018-01-29 19:30:00,168.1300048828125
2018-01-29 20:30:00,167.99000549316406
2018-01-30 14:30:00,167.2100067138672
2018-01-30 15:30:00,166.72999572753906
2018-01-30 16:30:00,166.14999389648438
2018-01-30 17:30:00,165.25
2018-01-30 18:30:00,166.356201171875
2018-01-30 19:30:00,166.75
2018-01-30 20:30:00,166.9499969482422
2018-01-31 14:30:00,167.93499755859375
2018-01-31 15:30:00,166.9001007080078
2018-01-31 16:30:00,167.03500366210938
2018-01-31 17:30:00,167.0800018310547
2018-01-31 18:30:00,166.8000030517578
2018-01-31 19:30:00,167.45010375976562
2018-01-31 20:30:00,167.47000122070312
2018-02-01 14:30:00,167.264404296875
2018-02-01 15:30:00,167.17999267578125
2018-02-01 16:30:00,168.27999877929688
2018-02-01 17:30:00,167.91000366210938
2018-02-01 18:30:00,167.5399932861328
2018-02-01 19:30:00,167.15879821777344
2018-02-01 20:30:00,167.75
2018-02-02 14:30:00,163.69119262695312
2018-02-02 15:30:00,163.1501007080078
2018-02-02 16:30:00,163.0
2018-02-02 17:30:00,161.85000610351562
2018-02-02 18:30:00,161.27999877929688
2018-02-02 19:30:00,161.41000366210938
2018-02-02 20:30:00,160.4199981689453
2018-02-05 14:30:00,163.52999877929688
2018-02-05 15:30:00,162.6699981689453
2018-02-05 16:30:00,161.1199951171875
2018-02-05 17:30:00,161.0800018310547
2018-02-05 18:30:00,161.28500366210938
2018-02-05 19:30:00,160.08999633789062
2018-02-05 20:30:00,156.49000549316406
2018-02-06 14:30:00,159.3300018310547
2018-02-06 15:30:00,157.61000061035156
2018-02-06 16:30:00,160.42999267578125
2018-02-06 17:30:00,160.47000122070312
2018-02-06 18:30:00,158.8699951171875
2018-02-06 19:30:00,162.85000610351562
2018-02-06 20:30:00,163.05999755859375
2018-02-07 14:30:00,161.74000549316406
2018-02-07 15:30:00,161.5800018310547
2018-02-07 16:30:00,161.41990661621094
2018-02-07 17:30:00,160.5500030517578
2018-02-07 18:30:00,161.3800048828125
2018-02-07 19:30:00,161.07000732421875
2018-02-07 20:30:00,159.52000427246094
2018-02-08 14:30:00,159.8000030517578
2018-02-08 15:30:00,159.75
2018-02-08 16:30:00,159.38999938964844
2018-02-08 17:30:00,158.75
2018-02-08 18:30:00,159.22000122070312
2018-02-08 19:30:00,158.77999877929688
2018-02-08 20:30:00,155.3000030517578
2018-02-09 14:30:00,157.30999755859375
2018-02-09 15:30:00,155.4149932861328
2018-02-09 16:30:00,153.72999572753906
2018-02-09 17:30:00,151.41000366210938
2018-02-09 18:30:00,153.84410095214844
2018-02-09 19:30:00,154.92999267578125
2018-02-09 20:30:00,156.22000122070312
2018-02-12 14:30:00,159.42999267578125
2018-02-12 15:30:00,161.22000122070312
2018-02-12 16:30:00,162.6284942626953
2018-02-12 17:30:00,162.6300048828125
2018-02-12 18:30:00,162.9499969482422
2018-02-12 19:30:00,163.60000610351562
2018-02-12 20:30:00,162.77999877929688
2018-02-13 14:30:00,162.75999450683594
2018-02-13 15:30:00,162.9499969482422
2018-02-13 16:30:00,162.85000610351562
2018-02-13 17:30:00,163.7200927734375
2018-02-13 18:30:00,164.11000061035156
2018-02-13 19:30:00,164.49000549316406
2018-02-13 20:30:00,164.3300018310547
2018-02-14 14:30:00,164.83999633789062
2018-02-14 15:30:00,165.5500030517578
2018-02-14 16:30:00,165.32980346679688
2018-02-14 17:30:00,165.69000244140625
2018-02-14 18:30:00,166.47000122070312
2018-02-14 19:30:00,167.2050018310547
2018-02-14 20:30:00,167.3800048828125
2018-02-15 14:30:00,171.38479614257812
2018-02-15 15:30:00,171.11000061035156
2018-02-15 16:30:00,171.63400268554688
2018-02-15 17:30:00,171.95620727539062
2018-02-15 18:30:00,172.89999389648438
2018-02-15 19:30:00,172.74000549316406
2018-02-15 20:30:00,173.0
2018-02-16 14:30:00,173.9862060546875
2018-02-16 15:30:00,174.24000549316406
2018-02-16 16:30:00,174.39999389648438
2018-02-16 17:30:00,173.3000030517578
2018-02-16 18:30:00,173.25
2018-02-16 19:30:00,173.61000061035156
2018-02-16 20:30:00,172.47000122070312
2018-02-20 14:30:00,173.3300018310547
2018-02-20 15:30:00,174.05499267578125
2018-02-20 16:30:00,174.02999877929688
2018-02-20 17:30:00,173.5800018310547
2018-02-20 18:30:00,173.2449951171875
2018-02-20 19:30:00,171.82000732421875
2018-02-20 20:30:00,171.8300018310547
2018-02-21 14:30:00,173.33999633789062
2018-02-21 15:30:00,173.61000061035156
2018-02-21 16:30:00,173.1199951171875
2018-02-21 17:30:00,173.08999633789062
2018-02-21 18:30:00,173.82000732421875
2018-02-21 19:30:00,172.6999969482422
2018-02-21 20:30:00,171.05999755859375
2018-02-22 14:30:00,173.32000732421875
2018-02-22 15:30:00,173.5800018310547
2018-02-22 16:30:00,173.57000732421875
2018-02-22 17:30:00,173.0500030517578
2018-02-22 18:30:00,173.22999572753906
2018-02-22 19:30:00,172.60009765625
2018-02-22 20:30:00,172.57000732421875
2018-02-23 14:30:00,173.81100463867188
2018-02-23 15:30:00,174.47000122070312
2018-02-23 16:30:00,174.3699951171875
2018-02-23 17:30:00,174.41220092773438
2018-02-23 18:30:00,174.5500946044922
2018-02-23 19:30:00,175.4499969482422
2018-02-23 20:30:00,175.55499267578125
2018-02-26 14:30:00,177.81500244140625
2018-02-26 15:30:00,178.69000244140625
2018-02-26 16:30:00,178.91000366210938
2018-02-26 17:30:00,179.0
2018-02-26 18:30:00,179.1300048828125
2018-02-26 19:30:00,179.0399932861328
2018-02-26 20:30:00,178.97000122070312
2018-02-27 14:30:00,180.27499389648438
2018-02-27 15:30:00,178.97999572753906
2018-02-27 16:30:00,178.5399932861328
2018-02-27 17:30:00,179.60000610351562
2018-02-27 18:30:00,179.3699951171875
2018-02-27 19:30:00,179.14999389648438
2018-02-27 20:30:00,178.33999633789062
2018-02-28 14:30:00,180.2899932861328
2018-02-28 15:30:00,179.3699951171875
2018-02-28 16:30:00,179.08999633789062
2018-02-28 17:30:00,179.9499969482422
2018-02-28 18:30:00,180.28799438476562
2018-02-28 19:30:00,179.32000732421875
2018-02-28 20:30:00,178.17999267578125
2018-03-01 14:30:00,179.19000244140625
2018-03-01 15:30:00,178.25
2018-03-01 16:30:00,177.24000549316406
2018-03-01 17:30:00,175.52000427246094
2018-03-01 18:30:00,174.7899932861328
2018-03-01 19:30:00,175.35719299316406
2018-03-01 20:30:00,174.9499053955078
2018-03-02 14:30:00,173.8000030517578
2018-03-02 15:30:00,175.07000732421875
2018-03-02 16:30:00,175.57000732421875
2018-03-02 17:30:00,174.6999969482422
2018-03-02 18:30:00,175.1300048828125
2018-03-02 19:30:00,175.1699981689453
2018-03-02 20:30:00,176.22999572753906
2018-03-05 14:30:00,175.44000244140625
2018-03-05 15:30:00,176.66000366210938
2018-03-05 16:30:00,177.08999633789062
2018-03-05 17:30:00,177.3065948486328
2018-03-05 18:30:00,176.83999633789062
2018-03-05 19:30:00,177.13999938964844
2018-03-05 20:30:00,176.85000610351562
2018-03-06 14:30:00,177.6199951171875
2018-03-06 15:30:00,176.55999755859375
2018-03-06 16:30:00,176.66000366210938
2018-03-06 17:30:00,177.03500366210938
2018-03-06 18:30:00,176.19000244140625
2018-03-06 19:30:00,176.35000610351562
2018-03-06 20:30:00,176.67999267578125
2018-03-07 14:30:00,175.19000244140625
2018-03-07 15:30:00,174.89999389648438
2018-03-07 16:30:00,174.8300018310547
2018-03-07 17:30:00,175.6199951171875
2018-03-07 18:30:00,175.27000427246094
2018-03-07 19:30:00,175.07479858398438
2018-03-07 20:30:00,175.02999877929688
2018-03-08 14:30:00,175.61000061035156
2018-03-08 15:30:00,176.22000122070312
2018-03-08 16:30:00,176.5399932861328
2018-03-08 17:30:00,176.25999450683594
2018-03-08 18:30:00,176.60499572753906
2018-03-08 19:30:00,176.87899780273438
2018-03-08 20:30:00,176.91000366210938
2018-03-09 14:30:00,178.6300048828125
2018-03-09 15:30:00,179.2899932861328
2018-03-09 16:30:00,179.25
2018-03-09 17:30:00,179.07000732421875
2018-03-09 18:30:00,179.45590209960938
2018-03-09 19:30:00,179.7899932861328
2018-03-09 20:30:00,180.0
2018-03-12 13:30:00,181.82000732421875
2018-03-12 14:30:00,181.00999450683594
2018-03-12 15:30:00,181.9499969482422
2018-03-12 16:30:00,182.023193359375
2018-03-12 17:30:00,181.51910400390625
2018-03-12 18:30:00,181.9199981689453
2018-03-12 19:30:00,181.72000122070312
2018-03-13 13:30:00,183.12989807128906
2018-03-13 14:30:00,181.88999938964844
2018-03-13 15:30:00,181.8699951171875
2018-03-13 16:30:00,182.1999969482422
2018-03-13 17:30:00,181.25
2018-03-13 18:30:00,179.83999633789062
2018-03-13 19:30:00,179.9499969482422
2018-03-14 13:30:00,178.57000732421875
2018-03-14 14:30:00,178.60000610351562
2018-03-14 15:30:00,178.63499450683594
2018-03-14 16:30:00,178.6999969482422
2018-03-14 17:30:00,179.20559692382812
2018-03-14 18:30:00,178.19009399414062
2018-03-14 19:30:00,178.4600067138672
2018-03-15 13:30:00,179.45440673828125
2018-03-15 14:30:00,179.9600067138672
2018-03-15 15:30:00,179.42010498046875
2018-03-15 16:30:00,179.13999938964844
2018-03-15 17:30:00,178.38999938964844
2018-03-15 18:30:00,179.0800018310547
2018-03-15 19:30:00,178.64999389648438
2018-03-16 13:30:00,178.61380004882812
2018-03-16 14:30:00,178.5
2018-03-16 15:30:00,178.19000244140625
2018-03-16 16:30:00,178.32749938964844
2018-03-16 17:30:00,178.4290008544922
2018-03-16 18:30:00,178.55999755859375
2018-03-16 19:30:00,177.88999938964844
2018-03-19 13:30:00,176.4949951171875
2018-03-19 14:30:00,175.75999450683594
2018-03-19 15:30:00,175.32000732421875
2018-03-19 16:30:00,174.22000122070312
2018-03-19 17:30:00,174.3300018310547
2018-03-19 18:30:00,174.7899932861328
2018-03-19 19:30:00,175.27999877929688
2018-03-20 13:30:00,176.00999450683594
2018-03-20 14:30:00,176.19009399414062
2018-03-20 15:30:00,176.13999938964844
2018-03-20 16:30:00,175.11990356445312
2018-03-20 17:30:00,175.61000061035156
2018-03-20 18:30:00,175.6999969482422
2018-03-20 19:30:00,175.25
2018-03-21 13:30:00,173.9499969482422
2018-03-21 14:30:00,174.0399932861328
2018-03-21 15:30:00,174.01499938964844
2018-03-21 16:30:00,173.49000549316406
2018-03-21 17:30:00,173.06689453125
2018-03-21 18:30:00,171.99859619140625
2018-03-21 19:30:00,171.25999450683594
2018-03-22 13:30:00,169.8300018310547
2018-03-22 14:30:00,169.6199951171875
2018-03-22 15:30:00,170.6999969482422
2018-03-22 16:30:00,171.8699951171875
2018-03-22 17:30:00,170.9499969482422
2018-03-22 18:30:00,170.5850067138672
2018-03-22 19:30:00,168.77000427246094
2018-03-23 13:30:00,168.94000244140625
2018-03-23 14:30:00,168.82000732421875
2018-03-23 15:30:00,168.4375
2018-03-23 16:30:00,168.75999450683594
2018-03-23 17:30:00,168.55020141601562
2018-03-23 18:30:00,167.02999877929688
2018-03-23 19:30:00,164.94000244140625
2018-03-26 13:30:00,168.2899932861328
2018-03-26 14:30:00,167.11000061035156
2018-03-26 15:30:00,168.5500030517578
2018-03-26 16:30:00,169.43490600585938
2018-03-26 17:30:00,171.1699981689453
2018-03-26 18:30:00,172.42999267578125
2018-03-26 19:30:00,172.8000030517578
2018-03-27 13:30:00,173.8000030517578
2018-03-27 14:30:00,173.4199981689453
2018-03-27 15:30:00,173.3448944091797
2018-03-27 16:30:00,172.99000549316406
2018-03-27 17:30:00,170.60000610351562
2018-03-27 18:30:00,168.4499969482422
2018-03-27 19:30:00,168.35000610351562
2018-03-28 13:30:00,166.5800018310547
2018-03-28 14:30:00,166.8300018310547
2018-03-28 15:30:00,168.6699981689453
