Datetime,PYPL
2017-12-04 18:30:00,71.13999938964844
2017-12-04 19:30:00,70.94999694824219
2017-12-04 20:30:00,70.93000030517578
2017-12-05 14:30:00,71.77999877929688
2017-12-05 15:30:00,72.37999725341797
2017-12-05 16:30:00,72.33000183105469
2017-12-05 17:30:00,72.30000305175781
2017-12-05 18:30:00,71.56999969482422
2017-12-05 19:30:00,71.36000061035156
2017-12-05 20:30:00,71.16999816894531
2017-12-06 14:30:00,71.7699966430664
2017-12-06 15:30:00,72.01000213623047
2017-12-06 16:30:00,71.81999969482422
2017-12-06 17:30:00,72.09500122070312
2017-12-06 18:30:00,72.80000305175781
2017-12-06 19:30:00,73.01499938964844
2017-12-06 20:30:00,73.1500015258789
2017-12-07 14:30:00,73.68000030517578
2017-12-07 15:30:00,73.96620178222656
2017-12-07 16:30:00,73.54000091552734
2017-12-07 17:30:00,73.83999633789062
2017-12-07 18:30:00,73.4800033569336
2017-12-07 19:30:00,73.58000183105469
2017-12-07 20:30:00,73.69000244140625
2017-12-08 14:30:00,73.61000061035156
2017-12-08 15:30:00,73.0
2017-12-08 16:30:00,73.06099700927734
2017-12-08 17:30:00,72.91999816894531
2017-12-08 18:30:00,72.75
2017-12-08 19:30:00,72.69000244140625
2017-12-08 20:30:00,72.91000366210938
2017-12-11 14:30:00,73.12999725341797
2017-12-11 15:30:00,73.08999633789062
2017-12-11 16:30:00,73.30999755859375
2017-12-11 17:30:00,73.08499908447266
2017-12-11 18:30:00,73.30000305175781
2017-12-11 19:30:00,73.1500015258789
2017-12-11 20:30:00,73.27999877929688
2017-12-12 14:30:00,73.59839630126953
2017-12-12 15:30:00,74.04000091552734
2017-12-12 16:30:00,74.05000305175781
2017-12-12 17:30:00,73.71499633789062
2017-12-12 18:30:00,73.91999816894531
2017-12-12 19:30:00,73.55000305175781
2017-12-12 20:30:00,73.61000061035156
2017-12-13 14:30:00,74.7300033569336
2017-12-13 15:30:00,74.66000366210938
2017-12-13 16:30:00,74.37000274658203
2017-12-13 17:30:00,73.88999938964844
2017-12-13 18:30:00,74.1500015258789
2017-12-13 19:30:00,74.12000274658203
2017-12-13 20:30:00,74.08999633789062
2017-12-14 14:30:00,75.02649688720703
2017-12-14 15:30:00,74.94000244140625
2017-12-14 16:30:00,75.2699966430664
2017-12-14 17:30:00,74.83100128173828
2017-12-14 18:30:00,74.52999877929688
2017-12-14 19:30:00,74.47000122070312
2017-12-14 20:30:00,74.2699966430664
2017-12-15 14:30:00,74.08999633789062
2017-12-15 15:30:00,74.95999908447266
2017-12-15 16:30:00,75.0199966430664
2017-12-15 17:30:00,75.09089660644531
2017-12-15 18:30:00,75.44999694824219
2017-12-15 19:30:00,75.72000122070312
2017-12-15 20:30:00,75.52999877929688
2017-12-18 14:30:00,75.80000305175781
2017-12-18 15:30:00,75.44999694824219
2017-12-18 16:30:00,75.62000274658203
2017-12-18 17:30:00,75.40499877929688
2017-12-18 18:30:00,75.47000122070312
2017-12-18 19:30:00,75.31999969482422
2017-12-18 20:30:00,75.31999969482422
2017-12-19 14:30:00,74.38999938964844
2017-12-19 15:30:00,74.66999816894531
2017-12-19 16:30:00,74.33000183105469
2017-12-19 17:30:00,74.44999694824219
2017-12-19 18:30:00,74.72450256347656
2017-12-19 19:30:00,74.5
2017-12-19 20:30:00,74.5
2017-12-20 14:30:00,73.97000122070312
2017-12-20 15:30:00,74.02999877929688
2017-12-20 16:30:00,74.04499816894531
2017-12-20 17:30:00,74.05000305175781
2017-12-20 18:30:00,74.0
2017-12-20 19:30:00,74.03500366210938
2017-12-20 20:30:00,73.97000122070312
2017-12-21 14:30:00,74.01000213623047
2017-12-21 15:30:00,74.22000122070312
2017-12-21 16:30:00,74.12000274658203
2017-12-21 17:30:00,74.12999725341797
2017-12-21 18:30:00,74.02999877929688
2017-12-21 19:30:00,74.06999969482422
2017-12-21 20:30:00,74.0199966430664
2017-12-22 14:30:00,73.69499969482422
2017-12-22 15:30:00,73.91000366210938
2017-12-22 16:30:00,73.7699966430664
2017-12-22 17:30:00,73.80000305175781
2017-12-22 18:30:00,73.87000274658203
2017-12-22 19:30:00,73.9000015258789
2017-12-22 20:30:00,73.88999938964844
2017-12-26 14:30:00,73.37000274658203
2017-12-26 15:30:00,73.3489990234375
2017-12-26 16:30:00,73.56680297851562
2017-12-26 17:30:00,74.30000305175781
2017-12-26 18:30:00,74.20999908447266
2017-12-26 19:30:00,74.1500015258789
2017-12-26 20:30:00,74.27690124511719
2017-12-27 14:30:00,74.55000305175781
2017-12-27 15:30:00,74.76000213623047
2017-12-27 16:30:00,74.52999877929688
2017-12-27 17:30:00,74.55000305175781
2017-12-27 18:30:00,74.56999969482422
2017-12-27 19:30:00,74.61000061035156
2017-12-27 20:30:00,74.58000183105469
2017-12-28 14:30:00,74.10330200195312
2017-12-28 15:30:00,74.20999908447266
2017-12-28 16:30:00,74.29000091552734
2017-12-28 17:30:00,74.2750015258789
2017-12-28 18:30:00,74.0999984741211
2017-12-28 19:30:00,73.90499877929688
2017-12-28 20:30:00,74.16999816894531
2017-12-29 14:30:00,74.04000091552734
2017-12-29 15:30:00,73.88999938964844
2017-12-29 16:30:00,74.04000091552734
2017-12-29 17:30:00,74.03389739990234
2017-12-29 18:30:00,73.93000030517578
2017-12-29 19:30:00,74.04000091552734
2017-12-29 20:30:00,73.62000274658203
2018-01-02 14:30:00,74.19999694824219
2018-01-02 15:30:00,73.93000030517578
2018-01-02 16:30:00,73.74539947509766
2018-01-02 17:30:00,73.81500244140625
2018-01-02 18:30:00,73.80500030517578
2018-01-02 19:30:00,73.77999877929688
2018-01-02 20:30:00,73.83999633789062
2018-01-03 14:30:00,75.16000366210938
2018-01-03 15:30:00,75.51000213623047
2018-01-03 16:30:00,75.87999725341797
2018-01-03 17:30:00,76.2699966430664
2018-01-03 18:30:00,76.62000274658203
2018-01-03 19:30:00,76.80500030517578
2018-01-03 20:30:00,76.77999877929688
2018-01-04 14:30:00,77.3499984741211
2018-01-04 15:30:00,76.94000244140625
2018-01-04 16:30:00,76.54000091552734
2018-01-04 17:30:00,76.55000305175781
2018-01-04 18:30:00,76.43000030517578
2018-01-04 19:30:00,76.7300033569336
2018-01-04 20:30:00,76.72000122070312
2018-01-05 14:30:00,78.29000091552734
2018-01-05 15:30:00,78.68000030517578
2018-01-05 16:30:00,78.79000091552734
2018-01-05 17:30:00,78.6500015258789
2018-01-05 18:30:00,78.66500091552734
2018-01-05 19:30:00,78.57499694824219
2018-01-05 20:30:00,78.6500015258789
2018-01-08 14:30:00,78.37999725341797
2018-01-08 15:30:00,78.79900360107422
2018-01-08 16:30:00,79.11000061035156
2018-01-08 17:30:00,79.0199966430664
2018-01-08 18:30:00,78.8949966430664
2018-01-08 19:30:00,78.88500213623047
2018-01-08 20:30:00,79.04000091552734
2018-01-09 14:30:00,79.30999755859375
2018-01-09 15:30:00,79.87000274658203
2018-01-09 16:30:00,79.44000244140625
2018-01-09 17:30:00,79.55999755859375
2018-01-09 18:30:00,79.33000183105469
2018-01-09 19:30:00,79.22000122070312
2018-01-09 20:30:00,79.19000244140625
2018-01-10 14:30:00,78.37000274658203
2018-01-10 15:30:00,78.18000030517578
2018-01-10 16:30:00,78.90950012207031
2018-01-10 17:30:00,78.7699966430664
2018-01-10 18:30:00,78.91000366210938
2018-01-10 19:30:00,79.29000091552734
2018-01-10 20:30:00,79.36000061035156
2018-01-11 14:30:00,79.13999938964844
2018-01-11 15:30:00,79.20999908447266
2018-01-11 16:30:00,79.30919647216797
2018-01-11 17:30:00,79.58999633789062
2018-01-11 18:30:00,79.58999633789062
2018-01-11 19:30:00,79.75
2018-01-11 20:30:00,79.73999786376953
2018-01-12 14:30:00,79.9000015258789
2018-01-12 15:30:00,80.28500366210938
2018-01-12 16:30:00,80.12999725341797
2018-01-12 17:30:00,80.4176025390625
2018-01-12 18:30:00,80.37000274658203
2018-01-12 19:30:00,80.33999633789062
2018-01-12 20:30:00,80.4800033569336
2018-01-16 14:30:00,80.95999908447266
2018-01-16 15:30:00,80.80899810791016
2018-01-16 16:30:00,81.54000091552734
2018-01-16 17:30:00,81.08000183105469
2018-01-16 18:30:00,80.30000305175781
2018-01-16 19:30:00,80.52999877929688
2018-01-16 20:30:00,80.44000244140625
2018-01-17 14:30:00,80.56999969482422
2018-01-17 15:30:00,81.30999755859375
2018-01-17 16:30:00,81.63999938964844
2018-01-17 17:30:00,82.30999755859375
2018-01-17 18:30:00,82.08999633789062
2018-01-17 19:30:00,82.49500274658203
2018-01-17 20:30:00,82.47000122070312
2018-01-18 14:30:00,82.91000366210938
2018-01-18 15:30:00,82.87999725341797
2018-01-18 16:30:00,83.0199966430664
2018-01-18 17:30:00,83.21160125732422
2018-01-18 18:30:00,83.31700134277344
2018-01-18 19:30:00,83.05000305175781
2018-01-18 20:30:00,82.94999694824219
