Datetime,NFLX
2017-12-08 17:30:00,188.8800048828125
2017-12-08 18:30:00,187.4499969482422
2017-12-08 19:30:00,188.24000549316406
2017-12-08 20:30:00,188.5500030517578
2017-12-11 14:30:00,187.6284942626953
2017-12-11 15:30:00,186.4499969482422
2017-12-11 16:30:00,187.8975067138672
2017-12-11 17:30:00,187.5
2017-12-11 18:30:00,186.6699981689453
2017-12-11 19:30:00,186.2550048828125
2017-12-11 20:30:00,186.22000122070312
2017-12-12 14:30:00,186.99000549316406
2017-12-12 15:30:00,186.9600067138672
2017-12-12 16:30:00,186.0500030517578
2017-12-12 17:30:00,186.17999267578125
2017-12-12 18:30:00,186.52999877929688
2017-12-12 19:30:00,185.99000549316406
2017-12-12 20:30:00,185.75999450683594
2017-12-13 14:30:00,186.625
2017-12-13 15:30:00,188.125
2017-12-13 16:30:00,187.3000030517578
2017-12-13 17:30:00,187.38999938964844
2017-12-13 18:30:00,187.9499969482422
2017-12-13 19:30:00,188.05999755859375
2017-12-13 20:30:00,187.77999877929688
2017-12-14 14:30:00,191.85000610351562
2017-12-14 15:30:00,191.7899932861328
2017-12-14 16:30:00,191.8000030517578
2017-12-14 17:30:00,190.3300018310547
2017-12-14 18:30:00,189.0
2017-12-14 19:30:00,189.45799255371094
2017-12-14 20:30:00,189.6199951171875
2017-12-15 14:30:00,188.52499389648438
2017-12-15 15:30:00,189.94000244140625
2017-12-15 16:30:00,190.3000030517578
2017-12-15 17:30:00,190.35000610351562
2017-12-15 18:30:00,190.25
2017-12-15 19:30:00,190.1199951171875
2017-12-15 20:30:00,190.02000427246094
2017-12-18 14:30:00,191.02520751953125
2017-12-18 15:30:00,189.53399658203125
2017-12-18 16:30:00,189.14999389648438
2017-12-18 17:30:00,189.3800048828125
2017-12-18 18:30:00,190.01499938964844
2017-12-18 19:30:00,190.05999755859375
2017-12-18 20:30:00,190.41000366210938
2017-12-19 14:30:00,188.11000061035156
2017-12-19 15:30:00,187.3000030517578
2017-12-19 16:30:00,186.1999969482422
2017-12-19 17:30:00,186.11000061035156
2017-12-19 18:30:00,187.42999267578125
2017-12-19 19:30:00,187.1999969482422
2017-12-19 20:30:00,187.02000427246094
2017-12-20 14:30:00,186.78799438476562
2017-12-20 15:30:00,186.72000122070312
2017-12-20 16:30:00,187.86000061035156
2017-12-20 17:30:00,188.5500030517578
2017-12-20 18:30:00,188.05999755859375
2017-12-20 19:30:00,188.3699951171875
2017-12-20 20:30:00,188.91000366210938
2017-12-21 14:30:00,188.61000061035156
2017-12-21 15:30:00,189.1699981689453
2017-12-21 16:30:00,189.13999938964844
2017-12-21 17:30:00,189.19000244140625
2017-12-21 18:30:00,188.69000244140625
2017-12-21 19:30:00,188.8699951171875
2017-12-21 20:30:00,188.66000366210938
2017-12-22 14:30:00,189.47850036621094
2017-12-22 15:30:00,190.11000061035156
2017-12-22 16:30:00,189.72999572753906
2017-12-22 17:30:00,190.19000244140625
2017-12-22 18:30:00,190.50999450683594
2017-12-22 19:30:00,190.27000427246094
2017-12-22 20:30:00,189.92010498046875
2017-12-26 14:30:00,187.61000061035156
2017-12-26 15:30:00,186.92999267578125
2017-12-26 16:30:00,186.77000427246094
2017-12-26 17:30:00,187.11990356445312
2017-12-26 18:30:00,187.47000122070312
2017-12-26 19:30:00,186.80999755859375
2017-12-26 20:30:00,187.75999450683594
2017-12-27 14:30:00,186.8300018310547
2017-12-27 15:30:00,186.3699951171875
2017-12-27 16:30:00,186.11000061035156
2017-12-27 17:30:00,185.50999450683594
2017-12-27 18:30:00,185.5800018310547
2017-12-27 19:30:00,186.02000427246094
2017-12-27 20:30:00,186.22999572753906
2017-12-28 14:30:00,190.42999267578125
2017-12-28 15:30:00,192.22000122070312
2017-12-28 16:30:00,191.60000610351562
2017-12-28 17:30:00,192.05999755859375
2017-12-28 18:30:00,192.7655029296875
2017-12-28 19:30:00,193.4499969482422
2017-12-28 20:30:00,192.73660278320312
2017-12-29 14:30:00,192.87759399414062
2017-12-29 15:30:00,191.6199951171875
2017-12-29 16:30:00,192.47000122070312
2017-12-29 17:30:00,192.49000549316406
2017-12-29 18:30:00,192.4907989501953
2017-12-29 19:30:00,192.64999389648438
2017-12-29 20:30:00,192.05999755859375
2018-01-02 14:30:00,200.43499755859375
2018-01-02 15:30:00,200.22999572753906
2018-01-02 16:30:00,200.25
2018-01-02 17:30:00,201.44000244140625
2018-01-02 18:30:00,200.83999633789062
2018-01-02 19:30:00,201.11000061035156
2018-01-02 20:30:00,201.10000610351562
2018-01-03 14:30:00,202.52999877929688
2018-01-03 15:30:00,205.05999755859375
2018-01-03 16:30:00,205.10479736328125
2018-01-03 17:30:00,205.55999755859375
2018-01-03 18:30:00,205.11000061035156
2018-01-03 19:30:00,204.89019775390625
2018-01-03 20:30:00,205.0399932861328
2018-01-04 14:30:00,205.9499969482422
2018-01-04 15:30:00,205.0583953857422
2018-01-04 16:30:00,205.2698974609375
2018-01-04 17:30:00,204.27999877929688
2018-01-04 18:30:00,205.5500030517578
2018-01-04 19:30:00,206.32000732421875
2018-01-04 20:30:00,205.66000366210938
2018-01-05 14:30:00,206.97500610351562
2018-01-05 15:30:00,206.94000244140625
2018-01-05 16:30:00,208.3300018310547
2018-01-05 17:30:00,209.38999938964844
2018-01-05 18:30:00,209.49000549316406
2018-01-05 19:30:00,209.1199951171875
2018-01-05 20:30:00,209.80999755859375
2018-01-08 14:30:00,210.8000030517578
2018-01-08 15:30:00,211.83999633789062
2018-01-08 16:30:00,211.0
2018-01-08 17:30:00,211.42999267578125
2018-01-08 18:30:00,211.5399932861328
2018-01-08 19:30:00,211.91000366210938
2018-01-08 20:30:00,212.09500122070312
2018-01-09 14:30:00,210.0
2018-01-09 15:30:00,209.97999572753906
2018-01-09 16:30:00,211.53500366210938
2018-01-09 17:30:00,210.99000549316406
2018-01-09 18:30:00,210.2126007080078
2018-01-09 19:30:00,209.52999877929688
2018-01-09 20:30:00,209.2899932861328
2018-01-10 14:30:00,209.9040069580078
2018-01-10 15:30:00,211.00999450683594
2018-01-10 16:30:00,211.7899932861328
2018-01-10 17:30:00,212.6699981689453
2018-01-10 18:30:00,212.67999267578125
2018-01-10 19:30:00,212.5800018310547
2018-01-10 20:30:00,212.52000427246094
2018-01-11 14:30:00,216.75399780273438
2018-01-11 15:30:00,217.46060180664062
2018-01-11 16:30:00,217.08999633789062
2018-01-11 17:30:00,216.8800048828125
2018-01-11 18:30:00,216.9600067138672
2018-01-11 19:30:00,217.36000061035156
2018-01-11 20:30:00,217.24000549316406
2018-01-12 14:30:00,219.48699951171875
2018-01-12 15:30:00,220.27000427246094
2018-01-12 16:30:00,219.8800048828125
2018-01-12 17:30:00,220.51600646972656
2018-01-12 18:30:00,221.75
2018-01-12 19:30:00,221.41009521484375
2018-01-12 20:30:00,221.22999572753906
2018-01-16 14:30:00,223.7949981689453
2018-01-16 15:30:00,224.3699951171875
2018-01-16 16:30:00,224.6529998779297
2018-01-16 17:30:00,222.97999572753906
2018-01-16 18:30:00,218.85499572753906
2018-01-16 19:30:00,222.0
2018-01-16 20:30:00,221.52000427246094
2018-01-17 14:30:00,216.8549041748047
2018-01-17 15:30:00,218.17999267578125
2018-01-17 16:30:00,217.34030151367188
2018-01-17 17:30:00,220.3800048828125
2018-01-17 18:30:00,218.7100067138672
2018-01-17 19:30:00,217.80999755859375
2018-01-17 20:30:00,217.49000549316406
2018-01-18 14:30:00,217.80050659179688
2018-01-18 15:30:00,218.85000610351562
2018-01-18 16:30:00,219.89999389648438
2018-01-18 17:30:00,218.9499969482422
2018-01-18 18:30:00,218.72000122070312
2018-01-18 19:30:00,218.88999938964844
2018-01-18 20:30:00,220.3300018310547
2018-01-19 14:30:00,220.27000427246094
2018-01-19 15:30:00,219.6999969482422
2018-01-19 16:30:00,219.89999389648438
2018-01-19 17:30:00,219.9499969482422
2018-01-19 18:30:00,220.66900634765625
2018-01-19 19:30:00,220.5800018310547
2018-01-19 20:30:00,220.4600067138672
2018-01-22 14:30:00,225.8699951171875
2018-01-22 15:30:00,226.61000061035156
2018-01-22 16:30:00,225.9844970703125
2018-01-22 17:30:00,226.50999450683594
2018-01-22 18:30:00,225.18499755859375
2018-01-22 19:30:00,226.4600067138672
2018-01-22 20:30:00,227.5500030517578
2018-01-23 14:30:00,251.7895050048828
2018-01-23 15:30:00,251.89999389648438
2018-01-23 16:30:00,249.8300018310547
2018-01-23 17:30:00,248.9499969482422
2018-01-23 18:30:00,250.17999267578125
2018-01-23 19:30:00,251.6873016357422
2018-01-23 20:30:00,250.2899932861328
2018-01-24 14:30:00,258.6099853515625
2018-01-24 15:30:00,254.39500427246094
2018-01-24 16:30:00,254.32000732421875
2018-01-24 17:30:00,255.4949951171875
2018-01-24 18:30:00,259.71990966796875
2018-01-24 19:30:00,260.8999938964844
2018-01-24 20:30:00,261.3232116699219
2018-01-25 14:30:00,260.7359924316406
2018-01-25 15:30:00,269.8299865722656
2018-01-25 16:30:00,269.75
2018-01-25 17:30:00,270.20001220703125
2018-01-25 18:30:00,270.510009765625
2018-01-25 19:30:00,268.1700134277344
2018-01-25 20:30:00,269.69000244140625
2018-01-26 14:30:00,272.2200012207031
2018-01-26 15:30:00,271.5849914550781
2018-01-26 16:30:00,271.8900146484375
2018-01-26 17:30:00,272.489990234375
2018-01-26 18:30:00,272.6000061035156
2018-01-26 19:30:00,273.4750061035156
2018-01-26 20:30:00,274.54998779296875
2018-01-29 14:30:00,281.5928039550781
2018-01-29 15:30:00,282.34539794921875
2018-01-29 16:30:00,281.7099914550781
2018-01-29 17:30:00,286.489990234375
2018-01-29 18:30:00,283.2724914550781
2018-01-29 19:30:00,285.32000732421875
2018-01-29 20:30:00,284.56500244140625
2018-01-30 14:30:00,280.0
2018-01-30 15:30:00,280.8689880371094
2018-01-30 16:30:00,280.7200012207031
2018-01-30 17:30:00,278.849609375
2018-01-30 18:30:00,280.6549987792969
2018-01-30 19:30:00,279.36920166015625
2018-01-30 20:30:00,278.75
2018-01-31 14:30:00,276.7699890136719
2018-01-31 15:30:00,275.2749938964844
2018-01-31 16:30:00,276.1400146484375
2018-01-31 17:30:00,274.70001220703125
2018-01-31 18:30:00,272.78961181640625
2018-01-31 19:30:00,270.6600036621094
2018-01-31 20:30:00,270.4800109863281
2018-02-01 14:30:00,267.3999938964844
2018-02-01 15:30:00,269.4800109863281
2018-02-01 16:30:00,268.82501220703125
2018-02-01 17:30:00,269.33099365234375
2018-02-01 18:30:00,266.79998779296875
2018-02-01 19:30:00,265.939697265625
2018-02-01 20:30:00,265.07000732421875
2018-02-02 14:30:00,267.8529968261719
2018-02-02 15:30:00,267.4800109863281
2018-02-02 16:30:00,270.32000732421875
2018-02-02 17:30:00,268.2850036621094
2018-02-02 18:30:00,267.6400146484375
2018-02-02 19:30:00,268.29998779296875
2018-02-02 20:30:00,267.489990234375
2018-02-05 14:30:00,266.239990234375
2018-02-05 15:30:00,264.6199951171875
2018-02-05 16:30:00,264.2685852050781
2018-02-05 17:30:00,262.54998779296875
2018-02-05 18:30:00,262.0
2018-02-05 19:30:00,260.0299987792969
2018-02-05 20:30:00,254.52999877929688
2018-02-06 14:30:00,258.8299865722656
2018-02-06 15:30:00,255.88999938964844
2018-02-06 16:30:00,261.3699951171875
2018-02-06 17:30:00,261.8900146484375
2018-02-06 18:30:00,259.15899658203125
2018-02-06 19:30:00,264.8999938964844
2018-02-06 20:30:00,265.75
2018-02-07 14:30:00,267.6000061035156
2018-02-07 15:30:00,271.3800048828125
2018-02-07 16:30:00,268.9800109863281
2018-02-07 17:30:00,267.4700012207031
2018-02-07 18:30:00,267.4750061035156
2018-02-07 19:30:00,266.1499938964844
2018-02-07 20:30:00,264.6199951171875
2018-02-08 14:30:00,261.92999267578125
2018-02-08 15:30:00,258.20001220703125
2018-02-08 16:30:00,257.6099853515625
2018-02-08 17:30:00,257.0758972167969
2018-02-08 18:30:00,256.25
2018-02-08 19:30:00,252.6699981689453
2018-02-08 20:30:00,250.0500030517578
2018-02-09 14:30:00,247.86610412597656
2018-02-09 15:30:00,242.0
2018-02-09 16:30:00,238.60000610351562
2018-02-09 17:30:00,240.3699951171875
2018-02-09 18:30:00,245.63999938964844
2018-02-09 19:30:00,247.1699981689453
2018-02-09 20:30:00,249.27999877929688
2018-02-12 14:30:00,251.9199981689453
2018-02-12 15:30:00,255.11500549316406
2018-02-12 16:30:00,256.0
2018-02-12 17:30:00,254.41000366210938
2018-02-12 18:30:00,256.2300109863281
2018-02-12 19:30:00,258.2300109863281
2018-02-12 20:30:00,257.989990234375
2018-02-13 14:30:00,259.8299865722656
2018-02-13 15:30:00,258.6199951171875
2018-02-13 16:30:00,257.54998779296875
2018-02-13 17:30:00,259.8052062988281
2018-02-13 18:30:00,259.7950134277344
2018-02-13 19:30:00,259.25
2018-02-13 20:30:00,258.30999755859375
2018-02-14 14:30:00,267.82000732421875
2018-02-14 15:30:00,268.69500732421875
2018-02-14 16:30:00,268.3599853515625
2018-02-14 17:30:00,266.5965881347656
2018-02-14 18:30:00,268.06500244140625
2018-02-14 19:30:00,268.875
2018-02-14 20:30:00,267.0
2018-02-15 14:30:00,272.6600036621094
2018-02-15 15:30:00,273.4501037597656
2018-02-15 16:30:00,274.8949890136719
2018-02-15 17:30:00,276.5899963378906
2018-02-15 18:30:00,277.29058837890625
2018-02-15 19:30:00,278.1499938964844
2018-02-15 20:30:00,280.30999755859375
2018-02-16 14:30:00,277.67999267578125
2018-02-16 15:30:00,277.7799987792969
2018-02-16 16:30:00,277.7038879394531
2018-02-16 17:30:00,277.2427978515625
2018-02-16 18:30:00,277.5799865722656
2018-02-16 19:30:00,279.2799987792969
2018-02-16 20:30:00,278.5199890136719
2018-02-20 14:30:00,283.1600036621094
2018-02-20 15:30:00,285.6199951171875
2018-02-20 16:30:00,284.2099914550781
2018-02-20 17:30:00,283.3500061035156
2018-02-20 18:30:00,280.7835998535156
2018-02-20 19:30:00,277.6000061035156
2018-02-20 20:30:00,278.4999084472656
2018-02-21 14:30:00,283.79998779296875
2018-02-21 15:30:00,284.1600036621094
2018-02-21 16:30:00,283.6000061035156
2018-02-21 17:30:00,285.0899963378906
2018-02-21 18:30:00,285.3800048828125
2018-02-21 19:30:00,283.3055114746094
2018-02-21 20:30:00,281.0799865722656
2018-02-22 14:30:00,282.1549987792969
2018-02-22 15:30:00,281.1700134277344
2018-02-22 16:30:00,279.7799987792969
2018-02-22 17:30:00,276.3500061035156
2018-02-22 18:30:00,277.6300048828125
2018-02-22 19:30:00,277.07000732421875
2018-02-22 20:30:00,278.1099853515625
2018-02-23 14:30:00,278.8500061035156
2018-02-23 15:30:00,279.3999938964844
2018-02-23 16:30:00,281.0299987792969
2018-02-23 17:30:00,282.7900085449219
2018-02-23 18:30:00,283.7699890136719
2018-02-23 19:30:00,285.0899963378906
2018-02-23 20:30:00,285.8500061035156
2018-02-26 14:30:00,293.3599853515625
2018-02-26 15:30:00,294.9285888671875
2018-02-26 16:30:00,292.739990234375
2018-02-26 17:30:00,292.70001220703125
2018-02-26 18:30:00,293.2532958984375
2018-02-26 19:30:00,294.010009765625
2018-02-26 20:30:00,294.1600036621094
2018-02-27 14:30:00,297.0190124511719
2018-02-27 15:30:00,293.94000244140625
2018-02-27 16:30:00,292.2099914550781
2018-02-27 17:30:00,294.5899963378906
2018-02-27 18:30:00,293.2850036621094
2018-02-27 19:30:00,291.8800048828125
2018-02-27 20:30:00,290.5899963378906
2018-02-28 14:30:00,294.3786926269531
2018-02-28 15:30:00,292.75
2018-02-28 16:30:00,291.73748779296875
2018-02-28 17:30:00,294.5
2018-02-28 18:30:00,295.1081848144531
2018-02-28 19:30:00,292.2799987792969
2018-02-28 20:30:00,291.3999938964844
2018-03-01 14:30:00,292.57000732421875
2018-03-01 15:30:00,291.17999267578125
2018-03-01 16:30:00,293.20001220703125
2018-03-01 17:30:00,292.19000244140625
2018-03-01 18:30:00,286.26800537109375
2018-03-01 19:30:00,291.7099914550781
2018-03-01 20:30:00,290.30999755859375
2018-03-02 14:30:00,285.0199890136719
2018-03-02 15:30:00,289.25
2018-03-02 16:30:00,292.92181396484375
2018-03-02 17:30:00,291.43011474609375
2018-03-02 18:30:00,295.1499938964844
2018-03-02 19:30:00,297.4700012207031
2018-03-02 20:30:00,301.07000732421875
2018-03-05 14:30:00,302.4209899902344
2018-03-05 15:30:00,309.25
2018-03-05 16:30:00,310.0
2018-03-05 17:30:00,312.3500061035156
2018-03-05 18:30:00,313.0
2018-03-05 19:30:00,315.010009765625
2018-03-05 20:30:00,315.0
2018-03-06 14:30:00,324.80999755859375
2018-03-06 15:30:00,319.4798889160156
2018-03-06 16:30:00,322.6099853515625
2018-03-06 17:30:00,323.3016052246094
2018-03-06 18:30:00,323.6700134277344
2018-03-06 19:30:00,325.0799865722656
2018-03-06 20:30:00,325.2200012207031
2018-03-07 14:30:00,321.0
2018-03-07 15:30:00,319.71759033203125
2018-03-07 16:30:00,317.5400085449219
2018-03-07 17:30:00,317.9049987792969
2018-03-07 18:30:00,318.73419189453125
2018-03-07 19:30:00,321.9399108886719
2018-03-07 20:30:00,321.1499938964844
2018-03-08 14:30:00,316.2345886230469
2018-03-08 15:30:00,316.3999938964844
2018-03-08 16:30:00,318.2900085449219
2018-03-08 17:30:00,317.17999267578125
2018-03-08 18:30:00,317.5199890136719
2018-03-08 19:30:00,317.364990234375
2018-03-08 20:30:00,316.989990234375
2018-03-09 14:30:00,324.4599914550781
2018-03-09 15:30:00,326.0400085449219
2018-03-09 16:30:00,325.8999938964844
2018-03-09 17:30:00,328.3583984375
2018-03-09 18:30:00,328.8999938964844
2018-03-09 19:30:00,329.42999267578125
2018-03-09 20:30:00,331.42999267578125
2018-03-12 13:30:00,324.8500061035156
2018-03-12 14:30:00,321.4508972167969
2018-03-12 15:30:00,322.8800048828125
2018-03-12 16:30:00,321.07000732421875
2018-03-12 17:30:00,319.19000244140625
2018-03-12 18:30:00,320.9800109863281
2018-03-12 19:30:00,321.2900085449219
2018-03-13 13:30:00,322.4599914550781
2018-03-13 14:30:00,316.5989990234375
2018-03-13 15:30:00,315.3699951171875
2018-03-13 16:30:00,317.8699951171875
2018-03-13 17:30:00,315.44000244140625
2018-03-13 18:30:00,315.6700134277344
2018-03-13 19:30:00,315.70001220703125
2018-03-14 13:30:00,321.989990234375
2018-03-14 14:30:00,319.1499938964844
2018-03-14 15:30:00,320.7099914550781
2018-03-14 16:30:00,321.4783020019531
2018-03-14 17:30:00,323.68548583984375
2018-03-14 18:30:00,320.5899963378906
2018-03-14 19:30:00,321.54901123046875
2018-03-15 13:30:00,320.85211181640625
2018-03-15 14:30:00,321.6000061035156
2018-03-15 15:30:00,320.70001220703125
2018-03-15 16:30:00,320.0400085449219
2018-03-15 17:30:00,319.2900085449219
2018-03-15 18:30:00,320.67279052734375
2018-03-15 19:30:00,321.1300048828125
2018-03-16 13:30:00,321.29901123046875
2018-03-16 14:30:00,319.3609924316406
2018-03-16 15:30:00,320.1300048828125
2018-03-16 16:30:00,320.77899169921875
2018-03-16 17:30:00,320.3800048828125
2018-03-16 18:30:00,319.55999755859375
2018-03-16 19:30:00,318.45001220703125
2018-03-19 13:30:00,316.9700012207031
2018-03-19 14:30:00,314.447509765625
2018-03-19 15:30:00,312.4700012207031
2018-03-19 16:30:00,310.1199951171875
2018-03-19 17:30:00,310.3800048828125
2018-03-19 18:30:00,311.54998779296875
2018-03-19 19:30:00,313.4800109863281
2018-03-20 13:30:00,318.75
2018-03-20 14:30:00,318.29229736328125
2018-03-20 15:30:00,317.260009765625
2018-03-20 16:30:00,315.82000732421875
2018-03-20 17:30:00,317.635009765625
2018-03-20 18:30:00,317.5509948730469
2018-03-20 19:30:00,317.4800109863281
2018-03-21 13:30:00,318.4200134277344
2018-03-21 14:30:00,316.8800048828125
2018-03-21 15:30:00,317.7829895019531
2018-03-21 16:30:00,317.1300048828125
2018-03-21 17:30:00,317.6499938964844
2018-03-21 18:30:00,316.8399963378906
2018-03-21 19:30:00,316.42999267578125
2018-03-22 13:30:00,310.8999938964844
2018-03-22 14:30:00,308.05999755859375
2018-03-22 15:30:00,309.1400146484375
2018-03-22 16:30:00,310.1099853515625
2018-03-22 17:30:00,309.2200012207031
2018-03-22 18:30:00,307.9902038574219
2018-03-22 19:30:00,306.5799865722656
2018-03-23 13:30:00,307.5546875
2018-03-23 14:30:00,307.4700012207031
2018-03-23 15:30:00,306.2900085449219
2018-03-23 16:30:00,306.30999755859375
2018-03-23 17:30:00,305.1700134277344
2018-03-23 18:30:00,302.4700012207031
2018-03-23 19:30:00,300.92999267578125
2018-03-26 13:30:00,310.3572082519531
2018-03-26 14:30:00,304.79998779296875
2018-03-26 15:30:00,310.44140625
2018-03-26 16:30:00,311.4700012207031
2018-03-26 17:30:00,316.0451965332031
2018-03-26 18:30:00,317.67999267578125
2018-03-26 19:30:00,320.45001220703125
2018-03-27 13:30:00,317.3901062011719
2018-03-27 14:30:00,316.260009765625
2018-03-27 15:30:00,313.3599853515625
2018-03-27 16:30:00,313.0
2018-03-27 17:30:00,307.1239013671875
2018-03-27 18:30:00,301.9100036621094
2018-03-27 19:30:00,300.7099914550781
2018-03-28 13:30:00,289.5474853515625
2018-03-28 14:30:00,282.04998779296875
2018-03-28 15:30:00,287.3999938964844
2018-03-28 16:30:00,288.8999938964844
2018-03-28 17:30:00,288.21990966796875
