Datetime,AMAT
2017-12-07 15:30:00,52.5099983215332
2017-12-07 16:30:00,52.20000076293945
2017-12-07 17:30:00,52.466400146484375
2017-12-07 18:30:00,51.79999923706055
2017-12-07 19:30:00,52.279998779296875
2017-12-07 20:30:00,52.29999923706055
2017-12-08 14:30:00,52.709999084472656
2017-12-08 15:30:00,52.15999984741211
2017-12-08 16:30:00,52.06999969482422
2017-12-08 17:30:00,51.8849983215332
2017-12-08 18:30:00,51.310001373291016
2017-12-08 19:30:00,51.27000045776367
2017-12-08 20:30:00,51.41999816894531
2017-12-11 14:30:00,51.275001525878906
2017-12-11 15:30:00,51.27000045776367
2017-12-11 16:30:00,51.599998474121094
2017-12-11 17:30:00,51.375
2017-12-11 18:30:00,51.41999816894531
2017-12-11 19:30:00,51.54999923706055
2017-12-11 20:30:00,51.619998931884766
2017-12-12 14:30:00,50.97999954223633
2017-12-12 15:30:00,51.18000030517578
2017-12-12 16:30:00,50.81999969482422
2017-12-12 17:30:00,50.63999938964844
2017-12-12 18:30:00,50.709999084472656
2017-12-12 19:30:00,50.5
2017-12-12 20:30:00,50.470001220703125
2017-12-13 14:30:00,50.84000015258789
2017-12-13 15:30:00,50.790000915527344
2017-12-13 16:30:00,50.7599983215332
2017-12-13 17:30:00,50.755001068115234
2017-12-13 18:30:00,50.900001525878906
2017-12-13 19:30:00,50.849998474121094
2017-12-13 20:30:00,50.7599983215332
2017-12-14 14:30:00,51.36000061035156
2017-12-14 15:30:00,51.790000915527344
2017-12-14 16:30:00,51.75
2017-12-14 17:30:00,51.560001373291016
2017-12-14 18:30:00,51.2599983215332
2017-12-14 19:30:00,51.279998779296875
2017-12-14 20:30:00,51.310001373291016
2017-12-15 14:30:00,51.779998779296875
2017-12-15 15:30:00,52.059898376464844
2017-12-15 16:30:00,52.27000045776367
2017-12-15 17:30:00,52.31999969482422
2017-12-15 18:30:00,52.69499969482422
2017-12-15 19:30:00,52.83000183105469
2017-12-15 20:30:00,52.560001373291016
2017-12-18 14:30:00,53.16999816894531
2017-12-18 15:30:00,53.27000045776367
2017-12-18 16:30:00,53.400001525878906
2017-12-18 17:30:00,53.29499816894531
2017-12-18 18:30:00,53.25
2017-12-18 19:30:00,53.334999084472656
2017-12-18 20:30:00,53.400001525878906
2017-12-19 14:30:00,52.869998931884766
2017-12-19 15:30:00,52.900001525878906
2017-12-19 16:30:00,52.3650016784668
2017-12-19 17:30:00,52.94329833984375
2017-12-19 18:30:00,52.9900016784668
2017-12-19 19:30:00,52.84000015258789
2017-12-19 20:30:00,52.95500183105469
2017-12-20 14:30:00,53.08000183105469
2017-12-20 15:30:00,53.38010025024414
2017-12-20 16:30:00,53.6150016784668
2017-12-20 17:30:00,53.70000076293945
2017-12-20 18:30:00,53.35499954223633
2017-12-20 19:30:00,53.2400016784668
2017-12-20 20:30:00,53.29999923706055
2017-12-21 14:30:00,52.12009811401367
2017-12-21 15:30:00,52.29999923706055
2017-12-21 16:30:00,52.130001068115234
2017-12-21 17:30:00,52.2400016784668
2017-12-21 18:30:00,52.154998779296875
2017-12-21 19:30:00,51.97999954223633
2017-12-21 20:30:00,51.900001525878906
2017-12-22 14:30:00,52.08000183105469
2017-12-22 15:30:00,51.9900016784668
2017-12-22 16:30:00,52.11000061035156
2017-12-22 17:30:00,52.029998779296875
2017-12-22 18:30:00,52.09000015258789
2017-12-22 19:30:00,52.09000015258789
2017-12-22 20:30:00,52.06999969482422
2017-12-26 14:30:00,51.119998931884766
2017-12-26 15:30:00,50.970001220703125
2017-12-26 16:30:00,51.01499938964844
2017-12-26 17:30:00,51.029998779296875
2017-12-26 18:30:00,51.02000045776367
2017-12-26 19:30:00,51.060001373291016
2017-12-26 20:30:00,51.040000915527344
2017-12-27 14:30:00,51.69499969482422
2017-12-27 15:30:00,51.661399841308594
2017-12-27 16:30:00,51.439998626708984
2017-12-27 17:30:00,51.3849983215332
2017-12-27 18:30:00,51.44499969482422
2017-12-27 19:30:00,51.54690170288086
2017-12-27 20:30:00,51.65999984741211
2017-12-28 14:30:00,51.83000183105469
2017-12-28 15:30:00,51.78559875488281
2017-12-28 16:30:00,51.775001525878906
2017-12-28 17:30:00,51.75
2017-12-28 18:30:00,51.68000030517578
2017-12-28 19:30:00,51.58000183105469
2017-12-28 20:30:00,51.70000076293945
2017-12-29 14:30:00,51.709999084472656
2017-12-29 15:30:00,51.42499923706055
2017-12-29 16:30:00,51.388999938964844
2017-12-29 17:30:00,51.494998931884766
2017-12-29 18:30:00,51.54999923706055
2017-12-29 19:30:00,51.439998626708984
2017-12-29 20:30:00,51.13999938964844
2018-01-02 14:30:00,52.41999816894531
2018-01-02 15:30:00,52.58000183105469
2018-01-02 16:30:00,52.689998626708984
2018-01-02 17:30:00,52.71480178833008
2018-01-02 18:30:00,52.79999923706055
2018-01-02 19:30:00,52.84000015258789
2018-01-02 20:30:00,53.040000915527344
2018-01-03 14:30:00,53.2599983215332
2018-01-03 15:30:00,53.81999969482422
2018-01-03 16:30:00,53.65999984741211
2018-01-03 17:30:00,53.86000061035156
2018-01-03 18:30:00,53.81999969482422
2018-01-03 19:30:00,53.869998931884766
2018-01-03 20:30:00,53.939998626708984
2018-01-04 14:30:00,54.400001525878906
2018-01-04 15:30:00,54.58000183105469
2018-01-04 16:30:00,54.73830032348633
2018-01-04 17:30:00,54.38999938964844
2018-01-04 18:30:00,54.2947998046875
2018-01-04 19:30:00,54.349998474121094
2018-01-04 20:30:00,54.29499816894531
2018-01-05 14:30:00,54.279998779296875
2018-01-05 15:30:00,54.6150016784668
2018-01-05 16:30:00,54.810001373291016
2018-01-05 17:30:00,54.709999084472656
2018-01-05 18:30:00,54.66999816894531
2018-01-05 19:30:00,54.4900016784668
2018-01-05 20:30:00,54.54999923706055
2018-01-08 14:30:00,56.18000030517578
2018-01-08 15:30:00,56.20000076293945
2018-01-08 16:30:00,56.17499923706055
2018-01-08 17:30:00,56.150001525878906
2018-01-08 18:30:00,56.27560043334961
2018-01-08 19:30:00,56.0
2018-01-08 20:30:00,55.91999816894531
2018-01-09 14:30:00,55.04999923706055
2018-01-09 15:30:00,54.61000061035156
2018-01-09 16:30:00,54.529998779296875
2018-01-09 17:30:00,54.790000915527344
2018-01-09 18:30:00,54.94129943847656
2018-01-09 19:30:00,54.93000030517578
2018-01-09 20:30:00,54.869998931884766
2018-01-10 14:30:00,52.63999938964844
2018-01-10 15:30:00,52.7599983215332
2018-01-10 16:30:00,53.01499938964844
2018-01-10 17:30:00,53.459999084472656
2018-01-10 18:30:00,53.400001525878906
2018-01-10 19:30:00,53.3650016784668
2018-01-10 20:30:00,53.310001373291016
2018-01-11 14:30:00,52.77000045776367
2018-01-11 15:30:00,53.0
2018-01-11 16:30:00,52.95000076293945
2018-01-11 17:30:00,52.86000061035156
2018-01-11 18:30:00,53.03099822998047
2018-01-11 19:30:00,53.11000061035156
2018-01-11 20:30:00,53.20000076293945
2018-01-12 14:30:00,53.79499816894531
2018-01-12 15:30:00,53.77000045776367
2018-01-12 16:30:00,53.83000183105469
2018-01-12 17:30:00,53.5547981262207
2018-01-12 18:30:00,53.709999084472656
2018-01-12 19:30:00,53.404998779296875
2018-01-12 20:30:00,53.43000030517578
2018-01-16 14:30:00,54.52000045776367
2018-01-16 15:30:00,54.76499938964844
2018-01-16 16:30:00,54.65999984741211
2018-01-16 17:30:00,54.91590118408203
2018-01-16 18:30:00,54.2400016784668
2018-01-16 19:30:00,54.59000015258789
2018-01-16 20:30:00,54.4900016784668
2018-01-17 14:30:00,55.810001373291016
2018-01-17 15:30:00,56.69499969482422
2018-01-17 16:30:00,56.76499938964844
2018-01-17 17:30:00,56.79999923706055
2018-01-17 18:30:00,57.025001525878906
2018-01-17 19:30:00,57.290000915527344
2018-01-17 20:30:00,57.34000015258789
2018-01-18 14:30:00,57.779998779296875
2018-01-18 15:30:00,57.474700927734375
2018-01-18 16:30:00,57.68000030517578
2018-01-18 17:30:00,57.5099983215332
2018-01-18 18:30:00,57.7400016784668
2018-01-18 19:30:00,57.4900016784668
2018-01-18 20:30:00,57.38999938964844
2018-01-19 14:30:00,57.13999938964844
2018-01-19 15:30:00,56.86989974975586
2018-01-19 16:30:00,57.03519821166992
2018-01-19 17:30:00,57.13999938964844
2018-01-19 18:30:00,57.34000015258789
2018-01-19 19:30:00,57.43000030517578
2018-01-19 20:30:00,57.380001068115234
2018-01-22 14:30:00,56.9900016784668
2018-01-22 15:30:00,57.09000015258789
2018-01-22 16:30:00,57.119998931884766
2018-01-22 17:30:00,57.04330062866211
2018-01-22 18:30:00,57.20009994506836
2018-01-22 19:30:00,57.275001525878906
2018-01-22 20:30:00,57.459999084472656
2018-01-23 14:30:00,57.900001525878906
2018-01-23 15:30:00,57.81999969482422
2018-01-23 16:30:00,57.61579895019531
2018-01-23 17:30:00,57.420101165771484
2018-01-23 18:30:00,57.25
2018-01-23 19:30:00,57.52000045776367
2018-01-23 20:30:00,57.779998779296875
2018-01-24 14:30:00,56.81999969482422
2018-01-24 15:30:00,56.84000015258789
2018-01-24 16:30:00,56.630001068115234
2018-01-24 17:30:00,56.779998779296875
2018-01-24 18:30:00,56.91999816894531
2018-01-24 19:30:00,56.849998474121094
2018-01-24 20:30:00,56.880001068115234
2018-01-25 14:30:00,56.900001525878906
2018-01-25 15:30:00,56.75
2018-01-25 16:30:00,56.630001068115234
2018-01-25 17:30:00,56.380001068115234
2018-01-25 18:30:00,56.130001068115234
2018-01-25 19:30:00,55.66999816894531
2018-01-25 20:30:00,55.75
2018-01-26 14:30:00,56.75
2018-01-26 15:30:00,56.439998626708984
2018-01-26 16:30:00,56.22999954223633
2018-01-26 17:30:00,56.466800689697266
2018-01-26 18:30:00,56.720001220703125
2018-01-26 19:30:00,56.88999938964844
2018-01-26 20:30:00,57.09000015258789
2018-01-29 14:30:00,55.63999938964844
2018-01-29 15:30:00,54.880001068115234
2018-01-29 16:30:00,55.220001220703125
2018-01-29 17:30:00,55.33000183105469
2018-01-29 18:30:00,55.38990020751953
2018-01-29 19:30:00,55.17499923706055
2018-01-29 20:30:00,55.33000183105469
2018-01-30 14:30:00,53.65999984741211
2018-01-30 15:30:00,53.529998779296875
2018-01-30 16:30:00,53.52000045776367
2018-01-30 17:30:00,53.303199768066406
2018-01-30 18:30:00,53.56999969482422
2018-01-30 19:30:00,53.52000045776367
2018-01-30 20:30:00,53.38999938964844
2018-01-31 14:30:00,53.25
2018-01-31 15:30:00,53.220001220703125
2018-01-31 16:30:00,53.29999923706055
2018-01-31 17:30:00,53.349998474121094
2018-01-31 18:30:00,53.57709884643555
2018-01-31 19:30:00,53.57500076293945
2018-01-31 20:30:00,53.63999938964844
2018-02-01 14:30:00,53.70000076293945
2018-02-01 15:30:00,53.599998474121094
2018-02-01 16:30:00,53.54999923706055
2018-02-01 17:30:00,53.529998779296875
2018-02-01 18:30:00,53.42499923706055
2018-02-01 19:30:00,53.209999084472656
2018-02-01 20:30:00,53.290000915527344
2018-02-02 14:30:00,50.9900016784668
2018-02-02 15:30:00,51.58000183105469
2018-02-02 16:30:00,51.75
2018-02-02 17:30:00,51.47999954223633
2018-02-02 18:30:00,51.040000915527344
2018-02-02 19:30:00,51.060001373291016
2018-02-02 20:30:00,50.689998626708984
2018-02-05 14:30:00,51.40999984741211
2018-02-05 15:30:00,51.084999084472656
2018-02-05 16:30:00,50.63999938964844
2018-02-05 17:30:00,50.310001373291016
2018-02-05 18:30:00,50.04999923706055
2018-02-05 19:30:00,49.630001068115234
2018-02-05 20:30:00,48.310001373291016
2018-02-06 14:30:00,48.93000030517578
2018-02-06 15:30:00,48.36000061035156
2018-02-06 16:30:00,49.13999938964844
2018-02-06 17:30:00,49.02000045776367
2018-02-06 18:30:00,48.63999938964844
2018-02-06 19:30:00,49.79999923706055
2018-02-06 20:30:00,50.22999954223633
2018-02-07 14:30:00,49.900001525878906
2018-02-07 15:30:00,50.20500183105469
2018-02-07 16:30:00,49.83000183105469
2018-02-07 17:30:00,49.15999984741211
2018-02-07 18:30:00,49.532501220703125
2018-02-07 19:30:00,49.435001373291016
2018-02-07 20:30:00,48.689998626708984
2018-02-08 14:30:00,48.31999969482422
2018-02-08 15:30:00,47.06999969482422
2018-02-08 16:30:00,46.869998931884766
2018-02-08 17:30:00,46.709999084472656
2018-02-08 18:30:00,46.90999984741211
2018-02-08 19:30:00,46.5
2018-02-08 20:30:00,45.75
2018-02-09 14:30:00,47.380001068115234
2018-02-09 15:30:00,46.38999938964844
2018-02-09 16:30:00,45.5099983215332
2018-02-09 17:30:00,45.54999923706055
2018-02-09 18:30:00,47.11000061035156
2018-02-09 19:30:00,47.70000076293945
2018-02-09 20:30:00,48.0099983215332
2018-02-12 14:30:00,48.63999938964844
2018-02-12 15:30:00,48.650001525878906
2018-02-12 16:30:00,49.159000396728516
2018-02-12 17:30:00,48.95000076293945
2018-02-12 18:30:00,49.47999954223633
2018-02-12 19:30:00,49.7599983215332
2018-02-12 20:30:00,49.4900016784668
2018-02-13 14:30:00,48.81999969482422
2018-02-13 15:30:00,48.77000045776367
2018-02-13 16:30:00,48.70000076293945
2018-02-13 17:30:00,48.837398529052734
2018-02-13 18:30:00,49.3650016784668
2018-02-13 19:30:00,49.5
2018-02-13 20:30:00,49.560001373291016
2018-02-14 14:30:00,50.970001220703125
2018-02-14 15:30:00,51.06999969482422
2018-02-14 16:30:00,50.83000183105469
2018-02-14 17:30:00,51.189998626708984
2018-02-14 18:30:00,51.790000915527344
2018-02-14 19:30:00,52.03900146484375
2018-02-14 20:30:00,51.959999084472656
2018-02-15 14:30:00,51.9900016784668
2018-02-15 15:30:00,51.7400016784668
2018-02-15 16:30:00,52.140098571777344
2018-02-15 17:30:00,52.54999923706055
2018-02-15 18:30:00,52.93000030517578
2018-02-15 19:30:00,53.599998474121094
2018-02-15 20:30:00,54.0
2018-02-16 14:30:00,55.2400016784668
2018-02-16 15:30:00,55.38999938964844
2018-02-16 16:30:00,55.83000183105469
2018-02-16 17:30:00,55.31999969482422
2018-02-16 18:30:00,55.27000045776367
2018-02-16 19:30:00,55.5
2018-02-16 20:30:00,55.02000045776367
2018-02-20 14:30:00,56.63010025024414
2018-02-20 15:30:00,57.310001373291016
2018-02-20 16:30:00,57.099998474121094
2018-02-20 17:30:00,56.790000915527344
2018-02-20 18:30:00,56.95000076293945
2018-02-20 19:30:00,56.650001525878906
2018-02-20 20:30:00,56.65999984741211
2018-02-21 14:30:00,56.85499954223633
2018-02-21 15:30:00,56.68000030517578
2018-02-21 16:30:00,56.56999969482422
2018-02-21 17:30:00,56.880001068115234
2018-02-21 18:30:00,57.06999969482422
2018-02-21 19:30:00,56.58000183105469
2018-02-21 20:30:00,56.150001525878906
2018-02-22 14:30:00,56.54999923706055
2018-02-22 15:30:00,56.86000061035156
2018-02-22 16:30:00,56.5099983215332
2018-02-22 17:30:00,56.369998931884766
2018-02-22 18:30:00,56.5
2018-02-22 19:30:00,56.16999816894531
2018-02-22 20:30:00,56.06999969482422
2018-02-23 14:30:00,56.369998931884766
2018-02-23 15:30:00,56.849998474121094
2018-02-23 16:30:00,56.630001068115234
2018-02-23 17:30:00,56.4900016784668
2018-02-23 18:30:00,56.65999984741211
2018-02-23 19:30:00,56.974998474121094
2018-02-23 20:30:00,57.0
2018-02-26 14:30:00,58.06999969482422
2018-02-26 15:30:00,57.95500183105469
2018-02-26 16:30:00,58.29499816894531
2018-02-26 17:30:00,58.4213981628418
2018-02-26 18:30:00,58.61520004272461
2018-02-26 19:30:00,58.880001068115234
2018-02-26 20:30:00,58.79999923706055
2018-02-27 14:30:00,58.845001220703125
2018-02-27 15:30:00,58.349998474121094
2018-02-27 16:30:00,58.0
2018-02-27 17:30:00,58.150001525878906
2018-02-27 18:30:00,57.9900016784668
2018-02-27 19:30:00,57.959999084472656
2018-02-27 20:30:00,57.65999984741211
2018-02-28 14:30:00,58.540000915527344
2018-02-28 15:30:00,58.189998626708984
2018-02-28 16:30:00,58.15999984741211
2018-02-28 17:30:00,58.39500045776367
2018-02-28 18:30:00,58.56999969482422
2018-02-28 19:30:00,57.97999954223633
2018-02-28 20:30:00,57.59000015258789
2018-03-01 14:30:00,57.926998138427734
2018-03-01 15:30:00,58.189998626708984
2018-03-01 16:30:00,57.9900016784668
2018-03-01 17:30:00,57.650001525878906
2018-03-01 18:30:00,56.54999923706055
2018-03-01 19:30:00,57.33000183105469
2018-03-01 20:30:00,57.095001220703125
2018-03-02 14:30:00,56.369998931884766
2018-03-02 15:30:00,56.7599983215332
2018-03-02 16:30:00,57.560001373291016
2018-03-02 17:30:00,57.13999938964844
2018-03-02 18:30:00,57.45500183105469
2018-03-02 19:30:00,57.80500030517578
2018-03-02 20:30:00,58.02000045776367
2018-03-05 14:30:00,57.4900016784668
2018-03-05 15:30:00,57.88999938964844
2018-03-05 16:30:00,58.16999816894531
2018-03-05 17:30:00,58.04999923706055
2018-03-05 18:30:00,57.91999816894531
2018-03-05 19:30:00,57.939998626708984
2018-03-05 20:30:00,57.63999938964844
2018-03-06 14:30:00,59.485198974609375
2018-03-06 15:30:00,58.98500061035156
2018-03-06 16:30:00,59.63999938964844
2018-03-06 17:30:00,59.720001220703125
2018-03-06 18:30:00,59.63999938964844
2018-03-06 19:30:00,59.9900016784668
2018-03-06 20:30:00,59.9900016784668
2018-03-07 14:30:00,59.314998626708984
2018-03-07 15:30:00,59.260101318359375
2018-03-07 16:30:00,59.27000045776367
2018-03-07 17:30:00,59.470001220703125
2018-03-07 18:30:00,59.37099838256836
2018-03-07 19:30:00,59.435001373291016
2018-03-07 20:30:00,59.40999984741211
2018-03-08 14:30:00,59.09989929199219
2018-03-08 15:30:00,59.400001525878906
2018-03-08 16:30:00,59.29999923706055
2018-03-08 17:30:00,59.220001220703125
2018-03-08 18:30:00,59.279998779296875
2018-03-08 19:30:00,59.27000045776367
2018-03-08 20:30:00,59.36000061035156
2018-03-09 14:30:00,60.619998931884766
2018-03-09 15:30:00,60.900001525878906
2018-03-09 16:30:00,60.810001373291016
2018-03-09 17:30:00,61.42770004272461
2018-03-09 18:30:00,61.48080062866211
2018-03-09 19:30:00,61.58000183105469
2018-03-09 20:30:00,61.599998474121094
2018-03-12 13:30:00,61.849998474121094
2018-03-12 14:30:00,60.970001220703125
2018-03-12 15:30:00,61.48500061035156
2018-03-12 16:30:00,61.400001525878906
2018-03-12 17:30:00,61.13999938964844
2018-03-12 18:30:00,61.25
2018-03-12 19:30:00,60.97999954223633
2018-03-13 13:30:00,61.540000915527344
2018-03-13 14:30:00,60.58000183105469
2018-03-13 15:30:00,60.59000015258789
2018-03-13 16:30:00,60.757999420166016
2018-03-13 17:30:00,60.470001220703125
2018-03-13 18:30:00,59.75
2018-03-13 19:30:00,59.68000030517578
2018-03-14 13:30:00,60.400001525878906
2018-03-14 14:30:00,60.220001220703125
2018-03-14 15:30:00,59.994998931884766
2018-03-14 16:30:00,60.220001220703125
2018-03-14 17:30:00,60.439998626708984
2018-03-14 18:30:00,60.25
2018-03-14 19:30:00,60.2400016784668
2018-03-15 13:30:00,60.599998474121094
2018-03-15 14:30:00,60.869998931884766
2018-03-15 15:30:00,60.869998931884766
2018-03-15 16:30:00,60.599998474121094
2018-03-15 17:30:00,60.27000045776367
2018-03-15 18:30:00,60.4900016784668
2018-03-15 19:30:00,60.27000045776367
2018-03-16 13:30:00,60.290000915527344
2018-03-16 14:30:00,60.040000915527344
2018-03-16 15:30:00,59.65999984741211
2018-03-16 16:30:00,59.5099983215332
2018-03-16 17:30:00,59.400001525878906
2018-03-16 18:30:00,59.47999954223633
2018-03-16 19:30:00,59.43000030517578
2018-03-19 13:30:00,58.93000030517578
2018-03-19 14:30:00,58.09000015258789
2018-03-19 15:30:00,57.91999816894531
2018-03-19 16:30:00,57.84000015258789
2018-03-19 17:30:00,58.029998779296875
2018-03-19 18:30:00,58.2859992980957
2018-03-19 19:30:00,58.5
2018-03-20 13:30:00,58.97999954223633
2018-03-20 14:30:00,59.130001068115234
2018-03-20 15:30:00,59.2400016784668
2018-03-20 16:30:00,59.15999984741211
2018-03-20 17:30:00,59.35499954223633
2018-03-20 18:30:00,59.34000015258789
2018-03-20 19:30:00,59.220001220703125
2018-03-21 13:30:00,60.869998931884766
2018-03-21 14:30:00,60.915000915527344
2018-03-21 15:30:00,60.66999816894531
2018-03-21 16:30:00,60.81999969482422
2018-03-21 17:30:00,61.099998474121094
2018-03-21 18:30:00,60.90999984741211
2018-03-21 19:30:00,60.779998779296875
2018-03-22 13:30:00,60.33000183105469
2018-03-22 14:30:00,59.345001220703125
2018-03-22 15:30:00,59.7599983215332
2018-03-22 16:30:00,59.900001525878906
2018-03-22 17:30:00,59.5099983215332
2018-03-22 18:30:00,59.290000915527344
2018-03-22 19:30:00,58.97999954223633
2018-03-23 13:30:00,57.119998931884766
2018-03-23 14:30:00,56.9900016784668
2018-03-23 15:30:00,57.13999938964844
2018-03-23 16:30:00,56.9900016784668
2018-03-23 17:30:00,56.86000061035156
2018-03-23 18:30:00,56.150001525878906
2018-03-23 19:30:00,55.380001068115234
2018-03-26 13:30:00,57.540000915527344
2018-03-26 14:30:00,57.119998931884766
2018-03-26 15:30:00,57.09000015258789
2018-03-26 16:30:00,57.27000045776367
2018-03-26 17:30:00,57.66999816894531
2018-03-26 18:30:00,58.099998474121094
2018-03-26 19:30:00,58.47999954223633
2018-03-27 13:30:00,57.435001373291016
