Datetime,MAR
2018-02-26 16:30:00,142.4499969482422
2018-02-26 17:30:00,142.57000732421875
2018-02-26 18:30:00,142.14999389648438
2018-02-26 19:30:00,141.85000610351562
2018-02-26 20:30:00,141.35000610351562
2018-02-27 14:30:00,141.38999938964844
2018-02-27 15:30:00,140.49000549316406
2018-02-27 16:30:00,139.69000244140625
2018-02-27 17:30:00,140.35000610351562
2018-02-27 18:30:00,139.88999938964844
2018-02-27 19:30:00,139.38999938964844
2018-02-27 20:30:00,138.1300048828125
2018-02-28 14:30:00,140.77999877929688
2018-02-28 15:30:00,140.82000732421875
2018-02-28 16:30:00,141.13259887695312
2018-02-28 17:30:00,142.3800048828125
2018-02-28 18:30:00,142.6999969482422
2018-02-28 19:30:00,141.9600067138672
2018-02-28 20:30:00,141.24000549316406
2018-03-01 14:30:00,140.5500030517578
2018-03-01 15:30:00,139.60000610351562
2018-03-01 16:30:00,139.61000061035156
2018-03-01 17:30:00,138.8800048828125
2018-03-01 18:30:00,138.0800018310547
2018-03-01 19:30:00,138.6199951171875
2018-03-01 20:30:00,137.50999450683594
2018-03-02 14:30:00,136.9250030517578
2018-03-02 15:30:00,137.86500549316406
2018-03-02 16:30:00,138.1999969482422
2018-03-02 17:30:00,138.02000427246094
2018-03-02 18:30:00,138.86000061035156
2018-03-02 19:30:00,139.25
2018-03-02 20:30:00,139.59500122070312
2018-03-05 14:30:00,134.32000732421875
2018-03-05 15:30:00,135.77099609375
2018-03-05 16:30:00,135.69000244140625
2018-03-05 17:30:00,135.9199981689453
2018-03-05 18:30:00,136.0500030517578
2018-03-05 19:30:00,136.41000366210938
2018-03-05 20:30:00,135.74000549316406
2018-03-06 14:30:00,138.42999267578125
2018-03-06 15:30:00,137.7899932861328
2018-03-06 16:30:00,137.52000427246094
2018-03-06 17:30:00,137.5
2018-03-06 18:30:00,137.2899932861328
2018-03-06 19:30:00,137.19000244140625
2018-03-06 20:30:00,137.60000610351562
2018-03-07 14:30:00,138.0399932861328
2018-03-07 15:30:00,137.875
2018-03-07 16:30:00,137.49000549316406
2018-03-07 17:30:00,137.64999389648438
2018-03-07 18:30:00,138.1300048828125
2018-03-07 19:30:00,139.00999450683594
2018-03-07 20:30:00,138.97999572753906
2018-03-08 14:30:00,139.52999877929688
2018-03-08 15:30:00,140.03500366210938
2018-03-08 16:30:00,139.63999938964844
2018-03-08 17:30:00,139.19000244140625
2018-03-08 18:30:00,139.35000610351562
2018-03-08 19:30:00,139.52999877929688
2018-03-08 20:30:00,139.36000061035156
2018-03-09 14:30:00,143.22999572753906
2018-03-09 15:30:00,143.0399932861328
2018-03-09 16:30:00,142.92250061035156
2018-03-09 17:30:00,143.2100067138672
2018-03-09 18:30:00,143.3300018310547
2018-03-09 19:30:00,143.61000061035156
2018-03-09 20:30:00,143.25999450683594
2018-03-12 13:30:00,142.1699981689453
2018-03-12 14:30:00,141.64529418945312
