Datetime,ESRX
2017-12-07 16:30:00,67.7699966430664
2017-12-07 17:30:00,67.7300033569336
2017-12-07 18:30:00,67.75
2017-12-07 19:30:00,67.58000183105469
2017-12-07 20:30:00,67.41999816894531
2017-12-08 14:30:00,68.33999633789062
2017-12-08 15:30:00,68.36000061035156
2017-12-08 16:30:00,68.63999938964844
2017-12-08 17:30:00,68.16500091552734
2017-12-08 18:30:00,68.12999725341797
2017-12-08 19:30:00,68.0
2017-12-08 20:30:00,68.1500015258789
2017-12-11 14:30:00,67.7699966430664
2017-12-11 15:30:00,68.01000213623047
2017-12-11 16:30:00,68.05500030517578
2017-12-11 17:30:00,68.4800033569336
2017-12-11 18:30:00,68.45999908447266
2017-12-11 19:30:00,68.2699966430664
2017-12-11 20:30:00,68.37999725341797
2017-12-12 14:30:00,68.31999969482422
2017-12-12 15:30:00,68.06999969482422
2017-12-12 16:30:00,68.02999877929688
2017-12-12 17:30:00,68.56999969482422
2017-12-12 18:30:00,68.5999984741211
2017-12-12 19:30:00,68.53500366210938
2017-12-12 20:30:00,68.56999969482422
2017-12-13 14:30:00,68.42500305175781
2017-12-13 15:30:00,68.3499984741211
2017-12-13 16:30:00,68.69080352783203
2017-12-13 17:30:00,68.94000244140625
2017-12-13 18:30:00,69.06999969482422
2017-12-13 19:30:00,68.66500091552734
2017-12-13 20:30:00,68.56999969482422
2017-12-14 14:30:00,69.8290023803711
2017-12-14 15:30:00,70.33000183105469
2017-12-14 16:30:00,70.02999877929688
2017-12-14 17:30:00,69.88999938964844
2017-12-14 18:30:00,69.38999938964844
2017-12-14 19:30:00,69.1500015258789
2017-12-14 20:30:00,69.01000213623047
2017-12-15 14:30:00,72.0199966430664
2017-12-15 15:30:00,70.80999755859375
2017-12-15 16:30:00,71.55999755859375
2017-12-15 17:30:00,71.36000061035156
2017-12-15 18:30:00,71.56999969482422
2017-12-15 19:30:00,71.51000213623047
2017-12-15 20:30:00,71.43000030517578
2017-12-18 14:30:00,72.61000061035156
2017-12-18 15:30:00,72.97000122070312
2017-12-18 16:30:00,72.8364028930664
2017-12-18 17:30:00,72.88999938964844
2017-12-18 18:30:00,73.16000366210938
2017-12-18 19:30:00,73.37000274658203
2017-12-18 20:30:00,73.41500091552734
2017-12-19 14:30:00,74.20999908447266
2017-12-19 15:30:00,74.25
2017-12-19 16:30:00,74.51000213623047
2017-12-19 17:30:00,74.05999755859375
2017-12-19 18:30:00,73.8499984741211
2017-12-19 19:30:00,73.8499984741211
2017-12-19 20:30:00,73.66999816894531
2017-12-20 14:30:00,74.36000061035156
2017-12-20 15:30:00,74.12989807128906
2017-12-20 16:30:00,74.04000091552734
2017-12-20 17:30:00,74.20999908447266
2017-12-20 18:30:00,74.20999908447266
2017-12-20 19:30:00,74.22000122070312
2017-12-20 20:30:00,73.98999786376953
2017-12-21 14:30:00,74.0199966430664
2017-12-21 15:30:00,74.3499984741211
2017-12-21 16:30:00,74.33000183105469
2017-12-21 17:30:00,74.51000213623047
2017-12-21 18:30:00,74.5999984741211
2017-12-21 19:30:00,74.6500015258789
2017-12-21 20:30:00,74.45999908447266
2017-12-22 14:30:00,74.37999725341797
2017-12-22 15:30:00,74.28500366210938
2017-12-22 16:30:00,74.29000091552734
2017-12-22 17:30:00,74.23999786376953
2017-12-22 18:30:00,74.40989685058594
2017-12-22 19:30:00,74.55999755859375
2017-12-22 20:30:00,74.52999877929688
2017-12-26 14:30:00,75.55999755859375
2017-12-26 15:30:00,75.27999877929688
2017-12-26 16:30:00,75.5199966430664
2017-12-26 17:30:00,75.02130126953125
2017-12-26 18:30:00,74.97000122070312
2017-12-26 19:30:00,75.18499755859375
2017-12-26 20:30:00,74.98999786376953
2017-12-27 14:30:00,75.05000305175781
2017-12-27 15:30:00,74.98999786376953
2017-12-27 16:30:00,74.94999694824219
2017-12-27 17:30:00,74.97000122070312
2017-12-27 18:30:00,75.01000213623047
2017-12-27 19:30:00,74.9000015258789
2017-12-27 20:30:00,74.87000274658203
2017-12-28 14:30:00,74.91000366210938
2017-12-28 15:30:00,74.81999969482422
2017-12-28 16:30:00,74.77999877929688
2017-12-28 17:30:00,74.7300033569336
2017-12-28 18:30:00,74.77999877929688
2017-12-28 19:30:00,74.86000061035156
2017-12-28 20:30:00,74.97000122070312
2017-12-29 14:30:00,74.98829650878906
2017-12-29 15:30:00,75.08809661865234
2017-12-29 16:30:00,74.88999938964844
2017-12-29 17:30:00,74.94000244140625
2017-12-29 18:30:00,74.91999816894531
2017-12-29 19:30:00,74.9800033569336
2017-12-29 20:30:00,74.6500015258789
2018-01-02 14:30:00,75.87999725341797
2018-01-02 15:30:00,75.64730072021484
2018-01-02 16:30:00,75.41010284423828
2018-01-02 17:30:00,75.30500030517578
2018-01-02 18:30:00,75.19000244140625
2018-01-02 19:30:00,75.23999786376953
2018-01-02 20:30:00,75.22000122070312
2018-01-03 14:30:00,75.54499816894531
2018-01-03 15:30:00,75.62000274658203
2018-01-03 16:30:00,75.40499877929688
2018-01-03 17:30:00,75.52999877929688
2018-01-03 18:30:00,75.52010345458984
2018-01-03 19:30:00,75.66000366210938
2018-01-03 20:30:00,75.62999725341797
2018-01-04 14:30:00,75.58499908447266
2018-01-04 15:30:00,75.33000183105469
2018-01-04 16:30:00,75.83000183105469
2018-01-04 17:30:00,76.08999633789062
2018-01-04 18:30:00,75.9000015258789
2018-01-04 19:30:00,76.13500213623047
2018-01-04 20:30:00,76.06999969482422
2018-01-05 14:30:00,75.44999694824219
2018-01-05 15:30:00,75.36000061035156
2018-01-05 16:30:00,75.30000305175781
2018-01-05 17:30:00,75.45999908447266
2018-01-05 18:30:00,75.62999725341797
2018-01-05 19:30:00,75.87000274658203
2018-01-05 20:30:00,75.98999786376953
2018-01-08 14:30:00,75.58000183105469
2018-01-08 15:30:00,75.5999984741211
2018-01-08 16:30:00,75.80999755859375
2018-01-08 17:30:00,76.27999877929688
2018-01-08 18:30:00,76.16999816894531
2018-01-08 19:30:00,76.37999725341797
2018-01-08 20:30:00,76.55000305175781
2018-01-09 14:30:00,77.45999908447266
2018-01-09 15:30:00,77.83000183105469
2018-01-09 16:30:00,78.26000213623047
2018-01-09 17:30:00,78.62999725341797
2018-01-09 18:30:00,79.30000305175781
2018-01-09 19:30:00,79.83000183105469
2018-01-09 20:30:00,79.91000366210938
2018-01-10 14:30:00,79.54000091552734
2018-01-10 15:30:00,80.15499877929688
2018-01-10 16:30:00,80.06999969482422
2018-01-10 17:30:00,80.5199966430664
2018-01-10 18:30:00,80.0199966430664
2018-01-10 19:30:00,80.27999877929688
2018-01-10 20:30:00,80.36000061035156
2018-01-11 14:30:00,80.44999694824219
2018-01-11 15:30:00,80.24500274658203
2018-01-11 16:30:00,80.38500213623047
2018-01-11 17:30:00,80.33000183105469
2018-01-11 18:30:00,80.25
2018-01-11 19:30:00,80.02999877929688
2018-01-11 20:30:00,80.0999984741211
2018-01-12 14:30:00,81.08000183105469
2018-01-12 15:30:00,81.0199966430664
2018-01-12 16:30:00,81.4000015258789
2018-01-12 17:30:00,81.19999694824219
2018-01-12 18:30:00,80.97000122070312
2018-01-12 19:30:00,80.94000244140625
2018-01-12 20:30:00,80.83000183105469
2018-01-16 14:30:00,80.45999908447266
2018-01-16 15:30:00,80.41999816894531
2018-01-16 16:30:00,80.3499984741211
2018-01-16 17:30:00,80.26000213623047
2018-01-16 18:30:00,80.33999633789062
2018-01-16 19:30:00,80.37999725341797
2018-01-16 20:30:00,80.41000366210938
2018-01-17 14:30:00,80.86000061035156
2018-01-17 15:30:00,80.51000213623047
2018-01-17 16:30:00,80.87999725341797
2018-01-17 17:30:00,80.88500213623047
2018-01-17 18:30:00,80.91000366210938
2018-01-17 19:30:00,80.76000213623047
2018-01-17 20:30:00,80.7699966430664
2018-01-18 14:30:00,80.2074966430664
2018-01-18 15:30:00,80.05000305175781
2018-01-18 16:30:00,80.06999969482422
2018-01-18 17:30:00,79.99500274658203
2018-01-18 18:30:00,80.08999633789062
2018-01-18 19:30:00,80.01000213623047
2018-01-18 20:30:00,80.0
2018-01-19 14:30:00,79.93000030517578
2018-01-19 15:30:00,79.99500274658203
2018-01-19 16:30:00,79.98999786376953
2018-01-19 17:30:00,80.08000183105469
2018-01-19 18:30:00,80.05000305175781
2018-01-19 19:30:00,80.1500015258789
2018-01-19 20:30:00,80.2300033569336
2018-01-22 14:30:00,80.5
2018-01-22 15:30:00,80.5999984741211
2018-01-22 16:30:00,80.86000061035156
2018-01-22 17:30:00,80.98999786376953
2018-01-22 18:30:00,81.13999938964844
2018-01-22 19:30:00,80.9800033569336
2018-01-22 20:30:00,81.12000274658203
2018-01-23 14:30:00,81.16000366210938
2018-01-23 15:30:00,81.05000305175781
2018-01-23 16:30:00,81.05000305175781
2018-01-23 17:30:00,81.16000366210938
2018-01-23 18:30:00,81.4000015258789
2018-01-23 19:30:00,81.33000183105469
2018-01-23 20:30:00,81.1500015258789
2018-01-24 14:30:00,81.48999786376953
2018-01-24 15:30:00,81.12999725341797
2018-01-24 16:30:00,81.12999725341797
2018-01-24 17:30:00,81.02999877929688
2018-01-24 18:30:00,81.01000213623047
2018-01-24 19:30:00,81.01000213623047
2018-01-24 20:30:00,80.97000122070312
2018-01-25 14:30:00,80.8499984741211
2018-01-25 15:30:00,80.72000122070312
2018-01-25 16:30:00,80.97000122070312
2018-01-25 17:30:00,80.9000015258789
2018-01-25 18:30:00,80.87000274658203
2018-01-25 19:30:00,80.91999816894531
2018-01-25 20:30:00,80.81999969482422
2018-01-26 14:30:00,80.92500305175781
2018-01-26 15:30:00,81.0
2018-01-26 16:30:00,81.36499786376953
2018-01-26 17:30:00,81.33000183105469
2018-01-26 18:30:00,81.06999969482422
2018-01-26 19:30:00,81.0999984741211
2018-01-26 20:30:00,81.23999786376953
2018-01-29 14:30:00,82.30000305175781
2018-01-29 15:30:00,83.2300033569336
2018-01-29 16:30:00,83.33999633789062
2018-01-29 17:30:00,83.0999984741211
2018-01-29 18:30:00,82.66000366210938
2018-01-29 19:30:00,82.11000061035156
2018-01-29 20:30:00,81.91000366210938
2018-01-30 14:30:00,74.92500305175781
2018-01-30 15:30:00,76.88999938964844
2018-01-30 16:30:00,76.86000061035156
2018-01-30 17:30:00,77.20999908447266
2018-01-30 18:30:00,78.83000183105469
2018-01-30 19:30:00,79.0199966430664
2018-01-30 20:30:00,79.30000305175781
2018-01-31 14:30:00,79.19000244140625
2018-01-31 15:30:00,79.04000091552734
2018-01-31 16:30:00,79.2699966430664
2018-01-31 17:30:00,79.1500015258789
2018-01-31 18:30:00,79.01010131835938
2018-01-31 19:30:00,78.7699966430664
2018-01-31 20:30:00,79.19999694824219
2018-02-01 14:30:00,77.95999908447266
2018-02-01 15:30:00,77.91000366210938
2018-02-01 16:30:00,77.87999725341797
2018-02-01 17:30:00,78.01000213623047
2018-02-01 18:30:00,78.15899658203125
2018-02-01 19:30:00,77.92970275878906
2018-02-01 20:30:00,78.11000061035156
2018-02-02 14:30:00,77.69999694824219
2018-02-02 15:30:00,77.61519622802734
2018-02-02 16:30:00,77.54499816894531
2018-02-02 17:30:00,77.2300033569336
2018-02-02 18:30:00,76.61499786376953
2018-02-02 19:30:00,76.61000061035156
2018-02-02 20:30:00,76.5
2018-02-05 14:30:00,76.82499694824219
2018-02-05 15:30:00,77.04000091552734
2018-02-05 16:30:00,76.66999816894531
2018-02-05 17:30:00,76.5
2018-02-05 18:30:00,76.3499984741211
2018-02-05 19:30:00,76.02999877929688
2018-02-05 20:30:00,74.51000213623047
2018-02-06 14:30:00,74.91000366210938
2018-02-06 15:30:00,74.5999984741211
2018-02-06 16:30:00,75.41000366210938
2018-02-06 17:30:00,75.16999816894531
2018-02-06 18:30:00,74.43000030517578
2018-02-06 19:30:00,75.75
2018-02-06 20:30:00,75.94999694824219
2018-02-07 14:30:00,75.83000183105469
2018-02-07 15:30:00,75.87000274658203
2018-02-07 16:30:00,76.16999816894531
2018-02-07 17:30:00,75.77999877929688
2018-02-07 18:30:00,75.69000244140625
2018-02-07 19:30:00,75.44999694824219
2018-02-07 20:30:00,74.94000244140625
2018-02-08 14:30:00,75.25
2018-02-08 15:30:00,74.5374984741211
2018-02-08 16:30:00,74.56999969482422
2018-02-08 17:30:00,74.6500015258789
2018-02-08 18:30:00,74.91999816894531
2018-02-08 19:30:00,74.77999877929688
2018-02-08 20:30:00,73.33999633789062
2018-02-09 14:30:00,71.55000305175781
2018-02-09 15:30:00,71.05999755859375
2018-02-09 16:30:00,69.19999694824219
2018-02-09 17:30:00,69.2300033569336
2018-02-09 18:30:00,70.25
2018-02-09 19:30:00,70.6500015258789
2018-02-09 20:30:00,71.70999908447266
2018-02-12 14:30:00,72.47000122070312
2018-02-12 15:30:00,72.83000183105469
2018-02-12 16:30:00,73.44999694824219
2018-02-12 17:30:00,73.08999633789062
2018-02-12 18:30:00,73.16000366210938
2018-02-12 19:30:00,73.2300033569336
2018-02-12 20:30:00,72.9000015258789
2018-02-13 14:30:00,73.01000213623047
2018-02-13 15:30:00,73.52999877929688
2018-02-13 16:30:00,73.4800033569336
2018-02-13 17:30:00,73.83999633789062
2018-02-13 18:30:00,73.62999725341797
2018-02-13 19:30:00,73.61000061035156
2018-02-13 20:30:00,73.62000274658203
2018-02-14 14:30:00,73.68000030517578
2018-02-14 15:30:00,73.88999938964844
2018-02-14 16:30:00,73.97000122070312
2018-02-14 17:30:00,74.2699966430664
2018-02-14 18:30:00,74.5199966430664
2018-02-14 19:30:00,74.86000061035156
2018-02-14 20:30:00,74.93000030517578
2018-02-15 14:30:00,74.98999786376953
2018-02-15 15:30:00,74.80500030517578
2018-02-15 16:30:00,74.61000061035156
2018-02-15 17:30:00,74.5999984741211
2018-02-15 18:30:00,74.5199966430664
2018-02-15 19:30:00,74.44000244140625
2018-02-15 20:30:00,74.06999969482422
2018-02-16 14:30:00,74.68000030517578
2018-02-16 15:30:00,74.76000213623047
2018-02-16 16:30:00,75.41000366210938
2018-02-16 17:30:00,75.08999633789062
2018-02-16 18:30:00,74.8499984741211
2018-02-16 19:30:00,75.33999633789062
2018-02-16 20:30:00,75.22000122070312
2018-02-20 14:30:00,75.29000091552734
2018-02-20 15:30:00,76.13999938964844
2018-02-20 16:30:00,76.21099853515625
2018-02-20 17:30:00,76.01000213623047
2018-02-20 18:30:00,75.98999786376953
2018-02-20 19:30:00,75.91000366210938
2018-02-20 20:30:00,76.05000305175781
2018-02-21 14:30:00,76.48999786376953
2018-02-21 15:30:00,76.93000030517578
2018-02-21 16:30:00,76.48999786376953
2018-02-21 17:30:00,76.54000091552734
2018-02-21 18:30:00,77.0
2018-02-21 19:30:00,76.61000061035156
2018-02-21 20:30:00,75.83000183105469
2018-02-22 14:30:00,76.02999877929688
2018-02-22 15:30:00,75.88999938964844
2018-02-22 16:30:00,75.62999725341797
2018-02-22 17:30:00,75.08000183105469
2018-02-22 18:30:00,75.19999694824219
2018-02-22 19:30:00,74.94000244140625
2018-02-22 20:30:00,74.7300033569336
2018-02-23 14:30:00,75.0250015258789
2018-02-23 15:30:00,75.06999969482422
2018-02-23 16:30:00,75.55000305175781
2018-02-23 17:30:00,75.94999694824219
2018-02-23 18:30:00,76.0199966430664
2018-02-23 19:30:00,76.94000244140625
2018-02-23 20:30:00,77.01000213623047
2018-02-26 14:30:00,76.97000122070312
2018-02-26 15:30:00,77.43900299072266
2018-02-26 16:30:00,77.72000122070312
2018-02-26 17:30:00,77.80000305175781
2018-02-26 18:30:00,77.86000061035156
2018-02-26 19:30:00,77.75
2018-02-26 20:30:00,77.66000366210938
2018-02-27 14:30:00,78.18000030517578
2018-02-27 15:30:00,77.86000061035156
2018-02-27 16:30:00,78.7300033569336
2018-02-27 17:30:00,79.0999984741211
2018-02-27 18:30:00,78.3499984741211
2018-02-27 19:30:00,78.48999786376953
2018-02-27 20:30:00,78.63999938964844
2018-02-28 14:30:00,77.0
2018-02-28 15:30:00,77.04499816894531
2018-02-28 16:30:00,76.26000213623047
2018-02-28 17:30:00,76.16500091552734
2018-02-28 18:30:00,76.44000244140625
2018-02-28 19:30:00,76.25
2018-02-28 20:30:00,75.41999816894531
2018-03-01 14:30:00,75.26000213623047
2018-03-01 15:30:00,75.78500366210938
2018-03-01 16:30:00,75.30999755859375
2018-03-01 17:30:00,74.5199966430664
2018-03-01 18:30:00,74.06999969482422
2018-03-01 19:30:00,73.98999786376953
2018-03-01 20:30:00,74.05000305175781
2018-03-02 14:30:00,74.1500015258789
2018-03-02 15:30:00,74.55500030517578
2018-03-02 16:30:00,75.05000305175781
2018-03-02 17:30:00,74.70999908447266
2018-03-02 18:30:00,74.95999908447266
2018-03-02 19:30:00,74.22000122070312
2018-03-02 20:30:00,74.76000213623047
2018-03-05 14:30:00,74.61000061035156
2018-03-05 15:30:00,74.94000244140625
2018-03-05 16:30:00,75.26000213623047
2018-03-05 17:30:00,75.5
2018-03-05 18:30:00,74.80000305175781
2018-03-05 19:30:00,75.05999755859375
2018-03-05 20:30:00,74.75
2018-03-06 14:30:00,75.11000061035156
2018-03-06 15:30:00,74.47000122070312
2018-03-06 16:30:00,74.4800033569336
2018-03-06 17:30:00,74.58999633789062
2018-03-06 18:30:00,74.19999694824219
2018-03-06 19:30:00,74.63999938964844
2018-03-06 20:30:00,74.58000183105469
2018-03-07 14:30:00,73.86000061035156
2018-03-07 15:30:00,73.93000030517578
2018-03-07 16:30:00,72.8499984741211
2018-03-07 17:30:00,72.86000061035156
2018-03-07 18:30:00,72.95999908447266
2018-03-07 19:30:00,73.02999877929688
2018-03-07 20:30:00,73.41000366210938
2018-03-08 14:30:00,81.54499816894531
2018-03-08 15:30:00,81.55000305175781
2018-03-08 16:30:00,80.16500091552734
2018-03-08 17:30:00,79.81999969482422
2018-03-08 18:30:00,79.69000244140625
2018-03-08 19:30:00,79.47000122070312
2018-03-08 20:30:00,79.72000122070312
2018-03-09 14:30:00,80.01000213623047
2018-03-09 15:30:00,80.52999877929688
2018-03-09 16:30:00,80.69000244140625
2018-03-09 17:30:00,80.7750015258789
2018-03-09 18:30:00,80.5354995727539
2018-03-09 19:30:00,81.06500244140625
2018-03-09 20:30:00,80.73999786376953
2018-03-12 13:30:00,79.67500305175781
2018-03-12 14:30:00,79.17500305175781
2018-03-12 15:30:00,79.30000305175781
2018-03-12 16:30:00,78.97000122070312
2018-03-12 17:30:00,78.76000213623047
2018-03-12 18:30:00,78.62999725341797
2018-03-12 19:30:00,78.26000213623047
2018-03-13 13:30:00,77.69999694824219
2018-03-13 14:30:00,77.66000366210938
2018-03-13 15:30:00,77.44999694824219
2018-03-13 16:30:00,77.2300033569336
2018-03-13 17:30:00,77.27999877929688
2018-03-13 18:30:00,76.8499984741211
2018-03-13 19:30:00,77.0199966430664
2018-03-14 13:30:00,76.6500015258789
2018-03-14 14:30:00,76.19000244140625
2018-03-14 15:30:00,76.83000183105469
2018-03-14 16:30:00,76.55000305175781
2018-03-14 17:30:00,76.76000213623047
2018-03-14 18:30:00,76.70999908447266
2018-03-14 19:30:00,76.7300033569336
2018-03-15 13:30:00,76.68499755859375
2018-03-15 14:30:00,76.94000244140625
2018-03-15 15:30:00,76.87999725341797
2018-03-15 16:30:00,76.80000305175781
2018-03-15 17:30:00,76.1500015258789
2018-03-15 18:30:00,76.37000274658203
2018-03-15 19:30:00,76.3499984741211
2018-03-16 13:30:00,76.33000183105469
2018-03-16 14:30:00,76.41999816894531
2018-03-16 15:30:00,76.27999877929688
2018-03-16 16:30:00,76.31500244140625
2018-03-16 17:30:00,76.33999633789062
2018-03-16 18:30:00,76.29000091552734
2018-03-16 19:30:00,75.9800033569336
2018-03-19 13:30:00,74.33000183105469
2018-03-19 14:30:00,74.12999725341797
2018-03-19 15:30:00,73.19999694824219
2018-03-19 16:30:00,73.45999908447266
2018-03-19 17:30:00,73.55000305175781
2018-03-19 18:30:00,73.22000122070312
2018-03-19 19:30:00,72.98999786376953
2018-03-20 13:30:00,73.20999908447266
2018-03-20 14:30:00,72.81500244140625
2018-03-20 15:30:00,72.81999969482422
2018-03-20 16:30:00,72.4000015258789
2018-03-20 17:30:00,72.56999969482422
2018-03-20 18:30:00,72.58999633789062
2018-03-20 19:30:00,72.41000366210938
2018-03-21 13:30:00,72.45999908447266
2018-03-21 14:30:00,72.3499984741211
2018-03-21 15:30:00,72.48999786376953
2018-03-21 16:30:00,72.47000122070312
2018-03-21 17:30:00,72.4800033569336
2018-03-21 18:30:00,72.33000183105469
2018-03-21 19:30:00,71.79000091552734
2018-03-22 13:30:00,71.6321029663086
2018-03-22 14:30:00,71.66000366210938
2018-03-22 15:30:00,71.44450378417969
2018-03-22 16:30:00,71.44999694824219
2018-03-22 17:30:00,71.2699966430664
2018-03-22 18:30:00,71.0
2018-03-22 19:30:00,70.45999908447266
2018-03-23 13:30:00,70.25
2018-03-23 14:30:00,70.23999786376953
2018-03-23 15:30:00,70.43499755859375
2018-03-23 16:30:00,70.55999755859375
2018-03-23 17:30:00,70.41999816894531
2018-03-23 18:30:00,70.11000061035156
2018-03-23 19:30:00,70.0999984741211
2018-03-26 13:30:00,69.87000274658203
2018-03-26 14:30:00,69.44999694824219
2018-03-26 15:30:00,69.96499633789062
2018-03-26 16:30:00,70.19000244140625
2018-03-26 17:30:00,70.11000061035156
2018-03-26 18:30:00,70.69000244140625
2018-03-26 19:30:00,71.69999694824219
2018-03-27 13:30:00,71.77999877929688
