Datetime,EBAY
2018-03-06 16:30:00,43.029998779296875
2018-03-06 17:30:00,43.15010070800781
2018-03-06 18:30:00,43.08679962158203
2018-03-06 19:30:00,43.06999969482422
2018-03-06 20:30:00,43.13999938964844
2018-03-07 14:30:00,43.692501068115234
2018-03-07 15:30:00,43.665000915527344
2018-03-07 16:30:00,43.709999084472656
2018-03-07 17:30:00,43.71500015258789
2018-03-07 18:30:00,43.790000915527344
2018-03-07 19:30:00,43.91999816894531
2018-03-07 20:30:00,43.93000030517578
2018-03-08 14:30:00,44.13999938964844
2018-03-08 15:30:00,43.599998474121094
2018-03-08 16:30:00,43.6349983215332
2018-03-08 17:30:00,43.470001220703125
2018-03-08 18:30:00,43.459999084472656
2018-03-08 19:30:00,43.540000915527344
2018-03-08 20:30:00,43.66999816894531
2018-03-09 14:30:00,43.494998931884766
2018-03-09 15:30:00,43.560001373291016
2018-03-09 16:30:00,43.619998931884766
2018-03-09 17:30:00,43.7400016784668
2018-03-09 18:30:00,43.79999923706055
2018-03-09 19:30:00,43.810001373291016
2018-03-09 20:30:00,43.79499816894531
2018-03-12 13:30:00,43.72999954223633
2018-03-12 14:30:00,43.529998779296875
2018-03-12 15:30:00,43.65999984741211
2018-03-12 16:30:00,43.790000915527344
2018-03-12 17:30:00,43.81999969482422
2018-03-12 18:30:00,43.875
2018-03-12 19:30:00,43.900001525878906
2018-03-13 13:30:00,43.34000015258789
2018-03-13 14:30:00,42.779998779296875
2018-03-13 15:30:00,42.79999923706055
2018-03-13 16:30:00,42.98500061035156
2018-03-13 17:30:00,42.86000061035156
2018-03-13 18:30:00,42.790000915527344
2018-03-13 19:30:00,42.83000183105469
2018-03-14 13:30:00,42.849998474121094
2018-03-14 14:30:00,42.869998931884766
2018-03-14 15:30:00,42.88999938964844
2018-03-14 16:30:00,42.915000915527344
2018-03-14 17:30:00,42.994998931884766
2018-03-14 18:30:00,42.77000045776367
2018-03-14 19:30:00,42.81999969482422
2018-03-15 13:30:00,42.415000915527344
2018-03-15 14:30:00,42.685001373291016
2018-03-15 15:30:00,42.619998931884766
2018-03-15 16:30:00,42.595001220703125
2018-03-15 17:30:00,42.54999923706055
2018-03-15 18:30:00,42.7400016784668
2018-03-15 19:30:00,42.599998474121094
2018-03-16 13:30:00,42.63999938964844
2018-03-16 14:30:00,42.6150016784668
2018-03-16 15:30:00,42.54499816894531
2018-03-16 16:30:00,42.52000045776367
2018-03-16 17:30:00,42.439998626708984
2018-03-16 18:30:00,42.439998626708984
2018-03-16 19:30:00,42.45000076293945
2018-03-19 13:30:00,42.66999816894531
2018-03-19 14:30:00,42.2400016784668
2018-03-19 15:30:00,42.02000045776367
2018-03-19 16:30:00,41.80500030517578
2018-03-19 17:30:00,41.91999816894531
2018-03-19 18:30:00,41.97999954223633
2018-03-19 19:30:00,42.099998474121094
2018-03-20 13:30:00,41.904998779296875
2018-03-20 14:30:00,41.810001373291016
