Datetime,JD
2017-12-07 15:30:00,38.223899841308594
2017-12-07 16:30:00,38.150001525878906
2017-12-07 17:30:00,38.060001373291016
2017-12-07 18:30:00,38.04999923706055
2017-12-07 19:30:00,38.209999084472656
2017-12-07 20:30:00,38.130001068115234
2017-12-08 14:30:00,38.21369934082031
2017-12-08 15:30:00,38.220001220703125
2017-12-08 16:30:00,38.2400016784668
2017-12-08 17:30:00,38.220001220703125
2017-12-08 18:30:00,38.040000915527344
2017-12-08 19:30:00,38.040000915527344
2017-12-08 20:30:00,38.0
2017-12-11 14:30:00,38.41999816894531
2017-12-11 15:30:00,38.18000030517578
2017-12-11 16:30:00,38.380001068115234
2017-12-11 17:30:00,38.2599983215332
2017-12-11 18:30:00,38.47999954223633
2017-12-11 19:30:00,38.47999954223633
2017-12-11 20:30:00,38.470001220703125
2017-12-12 14:30:00,38.42499923706055
2017-12-12 15:30:00,38.73500061035156
2017-12-12 16:30:00,38.53010177612305
2017-12-12 17:30:00,38.47999954223633
2017-12-12 18:30:00,38.38999938964844
2017-12-12 19:30:00,38.560001373291016
2017-12-12 20:30:00,38.560001373291016
2017-12-13 14:30:00,39.93000030517578
2017-12-13 15:30:00,40.209999084472656
2017-12-13 16:30:00,40.38999938964844
2017-12-13 17:30:00,40.38999938964844
2017-12-13 18:30:00,40.45000076293945
2017-12-13 19:30:00,40.689998626708984
2017-12-13 20:30:00,40.79999923706055
2017-12-14 14:30:00,40.064998626708984
2017-12-14 15:30:00,40.275001525878906
2017-12-14 16:30:00,40.04499816894531
2017-12-14 17:30:00,40.15999984741211
2017-12-14 18:30:00,40.439998626708984
2017-12-14 19:30:00,40.52000045776367
2017-12-14 20:30:00,40.61000061035156
2017-12-15 14:30:00,40.01100158691406
2017-12-15 15:30:00,39.939998626708984
2017-12-15 16:30:00,40.16999816894531
2017-12-15 17:30:00,40.34000015258789
2017-12-15 18:30:00,40.310001373291016
2017-12-15 19:30:00,40.21500015258789
2017-12-15 20:30:00,40.22999954223633
2017-12-18 14:30:00,41.60499954223633
2017-12-18 15:30:00,41.63999938964844
2017-12-18 16:30:00,41.77000045776367
2017-12-18 17:30:00,41.58000183105469
2017-12-18 18:30:00,41.717498779296875
2017-12-18 19:30:00,41.630001068115234
2017-12-18 20:30:00,41.709999084472656
2017-12-19 14:30:00,42.63999938964844
2017-12-19 15:30:00,43.404998779296875
2017-12-19 16:30:00,43.0
2017-12-19 17:30:00,43.24700164794922
2017-12-19 18:30:00,43.119998931884766
2017-12-19 19:30:00,42.81999969482422
2017-12-19 20:30:00,42.970001220703125
2017-12-20 14:30:00,42.060001373291016
2017-12-20 15:30:00,41.775001525878906
2017-12-20 16:30:00,42.0099983215332
2017-12-20 17:30:00,42.040000915527344
2017-12-20 18:30:00,42.0
2017-12-20 19:30:00,42.15999984741211
2017-12-20 20:30:00,42.150001525878906
2017-12-21 14:30:00,42.150001525878906
2017-12-21 15:30:00,42.344600677490234
2017-12-21 16:30:00,42.44049835205078
2017-12-21 17:30:00,42.33000183105469
2017-12-21 18:30:00,42.2400016784668
2017-12-21 19:30:00,42.2599983215332
2017-12-21 20:30:00,42.27000045776367
2017-12-22 14:30:00,42.54999923706055
2017-12-22 15:30:00,42.40999984741211
2017-12-22 16:30:00,42.16999816894531
2017-12-22 17:30:00,42.16999816894531
2017-12-22 18:30:00,42.18000030517578
2017-12-22 19:30:00,42.2599983215332
2017-12-22 20:30:00,42.16999816894531
2017-12-26 14:30:00,41.77000045776367
2017-12-26 15:30:00,41.97990036010742
2017-12-26 16:30:00,42.17499923706055
2017-12-26 17:30:00,42.34000015258789
2017-12-26 18:30:00,42.13999938964844
2017-12-26 19:30:00,42.095001220703125
2017-12-26 20:30:00,42.13999938964844
2017-12-27 14:30:00,42.27069854736328
2017-12-27 15:30:00,42.400001525878906
2017-12-27 16:30:00,42.25
2017-12-27 17:30:00,42.36000061035156
2017-12-27 18:30:00,42.39500045776367
2017-12-27 19:30:00,42.32099914550781
2017-12-27 20:30:00,42.28499984741211
2017-12-28 14:30:00,41.904998779296875
2017-12-28 15:30:00,41.88999938964844
2017-12-28 16:30:00,41.93000030517578
2017-12-28 17:30:00,41.81520080566406
2017-12-28 18:30:00,41.665000915527344
2017-12-28 19:30:00,41.720001220703125
2017-12-28 20:30:00,41.619998931884766
2017-12-29 14:30:00,41.566898345947266
2017-12-29 15:30:00,41.45000076293945
2017-12-29 16:30:00,41.599998474121094
2017-12-29 17:30:00,41.65999984741211
2017-12-29 18:30:00,41.5
2017-12-29 19:30:00,41.5
2017-12-29 20:30:00,41.40999984741211
2018-01-02 14:30:00,43.005001068115234
2018-01-02 15:30:00,42.9734001159668
2018-01-02 16:30:00,43.220001220703125
2018-01-02 17:30:00,43.25
2018-01-02 18:30:00,43.16999816894531
2018-01-02 19:30:00,43.154998779296875
2018-01-02 20:30:00,43.290000915527344
2018-01-03 14:30:00,43.255001068115234
2018-01-03 15:30:00,43.37329864501953
2018-01-03 16:30:00,43.45000076293945
2018-01-03 17:30:00,43.54999923706055
2018-01-03 18:30:00,43.540000915527344
2018-01-03 19:30:00,43.46329879760742
2018-01-03 20:30:00,43.5
2018-01-04 14:30:00,43.63999938964844
2018-01-04 15:30:00,43.790000915527344
2018-01-04 16:30:00,43.91999816894531
2018-01-04 17:30:00,43.7599983215332
2018-01-04 18:30:00,43.529998779296875
2018-01-04 19:30:00,43.67900085449219
2018-01-04 20:30:00,43.65999984741211
2018-01-05 14:30:00,44.709999084472656
2018-01-05 15:30:00,44.810001373291016
2018-01-05 16:30:00,45.04069900512695
2018-01-05 17:30:00,45.165000915527344
2018-01-05 18:30:00,45.310001373291016
2018-01-05 19:30:00,45.56999969482422
2018-01-05 20:30:00,45.650001525878906
2018-01-08 14:30:00,45.939998626708984
2018-01-08 15:30:00,45.88999938964844
2018-01-08 16:30:00,46.03499984741211
2018-01-08 17:30:00,46.100101470947266
2018-01-08 18:30:00,46.339900970458984
2018-01-08 19:30:00,46.10490036010742
2018-01-08 20:30:00,46.11000061035156
2018-01-09 14:30:00,46.13990020751953
2018-01-09 15:30:00,46.20000076293945
2018-01-09 16:30:00,46.349998474121094
2018-01-09 17:30:00,46.165000915527344
2018-01-09 18:30:00,46.17340087890625
2018-01-09 19:30:00,46.09000015258789
2018-01-09 20:30:00,46.125
2018-01-10 14:30:00,45.34000015258789
2018-01-10 15:30:00,45.665000915527344
2018-01-10 16:30:00,45.72999954223633
2018-01-10 17:30:00,46.16899871826172
2018-01-10 18:30:00,45.97999954223633
2018-01-10 19:30:00,46.310001373291016
2018-01-10 20:30:00,46.45000076293945
2018-01-11 14:30:00,46.540000915527344
2018-01-11 15:30:00,46.38999938964844
2018-01-11 16:30:00,46.45500183105469
2018-01-11 17:30:00,46.45500183105469
2018-01-11 18:30:00,46.66999816894531
2018-01-11 19:30:00,46.5099983215332
2018-01-11 20:30:00,46.59000015258789
2018-01-12 14:30:00,46.560001373291016
2018-01-12 15:30:00,46.71500015258789
2018-01-12 16:30:00,46.619998931884766
2018-01-12 17:30:00,46.505001068115234
2018-01-12 18:30:00,46.45000076293945
2018-01-12 19:30:00,46.35639953613281
2018-01-12 20:30:00,46.380001068115234
2018-01-16 14:30:00,47.040000915527344
2018-01-16 15:30:00,47.029998779296875
2018-01-16 16:30:00,47.040000915527344
2018-01-16 17:30:00,46.704498291015625
2018-01-16 18:30:00,46.209999084472656
2018-01-16 19:30:00,46.3650016784668
2018-01-16 20:30:00,46.439998626708984
2018-01-17 14:30:00,46.130001068115234
2018-01-17 15:30:00,46.410099029541016
2018-01-17 16:30:00,46.45000076293945
2018-01-17 17:30:00,46.689998626708984
2018-01-17 18:30:00,46.72999954223633
2018-01-17 19:30:00,46.560001373291016
2018-01-17 20:30:00,46.599998474121094
2018-01-18 14:30:00,45.79999923706055
2018-01-18 15:30:00,45.810001373291016
2018-01-18 16:30:00,45.81999969482422
2018-01-18 17:30:00,45.75
2018-01-18 18:30:00,45.84000015258789
2018-01-18 19:30:00,45.89500045776367
2018-01-18 20:30:00,45.90999984741211
2018-01-19 14:30:00,45.75
2018-01-19 15:30:00,45.810001373291016
2018-01-19 16:30:00,45.900001525878906
2018-01-19 17:30:00,45.974998474121094
2018-01-19 18:30:00,45.89590072631836
2018-01-19 19:30:00,46.119998931884766
2018-01-19 20:30:00,46.005001068115234
2018-01-22 14:30:00,44.22999954223633
2018-01-22 15:30:00,44.79999923706055
2018-01-22 16:30:00,45.04999923706055
2018-01-22 17:30:00,45.11000061035156
2018-01-22 18:30:00,45.099998474121094
2018-01-22 19:30:00,45.11000061035156
2018-01-22 20:30:00,45.2400016784668
2018-01-23 14:30:00,45.1599006652832
2018-01-23 15:30:00,45.58000183105469
2018-01-23 16:30:00,45.220001220703125
2018-01-23 17:30:00,45.189998626708984
2018-01-23 18:30:00,45.08000183105469
2018-01-23 19:30:00,45.18000030517578
2018-01-23 20:30:00,45.16999816894531
2018-01-24 14:30:00,47.62900161743164
2018-01-24 15:30:00,47.38999938964844
2018-01-24 16:30:00,46.755001068115234
2018-01-24 17:30:00,46.45500183105469
2018-01-24 18:30:00,46.9900016784668
2018-01-24 19:30:00,46.77000045776367
2018-01-24 20:30:00,46.75
2018-01-25 14:30:00,47.06999969482422
2018-01-25 15:30:00,47.665000915527344
2018-01-25 16:30:00,47.220001220703125
2018-01-25 17:30:00,47.224998474121094
2018-01-25 18:30:00,47.45000076293945
2018-01-25 19:30:00,47.2599983215332
2018-01-25 20:30:00,47.40999984741211
2018-01-26 14:30:00,48.970001220703125
2018-01-26 15:30:00,49.4900016784668
2018-01-26 16:30:00,49.779998779296875
2018-01-26 17:30:00,49.78499984741211
2018-01-26 18:30:00,49.915000915527344
2018-01-26 19:30:00,50.37990188598633
2018-01-26 20:30:00,50.52000045776367
2018-01-29 14:30:00,50.45000076293945
2018-01-29 15:30:00,50.16999816894531
2018-01-29 16:30:00,50.03499984741211
2018-01-29 17:30:00,50.165000915527344
2018-01-29 18:30:00,50.22999954223633
2018-01-29 19:30:00,50.005001068115234
2018-01-29 20:30:00,49.939998626708984
2018-01-30 14:30:00,48.900001525878906
2018-01-30 15:30:00,49.14500045776367
2018-01-30 16:30:00,49.20000076293945
2018-01-30 17:30:00,49.064998626708984
2018-01-30 18:30:00,49.11000061035156
2018-01-30 19:30:00,49.24420166015625
2018-01-30 20:30:00,49.2599983215332
2018-01-31 14:30:00,49.900001525878906
2018-01-31 15:30:00,49.08000183105469
2018-01-31 16:30:00,49.5099983215332
2018-01-31 17:30:00,49.61009979248047
2018-01-31 18:30:00,49.429901123046875
2018-01-31 19:30:00,49.30500030517578
2018-01-31 20:30:00,49.25
2018-02-01 14:30:00,48.540000915527344
2018-02-01 15:30:00,48.59000015258789
2018-02-01 16:30:00,48.709999084472656
2018-02-01 17:30:00,48.665000915527344
2018-02-01 18:30:00,47.619998931884766
2018-02-01 19:30:00,47.5099983215332
2018-02-01 20:30:00,47.540000915527344
2018-02-02 14:30:00,46.63999938964844
2018-02-02 15:30:00,46.43000030517578
2018-02-02 16:30:00,46.7400016784668
2018-02-02 17:30:00,46.83000183105469
2018-02-02 18:30:00,46.529998779296875
2018-02-02 19:30:00,46.15999984741211
2018-02-02 20:30:00,46.029998779296875
2018-02-05 14:30:00,47.400001525878906
2018-02-05 15:30:00,46.329898834228516
2018-02-05 16:30:00,46.38999938964844
2018-02-05 17:30:00,45.84000015258789
2018-02-05 18:30:00,45.75
2018-02-05 19:30:00,45.43000030517578
2018-02-05 20:30:00,44.59000015258789
2018-02-06 14:30:00,43.86000061035156
2018-02-06 15:30:00,43.84000015258789
2018-02-06 16:30:00,44.41999816894531
2018-02-06 17:30:00,44.709999084472656
2018-02-06 18:30:00,44.16999816894531
2018-02-06 19:30:00,44.9900016784668
2018-02-06 20:30:00,45.040000915527344
2018-02-07 14:30:00,44.65999984741211
2018-02-07 15:30:00,45.04999923706055
2018-02-07 16:30:00,45.22999954223633
2018-02-07 17:30:00,44.52000045776367
2018-02-07 18:30:00,44.88990020751953
2018-02-07 19:30:00,44.77000045776367
2018-02-07 20:30:00,44.38999938964844
2018-02-08 14:30:00,43.5260009765625
2018-02-08 15:30:00,42.88010025024414
2018-02-08 16:30:00,42.93000030517578
2018-02-08 17:30:00,42.65999984741211
2018-02-08 18:30:00,42.81999969482422
2018-02-08 19:30:00,42.689998626708984
2018-02-08 20:30:00,42.18000030517578
2018-02-09 14:30:00,43.27000045776367
2018-02-09 15:30:00,42.1697998046875
2018-02-09 16:30:00,41.470001220703125
2018-02-09 17:30:00,41.31999969482422
2018-02-09 18:30:00,42.22999954223633
2018-02-09 19:30:00,42.67499923706055
2018-02-09 20:30:00,42.915000915527344
2018-02-12 14:30:00,43.43000030517578
2018-02-12 15:30:00,43.20000076293945
2018-02-12 16:30:00,43.45500183105469
2018-02-12 17:30:00,43.47999954223633
2018-02-12 18:30:00,43.63990020751953
2018-02-12 19:30:00,43.84000015258789
2018-02-12 20:30:00,43.72999954223633
2018-02-13 14:30:00,44.20000076293945
2018-02-13 15:30:00,44.22999954223633
2018-02-13 16:30:00,44.25
2018-02-13 17:30:00,44.49679946899414
2018-02-13 18:30:00,44.619998931884766
2018-02-13 19:30:00,44.619998931884766
2018-02-13 20:30:00,44.540000915527344
2018-02-14 14:30:00,46.54999923706055
2018-02-14 15:30:00,46.52989959716797
2018-02-14 16:30:00,46.529998779296875
2018-02-14 17:30:00,46.810001373291016
2018-02-14 18:30:00,47.099998474121094
2018-02-14 19:30:00,46.97999954223633
2018-02-14 20:30:00,46.88999938964844
2018-02-15 14:30:00,47.56999969482422
2018-02-15 15:30:00,47.18000030517578
2018-02-15 16:30:00,46.93000030517578
2018-02-15 17:30:00,47.16999816894531
2018-02-15 18:30:00,47.220001220703125
2018-02-15 19:30:00,47.130001068115234
2018-02-15 20:30:00,47.099998474121094
2018-02-16 14:30:00,46.93000030517578
2018-02-16 15:30:00,46.849998474121094
2018-02-16 16:30:00,47.04999923706055
2018-02-16 17:30:00,46.62900161743164
2018-02-16 18:30:00,46.5099983215332
2018-02-16 19:30:00,46.66999816894531
2018-02-16 20:30:00,46.41999816894531
2018-02-20 14:30:00,47.27000045776367
2018-02-20 15:30:00,47.75
2018-02-20 16:30:00,47.77000045776367
2018-02-20 17:30:00,47.400001525878906
2018-02-20 18:30:00,47.470001220703125
2018-02-20 19:30:00,46.83000183105469
2018-02-20 20:30:00,46.90999984741211
2018-02-21 14:30:00,48.349998474121094
2018-02-21 15:30:00,48.22999954223633
2018-02-21 16:30:00,48.040000915527344
2018-02-21 17:30:00,48.36000061035156
2018-02-21 18:30:00,48.650001525878906
2018-02-21 19:30:00,47.66999816894531
2018-02-21 20:30:00,47.15999984741211
2018-02-22 14:30:00,47.61000061035156
2018-02-22 15:30:00,47.619998931884766
2018-02-22 16:30:00,47.64400100708008
2018-02-22 17:30:00,47.5099983215332
2018-02-22 18:30:00,47.650001525878906
2018-02-22 19:30:00,47.630001068115234
2018-02-22 20:30:00,47.79999923706055
2018-02-23 14:30:00,47.68000030517578
2018-02-23 15:30:00,47.86000061035156
2018-02-23 16:30:00,47.75
2018-02-23 17:30:00,47.7599983215332
2018-02-23 18:30:00,47.900001525878906
2018-02-23 19:30:00,48.16999816894531
2018-02-23 20:30:00,48.349998474121094
2018-02-26 14:30:00,48.35929870605469
2018-02-26 15:30:00,48.459999084472656
2018-02-26 16:30:00,48.400001525878906
2018-02-26 17:30:00,48.619998931884766
2018-02-26 18:30:00,48.540000915527344
2018-02-26 19:30:00,48.68000030517578
2018-02-26 20:30:00,48.79999923706055
2018-02-27 14:30:00,47.90999984741211
2018-02-27 15:30:00,47.7599983215332
2018-02-27 16:30:00,47.25
2018-02-27 17:30:00,47.54999923706055
2018-02-27 18:30:00,47.209999084472656
2018-02-27 19:30:00,47.08000183105469
2018-02-27 20:30:00,47.029998779296875
2018-02-28 14:30:00,47.4900016784668
2018-02-28 15:30:00,47.31999969482422
2018-02-28 16:30:00,47.04499816894531
2018-02-28 17:30:00,47.400001525878906
2018-02-28 18:30:00,47.58000183105469
2018-02-28 19:30:00,47.349998474121094
2018-02-28 20:30:00,47.150001525878906
2018-03-01 14:30:00,46.689998626708984
2018-03-01 15:30:00,46.33000183105469
2018-03-01 16:30:00,46.209999084472656
2018-03-01 17:30:00,46.0
2018-03-01 18:30:00,45.546199798583984
2018-03-01 19:30:00,46.06999969482422
2018-03-01 20:30:00,46.189998626708984
2018-03-02 14:30:00,43.13999938964844
2018-03-02 15:30:00,43.040000915527344
2018-03-02 16:30:00,43.310001373291016
2018-03-02 17:30:00,43.33000183105469
2018-03-02 18:30:00,43.08000183105469
2018-03-02 19:30:00,43.310001373291016
2018-03-02 20:30:00,43.79999923706055
2018-03-05 14:30:00,42.2599983215332
2018-03-05 15:30:00,42.47999954223633
2018-03-05 16:30:00,42.849998474121094
2018-03-05 17:30:00,43.04999923706055
2018-03-05 18:30:00,42.95000076293945
2018-03-05 19:30:00,43.02510070800781
2018-03-05 20:30:00,42.970001220703125
2018-03-06 14:30:00,43.349998474121094
2018-03-06 15:30:00,42.7599983215332
2018-03-06 16:30:00,42.944000244140625
2018-03-06 17:30:00,43.2400016784668
2018-03-06 18:30:00,42.97999954223633
2018-03-06 19:30:00,43.02000045776367
2018-03-06 20:30:00,43.130001068115234
2018-03-07 14:30:00,43.099998474121094
2018-03-07 15:30:00,43.209999084472656
2018-03-07 16:30:00,43.2599983215332
2018-03-07 17:30:00,43.599998474121094
2018-03-07 18:30:00,43.904998779296875
2018-03-07 19:30:00,44.41999816894531
2018-03-07 20:30:00,44.41999816894531
2018-03-08 14:30:00,44.849998474121094
2018-03-08 15:30:00,45.43000030517578
2018-03-08 16:30:00,45.11000061035156
2018-03-08 17:30:00,45.130001068115234
2018-03-08 18:30:00,45.57500076293945
2018-03-08 19:30:00,45.25
2018-03-08 20:30:00,45.38999938964844
2018-03-09 14:30:00,45.59000015258789
2018-03-09 15:30:00,45.494998931884766
2018-03-09 16:30:00,45.56999969482422
2018-03-09 17:30:00,45.560001373291016
2018-03-09 18:30:00,45.58000183105469
2018-03-09 19:30:00,45.529998779296875
2018-03-09 20:30:00,45.720001220703125
2018-03-12 13:30:00,46.02000045776367
2018-03-12 14:30:00,45.47999954223633
2018-03-12 15:30:00,45.7599983215332
2018-03-12 16:30:00,46.02000045776367
2018-03-12 17:30:00,45.93000030517578
2018-03-12 18:30:00,45.97999954223633
2018-03-12 19:30:00,46.0099983215332
2018-03-13 13:30:00,44.7130012512207
2018-03-13 14:30:00,44.15999984741211
2018-03-13 15:30:00,44.25
2018-03-13 16:30:00,44.61520004272461
2018-03-13 17:30:00,44.29999923706055
2018-03-13 18:30:00,44.35070037841797
2018-03-13 19:30:00,44.31999969482422
2018-03-14 13:30:00,44.58000183105469
2018-03-14 14:30:00,44.47999954223633
2018-03-14 15:30:00,44.459999084472656
2018-03-14 16:30:00,44.529998779296875
2018-03-14 17:30:00,44.43000030517578
2018-03-14 18:30:00,44.220001220703125
2018-03-14 19:30:00,44.06999969482422
2018-03-15 13:30:00,44.939998626708984
2018-03-15 14:30:00,45.138999938964844
2018-03-15 15:30:00,44.95000076293945
2018-03-15 16:30:00,44.720001220703125
2018-03-15 17:30:00,44.58000183105469
2018-03-15 18:30:00,44.849998474121094
2018-03-15 19:30:00,44.939998626708984
2018-03-16 13:30:00,45.13999938964844
2018-03-16 14:30:00,45.06999969482422
2018-03-16 15:30:00,44.91999816894531
2018-03-16 16:30:00,44.84000015258789
2018-03-16 17:30:00,44.849998474121094
2018-03-16 18:30:00,45.0099983215332
2018-03-16 19:30:00,44.970001220703125
2018-03-19 13:30:00,44.369998931884766
2018-03-19 14:30:00,43.75
2018-03-19 15:30:00,43.88999938964844
2018-03-19 16:30:00,44.060001373291016
2018-03-19 17:30:00,44.0
2018-03-19 18:30:00,44.060001373291016
2018-03-19 19:30:00,44.13999938964844
2018-03-20 13:30:00,44.30500030517578
2018-03-20 14:30:00,44.13999938964844
2018-03-20 15:30:00,44.084999084472656
2018-03-20 16:30:00,43.94279861450195
2018-03-20 17:30:00,44.00170135498047
2018-03-20 18:30:00,43.959999084472656
2018-03-20 19:30:00,44.0
2018-03-21 13:30:00,43.72999954223633
2018-03-21 14:30:00,43.560001373291016
2018-03-21 15:30:00,43.67599868774414
2018-03-21 16:30:00,43.650001525878906
2018-03-21 17:30:00,43.619998931884766
2018-03-21 18:30:00,43.59000015258789
2018-03-21 19:30:00,43.52000045776367
2018-03-22 13:30:00,42.38999938964844
2018-03-22 14:30:00,42.060001373291016
2018-03-22 15:30:00,42.52000045776367
2018-03-22 16:30:00,42.7400016784668
2018-03-22 17:30:00,42.47999954223633
2018-03-22 18:30:00,42.369998931884766
2018-03-22 19:30:00,42.5099983215332
2018-03-23 13:30:00,41.7400016784668
2018-03-23 14:30:00,41.380001068115234
2018-03-23 15:30:00,41.52000045776367
2018-03-23 16:30:00,41.44499969482422
2018-03-23 17:30:00,41.345001220703125
2018-03-23 18:30:00,40.900001525878906
2018-03-23 19:30:00,40.88999938964844
2018-03-26 13:30:00,41.650001525878906
2018-03-26 14:30:00,41.189998626708984
2018-03-26 15:30:00,41.31999969482422
2018-03-26 16:30:00,41.439998626708984
2018-03-26 17:30:00,41.540000915527344
2018-03-26 18:30:00,41.66999816894531
2018-03-26 19:30:00,41.84000015258789
2018-03-27 13:30:00,41.939998626708984
