Datetime,ADSK
2018-07-17 18:30:00,136.47000122070312
2018-07-17 19:30:00,136.58999633789062
2018-07-18 13:30:00,136.61000061035156
2018-07-18 14:30:00,137.25999450683594
2018-07-18 15:30:00,137.30999755859375
2018-07-18 16:30:00,137.22999572753906
2018-07-18 17:30:00,137.47000122070312
2018-07-18 18:30:00,137.3699951171875
2018-07-18 19:30:00,137.41000366210938
2018-07-19 13:30:00,135.5
2018-07-19 14:30:00,135.11500549316406
2018-07-19 15:30:00,135.30999755859375
2018-07-19 16:30:00,135.08999633789062
2018-07-19 17:30:00,135.02769470214844
2018-07-19 18:30:00,134.60000610351562
2018-07-19 19:30:00,134.5
2018-07-20 13:30:00,135.2100067138672
2018-07-20 14:30:00,135.17999267578125
2018-07-20 15:30:00,134.65499877929688
2018-07-20 16:30:00,134.14999389648438
2018-07-20 17:30:00,134.77000427246094
2018-07-20 18:30:00,134.47999572753906
2018-07-20 19:30:00,134.3000030517578
2018-07-23 13:30:00,133.72999572753906
2018-07-23 14:30:00,133.7899932861328
2018-07-23 15:30:00,134.47999572753906
2018-07-23 16:30:00,134.3699951171875
2018-07-23 17:30:00,134.5800018310547
2018-07-23 18:30:00,134.55999755859375
2018-07-23 19:30:00,134.5
2018-07-24 13:30:00,135.5
2018-07-24 14:30:00,134.86000061035156
2018-07-24 15:30:00,133.47999572753906
2018-07-24 16:30:00,132.3300018310547
2018-07-24 17:30:00,131.6750030517578
2018-07-24 18:30:00,132.14500427246094
2018-07-24 19:30:00,132.30999755859375
2018-07-25 13:30:00,133.97000122070312
2018-07-25 14:30:00,135.0800018310547
2018-07-25 15:30:00,135.55999755859375
2018-07-25 16:30:00,135.1300048828125
2018-07-25 17:30:00,135.39999389648438
2018-07-25 18:30:00,134.9499969482422
2018-07-25 19:30:00,135.89999389648438
2018-07-26 13:30:00,135.77000427246094
2018-07-26 14:30:00,137.1199951171875
2018-07-26 15:30:00,136.1199951171875
2018-07-26 16:30:00,136.30999755859375
2018-07-26 17:30:00,136.22000122070312
2018-07-26 18:30:00,136.42999267578125
2018-07-26 19:30:00,136.14999389648438
2018-07-27 13:30:00,134.7100067138672
2018-07-27 14:30:00,133.2324981689453
2018-07-27 15:30:00,132.07000732421875
2018-07-27 16:30:00,130.41000366210938
2018-07-27 17:30:00,130.31500244140625
2018-07-27 18:30:00,130.5399932861328
2018-07-27 19:30:00,131.14999389648438
2018-07-30 13:30:00,127.875
2018-07-30 14:30:00,126.70999908447266
2018-07-30 15:30:00,125.8499984741211
2018-07-30 16:30:00,126.13999938964844
2018-07-30 17:30:00,126.73999786376953
2018-07-30 18:30:00,127.12000274658203
2018-07-30 19:30:00,127.0
2018-07-31 13:30:00,127.30999755859375
2018-07-31 14:30:00,129.24000549316406
2018-07-31 15:30:00,130.25999450683594
2018-07-31 16:30:00,129.6925048828125
2018-07-31 17:30:00,129.1199951171875
2018-07-31 18:30:00,128.77999877929688
2018-07-31 19:30:00,128.47999572753906
2018-08-01 13:30:00,129.1199951171875
2018-08-01 14:30:00,127.94999694824219
2018-08-01 15:30:00,127.16000366210938
2018-08-01 16:30:00,127.2300033569336
2018-08-01 17:30:00,127.63999938964844
2018-08-01 18:30:00,127.37000274658203
2018-08-01 19:30:00,127.16000366210938
2018-08-02 13:30:00,127.43000030517578
2018-08-02 14:30:00,128.32000732421875
2018-08-02 15:30:00,129.42999267578125
2018-08-02 16:30:00,130.4199981689453
2018-08-02 17:30:00,130.4550018310547
2018-08-02 18:30:00,130.59500122070312
2018-08-02 19:30:00,131.1699981689453
2018-08-03 13:30:00,131.17999267578125
2018-08-03 14:30:00,130.91000366210938
2018-08-03 15:30:00,131.1699981689453
2018-08-03 16:30:00,131.33999633789062
2018-08-03 17:30:00,132.0399932861328
2018-08-03 18:30:00,132.0399932861328
2018-08-03 19:30:00,132.05999755859375
2018-08-06 13:30:00,132.9499969482422
2018-08-06 14:30:00,133.11000061035156
2018-08-06 15:30:00,133.77000427246094
2018-08-06 16:30:00,133.77999877929688
2018-08-06 17:30:00,133.97000122070312
2018-08-06 18:30:00,134.49000549316406
2018-08-06 19:30:00,134.33999633789062
2018-08-07 13:30:00,136.32000732421875
2018-08-07 14:30:00,135.25559997558594
2018-08-07 15:30:00,135.45860290527344
2018-08-07 16:30:00,134.94639587402344
2018-08-07 17:30:00,135.44000244140625
2018-08-07 18:30:00,135.39999389648438
2018-08-07 19:30:00,135.14999389648438
2018-08-08 13:30:00,133.99000549316406
2018-08-08 14:30:00,134.2989959716797
2018-08-08 15:30:00,133.69000244140625
2018-08-08 16:30:00,133.67999267578125
2018-08-08 17:30:00,134.27000427246094
2018-08-08 18:30:00,134.1999969482422
2018-08-08 19:30:00,134.1300048828125
2018-08-09 13:30:00,136.5500030517578
2018-08-09 14:30:00,136.25999450683594
2018-08-09 15:30:00,135.97999572753906
2018-08-09 16:30:00,136.0500030517578
2018-08-09 17:30:00,135.3699951171875
2018-08-09 18:30:00,135.14999389648438
2018-08-09 19:30:00,135.11000061035156
2018-08-10 13:30:00,135.3000030517578
2018-08-10 14:30:00,135.83999633789062
2018-08-10 15:30:00,135.8300018310547
2018-08-10 16:30:00,135.27999877929688
2018-08-10 17:30:00,134.5500030517578
2018-08-10 18:30:00,135.00999450683594
2018-08-10 19:30:00,134.8800048828125
2018-08-13 13:30:00,135.97999572753906
2018-08-13 14:30:00,135.0399932861328
2018-08-13 15:30:00,134.13999938964844
2018-08-13 16:30:00,134.2100067138672
2018-08-13 17:30:00,134.3300018310547
2018-08-13 18:30:00,133.60000610351562
2018-08-13 19:30:00,133.38999938964844
2018-08-14 13:30:00,134.10000610351562
2018-08-14 14:30:00,135.08999633789062
2018-08-14 15:30:00,134.85000610351562
2018-08-14 16:30:00,134.25
2018-08-14 17:30:00,134.41000366210938
2018-08-14 18:30:00,134.52999877929688
2018-08-14 19:30:00,134.0
2018-08-15 13:30:00,129.80999755859375
2018-08-15 14:30:00,130.13999938964844
2018-08-15 15:30:00,130.35000610351562
2018-08-15 16:30:00,130.2100067138672
2018-08-15 17:30:00,130.0
2018-08-15 18:30:00,130.8000030517578
2018-08-15 19:30:00,131.05999755859375
2018-08-16 13:30:00,132.14999389648438
2018-08-16 14:30:00,132.7415008544922
2018-08-16 15:30:00,132.99000549316406
2018-08-16 16:30:00,132.9499969482422
2018-08-16 17:30:00,133.14999389648438
2018-08-16 18:30:00,133.3699951171875
2018-08-16 19:30:00,133.74000549316406
2018-08-17 13:30:00,131.1999969482422
2018-08-17 14:30:00,130.1199951171875
2018-08-17 15:30:00,130.38999938964844
2018-08-17 16:30:00,130.01499938964844
2018-08-17 17:30:00,131.55999755859375
2018-08-17 18:30:00,131.83999633789062
2018-08-17 19:30:00,132.3699951171875
2018-08-20 13:30:00,132.43499755859375
2018-08-20 14:30:00,132.74000549316406
2018-08-20 15:30:00,133.74000549316406
2018-08-20 16:30:00,134.0399932861328
2018-08-20 17:30:00,134.00999450683594
2018-08-20 18:30:00,133.9375
2018-08-20 19:30:00,133.72000122070312
2018-08-21 13:30:00,136.2899932861328
2018-08-21 14:30:00,136.33999633789062
2018-08-21 15:30:00,136.5800018310547
2018-08-21 16:30:00,135.97999572753906
2018-08-21 17:30:00,135.86000061035156
2018-08-21 18:30:00,135.72000122070312
2018-08-21 19:30:00,135.52000427246094
2018-08-22 13:30:00,136.0500030517578
2018-08-22 14:30:00,136.58999633789062
2018-08-22 15:30:00,136.52999877929688
2018-08-22 16:30:00,136.4499969482422
2018-08-22 17:30:00,136.88999938964844
2018-08-22 18:30:00,137.2899932861328
2018-08-22 19:30:00,136.94000244140625
2018-08-23 13:30:00,138.3699951171875
2018-08-23 14:30:00,136.52000427246094
2018-08-23 15:30:00,137.55999755859375
2018-08-23 16:30:00,137.1999969482422
2018-08-23 17:30:00,137.31500244140625
2018-08-23 18:30:00,136.70440673828125
2018-08-23 19:30:00,136.17039489746094
2018-08-24 13:30:00,155.97000122070312
2018-08-24 14:30:00,155.53500366210938
2018-08-24 15:30:00,156.5
2018-08-24 16:30:00,156.6999969482422
2018-08-24 17:30:00,155.86500549316406
2018-08-24 18:30:00,156.2899932861328
2018-08-24 19:30:00,157.24000549316406
2018-08-27 13:30:00,156.40499877929688
2018-08-27 14:30:00,154.88999938964844
2018-08-27 15:30:00,154.55999755859375
2018-08-27 16:30:00,154.36000061035156
2018-08-27 17:30:00,154.94000244140625
2018-08-27 18:30:00,154.17999267578125
2018-08-27 19:30:00,154.6699981689453
2018-08-28 13:30:00,156.6154022216797
2018-08-28 14:30:00,156.6699981689453
2018-08-28 15:30:00,156.4600067138672
2018-08-28 16:30:00,157.47000122070312
2018-08-28 17:30:00,157.36000061035156
2018-08-28 18:30:00,156.75
2018-08-28 19:30:00,156.80999755859375
2018-08-29 13:30:00,156.4600067138672
2018-08-29 14:30:00,156.1875
2018-08-29 15:30:00,155.4199981689453
2018-08-29 16:30:00,155.63999938964844
2018-08-29 17:30:00,155.80999755859375
2018-08-29 18:30:00,155.47999572753906
2018-08-29 19:30:00,155.7100067138672
2018-08-30 13:30:00,154.8800048828125
2018-08-30 14:30:00,154.3699951171875
2018-08-30 15:30:00,154.33999633789062
2018-08-30 16:30:00,154.80999755859375
2018-08-30 17:30:00,153.86000061035156
2018-08-30 18:30:00,153.91000366210938
2018-08-30 19:30:00,153.91000366210938
2018-08-31 13:30:00,153.94000244140625
2018-08-31 14:30:00,153.75
2018-08-31 15:30:00,154.17999267578125
2018-08-31 16:30:00,154.14999389648438
2018-08-31 17:30:00,154.3699951171875
2018-08-31 18:30:00,154.22999572753906
2018-08-31 19:30:00,154.3800048828125
2018-09-04 13:30:00,153.02000427246094
2018-09-04 14:30:00,153.58999633789062
2018-09-04 15:30:00,152.82000732421875
2018-09-04 16:30:00,152.9199981689453
2018-09-04 17:30:00,153.4199981689453
2018-09-04 18:30:00,153.30999755859375
2018-09-04 19:30:00,153.55999755859375
2018-09-05 13:30:00,149.44000244140625
2018-09-05 14:30:00,148.85000610351562
2018-09-05 15:30:00,150.47000122070312
2018-09-05 16:30:00,150.52999877929688
2018-09-05 17:30:00,149.80999755859375
2018-09-05 18:30:00,149.40499877929688
2018-09-05 19:30:00,149.35000610351562
2018-09-06 13:30:00,148.9199981689453
2018-09-06 14:30:00,148.33999633789062
2018-09-06 15:30:00,147.89999389648438
2018-09-06 16:30:00,147.83999633789062
2018-09-06 17:30:00,148.07000732421875
2018-09-06 18:30:00,149.14999389648438
