Datetime,ATVI
2018-04-27 14:30:00,65.91500091552734
2018-04-27 15:30:00,65.80000305175781
2018-04-27 16:30:00,66.05999755859375
2018-04-27 17:30:00,65.95999908447266
2018-04-27 18:30:00,65.76000213623047
2018-04-27 19:30:00,65.80999755859375
2018-04-30 13:30:00,66.1500015258789
2018-04-30 14:30:00,66.08000183105469
2018-04-30 15:30:00,65.5199966430664
2018-04-30 16:30:00,65.91999816894531
2018-04-30 17:30:00,66.30999755859375
2018-04-30 18:30:00,66.30000305175781
2018-04-30 19:30:00,66.36000061035156
2018-05-01 13:30:00,66.7699966430664
2018-05-01 14:30:00,66.6500015258789
2018-05-01 15:30:00,66.93000030517578
2018-05-01 16:30:00,66.83499908447266
2018-05-01 17:30:00,67.33000183105469
2018-05-01 18:30:00,67.37999725341797
2018-05-01 19:30:00,67.79000091552734
2018-05-02 13:30:00,68.41999816894531
2018-05-02 14:30:00,68.0199966430664
2018-05-02 15:30:00,68.12999725341797
2018-05-02 16:30:00,68.18000030517578
2018-05-02 17:30:00,68.71499633789062
2018-05-02 18:30:00,68.57499694824219
2018-05-02 19:30:00,68.4000015258789
2018-05-03 13:30:00,68.95999908447266
2018-05-03 14:30:00,67.77999877929688
2018-05-03 15:30:00,67.8499984741211
2018-05-03 16:30:00,67.04499816894531
2018-05-03 17:30:00,64.91999816894531
2018-05-03 19:30:00,66.77999877929688
2018-05-04 13:30:00,68.87000274658203
2018-05-04 14:30:00,69.45999908447266
2018-05-04 15:30:00,69.09500122070312
2018-05-04 16:30:00,69.16000366210938
2018-05-04 17:30:00,69.8499984741211
2018-05-04 18:30:00,69.75
2018-05-04 19:30:00,69.86000061035156
2018-05-07 13:30:00,69.97000122070312
2018-05-07 14:30:00,70.08000183105469
2018-05-07 15:30:00,70.12999725341797
2018-05-07 16:30:00,70.0
2018-05-07 17:30:00,70.31999969482422
2018-05-07 18:30:00,70.01000213623047
2018-05-07 19:30:00,70.36000061035156
2018-05-08 13:30:00,69.98999786376953
2018-05-08 14:30:00,69.80999755859375
2018-05-08 15:30:00,69.5199966430664
2018-05-08 16:30:00,69.41999816894531
2018-05-08 17:30:00,69.55000305175781
2018-05-08 18:30:00,69.41500091552734
2018-05-08 19:30:00,69.61000061035156
2018-05-09 13:30:00,70.4800033569336
2018-05-09 14:30:00,70.91999816894531
2018-05-09 15:30:00,71.87000274658203
2018-05-09 16:30:00,71.75
2018-05-09 17:30:00,71.45999908447266
2018-05-09 18:30:00,71.48999786376953
2018-05-09 19:30:00,71.31999969482422
2018-05-10 13:30:00,71.69999694824219
2018-05-10 14:30:00,71.80000305175781
2018-05-10 15:30:00,72.03500366210938
2018-05-10 16:30:00,72.4800033569336
2018-05-10 17:30:00,72.6500015258789
2018-05-10 18:30:00,72.52999877929688
2018-05-10 19:30:00,72.9000015258789
2018-05-11 13:30:00,72.25
2018-05-11 14:30:00,72.16000366210938
2018-05-11 15:30:00,72.0
2018-05-11 16:30:00,71.73999786376953
2018-05-11 17:30:00,71.5199966430664
2018-05-11 18:30:00,71.50499725341797
2018-05-11 19:30:00,71.69999694824219
2018-05-14 13:30:00,71.62000274658203
2018-05-14 14:30:00,71.50499725341797
2018-05-14 15:30:00,71.68499755859375
2018-05-14 16:30:00,71.28500366210938
2018-05-14 17:30:00,71.44000244140625
2018-05-14 18:30:00,71.5199966430664
2018-05-14 19:30:00,71.69999694824219
2018-05-15 13:30:00,70.08999633789062
2018-05-15 14:30:00,69.98999786376953
2018-05-15 15:30:00,70.02999877929688
2018-05-15 16:30:00,70.26000213623047
2018-05-15 17:30:00,70.26000213623047
2018-05-15 18:30:00,69.91999816894531
2018-05-15 19:30:00,70.18000030517578
2018-05-16 13:30:00,71.13999938964844
2018-05-16 14:30:00,70.55000305175781
2018-05-16 15:30:00,70.61000061035156
2018-05-16 16:30:00,70.22000122070312
2018-05-16 17:30:00,70.33000183105469
2018-05-16 18:30:00,70.36710357666016
2018-05-16 19:30:00,70.33000183105469
2018-05-17 13:30:00,71.2699966430664
2018-05-17 14:30:00,71.6500015258789
2018-05-17 15:30:00,71.31999969482422
2018-05-17 16:30:00,70.87000274658203
2018-05-17 17:30:00,71.23999786376953
2018-05-17 18:30:00,71.58999633789062
2018-05-17 19:30:00,71.66000366210938
2018-05-18 13:30:00,71.48999786376953
2018-05-18 14:30:00,71.83999633789062
2018-05-18 15:30:00,71.56999969482422
2018-05-18 16:30:00,71.73999786376953
