Datetime,QVCA
2017-12-04 17:30:00,24.885000228881836
2017-12-04 18:30:00,24.975000381469727
2017-12-04 19:30:00,24.969999313354492
2017-12-04 20:30:00,24.969999313354492
2017-12-05 14:30:00,24.850000381469727
2017-12-05 15:30:00,24.860000610351562
2017-12-05 16:30:00,24.875
2017-12-05 17:30:00,24.889999389648438
2017-12-05 18:30:00,24.806800842285156
2017-12-05 19:30:00,24.770000457763672
2017-12-05 20:30:00,24.790000915527344
2017-12-06 14:30:00,24.735000610351562
2017-12-06 15:30:00,24.94499969482422
2017-12-06 16:30:00,24.959999084472656
2017-12-06 17:30:00,24.920000076293945
2017-12-06 18:30:00,24.829999923706055
2017-12-06 19:30:00,24.795000076293945
2017-12-06 20:30:00,24.75
2017-12-07 14:30:00,24.96500015258789
2017-12-07 15:30:00,25.0049991607666
2017-12-07 16:30:00,25.0
2017-12-07 17:30:00,25.014999389648438
2017-12-07 18:30:00,24.889999389648438
2017-12-07 19:30:00,24.93000030517578
2017-12-07 20:30:00,24.959999084472656
2017-12-08 14:30:00,24.969999313354492
2017-12-08 15:30:00,24.8799991607666
2017-12-08 16:30:00,24.905000686645508
2017-12-08 17:30:00,24.915000915527344
2017-12-08 18:30:00,24.7450008392334
2017-12-08 19:30:00,24.729999542236328
2017-12-08 20:30:00,24.780000686645508
2017-12-11 14:30:00,24.760000228881836
2017-12-11 15:30:00,24.6200008392334
2017-12-11 16:30:00,24.579999923706055
2017-12-11 17:30:00,24.559999465942383
2017-12-11 18:30:00,24.610000610351562
2017-12-11 19:30:00,24.5
2017-12-11 20:30:00,24.5
2017-12-12 14:30:00,24.510000228881836
2017-12-12 15:30:00,24.440000534057617
2017-12-12 16:30:00,24.5
2017-12-12 17:30:00,24.520000457763672
2017-12-12 18:30:00,24.440000534057617
2017-12-12 19:30:00,24.40999984741211
2017-12-12 20:30:00,24.399999618530273
2017-12-13 14:30:00,24.360000610351562
2017-12-13 15:30:00,24.3799991607666
2017-12-13 16:30:00,24.579999923706055
2017-12-13 17:30:00,24.604999542236328
2017-12-13 18:30:00,24.399999618530273
2017-12-13 19:30:00,24.610000610351562
2017-12-13 20:30:00,24.530000686645508
2017-12-14 14:30:00,24.6299991607666
2017-12-14 15:30:00,24.56999969482422
2017-12-14 16:30:00,24.549999237060547
2017-12-14 17:30:00,24.520000457763672
2017-12-14 18:30:00,24.100000381469727
2017-12-14 19:30:00,24.110000610351562
2017-12-14 20:30:00,24.100000381469727
2017-12-15 14:30:00,24.559999465942383
2017-12-15 15:30:00,24.579999923706055
2017-12-15 16:30:00,24.610000610351562
2017-12-15 17:30:00,24.81999969482422
2017-12-15 18:30:00,24.729999542236328
2017-12-15 19:30:00,24.780000686645508
2017-12-15 20:30:00,24.81999969482422
2017-12-18 14:30:00,25.110000610351562
2017-12-18 15:30:00,25.1200008392334
2017-12-18 16:30:00,25.2549991607666
2017-12-18 17:30:00,25.364999771118164
2017-12-18 18:30:00,25.299999237060547
2017-12-18 19:30:00,25.420000076293945
2017-12-18 20:30:00,25.40999984741211
2017-12-19 14:30:00,26.145000457763672
2017-12-19 15:30:00,26.350000381469727
2017-12-19 16:30:00,26.3799991607666
2017-12-19 17:30:00,26.670000076293945
2017-12-19 18:30:00,26.459999084472656
2017-12-19 19:30:00,26.31999969482422
2017-12-19 20:30:00,26.239999771118164
2017-12-20 14:30:00,26.46500015258789
2017-12-20 15:30:00,26.4950008392334
2017-12-20 16:30:00,26.5
2017-12-20 17:30:00,26.670000076293945
2017-12-20 18:30:00,26.540000915527344
2017-12-20 19:30:00,26.559999465942383
2017-12-20 20:30:00,26.459999084472656
2017-12-21 14:30:00,26.469999313354492
2017-12-21 15:30:00,26.520000457763672
2017-12-21 16:30:00,26.579999923706055
2017-12-21 17:30:00,26.69499969482422
2017-12-21 18:30:00,26.649999618530273
2017-12-21 19:30:00,26.7549991607666
2017-12-21 20:30:00,26.6299991607666
2017-12-22 14:30:00,26.479999542236328
2017-12-22 15:30:00,26.5
2017-12-22 16:30:00,26.510000228881836
2017-12-22 17:30:00,26.3700008392334
2017-12-22 18:30:00,26.299999237060547
2017-12-22 19:30:00,26.139999389648438
2017-12-22 20:30:00,26.18000030517578
2017-12-26 14:30:00,25.770000457763672
2017-12-26 15:30:00,25.65999984741211
2017-12-26 16:30:00,25.549999237060547
2017-12-26 17:30:00,25.7450008392334
2017-12-26 18:30:00,25.875
2017-12-26 19:30:00,25.719999313354492
2017-12-26 20:30:00,25.739999771118164
2017-12-27 14:30:00,25.229999542236328
2017-12-27 15:30:00,25.415000915527344
2017-12-27 16:30:00,25.46500015258789
2017-12-27 17:30:00,25.520000457763672
2017-12-27 18:30:00,25.469999313354492
2017-12-27 19:30:00,25.389999389648438
2017-12-27 20:30:00,25.31999969482422
2017-12-28 14:30:00,24.969999313354492
2017-12-28 15:30:00,25.139999389648438
2017-12-28 16:30:00,25.1299991607666
2017-12-28 17:30:00,25.1299991607666
2017-12-28 18:30:00,25.149999618530273
2017-12-28 19:30:00,25.264999389648438
2017-12-28 20:30:00,25.40999984741211
2017-12-29 14:30:00,25.184999465942383
2017-12-29 15:30:00,25.149999618530273
2017-12-29 16:30:00,25.219999313354492
2017-12-29 17:30:00,25.1299991607666
2017-12-29 18:30:00,24.93000030517578
2017-12-29 19:30:00,24.790000915527344
2017-12-29 20:30:00,24.43000030517578
2018-01-02 14:30:00,24.6200008392334
2018-01-02 15:30:00,24.600000381469727
2018-01-02 16:30:00,24.540000915527344
2018-01-02 17:30:00,24.690000534057617
2018-01-02 18:30:00,24.864999771118164
2018-01-02 19:30:00,24.760000228881836
2018-01-02 20:30:00,24.709999084472656
2018-01-03 14:30:00,25.469999313354492
2018-01-03 15:30:00,25.415000915527344
2018-01-03 16:30:00,25.280000686645508
2018-01-03 17:30:00,25.309999465942383
2018-01-03 18:30:00,25.399999618530273
2018-01-03 19:30:00,25.649999618530273
2018-01-03 20:30:00,25.489999771118164
2018-01-04 14:30:00,24.8799991607666
2018-01-04 15:30:00,25.174999237060547
2018-01-04 16:30:00,25.174999237060547
2018-01-04 17:30:00,25.25
2018-01-04 18:30:00,25.315000534057617
2018-01-04 19:30:00,25.440000534057617
2018-01-04 20:30:00,25.420000076293945
2018-01-05 14:30:00,25.78499984741211
2018-01-05 15:30:00,25.725000381469727
2018-01-05 16:30:00,25.75
2018-01-05 17:30:00,25.6299991607666
2018-01-05 18:30:00,25.594999313354492
2018-01-05 19:30:00,25.594999313354492
2018-01-05 20:30:00,25.6299991607666
2018-01-08 14:30:00,25.81999969482422
2018-01-08 15:30:00,25.84000015258789
2018-01-08 16:30:00,25.84000015258789
2018-01-08 17:30:00,25.8700008392334
2018-01-08 18:30:00,25.940000534057617
2018-01-08 19:30:00,26.014999389648438
2018-01-08 20:30:00,26.0
2018-01-09 14:30:00,25.924999237060547
2018-01-09 15:30:00,26.18000030517578
2018-01-09 16:30:00,26.25
2018-01-09 17:30:00,26.200000762939453
2018-01-09 18:30:00,26.09000015258789
2018-01-09 19:30:00,26.100000381469727
2018-01-09 20:30:00,26.209999084472656
2018-01-10 14:30:00,26.075000762939453
2018-01-10 15:30:00,26.190000534057617
2018-01-10 16:30:00,26.316600799560547
2018-01-10 17:30:00,26.332500457763672
2018-01-10 18:30:00,26.09000015258789
2018-01-10 19:30:00,26.094999313354492
2018-01-10 20:30:00,26.145000457763672
2018-01-11 14:30:00,26.399999618530273
2018-01-11 15:30:00,26.739999771118164
2018-01-11 16:30:00,26.780000686645508
2018-01-11 17:30:00,26.850000381469727
2018-01-11 18:30:00,26.719999313354492
