Datetime,TSLA
2018-01-12 20:30:00,336.2099914550781
2018-01-16 14:30:00,342.04998779296875
2018-01-16 15:30:00,340.45001220703125
2018-01-16 16:30:00,342.2550048828125
2018-01-16 17:30:00,340.0299987792969
2018-01-16 18:30:00,338.125
2018-01-16 19:30:00,338.6087951660156
2018-01-16 20:30:00,340.1099853515625
2018-01-17 14:30:00,343.2832946777344
2018-01-17 15:30:00,347.1700134277344
2018-01-17 16:30:00,345.82940673828125
2018-01-17 17:30:00,346.7799987792969
2018-01-17 18:30:00,346.4800109863281
2018-01-17 19:30:00,345.6600036621094
2018-01-17 20:30:00,346.9700012207031
2018-01-18 14:30:00,350.3900146484375
2018-01-18 15:30:00,351.2305908203125
2018-01-18 16:30:00,351.2847900390625
2018-01-18 17:30:00,349.8349914550781
2018-01-18 18:30:00,348.2749938964844
2018-01-18 19:30:00,347.3900146484375
2018-01-18 20:30:00,344.54998779296875
2018-01-19 14:30:00,344.0
2018-01-19 15:30:00,346.010009765625
2018-01-19 16:30:00,345.7099914550781
2018-01-19 17:30:00,346.0849914550781
2018-01-19 18:30:00,346.29998779296875
2018-01-19 19:30:00,349.3500061035156
2018-01-19 20:30:00,349.8800048828125
2018-01-22 14:30:00,355.4599914550781
2018-01-22 15:30:00,356.3299865722656
2018-01-22 16:30:00,356.1400146484375
2018-01-22 17:30:00,354.0
2018-01-22 18:30:00,352.6000061035156
2018-01-22 19:30:00,352.45001220703125
2018-01-22 20:30:00,351.6000061035156
2018-01-23 14:30:00,354.6221008300781
2018-01-23 15:30:00,354.6300048828125
2018-01-23 16:30:00,354.5255126953125
2018-01-23 17:30:00,353.0744934082031
2018-01-23 18:30:00,353.6000061035156
2018-01-23 19:30:00,352.54998779296875
2018-01-23 20:30:00,352.8900146484375
2018-01-24 14:30:00,350.239990234375
2018-01-24 15:30:00,347.48480224609375
2018-01-24 16:30:00,346.8399963378906
2018-01-24 17:30:00,344.6499938964844
2018-01-24 18:30:00,346.3999938964844
2018-01-24 19:30:00,346.2900085449219
2018-01-24 20:30:00,345.8999938964844
2018-01-25 14:30:00,344.989990234375
2018-01-25 15:30:00,347.2232971191406
2018-01-25 16:30:00,346.6697082519531
2018-01-25 17:30:00,344.97979736328125
2018-01-25 18:30:00,344.8334045410156
2018-01-25 19:30:00,339.45001220703125
2018-01-25 20:30:00,337.5
2018-01-26 14:30:00,340.29998779296875
2018-01-26 15:30:00,340.3999938964844
2018-01-26 16:30:00,339.434814453125
2018-01-26 17:30:00,339.84710693359375
2018-01-26 18:30:00,339.80999755859375
2018-01-26 19:30:00,342.7650146484375
2018-01-26 20:30:00,342.7900085449219
2018-01-29 14:30:00,342.7850036621094
2018-01-29 15:30:00,343.2300109863281
2018-01-29 16:30:00,344.989990234375
2018-01-29 17:30:00,347.3999938964844
2018-01-29 18:30:00,347.7650146484375
2018-01-29 19:30:00,348.9465026855469
2018-01-29 20:30:00,349.30999755859375
2018-01-30 14:30:00,346.0299987792969
2018-01-30 15:30:00,345.3999938964844
2018-01-30 16:30:00,346.94000244140625
2018-01-30 17:30:00,346.04998779296875
2018-01-30 18:30:00,347.1000061035156
2018-01-30 19:30:00,346.7099914550781
2018-01-30 20:30:00,345.69000244140625
2018-01-31 14:30:00,347.260009765625
2018-01-31 15:30:00,351.3599853515625
2018-01-31 16:30:00,355.5199890136719
2018-01-31 17:30:00,354.7099914550781
2018-01-31 18:30:00,353.6000061035156
2018-01-31 19:30:00,352.4200134277344
2018-01-31 20:30:00,354.4200134277344
2018-02-01 14:30:00,354.75
2018-02-01 15:30:00,353.7419128417969
2018-02-01 16:30:00,351.19000244140625
2018-02-01 17:30:00,352.30999755859375
2018-02-01 18:30:00,351.0
2018-02-01 19:30:00,351.17999267578125
2018-02-01 20:30:00,349.25
2018-02-02 14:30:00,346.29998779296875
2018-02-02 15:30:00,345.9800109863281
2018-02-02 16:30:00,346.5199890136719
2018-02-02 17:30:00,344.489990234375
2018-02-02 18:30:00,342.5
2018-02-02 19:30:00,342.7300109863281
2018-02-02 20:30:00,343.6400146484375
2018-02-05 14:30:00,342.79998779296875
2018-02-05 15:30:00,341.7099914550781
2018-02-05 16:30:00,340.9800109863281
2018-02-05 17:30:00,338.67498779296875
2018-02-05 18:30:00,339.3876037597656
2018-02-05 19:30:00,338.57000732421875
2018-02-05 20:30:00,333.1099853515625
2018-02-06 14:30:00,328.2156066894531
2018-02-06 15:30:00,330.5899963378906
2018-02-06 16:30:00,332.5924987792969
