Datetime,MU
2017-12-07 15:30:00,43.03499984741211
2017-12-07 16:30:00,42.89500045776367
2017-12-07 17:30:00,42.90999984741211
2017-12-07 18:30:00,42.70000076293945
2017-12-07 19:30:00,42.86000061035156
2017-12-07 20:30:00,43.189998626708984
2017-12-08 14:30:00,44.040000915527344
2017-12-08 15:30:00,44.03499984741211
2017-12-08 16:30:00,43.78099822998047
2017-12-08 17:30:00,43.57600021362305
2017-12-08 18:30:00,43.099998474121094
2017-12-08 19:30:00,43.16999816894531
2017-12-08 20:30:00,43.209999084472656
2017-12-11 14:30:00,42.974998474121094
2017-12-11 15:30:00,42.939998626708984
2017-12-11 16:30:00,42.81999969482422
2017-12-11 17:30:00,42.54999923706055
2017-12-11 18:30:00,42.81999969482422
2017-12-11 19:30:00,42.880001068115234
2017-12-11 20:30:00,43.0
2017-12-12 14:30:00,42.04999923706055
2017-12-12 15:30:00,42.5
2017-12-12 16:30:00,42.22999954223633
2017-12-12 17:30:00,42.099998474121094
2017-12-12 18:30:00,42.09000015258789
2017-12-12 19:30:00,42.0
2017-12-12 20:30:00,41.849998474121094
2017-12-13 14:30:00,42.5
2017-12-13 15:30:00,42.435001373291016
2017-12-13 16:30:00,42.310001373291016
2017-12-13 17:30:00,42.13999938964844
2017-12-13 18:30:00,42.09000015258789
2017-12-13 19:30:00,42.084999084472656
2017-12-13 20:30:00,42.040000915527344
2017-12-14 14:30:00,42.59000015258789
2017-12-14 15:30:00,42.52989959716797
2017-12-14 16:30:00,42.5
2017-12-14 17:30:00,42.47999954223633
2017-12-14 18:30:00,42.21070098876953
2017-12-14 19:30:00,42.2400016784668
2017-12-14 20:30:00,42.230098724365234
2017-12-15 14:30:00,42.209999084472656
2017-12-15 15:30:00,42.25
2017-12-15 16:30:00,42.39500045776367
2017-12-15 17:30:00,42.31999969482422
2017-12-15 18:30:00,42.44499969482422
2017-12-15 19:30:00,42.505001068115234
2017-12-15 20:30:00,42.38999938964844
2017-12-18 14:30:00,43.4900016784668
2017-12-18 15:30:00,43.470001220703125
2017-12-18 16:30:00,43.48500061035156
2017-12-18 17:30:00,43.5
2017-12-18 18:30:00,43.47999954223633
2017-12-18 19:30:00,43.63999938964844
2017-12-18 20:30:00,43.709999084472656
2017-12-19 14:30:00,43.869998931884766
2017-12-19 15:30:00,43.64500045776367
2017-12-19 16:30:00,43.459999084472656
2017-12-19 17:30:00,43.84000015258789
2017-12-19 18:30:00,43.8650016784668
2017-12-19 19:30:00,43.91999816894531
2017-12-19 20:30:00,43.94499969482422
2017-12-20 14:30:00,45.16999816894531
2017-12-20 15:30:00,45.494998931884766
2017-12-20 16:30:00,45.904998779296875
2017-12-20 17:30:00,45.97999954223633
2017-12-20 18:30:00,45.8650016784668
2017-12-20 19:30:00,45.86000061035156
2017-12-20 20:30:00,45.7400016784668
2017-12-21 14:30:00,44.739898681640625
2017-12-21 15:30:00,45.025001525878906
2017-12-21 16:30:00,44.880001068115234
2017-12-21 17:30:00,44.880001068115234
2017-12-21 18:30:00,44.630001068115234
2017-12-21 19:30:00,44.3849983215332
2017-12-21 20:30:00,44.43000030517578
2017-12-22 14:30:00,44.769901275634766
2017-12-22 15:30:00,44.56999969482422
2017-12-22 16:30:00,44.22999954223633
2017-12-22 17:30:00,44.20000076293945
2017-12-22 18:30:00,44.290000915527344
2017-12-22 19:30:00,44.17499923706055
2017-12-22 20:30:00,44.11000061035156
2017-12-26 14:30:00,42.334999084472656
2017-12-26 15:30:00,41.9900016784668
2017-12-26 16:30:00,42.150001525878906
2017-12-26 17:30:00,42.109500885009766
2017-12-26 18:30:00,42.25
2017-12-26 19:30:00,42.34000015258789
2017-12-26 20:30:00,42.2400016784668
2017-12-27 14:30:00,42.720001220703125
2017-12-27 15:30:00,42.70249938964844
2017-12-27 16:30:00,42.45000076293945
2017-12-27 17:30:00,42.43299865722656
2017-12-27 18:30:00,42.439998626708984
2017-12-27 19:30:00,42.400001525878906
2017-12-27 20:30:00,42.470001220703125
2017-12-28 14:30:00,42.59000015258789
2017-12-28 15:30:00,42.349998474121094
2017-12-28 16:30:00,42.310001373291016
2017-12-28 17:30:00,42.20500183105469
2017-12-28 18:30:00,42.025001525878906
2017-12-28 19:30:00,41.900001525878906
2017-12-28 20:30:00,41.810001373291016
2017-12-29 14:30:00,41.084999084472656
2017-12-29 15:30:00,41.05500030517578
2017-12-29 16:30:00,41.369998931884766
2017-12-29 17:30:00,41.67499923706055
2017-12-29 18:30:00,41.48500061035156
2017-12-29 19:30:00,41.31999969482422
2017-12-29 20:30:00,41.130001068115234
2018-01-02 14:30:00,42.529998779296875
2018-01-02 15:30:00,42.97999954223633
2018-01-02 16:30:00,43.01559829711914
2018-01-02 17:30:00,43.08000183105469
2018-01-02 18:30:00,43.27000045776367
2018-01-02 19:30:00,43.3838005065918
2018-01-02 20:30:00,43.65999984741211
2018-01-03 14:30:00,44.35419845581055
2018-01-03 15:30:00,44.900001525878906
2018-01-03 16:30:00,44.494998931884766
2018-01-03 17:30:00,44.644798278808594
2018-01-03 18:30:00,44.900001525878906
2018-01-03 19:30:00,44.83000183105469
2018-01-03 20:30:00,44.97999954223633
2018-01-04 14:30:00,45.810001373291016
2018-01-04 15:30:00,45.650001525878906
2018-01-04 16:30:00,46.26499938964844
2018-01-04 17:30:00,46.2765998840332
2018-01-04 18:30:00,46.560001373291016
2018-01-04 19:30:00,46.83000183105469
2018-01-04 20:30:00,46.869998931884766
2018-01-05 14:30:00,45.720001220703125
2018-01-05 15:30:00,46.040000915527344
2018-01-05 16:30:00,46.25
2018-01-05 17:30:00,46.380001068115234
2018-01-05 18:30:00,46.619998931884766
2018-01-05 19:30:00,45.9739990234375
2018-01-05 20:30:00,45.790000915527344
2018-01-08 14:30:00,45.84000015258789
2018-01-08 15:30:00,45.775299072265625
2018-01-08 16:30:00,45.7234001159668
2018-01-08 17:30:00,45.935001373291016
2018-01-08 18:30:00,45.88999938964844
2018-01-08 19:30:00,45.6432991027832
2018-01-08 20:30:00,45.529998779296875
2018-01-09 14:30:00,43.93000030517578
2018-01-09 15:30:00,43.869998931884766
2018-01-09 16:30:00,43.689998626708984
2018-01-09 17:30:00,43.58000183105469
2018-01-09 18:30:00,43.529998779296875
2018-01-09 19:30:00,43.154998779296875
2018-01-09 20:30:00,42.959999084472656
2018-01-10 14:30:00,42.25
2018-01-10 15:30:00,42.220001220703125
2018-01-10 16:30:00,42.779998779296875
2018-01-10 17:30:00,43.244998931884766
2018-01-10 18:30:00,42.72999954223633
2018-01-10 19:30:00,43.02000045776367
2018-01-10 20:30:00,43.29999923706055
2018-01-11 14:30:00,42.88010025024414
2018-01-11 15:30:00,42.7400016784668
2018-01-11 16:30:00,42.900001525878906
2018-01-11 17:30:00,42.7599983215332
2018-01-11 18:30:00,43.060001373291016
2018-01-11 19:30:00,42.79999923706055
2018-01-11 20:30:00,42.79999923706055
2018-01-12 14:30:00,43.310001373291016
2018-01-12 15:30:00,42.939998626708984
2018-01-12 16:30:00,42.939998626708984
2018-01-12 17:30:00,42.9900016784668
2018-01-12 18:30:00,42.97999954223633
2018-01-12 19:30:00,42.83000183105469
2018-01-12 20:30:00,42.79999923706055
2018-01-16 14:30:00,43.349998474121094
2018-01-16 15:30:00,43.63999938964844
2018-01-16 16:30:00,43.524200439453125
2018-01-16 17:30:00,43.43000030517578
2018-01-16 18:30:00,42.6349983215332
2018-01-16 19:30:00,42.970001220703125
2018-01-16 20:30:00,42.93000030517578
2018-01-17 14:30:00,43.11000061035156
2018-01-17 15:30:00,43.06999969482422
2018-01-17 16:30:00,43.390098571777344
2018-01-17 17:30:00,43.45000076293945
2018-01-17 18:30:00,43.64419937133789
2018-01-17 19:30:00,44.18000030517578
2018-01-17 20:30:00,44.25
2018-01-18 14:30:00,44.40999984741211
2018-01-18 15:30:00,44.15999984741211
2018-01-18 16:30:00,44.279998779296875
2018-01-18 17:30:00,44.140098571777344
2018-01-18 18:30:00,44.174198150634766
2018-01-18 19:30:00,44.01499938964844
2018-01-18 20:30:00,43.97999954223633
2018-01-19 14:30:00,43.060001373291016
2018-01-19 15:30:00,43.119998931884766
2018-01-19 16:30:00,42.84000015258789
2018-01-19 17:30:00,42.88999938964844
2018-01-19 18:30:00,42.875
2018-01-19 19:30:00,43.005001068115234
2018-01-19 20:30:00,42.72999954223633
2018-01-22 14:30:00,42.3650016784668
2018-01-22 15:30:00,42.38100051879883
2018-01-22 16:30:00,42.43000030517578
2018-01-22 17:30:00,42.599998474121094
2018-01-22 18:30:00,42.730098724365234
2018-01-22 19:30:00,42.64500045776367
2018-01-22 20:30:00,42.869998931884766
2018-01-23 14:30:00,43.154998779296875
2018-01-23 15:30:00,43.7599983215332
2018-01-23 16:30:00,43.73460006713867
2018-01-23 17:30:00,44.440101623535156
2018-01-23 18:30:00,44.029998779296875
2018-01-23 19:30:00,43.66999816894531
2018-01-23 20:30:00,43.939998626708984
2018-01-24 14:30:00,43.86000061035156
2018-01-24 15:30:00,43.220001220703125
2018-01-24 16:30:00,43.13999938964844
2018-01-24 17:30:00,43.040000915527344
2018-01-24 18:30:00,43.314998626708984
2018-01-24 19:30:00,43.11000061035156
2018-01-24 20:30:00,43.08000183105469
2018-01-25 14:30:00,43.65999984741211
2018-01-25 15:30:00,43.599998474121094
2018-01-25 16:30:00,43.70989990234375
2018-01-25 17:30:00,43.375
2018-01-25 18:30:00,43.38999938964844
2018-01-25 19:30:00,43.08620071411133
2018-01-25 20:30:00,43.0099983215332
2018-01-26 14:30:00,43.43000030517578
2018-01-26 15:30:00,43.310001373291016
2018-01-26 16:30:00,43.22999954223633
2018-01-26 17:30:00,43.07830047607422
2018-01-26 18:30:00,43.15999984741211
2018-01-26 19:30:00,43.43000030517578
2018-01-26 20:30:00,43.650001525878906
2018-01-29 14:30:00,43.040000915527344
2018-01-29 15:30:00,42.68000030517578
2018-01-29 16:30:00,42.834999084472656
2018-01-29 17:30:00,43.0099983215332
2018-01-29 18:30:00,42.97999954223633
2018-01-29 19:30:00,42.970001220703125
2018-01-29 20:30:00,43.279998779296875
2018-01-30 14:30:00,42.18000030517578
2018-01-30 15:30:00,41.970001220703125
2018-01-30 16:30:00,41.720001220703125
2018-01-30 17:30:00,41.582000732421875
2018-01-30 18:30:00,41.897499084472656
2018-01-30 19:30:00,41.66849899291992
2018-01-30 20:30:00,41.65999984741211
2018-01-31 14:30:00,43.630001068115234
2018-01-31 15:30:00,43.25
2018-01-31 16:30:00,43.2400016784668
2018-01-31 17:30:00,43.55929946899414
2018-01-31 18:30:00,43.83000183105469
2018-01-31 19:30:00,43.714599609375
2018-01-31 20:30:00,43.720001220703125
2018-02-01 14:30:00,43.68000030517578
2018-02-01 15:30:00,43.380001068115234
2018-02-01 16:30:00,43.130001068115234
2018-02-01 17:30:00,43.0547981262207
2018-02-01 18:30:00,42.720001220703125
2018-02-01 19:30:00,42.279998779296875
2018-02-01 20:30:00,42.47999954223633
2018-02-02 14:30:00,41.04999923706055
2018-02-02 15:30:00,41.310001373291016
2018-02-02 16:30:00,41.764198303222656
2018-02-02 17:30:00,41.4900016784668
2018-02-02 18:30:00,41.119998931884766
2018-02-02 19:30:00,40.97999954223633
2018-02-02 20:30:00,40.810001373291016
2018-02-05 14:30:00,41.47999954223633
2018-02-05 15:30:00,41.0099983215332
2018-02-05 16:30:00,40.7599983215332
2018-02-05 17:30:00,40.619998931884766
2018-02-05 18:30:00,40.58000183105469
2018-02-05 19:30:00,40.380001068115234
2018-02-05 20:30:00,39.400001525878906
2018-02-06 14:30:00,41.810001373291016
2018-02-06 15:30:00,41.630001068115234
2018-02-06 16:30:00,42.59000015258789
2018-02-06 17:30:00,42.75
2018-02-06 18:30:00,42.5
2018-02-06 19:30:00,43.72999954223633
2018-02-06 20:30:00,43.85499954223633
2018-02-07 14:30:00,42.7400016784668
2018-02-07 15:30:00,42.90999984741211
2018-02-07 16:30:00,42.53889846801758
2018-02-07 17:30:00,42.02149963378906
2018-02-07 18:30:00,42.56999969482422
2018-02-07 19:30:00,42.40999984741211
2018-02-07 20:30:00,42.0099983215332
2018-02-08 14:30:00,42.060001373291016
2018-02-08 15:30:00,40.970001220703125
2018-02-08 16:30:00,41.040000915527344
2018-02-08 17:30:00,40.65999984741211
2018-02-08 18:30:00,40.880001068115234
2018-02-08 19:30:00,40.562801361083984
2018-02-08 20:30:00,40.0099983215332
2018-02-09 14:30:00,40.14860153198242
2018-02-09 15:30:00,39.279998779296875
2018-02-09 16:30:00,38.099998474121094
2018-02-09 17:30:00,38.63999938964844
2018-02-09 18:30:00,39.7400016784668
2018-02-09 19:30:00,40.0
2018-02-09 20:30:00,40.369998931884766
2018-02-12 14:30:00,41.04999923706055
2018-02-12 15:30:00,41.654998779296875
2018-02-12 16:30:00,41.81990051269531
2018-02-12 17:30:00,41.83000183105469
2018-02-12 18:30:00,41.97999954223633
2018-02-12 19:30:00,42.36000061035156
2018-02-12 20:30:00,42.189998626708984
2018-02-13 14:30:00,42.459999084472656
2018-02-13 15:30:00,42.57500076293945
2018-02-13 16:30:00,42.737998962402344
2018-02-13 17:30:00,42.720001220703125
2018-02-13 18:30:00,42.70000076293945
2018-02-13 19:30:00,42.6150016784668
2018-02-13 20:30:00,42.630001068115234
2018-02-14 14:30:00,42.97999954223633
2018-02-14 15:30:00,42.970001220703125
2018-02-14 16:30:00,43.02000045776367
2018-02-14 17:30:00,43.310001373291016
2018-02-14 18:30:00,43.36000061035156
2018-02-14 19:30:00,43.54999923706055
2018-02-14 20:30:00,43.43000030517578
2018-02-15 14:30:00,43.40999984741211
2018-02-15 15:30:00,43.099998474121094
2018-02-15 16:30:00,43.23500061035156
2018-02-15 17:30:00,43.18000030517578
2018-02-15 18:30:00,43.16999816894531
2018-02-15 19:30:00,43.34000015258789
2018-02-15 20:30:00,43.5
2018-02-16 14:30:00,44.0099983215332
2018-02-16 15:30:00,44.48500061035156
2018-02-16 16:30:00,44.88999938964844
2018-02-16 17:30:00,44.5
2018-02-16 18:30:00,44.380001068115234
2018-02-16 19:30:00,44.60580062866211
2018-02-16 20:30:00,44.209999084472656
2018-02-20 14:30:00,44.90999984741211
2018-02-20 15:30:00,45.08000183105469
2018-02-20 16:30:00,45.119998931884766
2018-02-20 17:30:00,44.90999984741211
2018-02-20 18:30:00,45.029998779296875
2018-02-20 19:30:00,44.68000030517578
2018-02-20 20:30:00,44.900001525878906
2018-02-21 14:30:00,45.209999084472656
2018-02-21 15:30:00,45.22999954223633
2018-02-21 16:30:00,45.09510040283203
2018-02-21 17:30:00,45.16999816894531
2018-02-21 18:30:00,45.400001525878906
2018-02-21 19:30:00,45.095001220703125
2018-02-21 20:30:00,44.540000915527344
2018-02-22 14:30:00,44.38999938964844
2018-02-22 15:30:00,44.65999984741211
2018-02-22 16:30:00,44.599998474121094
2018-02-22 17:30:00,44.5099983215332
2018-02-22 18:30:00,44.43790054321289
2018-02-22 19:30:00,44.220001220703125
2018-02-22 20:30:00,44.22010040283203
2018-02-23 14:30:00,46.02000045776367
2018-02-23 15:30:00,46.20500183105469
2018-02-23 16:30:00,46.31999969482422
2018-02-23 17:30:00,46.599998474121094
2018-02-23 18:30:00,46.61000061035156
2018-02-23 19:30:00,46.720001220703125
2018-02-23 20:30:00,46.529998779296875
2018-02-26 14:30:00,47.435001373291016
2018-02-26 15:30:00,47.595001220703125
2018-02-26 16:30:00,48.084999084472656
2018-02-26 17:30:00,47.849998474121094
2018-02-26 18:30:00,47.901100158691406
2018-02-26 19:30:00,48.01499938964844
2018-02-26 20:30:00,47.9900016784668
2018-02-27 14:30:00,48.41999816894531
2018-02-27 15:30:00,48.30500030517578
2018-02-27 16:30:00,48.25
2018-02-27 17:30:00,48.75
2018-02-27 18:30:00,48.86000061035156
2018-02-27 19:30:00,48.720001220703125
2018-02-27 20:30:00,48.59000015258789
2018-02-28 14:30:00,49.03499984741211
2018-02-28 15:30:00,49.13990020751953
2018-02-28 16:30:00,49.111000061035156
2018-02-28 17:30:00,49.2599983215332
2018-02-28 18:30:00,49.334999084472656
2018-02-28 19:30:00,49.25
2018-02-28 20:30:00,48.79999923706055
2018-03-01 14:30:00,48.34000015258789
2018-03-01 15:30:00,48.369998931884766
2018-03-01 16:30:00,48.31999969482422
2018-03-01 17:30:00,48.22999954223633
2018-03-01 18:30:00,47.47999954223633
2018-03-01 19:30:00,47.68000030517578
2018-03-01 20:30:00,47.61000061035156
2018-03-02 14:30:00,47.41999816894531
2018-03-02 15:30:00,48.02000045776367
2018-03-02 16:30:00,48.790000915527344
2018-03-02 17:30:00,48.58000183105469
2018-03-02 18:30:00,48.810001373291016
2018-03-02 19:30:00,48.849998474121094
2018-03-02 20:30:00,49.11000061035156
2018-03-05 14:30:00,50.849998474121094
2018-03-05 15:30:00,51.18000030517578
2018-03-05 16:30:00,51.45000076293945
2018-03-05 17:30:00,51.77000045776367
2018-03-05 18:30:00,51.779998779296875
2018-03-05 19:30:00,52.2599983215332
2018-03-05 20:30:00,52.04999923706055
2018-03-06 14:30:00,54.310001373291016
2018-03-06 15:30:00,53.65999984741211
2018-03-06 16:30:00,54.09000015258789
2018-03-06 17:30:00,54.290000915527344
2018-03-06 18:30:00,53.90999984741211
2018-03-06 19:30:00,53.869998931884766
2018-03-06 20:30:00,53.75
2018-03-07 14:30:00,54.44499969482422
2018-03-07 15:30:00,54.029998779296875
2018-03-07 16:30:00,53.52009963989258
2018-03-07 17:30:00,53.99319839477539
2018-03-07 18:30:00,54.06999969482422
2018-03-07 19:30:00,54.08000183105469
2018-03-07 20:30:00,53.96989822387695
2018-03-08 14:30:00,54.844398498535156
2018-03-08 15:30:00,55.29499816894531
2018-03-08 16:30:00,55.28499984741211
2018-03-08 17:30:00,54.95100021362305
2018-03-08 18:30:00,54.939998626708984
2018-03-08 19:30:00,55.150001525878906
2018-03-08 20:30:00,55.22990036010742
2018-03-09 14:30:00,55.25
2018-03-09 15:30:00,54.70500183105469
2018-03-09 16:30:00,53.93000030517578
2018-03-09 17:30:00,53.845001220703125
2018-03-09 18:30:00,54.189998626708984
2018-03-09 19:30:00,54.23590087890625
2018-03-09 20:30:00,54.58000183105469
2018-03-12 13:30:00,58.779998779296875
2018-03-12 14:30:00,58.959999084472656
2018-03-12 15:30:00,60.159000396728516
2018-03-12 16:30:00,60.814998626708984
2018-03-12 17:30:00,60.174800872802734
2018-03-12 18:30:00,59.880001068115234
2018-03-12 19:30:00,59.36000061035156
2018-03-13 13:30:00,61.85499954223633
2018-03-13 14:30:00,60.15999984741211
2018-03-13 15:30:00,60.81999969482422
2018-03-13 16:30:00,61.269901275634766
2018-03-13 17:30:00,60.10100173950195
2018-03-13 18:30:00,59.099998474121094
2018-03-13 19:30:00,59.41999816894531
2018-03-14 13:30:00,59.33000183105469
2018-03-14 14:30:00,59.04999923706055
2018-03-14 15:30:00,58.93450164794922
2018-03-14 16:30:00,59.52000045776367
2018-03-14 17:30:00,59.86000061035156
2018-03-14 18:30:00,59.349998474121094
2018-03-14 19:30:00,59.77000045776367
2018-03-15 13:30:00,59.33000183105469
2018-03-15 14:30:00,59.283599853515625
2018-03-15 15:30:00,58.790000915527344
2018-03-15 16:30:00,58.70000076293945
2018-03-15 17:30:00,58.463401794433594
2018-03-15 18:30:00,58.869998931884766
2018-03-15 19:30:00,58.81999969482422
2018-03-16 13:30:00,60.04999923706055
2018-03-16 14:30:00,59.97999954223633
2018-03-16 15:30:00,59.97990036010742
2018-03-16 16:30:00,59.90999984741211
2018-03-16 17:30:00,60.20000076293945
2018-03-16 18:30:00,60.540000915527344
2018-03-16 19:30:00,60.58000183105469
2018-03-19 13:30:00,60.39500045776367
2018-03-19 14:30:00,59.656700134277344
2018-03-19 15:30:00,59.34000015258789
2018-03-19 16:30:00,59.04999923706055
2018-03-19 17:30:00,59.61000061035156
2018-03-19 18:30:00,59.61000061035156
2018-03-19 19:30:00,60.130001068115234
2018-03-20 13:30:00,60.869998931884766
2018-03-20 14:30:00,60.72999954223633
2018-03-20 15:30:00,60.880001068115234
2018-03-20 16:30:00,61.11000061035156
2018-03-20 17:30:00,61.029998779296875
2018-03-20 18:30:00,61.140098571777344
2018-03-20 19:30:00,61.13999938964844
2018-03-21 13:30:00,61.329898834228516
2018-03-21 14:30:00,60.86000061035156
2018-03-21 15:30:00,60.97999954223633
2018-03-21 16:30:00,60.974998474121094
2018-03-21 17:30:00,61.130001068115234
2018-03-21 18:30:00,61.08610153198242
2018-03-21 19:30:00,61.060001373291016
2018-03-22 13:30:00,59.74250030517578
2018-03-22 14:30:00,58.72999954223633
2018-03-22 15:30:00,59.349998474121094
2018-03-22 16:30:00,59.27000045776367
2018-03-22 17:30:00,59.310001373291016
2018-03-22 18:30:00,59.35499954223633
2018-03-22 19:30:00,58.970001220703125
2018-03-23 13:30:00,55.939998626708984
2018-03-23 14:30:00,55.209999084472656
2018-03-23 15:30:00,55.3650016784668
2018-03-23 16:30:00,54.972999572753906
2018-03-23 17:30:00,54.689998626708984
2018-03-23 18:30:00,54.55120086669922
2018-03-23 19:30:00,54.22999954223633
2018-03-26 13:30:00,54.459999084472656
2018-03-26 14:30:00,53.7599983215332
2018-03-26 15:30:00,53.81999969482422
2018-03-26 16:30:00,54.189998626708984
2018-03-26 17:30:00,54.52000045776367
2018-03-26 18:30:00,54.929901123046875
2018-03-26 19:30:00,55.560001373291016
2018-03-27 13:30:00,54.7599983215332
