Datetime,BBBY
2018-02-16 16:30:00,23.024999618530273
2018-02-16 17:30:00,22.81999969482422
2018-02-16 18:30:00,22.850000381469727
2018-02-16 19:30:00,22.93000030517578
2018-02-16 20:30:00,22.899999618530273
2018-02-20 14:30:00,22.530000686645508
2018-02-20 15:30:00,22.68000030517578
2018-02-20 16:30:00,22.610000610351562
2018-02-20 17:30:00,22.360000610351562
2018-02-20 18:30:00,22.219999313354492
2018-02-20 19:30:00,22.09000015258789
2018-02-20 20:30:00,22.0625
2018-02-21 14:30:00,22.18000030517578
2018-02-21 15:30:00,22.190000534057617
2018-02-21 16:30:00,22.25
2018-02-21 17:30:00,22.354999542236328
2018-02-21 18:30:00,22.479999542236328
2018-02-21 19:30:00,22.3799991607666
2018-02-21 20:30:00,22.200000762939453
2018-02-22 14:30:00,21.8799991607666
2018-02-22 15:30:00,21.829999923706055
2018-02-22 16:30:00,21.7549991607666
2018-02-22 17:30:00,21.489999771118164
2018-02-22 18:30:00,21.670000076293945
2018-02-22 19:30:00,21.614999771118164
2018-02-22 20:30:00,21.639999389648438
2018-02-23 14:30:00,21.63629913330078
2018-02-23 15:30:00,21.75
2018-02-23 16:30:00,21.829999923706055
2018-02-23 17:30:00,21.799999237060547
2018-02-23 18:30:00,21.9064998626709
2018-02-23 19:30:00,21.875
2018-02-23 20:30:00,21.979999542236328
2018-02-26 14:30:00,21.56999969482422
2018-02-26 15:30:00,21.6299991607666
2018-02-26 16:30:00,21.84000015258789
2018-02-26 17:30:00,21.809999465942383
2018-02-26 18:30:00,21.796600341796875
2018-02-26 19:30:00,21.795000076293945
2018-02-26 20:30:00,21.700000762939453
2018-02-27 14:30:00,22.09000015258789
2018-02-27 15:30:00,21.56999969482422
2018-02-27 16:30:00,21.610000610351562
2018-02-27 17:30:00,21.639999389648438
2018-02-27 18:30:00,21.579999923706055
2018-02-27 19:30:00,21.450000762939453
2018-02-27 20:30:00,21.350000381469727
2018-02-28 14:30:00,21.405000686645508
2018-02-28 15:30:00,21.270000457763672
2018-02-28 16:30:00,21.540000915527344
2018-02-28 17:30:00,21.5
2018-02-28 18:30:00,21.479999542236328
2018-02-28 19:30:00,21.360000610351562
2018-02-28 20:30:00,21.440000534057617
2018-03-01 14:30:00,21.25
2018-03-01 15:30:00,21.239999771118164
2018-03-01 16:30:00,21.229999542236328
2018-03-01 17:30:00,20.989999771118164
2018-03-01 18:30:00,20.8700008392334
2018-03-01 19:30:00,21.0
2018-03-01 20:30:00,21.06999969482422
2018-03-02 14:30:00,21.049999237060547
2018-03-02 15:30:00,21.190000534057617
2018-03-02 16:30:00,21.56999969482422
2018-03-02 17:30:00,21.579999923706055
2018-03-02 18:30:00,21.665000915527344
2018-03-02 19:30:00,21.739999771118164
2018-03-02 20:30:00,21.834999084472656
2018-03-05 14:30:00,21.850000381469727
2018-03-05 15:30:00,22.329999923706055
2018-03-05 16:30:00,21.889999389648438
2018-03-05 17:30:00,21.979999542236328
2018-03-05 18:30:00,22.084999084472656
2018-03-05 19:30:00,21.889999389648438
2018-03-05 20:30:00,21.93000030517578
2018-03-06 14:30:00,21.959999084472656
2018-03-06 15:30:00,22.024999618530273
2018-03-06 16:30:00,22.270000457763672
2018-03-06 17:30:00,22.347000122070312
2018-03-06 18:30:00,22.415000915527344
2018-03-06 19:30:00,22.420000076293945
2018-03-06 20:30:00,22.40999984741211
2018-03-07 14:30:00,22.459999084472656
2018-03-07 15:30:00,22.299999237060547
2018-03-07 16:30:00,22.15999984741211
2018-03-07 17:30:00,21.950000762939453
2018-03-07 18:30:00,21.929000854492188
2018-03-07 19:30:00,21.93000030517578
2018-03-07 20:30:00,21.8799991607666
2018-03-08 14:30:00,21.94499969482422
2018-03-08 15:30:00,21.864999771118164
2018-03-08 16:30:00,21.809999465942383
2018-03-08 17:30:00,21.8799991607666
2018-03-08 18:30:00,21.7549991607666
2018-03-08 19:30:00,21.739999771118164
2018-03-08 20:30:00,21.75
2018-03-09 14:30:00,22.184999465942383
2018-03-09 15:30:00,22.389999389648438
2018-03-09 16:30:00,22.524999618530273
2018-03-09 17:30:00,22.530000686645508
2018-03-09 18:30:00,22.43000030517578
2018-03-09 19:30:00,22.43000030517578
2018-03-09 20:30:00,22.469999313354492
2018-03-12 13:30:00,23.190000534057617
2018-03-12 14:30:00,22.600000381469727
2018-03-12 15:30:00,22.790000915527344
2018-03-12 16:30:00,22.579999923706055
2018-03-12 17:30:00,22.600000381469727
2018-03-12 18:30:00,22.709999084472656
2018-03-12 19:30:00,22.68000030517578
2018-03-13 13:30:00,22.690000534057617
2018-03-13 14:30:00,22.530000686645508
2018-03-13 15:30:00,22.698400497436523
2018-03-13 16:30:00,22.68000030517578
2018-03-13 17:30:00,22.684999465942383
2018-03-13 18:30:00,22.579999923706055
2018-03-13 19:30:00,22.489999771118164
2018-03-14 13:30:00,22.34000015258789
2018-03-14 14:30:00,22.1299991607666
2018-03-14 15:30:00,22.149999618530273
2018-03-14 16:30:00,22.229999542236328
2018-03-14 17:30:00,22.34000015258789
2018-03-14 18:30:00,22.420000076293945
2018-03-14 19:30:00,22.329999923706055
2018-03-15 13:30:00,22.15999984741211
2018-03-15 14:30:00,22.219999313354492
2018-03-15 15:30:00,22.06999969482422
2018-03-15 16:30:00,22.030000686645508
2018-03-15 17:30:00,22.030000686645508
