Datetime,CTSH
2017-12-04 17:30:00,70.9800033569336
2017-12-04 18:30:00,71.04000091552734
2017-12-04 19:30:00,70.98999786376953
2017-12-04 20:30:00,70.31999969482422
2017-12-05 14:30:00,70.58000183105469
2017-12-05 15:30:00,71.20999908447266
2017-12-05 16:30:00,70.81500244140625
2017-12-05 17:30:00,70.81500244140625
2017-12-05 18:30:00,70.47000122070312
2017-12-05 19:30:00,70.41999816894531
2017-12-05 20:30:00,70.43000030517578
2017-12-06 14:30:00,70.58999633789062
2017-12-06 15:30:00,70.66500091552734
2017-12-06 16:30:00,70.36000061035156
2017-12-06 17:30:00,70.4749984741211
2017-12-06 18:30:00,70.80999755859375
2017-12-06 19:30:00,71.0199966430664
2017-12-06 20:30:00,71.5
2017-12-07 14:30:00,71.5199966430664
2017-12-07 15:30:00,71.19000244140625
2017-12-07 16:30:00,71.43000030517578
2017-12-07 17:30:00,71.44499969482422
2017-12-07 18:30:00,71.31999969482422
2017-12-07 19:30:00,71.45999908447266
2017-12-07 20:30:00,71.62000274658203
2017-12-08 14:30:00,71.80000305175781
2017-12-08 15:30:00,71.87999725341797
2017-12-08 16:30:00,71.98100280761719
2017-12-08 17:30:00,71.86000061035156
2017-12-08 18:30:00,71.5
2017-12-08 19:30:00,71.83999633789062
2017-12-08 20:30:00,71.80999755859375
2017-12-11 14:30:00,71.68000030517578
2017-12-11 15:30:00,71.63999938964844
2017-12-11 16:30:00,71.7699966430664
2017-12-11 17:30:00,71.375
2017-12-11 18:30:00,71.33000183105469
2017-12-11 19:30:00,71.44999694824219
2017-12-11 20:30:00,71.55999755859375
2017-12-12 14:30:00,71.5199966430664
2017-12-12 15:30:00,71.87000274658203
2017-12-12 16:30:00,71.94999694824219
2017-12-12 17:30:00,71.94999694824219
2017-12-12 18:30:00,71.80000305175781
2017-12-12 19:30:00,71.57749938964844
2017-12-12 20:30:00,71.44999694824219
2017-12-13 14:30:00,71.69000244140625
2017-12-13 15:30:00,71.6500015258789
2017-12-13 16:30:00,71.4000015258789
2017-12-13 17:30:00,71.20999908447266
2017-12-13 18:30:00,71.12999725341797
2017-12-13 19:30:00,71.33000183105469
2017-12-13 20:30:00,71.18000030517578
2017-12-14 14:30:00,72.05000305175781
2017-12-14 15:30:00,71.91999816894531
2017-12-14 16:30:00,71.94000244140625
2017-12-14 17:30:00,71.98999786376953
2017-12-14 18:30:00,71.8499984741211
2017-12-14 19:30:00,71.7699966430664
2017-12-14 20:30:00,71.80000305175781
2017-12-15 14:30:00,71.93000030517578
2017-12-15 15:30:00,71.93000030517578
2017-12-15 16:30:00,71.86000061035156
2017-12-15 17:30:00,71.97000122070312
2017-12-15 18:30:00,72.11000061035156
2017-12-15 19:30:00,72.25499725341797
2017-12-15 20:30:00,71.99500274658203
2017-12-18 14:30:00,71.79000091552734
2017-12-18 15:30:00,71.93000030517578
2017-12-18 16:30:00,72.05999755859375
2017-12-18 17:30:00,71.87000274658203
2017-12-18 18:30:00,71.93000030517578
2017-12-18 19:30:00,71.77999877929688
2017-12-18 20:30:00,71.86900329589844
2017-12-19 14:30:00,71.68000030517578
2017-12-19 15:30:00,71.61000061035156
2017-12-19 16:30:00,71.77999877929688
2017-12-19 17:30:00,72.08999633789062
2017-12-19 18:30:00,72.41999816894531
2017-12-19 19:30:00,72.0199966430664
2017-12-19 20:30:00,71.91999816894531
2017-12-20 14:30:00,72.3499984741211
2017-12-20 15:30:00,72.4447021484375
2017-12-20 16:30:00,72.52999877929688
2017-12-20 17:30:00,72.58000183105469
2017-12-20 18:30:00,72.58000183105469
2017-12-20 19:30:00,72.66000366210938
2017-12-20 20:30:00,72.70999908447266
2017-12-21 14:30:00,73.26000213623047
2017-12-21 15:30:00,73.19000244140625
2017-12-21 16:30:00,73.08999633789062
2017-12-21 17:30:00,73.12999725341797
2017-12-21 18:30:00,72.66999816894531
2017-12-21 19:30:00,72.53500366210938
2017-12-21 20:30:00,72.44000244140625
2017-12-22 14:30:00,72.17500305175781
2017-12-22 15:30:00,72.12000274658203
2017-12-22 16:30:00,72.0999984741211
2017-12-22 17:30:00,71.98999786376953
2017-12-22 18:30:00,71.95999908447266
2017-12-22 19:30:00,71.69999694824219
2017-12-22 20:30:00,71.72000122070312
2017-12-26 14:30:00,71.5199966430664
2017-12-26 15:30:00,71.46009826660156
2017-12-26 16:30:00,71.48470306396484
2017-12-26 17:30:00,71.44999694824219
2017-12-26 18:30:00,71.44000244140625
2017-12-26 19:30:00,71.29000091552734
2017-12-26 20:30:00,71.23999786376953
2017-12-27 14:30:00,71.33000183105469
2017-12-27 15:30:00,71.37000274658203
2017-12-27 16:30:00,71.27999877929688
2017-12-27 17:30:00,71.19999694824219
2017-12-27 18:30:00,71.19999694824219
2017-12-27 19:30:00,71.18000030517578
2017-12-27 20:30:00,71.19000244140625
2017-12-28 14:30:00,71.0199966430664
2017-12-28 15:30:00,71.2249984741211
2017-12-28 16:30:00,71.125
2017-12-28 17:30:00,71.12000274658203
2017-12-28 18:30:00,71.1500015258789
2017-12-28 19:30:00,71.2300033569336
2017-12-28 20:30:00,71.37999725341797
2017-12-29 14:30:00,71.33000183105469
2017-12-29 15:30:00,71.2300033569336
2017-12-29 16:30:00,71.16999816894531
2017-12-29 17:30:00,71.3499984741211
2017-12-29 18:30:00,71.2300033569336
2017-12-29 19:30:00,71.37999725341797
2017-12-29 20:30:00,71.04000091552734
2018-01-02 14:30:00,71.19000244140625
2018-01-02 15:30:00,70.9800033569336
2018-01-02 16:30:00,70.80999755859375
2018-01-02 17:30:00,70.91999816894531
2018-01-02 18:30:00,71.0999984741211
2018-01-02 19:30:00,70.94380187988281
2018-01-02 20:30:00,70.94999694824219
2018-01-03 14:30:00,71.33999633789062
2018-01-03 15:30:00,71.55000305175781
2018-01-03 16:30:00,71.47000122070312
2018-01-03 17:30:00,71.43000030517578
2018-01-03 18:30:00,71.63999938964844
2018-01-03 19:30:00,71.66500091552734
2018-01-03 20:30:00,71.54000091552734
2018-01-04 14:30:00,72.69999694824219
2018-01-04 15:30:00,72.77999877929688
2018-01-04 16:30:00,72.7300033569336
2018-01-04 17:30:00,72.80500030517578
2018-01-04 18:30:00,72.81999969482422
2018-01-04 19:30:00,72.93000030517578
2018-01-04 20:30:00,72.69000244140625
2018-01-05 14:30:00,73.16000366210938
2018-01-05 15:30:00,73.125
2018-01-05 16:30:00,73.1050033569336
2018-01-05 17:30:00,73.0999984741211
2018-01-05 18:30:00,73.05999755859375
2018-01-05 19:30:00,73.13999938964844
2018-01-05 20:30:00,73.2699966430664
2018-01-08 14:30:00,73.41999816894531
2018-01-08 15:30:00,73.27999877929688
2018-01-08 16:30:00,73.4000015258789
2018-01-08 17:30:00,73.31999969482422
2018-01-08 18:30:00,73.30999755859375
2018-01-08 19:30:00,73.37000274658203
2018-01-08 20:30:00,73.37000274658203
2018-01-09 14:30:00,73.54000091552734
2018-01-09 15:30:00,73.5999984741211
2018-01-09 16:30:00,73.33000183105469
2018-01-09 17:30:00,73.4000015258789
2018-01-09 18:30:00,73.23999786376953
2018-01-09 19:30:00,73.31500244140625
2018-01-09 20:30:00,73.45999908447266
2018-01-10 14:30:00,73.41000366210938
2018-01-10 15:30:00,73.4800033569336
2018-01-10 16:30:00,73.58000183105469
2018-01-10 17:30:00,73.55999755859375
2018-01-10 18:30:00,73.52999877929688
2018-01-10 19:30:00,73.95999908447266
2018-01-10 20:30:00,73.97000122070312
2018-01-11 14:30:00,73.73999786376953
2018-01-11 15:30:00,73.81999969482422
2018-01-11 16:30:00,73.94999694824219
2018-01-11 17:30:00,73.94999694824219
2018-01-11 18:30:00,73.77999877929688
2018-01-11 19:30:00,73.97000122070312
2018-01-11 20:30:00,73.98999786376953
2018-01-12 14:30:00,74.25
2018-01-12 15:30:00,74.37999725341797
2018-01-12 16:30:00,74.6500015258789
2018-01-12 17:30:00,74.61019897460938
2018-01-12 18:30:00,74.58499908447266
2018-01-12 19:30:00,74.3499984741211
2018-01-12 20:30:00,74.51000213623047
2018-01-16 14:30:00,75.48049926757812
2018-01-16 15:30:00,74.87000274658203
2018-01-16 16:30:00,74.80999755859375
2018-01-16 17:30:00,74.80000305175781
2018-01-16 18:30:00,74.81999969482422
2018-01-16 19:30:00,74.87000274658203
2018-01-16 20:30:00,74.7300033569336
2018-01-17 14:30:00,75.38999938964844
2018-01-17 15:30:00,75.56999969482422
2018-01-17 16:30:00,75.77999877929688
2018-01-17 17:30:00,75.77999877929688
2018-01-17 18:30:00,75.74500274658203
2018-01-17 19:30:00,75.83000183105469
2018-01-17 20:30:00,75.83999633789062
2018-01-18 14:30:00,76.30000305175781
2018-01-18 15:30:00,76.27999877929688
2018-01-18 16:30:00,76.36000061035156
2018-01-18 17:30:00,76.5199966430664
2018-01-18 18:30:00,76.76000213623047
2018-01-18 19:30:00,76.88999938964844
2018-01-18 20:30:00,76.76000213623047
2018-01-19 14:30:00,77.02999877929688
2018-01-19 15:30:00,77.06999969482422
2018-01-19 16:30:00,77.11000061035156
2018-01-19 17:30:00,76.98500061035156
2018-01-19 18:30:00,77.02999877929688
2018-01-19 19:30:00,77.19999694824219
2018-01-19 20:30:00,77.29000091552734
2018-01-22 14:30:00,77.87000274658203
2018-01-22 15:30:00,77.83999633789062
2018-01-22 16:30:00,78.23999786376953
2018-01-22 17:30:00,78.2699966430664
2018-01-22 18:30:00,78.0999984741211
2018-01-22 19:30:00,77.8499984741211
2018-01-22 20:30:00,77.97000122070312
2018-01-23 14:30:00,78.19999694824219
2018-01-23 15:30:00,78.54000091552734
2018-01-23 16:30:00,78.26000213623047
2018-01-23 17:30:00,78.25070190429688
2018-01-23 18:30:00,78.32990264892578
2018-01-23 19:30:00,78.41500091552734
2018-01-23 20:30:00,78.2699966430664
2018-01-24 14:30:00,78.63999938964844
2018-01-24 15:30:00,78.41000366210938
2018-01-24 16:30:00,78.25
2018-01-24 17:30:00,78.33000183105469
2018-01-24 18:30:00,78.5199966430664
2018-01-24 19:30:00,78.57990264892578
