Datetime,FISV
2017-12-04 18:30:00,66.23500061035156
2017-12-04 19:30:00,66.22000122070312
2017-12-04 20:30:00,66.1449966430664
2017-12-05 14:30:00,65.77310180664062
2017-12-05 15:30:00,65.73500061035156
2017-12-05 16:30:00,65.71499633789062
2017-12-05 17:30:00,65.54499816894531
2017-12-05 18:30:00,65.5
2017-12-05 19:30:00,65.53500366210938
2017-12-05 20:30:00,65.44000244140625
2017-12-06 14:30:00,65.37000274658203
2017-12-06 15:30:00,65.11000061035156
2017-12-06 16:30:00,65.20500183105469
2017-12-06 17:30:00,65.23999786376953
2017-12-06 18:30:00,65.38500213623047
2017-12-06 19:30:00,65.23500061035156
2017-12-06 20:30:00,65.31500244140625
2017-12-07 14:30:00,65.24500274658203
2017-12-07 15:30:00,65.57250213623047
2017-12-07 16:30:00,65.41999816894531
2017-12-07 17:30:00,65.48500061035156
2017-12-07 18:30:00,65.47380065917969
2017-12-07 19:30:00,65.62999725341797
2017-12-07 20:30:00,65.59500122070312
2017-12-08 14:30:00,65.80500030517578
2017-12-08 15:30:00,65.78250122070312
2017-12-08 16:30:00,66.03500366210938
2017-12-08 17:30:00,65.9800033569336
2017-12-08 18:30:00,65.91500091552734
2017-12-08 19:30:00,65.94999694824219
2017-12-08 20:30:00,65.875
2017-12-11 14:30:00,65.8499984741211
2017-12-11 15:30:00,65.62000274658203
2017-12-11 16:30:00,65.78500366210938
2017-12-11 17:30:00,65.80249786376953
2017-12-11 18:30:00,65.87000274658203
2017-12-11 19:30:00,65.82499694824219
2017-12-11 20:30:00,65.91000366210938
2017-12-12 14:30:00,65.75
2017-12-12 15:30:00,65.66500091552734
2017-12-12 16:30:00,65.73494720458984
2017-12-12 17:30:00,65.72810363769531
2017-12-12 18:30:00,65.70500183105469
2017-12-12 19:30:00,65.69000244140625
2017-12-12 20:30:00,65.62000274658203
2017-12-13 14:30:00,65.69000244140625
2017-12-13 15:30:00,65.76000213623047
2017-12-13 16:30:00,65.44999694824219
2017-12-13 17:30:00,65.33000183105469
2017-12-13 18:30:00,65.5
2017-12-13 19:30:00,65.51499938964844
2017-12-13 20:30:00,65.41000366210938
