Datetime,SYMC
2017-12-07 15:30:00,27.610000610351562
2017-12-07 16:30:00,27.655000686645508
2017-12-07 17:30:00,27.56999969482422
2017-12-07 18:30:00,27.559999465942383
2017-12-07 19:30:00,27.59000015258789
2017-12-07 20:30:00,27.549999237060547
2017-12-08 14:30:00,27.790000915527344
2017-12-08 15:30:00,27.809999465942383
2017-12-08 16:30:00,27.959999084472656
2017-12-08 17:30:00,27.959999084472656
2017-12-08 18:30:00,27.899999618530273
2017-12-08 19:30:00,27.940000534057617
2017-12-08 20:30:00,27.969999313354492
2017-12-11 14:30:00,28.655000686645508
2017-12-11 15:30:00,28.760000228881836
2017-12-11 16:30:00,28.799999237060547
2017-12-11 17:30:00,29.010000228881836
2017-12-11 18:30:00,29.25
2017-12-11 19:30:00,29.1200008392334
2017-12-11 20:30:00,29.219999313354492
2017-12-12 14:30:00,28.899999618530273
2017-12-12 15:30:00,29.184999465942383
2017-12-12 16:30:00,28.93000030517578
2017-12-12 17:30:00,29.013200759887695
2017-12-12 18:30:00,29.0
2017-12-12 19:30:00,29.079999923706055
2017-12-12 20:30:00,28.93000030517578
2017-12-13 14:30:00,28.510099411010742
2017-12-13 15:30:00,28.59000015258789
2017-12-13 16:30:00,28.47439956665039
2017-12-13 17:30:00,28.53499984741211
2017-12-13 18:30:00,28.56999969482422
2017-12-13 19:30:00,28.600000381469727
2017-12-13 20:30:00,28.6299991607666
2017-12-14 14:30:00,28.989999771118164
2017-12-14 15:30:00,29.020000457763672
2017-12-14 16:30:00,29.014999389648438
2017-12-14 17:30:00,28.920000076293945
2017-12-14 18:30:00,28.850000381469727
2017-12-14 19:30:00,28.780000686645508
2017-12-14 20:30:00,28.7450008392334
2017-12-15 14:30:00,28.905000686645508
2017-12-15 15:30:00,28.959999084472656
2017-12-15 16:30:00,29.049999237060547
2017-12-15 17:30:00,28.954999923706055
2017-12-15 18:30:00,28.940000534057617
2017-12-15 19:30:00,29.040000915527344
2017-12-15 20:30:00,28.969999313354492
2017-12-18 14:30:00,28.59000015258789
2017-12-18 15:30:00,28.639999389648438
2017-12-18 16:30:00,28.59000015258789
2017-12-18 17:30:00,28.65999984741211
2017-12-18 18:30:00,28.584999084472656
2017-12-18 19:30:00,28.649999618530273
2017-12-18 20:30:00,28.649999618530273
2017-12-19 14:30:00,28.420000076293945
2017-12-19 15:30:00,28.489999771118164
2017-12-19 16:30:00,28.43000030517578
2017-12-19 17:30:00,28.360000610351562
2017-12-19 18:30:00,28.24850082397461
2017-12-19 19:30:00,28.28499984741211
2017-12-19 20:30:00,28.309999465942383
2017-12-20 14:30:00,28.059999465942383
2017-12-20 15:30:00,28.040000915527344
2017-12-20 16:30:00,28.239999771118164
2017-12-20 17:30:00,28.405000686645508
2017-12-20 18:30:00,28.274999618530273
2017-12-20 19:30:00,28.20680046081543
2017-12-20 20:30:00,28.170000076293945
2017-12-21 14:30:00,28.295000076293945
2017-12-21 15:30:00,28.34000015258789
2017-12-21 16:30:00,28.350000381469727
2017-12-21 17:30:00,28.700000762939453
2017-12-21 18:30:00,28.604999542236328
2017-12-21 19:30:00,28.530000686645508
2017-12-21 20:30:00,28.479999542236328
2017-12-22 14:30:00,28.235000610351562
2017-12-22 15:30:00,28.155000686645508
2017-12-22 16:30:00,28.225000381469727
2017-12-22 17:30:00,28.326000213623047
2017-12-22 18:30:00,28.280000686645508
2017-12-22 19:30:00,28.204999923706055
2017-12-22 20:30:00,28.31999969482422
2017-12-26 14:30:00,28.290000915527344
2017-12-26 15:30:00,28.2549991607666
2017-12-26 16:30:00,28.28499984741211
2017-12-26 17:30:00,28.280000686645508
2017-12-26 18:30:00,28.299999237060547
2017-12-26 19:30:00,28.260099411010742
2017-12-26 20:30:00,28.219999313354492
2017-12-27 14:30:00,28.260000228881836
2017-12-27 15:30:00,28.329999923706055
2017-12-27 16:30:00,28.346599578857422
2017-12-27 17:30:00,28.34000015258789
2017-12-27 18:30:00,28.399999618530273
2017-12-27 19:30:00,28.403099060058594
2017-12-27 20:30:00,28.450000762939453
2017-12-28 14:30:00,28.280000686645508
2017-12-28 15:30:00,28.344999313354492
2017-12-28 16:30:00,28.399999618530273
2017-12-28 17:30:00,28.3799991607666
2017-12-28 18:30:00,28.399999618530273
2017-12-28 19:30:00,28.399999618530273
2017-12-28 20:30:00,28.475000381469727
2017-12-29 14:30:00,28.399999618530273
2017-12-29 15:30:00,28.3700008392334
2017-12-29 16:30:00,28.389999389648438
2017-12-29 17:30:00,28.40679931640625
2017-12-29 18:30:00,28.34000015258789
2017-12-29 19:30:00,28.209999084472656
2017-12-29 20:30:00,28.06999969482422
2018-01-02 14:30:00,28.514999389648438
2018-01-02 15:30:00,28.6200008392334
2018-01-02 16:30:00,28.690000534057617
2018-01-02 17:30:00,28.7450008392334
2018-01-02 18:30:00,28.950000762939453
2018-01-02 19:30:00,28.850000381469727
2018-01-02 20:30:00,28.899999618530273
2018-01-03 14:30:00,29.06999969482422
2018-01-03 15:30:00,29.06999969482422
2018-01-03 16:30:00,28.989999771118164
2018-01-03 17:30:00,29.017499923706055
2018-01-03 18:30:00,28.989999771118164
2018-01-03 19:30:00,28.889999389648438
2018-01-03 20:30:00,28.899999618530273
2018-01-04 14:30:00,28.8799991607666
2018-01-04 15:30:00,28.905000686645508
2018-01-04 16:30:00,28.895000457763672
2018-01-04 17:30:00,28.899999618530273
2018-01-04 18:30:00,28.969999313354492
2018-01-04 19:30:00,28.895000457763672
2018-01-04 20:30:00,28.950000762939453
2018-01-05 14:30:00,29.1343994140625
2018-01-05 15:30:00,29.209999084472656
2018-01-05 16:30:00,29.229999542236328
2018-01-05 17:30:00,29.184999465942383
2018-01-05 18:30:00,29.260000228881836
2018-01-05 19:30:00,29.420000076293945
2018-01-05 20:30:00,29.5
2018-01-08 14:30:00,29.3700008392334
2018-01-08 15:30:00,29.530000686645508
2018-01-08 16:30:00,29.61479949951172
2018-01-08 17:30:00,29.530000686645508
2018-01-08 18:30:00,29.454999923706055
2018-01-08 19:30:00,29.43000030517578
2018-01-08 20:30:00,29.56999969482422
2018-01-09 14:30:00,29.174999237060547
2018-01-09 15:30:00,29.229999542236328
2018-01-09 16:30:00,29.09000015258789
2018-01-09 17:30:00,29.165000915527344
2018-01-09 18:30:00,29.03499984741211
2018-01-09 19:30:00,29.100000381469727
2018-01-09 20:30:00,29.010000228881836
2018-01-10 14:30:00,29.0
2018-01-10 15:30:00,28.739999771118164
2018-01-10 16:30:00,28.6299991607666
2018-01-10 17:30:00,28.649999618530273
2018-01-10 18:30:00,28.59000015258789
2018-01-10 19:30:00,28.690000534057617
2018-01-10 20:30:00,28.649999618530273
2018-01-11 14:30:00,28.90999984741211
2018-01-11 15:30:00,28.799999237060547
2018-01-11 16:30:00,28.770000457763672
2018-01-11 17:30:00,28.774999618530273
2018-01-11 18:30:00,28.69499969482422
2018-01-11 19:30:00,28.790000915527344
2018-01-11 20:30:00,28.780000686645508
2018-01-12 14:30:00,28.760000228881836
2018-01-12 15:30:00,28.889999389648438
2018-01-12 16:30:00,28.90999984741211
2018-01-12 17:30:00,29.020000457763672
2018-01-12 18:30:00,29.030000686645508
2018-01-12 19:30:00,28.885000228881836
2018-01-12 20:30:00,28.809999465942383
2018-01-16 14:30:00,28.485000610351562
2018-01-16 15:30:00,28.204999923706055
2018-01-16 16:30:00,28.209999084472656
2018-01-16 17:30:00,28.229999542236328
2018-01-16 18:30:00,28.059999465942383
2018-01-16 19:30:00,27.93000030517578
2018-01-16 20:30:00,27.854999542236328
2018-01-17 14:30:00,28.020000457763672
2018-01-17 15:30:00,28.049999237060547
2018-01-17 16:30:00,27.829999923706055
2018-01-17 17:30:00,27.760000228881836
2018-01-17 18:30:00,27.594999313354492
2018-01-17 19:30:00,27.440000534057617
2018-01-17 20:30:00,27.520000457763672
2018-01-18 14:30:00,27.020000457763672
2018-01-18 15:30:00,27.030000686645508
2018-01-18 16:30:00,27.059999465942383
2018-01-18 17:30:00,27.44499969482422
2018-01-18 18:30:00,27.235000610351562
2018-01-18 19:30:00,27.3799991607666
2018-01-18 20:30:00,27.239999771118164
2018-01-19 14:30:00,27.290000915527344
2018-01-19 15:30:00,27.3075008392334
2018-01-19 16:30:00,27.15999984741211
2018-01-19 17:30:00,27.229999542236328
2018-01-19 18:30:00,27.229000091552734
2018-01-19 19:30:00,27.440000534057617
2018-01-19 20:30:00,27.450000762939453
2018-01-22 14:30:00,27.045000076293945
2018-01-22 15:30:00,26.7549991607666
2018-01-22 16:30:00,26.885000228881836
2018-01-22 17:30:00,26.68000030517578
2018-01-22 18:30:00,26.46500015258789
2018-01-22 19:30:00,26.6299991607666
2018-01-22 20:30:00,26.520000457763672
2018-01-23 14:30:00,26.440000534057617
2018-01-23 15:30:00,26.450000762939453
2018-01-23 16:30:00,26.450000762939453
2018-01-23 17:30:00,26.475000381469727
2018-01-23 18:30:00,26.450000762939453
2018-01-23 19:30:00,26.450000762939453
2018-01-23 20:30:00,26.600000381469727
2018-01-24 14:30:00,27.19499969482422
2018-01-24 15:30:00,26.959999084472656
2018-01-24 16:30:00,26.989999771118164
2018-01-24 17:30:00,26.940000534057617
2018-01-24 18:30:00,26.825000762939453
2018-01-24 19:30:00,26.799999237060547
2018-01-24 20:30:00,26.799999237060547
2018-01-25 14:30:00,26.940000534057617
2018-01-25 15:30:00,27.030000686645508
2018-01-25 16:30:00,27.079999923706055
2018-01-25 17:30:00,27.010000228881836
2018-01-25 18:30:00,27.040000915527344
2018-01-25 19:30:00,27.09980010986328
2018-01-25 20:30:00,27.149999618530273
2018-01-26 14:30:00,27.235000610351562
2018-01-26 15:30:00,27.329999923706055
2018-01-26 16:30:00,27.40999984741211
2018-01-26 17:30:00,27.610000610351562
2018-01-26 18:30:00,27.610000610351562
2018-01-26 19:30:00,27.625
2018-01-26 20:30:00,27.709999084472656
2018-01-29 14:30:00,27.479999542236328
2018-01-29 15:30:00,27.170000076293945
2018-01-29 16:30:00,27.235000610351562
2018-01-29 17:30:00,27.18000030517578
2018-01-29 18:30:00,27.165000915527344
2018-01-29 19:30:00,27.170000076293945
2018-01-29 20:30:00,27.059999465942383
2018-01-30 14:30:00,26.969999313354492
2018-01-30 15:30:00,26.899999618530273
2018-01-30 16:30:00,26.920000076293945
2018-01-30 17:30:00,26.81999969482422
2018-01-30 18:30:00,26.7549991607666
2018-01-30 19:30:00,26.670000076293945
2018-01-30 20:30:00,26.6200008392334
2018-01-31 14:30:00,27.06999969482422
2018-01-31 15:30:00,27.020000457763672
2018-01-31 16:30:00,27.0
2018-01-31 17:30:00,27.100000381469727
2018-01-31 18:30:00,27.079999923706055
2018-01-31 19:30:00,27.139999389648438
2018-01-31 20:30:00,27.219999313354492
2018-02-01 14:30:00,26.959999084472656
2018-02-01 15:30:00,27.530000686645508
2018-02-01 16:30:00,27.670000076293945
2018-02-01 17:30:00,27.950000762939453
2018-02-01 18:30:00,27.770000457763672
2018-02-01 19:30:00,27.579999923706055
2018-02-01 20:30:00,27.350000381469727
2018-02-02 14:30:00,27.170000076293945
2018-02-02 15:30:00,27.184999465942383
2018-02-02 16:30:00,27.329999923706055
2018-02-02 17:30:00,27.3700008392334
2018-02-02 18:30:00,27.219999313354492
2018-02-02 19:30:00,27.1200008392334
2018-02-02 20:30:00,27.020000457763672
2018-02-05 14:30:00,27.850000381469727
2018-02-05 15:30:00,27.940000534057617
2018-02-05 16:30:00,27.799999237060547
2018-02-05 17:30:00,27.579999923706055
2018-02-05 18:30:00,27.31999969482422
2018-02-05 19:30:00,27.200000762939453
2018-02-05 20:30:00,26.799999237060547
2018-02-06 14:30:00,26.690000534057617
2018-02-06 15:30:00,26.030000686645508
2018-02-06 16:30:00,26.71500015258789
2018-02-06 17:30:00,26.649999618530273
2018-02-06 18:30:00,26.290000915527344
2018-02-06 19:30:00,26.90999984741211
2018-02-06 20:30:00,27.09000015258789
2018-02-07 14:30:00,27.170000076293945
2018-02-07 15:30:00,27.18000030517578
2018-02-07 16:30:00,27.049999237060547
2018-02-07 17:30:00,26.780000686645508
2018-02-07 18:30:00,26.81999969482422
2018-02-07 19:30:00,26.81999969482422
2018-02-07 20:30:00,26.59000015258789
2018-02-08 14:30:00,26.459999084472656
2018-02-08 15:30:00,26.174999237060547
2018-02-08 16:30:00,26.200000762939453
2018-02-08 17:30:00,26.030000686645508
2018-02-08 18:30:00,26.059999465942383
2018-02-08 19:30:00,26.0
2018-02-08 20:30:00,25.59000015258789
2018-02-09 14:30:00,26.040000915527344
2018-02-09 15:30:00,25.770000457763672
2018-02-09 16:30:00,25.290000915527344
2018-02-09 17:30:00,25.010000228881836
2018-02-09 18:30:00,25.6200008392334
2018-02-09 19:30:00,25.690000534057617
2018-02-09 20:30:00,25.889999389648438
2018-02-12 14:30:00,25.920000076293945
2018-02-12 15:30:00,26.010000228881836
2018-02-12 16:30:00,26.274999618530273
2018-02-12 17:30:00,26.1200008392334
2018-02-12 18:30:00,26.020000457763672
2018-02-12 19:30:00,26.1299991607666
2018-02-12 20:30:00,26.100000381469727
2018-02-13 14:30:00,26.114999771118164
2018-02-13 15:30:00,26.5
2018-02-13 16:30:00,26.5
2018-02-13 17:30:00,26.559999465942383
2018-02-13 18:30:00,26.579999923706055
2018-02-13 19:30:00,26.614999771118164
2018-02-13 20:30:00,26.59000015258789
2018-02-14 14:30:00,26.729999542236328
2018-02-14 15:30:00,26.729999542236328
2018-02-14 16:30:00,26.729999542236328
2018-02-14 17:30:00,26.889999389648438
2018-02-14 18:30:00,26.959999084472656
2018-02-14 19:30:00,27.09000015258789
2018-02-14 20:30:00,27.020000457763672
2018-02-15 14:30:00,27.34000015258789
2018-02-15 15:30:00,27.309999465942383
2018-02-15 16:30:00,27.399999618530273
2018-02-15 17:30:00,27.510000228881836
2018-02-15 18:30:00,27.610000610351562
2018-02-15 19:30:00,27.700000762939453
2018-02-15 20:30:00,27.700000762939453
2018-02-16 14:30:00,27.545000076293945
2018-02-16 15:30:00,27.530000686645508
2018-02-16 16:30:00,27.719999313354492
2018-02-16 17:30:00,27.520000457763672
2018-02-16 18:30:00,27.600000381469727
2018-02-16 19:30:00,27.610000610351562
2018-02-16 20:30:00,27.540000915527344
2018-02-20 14:30:00,27.459999084472656
2018-02-20 15:30:00,27.40999984741211
2018-02-20 16:30:00,27.405000686645508
2018-02-20 17:30:00,27.280000686645508
2018-02-20 18:30:00,27.149999618530273
2018-02-20 19:30:00,26.989999771118164
2018-02-20 20:30:00,27.020000457763672
2018-02-21 14:30:00,27.139999389648438
2018-02-21 15:30:00,27.40999984741211
2018-02-21 16:30:00,27.270000457763672
2018-02-21 17:30:00,27.440000534057617
2018-02-21 18:30:00,27.489999771118164
2018-02-21 19:30:00,27.34000015258789
2018-02-21 20:30:00,27.040000915527344
2018-02-22 14:30:00,27.079999923706055
2018-02-22 15:30:00,27.420000076293945
2018-02-22 16:30:00,27.40999984741211
2018-02-22 17:30:00,27.280000686645508
2018-02-22 18:30:00,27.229999542236328
2018-02-22 19:30:00,27.059999465942383
2018-02-22 20:30:00,26.979999542236328
2018-02-23 14:30:00,27.045000076293945
2018-02-23 15:30:00,27.125
2018-02-23 16:30:00,27.170000076293945
2018-02-23 17:30:00,27.110000610351562
2018-02-23 18:30:00,27.094999313354492
2018-02-23 19:30:00,27.34000015258789
2018-02-23 20:30:00,27.43000030517578
2018-02-26 14:30:00,27.18000030517578
2018-02-26 15:30:00,27.1299991607666
2018-02-26 16:30:00,27.229999542236328
2018-02-26 17:30:00,27.239999771118164
2018-02-26 18:30:00,27.155000686645508
2018-02-26 19:30:00,27.174999237060547
2018-02-26 20:30:00,27.219999313354492
2018-02-27 14:30:00,27.024999618530273
2018-02-27 15:30:00,26.639999389648438
2018-02-27 16:30:00,26.600000381469727
2018-02-27 17:30:00,26.510000228881836
2018-02-27 18:30:00,26.450000762939453
2018-02-27 19:30:00,26.329999923706055
2018-02-27 20:30:00,26.309999465942383
2018-02-28 14:30:00,26.690000534057617
2018-02-28 15:30:00,26.65999984741211
2018-02-28 16:30:00,26.725000381469727
2018-02-28 17:30:00,26.850000381469727
2018-02-28 18:30:00,26.790000915527344
2018-02-28 19:30:00,26.434999465942383
2018-02-28 20:30:00,26.290000915527344
2018-03-01 14:30:00,26.389999389648438
2018-03-01 15:30:00,26.450599670410156
2018-03-01 16:30:00,26.530000686645508
2018-03-01 17:30:00,26.420000076293945
2018-03-01 18:30:00,26.3799991607666
2018-03-01 19:30:00,26.510000228881836
2018-03-01 20:30:00,26.5
2018-03-02 14:30:00,26.3700008392334
2018-03-02 15:30:00,26.639999389648438
2018-03-02 16:30:00,26.739999771118164
2018-03-02 17:30:00,26.670000076293945
2018-03-02 18:30:00,26.68000030517578
2018-03-02 19:30:00,26.81999969482422
2018-03-02 20:30:00,26.90999984741211
2018-03-05 14:30:00,26.670000076293945
2018-03-05 15:30:00,26.950000762939453
2018-03-05 16:30:00,26.860000610351562
2018-03-05 17:30:00,27.010000228881836
2018-03-05 18:30:00,26.985000610351562
2018-03-05 19:30:00,26.985000610351562
2018-03-05 20:30:00,27.079999923706055
2018-03-06 14:30:00,27.040000915527344
2018-03-06 15:30:00,27.010000228881836
2018-03-06 16:30:00,27.0
2018-03-06 17:30:00,27.079999923706055
2018-03-06 18:30:00,27.010000228881836
2018-03-06 19:30:00,26.959999084472656
2018-03-06 20:30:00,26.950000762939453
2018-03-07 14:30:00,26.979999542236328
2018-03-07 15:30:00,27.135000228881836
2018-03-07 16:30:00,27.059999465942383
2018-03-07 17:30:00,27.174999237060547
2018-03-07 18:30:00,27.165000915527344
2018-03-07 19:30:00,27.190000534057617
2018-03-07 20:30:00,27.239999771118164
2018-03-08 14:30:00,27.350000381469727
2018-03-08 15:30:00,27.44499969482422
2018-03-08 16:30:00,27.485000610351562
2018-03-08 17:30:00,27.545000076293945
2018-03-08 18:30:00,27.649999618530273
2018-03-08 19:30:00,27.610000610351562
2018-03-08 20:30:00,27.639999389648438
2018-03-09 14:30:00,27.709999084472656
2018-03-09 15:30:00,27.760000228881836
2018-03-09 16:30:00,27.719999313354492
2018-03-09 17:30:00,27.7549991607666
2018-03-09 18:30:00,27.770000457763672
2018-03-09 19:30:00,27.790000915527344
2018-03-09 20:30:00,27.850000381469727
2018-03-12 13:30:00,27.94499969482422
2018-03-12 14:30:00,27.649999618530273
2018-03-12 15:30:00,27.75
2018-03-12 16:30:00,27.774999618530273
2018-03-12 17:30:00,27.774999618530273
2018-03-12 18:30:00,27.760000228881836
2018-03-12 19:30:00,27.760000228881836
2018-03-13 13:30:00,27.65999984741211
2018-03-13 14:30:00,27.59000015258789
2018-03-13 15:30:00,27.5
2018-03-13 16:30:00,27.5
2018-03-13 17:30:00,27.469999313354492
2018-03-13 18:30:00,27.44499969482422
2018-03-13 19:30:00,27.350000381469727
2018-03-14 13:30:00,27.395000457763672
2018-03-14 14:30:00,27.356000900268555
2018-03-14 15:30:00,27.299999237060547
2018-03-14 16:30:00,27.274999618530273
2018-03-14 17:30:00,27.469999313354492
2018-03-14 18:30:00,27.329999923706055
2018-03-14 19:30:00,27.3700008392334
2018-03-15 13:30:00,27.40999984741211
2018-03-15 14:30:00,27.520000457763672
2018-03-15 15:30:00,27.44499969482422
2018-03-15 16:30:00,27.5
2018-03-15 17:30:00,27.469999313354492
2018-03-15 18:30:00,27.53499984741211
2018-03-15 19:30:00,27.549999237060547
2018-03-16 13:30:00,27.809999465942383
2018-03-16 14:30:00,27.809999465942383
2018-03-16 15:30:00,27.719999313354492
2018-03-16 16:30:00,27.684999465942383
2018-03-16 17:30:00,27.6299991607666
2018-03-16 18:30:00,27.40999984741211
2018-03-16 19:30:00,27.360000610351562
2018-03-19 13:30:00,26.59000015258789
2018-03-19 14:30:00,26.389999389648438
2018-03-19 15:30:00,26.53499984741211
2018-03-19 16:30:00,26.40999984741211
2018-03-19 17:30:00,26.600000381469727
2018-03-19 18:30:00,26.635000228881836
2018-03-19 19:30:00,26.68000030517578
2018-03-20 13:30:00,26.344999313354492
2018-03-20 14:30:00,26.5049991607666
2018-03-20 15:30:00,26.459999084472656
2018-03-20 16:30:00,26.4950008392334
2018-03-20 17:30:00,26.489999771118164
2018-03-20 18:30:00,26.584999084472656
2018-03-20 19:30:00,26.520000457763672
2018-03-21 13:30:00,26.645000457763672
2018-03-21 14:30:00,26.84000015258789
2018-03-21 15:30:00,26.860000610351562
2018-03-21 16:30:00,27.030000686645508
2018-03-21 17:30:00,26.969999313354492
2018-03-21 18:30:00,26.969999313354492
2018-03-21 19:30:00,26.940000534057617
2018-03-22 13:30:00,26.854999542236328
2018-03-22 14:30:00,26.649999618530273
2018-03-22 15:30:00,26.770000457763672
2018-03-22 16:30:00,26.799999237060547
2018-03-22 17:30:00,26.75
2018-03-22 18:30:00,26.735000610351562
2018-03-22 19:30:00,26.610000610351562
2018-03-23 13:30:00,26.59000015258789
2018-03-23 14:30:00,26.545000076293945
2018-03-23 15:30:00,26.40999984741211
2018-03-23 16:30:00,26.510000228881836
2018-03-23 17:30:00,26.469999313354492
2018-03-23 18:30:00,26.0
2018-03-23 19:30:00,25.700000762939453
2018-03-26 13:30:00,26.030000686645508
2018-03-26 14:30:00,25.81999969482422
2018-03-26 15:30:00,26.040000915527344
2018-03-26 16:30:00,26.010000228881836
2018-03-26 17:30:00,26.05660057067871
2018-03-26 18:30:00,26.15559959411621
2018-03-26 19:30:00,26.219999313354492
