Datetime,AMGN
2017-12-07 15:30:00,175.09500122070312
2017-12-07 16:30:00,175.4199981689453
2017-12-07 17:30:00,175.3000030517578
2017-12-07 18:30:00,175.25999450683594
2017-12-07 19:30:00,174.35000610351562
2017-12-07 20:30:00,173.9600067138672
2017-12-08 14:30:00,174.97000122070312
2017-12-08 15:30:00,175.5399932861328
2017-12-08 16:30:00,175.5399932861328
2017-12-08 17:30:00,175.6999969482422
2017-12-08 18:30:00,175.44000244140625
2017-12-08 19:30:00,175.13999938964844
2017-12-08 20:30:00,175.3699951171875
2017-12-11 14:30:00,176.27999877929688
2017-12-11 15:30:00,176.91000366210938
2017-12-11 16:30:00,177.32000732421875
2017-12-11 17:30:00,177.3699951171875
2017-12-11 18:30:00,176.8800048828125
2017-12-11 19:30:00,176.69000244140625
2017-12-11 20:30:00,176.8300018310547
2017-12-12 14:30:00,174.75999450683594
2017-12-12 15:30:00,174.9199981689453
2017-12-12 16:30:00,175.58999633789062
2017-12-12 17:30:00,175.27000427246094
2017-12-12 18:30:00,175.69000244140625
2017-12-12 19:30:00,176.14999389648438
2017-12-12 20:30:00,176.27999877929688
2017-12-13 14:30:00,176.86000061035156
2017-12-13 15:30:00,177.52000427246094
2017-12-13 16:30:00,176.9199981689453
2017-12-13 17:30:00,177.02000427246094
2017-12-13 18:30:00,177.58799743652344
2017-12-13 19:30:00,177.72999572753906
2017-12-13 20:30:00,177.49000549316406
2017-12-14 14:30:00,175.72000122070312
2017-12-14 15:30:00,175.4499969482422
2017-12-14 16:30:00,175.52999877929688
2017-12-14 17:30:00,175.44000244140625
2017-12-14 18:30:00,174.91000366210938
2017-12-14 19:30:00,174.94000244140625
2017-12-14 20:30:00,174.9199981689453
2017-12-15 14:30:00,176.6999969482422
2017-12-15 15:30:00,176.27000427246094
2017-12-15 16:30:00,176.85000610351562
2017-12-15 17:30:00,176.7100067138672
2017-12-15 18:30:00,176.85000610351562
2017-12-15 19:30:00,177.22999572753906
2017-12-15 20:30:00,176.89999389648438
2017-12-18 14:30:00,176.64559936523438
2017-12-18 15:30:00,176.9600067138672
2017-12-18 16:30:00,177.00999450683594
2017-12-18 17:30:00,177.22000122070312
2017-12-18 18:30:00,176.79620361328125
2017-12-18 19:30:00,176.5800018310547
2017-12-18 20:30:00,176.1999969482422
2017-12-19 14:30:00,176.5800018310547
2017-12-19 15:30:00,176.83999633789062
2017-12-19 16:30:00,176.49229431152344
2017-12-19 17:30:00,176.63999938964844
2017-12-19 18:30:00,177.1300048828125
2017-12-19 19:30:00,177.16000366210938
2017-12-19 20:30:00,176.9499969482422
2017-12-20 14:30:00,179.0500030517578
2017-12-20 15:30:00,178.69000244140625
2017-12-20 16:30:00,178.63999938964844
2017-12-20 17:30:00,178.29359436035156
2017-12-20 18:30:00,177.32000732421875
2017-12-20 19:30:00,177.39999389648438
2017-12-20 20:30:00,177.1199951171875
2017-12-21 14:30:00,177.35670471191406
2017-12-21 15:30:00,176.9600067138672
2017-12-21 16:30:00,176.75
2017-12-21 17:30:00,177.66000366210938
2017-12-21 18:30:00,177.32000732421875
2017-12-21 19:30:00,177.35000610351562
2017-12-21 20:30:00,176.69000244140625
2017-12-22 14:30:00,177.1199951171875
2017-12-22 15:30:00,176.72000122070312
2017-12-22 16:30:00,176.24000549316406
2017-12-22 17:30:00,176.07020568847656
2017-12-22 18:30:00,176.43499755859375
2017-12-22 19:30:00,176.5800018310547
2017-12-22 20:30:00,176.43099975585938
2017-12-26 14:30:00,176.02999877929688
2017-12-26 15:30:00,175.7449951171875
2017-12-26 16:30:00,175.9499053955078
2017-12-26 17:30:00,176.47000122070312
2017-12-26 18:30:00,176.31500244140625
2017-12-26 19:30:00,176.30999755859375
2017-12-26 20:30:00,176.0800018310547
2017-12-27 14:30:00,177.02000427246094
2017-12-27 15:30:00,176.68919372558594
2017-12-27 16:30:00,176.52999877929688
2017-12-27 17:30:00,176.86000061035156
2017-12-27 18:30:00,176.67999267578125
2017-12-27 19:30:00,176.22000122070312
2017-12-27 20:30:00,176.19000244140625
2017-12-28 14:30:00,175.1300048828125
2017-12-28 15:30:00,175.4499969482422
2017-12-28 16:30:00,175.22909545898438
2017-12-28 17:30:00,175.53660583496094
2017-12-28 18:30:00,175.44000244140625
2017-12-28 19:30:00,175.13999938964844
2017-12-28 20:30:00,175.25
2017-12-29 14:30:00,175.6999969482422
2017-12-29 15:30:00,175.0469970703125
2017-12-29 16:30:00,174.98410034179688
2017-12-29 17:30:00,174.85000610351562
2017-12-29 18:30:00,174.5500030517578
2017-12-29 19:30:00,174.6999969482422
2017-12-29 20:30:00,173.88999938964844
2018-01-02 14:30:00,177.11000061035156
2018-01-02 15:30:00,177.39999389648438
2018-01-02 16:30:00,177.0500030517578
2018-01-02 17:30:00,176.77000427246094
2018-01-02 18:30:00,176.75999450683594
2018-01-02 19:30:00,177.0399932861328
2018-01-02 20:30:00,176.97999572753906
2018-01-03 14:30:00,177.56500244140625
2018-01-03 15:30:00,179.75
2018-01-03 16:30:00,180.83450317382812
2018-01-03 17:30:00,181.22799682617188
2018-01-03 18:30:00,180.94000244140625
2018-01-03 19:30:00,180.3000030517578
2018-01-03 20:30:00,180.26499938964844
2018-01-04 14:30:00,180.6699981689453
2018-01-04 15:30:00,179.32000732421875
2018-01-04 16:30:00,179.447998046875
2018-01-04 17:30:00,179.47349548339844
2018-01-04 18:30:00,179.72999572753906
2018-01-04 19:30:00,179.875
2018-01-04 20:30:00,179.55999755859375
2018-01-05 14:30:00,179.39999389648438
2018-01-05 15:30:00,180.3000030517578
2018-01-05 16:30:00,180.4199981689453
2018-01-05 17:30:00,179.82000732421875
2018-01-05 18:30:00,179.89999389648438
2018-01-05 19:30:00,180.36000061035156
2018-01-05 20:30:00,180.55999755859375
2018-01-08 14:30:00,179.3000030517578
2018-01-08 15:30:00,178.7969970703125
2018-01-08 16:30:00,179.08999633789062
2018-01-08 17:30:00,179.52000427246094
2018-01-08 18:30:00,179.8800048828125
2018-01-08 19:30:00,180.08450317382812
2018-01-08 20:30:00,180.52999877929688
2018-01-09 14:30:00,182.07000732421875
2018-01-09 15:30:00,183.20030212402344
2018-01-09 16:30:00,182.55999755859375
2018-01-09 17:30:00,183.17999267578125
2018-01-09 18:30:00,183.4600067138672
2018-01-09 19:30:00,183.41000366210938
2018-01-09 20:30:00,183.41099548339844
2018-01-10 14:30:00,181.97000122070312
2018-01-10 15:30:00,182.11000061035156
2018-01-10 16:30:00,183.0500030517578
2018-01-10 17:30:00,183.4199981689453
2018-01-10 18:30:00,182.68359375
2018-01-10 19:30:00,182.88999938964844
2018-01-10 20:30:00,182.85899353027344
2018-01-11 14:30:00,181.72000122070312
2018-01-11 15:30:00,181.55999755859375
2018-01-11 16:30:00,181.74000549316406
2018-01-11 17:30:00,181.73049926757812
2018-01-11 18:30:00,181.4499969482422
2018-01-11 19:30:00,181.64430236816406
2018-01-11 20:30:00,181.92999267578125
2018-01-12 14:30:00,182.60000610351562
2018-01-12 15:30:00,184.13319396972656
2018-01-12 16:30:00,184.35000610351562
2018-01-12 17:30:00,184.74000549316406
2018-01-12 18:30:00,184.6199951171875
2018-01-12 19:30:00,185.00999450683594
2018-01-12 20:30:00,185.02000427246094
2018-01-16 14:30:00,186.67999267578125
2018-01-16 15:30:00,184.3800048828125
2018-01-16 16:30:00,184.35000610351562
2018-01-16 17:30:00,184.8800048828125
2018-01-16 18:30:00,185.39999389648438
2018-01-16 19:30:00,185.72000122070312
2018-01-16 20:30:00,185.5399932861328
2018-01-17 14:30:00,186.29820251464844
2018-01-17 15:30:00,186.62339782714844
2018-01-17 16:30:00,186.97999572753906
2018-01-17 17:30:00,187.97000122070312
2018-01-17 18:30:00,188.6300048828125
2018-01-17 19:30:00,188.91000366210938
2018-01-17 20:30:00,188.0
2018-01-18 14:30:00,187.1407012939453
2018-01-18 15:30:00,186.9250030517578
2018-01-18 16:30:00,187.04800415039062
2018-01-18 17:30:00,187.19500732421875
2018-01-18 18:30:00,187.7050018310547
2018-01-18 19:30:00,187.2100067138672
2018-01-18 20:30:00,187.58999633789062
2018-01-19 14:30:00,188.43499755859375
2018-01-19 15:30:00,188.67999267578125
2018-01-19 16:30:00,188.5500030517578
2018-01-19 17:30:00,188.47999572753906
2018-01-19 18:30:00,188.6300048828125
2018-01-19 19:30:00,189.52999877929688
2018-01-19 20:30:00,189.27999877929688
2018-01-22 14:30:00,191.4199981689453
2018-01-22 15:30:00,191.10000610351562
2018-01-22 16:30:00,192.1699981689453
2018-01-22 17:30:00,192.3800048828125
2018-01-22 18:30:00,191.91769409179688
2018-01-22 19:30:00,192.41000366210938
2018-01-22 20:30:00,192.33999633789062
2018-01-23 14:30:00,194.19000244140625
2018-01-23 15:30:00,193.1999969482422
2018-01-23 16:30:00,193.77999877929688
2018-01-23 17:30:00,192.9149932861328
2018-01-23 18:30:00,192.92869567871094
2018-01-23 19:30:00,191.97000122070312
2018-01-23 20:30:00,192.02000427246094
2018-01-24 14:30:00,192.2100067138672
2018-01-24 15:30:00,190.9246063232422
2018-01-24 16:30:00,190.61000061035156
2018-01-24 17:30:00,191.5
2018-01-24 18:30:00,192.2899932861328
2018-01-24 19:30:00,190.5399932861328
2018-01-24 20:30:00,190.64999389648438
2018-01-25 14:30:00,189.6300048828125
2018-01-25 15:30:00,190.77999877929688
2018-01-25 16:30:00,190.44000244140625
2018-01-25 17:30:00,190.61000061035156
2018-01-25 18:30:00,190.4499969482422
2018-01-25 19:30:00,190.24000549316406
2018-01-25 20:30:00,190.14999389648438
2018-01-26 14:30:00,192.6999969482422
2018-01-26 15:30:00,195.4199981689453
2018-01-26 16:30:00,194.71690368652344
2018-01-26 17:30:00,195.1199951171875
2018-01-26 18:30:00,195.66000366210938
2018-01-26 19:30:00,196.16000366210938
2018-01-26 20:30:00,195.89999389648438
2018-01-29 14:30:00,196.39480590820312
2018-01-29 15:30:00,196.84500122070312
2018-01-29 16:30:00,199.11160278320312
2018-01-29 17:30:00,200.5399932861328
2018-01-29 18:30:00,200.77499389648438
2018-01-29 19:30:00,198.94000244140625
2018-01-29 20:30:00,198.0
2018-01-30 14:30:00,193.26100158691406
2018-01-30 15:30:00,192.58999633789062
2018-01-30 16:30:00,191.25
2018-01-30 17:30:00,191.0800018310547
2018-01-30 18:30:00,191.88999938964844
2018-01-30 19:30:00,191.5399932861328
2018-01-30 20:30:00,191.24000549316406
2018-01-31 14:30:00,187.86500549316406
2018-01-31 15:30:00,186.1199951171875
2018-01-31 16:30:00,186.61000061035156
2018-01-31 17:30:00,186.7899932861328
2018-01-31 18:30:00,185.8300018310547
2018-01-31 19:30:00,185.55999755859375
2018-01-31 20:30:00,186.05999755859375
2018-02-01 14:30:00,184.8000030517578
2018-02-01 15:30:00,184.35000610351562
2018-02-01 16:30:00,185.8000030517578
2018-02-01 17:30:00,186.60000610351562
2018-02-01 18:30:00,185.08999633789062
2018-02-01 19:30:00,185.07000732421875
2018-02-01 20:30:00,185.55999755859375
2018-02-02 14:30:00,188.91000366210938
2018-02-02 15:30:00,188.97000122070312
2018-02-02 16:30:00,190.36000061035156
2018-02-02 17:30:00,187.75
2018-02-02 18:30:00,189.19000244140625
2018-02-02 19:30:00,187.91000366210938
2018-02-02 20:30:00,187.02000427246094
2018-02-05 14:30:00,184.23500061035156
2018-02-05 15:30:00,183.27999877929688
2018-02-05 16:30:00,181.22500610351562
2018-02-05 17:30:00,179.9550018310547
2018-02-05 18:30:00,178.72999572753906
2018-02-05 19:30:00,178.69000244140625
2018-02-05 20:30:00,174.77999877929688
2018-02-06 14:30:00,174.7949981689453
2018-02-06 15:30:00,173.3300018310547
2018-02-06 16:30:00,176.12539672851562
2018-02-06 17:30:00,174.92999267578125
2018-02-06 18:30:00,173.1864013671875
2018-02-06 19:30:00,175.99000549316406
2018-02-06 20:30:00,176.61000061035156
2018-02-07 14:30:00,178.47000122070312
2018-02-07 15:30:00,180.08999633789062
2018-02-07 16:30:00,179.82000732421875
2018-02-07 17:30:00,178.74000549316406
2018-02-07 18:30:00,178.99000549316406
2018-02-07 19:30:00,178.9149932861328
2018-02-07 20:30:00,177.55999755859375
2018-02-08 14:30:00,178.16000366210938
2018-02-08 15:30:00,176.86500549316406
2018-02-08 16:30:00,176.85000610351562
2018-02-08 17:30:00,175.9499969482422
2018-02-08 18:30:00,176.0
2018-02-08 19:30:00,175.5198974609375
2018-02-08 20:30:00,173.11000061035156
2018-02-09 14:30:00,172.7899932861328
2018-02-09 15:30:00,170.69000244140625
2018-02-09 16:30:00,168.99000549316406
2018-02-09 17:30:00,168.9199981689453
2018-02-09 18:30:00,171.72999572753906
2018-02-09 19:30:00,171.88839721679688
2018-02-09 20:30:00,173.33999633789062
2018-02-12 14:30:00,173.51199340820312
2018-02-12 15:30:00,174.30999755859375
2018-02-12 16:30:00,175.0
2018-02-12 17:30:00,174.6300048828125
2018-02-12 18:30:00,175.5500030517578
2018-02-12 19:30:00,176.125
2018-02-12 20:30:00,174.83999633789062
2018-02-13 14:30:00,174.4600067138672
2018-02-13 15:30:00,173.9521026611328
2018-02-13 16:30:00,174.1999969482422
2018-02-13 17:30:00,174.6300048828125
2018-02-13 18:30:00,175.0850067138672
2018-02-13 19:30:00,176.5500030517578
2018-02-13 20:30:00,175.94000244140625
2018-02-14 14:30:00,177.89999389648438
2018-02-14 15:30:00,177.8874969482422
2018-02-14 16:30:00,177.7899932861328
2018-02-14 17:30:00,178.62660217285156
2018-02-14 18:30:00,179.00999450683594
2018-02-14 19:30:00,179.84249877929688
2018-02-14 20:30:00,179.52000427246094
2018-02-15 14:30:00,181.69000244140625
2018-02-15 15:30:00,181.47000122070312
2018-02-15 16:30:00,181.69000244140625
2018-02-15 17:30:00,182.77000427246094
2018-02-15 18:30:00,183.24000549316406
2018-02-15 19:30:00,183.30999755859375
2018-02-15 20:30:00,183.67999267578125
2018-02-16 14:30:00,184.17999267578125
2018-02-16 15:30:00,184.33999633789062
2018-02-16 16:30:00,184.72999572753906
2018-02-16 17:30:00,183.8300018310547
2018-02-16 18:30:00,183.22999572753906
2018-02-16 19:30:00,184.66000366210938
2018-02-16 20:30:00,183.55999755859375
2018-02-20 14:30:00,183.14500427246094
2018-02-20 15:30:00,184.02999877929688
2018-02-20 16:30:00,183.58999633789062
2018-02-20 17:30:00,183.3300018310547
2018-02-20 18:30:00,183.47999572753906
2018-02-20 19:30:00,182.66000366210938
2018-02-20 20:30:00,183.0
2018-02-21 14:30:00,183.75999450683594
2018-02-21 15:30:00,183.58999633789062
2018-02-21 16:30:00,183.5500030517578
2018-02-21 17:30:00,183.97999572753906
2018-02-21 18:30:00,185.0
2018-02-21 19:30:00,184.00999450683594
2018-02-21 20:30:00,182.5
2018-02-22 14:30:00,183.5
2018-02-22 15:30:00,184.1999969482422
2018-02-22 16:30:00,184.11000061035156
2018-02-22 17:30:00,182.77999877929688
2018-02-22 18:30:00,183.10000610351562
2018-02-22 19:30:00,182.63999938964844
2018-02-22 20:30:00,182.49000549316406
2018-02-23 14:30:00,183.1199951171875
2018-02-23 15:30:00,183.3300018310547
2018-02-23 16:30:00,183.9499969482422
2018-02-23 17:30:00,183.9499969482422
2018-02-23 18:30:00,184.8300018310547
2018-02-23 19:30:00,185.97999572753906
2018-02-23 20:30:00,186.69500732421875
2018-02-26 14:30:00,188.41000366210938
2018-02-26 15:30:00,190.00999450683594
2018-02-26 16:30:00,190.13999938964844
2018-02-26 17:30:00,189.63999938964844
2018-02-26 18:30:00,189.2899932861328
2018-02-26 19:30:00,189.05999755859375
2018-02-26 20:30:00,188.50999450683594
2018-02-27 14:30:00,188.97999572753906
2018-02-27 15:30:00,186.83999633789062
2018-02-27 16:30:00,187.42999267578125
2018-02-27 17:30:00,187.5399932861328
2018-02-27 18:30:00,186.94540405273438
2018-02-27 19:30:00,185.9600067138672
2018-02-27 20:30:00,185.82000732421875
2018-02-28 14:30:00,187.27999877929688
2018-02-28 15:30:00,185.13369750976562
2018-02-28 16:30:00,185.05999755859375
2018-02-28 17:30:00,185.6300048828125
2018-02-28 18:30:00,185.9600067138672
2018-02-28 19:30:00,184.52000427246094
2018-02-28 20:30:00,183.8300018310547
2018-03-01 14:30:00,184.8000030517578
2018-03-01 15:30:00,183.3000030517578
2018-03-01 16:30:00,183.3300018310547
2018-03-01 17:30:00,182.75999450683594
2018-03-01 18:30:00,181.22999572753906
2018-03-01 19:30:00,182.74000549316406
2018-03-01 20:30:00,183.30999755859375
2018-03-02 14:30:00,182.1199951171875
2018-03-02 15:30:00,184.91000366210938
2018-03-02 16:30:00,184.72000122070312
2018-03-02 17:30:00,184.32000732421875
2018-03-02 18:30:00,184.47999572753906
2018-03-02 19:30:00,184.75999450683594
2018-03-02 20:30:00,185.0500030517578
2018-03-05 14:30:00,187.63999938964844
2018-03-05 15:30:00,188.08999633789062
2018-03-05 16:30:00,189.83999633789062
2018-03-05 17:30:00,189.43499755859375
2018-03-05 18:30:00,189.25750732421875
2018-03-05 19:30:00,189.1199951171875
2018-03-05 20:30:00,190.16000366210938
2018-03-06 14:30:00,189.25
2018-03-06 15:30:00,188.1300048828125
2018-03-06 16:30:00,189.1699981689453
2018-03-06 17:30:00,190.8699951171875
2018-03-06 18:30:00,190.14999389648438
2018-03-06 19:30:00,190.72000122070312
2018-03-06 20:30:00,190.6999969482422
2018-03-07 14:30:00,189.7899932861328
2018-03-07 15:30:00,188.5399932861328
2018-03-07 16:30:00,187.23500061035156
2018-03-07 17:30:00,187.33999633789062
2018-03-07 18:30:00,186.50999450683594
2018-03-07 19:30:00,187.14999389648438
2018-03-07 20:30:00,187.52000427246094
2018-03-08 14:30:00,186.27000427246094
2018-03-08 15:30:00,187.22999572753906
2018-03-08 16:30:00,187.0800018310547
2018-03-08 17:30:00,187.1750030517578
2018-03-08 18:30:00,186.77999877929688
2018-03-08 19:30:00,187.5
2018-03-08 20:30:00,187.14999389648438
2018-03-09 14:30:00,186.6300048828125
2018-03-09 15:30:00,187.57000732421875
2018-03-09 16:30:00,187.5399932861328
2018-03-09 17:30:00,187.60000610351562
2018-03-09 18:30:00,188.3000030517578
2018-03-09 19:30:00,189.10000610351562
2018-03-09 20:30:00,191.11000061035156
2018-03-12 13:30:00,189.18499755859375
2018-03-12 14:30:00,189.57000732421875
2018-03-12 15:30:00,189.64999389648438
2018-03-12 16:30:00,189.4499969482422
2018-03-12 17:30:00,189.33639526367188
2018-03-12 18:30:00,189.8000030517578
2018-03-12 19:30:00,189.3000030517578
2018-03-13 13:30:00,190.2100067138672
2018-03-13 14:30:00,189.1199951171875
2018-03-13 15:30:00,189.60000610351562
2018-03-13 16:30:00,189.66000366210938
2018-03-13 17:30:00,189.9499969482422
2018-03-13 18:30:00,189.9199981689453
2018-03-13 19:30:00,189.75
2018-03-14 13:30:00,190.67999267578125
2018-03-14 14:30:00,191.3300018310547
2018-03-14 15:30:00,190.41000366210938
2018-03-14 16:30:00,190.1999969482422
2018-03-14 17:30:00,190.625
2018-03-14 18:30:00,190.4600067138672
2018-03-14 19:30:00,190.5500030517578
2018-03-15 13:30:00,188.57000732421875
2018-03-15 14:30:00,190.6999969482422
2018-03-15 15:30:00,190.3699951171875
2018-03-15 16:30:00,189.8800048828125
2018-03-15 17:30:00,189.1750030517578
2018-03-15 18:30:00,189.60000610351562
2018-03-15 19:30:00,189.75
2018-03-16 13:30:00,190.0500030517578
2018-03-16 14:30:00,189.72000122070312
2018-03-16 15:30:00,189.5800018310547
2018-03-16 16:30:00,188.97000122070312
2018-03-16 17:30:00,189.0
2018-03-16 18:30:00,188.3300018310547
2018-03-16 19:30:00,188.2100067138672
2018-03-19 13:30:00,186.0
2018-03-19 14:30:00,184.2100067138672
2018-03-19 15:30:00,182.8300018310547
2018-03-19 16:30:00,181.6300048828125
2018-03-19 17:30:00,181.27000427246094
2018-03-19 18:30:00,181.72000122070312
2018-03-19 19:30:00,182.55999755859375
2018-03-20 13:30:00,182.88999938964844
2018-03-20 14:30:00,181.80999755859375
2018-03-20 15:30:00,182.4199981689453
2018-03-20 16:30:00,182.27000427246094
2018-03-20 17:30:00,182.4055938720703
2018-03-20 18:30:00,182.5800018310547
2018-03-20 19:30:00,182.05999755859375
2018-03-21 13:30:00,182.60000610351562
2018-03-21 14:30:00,182.88999938964844
2018-03-21 15:30:00,183.10000610351562
2018-03-21 16:30:00,182.82000732421875
2018-03-21 17:30:00,183.0
2018-03-21 18:30:00,182.89999389648438
2018-03-21 19:30:00,181.58999633789062
2018-03-22 13:30:00,179.5
2018-03-22 14:30:00,177.8699951171875
2018-03-22 15:30:00,178.2100067138672
2018-03-22 16:30:00,178.7465057373047
2018-03-22 17:30:00,178.02000427246094
2018-03-22 18:30:00,177.36000061035156
2018-03-22 19:30:00,176.0800018310547
2018-03-23 13:30:00,174.88999938964844
2018-03-23 14:30:00,174.30999755859375
2018-03-23 15:30:00,174.47999572753906
2018-03-23 16:30:00,174.4600067138672
2018-03-23 17:30:00,173.35000610351562
2018-03-23 18:30:00,170.97999572753906
2018-03-23 19:30:00,169.47999572753906
2018-03-26 13:30:00,171.44000244140625
2018-03-26 14:30:00,170.61000061035156
2018-03-26 15:30:00,172.3000030517578
2018-03-26 16:30:00,172.25999450683594
2018-03-26 17:30:00,174.1999969482422
2018-03-26 18:30:00,175.1999969482422
2018-03-26 19:30:00,175.1999969482422
2018-03-27 13:30:00,173.13999938964844
2018-03-27 14:30:00,172.75999450683594
