Datetime,NDX
2018-01-02 17:30:00,6494.54541015625
2018-01-02 18:30:00,6501.5673828125
2018-01-02 19:30:00,6504.57763671875
2018-01-02 20:30:00,6508.25146484375
2018-01-03 14:30:00,6551.6748046875
2018-01-03 15:30:00,6565.4306640625
2018-01-03 16:30:00,6565.7978515625
2018-01-03 17:30:00,6573.630859375
2018-01-03 18:30:00,6572.26611328125
2018-01-03 19:30:00,6572.21728515625
2018-01-03 20:30:00,6573.25244140625
2018-01-04 14:30:00,6591.86328125
2018-01-04 15:30:00,6582.25048828125
2018-01-04 16:30:00,6584.314453125
2018-01-04 17:30:00,6580.53076171875
2018-01-04 18:30:00,6582.35400390625
2018-01-04 19:30:00,6591.30859375
2018-01-04 20:30:00,6584.39208984375
2018-01-05 14:30:00,6620.51171875
2018-01-05 15:30:00,6635.66455078125
2018-01-05 16:30:00,6640.95751953125
2018-01-05 17:30:00,6640.02978515625
2018-01-05 18:30:00,6642.677734375
2018-01-05 19:30:00,6640.0263671875
2018-01-05 20:30:00,6652.5791015625
2018-01-08 14:30:00,6668.8486328125
2018-01-08 15:30:00,6674.8203125
2018-01-08 16:30:00,6674.544921875
2018-01-08 17:30:00,6676.0283203125
2018-01-08 18:30:00,6675.91455078125
2018-01-08 19:30:00,6671.78564453125
2018-01-08 20:30:00,6676.8505859375
2018-01-09 14:30:00,6675.60693359375
2018-01-09 15:30:00,6688.10595703125
2018-01-09 16:30:00,6683.22607421875
2018-01-09 17:30:00,6694.1650390625
2018-01-09 18:30:00,6685.8427734375
2018-01-09 19:30:00,6678.55322265625
2018-01-09 20:30:00,6676.5517578125
2018-01-10 14:30:00,6635.17333984375
2018-01-10 15:30:00,6641.62744140625
2018-01-10 16:30:00,6647.31982421875
2018-01-10 17:30:00,6649.40625
2018-01-10 18:30:00,6639.95166015625
2018-01-10 19:30:00,6652.0947265625
2018-01-10 20:30:00,6662.96240234375
2018-01-11 14:30:00,6674.005859375
2018-01-11 15:30:00,6677.03955078125
2018-01-11 16:30:00,6687.8486328125
2018-01-11 17:30:00,6698.1005859375
2018-01-11 18:30:00,6695.02099609375
2018-01-11 19:30:00,6698.5380859375
2018-01-11 20:30:00,6706.84228515625
2018-01-12 14:30:00,6730.57080078125
2018-01-12 15:30:00,6743.03369140625
2018-01-12 16:30:00,6745.25244140625
2018-01-12 17:30:00,6751.82666015625
2018-01-12 18:30:00,6758.9609375
2018-01-12 19:30:00,6750.58056640625
