Datetime,NCLH
2017-12-04 18:30:00,55.72999954223633
2017-12-04 19:30:00,55.56999969482422
2017-12-04 20:30:00,55.38999938964844
2017-12-05 14:30:00,55.029998779296875
2017-12-05 15:30:00,55.130001068115234
2017-12-05 16:30:00,55.15370178222656
2017-12-05 17:30:00,54.970001220703125
2017-12-05 18:30:00,54.619998931884766
2017-12-05 19:30:00,54.40999984741211
2017-12-05 20:30:00,54.31999969482422
2017-12-06 14:30:00,53.790000915527344
2017-12-06 15:30:00,53.83000183105469
2017-12-06 16:30:00,53.75
2017-12-06 17:30:00,54.43000030517578
2017-12-06 18:30:00,54.349998474121094
2017-12-06 19:30:00,54.36000061035156
2017-12-06 20:30:00,54.310001373291016
2017-12-07 14:30:00,54.2599983215332
2017-12-07 15:30:00,54.279998779296875
2017-12-07 16:30:00,54.345001220703125
2017-12-07 17:30:00,54.22999954223633
2017-12-07 18:30:00,54.25
2017-12-07 19:30:00,54.279998779296875
2017-12-07 20:30:00,54.349998474121094
2017-12-08 14:30:00,55.25
2017-12-08 15:30:00,55.380001068115234
2017-12-08 16:30:00,55.310001373291016
2017-12-08 17:30:00,55.31999969482422
2017-12-08 18:30:00,55.04069900512695
2017-12-08 19:30:00,54.97999954223633
2017-12-08 20:30:00,55.029998779296875
2017-12-11 14:30:00,55.0
2017-12-11 15:30:00,54.43000030517578
2017-12-11 16:30:00,54.56999969482422
2017-12-11 17:30:00,54.560001373291016
2017-12-11 18:30:00,54.619998931884766
2017-12-11 19:30:00,54.599998474121094
2017-12-11 20:30:00,54.709999084472656
2017-12-12 14:30:00,53.81999969482422
2017-12-12 15:30:00,54.38999938964844
2017-12-12 16:30:00,53.97999954223633
2017-12-12 17:30:00,53.9900016784668
2017-12-12 18:30:00,53.900001525878906
2017-12-12 19:30:00,53.7599983215332
2017-12-12 20:30:00,53.650001525878906
2017-12-13 14:30:00,53.47999954223633
2017-12-13 15:30:00,53.54999923706055
2017-12-13 16:30:00,53.52000045776367
2017-12-13 17:30:00,53.415000915527344
2017-12-13 18:30:00,53.43000030517578
2017-12-13 19:30:00,53.43000030517578
2017-12-13 20:30:00,53.16999816894531
2017-12-14 14:30:00,52.90999984741211
2017-12-14 15:30:00,53.27000045776367
2017-12-14 16:30:00,53.23500061035156
2017-12-14 17:30:00,53.099998474121094
2017-12-14 18:30:00,52.79499816894531
2017-12-14 19:30:00,52.875
2017-12-14 20:30:00,52.81999969482422
2017-12-15 14:30:00,53.25
2017-12-15 15:30:00,53.36000061035156
2017-12-15 16:30:00,53.40999984741211
2017-12-15 17:30:00,53.599998474121094
2017-12-15 18:30:00,53.689998626708984
2017-12-15 19:30:00,53.84000015258789
2017-12-15 20:30:00,54.0
2017-12-18 14:30:00,55.099998474121094
2017-12-18 15:30:00,55.02000045776367
