Datetime,ALXN
2017-12-07 17:30:00,107.01000213623047
2017-12-07 18:30:00,107.02999877929688
2017-12-07 19:30:00,106.62000274658203
2017-12-07 20:30:00,106.77999877929688
2017-12-08 14:30:00,113.04949951171875
2017-12-08 15:30:00,113.52999877929688
2017-12-08 16:30:00,114.27999877929688
2017-12-08 17:30:00,115.81999969482422
2017-12-08 18:30:00,115.79000091552734
2017-12-08 19:30:00,114.68000030517578
2017-12-08 20:30:00,114.44999694824219
2017-12-11 14:30:00,112.18000030517578
2017-12-11 15:30:00,112.4000015258789
2017-12-11 16:30:00,112.31999969482422
2017-12-11 17:30:00,111.3499984741211
2017-12-11 18:30:00,111.47000122070312
2017-12-11 19:30:00,111.75
2017-12-11 20:30:00,111.83000183105469
2017-12-12 14:30:00,113.05000305175781
2017-12-12 15:30:00,114.16000366210938
2017-12-12 16:30:00,114.06500244140625
2017-12-12 17:30:00,113.81999969482422
2017-12-12 18:30:00,113.98999786376953
2017-12-12 19:30:00,114.20999908447266
2017-12-12 20:30:00,113.6050033569336
2017-12-13 14:30:00,113.33999633789062
2017-12-13 15:30:00,113.41000366210938
2017-12-13 16:30:00,112.94000244140625
2017-12-13 17:30:00,112.94000244140625
2017-12-13 18:30:00,113.5999984741211
2017-12-13 19:30:00,113.6500015258789
2017-12-13 20:30:00,113.56999969482422
2017-12-14 14:30:00,112.0199966430664
2017-12-14 15:30:00,112.7300033569336
2017-12-14 16:30:00,112.76000213623047
2017-12-14 17:30:00,112.88999938964844
2017-12-14 18:30:00,112.76000213623047
2017-12-14 19:30:00,113.63999938964844
2017-12-14 20:30:00,113.11000061035156
2017-12-15 14:30:00,114.26000213623047
2017-12-15 15:30:00,114.69000244140625
2017-12-15 16:30:00,115.43000030517578
2017-12-15 17:30:00,116.38999938964844
2017-12-15 18:30:00,115.83999633789062
2017-12-15 19:30:00,115.51499938964844
2017-12-15 20:30:00,115.69000244140625
2017-12-18 14:30:00,116.36000061035156
2017-12-18 15:30:00,117.16000366210938
2017-12-18 16:30:00,117.12999725341797
2017-12-18 17:30:00,116.81999969482422
2017-12-18 18:30:00,116.16999816894531
2017-12-18 19:30:00,116.20999908447266
2017-12-18 20:30:00,116.0999984741211
2017-12-19 14:30:00,115.54000091552734
2017-12-19 15:30:00,116.54000091552734
2017-12-19 16:30:00,116.0
2017-12-19 17:30:00,115.90280151367188
2017-12-19 18:30:00,116.58000183105469
2017-12-19 19:30:00,116.3499984741211
2017-12-19 20:30:00,115.72000122070312
2017-12-20 14:30:00,116.37999725341797
2017-12-20 15:30:00,116.66000366210938
2017-12-20 16:30:00,118.45999908447266
2017-12-20 17:30:00,117.88999938964844
2017-12-20 18:30:00,118.07499694824219
2017-12-20 19:30:00,118.0999984741211
2017-12-20 20:30:00,118.33999633789062
2017-12-21 14:30:00,119.57499694824219
2017-12-21 15:30:00,118.66999816894531
2017-12-21 16:30:00,119.41000366210938
2017-12-21 17:30:00,119.66999816894531
2017-12-21 18:30:00,118.77999877929688
2017-12-21 19:30:00,118.29000091552734
2017-12-21 20:30:00,118.2699966430664
2017-12-22 14:30:00,118.73999786376953
2017-12-22 15:30:00,118.55999755859375
2017-12-22 16:30:00,118.05999755859375
2017-12-22 17:30:00,118.19000244140625
2017-12-22 18:30:00,118.63999938964844
2017-12-22 19:30:00,118.33999633789062
2017-12-22 20:30:00,118.7699966430664
2017-12-26 14:30:00,119.01499938964844
2017-12-26 15:30:00,119.01000213623047
2017-12-26 16:30:00,119.29000091552734
2017-12-26 17:30:00,119.51000213623047
2017-12-26 18:30:00,119.27999877929688
2017-12-26 19:30:00,119.36000061035156
2017-12-26 20:30:00,119.19999694824219
2017-12-27 14:30:00,119.91999816894531
2017-12-27 15:30:00,119.5
2017-12-27 16:30:00,119.58000183105469
2017-12-27 17:30:00,119.48500061035156
2017-12-27 18:30:00,119.33999633789062
2017-12-27 19:30:00,119.5999984741211
2017-12-27 20:30:00,119.80000305175781
2017-12-28 14:30:00,119.11000061035156
2017-12-28 15:30:00,119.86000061035156
2017-12-28 16:30:00,120.0199966430664
2017-12-28 17:30:00,120.12000274658203
2017-12-28 18:30:00,120.08000183105469
2017-12-28 19:30:00,120.0199966430664
2017-12-28 20:30:00,120.19999694824219
2017-12-29 14:30:00,119.94999694824219
2017-12-29 15:30:00,119.62000274658203
2017-12-29 16:30:00,120.44999694824219
2017-12-29 17:30:00,120.03500366210938
2017-12-29 18:30:00,120.0199966430664
2017-12-29 19:30:00,120.12000274658203
2017-12-29 20:30:00,119.58999633789062
2018-01-02 14:30:00,122.29499816894531
2018-01-02 15:30:00,122.9000015258789
2018-01-02 16:30:00,123.05000305175781
2018-01-02 17:30:00,123.30000305175781
2018-01-02 18:30:00,123.71499633789062
2018-01-02 19:30:00,124.12999725341797
2018-01-02 20:30:00,124.05000305175781
2018-01-03 14:30:00,123.83000183105469
2018-01-03 15:30:00,126.0
2018-01-03 16:30:00,126.13999938964844
2018-01-03 17:30:00,125.43280029296875
2018-01-03 18:30:00,125.59709930419922
2018-01-03 19:30:00,124.6500015258789
2018-01-03 20:30:00,124.94999694824219
2018-01-04 14:30:00,123.2249984741211
2018-01-04 15:30:00,122.30000305175781
2018-01-04 16:30:00,123.1500015258789
2018-01-04 17:30:00,123.11000061035156
2018-01-04 18:30:00,123.87000274658203
2018-01-04 19:30:00,123.2699966430664
2018-01-04 20:30:00,122.66999816894531
2018-01-05 14:30:00,121.73999786376953
2018-01-05 15:30:00,123.20999908447266
2018-01-05 16:30:00,122.94999694824219
2018-01-05 17:30:00,122.38999938964844
2018-01-05 18:30:00,122.30999755859375
2018-01-05 19:30:00,122.7699966430664
2018-01-05 20:30:00,122.69999694824219
2018-01-08 14:30:00,121.18499755859375
2018-01-08 15:30:00,120.04000091552734
2018-01-08 16:30:00,119.79000091552734
2018-01-08 17:30:00,118.55000305175781
2018-01-08 18:30:00,119.0999984741211
2018-01-08 19:30:00,119.45999908447266
2018-01-08 20:30:00,119.72000122070312
2018-01-09 14:30:00,121.13999938964844
2018-01-09 15:30:00,121.17500305175781
2018-01-09 16:30:00,120.68000030517578
2018-01-09 17:30:00,121.36000061035156
2018-01-09 18:30:00,121.19999694824219
2018-01-09 19:30:00,121.62000274658203
2018-01-09 20:30:00,121.77999877929688
2018-01-10 14:30:00,121.73999786376953
2018-01-10 15:30:00,121.47000122070312
2018-01-10 16:30:00,121.4749984741211
2018-01-10 17:30:00,121.41449737548828
2018-01-10 18:30:00,121.55999755859375
2018-01-10 19:30:00,121.68000030517578
2018-01-10 20:30:00,121.44999694824219
2018-01-11 14:30:00,120.94000244140625
2018-01-11 15:30:00,120.7300033569336
2018-01-11 16:30:00,121.15499877929688
2018-01-11 17:30:00,122.79000091552734
2018-01-11 18:30:00,122.37999725341797
2018-01-11 19:30:00,122.11000061035156
2018-01-11 20:30:00,122.4800033569336
2018-01-12 14:30:00,122.68000030517578
2018-01-12 15:30:00,122.4749984741211
2018-01-12 16:30:00,123.30000305175781
2018-01-12 17:30:00,123.125
2018-01-12 18:30:00,122.89179992675781
2018-01-12 19:30:00,123.27999877929688
2018-01-12 20:30:00,122.68000030517578
2018-01-16 14:30:00,125.37000274658203
2018-01-16 15:30:00,124.55010223388672
2018-01-16 16:30:00,124.25
2018-01-16 17:30:00,124.69999694824219
2018-01-16 18:30:00,124.95999908447266
2018-01-16 19:30:00,124.83999633789062
2018-01-16 20:30:00,124.5
2018-01-17 14:30:00,123.58999633789062
2018-01-17 15:30:00,122.97000122070312
2018-01-17 16:30:00,122.05999755859375
2018-01-17 17:30:00,122.02999877929688
2018-01-17 18:30:00,121.83999633789062
2018-01-17 19:30:00,122.0999984741211
2018-01-17 20:30:00,122.12000274658203
2018-01-18 14:30:00,121.38500213623047
2018-01-18 15:30:00,121.66000366210938
2018-01-18 16:30:00,121.0
2018-01-18 17:30:00,121.0
2018-01-18 18:30:00,120.7300033569336
2018-01-18 19:30:00,120.33499908447266
2018-01-18 20:30:00,120.33999633789062
2018-01-19 14:30:00,121.66999816894531
2018-01-19 15:30:00,121.45500183105469
2018-01-19 16:30:00,121.43000030517578
2018-01-19 17:30:00,121.30000305175781
2018-01-19 18:30:00,121.30049896240234
2018-01-19 19:30:00,121.00499725341797
2018-01-19 20:30:00,121.0199966430664
2018-01-22 14:30:00,123.69999694824219
2018-01-22 15:30:00,122.30000305175781
2018-01-22 16:30:00,123.15499877929688
2018-01-22 17:30:00,123.56999969482422
2018-01-22 18:30:00,123.64900207519531
2018-01-22 19:30:00,123.47000122070312
2018-01-22 20:30:00,123.68000030517578
2018-01-23 14:30:00,125.2300033569336
2018-01-23 15:30:00,125.01499938964844
2018-01-23 16:30:00,125.68000030517578
2018-01-23 17:30:00,125.9000015258789
2018-01-23 18:30:00,125.4800033569336
2018-01-23 19:30:00,125.55999755859375
2018-01-23 20:30:00,125.61000061035156
2018-01-24 14:30:00,126.5199966430664
2018-01-24 15:30:00,124.73500061035156
2018-01-24 16:30:00,124.91000366210938
2018-01-24 17:30:00,124.80999755859375
2018-01-24 18:30:00,125.41000366210938
2018-01-24 19:30:00,125.26000213623047
2018-01-24 20:30:00,125.02999877929688
2018-01-25 14:30:00,124.72899627685547
2018-01-25 15:30:00,125.19999694824219
2018-01-25 16:30:00,124.9800033569336
2018-01-25 17:30:00,124.93000030517578
2018-01-25 18:30:00,124.5199966430664
2018-01-25 19:30:00,124.89620208740234
2018-01-25 20:30:00,125.05000305175781
2018-01-26 14:30:00,126.55999755859375
2018-01-26 15:30:00,127.04499816894531
2018-01-26 16:30:00,127.19999694824219
2018-01-26 17:30:00,127.5999984741211
2018-01-26 18:30:00,127.19999694824219
2018-01-26 19:30:00,127.41000366210938
2018-01-26 20:30:00,128.13999938964844
2018-01-29 14:30:00,128.13499450683594
2018-01-29 15:30:00,126.87999725341797
2018-01-29 16:30:00,127.03500366210938
2018-01-29 17:30:00,127.37000274658203
2018-01-29 18:30:00,126.68000030517578
2018-01-29 19:30:00,126.72000122070312
2018-01-29 20:30:00,126.76010131835938
2018-01-30 14:30:00,124.0999984741211
2018-01-30 15:30:00,124.52999877929688
2018-01-30 16:30:00,123.55500030517578
2018-01-30 17:30:00,123.12999725341797
2018-01-30 18:30:00,123.33000183105469
2018-01-30 19:30:00,122.7300033569336
2018-01-30 20:30:00,122.36000061035156
2018-01-31 14:30:00,121.12999725341797
2018-01-31 15:30:00,120.47000122070312
2018-01-31 16:30:00,120.16000366210938
2018-01-31 17:30:00,120.87999725341797
2018-01-31 18:30:00,119.94999694824219
2018-01-31 19:30:00,119.62000274658203
2018-01-31 20:30:00,119.31999969482422
2018-02-01 14:30:00,118.23999786376953
2018-02-01 15:30:00,117.5
2018-02-01 16:30:00,117.69000244140625
2018-02-01 17:30:00,117.44000244140625
2018-02-01 18:30:00,117.31999969482422
2018-02-01 19:30:00,117.81500244140625
2018-02-01 20:30:00,118.08000183105469
2018-02-02 14:30:00,116.5999984741211
2018-02-02 15:30:00,116.54499816894531
2018-02-02 16:30:00,117.36299896240234
2018-02-02 17:30:00,117.04499816894531
2018-02-02 18:30:00,117.06999969482422
2018-02-02 19:30:00,116.8634033203125
2018-02-02 20:30:00,116.1500015258789
2018-02-05 14:30:00,118.08999633789062
2018-02-05 15:30:00,116.54499816894531
2018-02-05 16:30:00,115.9375
2018-02-05 17:30:00,114.7699966430664
2018-02-05 18:30:00,115.20999908447266
2018-02-05 19:30:00,115.16500091552734
2018-02-05 20:30:00,112.72000122070312
2018-02-06 14:30:00,112.2970962524414
2018-02-06 15:30:00,112.07499694824219
2018-02-06 16:30:00,112.32499694824219
2018-02-06 17:30:00,111.7300033569336
2018-02-06 18:30:00,110.97000122070312
2018-02-06 19:30:00,114.5199966430664
2018-02-06 20:30:00,114.93000030517578
2018-02-07 14:30:00,115.68000030517578
2018-02-07 15:30:00,118.03500366210938
2018-02-07 16:30:00,118.01000213623047
2018-02-07 17:30:00,118.5
2018-02-07 18:30:00,118.31999969482422
2018-02-07 19:30:00,118.4800033569336
2018-02-07 20:30:00,117.18000030517578
2018-02-08 14:30:00,117.73999786376953
2018-02-08 15:30:00,114.19000244140625
2018-02-08 16:30:00,114.04000091552734
2018-02-08 17:30:00,113.41000366210938
2018-02-08 18:30:00,112.85330200195312
2018-02-08 19:30:00,110.4800033569336
2018-02-08 20:30:00,108.45999908447266
2018-02-09 14:30:00,108.47000122070312
2018-02-09 15:30:00,107.25499725341797
2018-02-09 16:30:00,105.22029876708984
2018-02-09 17:30:00,105.65499877929688
2018-02-09 18:30:00,108.30000305175781
2018-02-09 19:30:00,107.9000015258789
2018-02-09 20:30:00,108.5999984741211
2018-02-12 14:30:00,113.23999786376953
2018-02-12 15:30:00,113.66999816894531
2018-02-12 16:30:00,114.05999755859375
2018-02-12 17:30:00,114.7249984741211
2018-02-12 18:30:00,115.33360290527344
2018-02-12 19:30:00,115.02999877929688
2018-02-12 20:30:00,115.41000366210938
2018-02-13 14:30:00,114.0
2018-02-13 15:30:00,113.0
2018-02-13 16:30:00,113.20500183105469
2018-02-13 17:30:00,113.77999877929688
2018-02-13 18:30:00,113.94999694824219
2018-02-13 19:30:00,114.30000305175781
2018-02-13 20:30:00,113.97000122070312
2018-02-14 14:30:00,115.13999938964844
2018-02-14 15:30:00,116.11000061035156
2018-02-14 16:30:00,116.9749984741211
2018-02-14 17:30:00,119.30000305175781
2018-02-14 18:30:00,121.62000274658203
2018-02-14 19:30:00,123.31999969482422
2018-02-14 20:30:00,123.19999694824219
2018-02-15 14:30:00,124.27999877929688
2018-02-15 15:30:00,123.69000244140625
2018-02-15 16:30:00,124.2249984741211
2018-02-15 17:30:00,124.83000183105469
2018-02-15 18:30:00,123.56999969482422
2018-02-15 19:30:00,123.44000244140625
2018-02-15 20:30:00,122.61000061035156
2018-02-16 14:30:00,119.54000091552734
2018-02-16 15:30:00,120.36499786376953
2018-02-16 16:30:00,121.29000091552734
2018-02-16 17:30:00,120.80999755859375
2018-02-16 18:30:00,120.62000274658203
2018-02-16 19:30:00,120.93000030517578
2018-02-16 20:30:00,120.5
2018-02-20 14:30:00,120.87000274658203
2018-02-20 15:30:00,121.55999755859375
2018-02-20 16:30:00,121.49500274658203
2018-02-20 17:30:00,121.06999969482422
2018-02-20 18:30:00,120.33999633789062
2018-02-20 19:30:00,118.95999908447266
2018-02-20 20:30:00,118.8499984741211
2018-02-21 14:30:00,118.18000030517578
2018-02-21 15:30:00,117.83000183105469
2018-02-21 16:30:00,118.31999969482422
2018-02-21 17:30:00,118.55999755859375
2018-02-21 18:30:00,119.30000305175781
2018-02-21 19:30:00,118.41999816894531
2018-02-21 20:30:00,117.12999725341797
2018-02-22 14:30:00,116.41999816894531
2018-02-22 15:30:00,116.8499984741211
2018-02-22 16:30:00,116.62999725341797
2018-02-22 17:30:00,116.27999877929688
2018-02-22 18:30:00,116.19000244140625
2018-02-22 19:30:00,114.68000030517578
2018-02-22 20:30:00,114.58999633789062
2018-02-23 14:30:00,114.83499908447266
2018-02-23 15:30:00,115.23500061035156
2018-02-23 16:30:00,115.87999725341797
2018-02-23 17:30:00,116.41539764404297
2018-02-23 18:30:00,117.28970336914062
2018-02-23 19:30:00,118.36000061035156
2018-02-23 20:30:00,118.91999816894531
2018-02-26 14:30:00,119.66000366210938
2018-02-26 15:30:00,120.27999877929688
2018-02-26 16:30:00,120.9000015258789
2018-02-26 17:30:00,120.79000091552734
2018-02-26 18:30:00,120.41000366210938
2018-02-26 19:30:00,120.87000274658203
2018-02-26 20:30:00,121.31999969482422
2018-02-27 14:30:00,121.23999786376953
2018-02-27 15:30:00,120.3499984741211
2018-02-27 16:30:00,120.02999877929688
2018-02-27 17:30:00,119.88999938964844
2018-02-27 18:30:00,119.23999786376953
2018-02-27 19:30:00,118.96499633789062
2018-02-27 20:30:00,118.37999725341797
2018-02-28 14:30:00,120.05000305175781
2018-02-28 15:30:00,119.38999938964844
2018-02-28 16:30:00,119.16000366210938
2018-02-28 17:30:00,119.08999633789062
2018-02-28 18:30:00,119.79000091552734
2018-02-28 19:30:00,118.59500122070312
2018-02-28 20:30:00,117.44999694824219
2018-03-01 14:30:00,116.55999755859375
2018-03-01 15:30:00,116.13999938964844
2018-03-01 16:30:00,116.30500030517578
2018-03-01 17:30:00,115.94000244140625
2018-03-01 18:30:00,115.30999755859375
2018-03-01 19:30:00,115.66500091552734
2018-03-01 20:30:00,115.0999984741211
2018-03-02 14:30:00,115.45999908447266
2018-03-02 15:30:00,117.00499725341797
2018-03-02 16:30:00,117.68000030517578
2018-03-02 17:30:00,116.70999908447266
2018-03-02 18:30:00,117.48999786376953
2018-03-02 19:30:00,117.47669982910156
2018-03-02 20:30:00,117.91999816894531
2018-03-05 14:30:00,117.5
2018-03-05 15:30:00,118.69999694824219
2018-03-05 16:30:00,118.81999969482422
2018-03-05 17:30:00,120.12999725341797
2018-03-05 18:30:00,119.9800033569336
2018-03-05 19:30:00,119.83000183105469
2018-03-05 20:30:00,119.5
2018-03-06 14:30:00,120.08999633789062
2018-03-06 15:30:00,118.5199966430664
2018-03-06 16:30:00,118.30999755859375
2018-03-06 17:30:00,118.36160278320312
2018-03-06 18:30:00,117.3572998046875
2018-03-06 19:30:00,117.87000274658203
2018-03-06 20:30:00,118.1500015258789
2018-03-07 14:30:00,117.8550033569336
2018-03-07 15:30:00,116.9800033569336
2018-03-07 16:30:00,116.86499786376953
2018-03-07 17:30:00,117.36000061035156
2018-03-07 18:30:00,116.7699966430664
2018-03-07 19:30:00,117.94999694824219
2018-03-07 20:30:00,118.37000274658203
2018-03-08 14:30:00,118.61000061035156
2018-03-08 15:30:00,118.72000122070312
2018-03-08 16:30:00,118.30999755859375
2018-03-08 17:30:00,118.1500015258789
2018-03-08 18:30:00,118.0823974609375
2018-03-08 19:30:00,120.31999969482422
2018-03-08 20:30:00,119.9800033569336
2018-03-09 14:30:00,122.79000091552734
2018-03-09 15:30:00,124.54000091552734
2018-03-09 16:30:00,125.0999984741211
2018-03-09 17:30:00,125.06999969482422
2018-03-09 18:30:00,124.9800033569336
2018-03-09 19:30:00,124.75
2018-03-09 20:30:00,125.66999816894531
2018-03-12 13:30:00,126.55999755859375
2018-03-12 14:30:00,125.30000305175781
2018-03-12 15:30:00,126.02999877929688
2018-03-12 16:30:00,126.41000366210938
2018-03-12 17:30:00,126.44010162353516
2018-03-12 18:30:00,127.0199966430664
2018-03-12 19:30:00,127.10900115966797
2018-03-13 13:30:00,126.77999877929688
2018-03-13 14:30:00,124.31999969482422
2018-03-13 15:30:00,123.19000244140625
2018-03-13 16:30:00,122.43000030517578
2018-03-13 17:30:00,121.11499786376953
2018-03-13 18:30:00,120.23999786376953
2018-03-13 19:30:00,121.08000183105469
2018-03-14 13:30:00,121.69999694824219
2018-03-14 14:30:00,122.19999694824219
2018-03-14 15:30:00,121.5999984741211
2018-03-14 16:30:00,122.80000305175781
2018-03-14 17:30:00,122.19000244140625
2018-03-14 18:30:00,122.48999786376953
2018-03-14 19:30:00,122.69999694824219
2018-03-15 13:30:00,134.77000427246094
2018-03-15 14:30:00,133.32000732421875
2018-03-15 15:30:00,128.17999267578125
2018-03-15 16:30:00,127.05000305175781
2018-03-15 17:30:00,125.89569854736328
2018-03-15 18:30:00,125.61000061035156
2018-03-15 19:30:00,126.81999969482422
2018-03-16 13:30:00,130.25
2018-03-16 14:30:00,128.58999633789062
2018-03-16 15:30:00,130.14999389648438
2018-03-16 16:30:00,128.65130615234375
2018-03-16 17:30:00,127.91999816894531
2018-03-16 18:30:00,127.09500122070312
2018-03-16 19:30:00,126.70999908447266
2018-03-19 13:30:00,124.08000183105469
2018-03-19 14:30:00,122.9458999633789
2018-03-19 15:30:00,122.93000030517578
2018-03-19 16:30:00,121.0199966430664
2018-03-19 17:30:00,121.91000366210938
2018-03-19 18:30:00,121.61000061035156
2018-03-19 19:30:00,122.06999969482422
2018-03-20 13:30:00,120.62999725341797
2018-03-20 14:30:00,119.79000091552734
2018-03-20 15:30:00,120.20999908447266
2018-03-20 16:30:00,119.36000061035156
2018-03-20 17:30:00,120.0199966430664
2018-03-20 18:30:00,120.37999725341797
2018-03-20 19:30:00,120.19999694824219
2018-03-21 13:30:00,119.47000122070312
2018-03-21 14:30:00,118.41999816894531
2018-03-21 15:30:00,118.74500274658203
2018-03-21 16:30:00,119.08999633789062
2018-03-21 17:30:00,118.46499633789062
2018-03-21 18:30:00,118.54499816894531
2018-03-21 19:30:00,117.87999725341797
2018-03-22 13:30:00,117.77999877929688
2018-03-22 14:30:00,116.44999694824219
2018-03-22 15:30:00,116.91500091552734
2018-03-22 16:30:00,116.83999633789062
2018-03-22 17:30:00,116.4800033569336
2018-03-22 18:30:00,115.50499725341797
2018-03-22 19:30:00,114.2300033569336
2018-03-23 13:30:00,112.7300033569336
2018-03-23 14:30:00,112.72000122070312
2018-03-23 15:30:00,113.55999755859375
2018-03-23 16:30:00,113.2699966430664
2018-03-23 17:30:00,112.76000213623047
2018-03-23 18:30:00,111.2699966430664
2018-03-23 19:30:00,110.77999877929688
2018-03-26 13:30:00,108.44400024414062
2018-03-26 14:30:00,108.5
2018-03-26 15:30:00,108.4000015258789
2018-03-26 16:30:00,108.55000305175781
2018-03-26 17:30:00,110.02999877929688
2018-03-26 18:30:00,110.48999786376953
2018-03-26 19:30:00,111.5
2018-03-27 13:30:00,111.45999908447266
2018-03-27 14:30:00,110.30999755859375
