Datetime,BIIB
2018-01-03 14:30:00,336.2799987792969
2018-01-03 15:30:00,338.7699890136719
2018-01-03 16:30:00,339.6000061035156
2018-01-03 17:30:00,339.0799865722656
2018-01-03 18:30:00,339.9739990234375
2018-01-03 19:30:00,339.3399963378906
2018-01-03 20:30:00,339.82000732421875
2018-01-04 14:30:00,339.9599914550781
2018-01-04 15:30:00,337.75
2018-01-04 16:30:00,337.6449890136719
2018-01-04 17:30:00,337.75
2018-01-04 18:30:00,339.19000244140625
2018-01-04 19:30:00,340.1600036621094
2018-01-04 20:30:00,339.92999267578125
2018-01-05 14:30:00,341.6300048828125
2018-01-05 15:30:00,343.510009765625
2018-01-05 16:30:00,341.8710021972656
2018-01-05 17:30:00,339.18499755859375
2018-01-05 18:30:00,341.1499938964844
2018-01-05 19:30:00,342.8999938964844
2018-01-05 20:30:00,342.32000732421875
2018-01-08 14:30:00,331.80499267578125
2018-01-08 15:30:00,329.239990234375
2018-01-08 16:30:00,328.94500732421875
2018-01-08 17:30:00,328.23870849609375
2018-01-08 18:30:00,329.20001220703125
2018-01-08 19:30:00,328.739990234375
2018-01-08 20:30:00,329.5400085449219
2018-01-09 14:30:00,334.5
2018-01-09 15:30:00,335.2200012207031
2018-01-09 16:30:00,336.17999267578125
2018-01-09 17:30:00,336.5400085449219
2018-01-09 18:30:00,337.6199951171875
2018-01-09 19:30:00,337.6875
2018-01-09 20:30:00,336.3900146484375
2018-01-10 14:30:00,335.6099853515625
2018-01-10 15:30:00,336.8550109863281
2018-01-10 16:30:00,337.8699951171875
2018-01-10 17:30:00,339.0400085449219
2018-01-10 18:30:00,337.29998779296875
2018-01-10 19:30:00,336.67999267578125
2018-01-10 20:30:00,336.6199951171875
2018-01-11 14:30:00,331.6300048828125
2018-01-11 15:30:00,329.8299865722656
2018-01-11 16:30:00,331.2633056640625
2018-01-11 17:30:00,331.934814453125
2018-01-11 18:30:00,332.489990234375
2018-01-11 19:30:00,332.42999267578125
2018-01-11 20:30:00,333.04998779296875
2018-01-12 14:30:00,334.0
2018-01-12 15:30:00,334.42999267578125
2018-01-12 16:30:00,335.45001220703125
2018-01-12 17:30:00,335.5
2018-01-12 18:30:00,335.4700012207031
2018-01-12 19:30:00,335.79998779296875
2018-01-12 20:30:00,335.79998779296875
2018-01-16 14:30:00,342.4549865722656
2018-01-16 15:30:00,339.5299987792969
