Datetime,PAYX
2017-12-18 17:30:00,70.08000183105469
2017-12-18 18:30:00,70.06999969482422
2017-12-18 19:30:00,70.0999984741211
2017-12-18 20:30:00,70.23999786376953
2017-12-19 14:30:00,69.70999908447266
2017-12-19 15:30:00,69.77999877929688
2017-12-19 16:30:00,69.66000366210938
2017-12-19 17:30:00,69.66500091552734
2017-12-19 18:30:00,69.68000030517578
2017-12-19 19:30:00,69.44000244140625
2017-12-19 20:30:00,69.26000213623047
2017-12-20 14:30:00,69.25
2017-12-20 15:30:00,69.19000244140625
2017-12-20 16:30:00,69.37999725341797
2017-12-20 17:30:00,69.36000061035156
2017-12-20 18:30:00,69.18000030517578
2017-12-20 19:30:00,69.16999816894531
2017-12-20 20:30:00,69.19999694824219
2017-12-21 14:30:00,67.54499816894531
2017-12-21 15:30:00,67.66000366210938
2017-12-21 16:30:00,67.7699966430664
2017-12-21 17:30:00,67.66000366210938
2017-12-21 18:30:00,67.97000122070312
2017-12-21 19:30:00,67.73999786376953
2017-12-21 20:30:00,68.66999816894531
2017-12-22 14:30:00,68.87999725341797
2017-12-22 15:30:00,68.6500015258789
2017-12-22 16:30:00,68.63999938964844
2017-12-22 17:30:00,68.5199966430664
2017-12-22 18:30:00,68.44000244140625
2017-12-22 19:30:00,68.19999694824219
2017-12-22 20:30:00,68.2699966430664
2017-12-26 14:30:00,68.69000244140625
2017-12-26 15:30:00,68.62999725341797
2017-12-26 16:30:00,68.75499725341797
2017-12-26 17:30:00,68.80000305175781
2017-12-26 18:30:00,68.69999694824219
2017-12-26 19:30:00,68.80000305175781
2017-12-26 20:30:00,68.8499984741211
2017-12-27 14:30:00,68.66999816894531
2017-12-27 15:30:00,68.8499984741211
2017-12-27 16:30:00,68.6500015258789
2017-12-27 17:30:00,68.66000366210938
2017-12-27 18:30:00,68.63999938964844
2017-12-27 19:30:00,68.44999694824219
2017-12-27 20:30:00,68.38999938964844
2017-12-28 14:30:00,68.12000274658203
2017-12-28 15:30:00,68.13999938964844
2017-12-28 16:30:00,68.01000213623047
2017-12-28 17:30:00,68.00700378417969
2017-12-28 18:30:00,68.08000183105469
2017-12-28 19:30:00,68.24500274658203
2017-12-28 20:30:00,68.33000183105469
2017-12-29 14:30:00,68.27330017089844
2017-12-29 15:30:00,68.2699966430664
2017-12-29 16:30:00,68.33000183105469
2017-12-29 17:30:00,68.23400115966797
2017-12-29 18:30:00,68.2699966430664
2017-12-29 19:30:00,68.3499984741211
2017-12-29 20:30:00,68.08499908447266
2018-01-02 14:30:00,68.12000274658203
2018-01-02 15:30:00,67.94000244140625
2018-01-02 16:30:00,67.28070068359375
2018-01-02 17:30:00,67.41999816894531
2018-01-02 18:30:00,67.33999633789062
2018-01-02 19:30:00,67.23999786376953
2018-01-02 20:30:00,67.29000091552734
2018-01-03 14:30:00,67.61479949951172
2018-01-03 15:30:00,68.13999938964844
2018-01-03 16:30:00,68.23999786376953
2018-01-03 17:30:00,68.29000091552734
2018-01-03 18:30:00,68.2654037475586
2018-01-03 19:30:00,68.0999984741211
2018-01-03 20:30:00,68.2699966430664
2018-01-04 14:30:00,68.94999694824219
2018-01-04 15:30:00,68.97000122070312
2018-01-04 16:30:00,68.95999908447266
2018-01-04 17:30:00,69.06900024414062
2018-01-04 18:30:00,68.91010284423828
2018-01-04 19:30:00,68.7699966430664
2018-01-04 20:30:00,68.91999816894531
2018-01-05 14:30:00,68.5199966430664
2018-01-05 15:30:00,68.65730285644531
2018-01-05 16:30:00,68.67780303955078
2018-01-05 17:30:00,68.51689910888672
2018-01-05 18:30:00,68.5291976928711
2018-01-05 19:30:00,68.56999969482422
2018-01-05 20:30:00,68.69999694824219
2018-01-08 14:30:00,68.26000213623047
2018-01-08 15:30:00,68.25749969482422
2018-01-08 16:30:00,68.2699966430664
2018-01-08 17:30:00,68.43000030517578
2018-01-08 18:30:00,68.33999633789062
2018-01-08 19:30:00,68.22000122070312
2018-01-08 20:30:00,68.26000213623047
2018-01-09 14:30:00,68.0199966430664
2018-01-09 15:30:00,68.41999816894531
2018-01-09 16:30:00,68.41999816894531
2018-01-09 17:30:00,68.44499969482422
2018-01-09 18:30:00,68.04199981689453
2018-01-09 19:30:00,67.9000015258789
2018-01-09 20:30:00,67.80999755859375
2018-01-10 14:30:00,67.5199966430664
2018-01-10 15:30:00,67.2509994506836
2018-01-10 16:30:00,67.44000244140625
2018-01-10 17:30:00,67.41999816894531
2018-01-10 18:30:00,67.4800033569336
2018-01-10 19:30:00,67.58000183105469
2018-01-10 20:30:00,67.54000091552734
2018-01-11 14:30:00,66.61000061035156
2018-01-11 15:30:00,66.55000305175781
2018-01-11 16:30:00,66.8499984741211
2018-01-11 17:30:00,66.86000061035156
2018-01-11 18:30:00,66.79000091552734
2018-01-11 19:30:00,66.70999908447266
2018-01-11 20:30:00,66.87000274658203
2018-01-12 14:30:00,67.61000061035156
2018-01-12 15:30:00,67.71499633789062
2018-01-12 16:30:00,67.52999877929688
2018-01-12 17:30:00,67.68000030517578
2018-01-12 18:30:00,67.56999969482422
2018-01-12 19:30:00,67.55000305175781
2018-01-12 20:30:00,67.62999725341797
2018-01-16 14:30:00,68.3499984741211
2018-01-16 15:30:00,68.22000122070312
2018-01-16 16:30:00,68.25
2018-01-16 17:30:00,68.31999969482422
2018-01-16 18:30:00,68.31999969482422
2018-01-16 19:30:00,68.31999969482422
2018-01-16 20:30:00,68.25
2018-01-17 14:30:00,68.98999786376953
2018-01-17 15:30:00,69.19000244140625
2018-01-17 16:30:00,69.4000015258789
2018-01-17 17:30:00,69.54000091552734
2018-01-17 18:30:00,69.37999725341797
2018-01-17 19:30:00,69.70999908447266
2018-01-17 20:30:00,69.62000274658203
2018-01-18 14:30:00,69.26000213623047
2018-01-18 15:30:00,68.91999816894531
2018-01-18 16:30:00,68.73999786376953
2018-01-18 17:30:00,68.68779754638672
2018-01-18 18:30:00,69.05500030517578
2018-01-18 19:30:00,68.91999816894531
2018-01-18 20:30:00,68.91999816894531
2018-01-19 14:30:00,69.20999908447266
2018-01-19 15:30:00,69.33499908447266
2018-01-19 16:30:00,69.63999938964844
2018-01-19 17:30:00,69.51000213623047
2018-01-19 18:30:00,69.66940307617188
2018-01-19 19:30:00,69.54010009765625
2018-01-19 20:30:00,69.48999786376953
2018-01-22 14:30:00,69.63999938964844
2018-01-22 15:30:00,69.31999969482422
2018-01-22 16:30:00,69.4000015258789
2018-01-22 17:30:00,69.41000366210938
2018-01-22 18:30:00,69.2699966430664
2018-01-22 19:30:00,69.5199966430664
2018-01-22 20:30:00,69.69000244140625
2018-01-23 14:30:00,69.6500015258789
2018-01-23 15:30:00,69.37999725341797
2018-01-23 16:30:00,69.13999938964844
2018-01-23 17:30:00,69.66000366210938
2018-01-23 18:30:00,70.5
2018-01-23 19:30:00,69.9800033569336
2018-01-23 20:30:00,69.98999786376953
2018-01-24 14:30:00,69.05999755859375
2018-01-24 15:30:00,68.62999725341797
2018-01-24 16:30:00,68.0999984741211
2018-01-24 17:30:00,68.22000122070312
2018-01-24 18:30:00,68.30999755859375
2018-01-24 19:30:00,68.2300033569336
2018-01-24 20:30:00,68.0199966430664
2018-01-25 14:30:00,67.66000366210938
2018-01-25 15:30:00,68.1500015258789
2018-01-25 16:30:00,68.55000305175781
2018-01-25 17:30:00,68.41000366210938
2018-01-25 18:30:00,68.55999755859375
2018-01-25 19:30:00,68.51000213623047
2018-01-25 20:30:00,68.63999938964844
2018-01-26 14:30:00,69.0199966430664
2018-01-26 15:30:00,69.08519744873047
2018-01-26 16:30:00,69.22000122070312
2018-01-26 17:30:00,69.51000213623047
2018-01-26 18:30:00,69.7300033569336
2018-01-26 19:30:00,69.83000183105469
2018-01-26 20:30:00,70.0
2018-01-29 14:30:00,69.26429748535156
2018-01-29 15:30:00,69.01000213623047
2018-01-29 16:30:00,69.20999908447266
2018-01-29 17:30:00,69.25599670410156
2018-01-29 18:30:00,69.26000213623047
2018-01-29 19:30:00,68.91999816894531
2018-01-29 20:30:00,68.83999633789062
2018-01-30 14:30:00,68.33999633789062
2018-01-30 15:30:00,68.7699966430664
2018-01-30 16:30:00,68.80999755859375
2018-01-30 17:30:00,68.83000183105469
2018-01-30 18:30:00,68.87999725341797
2018-01-30 19:30:00,68.8499984741211
2018-01-30 20:30:00,68.55999755859375
2018-01-31 14:30:00,68.58999633789062
2018-01-31 15:30:00,68.37000274658203
2018-01-31 16:30:00,68.33000183105469
2018-01-31 17:30:00,68.44999694824219
2018-01-31 18:30:00,68.0
2018-01-31 19:30:00,68.16999816894531
2018-01-31 20:30:00,68.27999877929688
2018-02-01 14:30:00,67.41999816894531
2018-02-01 15:30:00,67.04000091552734
2018-02-01 16:30:00,67.30000305175781
2018-02-01 17:30:00,67.42279815673828
2018-02-01 18:30:00,67.0999984741211
2018-02-01 19:30:00,66.93000030517578
2018-02-01 20:30:00,67.04000091552734
2018-02-02 14:30:00,67.2699966430664
2018-02-02 15:30:00,67.05999755859375
2018-02-02 16:30:00,67.41000366210938
2018-02-02 17:30:00,67.13999938964844
2018-02-02 18:30:00,66.83999633789062
2018-02-02 19:30:00,67.05000305175781
2018-02-02 20:30:00,66.5999984741211
2018-02-05 14:30:00,67.04000091552734
2018-02-05 15:30:00,67.16999816894531
2018-02-05 16:30:00,67.0999984741211
2018-02-05 17:30:00,66.72000122070312
2018-02-05 18:30:00,66.47000122070312
2018-02-05 19:30:00,65.76000213623047
2018-02-05 20:30:00,64.52999877929688
2018-02-06 14:30:00,63.349998474121094
2018-02-06 15:30:00,63.349998474121094
2018-02-06 16:30:00,63.650001525878906
2018-02-06 17:30:00,63.439998626708984
2018-02-06 18:30:00,62.7400016784668
2018-02-06 19:30:00,64.12999725341797
2018-02-06 20:30:00,64.23999786376953
2018-02-07 14:30:00,64.87000274658203
2018-02-07 15:30:00,65.61000061035156
2018-02-07 16:30:00,65.94000244140625
2018-02-07 17:30:00,65.43000030517578
2018-02-07 18:30:00,65.27999877929688
2018-02-07 19:30:00,65.45999908447266
2018-02-07 20:30:00,64.7300033569336
2018-02-08 14:30:00,63.44499969482422
2018-02-08 15:30:00,63.36000061035156
2018-02-08 16:30:00,63.0
2018-02-08 17:30:00,62.95000076293945
2018-02-08 18:30:00,63.15999984741211
2018-02-08 19:30:00,62.93000030517578
2018-02-08 20:30:00,61.84000015258789
2018-02-09 14:30:00,63.18000030517578
2018-02-09 15:30:00,63.349998474121094
2018-02-09 16:30:00,62.584999084472656
2018-02-09 17:30:00,62.29999923706055
2018-02-09 18:30:00,63.45000076293945
2018-02-09 19:30:00,63.52000045776367
2018-02-09 20:30:00,64.12000274658203
2018-02-12 14:30:00,64.43000030517578
2018-02-12 15:30:00,64.72000122070312
2018-02-12 16:30:00,64.94000244140625
2018-02-12 17:30:00,64.72000122070312
2018-02-12 18:30:00,64.89199829101562
2018-02-12 19:30:00,64.83000183105469
2018-02-12 20:30:00,64.70999908447266
2018-02-13 14:30:00,64.12000274658203
2018-02-13 15:30:00,64.16999816894531
2018-02-13 16:30:00,64.27999877929688
2018-02-13 17:30:00,64.51000213623047
2018-02-13 18:30:00,64.58999633789062
2018-02-13 19:30:00,64.7300033569336
2018-02-13 20:30:00,64.62999725341797
2018-02-14 14:30:00,64.55999755859375
2018-02-14 15:30:00,64.8499984741211
2018-02-14 16:30:00,64.86799621582031
2018-02-14 17:30:00,65.0999984741211
2018-02-14 18:30:00,65.09819793701172
2018-02-14 19:30:00,65.4000015258789
2018-02-14 20:30:00,65.36000061035156
2018-02-15 14:30:00,65.88999938964844
2018-02-15 15:30:00,65.41000366210938
2018-02-15 16:30:00,65.83999633789062
2018-02-15 17:30:00,66.13999938964844
2018-02-15 18:30:00,66.34950256347656
2018-02-15 19:30:00,66.16000366210938
2018-02-15 20:30:00,66.47000122070312
2018-02-16 14:30:00,67.11000061035156
2018-02-16 15:30:00,66.80000305175781
2018-02-16 16:30:00,67.01000213623047
2018-02-16 17:30:00,66.7699966430664
2018-02-16 18:30:00,66.66000366210938
2018-02-16 19:30:00,66.77999877929688
2018-02-16 20:30:00,66.80000305175781
2018-02-20 14:30:00,65.5
2018-02-20 15:30:00,66.11000061035156
2018-02-20 16:30:00,66.05000305175781
2018-02-20 17:30:00,65.7699966430664
2018-02-20 18:30:00,65.41999816894531
2018-02-20 19:30:00,65.43000030517578
2018-02-20 20:30:00,65.41000366210938
2018-02-21 14:30:00,65.75
2018-02-21 15:30:00,65.87000274658203
2018-02-21 16:30:00,65.7300033569336
2018-02-21 17:30:00,65.70999908447266
2018-02-21 18:30:00,66.11000061035156
2018-02-21 19:30:00,65.70999908447266
2018-02-21 20:30:00,65.08000183105469
2018-02-22 14:30:00,65.31999969482422
2018-02-22 15:30:00,65.55999755859375
2018-02-22 16:30:00,65.7300033569336
2018-02-22 17:30:00,65.3499984741211
2018-02-22 18:30:00,65.45999908447266
2018-02-22 19:30:00,65.13999938964844
2018-02-22 20:30:00,65.04000091552734
2018-02-23 14:30:00,65.44999694824219
2018-02-23 15:30:00,65.87999725341797
2018-02-23 16:30:00,65.7750015258789
2018-02-23 17:30:00,65.8550033569336
2018-02-23 18:30:00,65.83760070800781
2018-02-23 19:30:00,66.25
2018-02-23 20:30:00,66.47000122070312
2018-02-26 14:30:00,66.62000274658203
2018-02-26 15:30:00,66.62999725341797
2018-02-26 16:30:00,66.69000244140625
2018-02-26 17:30:00,66.7699966430664
2018-02-26 18:30:00,66.76000213623047
2018-02-26 19:30:00,66.69999694824219
2018-02-26 20:30:00,66.83000183105469
2018-02-27 14:30:00,67.70999908447266
2018-02-27 15:30:00,66.87999725341797
2018-02-27 16:30:00,66.5
2018-02-27 17:30:00,66.48999786376953
2018-02-27 18:30:00,66.33000183105469
2018-02-27 19:30:00,66.20999908447266
2018-02-27 20:30:00,65.91999816894531
2018-02-28 14:30:00,66.12000274658203
2018-02-28 15:30:00,65.7300033569336
2018-02-28 16:30:00,65.72010040283203
2018-02-28 17:30:00,66.18000030517578
2018-02-28 18:30:00,66.20999908447266
2018-02-28 19:30:00,65.75
2018-02-28 20:30:00,65.12999725341797
2018-03-01 14:30:00,64.9000015258789
2018-03-01 15:30:00,64.5199966430664
2018-03-01 16:30:00,64.33999633789062
2018-03-01 17:30:00,63.939998626708984
2018-03-01 18:30:00,63.38999938964844
2018-03-01 19:30:00,63.779998779296875
2018-03-01 20:30:00,63.540000915527344
2018-03-02 14:30:00,63.31999969482422
2018-03-02 15:30:00,63.58000183105469
2018-03-02 16:30:00,63.79999923706055
2018-03-02 17:30:00,63.36000061035156
2018-03-02 18:30:00,63.439998626708984
2018-03-02 19:30:00,63.51499938964844
2018-03-02 20:30:00,63.779998779296875
2018-03-05 14:30:00,63.76499938964844
2018-03-05 15:30:00,64.69999694824219
2018-03-05 16:30:00,65.0
2018-03-05 17:30:00,65.16000366210938
2018-03-05 18:30:00,64.75
2018-03-05 19:30:00,64.87999725341797
2018-03-05 20:30:00,65.05999755859375
2018-03-06 14:30:00,64.72000122070312
2018-03-06 15:30:00,64.5999984741211
2018-03-06 16:30:00,64.51000213623047
2018-03-06 17:30:00,64.83000183105469
2018-03-06 18:30:00,64.63999938964844
2018-03-06 19:30:00,64.83999633789062
2018-03-06 20:30:00,65.08999633789062
2018-03-07 14:30:00,64.96499633789062
2018-03-07 15:30:00,64.68000030517578
2018-03-07 16:30:00,64.56999969482422
2018-03-07 17:30:00,64.58000183105469
2018-03-07 18:30:00,64.63999938964844
2018-03-07 19:30:00,64.94000244140625
2018-03-07 20:30:00,64.81999969482422
2018-03-08 14:30:00,65.73999786376953
2018-03-08 15:30:00,65.62999725341797
2018-03-08 16:30:00,65.55000305175781
2018-03-08 17:30:00,65.26000213623047
2018-03-08 18:30:00,65.25
2018-03-08 19:30:00,65.41999816894531
2018-03-08 20:30:00,65.38999938964844
2018-03-09 14:30:00,65.80000305175781
2018-03-09 15:30:00,65.87000274658203
2018-03-09 16:30:00,65.97000122070312
2018-03-09 17:30:00,65.94000244140625
2018-03-09 18:30:00,66.1500015258789
2018-03-09 19:30:00,66.45999908447266
2018-03-09 20:30:00,66.54000091552734
2018-03-12 13:30:00,66.73999786376953
2018-03-12 14:30:00,66.5199966430664
2018-03-12 15:30:00,66.81999969482422
2018-03-12 16:30:00,66.7300033569336
2018-03-12 17:30:00,66.44000244140625
2018-03-12 18:30:00,66.52999877929688
2018-03-12 19:30:00,66.5199966430664
2018-03-13 13:30:00,67.16000366210938
2018-03-13 14:30:00,67.16000366210938
2018-03-13 15:30:00,66.94999694824219
2018-03-13 16:30:00,66.7699966430664
2018-03-13 17:30:00,66.4800033569336
2018-03-13 18:30:00,66.41500091552734
2018-03-13 19:30:00,66.72000122070312
2018-03-14 13:30:00,66.04940032958984
2018-03-14 14:30:00,66.08300018310547
2018-03-14 15:30:00,65.75
2018-03-14 16:30:00,65.7500991821289
2018-03-14 17:30:00,66.02999877929688
2018-03-14 18:30:00,65.70999908447266
2018-03-14 19:30:00,65.88999938964844
2018-03-15 13:30:00,66.62999725341797
2018-03-15 14:30:00,66.59049987792969
2018-03-15 15:30:00,66.30999755859375
2018-03-15 16:30:00,66.31999969482422
2018-03-15 17:30:00,66.30000305175781
2018-03-15 18:30:00,66.47000122070312
2018-03-15 19:30:00,66.4000015258789
2018-03-16 13:30:00,66.55999755859375
2018-03-16 14:30:00,66.45999908447266
2018-03-16 15:30:00,66.05400085449219
2018-03-16 16:30:00,66.2114028930664
2018-03-16 17:30:00,66.16999816894531
2018-03-16 18:30:00,66.2300033569336
2018-03-16 19:30:00,66.1500015258789
2018-03-19 13:30:00,65.91000366210938
2018-03-19 14:30:00,65.5999984741211
2018-03-19 15:30:00,65.30970001220703
2018-03-19 16:30:00,65.19000244140625
2018-03-19 17:30:00,65.05000305175781
2018-03-19 18:30:00,65.12999725341797
2018-03-19 19:30:00,65.33999633789062
2018-03-20 13:30:00,65.69840240478516
2018-03-20 14:30:00,65.61000061035156
2018-03-20 15:30:00,65.56999969482422
2018-03-20 16:30:00,65.41999816894531
2018-03-20 17:30:00,65.52999877929688
2018-03-20 18:30:00,65.69999694824219
2018-03-20 19:30:00,65.5
2018-03-21 13:30:00,65.37999725341797
2018-03-21 14:30:00,65.66500091552734
2018-03-21 15:30:00,65.55010223388672
2018-03-21 16:30:00,65.54000091552734
2018-03-21 17:30:00,65.63999938964844
2018-03-21 18:30:00,65.88999938964844
2018-03-21 19:30:00,65.55000305175781
2018-03-22 13:30:00,64.88999938964844
2018-03-22 14:30:00,64.31999969482422
2018-03-22 15:30:00,64.64739990234375
2018-03-22 16:30:00,64.5999984741211
2018-03-22 17:30:00,64.33999633789062
2018-03-22 18:30:00,64.2300033569336
2018-03-22 19:30:00,63.4900016784668
2018-03-23 13:30:00,62.93000030517578
2018-03-23 14:30:00,62.959999084472656
2018-03-23 15:30:00,62.494998931884766
2018-03-23 16:30:00,62.540000915527344
2018-03-23 17:30:00,62.36000061035156
2018-03-23 18:30:00,62.29999923706055
2018-03-23 19:30:00,61.72999954223633
2018-03-26 13:30:00,60.79999923706055
2018-03-26 14:30:00,60.97999954223633
2018-03-26 15:30:00,60.61000061035156
2018-03-26 16:30:00,61.189998626708984
2018-03-26 17:30:00,61.279998779296875
2018-03-26 18:30:00,61.630001068115234
2018-03-26 19:30:00,61.220001220703125
