Datetime,EXPE
2018-01-25 19:30:00,130.9199981689453
2018-01-25 20:30:00,131.1699981689453
2018-01-26 14:30:00,131.77999877929688
2018-01-26 15:30:00,132.13999938964844
2018-01-26 16:30:00,131.8300018310547
2018-01-26 17:30:00,131.77999877929688
2018-01-26 18:30:00,131.6699981689453
2018-01-26 19:30:00,131.7100067138672
2018-01-26 20:30:00,131.75
2018-01-29 14:30:00,131.27999877929688
2018-01-29 15:30:00,131.11000061035156
2018-01-29 16:30:00,130.36000061035156
2018-01-29 17:30:00,130.94000244140625
2018-01-29 18:30:00,130.92999267578125
2018-01-29 19:30:00,130.55999755859375
2018-01-29 20:30:00,130.38999938964844
2018-01-30 14:30:00,128.77000427246094
2018-01-30 15:30:00,129.22999572753906
2018-01-30 16:30:00,129.42999267578125
2018-01-30 17:30:00,128.80999755859375
2018-01-30 18:30:00,128.49000549316406
2018-01-30 19:30:00,129.00999450683594
2018-01-30 20:30:00,128.89999389648438
2018-01-31 14:30:00,128.71629333496094
2018-01-31 15:30:00,128.3699951171875
2018-01-31 16:30:00,128.44000244140625
2018-01-31 17:30:00,128.25
2018-01-31 18:30:00,127.44000244140625
2018-01-31 19:30:00,127.44000244140625
2018-01-31 20:30:00,128.0399932861328
2018-02-01 14:30:00,129.94000244140625
2018-02-01 15:30:00,129.91000366210938
2018-02-01 16:30:00,130.2100067138672
2018-02-01 17:30:00,130.1999969482422
2018-02-01 18:30:00,129.82000732421875
2018-02-01 19:30:00,129.02000427246094
2018-02-01 20:30:00,129.11000061035156
2018-02-02 14:30:00,126.98500061035156
2018-02-02 15:30:00,126.62000274658203
2018-02-02 16:30:00,126.81999969482422
2018-02-02 17:30:00,126.30999755859375
2018-02-02 18:30:00,126.37000274658203
2018-02-02 19:30:00,126.76000213623047
2018-02-02 20:30:00,126.62999725341797
2018-02-05 14:30:00,127.75
2018-02-05 15:30:00,127.12000274658203
2018-02-05 16:30:00,127.6500015258789
2018-02-05 17:30:00,126.80000305175781
2018-02-05 18:30:00,126.95999908447266
2018-02-05 19:30:00,126.76000213623047
2018-02-05 20:30:00,125.05000305175781
2018-02-06 14:30:00,126.5199966430664
2018-02-06 15:30:00,127.5999984741211
2018-02-06 16:30:00,127.13999938964844
2018-02-06 17:30:00,126.55999755859375
2018-02-06 18:30:00,125.01000213623047
2018-02-06 19:30:00,128.02999877929688
2018-02-06 20:30:00,127.29000091552734
2018-02-07 14:30:00,130.24000549316406
2018-02-07 15:30:00,129.85000610351562
2018-02-07 16:30:00,129.3350067138672
2018-02-07 17:30:00,128.57000732421875
2018-02-07 18:30:00,129.9499969482422
2018-02-07 19:30:00,130.44000244140625
2018-02-07 20:30:00,129.35000610351562
2018-02-08 14:30:00,129.6649932861328
2018-02-08 15:30:00,127.72000122070312
2018-02-08 16:30:00,126.8499984741211
2018-02-08 17:30:00,126.19999694824219
2018-02-08 18:30:00,127.19999694824219
2018-02-08 19:30:00,125.83989715576172
2018-02-08 20:30:00,122.77999877929688
2018-02-09 14:30:00,104.13999938964844
2018-02-09 15:30:00,102.02999877929688
2018-02-09 16:30:00,100.62000274658203
2018-02-09 17:30:00,99.05000305175781
2018-02-09 18:30:00,101.0
2018-02-09 19:30:00,101.83499908447266
2018-02-09 20:30:00,103.30999755859375
2018-02-12 14:30:00,101.44999694824219
2018-02-12 15:30:00,101.04000091552734
