Datetime,ROST
2017-12-18 17:30:00,77.33999633789062
2017-12-18 18:30:00,77.44999694824219
2017-12-18 19:30:00,77.56500244140625
2017-12-18 20:30:00,77.55999755859375
2017-12-19 14:30:00,77.80500030517578
2017-12-19 15:30:00,78.17500305175781
2017-12-19 16:30:00,78.55000305175781
2017-12-19 17:30:00,78.6500015258789
2017-12-19 18:30:00,78.30000305175781
2017-12-19 19:30:00,78.3499984741211
2017-12-19 20:30:00,78.52999877929688
2017-12-20 14:30:00,78.87999725341797
2017-12-20 15:30:00,79.12999725341797
2017-12-20 16:30:00,79.01000213623047
2017-12-20 17:30:00,79.41999816894531
2017-12-20 18:30:00,79.51000213623047
2017-12-20 19:30:00,79.66999816894531
2017-12-20 20:30:00,79.61000061035156
2017-12-21 14:30:00,80.4406967163086
2017-12-21 15:30:00,80.16999816894531
2017-12-21 16:30:00,80.08999633789062
2017-12-21 17:30:00,80.05999755859375
2017-12-21 18:30:00,80.20500183105469
2017-12-21 19:30:00,80.25
2017-12-21 20:30:00,80.13999938964844
2017-12-22 14:30:00,79.69000244140625
2017-12-22 15:30:00,79.64129638671875
2017-12-22 16:30:00,79.875
2017-12-22 17:30:00,79.91000366210938
2017-12-22 18:30:00,79.99500274658203
2017-12-22 19:30:00,80.16999816894531
2017-12-22 20:30:00,80.43000030517578
2017-12-26 14:30:00,80.77999877929688
2017-12-26 15:30:00,80.70490264892578
2017-12-26 16:30:00,80.95999908447266
2017-12-26 17:30:00,81.06999969482422
2017-12-26 18:30:00,80.88999938964844
2017-12-26 19:30:00,80.88999938964844
2017-12-26 20:30:00,80.93499755859375
2017-12-27 14:30:00,80.91000366210938
2017-12-27 15:30:00,80.88999938964844
2017-12-27 16:30:00,80.77999877929688
2017-12-27 17:30:00,80.69000244140625
2017-12-27 18:30:00,80.79000091552734
2017-12-27 19:30:00,80.62000274658203
2017-12-27 20:30:00,80.72000122070312
2017-12-28 14:30:00,80.48999786376953
2017-12-28 15:30:00,80.41000366210938
2017-12-28 16:30:00,80.11000061035156
2017-12-28 17:30:00,80.16999816894531
2017-12-28 18:30:00,80.27999877929688
2017-12-28 19:30:00,80.5
2017-12-28 20:30:00,80.61979675292969
2017-12-29 14:30:00,81.36000061035156
2017-12-29 15:30:00,81.08499908447266
2017-12-29 16:30:00,80.80000305175781
2017-12-29 17:30:00,80.7300033569336
2017-12-29 18:30:00,80.62999725341797
2017-12-29 19:30:00,80.70999908447266
2017-12-29 20:30:00,80.26000213623047
2018-01-02 14:30:00,80.9800033569336
2018-01-02 15:30:00,80.68000030517578
2018-01-02 16:30:00,80.80999755859375
2018-01-02 17:30:00,80.83999633789062
2018-01-02 18:30:00,80.91000366210938
2018-01-02 19:30:00,80.5
2018-01-02 20:30:00,80.48999786376953
2018-01-03 14:30:00,80.44000244140625
2018-01-03 15:30:00,80.02999877929688
2018-01-03 16:30:00,79.69000244140625
2018-01-03 17:30:00,80.0
2018-01-03 18:30:00,80.11000061035156
2018-01-03 19:30:00,80.16000366210938
2018-01-03 20:30:00,80.44000244140625
2018-01-04 14:30:00,80.18000030517578
2018-01-04 15:30:00,79.94999694824219
2018-01-04 16:30:00,80.5
2018-01-04 17:30:00,80.72000122070312
2018-01-04 18:30:00,80.53500366210938
2018-01-04 19:30:00,80.93000030517578
2018-01-04 20:30:00,80.91000366210938
2018-01-05 14:30:00,82.02999877929688
2018-01-05 15:30:00,81.26000213623047
2018-01-05 16:30:00,81.43000030517578
2018-01-05 17:30:00,81.2300033569336
2018-01-05 18:30:00,81.4906997680664
2018-01-05 19:30:00,81.5199966430664
2018-01-05 20:30:00,81.95999908447266
2018-01-08 14:30:00,81.31999969482422
2018-01-08 15:30:00,81.1500015258789
2018-01-08 16:30:00,81.06999969482422
2018-01-08 17:30:00,81.41999816894531
2018-01-08 18:30:00,81.14009857177734
2018-01-08 19:30:00,80.88999938964844
2018-01-08 20:30:00,81.19000244140625
2018-01-09 14:30:00,80.04000091552734
2018-01-09 15:30:00,80.01000213623047
2018-01-09 16:30:00,79.94000244140625
2018-01-09 17:30:00,80.08000183105469
