Datetime,LBTYK
2018-05-01 15:30:00,28.459999084472656
2018-05-01 16:30:00,28.406299591064453
2018-05-01 17:30:00,28.790000915527344
2018-05-01 18:30:00,28.709999084472656
2018-05-01 19:30:00,28.940000534057617
2018-05-02 13:30:00,28.65999984741211
2018-05-02 14:30:00,28.875
2018-05-02 15:30:00,28.5
2018-05-02 16:30:00,28.540000915527344
2018-05-02 17:30:00,28.56999969482422
2018-05-02 18:30:00,28.56999969482422
2018-05-02 19:30:00,28.31999969482422
2018-05-03 13:30:00,28.860000610351562
2018-05-03 14:30:00,28.8799991607666
2018-05-03 15:30:00,28.739999771118164
2018-05-03 16:30:00,29.260000228881836
2018-05-03 17:30:00,29.350000381469727
2018-05-03 18:30:00,29.540000915527344
2018-05-03 19:30:00,29.290000915527344
2018-05-04 13:30:00,30.43000030517578
2018-05-04 14:30:00,30.420000076293945
2018-05-04 15:30:00,30.40999984741211
2018-05-04 16:30:00,30.600000381469727
2018-05-04 17:30:00,30.6200008392334
2018-05-04 18:30:00,30.440000534057617
2018-05-04 19:30:00,30.520000457763672
2018-05-07 13:30:00,31.760000228881836
2018-05-07 14:30:00,31.8799991607666
2018-05-07 15:30:00,32.224998474121094
2018-05-07 16:30:00,32.05500030517578
2018-05-07 17:30:00,32.04999923706055
2018-05-07 18:30:00,31.81999969482422
2018-05-07 19:30:00,31.610000610351562
2018-05-08 13:30:00,30.979999542236328
2018-05-08 14:30:00,30.719999313354492
2018-05-08 15:30:00,30.549999237060547
2018-05-08 16:30:00,30.399999618530273
2018-05-08 17:30:00,30.15999984741211
2018-05-08 18:30:00,29.795000076293945
2018-05-08 19:30:00,30.360000610351562
2018-05-09 13:30:00,28.264999389648438
2018-05-09 14:30:00,28.3799991607666
2018-05-09 15:30:00,28.100000381469727
2018-05-09 16:30:00,28.71500015258789
2018-05-09 17:30:00,29.178499221801758
2018-05-09 18:30:00,29.479999542236328
2018-05-09 19:30:00,29.512500762939453
2018-05-10 13:30:00,30.020000457763672
2018-05-10 14:30:00,29.989999771118164
2018-05-10 15:30:00,29.9950008392334
2018-05-10 16:30:00,29.989999771118164
2018-05-10 17:30:00,30.049999237060547
2018-05-10 18:30:00,30.020000457763672
2018-05-10 19:30:00,29.979999542236328
2018-05-11 13:30:00,29.959999084472656
2018-05-11 14:30:00,29.479999542236328
2018-05-11 15:30:00,29.260000228881836
2018-05-11 16:30:00,29.239999771118164
2018-05-11 17:30:00,29.15999984741211
2018-05-11 18:30:00,29.1299991607666
2018-05-11 19:30:00,28.920000076293945
2018-05-14 13:30:00,29.420000076293945
2018-05-14 14:30:00,29.360000610351562
2018-05-14 15:30:00,29.790000915527344
2018-05-14 16:30:00,29.610000610351562
2018-05-14 17:30:00,29.520000457763672
2018-05-14 18:30:00,29.489999771118164
2018-05-14 19:30:00,29.549999237060547
2018-05-15 13:30:00,29.100000381469727
2018-05-15 14:30:00,29.190099716186523
2018-05-15 15:30:00,29.200000762939453
2018-05-15 16:30:00,29.149999618530273
2018-05-15 17:30:00,29.18000030517578
2018-05-15 18:30:00,29.125
2018-05-15 19:30:00,29.06999969482422
2018-05-16 13:30:00,28.914600372314453
2018-05-16 14:30:00,28.770000457763672
2018-05-16 15:30:00,28.899999618530273
2018-05-16 16:30:00,28.985000610351562
2018-05-16 17:30:00,28.969999313354492
2018-05-16 18:30:00,28.889999389648438
2018-05-16 19:30:00,28.75
2018-05-17 13:30:00,28.479999542236328
2018-05-17 14:30:00,28.59000015258789
2018-05-17 15:30:00,28.399999618530273
2018-05-17 16:30:00,28.440000534057617
2018-05-17 17:30:00,28.3799991607666
2018-05-17 18:30:00,28.459999084472656
2018-05-17 19:30:00,28.34000015258789
2018-05-18 13:30:00,28.440000534057617
2018-05-18 14:30:00,28.690000534057617
2018-05-18 15:30:00,28.440000534057617
2018-05-18 16:30:00,28.31999969482422
2018-05-18 17:30:00,28.260000228881836
2018-05-18 18:30:00,28.354999542236328
2018-05-18 19:30:00,28.459999084472656
2018-05-21 13:30:00,28.5
2018-05-21 14:30:00,28.420000076293945
2018-05-21 15:30:00,28.405000686645508
2018-05-21 16:30:00,28.3799991607666
2018-05-21 17:30:00,28.43000030517578
2018-05-21 18:30:00,28.270000457763672
2018-05-21 19:30:00,28.229999542236328
2018-05-22 13:30:00,28.43000030517578
2018-05-22 14:30:00,28.350000381469727
2018-05-22 15:30:00,28.350000381469727
2018-05-22 16:30:00,28.40999984741211
2018-05-22 17:30:00,28.3799991607666
2018-05-22 18:30:00,28.260000228881836
2018-05-22 19:30:00,28.299999237060547
2018-05-23 13:30:00,27.954999923706055
2018-05-23 14:30:00,28.09000015258789
2018-05-23 15:30:00,27.905000686645508
2018-05-23 16:30:00,27.924999237060547
2018-05-23 17:30:00,28.049999237060547
2018-05-23 18:30:00,28.190000534057617
2018-05-23 19:30:00,28.239999771118164
2018-05-24 13:30:00,27.860000610351562
2018-05-24 14:30:00,27.790000915527344
2018-05-24 15:30:00,28.079999923706055
2018-05-24 16:30:00,28.030000686645508
2018-05-24 17:30:00,27.9950008392334
2018-05-24 18:30:00,28.040000915527344
2018-05-24 19:30:00,27.90999984741211
2018-05-25 13:30:00,27.989999771118164
2018-05-25 14:30:00,28.010000228881836
2018-05-25 15:30:00,27.729999542236328
2018-05-25 16:30:00,27.899999618530273
2018-05-25 17:30:00,27.850000381469727
2018-05-25 18:30:00,27.899999618530273
2018-05-25 19:30:00,27.790000915527344
2018-05-29 13:30:00,27.674999237060547
2018-05-29 14:30:00,27.469999313354492
2018-05-29 15:30:00,27.25
2018-05-29 16:30:00,27.489999771118164
2018-05-29 17:30:00,27.489999771118164
2018-05-29 18:30:00,27.459999084472656
2018-05-29 19:30:00,27.459999084472656
2018-05-30 13:30:00,27.969999313354492
2018-05-30 14:30:00,28.010000228881836
2018-05-30 15:30:00,27.9950008392334
2018-05-30 16:30:00,27.979999542236328
2018-05-30 17:30:00,27.959999084472656
2018-05-30 18:30:00,27.975000381469727
2018-05-30 19:30:00,27.899999618530273
2018-05-31 13:30:00,27.5
2018-05-31 14:30:00,27.600000381469727
2018-05-31 15:30:00,27.6200008392334
2018-05-31 16:30:00,27.6200008392334
2018-05-31 17:30:00,27.620100021362305
2018-05-31 18:30:00,27.750099182128906
2018-05-31 19:30:00,27.68000030517578
2018-06-01 13:30:00,27.829999923706055
2018-06-01 14:30:00,27.969999313354492
2018-06-01 15:30:00,27.8799991607666
2018-06-01 16:30:00,28.094999313354492
2018-06-01 17:30:00,28.149999618530273
2018-06-01 18:30:00,28.350000381469727
2018-06-01 19:30:00,28.399999618530273
2018-06-04 13:30:00,28.545000076293945
2018-06-04 14:30:00,28.479999542236328
2018-06-04 15:30:00,28.674999237060547
2018-06-04 16:30:00,28.670000076293945
2018-06-04 17:30:00,28.729999542236328
2018-06-04 18:30:00,28.540000915527344
2018-06-04 19:30:00,28.409900665283203
2018-06-05 13:30:00,28.030000686645508
2018-06-05 14:30:00,27.739999771118164
2018-06-05 15:30:00,27.40999984741211
2018-06-05 16:30:00,27.440000534057617
2018-06-05 17:30:00,27.135000228881836
2018-06-05 18:30:00,27.260000228881836
2018-06-05 19:30:00,27.270000457763672
2018-06-06 13:30:00,27.399999618530273
2018-06-06 14:30:00,27.625
2018-06-06 15:30:00,27.7450008392334
2018-06-06 16:30:00,28.1200008392334
2018-06-06 17:30:00,28.0
2018-06-06 18:30:00,28.049999237060547
2018-06-06 19:30:00,28.079999923706055
2018-06-07 13:30:00,28.489999771118164
