Datetime,SIRI
2017-12-06 17:30:00,5.639999866485596
2017-12-06 18:30:00,5.590000152587891
2017-12-06 19:30:00,5.610000133514404
2017-12-06 20:30:00,5.605000019073486
2017-12-07 14:30:00,5.670000076293945
2017-12-07 15:30:00,5.65500020980835
2017-12-07 16:30:00,5.669300079345703
2017-12-07 17:30:00,5.684999942779541
2017-12-07 18:30:00,5.670000076293945
2017-12-07 19:30:00,5.684999942779541
2017-12-07 20:30:00,5.630000114440918
2017-12-08 14:30:00,5.6427998542785645
2017-12-08 15:30:00,5.619999885559082
2017-12-08 16:30:00,5.644999980926514
2017-12-08 17:30:00,5.650000095367432
2017-12-08 18:30:00,5.625
2017-12-08 19:30:00,5.635000228881836
2017-12-08 20:30:00,5.635000228881836
2017-12-11 14:30:00,5.650000095367432
2017-12-11 15:30:00,5.650000095367432
2017-12-11 16:30:00,5.660099983215332
2017-12-11 17:30:00,5.630000114440918
2017-12-11 18:30:00,5.630000114440918
2017-12-11 19:30:00,5.625
2017-12-11 20:30:00,5.630000114440918
2017-12-12 14:30:00,5.675000190734863
2017-12-12 15:30:00,5.710000038146973
2017-12-12 16:30:00,5.679999828338623
2017-12-12 17:30:00,5.679999828338623
2017-12-12 18:30:00,5.679999828338623
2017-12-12 19:30:00,5.695000171661377
2017-12-12 20:30:00,5.679999828338623
2017-12-13 14:30:00,5.684999942779541
2017-12-13 15:30:00,5.699999809265137
2017-12-13 16:30:00,5.695000171661377
2017-12-13 17:30:00,5.710000038146973
2017-12-13 18:30:00,5.710000038146973
2017-12-13 19:30:00,5.695000171661377
2017-12-13 20:30:00,5.684999942779541
2017-12-14 14:30:00,5.730000019073486
2017-12-14 15:30:00,5.715000152587891
2017-12-14 16:30:00,5.715000152587891
2017-12-14 17:30:00,5.710000038146973
2017-12-14 18:30:00,5.690000057220459
2017-12-14 19:30:00,5.690000057220459
2017-12-14 20:30:00,5.659999847412109
2017-12-15 14:30:00,5.210000038146973
2017-12-15 15:30:00,5.335000038146973
2017-12-15 16:30:00,5.260000228881836
2017-12-15 17:30:00,5.329999923706055
2017-12-15 18:30:00,5.329999923706055
2017-12-15 19:30:00,5.355000019073486
2017-12-15 20:30:00,5.369999885559082
2017-12-18 14:30:00,5.355000019073486
2017-12-18 15:30:00,5.409999847412109
2017-12-18 16:30:00,5.465000152587891
2017-12-18 17:30:00,5.445000171661377
2017-12-18 18:30:00,5.429999828338623
2017-12-18 19:30:00,5.434999942779541
2017-12-18 20:30:00,5.434999942779541
2017-12-19 14:30:00,5.385799884796143
2017-12-19 15:30:00,5.340000152587891
2017-12-19 16:30:00,5.349999904632568
2017-12-19 17:30:00,5.340000152587891
2017-12-19 18:30:00,5.369999885559082
2017-12-19 19:30:00,5.335000038146973
2017-12-19 20:30:00,5.329999923706055
2017-12-20 14:30:00,5.340000152587891
2017-12-20 15:30:00,5.320000171661377
2017-12-20 16:30:00,5.304999828338623
2017-12-20 17:30:00,5.300000190734863
2017-12-20 18:30:00,5.28000020980835
2017-12-20 19:30:00,5.260000228881836
2017-12-20 20:30:00,5.260000228881836
2017-12-21 14:30:00,5.275000095367432
2017-12-21 15:30:00,5.25
2017-12-21 16:30:00,5.264999866485596
2017-12-21 17:30:00,5.2855000495910645
2017-12-21 18:30:00,5.28000020980835
2017-12-21 19:30:00,5.284999847412109
2017-12-21 20:30:00,5.264999866485596
2017-12-22 14:30:00,5.304999828338623
2017-12-22 15:30:00,5.315000057220459
2017-12-22 16:30:00,5.340000152587891
2017-12-22 17:30:00,5.34499979019165
2017-12-22 18:30:00,5.340000152587891
2017-12-22 19:30:00,5.375
2017-12-22 20:30:00,5.369999885559082
2017-12-26 14:30:00,5.440000057220459
2017-12-26 15:30:00,5.465000152587891
2017-12-26 16:30:00,5.489999771118164
2017-12-26 17:30:00,5.505000114440918
2017-12-26 18:30:00,5.465000152587891
2017-12-26 19:30:00,5.409999847412109
2017-12-26 20:30:00,5.420000076293945
2017-12-27 14:30:00,5.389999866485596
2017-12-27 15:30:00,5.400000095367432
2017-12-27 16:30:00,5.3892998695373535
2017-12-27 17:30:00,5.389999866485596
2017-12-27 18:30:00,5.409999847412109
2017-12-27 19:30:00,5.406000137329102
2017-12-27 20:30:00,5.389999866485596
2017-12-28 14:30:00,5.349999904632568
2017-12-28 15:30:00,5.355000019073486
2017-12-28 16:30:00,5.375
2017-12-28 17:30:00,5.369999885559082
2017-12-28 18:30:00,5.369999885559082
2017-12-28 19:30:00,5.385000228881836
2017-12-28 20:30:00,5.380000114440918
2017-12-29 14:30:00,5.40500020980835
2017-12-29 15:30:00,5.380000114440918
2017-12-29 16:30:00,5.389999866485596
2017-12-29 17:30:00,5.400000095367432
2017-12-29 18:30:00,5.380000114440918
2017-12-29 19:30:00,5.380000114440918
2017-12-29 20:30:00,5.349999904632568
2018-01-02 14:30:00,5.289999961853027
2018-01-02 15:30:00,5.260000228881836
2018-01-02 16:30:00,5.210000038146973
2018-01-02 17:30:00,5.218999862670898
2018-01-02 18:30:00,5.21999979019165
2018-01-02 19:30:00,5.195000171661377
2018-01-02 20:30:00,5.199999809265137
2018-01-03 14:30:00,5.275000095367432
2018-01-03 15:30:00,5.230000019073486
2018-01-03 16:30:00,5.235000133514404
2018-01-03 17:30:00,5.2154998779296875
2018-01-03 18:30:00,5.204999923706055
2018-01-03 19:30:00,5.184999942779541
2018-01-03 20:30:00,5.199999809265137
2018-01-04 14:30:00,5.25
2018-01-04 15:30:00,5.284999847412109
2018-01-04 16:30:00,5.324999809265137
2018-01-04 17:30:00,5.349999904632568
2018-01-04 18:30:00,5.329999923706055
2018-01-04 19:30:00,5.309999942779541
2018-01-04 20:30:00,5.304999828338623
2018-01-05 14:30:00,5.335000038146973
2018-01-05 15:30:00,5.309999942779541
2018-01-05 16:30:00,5.295000076293945
2018-01-05 17:30:00,5.300000190734863
2018-01-05 18:30:00,5.289999961853027
2018-01-05 19:30:00,5.329999923706055
2018-01-05 20:30:00,5.329999923706055
2018-01-08 14:30:00,5.320000171661377
2018-01-08 15:30:00,5.309999942779541
2018-01-08 16:30:00,5.309999942779541
2018-01-08 17:30:00,5.335000038146973
2018-01-08 18:30:00,5.335000038146973
2018-01-08 19:30:00,5.329999923706055
2018-01-08 20:30:00,5.309999942779541
2018-01-09 14:30:00,5.380000114440918
2018-01-09 15:30:00,5.355000019073486
2018-01-09 16:30:00,5.340000152587891
2018-01-09 17:30:00,5.349999904632568
2018-01-09 18:30:00,5.375
2018-01-09 19:30:00,5.335000038146973
2018-01-09 20:30:00,5.300000190734863
2018-01-10 14:30:00,5.440000057220459
2018-01-10 15:30:00,5.409999847412109
2018-01-10 16:30:00,5.440000057220459
2018-01-10 17:30:00,5.474999904632568
2018-01-10 18:30:00,5.460000038146973
2018-01-10 19:30:00,5.574999809265137
2018-01-10 20:30:00,5.554999828338623
2018-01-11 14:30:00,5.590000152587891
2018-01-11 15:30:00,5.554999828338623
2018-01-11 16:30:00,5.539000034332275
2018-01-11 17:30:00,5.550000190734863
2018-01-11 18:30:00,5.474999904632568
2018-01-11 19:30:00,5.474999904632568
2018-01-11 20:30:00,5.489999771118164
2018-01-12 14:30:00,5.494999885559082
2018-01-12 15:30:00,5.504199981689453
2018-01-12 16:30:00,5.489999771118164
2018-01-12 17:30:00,5.489999771118164
2018-01-12 18:30:00,5.480000019073486
2018-01-12 19:30:00,5.485000133514404
2018-01-12 20:30:00,5.46999979019165
2018-01-16 14:30:00,5.440000057220459
2018-01-16 15:30:00,5.40500020980835
2018-01-16 16:30:00,5.429999828338623
2018-01-16 17:30:00,5.409999847412109
2018-01-16 18:30:00,5.409999847412109
2018-01-16 19:30:00,5.394999980926514
